Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837)
4.940962386479911e-12,0.2063203160358277,76.950000000000003,0.0,0.0,0.0,0.99999939531058046,9.499999995925883,3.0900248847600762e-08,2.8122001384816291e-07,2.7947037408181982e-07,2.9118057418450182e-09,2.9298576090206596e-13,1.4328040284816312e-09,3.8198313900708015e-09,1.1620238261952442e-09,7.878856434105706e-17,1.4567296416205913e-17,9.1670512156739247e-18,3.7317946960082843e-09,2.661929840554913e-12,1.9854897520291614e-17,1.1879403927063168e-20,1.4438186117998598e-25,5.0246079736344223e-26,5.0288665565996846e-17,1.5169955160956407e-13,4.4634700068209567e-16,4.4676260541853174e-16,2.9822005646859438e-19,1.1738467996754454e-19,1.8144034461019894e-25,1.3770272491100364e-15,1.9229976762601149e-18,4.2569574940737867e-19,1.7072255515545114e-35,4.283966973174536e-21,1.9520530686228162e-23,1.6430584677665122e-35,3.7382914166480935e-11,7.3714312427574298e-26,1.8843292258023528e-26,1.1748817333405022e-14,3.5778934196174881e-15,5.2319367682178608e-15,1.1747053434484815e-14,3.3095423371789115e-17,1.6430583281557642e-35,2.6149449366637496e-25,1.6298179510621913e-25,1.127146528957539e-25,2.833113926060778e-29,1.1686430951797399e-23,2.1707235468571201e-32,1.8934927968522142e-19,7.2905770658239601e-30,2.0464378521010085e-34,8.8785565267940848e-22,4.6966777628447539e-38
5.078158724149797e-12,0.2063203160353292,76.950000000000003,0.0,0.0,0.0,0.99999937852093124,9.4999999957145942,3.1758258603266449e-08,2.8901251224592196e-07,2.8714845870037183e-07,3.0746542192412133e-09,3.0110468836321843e-13,1.4331887899973397e-09,3.9452733893408921e-09,1.2104588683553066e-09,8.3195156961749651e-17,1.5838872526472423e-17,9.9275547144834941e-18,3.8543456000842122e-09,2.8116629866253577e-12,2.0682495247460232e-17,1.2375431941450316e-20,1.6071392783466186e-25,5.5027273098324587e-26,5.3541657762713658e-17,1.6019729140479902e-13,4.844677403191657e-16,4.849220531414385e-16,3.249606108326825e-19,1.2935221144010914e-19,1.8841386372178413e-25,1.4544736115124519e-15,2.0367330211627863e-18,4.5544050967203613e-19,2.0672443745791081e-35,4.7208418284416417e-21,2.1181970777069395e-23,1.989546029137699e-35,3.8610559649189364e-11,8.124551411525428e-26,2.0765818220641389e-26,1.2204803928052399e-14,3.7156940794340447e-15,5.238910466058834e-15,1.2202914912174083e-14,3.554037523672188e-17,1.9895458553852022e-35,2.9165268954658005e-25,1.8207717431988312e-25,1.2702539408719888e-25,3.2850292388079596e-29,1.2622356434800641e-23,2.589347272618165e-32,1.9997619875538253e-19,8.3692956710769143e-30,2.4411227519945397e-34,9.6182855898261682e-22,5.7630607225088686e-38
5.215355061819683e-12,0.20632031603481957,76.950000000000003,0.0,0.0,0.0,0.99999936173128012,9.4999999954985803,3.2616268281888917e-08,2.9680465972959466e-07,2.9482217276392163e-07,3.2418727568883802e-09,3.0922325017029387e-13,1.433510812134705e-09,4.070746240574309e-09,1.2592445595383928e-09,8.7720006016988926e-17,1.7183697355607044e-17,1.072834308070177e-17,3.9769266451165196e-09,2.965488385842267e-12,2.15160846212336e-17,1.287506403454383e-20,1.7838036762248708e-25,6.0110342417343771e-26,5.6899717510465583e-17,1.6892418844781362e-13,5.2469373919358287e-16,5.2518913474579906e-16,3.532537387372646e-19,1.4214181347905908e-19,1.9539465985142653e-25,1.534036148972221e-15,2.1537411050136024e-18,4.8628164186856824e-19,2.4904233923790211e-35,5.1877611678849849e-21,2.2934567512420269e-23,2.3968199780490418e-35,3.9838507261472456e-11,8.9295614892696235e-26,2.2820621850662091e-26,1.266126599160878e-14,3.8535561080695061e-15,5.24485025937724e-15,1.2659247347359919e-14,3.8078395304009231e-17,2.3968197630647946e-35,3.2434087668830178e-25,2.0281606917681754e-25,1.4267733395813567e-25,3.7934366414119751e-29,1.360365369068557e-23,3.0737063846840568e-32,2.1089169631695932e-19,9.5725919892497399e-30,2.8977904477787677e-34,1.039688427315377e-21,7.0318990922601279e-38
5.352551399489569e-12,0.20632031603429882,76.950000000000003,0.0,0.0,0.0,0.99999934494162646,9.4999999952778715,3.3474277883468193e-08,3.0459647688950412e-07,3.0249152099711619e-07,3.413456630268825e-09,3.1734146777846777e-13,1.4337803241250984e-09,4.196244913210236e-09,1.3083603093998897e-09,9.2362983658510677e-17,1.8603961514296656e-17,1.1570432727950937e-17,4.0995329164851334e-09,3.1234058592453282e-12,2.2355313808125035e-17,1.337808860569495e-20,1.9745077211717401e-25,6.5505218971550201e-26,6.0362865445937127e-17,1.7788005489469794e-13,5.6708098117968612e-16,5.6761990722950094e-16,3.8314293006526459e-19,1.5578311974979299e-19,2.0238161738023858e-25,1.6157147649332075e-15,2.2740217595107834e-18,5.1822216091551443e-19,2.9857283149193603e-35,5.6858138586164509e-21,2.478070051513371e-23,2.8735090700798359e-35,4.1066707771701731e-11,9.7883458204463421e-26,2.5012499569112046e-26,1.3118119693136686e-14,3.99145374611746e-15,5.2499067693178396e-15,1.3115966910751678e-14,4.0709566621388458e-17,2.8735088055483584e-35,3.5969591956097803e-25,2.2529188777814954e-25,1.5975390768216494e-25,4.3635503678980664e-29,1.4631088731375973e-23,3.6318930396510482e-32,2.220956716715653e-19,1.0911040667561555e-29,3.4240723237010558e-34,1.1215235284395672e-21,8.5345048637527437e-38
5.489747737159455e-12,0.20632031603376713,76.950000000000003,0.0,0.0,0.0,0.99999932815197057,9.4999999950524945,3.4332287408004278e-08,3.1238798310690619e-07,3.101565081194947e-07,3.5894011199723305e-09,3.2545936138306337e-13,1.4340058875802359e-09,4.3217651967946455e-09,1.3577867366639716e-09,9.7123962176262149e-17,2.0101866434113522e-17,1.245484251058137e-17,4.2221603007755425e-09,3.2854152383668437e-12,2.3199851634374305e-17,1.3884306479415429e-20,2.1799645804260346e-25,7.1221884493916023e-26,6.3931118343248286e-17,1.870647030900448e-13,6.1168540418045992e-16,6.1227038164382877e-16,4.1467163896202464e-19,1.7030582440696486e-19,2.0937378872458394e-25,1.6995093685595704e-15,2.3975748263504357e-18,5.5126480585534741e-19,3.5631133948694208e-35,6.2160916162317745e-21,2.6722745372483639e-23,3.4291934535458132e-35,4.229511997421528e-11,1.0702793708204895e-25,2.7346260363343967e-26,1.3575293448793225e-14,4.1293650103177267e-15,5.2542093415018105e-15,1.3573002020808229e-14,4.3433956389444693e-17,3.4291931297546801e-35,3.9785820529617893e-25,2.4960079712850604e-25,1.7834125627227472e-25,5.0009041487594594e-29,1.5705410116432368e-23,4.272735109378289e-32,2.3358802564666757e-19,1.2395809455964381e-29,4.0282937627046331e-34,1.2074213572407624e-21,1.0305988297414998e-37
5.626944074829341e-12,0.20632031603322443,76.950000000000003,0.0,0.0,0.0,0.99999931136231213,9.4999999948224669,3.5190296855497157e-08,3.2017919662498945e-07,3.1781713884549433e-07,3.7697015116906246e-09,3.3357694999353395e-13,1.434194668574514e-09,4.4473035671748669e-09,1.4075055981232788e-09,1.0200281399825219e-16,2.1679624343899949e-17,1.3382593950939588e-17,4.3448053550572079e-09,3.4515163646155659e-12,2.4049386372743497e-17,1.4393530175739124e-20,2.4009047114065695e-25,7.7270371045577338e-26,6.7604489744169928e-17,1.9647794556672797e-13,6.5856290018117617e-16,6.5919652313956827e-16,4.4788328387824877e-19,1.8573967451392193e-19,2.1637036964176948e-25,1.7854198743897385e-15,2.5244001566194093e-18,5.8541206495632986e-19,4.2336006996217072e-35,6.7796887437965694e-21,2.8763073648578402e-23,4.0744809627026413e-35,4.3523709379832029e-11,1.1674798960027962e-25,2.9826724635563465e-26,1.4032726185025405e-14,4.2672711579677636e-15,5.2578689144625023e-15,1.403029160683628e-14,4.6251618283735101e-17,4.07448056835237e-35,4.3897163767257028e-25,2.758417367012896e-25,1.9852824018762635e-25,5.711361411747543e-29,1.6827349353639676e-23,5.0058405871527157e-32,2.4536866054447335e-19,1.4038676512955206e-29,4.7195160551734441e-34,1.2974686398078682e-21,1.2385598371938346e-37
5.764140412499227e-12,0.20632031603267081,76.950000000000003,0.0,0.0,0.0,0.9999992945726508,9.499999994587812,3.6048306225946844e-08,3.2797013461569581e-07,3.2547341788445594e-07,3.9543530962118737e-09,3.4169425150309038e-13,1.434352664776616e-09,4.5728570748001475e-09,1.4574997218175972e-09,1.0699941169040224e-16,2.3339458246206216e-17,1.4354711452661153e-17,4.4674651977584983e-09,3.6217090886968106e-12,2.4903624600720813e-17,1.4905583223528628e-20,2.638075904164215e-25,8.3660760893645033e-26,7.1382990484221416e-17,2.0611959504568291e-13,7.0776931530230213e-16,7.0845425101305422e-16,4.828212476122587e-19,2.0211446314008407e-19,2.2337067803953119e-25,1.8734462020116683e-15,2.6544976102258014e-18,6.2066619853051506e-19,5.0093634722947849e-35,7.3777018946695451e-21,3.0904052896393024e-23,4.8210873463092268e-35,4.4752447122706251e-11,1.2706259474865626e-25,3.2458723156513747e-26,1.4490365837607044e-14,4.4051562240775296e-15,5.2609805320226785e-15,1.4487783607944373e-14,4.9162594444949562e-17,4.8210868683030462e-35,4.8318363111924015e-25,3.0411643197388711e-25,2.2040645290537399e-25,6.5011255323862598e-29,1.7997621290194413e-23,5.8416433895131715e-32,2.5743748009348801e-19,1.5852047795852712e-29,5.5075796266074587e-34,1.3917513404328223e-21,1.4817083507413522e-37
5.901336750169113e-12,0.2063203160321063,76.950000000000003,0.0,0.0,0.0,0.99999927778298658,9.4999999943485545,3.6906315519353346e-08,3.3576081324262149e-07,3.3312534994062875e-07,4.1433511694151612e-09,3.4981128275424418e-13,1.4344848957008285e-09,4.6984232511593186e-09,1.5077529441342247e-09,1.1211362795639728e-16,2.508360189378163e-17,1.537222250085422e-17,4.5901374172607208e-09,3.795993270066596e-12,2.5762290125735346e-17,1.5420299514082658e-20,2.8922433273664724e-25,9.040318639212252e-26,7.5266629133343583e-17,2.1598946443569209e-13,7.5936044985174296e-16,7.6009943875216756e-16,5.1952887735159077e-19,2.1946002307320118e-19,2.3037413581996104e-25,1.9635882757580081e-15,2.7878670553660277e-18,6.5702925968425881e-19,5.9038136807718021e-35,8.0112298568992211e-21,3.3148046669455845e-23,5.6819205268834442e-35,4.5981309044680618e-11,1.3799076867822688e-25,3.5247096114332244e-26,1.4948168056875285e-14,4.543006622120202e-15,5.2636255342495573e-15,1.4945433678208444e-14,5.2166917183863406e-17,5.6819199500953983e-35,5.3064510473659345e-25,3.3452940793338373e-25,2.440702344594563e-25,7.3767501343813166e-29,1.9216924494750245e-23,6.7914505606765968e-32,2.697943894025833e-19,1.7848974535880431e-29,6.4031485908868294e-34,1.4903546685324604e-21,1.7649073192180226e-37
6.038533087838999e-12,0.206320316031531,76.950000000000003,0.0,0.0,0.0,0.99999926099331937,9.4999999941047086,3.7764324735716662e-08,3.4355124772022777e-07,3.4077293971317683e-07,4.3366910322650055e-09,3.5792805960050437e-13,1.4345955623098897e-09,4.8240000302908444e-09,1.558250050595932e-09,1.1734533563753682e-16,2.6914299766117528e-17,1.6436157849958823e-17,4.712819995217132e-09,3.9743687764177773e-12,2.6625122973382965e-17,1.5937522692639303e-20,3.1641895775922142e-25,9.7507829865189352e-26,7.9255412365581595e-17,2.2608736683317202e-13,8.1339205837647437e-16,8.1418791408227926e-16,5.5804948471401945e-19,2.3780622109090101e-19,2.3738025333885888e-25,2.0558460244198926e-15,2.9245083680248673e-18,6.9450311319162283e-19,6.9316938527527134e-35,8.6813733572026206e-21,3.549741453321979e-23,6.6711689849495466e-35,4.7210274927145048e-11,1.4955156128932644e-25,3.8196692249793363e-26,1.5406095092261044e-14,4.6808108000778277e-15,5.2658734629960786e-15,1.5403204071141559e-14,5.5264610441248576e-17,6.6711682919693007e-35,5.8151047633428088e-25,3.6718800255292746e-25,2.6961668494724379e-25,8.3451494398259635e-29,2.0485941630553487e-23,7.8674908859823365e-32,2.8243929491742827e-19,2.0043170797927149e-29,7.4177566352871139e-34,1.5933630854942916e-21,2.0935481144210654e-37
6.31292576317877e-12,0.2063203160303481,76.950000000000003,0.0,0.0,0.0,0.99999922741397573,9.4999999936033355,3.9480342937313752e-08,3.5913144066233932e-07,3.5605511117865923e-07,4.736377356156533e-09,3.74160908883615e-13,1.4347656382295911e-09,5.0751787894498331e-09,1.6599194810383842e-09,1.2816071729762766e-16,3.084438959647417e-17,1.870744183347343e-17,4.9582097713544867e-09,4.3433932732196436e-12,2.8362326315983956e-17,1.6978909748319151e-20,3.7646364098300378e-25,1.1284474920038684e-25,8.7548431474368077e-17,2.4696652397312673e-13,9.2899948703963794e-16,9.2991780987960576e-16,6.4070270117197621e-19,2.7762013879582433e-19,2.5139887844482558e-25,2.2467082823935721e-15,3.2076061360591478e-18,7.7278981211774172e-19,9.4539603779611846e-35,1.0135918561137555e-20,4.0521690919689509e-23,9.0986395299190802e-35,4.9668453909687297e-11,1.7464735330293511e-25,4.4598987319391066e-26,1.6322200324773307e-14,4.9562428322461676e-15,5.2694064248728021e-15,1.6318982556164786e-14,6.1740169270423298e-17,9.0986385417534386e-35,6.9408804264191709e-25,4.3968554516933624e-25,3.2675987416447027e-25,1.0589794618410095e-28,2.3175770977830042e-23,1.0452100171262398e-31,3.0859272679053794e-19,2.5081648484007247e-29,9.8548607883681712e-34,1.8129293317706802e-21,2.9116262863834717e-37
6.5873184385185414e-12,0.20632031602912243,76.950000000000003,0.0,0.0,0.0,0.9999991938346191,9.4999999930838399,4.119636083073814e-08,3.7471081820991382e-07,3.7131996977271164e-07,5.1533745771022106e-09,3.9039290852082831e-13,1.4348846912584117e-09,5.3263826320385832e-09,1.7624032451515725e-09,1.3944454214771217e-16,3.5147897219945718e-17,2.1176881244900021e-17,5.2036240530043943e-09,4.7287816677228637e-12,3.0113444425926543e-17,1.8028667719601681e-20,4.4460277967209705e-25,1.2975397257651658e-25,9.6262073851961634e-17,2.687555749816205e-13,1.0550367243767497e-15,1.056089646700385e-15,7.31126680061425e-19,3.2179564357417299e-19,2.6542394686429701e-25,2.446032485635881e-15,3.5037900608299103e-18,8.5553806035836869e-19,1.2724490706832769e-34,1.1750175725978799e-20,4.5995679231917371e-23,1.2246252332295825e-34,5.2126879156027447e-11,2.0250293413281801e-25,5.1704541253241858e-26,1.7238478287154779e-14,5.2313903499852987e-15,5.2719573482847043e-15,1.7234915852762732e-14,6.8589338144512171e-17,1.2246250944355743e-34,8.2222142120461009e-25,5.2252453352871784e-25,3.9266853381168617e-25,1.3297983306350359e-28,2.6072266157298058e-23,1.3713675213482657e-31,3.3589705249669047e-19,3.1091122738078326e-29,1.2930383225042726e-33,2.0511110651678156e-21,3.9913201686002239e-37
6.861711113858313e-12,0.20632031602785433,76.950000000000003,0.0,0.0,0.0,0.99999916025524938,9.4999999925463481,4.2912378415989853e-08,3.9028947319666054e-07,3.865675529061241e-07,5.5876452853332957e-09,4.0662415524510058e-13,1.4349680526807805e-09,5.577604018393949e-09,1.865608509128451e-09,1.5119579785715541e-16,3.9843162254359759e-17,2.3852856462612558e-17,5.449055474272457e-09,5.1305331521158175e-12,3.1876891023688501e-17,1.9085842579283103e-20,5.2152576138156353e-25,1.4831874599464816e-25,1.0539635056084547e-16,2.9145303136359538e-13,1.191948164517576e-15,1.1931484035717799e-15,8.2966663789066986e-19,3.7057241631331114e-19,2.7945359106079792e-25,2.6538181995646799e-15,3.813059386111574e-18,9.4275756221531666e-19,1.6919523864337672e-34,1.3533004206746028e-20,5.1938113520161364e-23,1.6283623241860072e-34,5.4585476878520135e-11,2.3327163506743298e-25,5.955238018129214e-26,1.8154782059235986e-14,5.5062087470792451e-15,5.2738012872714694e-15,1.8150857081362124e-14,7.5812113953272736e-17,1.6283621319306389e-34,9.6727130365102405e-25,6.1666630671931604e-25,4.6822019736118755e-25,1.6539077901890724e-28,2.9180351987735813e-23,1.7788514762828222e-31,3.6435156776558589e-19,3.8206978515144926e-29,1.6772887676203032e-33,2.3085577291741127e-21,5.3994217909332545e-37
7.136103789198084e-12,0.20632031602654408,76.950000000000003,0.0,0.0,0.0,0.99999912667586655,9.4999999919909808,4.4628395693068891e-08,4.0586748787731073e-07,4.0179789790884412e-07,6.0391521519214761e-09,4.2285473476605889e-13,1.435026468227478e-09,5.828837663949549e-09,1.9694530181506068e-09,1.6341347428291276e-16,4.494869371096947e-17,2.6743814611223632e-17,5.6944988723871947e-09,5.548647010394054e-12,3.3651260596146929e-17,2.0149589017110907e-20,6.0795042716893747e-25,1.686231042783871e-25,1.1495126204355339e-16,3.1505740760636203e-13,1.3401774742057755e-15,1.3415383317139952e-15,9.3666722583804346e-19,4.241902823818931e-19,2.9348647821927585e-25,2.8700650388491725e-15,4.1354134416495357e-18,1.0344563174177121e-18,2.2246965233003838e-34,1.5493280804005448e-20,5.8367665028140754e-23,2.1410844507666763e-34,5.7044195358994689e-11,2.6710709110593863e-25,6.8181607196970414e-26,1.9071005863105985e-14,5.7806660998018958e-15,5.2751375760670847e-15,1.9066700506711138e-14,8.3408442534074174e-17,2.141084187845687e-34,1.1306537940964255e-24,7.2311849524906744e-25,5.543378452004925e-25,2.038922088752268e-28,3.2504731762944543e-23,2.2832821283641683e-31,3.9395558622583106e-19,4.6576920593947649e-29,2.1529718254160979e-33,2.5859074312822036e-21,7.2158465991500952e-37
7.410496464537855e-12,0.20632031602519194,76.950000000000003,0.0,0.0,0.0,0.99999909309647017,9.4999999914178481,4.6344412661975294e-08,4.2144493512568201e-07,4.1701104203015042e-07,6.5078579286041964e-09,4.390847230183872e-13,1.4350674187325684e-09,6.0800798897592918e-09,2.073863898322853e-09,1.7609656346480296e-16,5.048316925603808e-17,2.9858273247120687e-17,5.9399506531922394e-09,5.9831226079631574e-12,3.5435307924869905e-17,2.121915812772167e-20,7.0462329077334547e-25,1.9075186760692404e-25,1.2492680118166463e-16,3.3956722117315825e-13,1.5001675943458536e-15,1.5017029559982899e-15,1.0524725309686064e-18,4.8288912146780188e-19,3.0752166325381077e-25,3.0947726617211343e-15,4.4708516332177633e-18,1.1306409146153126e-18,2.89504650478981e-34,1.7639896726468143e-20,6.5302942499718203e-23,2.7862410029530844e-34,5.9502998592661816e-11,3.0416318808324503e-25,7.7631388957477948e-26,1.9987074014883677e-14,6.0547397607098844e-15,5.2761097896572191e-15,1.9982370489076961e-14,9.1378232590823605e-17,2.7862406476240094e-34,1.3138402221119039e-24,8.4293544518384847e-25,6.5199032936945858e-25,2.4931677933328328e-28,3.6049897244151256e-23,2.902460468402361e-31,4.2470843845979409e-19,5.6361555747850014e-29,2.7368796887238376e-33,2.8837871450859765e-21,9.5355119626703532e-37
7.684889139877627e-12,0.20632031602379805,76.950000000000003,0.0,0.0,0.0,0.99999905951705992,9.4999999908270532,4.8060429322709093e-08,4.3702187950334972e-07,4.322070224388281e-07,6.9937254476103494e-09,4.5531418727538553e-13,1.435096111016029e-09,6.3313281351982689e-09,2.178776588000437e-09,1.8924405962079136e-16,5.646543447534379e-17,3.3204823612464088e-17,6.1854083150781525e-09,6.4339593823645265e-12,3.7227929825379143e-17,2.2293886428313769e-20,8.1231976886307005e-25,2.1479063807018285e-25,1.3532295559095312e-16,3.6498099249675048e-13,1.6723607415327833e-15,1.6740850764019404e-15,1.1774260774351521e-18,5.4690879172225106e-19,3.2155847752489392e-25,3.3279407649176268e-15,4.8193734337805202e-18,1.2313167777344197e-18,3.7313820001313902e-34,1.9981755043888352e-20,7.2762492474665707e-23,3.5911451581838689e-34,6.1961861519167071e-11,3.445940183299354e-25,8.7940944447055842e-26,2.0902932510329913e-14,6.328413764487219e-15,5.276821008256508e-15,2.0897813069422486e-14,9.9721366263630071e-17,3.5911446832105026e-34,1.5183569565583022e-24,9.7721864048030836e-25,7.6219279644391608e-25,3.025718402012192e-28,3.9820138211561386e-23,3.6565677572466403e-31,4.5660947114266278e-19,6.7734980065630507e-29,3.4480507321167728e-33,3.2028129084194919e-21,1.2470387614751996e-36
7.9592818152174e-12,0.20632031602236273,76.950000000000003,0.0,0.0,0.0,0.99999902593763601,9.4999999902186847,4.9776445675270291e-08,4.5259837821159434e-07,4.473858762233419e-07,7.4967176214863227e-09,4.7154318714090198e-13,1.4351161992820862e-09,6.5825806031914171e-09,2.2841338858408228e-09,2.0285495914228263e-16,6.2914502141660154e-17,3.6792133500470076e-17,6.4308701023875805e-09,6.9011568350141286e-12,3.9028148880921054e-17,2.3373186075820107e-20,9.318444211460362e-25,2.4082579624664439e-25,1.4613970929233899e-16,3.9129724497306967e-13,1.8571984095662856e-15,1.8591267694601613e-15,1.3118708276653987e-18,6.1648906621011684e-19,3.355964461456593e-25,3.5695690791916672e-15,5.1809783756455771e-18,1.336488371894537e-18,4.7665710287236948e-34,2.2527768560366916e-20,8.0764799574685917e-23,4.5874297876912256e-34,6.442076655062584e-11,3.8855384365039286e-25,9.9149535594886557e-26,2.1818542719954757e-14,6.6016768841886686e-15,5.2773453430064038e-15,2.1812989664189604e-14,1.0843770700483192e-16,4.5874291592341055e-34,1.7457852202606669e-24,1.1271171235150365e-24,8.8600710856702948e-25,3.6464292576487336e-28,4.3819551592882229e-23,4.5683743028912583e-31,4.8965804625774535e-19,8.088537141448481e-29,4.3079666632854885e-33,3.5435900176458546e-21,1.6151726236543757e-36
