Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234)
1.8309207979486e-08,0.4688034732575217,76.950000000000003,0.0,0.0,0.0,2.0048214117493282e-05,9.4999971038091005,0.0011763775511007745,0.0038550098161869249,1.4136217496657506e-10,1.0749273666170518e-12,2.2825078636420635e-10,1.5581630337689556e-06,0.030769263117090835,1.2984840637738767e-06,4.9356462130424841e-21,2.3573172217093415e-10,1.1167820458055917e-05,0.93996959245803735,6.5573077820128695e-05,4.6541165337094605e-15,3.5446769911934431e-14,7.1309513587682498e-09,5.4088438314190144e-14,0.00040753379296001098,2.1554332552524692e-11,0.0065484685764715814,0.0065648288658831343,4.5955862263202994e-07,2.3566827690324506e-07,1.4345188824808575e-08,0.0026799285929043526,3.7415205700350269e-07,9.5888492056646959e-08,9.363409290327205e-08,2.197485824309109e-07,3.0179992754549907e-06,6.2221212221312954e-06,0.013611135103234038,8.3646570585079419e-13,3.3184905874149179e-13,2.0448850559901389e-06,7.0068856728442821e-07,2.0974647382874791e-08,0.00015372028003804685,0.00046749552147537976,1.5167759409768318e-06,1.164820818070957e-07,8.8158440792903316e-08,9.6304836885208767e-09,6.0472963669693775e-08,3.0341398140775772e-08,2.2172091831712935e-10,2.5503968914787121e-06,7.2826663176055849e-09,2.4188130422144492e-08,3.6484444033362954e-08,7.5281920165175943e-11,8.492664982097901e-10,3.2059050192812969e-12,0.00023614355367261805
1.839354578158227e-08,0.4688034732558908,76.950000000000003,0.0,0.0,0.0,1.9933474966164638e-05,9.499997104179835,0.001174525527955355,0.0038455481905326195,1.3425386289425203e-10,1.0208277152166038e-12,2.2769057418277944e-10,1.5474607145847918e-06,0.030492627169208801,1.2952971014440539e-06,4.6872417645096179e-21,2.2888299533789332e-10,1.1211143652969929e-05,0.94023306245101823,6.5574444134131673e-05,4.6426936025504479e-15,3.558423970972631e-14,7.158686617969478e-09,5.4038949090229736e-14,0.00040764879297686878,2.1435960011811292e-11,0.0065484671552306856,0.006564828923599616,4.5955852290976866e-07,2.3566822576223644e-07,1.4349209824191202e-08,0.0026892849464767912,3.7545832785519058e-07,9.6223277806428914e-08,9.3634052688975388e-08,2.2051589316360052e-07,3.0285804139048435e-06,6.222861686498015e-06,0.013623865349627819,8.393864493695572e-13,3.3300779826368782e-13,2.0465346060471507e-06,7.0131442111107585e-07,2.0976995667571589e-08,0.00015407684479052389,0.00046858432158953188,1.5167750709448759e-06,1.1689066823888936e-07,8.8124436233099942e-08,9.6290995555840391e-09,6.047587531630373e-08,3.0447338500800041e-08,2.2173164421671288e-10,2.5586282002654184e-06,7.3235196770031728e-09,2.4189368413624099e-08,3.660220030750296e-08,7.5285822278068031e-11,8.5331975604219262e-10,3.2213631051490043e-12,0.00023703591896195048
1.8562221385774818e-08,0.46880347325292604,76.950000000000003,0.0,0.0,0.0,1.9707237242646125e-05,9.4999971049185792,0.001170830053094137,0.0038266953947810084,1.2161279834249636e-10,9.2462130007365653e-13,2.2657432141367401e-10,1.5263752426409205e-06,0.029947613897963611,1.2889469083500211e-06,4.2454995189023739e-21,2.1577668585557899e-10,1.1297560697974523e-05,0.94075183096222004,6.5577157884039988e-05,4.6199328005539472e-15,3.5858451677929208e-14,7.2140103927599182e-09,5.3944061103976919e-14,0.00040787522718729055,2.1223602129332465e-11,0.006548464432149851,0.0065648290371457547,4.595583318444126e-07,2.3566812777737624e-07,1.4357127112490536e-08,0.0027079277961159784,3.7806111652583955e-07,9.6890349689193385e-08,9.3633975638508767e-08,2.2204478564231698e-07,3.049663688511888e-06,6.2242818902505761e-06,0.013649228145255576,8.4520612920454812e-13,3.3531662578937123e-13,2.0498263077825357e-06,7.0256191568959797e-07,2.0982019284443992e-08,0.00015479088094358208,0.00047076466648065634,1.5167734022541178e-06,1.1770479045831165e-07,8.8055896475317287e-08,9.6264176180564714e-09,6.0481241921049887e-08,3.0658428236512821e-08,2.2175141731260437e-10,2.5750293540986822e-06,7.4051658787363925e-09,2.419165515759564e-08,3.6836833561661682e-08,7.5293033134684771e-11,8.6139708994663373e-10,3.2521728966103252e-12,0.00023881878171375437
1.871402942954811e-08,0.46880347325058214,76.950000000000003,0.0,0.0,0.0,1.9507259286307111e-05,9.4999971055803556,0.0011675138764233386,0.0038098078785876611,1.1180892938364987e-10,8.5000956827827086e-13,2.2557443062992206e-10,1.5077563749944909e-06,0.02946636688194524,1.283258680983276e-06,3.9029116165939536e-21,2.0462392040243353e-10,1.1375074824055128e-05,0.94120955533528583,6.5579579001773315e-05,4.5995446619747679e-15,3.6104413709906713e-14,7.2636346540208248e-09,5.386311142115882e-14,0.00040807501760659282,2.1056866422833642e-11,0.0065484621116850836,0.006564829137420224,4.5955816903001487e-07,2.3566804428056745e-07,1.4364112763720475e-08,0.0027246270414782569,3.8039255230305873e-07,9.7487876207809283e-08,9.3633909980018818e-08,2.2341428392739772e-07,3.0685489329469718e-06,6.2254938724419426e-06,0.013671944976914161,8.504190801903675e-13,3.3738474724403164e-13,2.0527805280074862e-06,7.0367993021753614e-07,2.0986907374530439e-08,0.00015543454277487285,0.0004727300931588934,1.51677197849444e-06,1.1843403661895868e-07,8.7993637524226964e-08,9.6240979136411683e-09,6.0485576113746083e-08,3.0847510879926117e-08,2.2176739079770251e-10,2.5897206039436771e-06,7.4785777051997977e-09,2.4193507789256883e-08,3.7047005101597306e-08,7.5298878735941453e-11,8.6863349944076098e-10,3.2797806967415877e-12,0.00024042128496325855
1.88658374733214e-08,0.4688034732485294,76.950000000000003,0.0,0.0,0.0,1.9310662613516186e-05,9.4999971062392152,0.0011642069143417576,0.0037929958003332966,1.0328063216049736e-10,7.8510719085015819e-13,2.2457900644121689e-10,1.489470422082825e-06,0.028993734203230474,1.2775958634002135e-06,3.6049052735456325e-21,1.9404760067219277e-10,1.1452341753792893e-05,0.94165875601497184,6.5581980267716413e-05,4.5792475989025139e-15,3.6349591475253931e-14,7.3131007474496216e-09,5.3786152138433731e-14,0.00040827108850398597,2.0909945300440134e-11,0.0065484599085176764,0.0065648292361044141,4.5955801444695463e-07,2.3566796500497825e-07,1.4370968329030476e-08,0.0027412514925123834,3.8271354580170156e-07,9.8082726461983566e-08,9.363384764054637e-08,2.247776483589539e-07,3.0873495920034635e-06,6.2266463308392817e-06,0.013694559734660244,8.5560868286132014e-13,3.3944360577804522e-13,2.0557270078491644e-06,7.0479354174410657e-07,2.0992136470483416e-08,0.0001560791750398733,0.00047469845827349615,1.5167706251650669e-06,1.191600165466915e-07,8.7930869012232436e-08,9.6218626920755346e-09,6.04894668308565e-08,3.1035746640221978e-08,2.2178173412949966e-10,2.6043460465227465e-06,7.5519226377687331e-09,2.4195176632513187e-08,3.725623520936045e-08,7.5304148042834144e-11,8.7583855207697731e-10,3.3072741544343124e-12,0.00024202188516447189
1.9017645517094693e-08,0.4688034732467539,76.950000000000003,0.0,0.0,0.0,1.9117387265438115e-05,9.4999971068951758,0.0011609091447351318,0.0037762588226137148,9.5850682328659773e-11,7.2856513601102725e-13,2.2358802887008432e-10,1.4715114232937426e-06,0.028529561610700194,1.2719583419516136e-06,3.3452862633893523e-21,1.8401793272482776e-10,1.1529361754060292e-05,0.94209958549402562,6.5584361952901991e-05,4.5590412039878424e-15,3.6593985819195492e-14,7.3624088427153732e-09,5.3712977879030502e-14,0.00040846350642372573,2.0780123914064082e-11,0.0065484578169947988,0.0065648293333854914,4.5955786769881617e-07,2.3566788974755018e-07,1.4377696135725865e-08,0.0027578014854220249,3.8502414396035562e-07,9.8674912481626905e-08,9.3633788460312592e-08,2.2613490650894444e-07,3.1060660458951302e-06,6.2277421891590179e-06,0.0137170741579035,8.6077504216866842e-13,3.4149324302873167e-13,2.0586658736857901e-06,7.0590282468025477e-07,2.0997700398936098e-08,0.00015672477327303069,0.00047666974864810129,1.5167693390058692e-06,1.1988274492334314e-07,8.7867621478167123e-08,9.6197077458386659e-09,6.0492937975640919e-08,3.12231393241834e-08,2.2179453516333589e-10,2.6189059776988484e-06,7.6251999327370885e-09,2.419667158053948e-08,3.7464528117548579e-08,7.5308872068419163e-11,8.8301233510379296e-10,3.3346535716481008e-12,0.00024362064019831334
1.9169453560867985e-08,0.4688034732452415,76.950000000000003,0.0,0.0,0.0,1.8927374355009479e-05,9.4999971075482499,0.001157620545478234,0.0037595966095358706,8.9366784184567067e-11,6.7922412989344325e-13,2.2260147802878984e-10,1.4538735247491497e-06,0.028073697615435732,1.2663460034996073e-06,3.1187316536178397e-21,1.7450666260024219e-10,1.1606135098014852e-05,0.94253219353491968,6.5586724323291713e-05,4.5389250717140542e-15,3.6837597606904421e-14,7.4115591135232323e-09,5.3643393876948756e-14,0.00040865233671863937,2.0665068521522349e-11,0.0065484558317249111,0.0065648294294249863,4.5955772840694807e-07,2.356678183139383e-07,1.4384298469428188e-08,0.002774277354890063,3.8732439350507522e-07,9.9264446242253922e-08,9.3633732286898566e-08,2.2748608582458315e-07,3.1246986731159796e-06,6.2287842275046402e-06,0.013739489954923181,8.6591826258969529e-13,3.435337004448739e-13,2.0615972496335344e-06,7.070078521051517e-07,2.1003593097002352e-08,0.00015737133306047794,0.0004786439512561947,1.5167681168882271e-06,1.2060223636433782e-07,8.7803923885839439e-08,9.6176290840685011e-09,6.0496012211138558e-08,3.1409692721361887e-08,2.2180587719622495e-10,2.6334006919961206e-06,7.6984088812752334e-09,2.4198002013263093e-08,3.7671888039586845e-08,7.5313080216866236e-11,8.9015493857623818e-10,3.361919261240871e-12,0.00024521760698847922
1.9321261604641276e-08,0.46880347324397903,76.950000000000003,0.0,0.0,0.0,1.8740566047747259e-05,9.4999971081984516,0.0011543410944362274,0.0037430088267111205,8.3698043975109619e-11,6.360878111856384e-13,2.2161933411869708e-10,1.4365509773949548e-06,0.027625993441237742,1.2607587354128172e-06,2.9206665425625759e-21,1.6548699664783608e-10,1.1682662065004046e-05,0.94295672721875945,6.5589067639882829e-05,4.5188987983799956e-15,3.7080427723211418e-14,7.4605517375534381e-09,5.3577215428334451e-14,0.0004088376435714676,2.0562772586261192e-11,0.0065484539475672583,0.0065648295243624123,4.5955759621050233e-07,2.356677505189137e-07,1.4390777574835976e-08,0.0027906794340855265,3.8961434095065025e-07,9.9851339665216621e-08,9.3633678974953358e-08,2.2883121362893236e-07,3.143247850448094e-06,6.2297750894269069e-06,0.013761808803426007,8.7103844812915011e-13,3.4556501928790642e-13,2.0645212575871084e-06,7.0810869579006864e-07,2.1009808610289769e-08,0.00015801885003961447,0.00048062105321997148,1.5167669558126264e-06,1.2131850541899518e-07,8.7739803705217943e-08,9.6156229213663503e-09,6.0498711024366956e-08,3.1595410604166947e-08,2.2181583920280907e-10,2.6478304826059675e-06,7.7715488079395295e-09,2.4199176823930842e-08,3.7878319169835177e-08,7.531680036673897e-11,8.9726645516208446e-10,3.3890715462331333e-12,0.00024681284151656618
1.9473069648414568e-08,0.4688034732429541,76.950000000000003,0.0,0.0,0.0,1.8556905542906092e-05,9.4999971088457897,0.0011510707694659947,0.0037264951412484979,7.8731943336168398e-11,5.9829969277912231e-13,2.2064157742947442e-10,1.4195381351245961e-06,0.027186302976043849,1.2551964255615213e-06,2.7471582764967148e-21,1.5693352602545514e-10,1.1758942940471276e-05,0.94337333099330134,6.5591392158812872e-05,4.4989619820826666e-15,3.7322477072324378e-14,7.5093868964009989e-09,5.3514267371498234e-14,0.00040901949001581839,2.0471510520522103e-11,0.006548452159621557,0.0065648296183183552,4.5955747076604093e-07,2.3566768618670273e-07,1.4397135656478893e-08,0.0028070080546704931,3.9189403260166255e-07,1.0043560461791384e-07,9.3633628385906944e-08,2.3017031712150353e-07,3.1617139529694207e-06,6.2307172886328822e-06,0.013784032351093968,8.7613570232032753e-13,3.4758724063274811e-13,2.0674380172596029e-06,7.0920542622182905e-07,2.1016341090944237e-08,0.00015866731989868505,0.00048260104180918012,1.5167658529058048e-06,1.2203156657082999e-07,8.767528698937346e-08,9.6136856671860809e-09,6.050105478715966e-08,3.1780296727961025e-08,2.2182449605896203e-10,2.66219564139311e-06,7.8446190692522915e-09,2.4200204444285351e-08,3.8083825683698108e-08,7.5320058949914453e-11,9.0434697995923868e-10,3.4161107591144032e-12,0.00024840639883696541
1.962487769218786e-08,0.46880347324215466,76.950000000000003,0.0,0.0,0.0,1.8376337054970351e-05,9.499997109490284,0.0011478095484174376,0.0037100552217480187,7.4371739191838189e-11,5.6512336967973066e-13,2.1966818833938741e-10,1.4028294529318936e-06,0.026754482724209681,1.2496589623211367e-06,2.5948255714499003e-21,1.4882215507031888e-10,1.1834978015862809e-05,0.94378214672012029,6.5593698131461651e-05,4.4791142227293542e-15,3.7563746577501479e-14,7.5580647755160111e-09,5.3454383592914131e-14,0.00040919793795674898,2.0389797946090969e-11,0.0065484504632179075,0.0065648297113971446,4.5955735174552769e-07,2.3566762514895379e-07,1.4403374879398951e-08,0.002823263546806956,3.9416351455297574e-07,1.0101725291409183e-07,9.3633580387687987e-08,2.3150342337875656e-07,3.1800973540615439e-06,6.2316132153680281e-06,0.013806162216122358,8.8121012822916984e-13,3.4960040536825967e-13,2.0703476462216331e-06,7.1029811262581709e-07,2.1023184795769879e-08,0.00015931673837635404,0.00048458390443995703,1.5167648054175406e-06,1.2274143423785134e-07,8.7610398447480362e-08,9.6118139157663228e-09,6.0503062813882972e-08,3.1964354831107995e-08,2.2183191875392509e-10,2.6764964589016939e-06,7.9176190523472858e-09,2.4201092868449688e-08,3.8288411737664834e-08,7.5322881026454897e-11,9.1139661032343772e-10,3.4430372411885048e-12,0.00024999833309153496
1.977668573596115e-08,0.4688034732415693,76.950000000000003,0.0,0.0,0.0,1.8198805795483023e-05,9.4999971101319467,0.0011445574091347504,0.0036936887382940141,7.0534248152594154e-11,5.3592565373115661e-13,2.1869914731472478e-10,1.3864194851028273e-06,0.026330391759658667,1.2441462345675971e-06,2.4607610748259501e-21,1.4113003345245652e-10,1.1910767588535828e-05,0.94418331372091635,6.5595985804551351e-05,4.4593551220214861e-15,3.7804237180767238e-14,7.6065855641446538e-09,5.3397406560042464e-14,0.00040937304819097518,2.0316357831329228e-11,0.0065484488539069418,0.0065648298036891199,4.5955723883649486e-07,2.3566756724512412e-07,1.4409497369868287e-08,0.0028394462391636635,3.9642283269103092e-07,1.015962963140821e-07,9.3633534854448555e-08,2.3283055935467841e-07,3.198398425417416e-06,6.2324651424782221e-06,0.013828199987748023,8.8626182845582453e-13,3.5160455419850013e-13,2.0732502599397651e-06,7.113868229885779e-07,2.1030334084349587e-08,0.00015996710126127623,0.00048656962867364744,1.5167638107171604e-06,1.2344812277286296e-07,8.7545161513968603e-08,9.6100044365933613e-09,6.0504753416103085e-08,3.214758863505765e-08,2.2183817459122897e-10,2.6907332243612953e-06,7.9905481736794522e-09,2.4201849675550325e-08,3.8492081469411995e-08,7.5325290355524084e-11,9.1841544570598252e-10,3.4698513419567588e-12,0.00025158869752404933
1.9928493779734442e-08,0.46880347324118654,76.950000000000003,0.0,0.0,0.0,1.8024257955200161e-05,9.499997110770785,0.0011413143294576691,0.0036773953624484957,6.7147944989983507e-11,5.1016209909343289e-13,2.177344349087447e-10,1.3703028834394638e-06,0.025913891679871126,1.2386581316704771e-06,2.3424649044863937e-21,1.3383549183816962e-10,1.1986311961667399e-05,0.94457696882299269,6.5598255420244191e-05,4.4396842834300047e-15,3.8043949842654009e-14,7.654949455270819e-09,5.3343186878424503e-14,0.00040954488042671463,2.0250091428228833e-11,0.0065484473274502516,0.0065648298952725725,4.5955713174211769e-07,2.3566751232343921e-07,1.4415505216119217e-08,0.0028555564589229231,3.9867203269503751e-07,1.0217274652498539e-07,9.3633491666296084e-08,2.3415175188140095e-07,3.216617537049046e-06,6.2332752311737431e-06,0.013850147226768127,8.9129090513495321e-13,3.5359972764365063e-13,2.0761459718142472e-06,7.1247162408003396e-07,2.103778341718202e-08,0.00016061840439166592,0.00048855820221561637,1.5167628662898534e-06,1.241516464637603e-07,8.7479598414103791e-08,9.6082541653565616e-09,6.0506143954424313e-08,3.2330001844450849e-08,2.2184332737921836e-10,2.704906225692874e-06,8.0634058777943905e-09,2.4202482051169213e-08,3.8694838997929562e-08,7.5327309462633228e-11,9.254035875007384e-10,3.4965534185361551e-12,0.0002531775444944312
2.0080301823507734e-08,0.46880347324099636,76.950000000000003,0.0,0.0,0.0,1.7852640686564587e-05,9.4999971114068167,0.0011380802872226917,0.0036611747672445458,6.4151325070766841e-11,4.8736453702287082e-13,2.167740317621522e-10,1.3544743955094521e-06,0.025504846560696577,1.2331945434981855e-06,2.237787412457413e-21,1.2691798086956874e-10,1.2061611444164491e-05,0.94496324640392004,6.5600507216238013e-05,4.4201013122134521e-15,3.8282885541876306e-14,7.7031566455583651e-09,5.3291582870589601e-14,0.00040971349330317888,2.0190053243565824e-11,0.006548445879811118,0.0065648299862154378,4.595570301787861e-07,2.3566746023838135e-07,1.4421400468977239e-08,0.002871594531787377,4.009111600372662e-07,1.0274661520098079e-07,9.3633450709033314e-08,2.3546702766967822e-07,3.2347550572951629e-06,6.2340455365109124e-06,0.013872005466049664,8.9629745994034612e-13,3.5558596604027733e-13,2.0790348932160685e-06,7.1355258147527217e-07,2.1045527353909348e-08,0.00016127064365486371,0.00049054961291404922,1.5167619697328631e-06,1.2485201953382348e-07,8.7413730226192384e-08,9.6065601953693454e-09,6.0507250887654603e-08,3.2511598147161113e-08,2.2184743761176009e-10,2.7190157495148076e-06,8.1361916361545119e-09,2.4202996807689859e-08,3.8896688423547226e-08,7.5328959703419633e-11,9.3236113889984998e-10,3.5231438351104413e-12,0.00025476492549276981
2.0232109867281025e-08,0.46880347324098876,76.950000000000003,0.0,0.0,0.0,1.7683902086492117e-05,9.4999971120400577,0.0011348552602642777,0.0036450266271797387,6.1491492350241203e-11,4.6713032760957756e-13,2.1581791860266142e-10,1.3389288629331128e-06,0.02510312291197199,1.2277553604141343e-06,2.144879833451213e-21,1.2035801327671355e-10,1.2136666350574945e-05,0.94534227843540308,6.5602741425859902e-05,4.4006058154047333e-15,3.8521045275050343e-14,7.7512073352940209e-09,5.3242460177441728e-14,0.00040987894440971495,2.0135429457280964e-11,0.0065484445071455379,0.0065648300765767239,4.5955693387631261e-07,2.356674108509141e-07,1.4427185142534362e-08,0.0028875607819867513,4.0314025998433941e-07,1.0331791394357438e-07,9.3633411873906044e-08,2.3677641330944347e-07,3.252811352828835e-06,6.2347780126062455e-06,0.013893776211029845,9.0128159408677841e-13,3.5756330954263452e-13,2.0819171335233619e-06,7.1462975957594711e-07,2.1053560551541311e-08,0.00016192381498689927,0.00049254384875874538,1.5167611187516117e-06,1.2554925614201448e-07,8.7347576940599548e-08,9.6049197694299058e-09,6.0508089819445779e-08,3.2692381214370974e-08,2.2185056263966372e-10,2.7330620811488247e-06,8.2089049460188686e-09,2.4203400403598623e-08,3.9097633828028283e-08,7.5330261324151056e-11,9.3928820475764635e-10,3.5496229624121457e-12,0.0002563508911531295
