Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887),S(3335),S(1971),C7H8(1663),S(3456),C7H9(2067),C7H9(2027),S(3692)
2.388694955032656e-07,0.31658373467584855,76.950000000000003,0.0,0.0,0.0,0.00073623842857172093,9.4889978805354147,0.0034885620468308423,0.017297448782220542,1.0361347309618366e-07,3.9190192100168964e-09,2.593477502211161e-09,2.6064280549788739e-07,0.077718189719741079,1.6071413718550466e-05,2.7876227338912321e-17,2.3205937387057782e-05,0.026783408463589155,0.76850918524617884,0.019221236680003112,8.3593240552257574e-14,5.0224210161444423e-11,4.2957189760117454e-06,3.8163870519435347e-11,0.00014890880667240778,1.2531321825664536e-09,0.042938159499777084,0.062667796628874714,6.9220929062972726e-06,3.8982120897504148e-06,3.4227007014180311e-11,0.010191577894930783,3.2668283142115717e-06,9.1921049492062124e-07,6.5356324054771612e-05,9.3812387180121703e-06,2.6968653305365532e-06,0.0083245749488398829,0.011125615000855231,6.3116379790753512e-11,2.2019765225471262e-11,5.9349142866547371e-07,1.7993833892786275e-07,1.2585269878357667e-09,6.3019381541019903e-05,0.00021352382989570196,0.0014666485967564191,1.3134795946308726e-06,0.0002073341399683871,4.804895936098842e-06,0.0001842116571434117,2.0950105509338774e-08,3.899690851238627e-06,1.4129820007732564e-06,0.00067666522602150578,4.4551735500131971e-05,2.9271078744395979e-08,1.3510742098916616e-06,0.00043331012802695602,1.1714895004207423e-05,0.00010042174147591456,1.2759382681924583e-10,1.8554932887670554e-09,0.00081033691911045727,1.102822381048455e-07,8.7525959026909883e-07,1.8771390413369103e-07,5.2078772668065768e-07,3.3086078222035897e-08,1.4456669064782022e-09,2.2843991686286017e-14,4.9136823023011071e-09,9.5561651048432473e-06,2.0633145100159224e-09,4.5536028183311782e-09,1.8118054099143275e-10,1.8524205474785641e-09,0.0034665045259285273,1.5231840342652475e-09,0.0066685243197876186,1.5231619898445272e-09,6.9393828156071244e-06,3.2474959309760446e-16,1.8825380545068462e-16,4.0168849369053141e-11,2.8262655983439054e-06,2.4442485598104483e-07,1.2030145036224642e-16,8.9464324944808328e-11,1.3437817644906137e-09,0.00012754354946723696,2.0780967691710604e-09,1.6686419074697053e-05,1.4090990786468034e-05,1.1844020605071417e-07
2.4011154282023985e-07,0.31658373708475634,76.950000000000003,0.0,0.0,0.0,0.00073014991824828929,9.4889732193946763,0.0034622923644833832,0.017186825273618728,1.019733297008605e-07,3.8569849920563418e-09,2.5768845487143613e-09,2.589295714885535e-07,0.077191048745833851,1.5968589494856304e-05,2.7434974089043744e-17,2.2756539614666444e-05,0.026850911438513134,0.76906561989904498,0.019221522603379823,8.3058414542769798e-14,5.0350651869269004e-11,4.306552538901603e-06,3.7726943889804145e-11,0.00014901676184641364,1.2471693131461835e-09,0.042936527286412153,0.062667806896513106,6.9218117334182543e-06,3.8980537448781359e-06,3.4251788924504599e-11,0.01021003353099125,3.2727355941669605e-06,9.2087273632646898e-07,6.5351296186598866e-05,9.3982097094544142e-06,2.7017610857120598e-06,0.0083255578643559331,0.01114348487252835,6.3230394737919183e-11,2.2059542258282377e-11,5.9442258027885779e-07,1.8022522320717621e-07,1.2600401410428631e-09,6.3346054275942694e-05,0.00021463183395616022,0.0014664918341726753,1.3158620230724357e-06,0.00020721781249740892,4.7817714143229342e-06,0.00018358508511346876,2.0988087400433182e-08,3.8864199911556821e-06,1.4197524581186272e-06,0.0006791956581290266,4.4400183008800058e-05,2.9411335410902941e-08,1.3464745670867295e-06,0.00043453726104126101,1.1755955437318292e-05,0.00010112560514856593,1.2818929996879322e-10,1.8659055224231277e-09,0.00081576627159032943,1.1102085299913958e-07,8.7743320815550745e-07,1.8897111767462096e-07,5.2427451430503e-07,3.3168157957395031e-08,1.4492507107334362e-09,2.2996937202867142e-14,4.9272755627114691e-09,9.5826286555362454e-06,2.074924756722534e-09,4.553429721851861e-09,1.8131125114545728e-10,1.8631255231647676e-09,0.0034680261221500435,1.5256263133607506e-09,0.0066907267675148235,1.5256043168153166e-09,7.0043782867965511e-06,3.2555522985154982e-16,1.8872082431064474e-16,4.0032206225016175e-11,2.8266008813017164e-06,2.4604003327349329e-07,1.2109599713344966e-16,9.0055511771221492e-11,1.3532036060334024e-09,0.00012913837558183055,2.0926673217745882e-09,1.6820057992892852e-05,1.4203950324248666e-05,1.193893697077041e-07
2.4135359013721407e-07,0.31658373956811986,76.950000000000003,0.0,0.0,0.0,0.00072411895410161439,9.4889487085991124,0.0034362198620325824,0.01707700483749525,1.00368900135893e-07,3.7963017016240442e-09,2.5604121289740566e-09,2.5722848461877767e-07,0.076667542134858324,1.5866512202488407e-05,2.7003330070690469e-17,2.2315844814451762e-05,0.026917946834134832,0.76961809901968092,0.019221800385145503,8.2527473593500496e-14,5.0476217001914112e-11,4.317311053835744e-06,3.7297470865293085e-11,0.00014912394959648494,1.2413358970523358e-09,0.042934947781474983,0.062667817004136012,6.9215391670899075e-06,3.897900246858477e-06,3.4276394667432031e-11,0.010228302540567216,3.2785830731077139e-06,9.2251815061914026e-07,6.5346430832695997e-05,9.4150089222781678e-06,2.7066073530438953e-06,0.0083265091184869505,0.011161272514124979,6.3343254368915124e-11,2.2098916229474026e-11,5.9534949167938639e-07,1.8051079165794521e-07,1.2615473442732508e-09,6.3672972024761445e-05,0.00021574067072032107,0.0014663401403086584,1.3182203439860784e-06,0.00020710857020702999,4.7588614685539171e-06,0.00018296088416161333,2.1025687339425566e-08,3.8731993810099711e-06,1.426509841298933e-06,0.00068171683192791151,4.4249200443502443e-05,2.9551321234509165e-08,1.3418922163293535e-06,0.00043575276576119786,1.1796724444358692e-05,0.00010183077279184884,1.2878369187784952e-10,1.8763295055627993e-09,0.00082119167592775201,1.1175892846968801e-07,8.7961134277227633e-07,1.9022741305078398e-07,5.277587512712708e-07,3.3250408517138695e-08,1.4528417532847076e-09,2.3149770836604309e-14,4.9408855235561419e-09,9.6091245155505656e-06,2.0865483043574236e-09,4.5532622151094419e-09,1.8144103091257885e-10,1.8738445238248588e-09,0.0034695280117954547,1.5280573471945286e-09,0.0067127950481522354,1.5280353983986071e-09,7.0696107259968137e-06,3.2636254329708594e-16,1.8918881513047702e-16,3.989607693906542e-11,2.8269253641550935e-06,2.4765395505614846e-07,1.2188992482916404e-16,9.0646239056318436e-11,1.3626429123470415e-09,0.00013074297719276571,2.1072648833805762e-09,1.6953702844687508e-05,1.4316915287172005e-05,1.2033857591741331e-07
2.425956374541883e-07,0.3165837421234095,76.950000000000003,0.0,0.0,0.0,0.00071814481833566961,9.4889243470312863,0.0034103430732868984,0.016967980508787707,9.8798796213219168e-08,3.7369168217981288e-09,2.5440591967113497e-09,2.555394552783075e-07,0.076147645186391708,1.5765175357793789e-05,2.658092172772258e-17,2.1883684449712043e-05,0.026984518445055779,0.77016665062386103,0.019222070142971465,8.2000383980620361e-14,5.0600912680810177e-11,4.3279951299186736e-06,3.6875315621009609e-11,0.00014923037535827293,1.2356269242681566e-09,0.042933419284237294,0.062667826955177267,6.9212749322992112e-06,3.8977514408158022e-06,3.4300825490697529e-11,0.010246386633357592,3.2843712994388279e-06,9.2414689211187826e-07,6.5341722737615533e-05,9.4316379317981592e-06,2.7114045859151818e-06,0.0083274297324621993,0.011178978282893505,6.3454969289580698e-11,2.2137890839163003e-11,5.9627218094138289e-07,1.8079504996326823e-07,1.2630486155884675e-09,6.4000131353962548e-05,0.0002168503285395988,0.001466193351138343,1.3205547784761151e-06,0.00020700638873719768,4.7361639146184347e-06,0.00018233909058937024,2.1062908830872765e-08,3.8600297892934866e-06,1.4332541244017189e-06,0.00068422890061047763,4.4098796707976186e-05,2.9691035678401812e-08,1.3373274284173465e-06,0.00043695676389702355,1.1837204671768415e-05,0.00010253723546675093,1.2937700060022391e-10,1.886765133099579e-09,0.00082661302880032326,1.1249645048139524e-07,8.8179401660446915e-07,1.9148276637269187e-07,5.312403713735895e-07,3.3332830751395943e-08,1.4564400726149937e-09,2.3302489683426401e-14,4.95451234040072e-09,9.6356529880066942e-06,2.0981850351760419e-09,4.5531001177412655e-09,1.815698868910259e-10,1.8845774359002947e-09,0.003471010518700256,1.5304771847027974e-09,0.0067347299761500896,1.5304552835285126e-09,7.1350790144587556e-06,3.2717154177849225e-16,1.8965778274726667e-16,3.9760469539017608e-11,2.8272393952600998e-06,2.4926659154360121e-07,1.2268321881455435e-16,9.1236495898054842e-11,1.37209956375514e-09,0.00013235733991988306,2.1218892689130519e-09,1.7087349765647852e-05,1.4429882403463527e-05,1.2128779720982052e-07
2.438376847711625e-07,0.3165837447481829,76.950000000000003,0.0,0.0,0.0,0.00071222680974816169,9.4889001335835861,0.0033846605426210139,0.016859745395781327,9.7261722503721532e-08,3.6787813444363621e-09,2.5278247166762328e-09,2.5386239469677817e-07,0.07563133336043984,1.5664572545464511e-05,2.6167400462173453e-17,2.14598932470742e-05,0.027050630029685208,0.77071130252083042,0.019222331992376294,8.1477112335784652e-14,5.0724745959384715e-11,4.3386053704451082e-06,3.6460344858421823e-11,0.00014933604452734589,1.2300377181031344e-09,0.042931940148818376,0.062667836752939757,6.92101876288681e-06,3.8976071768597134e-06,3.4325082632844981e-11,0.010264287500772901,3.2901008156919223e-06,9.2575911346510083e-07,6.5337166816135464e-05,9.4480982964561289e-06,2.7161532328577057e-06,0.0083283206945387392,0.011196602536765222,6.3565549992033575e-11,2.2176469747795803e-11,5.9719066618332133e-07,1.8107800381805808e-07,1.2645439732998604e-09,6.4327528873712724e-05,0.00021796079591346565,0.0014660513079526292,1.3228655452779332e-06,0.00020691124242485829,4.7136765866622077e-06,0.00018171973900061908,2.1099755341537192e-08,3.8469119485388765e-06,1.4399852819641198e-06,0.00068673201565089899,4.3948980291877322e-05,2.983047821508653e-08,1.3327804615569391e-06,0.00043814937605739847,1.1877398748070707e-05,0.00010324498424086634,1.2996922419349074e-10,1.8972123014590993e-09,0.00083203022830824046,1.1323340519262548e-07,8.8398124818960778e-07,1.9273715408020427e-07,5.3471930931897725e-07,3.3415425361028363e-08,1.4600457007128748e-09,2.3455090879300374e-14,4.9681561473488336e-09,9.662214334296803e-06,2.1098348331168667e-09,4.552943255201825e-09,1.8169782563029902e-10,1.8953241473527e-09,0.0034724739602387941,1.5328858749142251e-09,0.0067565323624949811,1.5328640212315416e-09,7.2007820407197957e-06,3.279822321749297e-16,1.9012773114878943e-16,3.9625391679335777e-11,2.8275433117254377e-06,2.5087791336328955e-07,1.2347586465767908e-16,9.1826271545478433e-11,1.381573440668705e-09,0.00013398144928813453,2.1365402934309458e-09,1.722099494226868e-05,1.4542848444463162e-05,1.2223700647726927e-07
2.4507973208813674e-07,0.3165837474400831,76.950000000000003,0.0,0.0,0.0,0.00070636424295763677,9.488876067158083,0.0033591708249128111,0.016752292679217531,9.5756468541331098e-08,3.6218494768718391e-09,2.5117076645126988e-09,2.5219721492461561e-07,0.075118582276664334,1.5564697417700588e-05,2.5762440547957631e-17,2.1044309133349836e-05,0.027116285310608088,0.77125208231523179,0.019222586046773536,8.0957625641797172e-14,5.0847723823721836e-11,4.3491423729590628e-06,3.6052427758291214e-11,0.00014944096245956379,1.2245639072419416e-09,0.042930508782418213,0.062667846400603744,6.9207704012573959e-06,3.8974673099232916e-06,3.434916732330037e-11,0.01028200681617062,3.2957721586012611e-06,9.273549657080285e-07,6.5332758147728276e-05,9.4643915580388606e-06,2.7208537376145159e-06,0.008329182961067336,0.011214145634295122,6.3675006856118162e-11,2.2214656576646352e-11,5.9810496556450781e-07,1.8135965892803175e-07,1.2660334359582543e-09,6.4655161237402468e-05,0.00021907206148790562,0.0014659138571866555,1.3251528607885084e-06,0.00020682310435902538,4.6913973372170137e-06,0.00018110286235181492,2.113623030088428e-08,3.833846556382999e-06,1.4467032889693698e-06,0.000689226326812274,4.3799759283023206e-05,2.9969648326305033e-08,1.3282515617351943e-06,0.00043933072174877032,1.1917309283673262e-05,0.00010395401018967505,1.3056036071990556e-10,1.9076709085249112e-09,0.00083744317395417203,1.1396977895246828e-07,8.8617305226255709e-07,1.9399055293775748e-07,5.381955007142028e-07,3.3498192903100356e-08,1.463658663310069e-09,2.360757159966248e-14,4.9818170578213004e-09,9.6888087756055808e-06,2.1214975837463553e-09,4.5527914585742391e-09,1.8182485363158823e-10,1.9060845476495447e-09,0.0034739186474745895,1.5352834669413798e-09,0.0067782030146637893,1.5352616606180663e-09,7.2667187006427903e-06,3.287946199541356e-16,1.9059866350463549e-16,3.9490850652181071e-11,2.8278374397760425e-06,2.5248789154964368e-07,1.2426784812661368e-16,9.2415555396622404e-11,1.3910644236031574e-09,0.00013561529072963016,2.1512177721547308e-09,1.735463461128994e-05,1.4655810224047408e-05,1.2318617696960767e-07
2.4632177940511097e-07,0.3165837501968351,76.950000000000003,0.0,0.0,0.0,0.00070055644768069272,9.488852146666467,0.0033338724854799421,0.016645615611413554,9.4281901728500674e-08,3.5660783721407349e-09,2.4957070266255225e-09,2.5054382881516326e-07,0.074609367713598301,1.5465543693385464e-05,2.5365737211959218e-17,2.0636773173609108e-05,0.027181487974950482,0.7717890174089882,0.019222832417517832,8.0441891228294884e-14,5.0969853193254089e-11,4.3596067293124619e-06,3.5651435934467349e-11,0.00014954513447144443,1.2192014002935905e-09,0.042929123643607348,0.062667855901235067,6.9205295981040716e-06,3.8973316996077104e-06,3.437308078245782e-11,0.010299546235086993,3.3013858591775842e-06,9.2893459825941691e-07,6.5328491971211025e-05,9.4805192418927151e-06,2.7255065392016498e-06,0.0083300174575237345,0.011231607934603927,6.3783350150851849e-11,2.2252454908321414e-11,5.9901509728183087e-07,1.8164002100875252e-07,1.2675170223439864e-09,6.4983025141190695e-05,0.00022018411405387572,0.001465780850252714,1.327416939096427e-06,0.0002067419464340644,4.6693240372560388e-06,0.0001804884920008188,2.1172337101569551e-08,3.8208342766009734e-06,1.4534081208433663e-06,0.00069171198215424294,4.3651141379295409e-05,3.0108545502968745e-08,1.3237409630820891e-06,0.00044050091937530199,1.1956938870685673e-05,0.00010466430439779182,1.3115040824735803e-10,1.9181408536125604e-09,0.00084285176662350452,1.1470555829804178e-07,8.8836943989587619e-07,1.9524294002982894e-07,5.4166888205307871e-07,3.3581133796183787e-08,1.4672789801124586e-09,2.3759929058857933e-14,4.9954951653158885e-09,9.7154364943835228e-06,2.1331731742220877e-09,4.5526445643893803e-09,1.819509773481828e-10,1.9168585276968775e-09,0.0034753448853066756,1.5376700099725891e-09,0.0067997427365802839,1.5376482508743657e-09,7.3328878974515356e-06,3.2960870922453176e-16,1.9107058219640869e-16,3.9356853398145597e-11,2.8281220951048896e-06,2.5409649753833637e-07,1.2505915518662705e-16,9.3004336996386918e-11,1.400572393195062e-09,0.00013725884958563648,2.1659215204923442e-09,1.7488265059023991e-05,1.4768764598059557e-05,1.2413528228936669e-07
2.475638267220852e-07,0.31658375301624186,76.950000000000003,0.0,0.0,0.0,0.00069480276805573078,9.4888283710299195,0.0033087641000160675,0.016539707515393,9.2836960875748595e-08,3.5114278838796225e-09,2.4798218000510432e-09,2.4890215000765451e-07,0.074103665607851088,1.5367105157285779e-05,2.4977004890594149e-17,2.0237129510449382e-05,0.027246241674742253,0.7723221350031455,0.019223071213949703,7.9929876767589722e-14,5.109114092148381e-11,4.3699990257233558e-06,3.525724338854693e-11,0.00014964856584052179,1.2139463626287114e-09,0.042927783240671688,0.062667865257792263,6.920296112146806e-06,3.8972002100334496e-06,3.4396824221775039e-11,0.010316907395465411,3.3069424427818166e-06,9.304981589480535e-07,6.5324363679569898e-05,9.4964828571335835e-06,2.7301120719685959e-06,0.0083308250795066582,0.01124898979732147,6.3890590035871789e-11,2.2289868287273839e-11,5.9992107956659758e-07,1.8191909578474914e-07,1.2689947514573525e-09,6.5311117323552564e-05,0.00022129694254577236,0.0014656521433785905,1.3296579920117096e-06,0.00020666773940124878,4.6474545762381572e-06,0.00017987665775437287,2.1208079099912631e-08,3.8078757401132725e-06,1.4600997534511908e-06,0.00069418912804111959,4.3503133900213007e-05,3.02471692450944e-08,1.3192488882225673e-06,0.00044166008623931633,1.1996290082752696e-05,0.00010537585796018469,1.3173936485026986e-10,1.9286220374655702e-09,0.00084825590856495831,1.154407299518534e-07,8.9057041863575206e-07,1.9649429275653331e-07,5.4513939070414297e-07,3.366424832551622e-08,1.4709066650233782e-09,2.3912160509600322e-14,5.0091905441434437e-09,9.7420976357741579e-06,2.144861493290286e-09,4.5525024144512718e-09,1.8207620318599385e-10,1.9276459798319073e-09,0.0034767529726120942,1.5400455532650021e-09,0.0068211523285743592,1.5400238412554941e-09,7.3992885417630304e-06,3.3042450278580986e-16,1.9154348884706055e-16,3.9223406516669253e-11,2.8283975832134101e-06,2.5570370316063914e-07,1.2584977199740422e-16,9.3592606034442717e-11,1.4100972302186555e-09,0.00013891211110853016,2.1806513540643138e-09,1.7621882620692512e-05,1.4881708463748471e-05,1.2508429638706113e-07
2.488058740390594e-07,0.3165837558961838,76.950000000000003,0.0,0.0,0.0,0.00068910256200993916,9.4888047391790309,0.0032838442545268269,0.016434561784027329,9.1420650315223996e-08,3.4578603458942142e-09,2.4640509923272806e-09,2.4727209291100525e-07,0.07360145205330372,1.5269375659244697e-05,2.4595975661881859e-17,1.9845225304435767e-05,0.027310550027276972,0.77285146209967748,0.01922330254343901,7.9421550270501543e-14,5.1211593796619228e-11,4.3803198428337184e-06,3.4869726465351555e-11,0.00014975126180569677,1.2087951952742124e-09,0.042926486130010551,0.062667874473133378,6.9200697098683665e-06,3.8970727096932672e-06,3.4420398843837891e-11,0.010334091917881439,3.312442429198026e-06,9.3204579403357737e-07,6.5320368814953802e-05,9.5122838968551767e-06,2.7346707656580849e-06,0.0083316066937033986,0.011266291582531349,6.3996736562813496e-11,2.2326900220274086e-11,6.0082293068145377e-07,1.8219688898856936e-07,1.2704666425093448e-09,6.5639434564829162e-05,0.00022241053603990523,0.0014655275974511596,1.3318762290950032e-06,0.00020660045291864403,4.6257868621416474e-06,0.00017926738791426429,2.1243459616373059e-08,3.7949715459634509e-06,1.4667781630936839e-06,0.00069665790915050861,4.3355743798185472e-05,3.0385519061719658e-08,1.3147755486188386e-06,0.00044280833854223395,1.2035365474902569e-05,0.00010608866198336403,1.3232722861038622e-10,1.9391143622036144e-09,0.00085365550337155878,1.1617528081921755e-07,8.927759926337042e-07,1.9774458882907354e-07,5.4860696489835667e-07,3.3747536647971996e-08,1.4745417263592915e-09,2.4064263242434418e-14,5.0229032501348216e-09,9.7687923089966334e-06,2.1565624312366674e-09,4.5523648556656724e-09,1.8220053750394329e-10,1.938446797829789e-09,0.0034781432023846515,1.542410146136524e-09,0.0068424325873437421,1.5423884810771944e-09,7.4659195516166479e-06,3.312420021777175e-16,1.9201738434916963e-16,3.9090516276202145e-11,2.8286641997408853e-06,2.573094806378888e-07,1.2663968491032718e-16,9.41803523432528e-11,1.4196388156016245e-09,0.00014057506046370445,2.1954070887285167e-09,1.7755483679772936e-05,1.499463875921552e-05,1.2603319355654653e-07
2.5004792135603364e-07,0.31658375883461465,76.950000000000003,0.0,0.0,0.0,0.00068345520066644366,9.4887812500536839,0.00325911154526557,0.016330171879188109,9.0032034542058681e-08,3.4053403680650516e-09,2.4483936213650532e-09,2.456535726886908e-07,0.073102703300295821,1.5172349113384458e-05,2.4222397793705773e-17,1.9460910675691348e-05,0.027374416615469035,0.77337702550325238,0.019223526511427034,7.8916880082176865e-14,5.1331218542241427e-11,4.3905697557667203e-06,3.4488763809218248e-11,0.0001498532275675808,1.2037445156784562e-09,0.042925230914586096,0.062667883550022035,6.9198501652631037e-06,3.8969490713108854e-06,3.444380584243821e-11,0.010351101405764495,3.3178863327037675e-06,9.335776482262882e-07,6.5316503063831175e-05,9.5279238383345951e-06,2.7391830454651801e-06,0.0083323631388241767,0.011283513650716805,6.4101799676688272e-11,2.2363554176889667e-11,6.0172066891736337e-07,1.8247340635987017e-07,1.2719327149126735e-09,6.5967973686778558e-05,0.00022352488375297955,0.0014654070778650653,1.3340718576862201e-06,0.00020654005559937142,4.6043188214878475e-06,0.00017866070932221173,2.1278481936016983e-08,3.7821222622682043e-06,1.4734433265040896e-06,0.00069911846848237636,4.3208977669454377e-05,3.0523594470837378e-08,1.3103211449032018e-06,0.00044394579138597775,1.2074167583409845e-05,0.00010680270758654236,1.3291399761762726e-10,1.9496177312940093e-09,0.00085905045596196012,1.169091979857042e-07,8.9498616277415624e-07,1.989938062654408e-07,5.5207154371702067e-07,3.3830998796878101e-08,1.4781841670599395e-09,2.421623458520402e-14,5.0366333213315616e-09,9.7955205886849432e-06,2.1682758798444765e-09,4.5522317398760201e-09,1.8232398661431676e-10,1.9492608768283155e-09,0.0034795158618700492,1.5447638379579484e-09,0.0068635843059181292,1.5447422197083052e-09,7.5327798525003528e-06,3.3206120772738752e-16,1.924922688923667e-16,3.8958188624075391e-11,2.8289222307831744e-06,2.589138025760524e-07,1.2742888046580768e-16,9.4767565896074595e-11,1.4291970304405909e-09,0.00014224768273143361,2.2101885406043182e-09,1.7889064667354873e-05,1.5107552462869439e-05,1.2698194843039302e-07
