Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204)
1.4050909580090482e-10,0.5724075561350348,76.950000000000003,0.0,0.0,0.0,0.99984269624229749,9.4999972145786504,1.1117121232496248e-05,4.5860675172145167e-05,4.8552974179642071e-05,8.2497769418964002e-12,2.7319608553474451e-06,1.9151366575473789e-07,1.9984957093459977e-05,3.8556812332956228e-10,5.3449039368204587e-08,2.8780287749453431e-05,3.6251702711124967e-14,1.6624288143642275e-08,2.5039087611944744e-12,2.3442445259947415e-12,1.048470687755551e-08,3.3110179754333725e-09,3.3101904852462328e-09,5.1066379173388745e-13,3.1682639540674135e-13,4.8160295561809198e-16
1.4440428069075858e-10,0.5724075554343132,76.950000000000003,0.0,0.0,0.0,0.9998383357279419,9.4999971072638463,1.1425243985678515e-05,4.7101334095707054e-05,4.9898728111168115e-05,8.4784379764699872e-12,2.83778280139656e-06,1.9151291596958486e-07,2.0541061660515261e-05,3.8556644179087255e-10,5.4941388747525184e-08,2.9581148913521502e-05,3.765590544050872e-14,1.7557427813967332e-08,2.7307271722300989e-12,2.5607271513972188e-12,1.0988845455636959e-08,3.5725386335715066e-09,3.5716456092446156e-09,5.5104318803234663e-13,3.4198113885962358e-13,4.9504978161121277e-16
1.4829946558061233e-10,0.5724075547308387,76.950000000000003,0.0,0.0,0.0,0.99983397522109752,9.4999969995161209,1.173336320948864e-05,4.8341527908405477e-05,5.1244470279611253e-05,8.7070970073811437e-12,2.9440376600968103e-06,1.9151216619362373e-07,2.1097163434822033e-05,3.8556476025621048e-10,5.6433725050283359e-08,3.0382006940506494e-05,3.9065852702234297e-14,1.8516040298935233e-08,2.9711006453845205e-12,2.7903572271028036e-12,1.1501028191374571e-08,3.8464379943806527e-09,3.845476325343284e-09,5.9333606821236161e-13,3.6833296915714472e-13,5.0849648977787138e-16
1.5219465047046608e-10,0.5724075540248378,76.950000000000003,0.0,0.0,0.0,0.99982961472176513,9.4999968913698414,1.2041478903953968e-05,4.958129097629718e-05,5.2590200684259666e-05,8.9357540345109381e-12,3.0506910724433418e-06,1.9151141642658284e-07,2.1653262416386432e-05,3.8556307872242537e-10,5.7926048275640364e-08,3.1182861830412903e-05,4.0481088569652225e-14,1.950012515523591e-08,3.2254346629473579e-12,3.0335273824304096e-12,1.2021053860638681e-08,4.1329095436120752e-09,4.1318760704941884e-09,6.3757238625265096e-13,3.9590073163474963e-13,5.2194308011050166e-16
1.5608983536031984e-10,0.5724075533165189,76.950000000000003,0.0,0.0,0.0,0.99982525422994606,9.4999967828566501,1.2349591069101844e-05,5.0820654954587741e-05,5.3935919324400525e-05,9.164409057738683e-12,3.1577113897298514e-06,1.915106666488886e-07,2.2209358605222354e-05,3.8556139719142661e-10,5.9418358422802569e-08,3.1983713583256376e-05,4.1901193080409504e-14,2.0509681939549251e-08,3.4941346474605786e-12,3.2906296012232093e-12,1.2548726627704877e-08,4.4321419313850979e-09,4.4310334472371431e-09,6.8378134746383659e-13,4.2470280049028606e-13,5.3538955260194429e-16
1.599850202501736e-10,0.5724075526060739,76.950000000000003,0.0,0.0,0.0,0.9998208937456412,9.499996674005704,1.2657699704959619e-05,5.205964900146456e-05,5.5281626199320141e-05,9.3930620769447989e-12,3.2650694597588841e-06,1.9150991687166653e-07,2.2765452001331349e-05,3.8555971566493232e-10,6.0910655491033524e-08,3.2784562199034833e-05,4.3325779399565268e-14,2.1544710208545072e-08,3.7776059384189502e-12,3.5620552210199938e-12,1.3083855872977303e-08,4.7443191013288559e-09,4.7431323528089911e-09,7.3199142848654266e-13,4.5475709137815987e-13,5.4883590724558241e-16
1.6388020514002735e-10,0.5724075518936799,76.950000000000003,0.0,0.0,0.0,0.99981653326885156,9.4999965648438547,1.2965804811554635e-05,5.3298299975054782e-05,5.6627321308304119e-05,9.6217130920119943e-12,3.3727384299236177e-06,1.9150916710611763e-07,2.3321542604714963e-05,3.8555803414081302e-10,6.2402939479553576e-08,3.3585407677746126e-05,4.4754491206581483e-14,2.2605209518883156e-08,4.0762537729276842e-12,3.8481949362937861e-12,1.3626256028209977e-08,5.0696204156188225e-09,5.0683521041485681e-09,7.8223039665349111e-13,4.860810736022966e-13,5.6228214403438243e-16
1.677753900298811e-10,0.5724075511794996,76.950000000000003,0.0,0.0,0.0,0.99981217279957812,9.4999964553958289,1.3273906388914244e-05,5.4536632614853922e-05,5.7973004650637428e-05,9.8503621028203426e-12,3.4806935658159657e-06,1.9150841733613116e-07,2.3877630415385671e-05,3.8555635261854527e-10,6.3895210387557925e-08,3.4386250019403902e-05,4.6187000288351551e-14,2.3691179427213151e-08,4.3904832698336948e-12,4.1494388051071697e-12,1.417574641877689e-08,5.4082207760870535e-09,5.4068675589763862e-09,8.3452532874334296e-13,5.1869178192545033e-13,5.7572826296107777e-16
1.7167057491973485e-10,0.5724075504636835,76.950000000000003,0.0,0.0,0.0,0.9998078123378219,9.499996345684421,1.3582004437065784e-05,5.5774669708850847e-05,5.9318676225604392e-05,1.0079009109250487e-11,3.5889120841352795e-06,1.9150766756071647e-07,2.4433715433349927e-05,3.8555467109997826e-10,6.5387468214282943e-08,3.518708922401308e-05,4.7623004321980683e-14,2.4802619490174649e-08,4.7206994169023614e-12,4.4661762586168565e-12,1.4732151112577894e-08,5.7602907415729246e-09,5.7588492331157618e-09,8.8890262915215302e-13,5.5260582801120564e-13,5.8917426401881282e-16
1.755657598095886e-10,0.57240754974637,76.950000000000003,0.0,0.0,0.0,0.9998034518835841,9.4999962357306078,1.389009895603661e-05,5.7012432247470993e-05,6.066433603248885e-05,1.0307654111186333e-11,3.6973729987763697e-06,1.9150691779473577e-07,2.4989797658607776e-05,3.8555298958481769e-10,6.6879712958974123e-08,3.5987925291569411e-05,4.9062224832444907e-14,2.5939529264397111e-08,5.0673070606596953e-12,4.7987961129326283e-12,1.5295298775199003e-08,6.1259966416705008e-09,6.1244634142114812e-09,9.4538804750662294e-13,5.8783941151396457e-13,6.0262014720078357e-16
1.7946094469944236e-10,0.5724075490276869,76.950000000000003,0.0,0.0,0.0,0.99979909143686541,9.4999961255537198,1.4198189945854066e-05,5.8249939565372598e-05,6.2009984070574169e-05,1.0536297108508278e-11,3.806056979061837e-06,1.9150616803080505e-07,2.5545877091168205e-05,3.8555130807174306e-10,6.8371944620846729e-08,3.6788758222081523e-05,5.0504405311415308e-14,2.7101908306499882e-08,5.4307108985600709e-12,5.1476865828965411e-12,1.5865022530971752e-08,6.5055006870198712e-09,6.5038722719932995e-09,1.0040066957419842e-12,6.2440833083136129e-13,6.1606591249989273e-16
1.8335612958929612e-10,0.5724075483077513,76.950000000000003,0.0,0.0,0.0,0.99979473099766725,9.4999960151715666,1.45062774065455e-05,5.9487209472055209e-05,6.3355620339143313e-05,1.0764938101096489e-11,3.9149462191600168e-06,1.9150541825982887e-07,2.6101953731040933e-05,3.8554962656148374e-10,6.9864163199118856e-08,3.758958801555903e-05,5.1949309484498823e-14,2.8289756173092174e-08,5.8113154731759243e-12,5.5132352974012172e-12,1.6441159829599394e-08,6.8989610762821439e-09,6.8972339652239446e-09,1.0647830646661893e-12,6.6232799353278413e-13,6.2951155990912841e-16
1.8725131447914987e-10,0.5724075475866719,76.950000000000003,0.0,0.0,0.0,0.99979037056599029,9.4999959046005493,1.481436133813826e-05,6.0724258372165666e-05,6.4701244837478934e-05,1.0993577088835822e-11,4.0240243178033582e-06,1.9150466849342431e-07,2.6658027578227287e-05,3.8554794505478725e-10,7.1356368693030478e-08,3.8390414671999527e-05,5.3396719715151347e-14,2.9503072420773079e-08,6.2095251681385911e-12,5.8958293159141237e-12,1.7023552318039961e-08,7.3065320999302152e-09,7.3047027454637104e-09,1.1277410400308746e-12,7.0161342647694485e-13,6.4295708942164104e-16
1.9114649936900363e-10,0.5724075468645485,76.950000000000003,0.0,0.0,0.0,0.99978601014183544,9.4999957938557706,1.5122441740659688e-05,6.196110137631549e-05,6.6046857564863235e-05,1.1222214071606865e-11,4.1332761674934013e-06,1.9150391873321137e-07,2.7214098632732665e-05,3.8554626355080592e-10,7.2848561101813574e-08,3.9191238191406436e-05,5.4846435534495545e-14,3.0741856606131515e-08,6.6257442055896677e-12,6.2958551459188179e-12,1.7612045717357848e-08,7.7283642409800116e-09,7.7264290577762549e-09,1.1929039181283975e-12,7.4227928563070504e-13,6.5640250103047147e-16
1.9504168425885738e-10,0.5724075461414729,76.950000000000003,0.0,0.0,0.0,0.999781649725204,9.4999956829511465,1.5430518614137139e-05,6.3197752403157652e-05,6.7392458520578285e-05,1.1450849049288638e-11,4.2426878524446902e-06,1.9150316896797019e-07,2.7770166894567607e-05,3.8554458204928271e-10,7.4340740424686729e-08,3.9992058573790633e-05,5.629827228708941e-14,3.2006108285746297e-08,7.0603766449299769e-12,6.7136987610232161e-12,1.8206489704276272e-08,8.1646042727798272e-09,8.1625596384932968e-09,1.2602944209332233e-12,7.843398656006844e-13,6.6984779472861827e-16
2.028320540385649e-10,0.5724075446927991,76.950000000000003,0.0,0.0,0.0,0.99977292891451552,9.4999954607126149,1.6046661774069485e-05,6.567052877804018e-05,7.0083625114127521e-05,1.1908112988921252e-11,4.4619404853612661e-06,1.9150166944387386e-07,2.8882295040241691e-05,3.8554121905472783e-10,7.7325059809624083e-08,4.1593689927495803e-05,5.9207641895822716e-14,3.4611012354009203e-08,7.9864971568207346e-12,7.604380686106699e-12,1.9412647256869809e-08,9.0808771138923339e-09,9.0786025668744064e-09,1.4018464037126597e-12,8.7270061421458048e-13,6.9673802836509033e-16
2.0984338684030163e-10,0.5724075433865208,76.950000000000003,0.0,0.0,0.0,0.9997650802106357,9.4999952602696318,1.6601178548952535e-05,6.7895489345125699e-05,7.2505634782005671e-05,1.2319643676004812e-11,4.6596961238768443e-06,1.9150031987548911e-07,2.9883200820467757e-05,3.8553819237104462e-10,8.0010902494509511e-08,4.3035147417244539e-05,6.1831757455728434e-14,3.7042520397192882e-08,8.8870296613670729e-12,8.4707930662039107e-12,2.0517109071943093e-08,9.9561974317697227e-09,9.9537032218470086e-09,1.5370783633131206e-12,9.5713155940479241e-13,7.2093883531352779e-16
2.1685471964203838e-10,0.5724075420782939,76.950000000000003,0.0,0.0,0.0,0.99975723153114748,9.4999950594798879,1.7155683890158399e-05,7.0119999077565291e-05,7.4927606298500076e-05,1.27311678647578e-11,4.8577984920420962e-06,1.9149897030097109e-07,3.0884097552531358e-05,3.8553516569644194e-10,8.2696702769029664e-08,4.44765947431015e-05,6.4460473943123546e-14,3.9556536225215922e-08,9.8534981614351113e-12,9.4009153179367262e-12,2.1638682143382942e-08,1.0880322136566896e-08,1.0877595991962768e-08,1.6798564598740502e-12,1.0462881442573965e-12,7.4513926012305969e-16
2.2386605244377513e-10,0.5724075407684387,76.950000000000003,0.0,0.0,0.0,0.99974938287605686,9.4999948583922507,1.771017779784658e-05,7.2344106854867047e-05,7.73495396594173e-05,1.3142685554504306e-11,5.0561987203830287e-06,1.9149762074575111e-07,3.188498523645749e-05,3.8553213903019839e-10,8.5382460628677043e-08,4.5918031905077406e-05,6.709314288473503e-14,4.2153057251678266e-08,1.0888253412283555e-11,1.0396981605233762e-11,2.277661872236275e-08,1.185398497893285e-08,1.1851014442819287e-08,1.8302942846853862e-12,1.1402418288794165e-12,7.6933930275300832e-16
2.3087738524551188e-10,0.5724075394572395,76.950000000000003,0.0,0.0,0.0,0.99974153424536927,9.4999946570488483,1.826466027217657e-05,7.4567854826395249e-05,7.9771434860563092e-05,1.3554196744537789e-11,5.25485466816407e-06,1.9149627119692122e-07,3.2885863872286518e-05,3.8552911237424248e-10,8.8068176068911962e-08,4.7359458903205175e-05,6.9729205094295114e-14,4.4832080890072914e-08,1.1993644635652931e-11,1.1461221969670424e-11,2.3930204519300761e-08,1.2877887659804819e-08,1.2874660098385814e-08,1.9885004673114024e-12,1.2390609517005801e-12,7.9353896316247845e-16
2.3788871804724865e-10,0.5724075381449366,76.950000000000003,0.0,0.0,0.0,0.99973368563909115,9.4999944554860303,1.881913131330786e-05,7.6791279341335454e-05,8.2193291897742486e-05,1.3965701434151706e-11,5.4537299936120599e-06,1.9149492163232488e-07,3.3886733460062583e-05,3.8552608572799679e-10,9.0753849085189295e-08,4.8800875737523101e-05,7.2368178334840984e-14,4.759360455378606e-08,1.3172019597356794e-11,1.2595862660347377e-11,2.5098757081731464e-08,1.3952701263325038e-08,1.3949203873558505e-08,2.1545788974430584e-12,1.3428108690935723e-12,8.1773824131060155e-16
2.449000508489854e-10,0.5724075368317405,76.950000000000003,0.0,0.0,0.0,0.99972583705722806,9.4999942537351352,1.937359092139996e-05,7.9014411749831563e-05,8.4615110766760133e-05,1.4377199622675294e-11,5.6527933529420615e-06,1.914935720792836e-07,3.4887593999809904e-05,3.8552305909007084e-10,9.3439479672978434e-08,5.0242282408040859e-05,7.500964669013225e-14,5.0437625656096965e-08,1.4425724688760352e-11,1.3803126445112353e-11,2.6281624268045514e-08,1.5079067619861679e-08,1.5075287436837579e-08,2.3286289359263969e-12,1.4515540881768304e-12,8.4193713715646947e-16
2.519113836507222e-10,0.5724075355178316,76.950000000000003,0.0,0.0,0.0,0.99971798849978633,9.4999940518232027,1.9928039096612357e-05,8.123727909394653e-05,8.7036891463420455e-05,1.4788691309400163e-11,5.852017709537604e-06,1.9149222254137043e-07,3.5888445491562272e-05,3.8552003246191657e-10,9.6125067827728511e-08,5.1683678914781862e-05,7.7653251397932204e-14,5.336414161017798e-08,1.5757105010293831e-11,1.5085232903395655e-11,2.74781828080317e-08,1.6257600604449319e-08,1.6253524508440207e-08,2.5107456157901984e-12,1.5653503933190704e-12,8.6613565065905404e-16
2.5892271645245897e-10,0.5724075342033668,76.950000000000003,0.0,0.0,0.0,0.99971013996677183,9.4999938497735421,2.0482475839104564e-05,8.3459904698985433e-05,8.9458633983527795e-05,1.5200176493607401e-11,6.0513797427481391e-06,1.9149087298947961e-07,3.6889287935366609e-05,3.8551700584397959e-10,9.8810613544868207e-08,5.3125065257788475e-05,8.0298683005014883e-14,5.6373149829094506e-08,1.7168504455078945e-11,1.6444398699246871e-11,2.8687836946347894e-08,1.7488887372404367e-08,1.7484502095604308e-08,2.7010198335451393e-12,1.6842569665173418e-12,8.9033378177728856e-16
2.6593404925419574e-10,0.5724075328884808,76.950000000000003,0.0,0.0,0.0,0.99970229145819023,9.499993647606269,2.1036901149036078e-05,8.5682308682979619e-05,9.1880338322886492e-05,1.5611655174630394e-11,6.250859338509217e-06,1.9148952344159866e-07,3.7890121331250898e-05,3.8551397923465816e-10,1.0149611681983675e-07,5.456644143707581e-05,8.2945674607850294e-14,5.9464647725804996e-08,1.8662265791422427e-11,1.7882837835812792e-11,2.9910017160454057e-08,1.8773489537003055e-08,1.8768781669969422e-08,2.8995385315115673e-12,1.8083285021260868e-12,9.1453153046998184e-16
2.729453820559325e-10,0.572407531573291,76.950000000000003,0.0,0.0,0.0,0.99969444297404764,9.4999934453387258,2.1591315026566401e-05,8.790450839704353e-05,9.430200447730105e-05,1.6023127351760118e-11,6.4504391490757389e-06,1.9148817391416057e-07,3.8890945679243805e-05,3.8551095263451668e-10,1.0418157764806804e-07,5.6007807452659871e-05,8.5593996010628069e-14,6.2638632713161016e-08,2.0240730742420983e-11,1.9402761890569582e-11,3.1144178947033142e-08,2.0111944292639749e-08,2.010690029045177e-08,3.1063848717051659e-12,1.9376173162711209e-12,9.3872889669593437e-16
2.799567148576693e-10,0.5724075302578989,76.950000000000003,0.0,0.0,0.0,0.99968659451435016,9.4999932429858784,2.2145717471855038e-05,9.0126518806435025e-05,9.6723632442576095e-05,1.6434593024261902e-11,6.6501042120398407e-06,1.9148682437687876e-07,3.9891760979392715e-05,3.8550792604469655e-10,1.0686699602497315e-07,5.7449163304583742e-05,8.8243448669802492e-14,6.5895102203907123e-08,2.1906240061961281e-11,2.1006380231960189e-11,3.2389801671826439e-08,2.150476548656117e-08,2.1499371674708162e-08,3.3216384017601655e-12,2.0721734512507908e-12,9.6292588041397231e-16
2.8696804765940606e-10,0.5724075289423919,76.950000000000003,0.0,0.0,0.0,0.99967874607910368,9.4999930405606232,2.2700108485061506e-05,9.234835281921768e-05,9.914522221451655e-05,1.6846052191475158e-11,6.849841621736392e-06,1.9148547483502498e-07,4.0892567231730784e-05,3.8550489946398585e-10,1.0955237194596472e-07,5.889050899286994e-05,9.0893861333650623e-14,6.9234053610680993e-08,2.3661133606492176e-11,2.2695900217682367e-11,3.3646387479170538e-08,2.2952444641501397e-08,2.2946687221512996e-08,3.5453752132502662e-12,2.2120447751512746e-12,9.8712248158265841e-16
2.9397938046114283e-10,0.572407527626846,76.950000000000003,0.0,0.0,0.0,0.99967089766831418,9.4999928380740943,2.3254488066345295e-05,9.4570021569163296e-05,0.00010156677378892757,1.7257504852694902e-11,7.0496402463987644e-06,1.9148412531547837e-07,4.1893364436282435e-05,3.8550187289207165e-10,1.122377054064602e-07,6.0331844517528455e-05,9.354508628924647e-14,7.2655484346013296e-08,2.5507750402414855e-11,2.447352737568198e-11,3.4913460257515285e-08,2.4455451931601945e-08,2.4449316986432264e-08,3.7776680927763134e-12,2.3572770769088184e-12,1.0113187001605887e-15
3.009907132628796e-10,0.5724075263113269,76.950000000000003,0.0,0.0,0.0,0.99966304928198735,9.499992635535893,2.3808856215865924e-05,9.6791534659369975e-05,0.00010398828716161469,1.7668951007166464e-11,7.2494904845911506e-06,1.9148277579339736e-07,4.2894152593092946e-05,3.8549884633027252e-10,1.1492299640185984e-07,6.1773169878599272e-05,9.6196996130463528e-14,7.6159391822327911e-08,2.7448428708918348e-11,2.634146556884102e-11,3.6190564657222952e-08,2.6014237114013358e-08,2.6007710613190114e-08,4.018586666192051e-12,2.5079141570527979e-12,1.0355145361065546e-15
3.080020460646164e-10,0.5724075249958915,76.950000000000003,0.0,0.0,0.0,0.99965520092012949,9.4999924329542935,2.4363212933782911e-05,9.901290037247694e-05,0.00010640976232838377,1.8080390654235935e-11,7.4493840550375232e-06,1.9148142625957815e-07,4.389493170220124e-05,3.8549581977808146e-10,1.1760824492755668e-07,6.3214485076113305e-05,9.8849480968875589e-14,7.9745773451941644e-08,2.9485506076264912e-11,2.8301917144550384e-11,3.7477265157118028e-08,2.762923041852499e-08,2.7622298223074296e-08,4.2681975363315433e-12,2.6639979143585944e-12,1.059709989378949e-15
3.1501337886635315e-10,0.5724075236805898,76.950000000000003,0.0,0.0,0.0,0.99964735258274651,9.4999922303364386,2.4917558220255748e-05,0.00010123412585222672,0.00010883119928504101,1.8491823793208781e-11,7.6493138150971187e-06,1.9148007674589078e-07,4.4895701763629801e-05,3.8549279323459254e-10,1.2029345097895147e-07,6.4655790110077703e-05,1.0150244602522201e-13,8.3414626647064538e-08,3.1621319399576576e-11,3.0357083070218854e-11,3.8773145176711239e-08,2.9300843397342062e-08,2.929349126449887e-08,4.5265644145661378e-12,2.8255684286170992e-12,1.0839050599361342e-15
3.220247116680899e-10,0.572407522365464,76.950000000000003,0.0,0.0,0.0,0.99963950426984405,9.4999920276884868,2.5471892075443958e-05,0.00010345521726017162,0.000111252598027393,1.8903250423305035e-11,7.8492736040910356e-06,1.9147872723852909e-07,4.5896462777419442e-05,3.8548976670083178e-10,1.2297861455143707e-07,6.6097084980526076e-05,1.041558095505186e-13,8.7165948819799645e-08,3.3858204968264231e-11,3.2509163055747974e-11,4.0077806231419639e-08,3.1029469736923396e-08,3.1021683324637195e-08,4.7937482464874058e-12,2.9926640397074908e-12,1.1080997477369084e-15
