Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361)
2.565140102537885e-12,0.2353292413903036,76.950000000000003,0.0,0.0,0.0,0.9998971930768924,9.4999998604381215,1.562063098414709e-06,2.0435618926954196e-05,2.0340945368406172e-05,1.1652591041936416e-07,4.6672421910527979e-12,9.2230123579881117e-06,1.699564028665991e-05,2.3031269291971628e-08,9.2049632351515901e-16,4.671239390690788e-15,1.8490301988177917e-14,3.3721928685104063e-05,9.061034257933798e-10,1.3124464319830329e-16,5.254697003325149e-18,1.5285796948835065e-20,2.0804642358671551e-21,2.2996626196096207e-11,1.1885950659252456e-09,1.7824081362988301e-11,1.7829580120154845e-11,3.8359035527828859e-15,1.6628536136845773e-15,3.8404651558948941e-16,2.2751687550313827e-11,1.0072272284602763e-14,2.2209391408281883e-15,1.2406402921995036e-26,3.8665492454632159e-16,2.2413559587141399e-17,1.1470506810029881e-26,3.803726744312777e-07,3.6327034755214792e-21,1.2372194245465114e-21,1.8713820704525118e-09,5.4116151103454893e-10,1.3103083149329467e-09,1.8792411160356495e-09,1.940638790174188e-11,1.1470346798448667e-26,1.5255784604339599e-19,2.3249137758077232e-20,2.1161397865009654e-20,8.0647155402841629e-24,9.2957062677423841e-18,3.1973420299391726e-27,4.8724574469479628e-14,7.9225568189473889e-25
2.6087489306533024e-12,0.23532924137857553,76.950000000000003,0.0,0.0,0.0,0.99989544787140883,9.4999998560789667,1.588617491312626e-06,2.0782897694987791e-05,2.0684810833015988e-05,1.2039188656398696e-07,4.7465578483964255e-12,9.2243068581803418e-06,1.7335454988223098e-05,2.3524366447236656e-08,9.510357041789831e-16,4.9324874454128088e-15,1.9377516383685912e-14,3.4396175462388807e-05,9.3716599886365686e-10,1.3405458188409339e-16,5.3673636354342369e-18,1.62843435602092e-20,2.1993493263459884e-21,2.3897346536096649e-11,1.2289617213280156e-09,1.8744178784569013e-11,1.8749978597383602e-11,4.0409223529093961e-15,1.7588904615997097e-15,3.9289028129707287e-16,2.3531629647996863e-11,1.0429993974566658e-14,2.3066938479030106e-15,1.3954295125436502e-26,4.0886145761663948e-16,2.3567633194114435e-17,1.2901725830465692e-26,3.8797925285983262e-07,3.8416946183659079e-21,1.3083171660121305e-21,1.918432638998059e-09,5.5441029067057382e-10,1.3128020396281532e-09,1.9266588817797941e-09,2.0309775805689121e-11,1.2901542785612617e-26,1.6313084019642762e-19,2.4955542524237677e-20,2.2748237339152346e-20,8.8168978261602958e-24,9.7392458972446937e-18,3.5547220462670197e-27,5.039456347615482e-14,8.6459380886913008e-25
2.65235775876872e-12,0.23532924136668829,76.950000000000003,0.0,0.0,0.0,0.99989370267187327,9.4999998516606379,1.6151718320579994e-06,2.1130174887296721e-05,2.102861556223107e-05,1.2431669208948652e-07,4.8258731457595791e-12,9.2254619025387622e-06,1.7675314696928729e-05,2.4017812118985934e-08,9.8203981078000526e-16,5.2038401751206797e-15,2.0292257336410025e-14,3.5070511655647214e-05,9.6875193936291867e-10,1.368665066196463e-16,5.4801103397530253e-18,1.7330289878812644e-20,2.3229304425251979e-21,2.4815826869033996e-11,1.2699894041879744e-09,1.9695254820776006e-11,1.9701366517016896e-11,4.253094302853847e-15,1.8586019379428096e-15,4.0173842532325803e-16,2.4324712015368482e-11,1.0793964214984796e-14,2.3941085619272606e-15,1.5664638880312352e-26,4.3191212803617496e-16,2.4760451282699868e-17,1.4483164781965572e-26,3.9558689450471212e-07,4.058643822963749e-21,1.3821191266485111e-21,1.965540057847339e-09,5.676571742177261e-10,1.3151128652872205e-09,1.9741426467722726e-09,2.1235632777013832e-11,1.4482955855860163e-26,1.742421865598759e-19,2.6756589072993535e-20,2.4424971893572428e-20,9.6249881814129745e-24,1.0195500028933337e-17,3.9450701307875532e-27,5.209267155005468e-14,9.4219635564568863e-25
2.7395754149995553e-12,0.2353292413424388,76.950000000000003,0.0,0.0,0.0,0.99989021228973363,9.4999998426473287,1.6682803570917739e-06,2.1824724649017556e-05,2.1716043598981356e-05,1.3234200729190646e-07,4.984502684351801e-12,9.2274113701985694e-06,1.8355150234405634e-05,2.5005644756413681e-08,1.0454360086121566e-15,5.7777688378929693e-15,2.2206028825495826e-14,3.6419414787144151e-05,1.0334939059671868e-09,1.4249572013133203e-16,5.7058200119335623e-18,1.9570211894351276e-20,2.5846117837492801e-21,2.6706064718932859e-11,1.3540253499880467e-09,2.1692353940190619e-11,2.1699122646775636e-11,4.6993795966446791e-15,2.0693269882504069e-15,4.1944609930589668e-16,2.5950297239957213e-11,1.1540650185925322e-14,2.5739186146061952e-15,1.9629368493761256e-26,4.8060942478278058e-16,2.7264835977054924e-17,1.8149128371142597e-26,4.1080494451604671e-07,4.5170165408783638e-21,1.5380393929945996e-21,2.0598998245454864e-09,5.9413767942857348e-10,1.3192381560259548e-09,2.069282588872903e-09,2.315485796354347e-11,1.814885792811036e-26,1.9815155140257968e-19,3.0657214761897116e-20,2.8062290932468318e-20,1.1421575313900987e-23,1.1146606758914516e-17,4.8344926736203486e-27,5.5573241584315849e-14,1.1143641270583768e-24
2.818071305607307e-12,0.23532924132007577,76.950000000000003,0.0,0.0,0.0,0.99988707096404528,9.4999998343351653,1.716077851262079e-06,2.2449814291843259e-05,2.2334523079369397e-05,1.3976402637657189e-07,5.1272680941845115e-12,9.2288220748726666e-06,1.8967112569301868e-05,2.5895639853813194e-08,1.1040664577060403e-15,6.3311565506047565e-15,2.4026860773519618e-14,3.7633646952690764e-05,1.0935515509751962e-09,1.4756740157599669e-16,5.9091759988009225e-18,2.1763046307895749e-20,2.8372730410296142e-21,2.8468009157879298e-11,1.4319121462810892e-09,2.3600730333217243e-11,2.3608129285201269e-11,5.1267079448986192e-15,2.272244038982732e-15,4.3539393008972592e-16,2.7458262877983864e-11,1.2234037206128906e-14,2.7414263308211418e-15,2.390301770167659e-26,5.2748323163849226e-16,2.965759267823506e-17,2.2100795333157077e-26,4.2450385071135268e-07,4.9582729322343831e-21,1.6881266608701798e-21,2.1449574186924455e-09,6.1794576025272152e-10,1.322449645002389e-09,2.1550737117658762e-09,2.4959243075811665e-11,2.2100456541725104e-26,2.2169299878300274e-19,3.4528732636249523e-20,3.1679481666460231e-20,1.3262496219534576e-23,1.2047210992475933e-17,5.77344528562167e-27,5.8801913526412236e-14,1.2903409051468929e-24
2.8965671962150586e-12,0.23532924129720614,76.950000000000003,0.0,0.0,0.0,0.999883929654657,9.4999998258346583,1.7638751764605675e-06,2.307489918629241e-05,2.2952808810136297e-05,1.4737362157859929e-07,5.2700324191977013e-12,9.2299689075741195e-06,1.9579159203328052e-05,2.6786407253030033e-08,1.1641786746791941e-15,6.9208635402126078e-15,2.5943554336880735e-14,3.8848046753768085e-05,1.1553048425279324e-09,1.5264348404595706e-16,6.1127094253353243e-18,2.4132704859324791e-20,3.1068471048290778e-21,3.0287479510984527e-11,1.5119309654893985e-09,2.5617284512511463e-11,2.5625351742794123e-11,5.5790833044317623e-15,2.4881469780619085e-15,4.5135020242429311e-16,2.9008801793432427e-11,1.2947668928872327e-14,2.9143146027931523e-15,2.8949415817943694e-26,5.7733884297896838e-16,3.2185648662005364e-17,2.6767061700790617e-26,4.3820482496571907e-07,5.4276442789378498e-21,1.8477667059138674e-21,2.2301111634987284e-09,6.4172176996716058e-10,1.3252496079199601e-09,2.2409907387789988e-09,2.6836760362244364e-11,2.6766639914307798e-26,2.4726456787989135e-19,3.8765826915805834e-20,3.5645124014333075e-20,1.5337153584518404e-23,1.2990725187117294e-17,6.8610829696811235e-27,6.2121678407270526e-14,1.4882180238185501e-24
2.9750630868228103e-12,0.23532924127383337,76.950000000000003,0.0,0.0,0.0,0.99988078836080296,9.4999998171470317,1.8116723326880656e-06,2.3699979435429985e-05,2.3570901916370808e-05,1.5516966854248502e-07,5.4127956829172304e-12,9.2309003058292348e-06,2.0191274282087938e-05,2.7677843916815341e-08,1.2257637776237732e-15,7.5482648282643041e-15,2.7958632467510945e-14,4.0062582733045957e-05,1.2187537572454378e-09,1.5772338037490717e-16,6.3163966202964624e-18,2.6688328156130729e-20,3.3939862760104005e-21,3.2164466230070356e-11,1.5940781843321803e-09,2.7744935113846049e-11,2.7753709758579745e-11,6.0572050645621843e-15,2.7174396689354692e-15,4.6731340701827723e-16,3.0601913565722181e-11,1.3681545145143202e-14,3.092584105198103e-15,3.4881382777458962e-26,6.3026861903187207e-16,3.4852658308130384e-17,3.225227213206337e-26,4.5190751239565809e-07,5.9260028548862351e-21,2.0172555857151256e-21,2.3153354711749243e-09,6.6545824351286423e-10,1.3276914002398743e-09,2.3270081044566362e-09,2.8787488479792252e-11,3.2251750095934137e-26,2.7497881819541865e-19,4.3392171249321336e-20,3.9982219152172438e-20,1.7667740070554854e-23,1.3977754648138141e-17,8.1159443457703979e-27,6.5532531444407875e-14,1.7100348764024191e-24
3.053558977430562e-12,0.23532924124996055,76.950000000000003,0.0,0.0,0.0,0.99987764708185856,9.499999808273488,1.859469319945367e-06,2.4325055128659177e-05,2.4188803516430665e-05,1.6315104963878256e-07,5.5555579057650258e-12,9.2316557913204956e-06,2.0803444869488524e-05,2.856986046879438e-08,1.2888129377639966e-15,8.2147531053246611e-15,3.0074628731416261e-14,4.1277229223516881e-05,1.2838982720103597e-09,1.6280658124437385e-16,6.5202170515486062e-18,2.9439291126808446e-20,3.6993513818462832e-21,3.4098958403744909e-11,1.6783501885684828e-09,2.9986595814845285e-11,2.9996118111589412e-11,6.5617714253620783e-15,2.9605253185364154e-15,4.8328230064336736e-16,3.2237597786405202e-11,1.4435665653005278e-14,3.276235464828462e-15,4.1824497416755874e-26,6.8636481400870959e-16,3.7662271390973711e-17,3.8672574180759502e-26,4.6561162337840854e-07,6.4542199331364777e-21,2.1968890180769582e-21,2.4006080987649948e-09,6.8914873200309868e-10,1.3298217174975471e-09,2.4131035796050396e-09,3.0811485594709617e-11,3.8671931657189407e-26,3.0495125921544428e-19,4.8432324539895328e-20,4.4714643667779066e-20,2.0277893184079492e-23,1.5008884866198692e-17,9.5582944506376033e-27,6.9034467869661019e-14,1.9579612085627461e-24
3.1320548680383136e-12,0.23532924122559096,76.950000000000003,0.0,0.0,0.0,0.9998745058173133,9.4999997992152192,1.9072661382332383e-06,2.4950126343538926e-05,2.4806514721982999e-05,1.7131665392386165e-07,5.6983191054531052e-12,9.2322676199591531e-06,2.1415660407644024e-05,2.9462379376135874e-08,1.3533173791392079e-15,8.9217385661915097e-15,3.229408717912858e-14,4.2491965276869805e-05,1.3507383639330213e-09,1.6789264482722385e-16,6.7241529089672024e-18,3.2395203842123823e-20,4.0236116967204135e-21,3.6090944010611425e-11,1.7647433729587384e-09,3.2345175347351573e-11,3.2355486633225122e-11,7.0934794006307877e-15,3.2178064726427274e-15,4.9925585971236239e-16,3.3915854057361707e-11,1.5210030256555458e-14,3.4652692709427359e-15,4.9918140618622861e-26,7.4571957546907621e-16,4.0618133066409284e-17,4.6156883620763997e-26,4.7931692147187918e-07,7.0131657798107245e-21,2.3869623789677645e-21,2.4859097275922989e-09,7.127876746967482e-10,1.3316813745136539e-09,2.4992578518669008e-09,3.2908792074407901e-11,4.6156096971734224e-26,3.3730034418864615e-19,5.3911742193903764e-20,4.9867160839353301e-20,2.3192749529432762e-23,1.6084682174957246e-17,1.1210234490467072e-26,7.2627482927318402e-14,2.2343019338772187e-24
3.2105507586460653e-12,0.23532924120072773,76.950000000000003,0.0,0.0,0.0,0.99987136456675108,9.4999997899733977,1.9550627875524247e-06,2.5575193147358775e-05,2.5424036638044469e-05,1.7966537709991101e-07,5.8410792973311264e-12,9.232762128560606e-06,2.2027912276086675e-05,3.0355333374788355e-08,1.4192683782886441e-15,9.6706487473342462e-15,3.4619562224344915e-14,4.3706773788902708e-05,1.4192740103211631e-09,1.7298118781357703e-16,6.9281887415789179e-18,3.5565912323549375e-20,4.3674448636329828e-21,3.8140410125919457e-11,1.8532541412268203e-09,3.4823577509737844e-11,3.4834720219571496e-11,7.6530248208545057e-15,3.4896850124690504e-15,5.1523324177205444e-16,3.5636681989262242e-11,1.6004638765029918e-14,3.6596860834029937e-15,5.9316593537280398e-26,8.084249438498218e-16,4.3723883859410554e-17,5.4847900779363157e-26,4.9302321355606624e-07,7.6037096495787719e-21,2.5877707010040314e-21,2.5712235927470269e-09,7.3637028622679243e-10,1.3333060036502546e-09,2.5854541561941328e-09,3.5079432837413746e-11,5.4846942504408263e-26,3.7214746389983771e-19,5.9856787263645233e-20,5.5465431806446537e-20,2.6438999760985393e-23,1.7205694385453771e-17,1.3095815635688963e-26,7.631157187250122e-14,2.5415020109210366e-24
3.289046649253817e-12,0.23532924117537407,76.950000000000003,0.0,0.0,0.0,0.99986822332983161,9.4999997805491745,2.0028592679036521e-06,2.6200255598505357e-05,2.6041370363021186e-05,1.881961214751797e-07,5.9838384947369519e-12,9.2331608317427021e-06,2.2640193432733823e-05,3.1248664103117291e-08,1.4866572639354522e-15,1.0462928365835495e-14,3.7053618528672152e-14,4.4921640787150838e-05,1.4895051886536844e-09,1.7807187762499845e-16,7.1323111439118682e-18,3.8961499339798311e-20,4.7315368164685861e-21,4.0247343089886791e-11,1.9438789060225504e-09,3.7424701179167545e-11,3.7436718843656371e-11,8.2411023361531688e-15,3.776562152263647e-15,5.3121375358670453e-16,3.7400081200251317e-11,1.6819490992038271e-14,3.8594864390281721e-15,7.0190191068760879e-26,8.7457285212705468e-16,4.6983159652549005e-17,6.4903178034616539e-26,5.0673034180330562e-07,8.2267197824106338e-21,2.799608672360433e-21,2.6565351564904935e-09,7.5989245721365508e-10,1.3347266802085425e-09,2.6716779491131943e-09,3.732341940660082e-11,6.4902016259883429e-26,4.0961694043850652e-19,6.6294741487097227e-20,6.1536026636639632e-20,3.0044944212119735e-23,1.8372451398653081e-17,1.5241156811325345e-26,8.0086729969759148e-14,2.8821513799280755e-24
3.3675425398615686e-12,0.23532924114953288,76.950000000000003,0.0,0.0,0.0,0.99986508210627734,9.4999997709436972,2.0506555792876312e-06,2.6825313747639514e-05,2.6658516988748304e-05,1.9690779592445896e-07,6.126596709243198e-12,9.2334813024284724e-06,2.3252498125684767e-05,3.2142320924885063e-08,1.5554754166754753e-15,1.13000391602939e-14,3.9598830892583933e-14,4.6136554859051412e-05,1.5614318765580293e-09,1.8316442570685218e-16,7.3365084863850149e-18,4.2592285191777706e-20,5.1165817032017647e-21,4.2411728642814702e-11,2.0366140888846366e-09,4.0151440323801908e-11,4.0164377567659365e-11,8.8584054192144629e-15,4.0788384377659366e-15,5.471968250337009e-16,3.9206051314833369e-11,1.7654586754914918e-14,4.0646708564460417e-15,8.272653283165927e-26,9.4425512558972537e-16,5.0399591675506041e-17,7.6496240577466496e-26,5.2043817723291196e-07,8.8830634013959483e-21,3.0227706360392382e-21,2.7418318224874951e-09,7.8335066731896802e-10,1.3359704783549245e-09,2.7579166237042473e-09,3.9640751689753761e-11,7.6494838492296332e-26,4.4983602096320468e-19,7.3253816223737139e-20,6.8106435286718223e-20,3.4040549210417019e-23,1.9585465796428708e-17,1.7674566610948171e-26,8.3952952491860249e-14,3.2589899598669012e-24
3.4460384304693203e-12,0.2353292411232074,76.950000000000003,0.0,0.0,0.0,0.99986194089586122,9.4999997611580937,2.0984517217050643e-06,2.7450367638716534e-05,2.727547760052943e-05,2.0579931584980103e-07,6.2693539508652552e-12,9.233737889120099e-06,2.3864821658445117e-05,3.3036259909051845e-08,1.6257142686683229e-15,1.2183459733363594e-14,4.2257784150911852e-14,4.7351506686115754e-05,1.6350540517905837e-09,1.8825858171427032e-16,7.5407706797998189e-18,4.6468828486699526e-20,5.5232818099111014e-21,4.4633552035154983e-11,2.1314561202039733e-09,4.3006684014955924e-11,4.3020586555069998e-11,9.505626368215392e-15,4.396913745296226e-15,5.6318198755528155e-16,4.1054591962919048e-11,1.8509925874164972e-14,4.2752398398860992e-15,9.7131752248648552e-26,1.0175634816915608e-15,5.39768064957131e-17,8.9817760988690193e-26,5.3414661446087878e-07,9.573606711312503e-21,3.2575505893919962e-21,2.8271026852852273e-09,8.0674190903447134e-10,1.3370609644814808e-09,2.8441592597302016e-09,4.2031419529495785e-11,8.9816076225818582e-26,4.9293487146272441e-19,8.0763163288975766e-20,7.5205078461037658e-20,3.8457504062134008e-23,2.0845233412250606e-17,2.0426669324341381e-26,8.7910234718742502e-14,3.674912704460188e-24
3.524534321077072e-12,0.23532924109640052,76.950000000000003,0.0,0.0,0.0,0.99985879969839797,9.4999997511934762,2.1462476951566395e-06,2.8075417309872982e-05,2.7892253277175756e-05,2.1486960314147256e-07,6.4121102283155495e-12,9.2339423055515873e-06,2.4477160196923733e-05,3.3930442943044485e-08,1.6973653033264017e-15,1.3114685396119907e-14,4.5033073072662692e-14,4.856648866098419e-05,1.7103716922196428e-09,1.9335412845974792e-16,7.7450889715426037e-18,5.0601926901843695e-20,5.9523474856364457e-21,4.6912798117993071e-11,2.2284014391872699e-09,4.5993316439204001e-11,4.6008231082795717e-11,1.0183456309731573e-14,4.7311872813276111e-15,5.7916885628164526e-16,4.2945702779007803e-11,1.9385508172989044e-14,4.4911938821941618e-15,1.1363184497159906e-25,1.0945895299602996e-15,5.7718426010193906e-17,1.0507678878513059e-25,5.4785556738390302e-07,1.0299214897742724e-20,3.5042421838254202e-21,2.9123383107496812e-09,8.3006362089665946e-10,1.3380186338843152e-09,2.9303964046396567e-09,4.4495404053820369e-11,1.0507477274041157e-25,5.3904657051497026e-19,8.8852885688481883e-20,8.2861318368327796e-20,4.3329278699074194e-23,2.2152233882425487e-17,2.3530535122330863e-26,9.1958571936602138e-14,4.1329747165575474e-24
3.6030302116848236e-12,0.23532924106911515,76.950000000000003,0.0,0.0,0.0,0.9998556585137367,9.4999997410509529,2.194043499643039e-06,2.8700462794198281e-05,2.8508845091044871e-05,2.2411758613914131e-07,6.5548655491595047e-12,9.2341041164218168e-06,2.5089510610444229e-05,3.482483696118359e-08,1.7704200550091063e-15,1.4095228014117083e-14,4.7927302264503367e-14,4.9781494571970627e-05,1.7873847758105871e-09,1.9845087751599639e-16,7.9494557695153406e-18,5.5002617938359112e-20,6.4044970680524778e-21,4.9249451417584249e-11,2.3274464938209864e-09,4.9114216910435601e-11,4.9130191553220452e-11,1.0892585201634479e-14,5.0820575824446397e-15,5.9515711517724346e-16,4.4879383401485717e-11,2.0281333476874649e-14,4.7125334672330714e-15,1.3247405776431238e-25,1.1754247719519631e-15,6.1628067438622535e-17,1.2250203597031173e-25,5.6156496562418781e-07,1.1060752126620878e-20,3.7631387246523924e-21,2.9975305436665753e-09,8.5331362897075577e-10,1.3388612968183781e-09,3.0166198816616972e-09,4.7032678853283718e-11,1.2249963305768951e-25,5.883071030445678e-19,9.7554048253713217e-20,9.1105469378286802e-20,4.8691181979670935e-23,2.3506931178702927e-17,2.7021814430721419e-26,9.6097959437100567e-14,4.6363964201572701e-24
3.681526102292575e-12,0.23532924104135453,76.950000000000003,0.0,0.0,0.0,0.99985251734175329,9.4999997307316164,2.2418391351649381e-06,2.9325504120404188e-05,2.9125254108079542e-05,2.3354219959329432e-07,6.6976199199251373e-12,9.2342311337614782e-06,2.5701870342007554e-05,3.5719413275275563e-08,1.8448701087203389e-15,1.5126615855177584e-14,5.0943086077737283e-14,5.0996519345645269e-05,1.8660932806130246e-09,2.0354866540067509e-16,8.1538644873221846e-18,5.9682179665405905e-20,6.8804568099912703e-21,5.1643496196176329e-11,2.4285877408355497e-09,5.2372259881861511e-11,5.2389343506214012e-11,1.1633701835976637e-14,5.4499225156325974e-15,6.111465047824805e-16,4.685563347202619e-11,2.1197401613246768e-14,4.9392590717583519e-15,1.5392833920763216e-25,1.2601606012435921e-15,6.5709343317580922e-17,1.4234321985683827e-25,5.752747516284721e-07,1.1859081544148002e-20,4.0345331710669371e-21,3.0826723395899671e-09,8.7649009571541202e-10,1.3396044189915773e-09,3.10282262208378e-09,4.9643211004155169e-11,1.4234036669409072e-25,6.4085535408023552e-19,1.0689868817947274e-19,9.9968808578754268e-20,5.4580420640396791e-23,2.490977412285289e-17,3.0938876546327642e-26,1.0032839251667629e-13,5.1885687897503699e-24
3.7600219929003265e-12,0.2353292410131212,76.950000000000003,0.0,0.0,0.0,0.99984937618234737,9.4999997202365503,2.289634601723008e-06,2.9950541313404565e-05,2.9741481387845956e-05,2.4314238462688761e-07,6.8403733463028466e-12,9.2343297383943158e-06,2.6314237303072367e-05,3.661414699486028e-08,1.9207070998023195e-15,1.6210393438851822e-14,5.4083048518296176e-14,5.2211558838064134e-05,1.9464971847496592e-09,2.0864735027354559e-16,8.3583094105301899e-18,6.4652131454930469e-20,7.3809608067814767e-21,5.4094916501337663e-11,2.5318216456698379e-09,5.5770314957970791e-11,5.578855763109252e-11,1.2407493841864988e-14,5.835179278840412e-15,6.2713681214836787e-16,4.8874452635079108e-11,2.2133712411170261e-14,5.1713711668642566e-15,1.7828885347958236e-25,1.34888830345735e-15,6.9965861495975618e-17,1.6487246432430682e-25,5.8898487831540774e-07,1.2695065277006915e-20,4.3187181362198684e-21,3.1677576181978778e-09,8.9959147539306211e-10,1.3402614211687818e-09,3.1889985189797009e-09,5.2326961955815804e-11,1.6486908884488796e-25,6.9683310251291037e-19,1.16919825464447e-19,1.0948358623445744e-19,6.1036158892069763e-23,2.6361196883851613e-17,3.5322952539193192e-26,1.0464986647594903e-13,5.7930586365242887e-24
