Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150)
4.214261553500173e-08,0.256743561930233,76.950000000000003,0.0,0.0,0.0,0.99613945377846635,9.4991122335872795,0.00024214002268179769,0.0017579419573394172,0.00089724604570175443,0.00086540532261119684,1.5060423544277419e-09,1.2496171424027419e-09,3.3508305201296817e-05,1.0106129472339564e-05,2.3912780162955049e-11,1.2253430692062336e-05,9.5543303778727935e-06,3.238789788365317e-05
4.386798718414743e-08,0.2567434543495102,76.950000000000003,0.0,0.0,0.0,0.99598272765193308,9.4990755906481841,0.0002519221459600294,0.0018286180900161032,0.00093296550183237894,0.00090008951280747527,1.5665857528853333e-09,1.2494293529313299e-09,3.4877323956871554e-05,1.051242243193254e-05,2.4871169715317647e-11,1.3805825129829081e-05,1.0767305368446999e-05,3.3711379677662177e-05
4.559335883329313e-08,0.25674334669150595,76.950000000000003,0.0,0.0,0.0,0.99582612969838635,9.4990389213863384,0.00026169402395951279,0.0018991524637995468,0.00096858565293011416,0.00093467678126826791,1.6270072858304661e-09,1.2492417227746944e-09,3.6246117615642755e-05,1.0917897615490004e-05,2.5826881137450275e-11,1.548228195566696e-05,1.2077517757137551e-05,3.5034662636312361e-05
4.7318730482438833e-08,0.25674323895218576,76.950000000000003,0.0,0.0,0.0,0.99566966243386856,9.4990022244275405,0.00027145566706288305,0.0019695407987712086,0.001004103373299514,0.00096916409513924675,1.6873032872493316e-09,1.2490542550893456e-09,3.7614686357137604e-05,1.1322530420975006e-05,2.6779830625868512e-11,1.7287232825717153e-05,1.3488472187277677e-05,3.6357746930024671e-05
4.9044102131584535e-08,0.2567431311275546,76.950000000000003,0.0,0.0,0.0,0.99551332834613537,9.4989654984111311,0.0002812070856686896,0.0020397788566647213,0.0010395155716542306,0.001003548455075541,1.7474701268365159e-09,1.248866952997982e-09,3.898303036432257e-05,1.1726296485966536e-05,2.7729935303028016e-11,1.922506211608642e-05,1.50036390355328e-05,3.7680632732546165e-05
5.076947378073024e-08,0.25674302321365855,76.950000000000003,0.0,0.0,0.0,0.99535712989393188,9.4989287419903459,0.00029094829019109345,0.0021098624419640909,0.0010748191920275888,0.0010378268961234892,1.8075042109290654e-09,1.2486798195816688e-09,4.03511498235638e-05,1.2129171693951727e-05,2.8677113241644316e-11,2.1300105664607614e-05,1.6626453497577032e-05,3.900332022091194e-05
5.249484542987594e-08,0.25674291520658576,76.950000000000003,0.0,0.0,0.0,0.99520106950621978,9.4988919538327146,0.00030067929105954315,0.0021797874030784641,0.0011100112147445745,0.0010719964886647861,1.8674019835348481e-09,1.2484928579009428e-09,4.1719044924584504e-05,1.2531132181150829e-05,2.9621283490924502e-11,2.3516649425484428e-05,1.8360314610007436e-05,4.0325809575403898e-05
5.422021707902164e-08,0.2567428071024674,76.950000000000003,0.0,0.0,0.0,0.99504514958143875,9.4988551326204451,0.00031040009871844857,0.0022495496334655257,0.0011450886573513626,0.0011060543393138164,1.9271599272251566e-09,1.2483060709244739e-09,4.3086715860422685e-05,1.2932154342753246e-05,3.0562366100904349e-11,2.5878928185747898e-05,2.0208584315417906e-05,4.1648100979509929e-05
5.594558872816734e-08,0.25674269889747836,76.950000000000003,0.0,0.0,0.0,0.99488937248689735,9.498818277050729,0.00032011072362687459,0.0023191450725639755,0.0011800485753780501,0.0011399975916639579,1.9867745641572681e-09,1.2481194617529826e-09,4.4454162827390858e-05,1.333221483898811e-05,3.1500282144535074e-11,2.8391124503354705e-05,2.2174586685735825e-05,4.2970194619885092e-05
5.7670960377313044e-08,0.2567425905878382,76.950000000000003,0.0,0.0,0.0,0.99473374055823471,9.4987813858360326,0.00032981117625823718,0.0023885697066292413,0.0012148880630275206,0.0011738234269404197,2.0462424560749779e-09,1.2479330329015764e-09,4.5821386025036149e-05,1.3731290597678734e-05,3.2434953731035156e-11,3.1057367761778351e-05,2.4261607228537794e-05,4.4292090686313014e-05
5.9396332026458746e-08,0.2567424821698129,76.950000000000003,0.0,0.0,0.0,0.99457825609877659,9.4987444577044062,0.00033950146709996317,0.0024578195697120102,0.0012496042539692858,0.0012075290647978638,2.1055602074359815e-09,1.2477467885868446e-09,4.7188385656093753e-05,1.4129358827014297e-05,3.3366304042926398e-11,3.388173304950062e-05,2.6472892066612148e-05,4.5613789371661073e-05
6.112170367560445e-08,0.256742373639715,76.950000000000003,0.0,0.0,0.0,0.99442292137877197,9.4987074913999425,0.00034918160665310986,0.0025268907448529926,0.0012841943223312006,0.0012411117642252584,2.164724459112228e-09,1.2475607274252183e-09,4.8555161926440706e-05,1.4526396999734886e-05,3.4294257313059415e-11,3.6868239825589468e-05,2.8811646962354768e-05,4.6935290871835675e-05
6.284707532475016e-08,0.25674226499390657,76.950000000000003,0.0,0.0,0.0,0.9942677386347275,9.4986704856829558,0.00035885160543200323,0.0025957793650370543,0.0013186554834805659,0.0012745688244141281,2.2237319126368129e-09,1.247374865728638e-09,4.9921715045036994e-05,1.4922382930634203e-05,3.5218739002098898e-11,4.0020850757410822e-05,3.128103646432692e-05,4.8256595385725361e-05
6.457244697389586e-08,0.25674215622879315,76.950000000000003,0.0,0.0,0.0,0.99411271006901958,9.4986334393305825,0.00036851147396392829,0.0026644816140366091,0.0013529849946278612,0.001307897585122422,2.2825792559685713e-09,1.2471891631648835e-09,5.1288045223921681e-05,1.5317294552776971e-05,3.6139675317504118e-11,4.3343471034444442e-05,3.3884183395103062e-05,4.9577703115197273e-05
6.629781862304156e-08,0.25674204734083694,76.950000000000003,0.0,0.0,0.0,0.99395783784959935,9.4985963511362179,0.0003781612227888256,0.0027329937263958493,0.0013871801550226776,0.0013410954272163312,2.3412633267732611e-09,1.2470036844933572e-09,5.2654152678091247e-05,1.5711110413552703e-05,3.7056994298295736e-11,4.6839947842335913e-05,3.6624168453973637e-05,5.089861426497939e-05
6.802319027218726e-08,0.25674193832654585,76.950000000000003,0.0,0.0,0.0,0.99380312410925808,9.4985592199106001,0.00038780086245887986,0.002801311989070391,0.0014212383070430054,0.001374159773405021,2.399780946862499e-09,1.2468184341228207e-09,5.4020037625527078e-05,1.610380917620134e-05,3.7970624741511356e-11,5.0514069077336697e-05,3.9504029272893381e-05,5.2219329042687312e-05
6.974856192133296e-08,0.2567418291824782,76.950000000000003,0.0,0.0,0.0,0.99364857094489245,9.4985220444821188,0.00039743040353810256,0.0028694327425426089,0.0014551568370848064,0.0014070880891738505,2.4581289276899696e-09,1.2466333614608762e-09,5.5385700287137854e-05,1.6495369647667029e-05,3.8880496257742249e-11,5.4369562060879481e-05,4.2526759470855257e-05,5.3539847658768545e-05
7.147393357047867e-08,0.2567417199052442,76.950000000000003,0.0,0.0,0.0,0.99349418041706861,9.4984848236967476,0.00040704985660196491,0.0029373523812214449,0.0014889331761079698,0.0014398778833266518,2.5163041779274829e-09,1.2464484641833774e-09,5.6751140886660146e-05,1.6885771080438268e-05,3.9786539988629949e-11,5.8410092766521175e-05,4.5695308074071538e-05,5.4860170326406496e-05
7.319930521962437e-08,0.2567416104915092,76.950000000000003,0.0,0.0,0.0,0.99333995454989688,9.4984475564180944,0.00041665923223708964,0.0030050673537811096,0.0015225647996723064,0.0014725267082684225,2.5743036428524746e-09,1.2462637370073616e-09,5.8116359650642422e-05,1.727499307025582e-05,4.0688688215710043e-11,6.2639265584204674e-05,4.9012579321409791e-05,5.6180297261505071e-05
7.492467686877007e-08,0.25674150093799103,76.950000000000003,0.0,0.0,0.0,0.99318589533076684,9.4984102415274911,0.00042625854104090961,0.0030725741632633375,0.001556049228544008,0.001505032160066406,2.6321245038478994e-09,1.2460793394169988e-09,5.9481356808314945e-05,1.766301589915115e-05,4.1586875668432246e-11,6.706062284117112e-05,5.248143229632092e-05,5.7500228682562912e-05
7.665004851791577e-08,0.2567413912414603,76.950000000000003,0.0,0.0,0.0,0.99303200470948594,9.4983728779252825,0.00043584779362119329,0.0031398693696073001,0.0015893840294417818,0.0015373918798434194,2.689763592811082e-09,1.2458950793211118e-09,6.0846132591782754e-05,1.8049819345064604e-05,4.2481035712244049e-11,7.1677643293844204e-05,5.610467981898537e-05,5.8819964810860057e-05
7.837542016706147e-08,0.25674128139873986,76.950000000000003,0.0,0.0,0.0,0.9928782845977604,9.4983354645300722,0.00044542700059562487,0.0032069495891177005,0.0016225668160130843,0.0015696035540905923,2.7472180671220147e-09,1.2457110041040361e-09,6.2210687235677493e-05,1.8435384043864427e-05,4.3371104781942924e-11,7.6493741212534507e-05,5.9885087760110465e-05,6.0139505870121394e-05
7.99282546512926e-08,0.2567411824127215,76.950000000000003,0.0,0.0,0.0,0.99274008383213086,9.4983017490226409,0.00045403970666285041,0.0032671352222410849,0.001652299417186577,0.001598465606598422,2.7987669575630039e-09,1.2455455537417014e-09,6.343859753685734e-05,1.8781317471623834e-05,4.4168617765473977e-11,8.100121036354484e-05,6.3424075100521038e-05,6.1326926226358579e-05
8.148108913552373e-08,0.25674108330352546,76.950000000000003,0.0,0.0,0.0,0.99260202403658349,9.4982679915602812,0.0004626442921509869,0.0033271416354293849,0.0016819053182613238,0.0016272042830459577,2.850161949430103e-09,1.2453802482342738e-09,6.466632908186005e-05,1.9126218296509171e-05,4.4962721412195123e-11,8.5675043263871498e-05,6.7094514454952439e-05,6.2514188926581334e-05
8.303392361975486e-08,0.25674098406895357,76.950000000000003,0.0,0.0,0.0,0.99246410652502548,9.4982341913937081,0.00047124076481952769,0.0033869664812102773,0.0017113828775302967,0.0016558179921558566,2.9014010710033514e-09,1.2452151261505835e-09,6.5893882047037556e-05,1.9470073133056307e-05,4.5753372004755906e-11,9.0517593861031437e-05,7.0898323708593389e-05,6.3701294139018987e-05
8.458675810398598e-08,0.25674088470684464,76.950000000000003,0.0,0.0,0.0,0.99232633258565173,9.498200347786339,0.0004798291324335088,0.0034466074506954362,0.0017407304849151332,0.0016843051733763988,2.9524823862534875e-09,1.245050222495214e-09,6.7121256610349502e-05,1.9812868772803791e-05,4.6540526691963855e-11,9.5531172498552203e-05,7.4837388939269912e-05,6.4888242033456854e-05
8.613959258821711e-08,0.25674078521507154,76.950000000000003,0.0,0.0,0.0,0.99218870348077448,9.4981664600145237,0.00048840940276327096,0.003506062274046198,0.0017699465621312375,0.0017126642971430725,3.0034038613993568e-09,1.2448854625865262e-09,6.834845295138475e-05,2.0154592010364149e-05,4.7324142619239754e-11,0.00010071804560808825,7.8913564177104321e-05,6.6075032781256842e-05
8.769242707244824e-08,0.2567406855915464,76.950000000000003,0.0,0.0,0.0,0.99205122044685246,9.4981325273671473,0.00049698158358425564,0.0035653287200447239,0.0017990295627187765,0.0017408938647842241,3.0541636380038285e-09,1.2447208863854311e-09,6.9575471251222151e-05,2.0495230067810451e-05,4.8104178717439093e-11,0.00010608043574355578,8.3128671409060721e-05,6.7261666555222928e-05
8.924526155667937e-08,0.2567405858342215,76.950000000000003,0.0,0.0,0.0,0.99191388469434316,9.4980985491458778,0.00050554568267676455,0.0036244045964889341,0.0018279779722171798,0.0017689924087207769,3.1047598737662025e-09,1.2445565308290812e-09,7.0802311692455921e-05,2.0834770459661081e-05,4.8880594663230091e-11,0.00011162052130968053,8.7484500364723387e-05,6.8448143529625948e-05
9.07980960409105e-08,0.2567404859410822,76.950000000000003,0.0,0.0,0.0,0.9917766974074842,9.4980645246656028,0.00051410170782570179,0.003683287750921234,0.001856790308417199,0.001796958492762723,3.1551906433110796e-09,1.2443923231803284e-09,7.2028974459214203e-05,2.1173200630346973e-05,4.9653350233223942e-11,0.00011734043616859579,9.1982808214121226e-05,6.9634463880221268e-05
9.235093052514162e-08,0.25674038591015713,76.950000000000003,0.0,0.0,0.0,0.99163965974412915,9.4980304532539161,0.00052264966682032154,0.0037419760702741525,0.0018854651216013505,0.0018247907122817496,3.2054541617467931e-09,1.2442282990131407e-09,7.3255459737016986e-05,2.1510508594654489e-05,5.042240677531291e-11,0.0001232422693406057,9.6625319331876281e-05,7.082062778411155e-05
9.390376500937275e-08,0.25674028573951124,76.950000000000003,0.0,0.0,0.0,0.99150277283572807,9.4979963342516047,0.00053118956745400127,0.0038004674814114056,0.0019140009945655752,0.0018524876942461444,3.2555487150600274e-09,1.2440645018570496e-09,7.4481767712795456e-05,2.1846682467747524e-05,5.1187726750530851e-11,0.00012932806495381295,0.00010141372523960351,7.2006635419765661e-05
9.545659949360388e-08,0.25674018542724564,76.950000000000003,0.0,0.0,0.0,0.99136603778729693,9.497962167012707,0.00053972141752401434,0.0038587599512508856,0.0019423965426512003,0.0018800480972742265,3.3054724601056611e-09,1.2439008522096135e-09,7.5707898574925797e-05,2.2181710430656577e-05,5.1949272423665552e-11,0.00013559982217359865,0.00010634968453394818,7.3192486967051074e-05
9.7009433977835e-08,0.2567400849715013,76.950000000000003,0.0,0.0,0.0,0.99122945567729648,9.497927950904355,0.00054824522483127474,0.0039168514867429765,0.0019706504139151019,0.0019074706117708394,3.3552237786511689e-09,1.2437374004309802e-09,7.6933852513069419e-05,2.2515580974668338e-05,5.2707008186379137e-11,0.0001420594949772823,0.00011143482270304657,7.4378182607079684e-05
9.856226846206613e-08,0.2567399843704619,76.950000000000003,0.0,0.0,0.0,0.99109302755752293,9.49789368530665,0.00055676099718008818,0.0039747401348993261,0.0019987612892693155,0.0019347539600685487,3.404801012276965e-09,1.2435741806953229e-09,7.8159629718211341e-05,2.2848283080930786e-05,5.3460898824459069e-11,0.00014870899194669839,0.00011667073195544621,7.556372252224495e-05
9.999999999999998e-08,0.2567398836223433,76.950000000000003,0.0,0.0,0.0,0.99096685027557929,9.4978619149762267,0.00056463838602962028,0.0040281552712789779,0.0020246598540455923,0.0019598897873977115,3.450546668062045e-09,1.2434232035547644e-09,7.9294389505266274e-05,2.31552723460859e-05,5.4155449242164491e-11,0.00015503645933562707,0.00012165431004913843,7.6661246307387833e-05
1.0011510294629726e-07,0.2567398836223433,76.950000000000003,0.0,0.0,0.0,0.99095675445305575,9.4978593696134226,0.00056526874237790715,0.0040324239836245614,0.0020267278825459719,0.0019618968965009059,3.4542024494743981e-09,1.2434111173207671e-09,7.9385230382674363e-05,2.3179805511360981e-05,5.4210909430483532e-11,0.00015555017616020024,0.00012205897111990918,7.6749106896235333e-05
1.0166793743052839e-07,0.25673978272540965,76.950000000000003,0.0,0.0,0.0,0.99082063736227499,9.4978250032311582,0.00057376846823509859,0.0040899011606570996,0.0020545489404860022,0.0019888982073773469,3.5034264529866856e-09,1.2432482350932935e-09,8.061065469998253e-05,2.3510137884719373e-05,5.4957006243488446e-11,0.00016258486520652468,0.00012760106563256798,7.7934335913902667e-05
1.0322077191475952e-07,0.2567396816779564,76.950000000000003,0.0,0.0,0.0,0.99068467725682108,9.4977905855801623,0.00058226018256469874,0.0041471698348122168,0.00208222324279519,0.0020157567110395134,3.5524715703065258e-09,1.2430855912241606e-09,8.1835902864861736e-05,2.3839269541407223e-05,5.5699157367075734e-11,0.0001698148310945283,0.00013329850744886273,7.9119409761262531e-05
1.0477360639899064e-07,0.25673958047831513,76.950000000000003,0.0,0.0,0.0,0.99054887508153544,9.4977561160943385,0.00059074389318216128,0.0042042282158366575,0.0021097496022203783,0.0020424712579389039,3.6013362255614496e-09,1.2429231148689545e-09,8.3060975073285197e-05,2.416718982278724e-05,5.6437330754146572e-11,0.00017724180013380228,0.00013915275493427446,8.0304328625538452e-05
1.0632644088322177e-07,0.2567394791248689,76.950000000000003,0.0,0.0,0.0,0.99041323175445117,9.4977215942201454,0.00059921960790511417,0.004261074553414762,0.002137126864569482,0.0020690407306504688,3.6500188620841941e-09,1.2427608254891448e-09,8.4285871522332055e-05,2.4493889125981666e-05,5.7171495147020586e-11,0.00018486745289923026,0.00014516523281515037,8.1489092695025042e-05
1.078792753674529e-07,0.2567393776160317,76.950000000000003,0.0,0.0,0.0,0.99027774816682024,9.497687019417917,0.00060768733455311913,0.0043177071385074005,0.0021643539086827388,0.0020954640438432181,3.6985181157154957e-09,1.2425987785596095e-09,8.5510592410181633e-05,2.4819357570647412e-05,5.7901621203994339e-11,0.00019269342425950691,0.00015133733217521553,8.2673702159082626e-05
1.0943210985168403e-07,0.25673927595025314,76.950000000000003,0.0,0.0,0.0,0.99014242518313533,9.4976523911616937,0.00061614708094743056,0.0043741243031634337,0.0021914296464097256,0.0021217401442594698,3.7468325117810718e-09,1.2424369007652034e-09,8.6735137936162413e-05,2.5143585202924686e-05,5.8627679514937024e-11,0.00020072130339548496,0.00015767041044448892,8.3858157208184373e-05
1.1098494433591515e-07,0.25673917412603375,76.950000000000003,0.0,0.0,0.0,0.990007263641141,9.4976177089380798,0.00062459885491075013,0.0044303244194329027,0.0022183530226020107,0.0021478680107054437,3.7949605987992655e-09,1.2422752113103417e-09,8.7959508300608651e-05,2.5466563114054094e-05,5.9349641483250223e-11,0.00020895263379953639,0.00016416579137430736,8.5042458033778105e-05
1.1253777882014628e-07,0.25673907214190583,76.950000000000003,0.0,0.0,0.0,0.98987226435185727,9.4975829722475957,0.00063304266426698192,0.0044863059006937222,0.0022451230150883094,0.0021738466540247624,3.8429011240085078e-09,1.2421137687827047e-09,8.9183703704853506e-05,2.5788282124784957e-05,6.0067480467153261e-11,0.0002173889132990073,0.00017082476502946922,8.6226604828279214e-05
1.1409061330437741e-07,0.2567389699964364,76.950000000000003,0.0,0.0,0.0,0.98973742809963039,9.4975481806044417,0.00064147851684099265,0.0045420672014417291,0.0022717386346176966,0.0021996751170431767,3.8906527188726667e-09,1.2419524983843262e-09,9.0407724351281921e-05,2.610873297036578e-05,6.0781169719301402e-11,0.00022603159412203501,0.00017764858781065061,8.7410597785122162e-05
