Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995)
2.800517397338184e-08,0.3856008899140682,76.950000000000003,0.0,0.0,0.0,2.9703267378662746e-06,9.4998908518075833,0.00022311003702376366,8.7485429234697583e-05,8.7141693027007021e-12,4.5496587909258937e-14,4.9919224990065224e-12,2.3037948652669032e-06,0.0036583416139202882,2.6802076910122289e-08,1.7571322932699463e-22,4.8830326767199926e-17,0.00010300111739235095,0.95433079468990722,7.6176471667866843e-06,8.3409465180050593e-17,6.3458870681604628e-13,1.2849704047060079e-07,7.0090187198065499e-15,0.00061614049269792515,2.7855430592116885e-11,0.0028217447561741478,0.002822881357171507,1.9653233047433907e-07,9.6326504167892055e-08,2.5980689932239267e-07,0.0023928688572225658,3.3170497796562972e-07,8.126417650125313e-08,6.5811499981966042e-09,9.1173264212814192e-08,5.4890113979429027e-06,3.1936275684351465e-07,0.030354652910698811,3.9173353678354376e-13,1.6528559459151832e-13,7.4985413908183836e-06,2.7515740497154081e-06,1.6381862419650342e-07,0.0008853280259007812,0.0025596102800976221,9.0981920017406489e-08,9.0986968187238746e-08,2.5044496638756503e-07,1.1383150937657785e-09,2.8745970984691086e-09,6.2189151293289546e-08,6.6815441628647881e-12,2.5492006811804738e-06,2.2268641462332341e-08,1.4578834212265788e-09,3.0473921579634622e-08,2.2502924104635693e-12,1.4044575861215655e-11,1.4554704367519681e-13,0.0016911150221587622,8.0216502620433795e-10,3.724443553841477e-06,0.00022341134296045389,8.4570304861839189e-09,3.6494261566478745e-07,1.7093035198940756e-08,4.6926463109020404e-08,1.8931522410753247e-09,4.3995658254833488e-09,3.0394393508725792e-16,1.2183509006030144e-08,1.2256312752153778e-05,1.1676030652329024e-06,9.8905089964166467e-09,2.4301694502929315e-09,1.1674599863426731e-06,0.00010766311452654687,1.5763206093487731e-08,3.2284166454283467e-07,1.5763230026713835e-08
2.8452221809189662e-08,0.38560088993432956,76.950000000000003,0.0,0.0,0.0,2.9668955101884521e-06,9.4998906644315273,0.00021992090750515105,8.3179778699793961e-05,8.7384365484872556e-12,4.5622593375499071e-14,4.7462417946089586e-12,2.3029497445806089e-06,0.0036569834054763074,2.548299129575514e-08,1.7619987741063713e-22,4.9017467610950321e-17,0.0001031843378922283,0.95399054716530696,7.6179658949078752e-06,7.9304401755191255e-17,6.3571751092549292e-13,1.287263193572614e-07,7.0089628291629118e-15,0.0006159208198388698,2.7865075006836176e-11,0.0028217460695155855,0.0028228826714238441,1.96532418063295e-07,9.6326547096025595e-08,2.5971427037053156e-07,0.0023961518247892668,3.321600666591917e-07,8.137567164786498e-08,6.5811561239925536e-09,9.1298360185316022e-08,5.4965791333277463e-06,3.1936305393432587e-07,0.030611024538896362,3.9227101449517638e-13,1.6551237452668217e-13,7.5623483010672987e-06,2.7748722905387468e-06,1.6525415811712567e-07,0.00090014332577236162,0.0026025266103435387,9.0982004690776665e-08,9.111245060721642e-08,2.5613491925710357e-07,1.138306016229694e-09,2.8745750479663656e-09,6.2275672094649403e-08,6.6814927901284884e-12,2.556528774362085e-06,2.3195989185778169e-08,1.4578722007594243e-09,3.0561527300990826e-08,2.2502750363233634e-12,1.4084643636073171e-11,1.4793066483973654e-13,0.001721828059568333,8.044782554141234e-10,3.7869479752108974e-06,0.00022420768821782282,8.4871753164786172e-09,3.6601344550858207e-07,1.7153963028628947e-08,4.7093763424633563e-08,1.8987082083828115e-09,4.4124343665562652e-09,3.0502754362542382e-16,1.2220683405750641e-08,1.2293721613747873e-05,1.1871981687663916e-06,9.8905135998600306e-09,2.4293029749481362e-09,1.1870541798373579e-06,0.00010784612806073638,1.5896351610613907e-08,3.2386821500507625e-07,1.5896375475682019e-08
2.8899269644997483e-08,0.3856008899545829,76.950000000000003,0.0,0.0,0.0,2.9635006421452366e-06,9.4998904858116138,0.00021677777311839298,7.9114511436035546e-05,8.7625970285965649e-12,4.574809293922987e-14,4.514277380936881e-12,2.3021058200784999e-06,0.0036556300592724598,2.4237549902392834e-08,1.7668457164195363e-22,4.9202115554748952e-17,0.00010335859746442298,0.9536504295369741,7.6182703655314068e-06,7.5428522999196525e-17,6.3679110755599953e-13,1.289443800027164e-07,7.0089087442172346e-15,0.00061570123078947029,2.7874661899295894e-11,0.0028217473833609106,0.0028228839861806896,1.9653250586340515e-07,9.6326590131615137e-08,2.5962167679530738e-07,0.0023992478351774374,3.3258923906248454e-07,8.1480817386754832e-08,6.5811622521420123e-09,9.1416332205548204e-08,5.5037158943013885e-06,3.1936335114036744e-07,0.030866634692287516,3.9277788386084329e-13,1.65726239772355e-13,7.6259918986089146e-06,2.798104546139567e-06,1.666883758244978e-07,0.00091505188162317589,0.0026457137877156302,9.0982089396766663e-08,9.1230786898720561e-08,2.6182463036500117e-07,1.138297231938878e-09,2.8745536890843787e-09,6.2357275220406826e-08,6.6814430304048102e-12,2.5634709614786622e-06,2.4144100038147836e-08,1.4578613331453953e-09,3.0644519610990219e-08,2.2502582094857053e-12,1.4123373028321484e-11,1.5031291685331278e-13,0.001752757008348046,8.0666968195184938e-10,3.8498473215575696e-06,0.00022496260522355291,8.5157519206893078e-09,3.6702784844262723e-07,1.7211721207730694e-08,4.7252360355130588e-08,1.9039714082395341e-09,4.4246246528591641e-09,3.060547801105265e-16,1.2255904483788797e-08,1.2329164880401462e-05,1.2069170821186761e-06,9.89051820498186e-09,2.4284368325743057e-09,1.2067721892163249e-06,0.00010802040963235111,1.6029102307593596e-08,3.2484772815970961e-07,1.6029126105004657e-08
2.9346317480805304e-08,0.3856008899748292,76.950000000000003,0.0,0.0,0.0,2.9601414821683658e-06,9.4998903154588916,0.00021367997036141989,7.5276206164976532e-05,8.7866531851525569e-12,4.5873007070983092e-14,4.2952634416863679e-12,2.3012629838924428e-06,0.0036542807875692648,2.3061640967909991e-08,1.7716700486366418e-22,4.9384382793181469e-17,0.00010352439614075901,0.95331044303501433,7.6185613319038263e-06,7.1769032890987476e-17,6.3781257737314872e-13,1.2915184839874716e-07,7.0088563636717009e-15,0.00061548172635150322,2.7884190640373688e-11,0.0028217486977071002,0.0028228853014390098,1.9653259387149437e-07,9.6326633267289404e-08,2.5952911891107682e-07,0.0024021676115241705,3.3299398161851448e-07,8.1579977899436337e-08,6.5811683826308212e-09,9.152758888704792e-08,5.5104464016056344e-06,3.193636484609707e-07,0.031121487429475,3.9325590053825122e-13,1.6592793109698915e-13,7.6894730270993649e-06,2.8212711649256046e-06,1.6812128132209845e-07,0.00093005307340337606,0.0026891700117645861,9.0982174135182709e-08,9.1342386969118157e-08,2.6751316500959629e-07,1.1382887244702632e-09,2.8745329830824514e-09,6.2434241925812824e-08,6.6813947933730712e-12,2.5700467085241499e-06,2.5112974917487983e-08,1.4578507986199816e-09,3.0723131217155744e-08,2.2502418992939652e-12,1.4160839080301379e-11,1.5269380503095527e-13,0.0017839004624372733,8.0874544848006371e-10,3.913138967561069e-06,0.0002256781371593014,8.5428376421385213e-09,3.6798867419721093e-07,1.7266466059435177e-08,4.7402683131848129e-08,1.9089566261166874e-09,4.4361709522272705e-09,3.0702842468383167e-16,1.228927037778131e-08,1.2362741301949371e-05,1.2267589822814044e-06,9.8905228118866672e-09,2.4275710262837467e-09,1.2266131914070346e-06,0.00010818644662972014,1.6161460288197298e-08,3.2578299230294445e-07,1.6161484018326501e-08
2.9793365316613125e-08,0.3856008899950701,76.950000000000003,0.0,0.0,0.0,2.956817414029185e-06,9.4998901529117123,0.00021062684530230799,7.1652191014782616e-05,8.8106073475878523e-12,4.5997312839207962e-14,4.0884769188424887e-12,2.3004211495571113e-06,0.0036529349663136108,2.1951382313891939e-08,1.7764708851081522e-22,4.9564382287154232e-17,0.00010368220606214149,0.95297058871870366,7.6188395079405717e-06,6.8313849888766882e-17,6.3878482920050927e-13,1.2934931562051755e-07,7.0088055920204373e-15,0.00061526230721493827,2.7893660668044016e-11,0.0028217500125511021,0.0028228866171957356,1.9653268207993605e-07,9.6326676498137286e-08,2.594365970026502e-07,0.0024049212533371681,3.3337569433509559e-07,8.1673496185077115e-08,6.5811745154457696e-09,9.1632515072248137e-08,5.5167939381401671e-06,3.1936394589545738e-07,0.031375586784106027,3.9370671802775543e-13,1.6611814616740171e-13,7.752792525754949e-06,2.8443724932550017e-06,1.695528786729008e-07,0.00094514628522620204,0.0027328934941130288,9.0982258905828717e-08,9.1447636882991113e-08,2.7319964734652131e-07,1.1382804783182591e-09,2.874512893384118e-09,6.2506837177510123e-08,6.6813479937491876e-12,2.5762745773621233e-06,2.6102611440460558e-08,1.4578405785228011e-09,3.0797584020780592e-08,2.2502260768040542e-12,1.4197112642094584e-11,1.5507333443403731e-13,0.0018152570216781073,8.1071141249290167e-10,3.976820305565065e-06,0.00022635623683042415,8.5685064025543804e-09,3.6889863980879816e-07,1.7318346991881234e-08,4.7545142000267337e-08,1.9136779590269192e-09,4.4471059355738732e-09,3.0795113451578164e-16,1.2320874705213641e-08,1.2394545080406062e-05,1.2467230517563557e-06,9.890527420616761e-09,2.4267055586818979e-09,1.2465763688675708e-06,0.00010834469921457154,1.6293427642972003e-08,3.26676651727036e-07,1.6293451306121136e-08
3.0240413152420946e-08,0.3856008900153067,76.950000000000003,0.0,0.0,0.0,2.9535278509845227e-06,9.4998899977341971,0.00020761775344148696,6.8230501668624545e-05,8.8344615948345822e-12,4.6121171099827066e-14,3.893235120792329e-12,2.2995802470324456e-06,0.0036515921006087405,2.0903108517365603e-08,1.7812544383481216e-22,4.9742215234617061e-17,0.00010383247303301141,0.95263086751074089,7.6191055702781742e-06,6.5051567006855579e-17,6.3971060958334274e-13,1.2953733977257162e-07,7.0087563393750523e-15,0.00061504297398036489,2.790307128245688e-11,0.0028217513278898389,0.0028228879334477675,1.9653277046864214e-07,9.632671982258338e-08,2.5934411134988684e-07,0.0024075182735076419,3.3373569593117876e-07,8.1761695313835137e-08,6.5811806505716166e-09,9.1731473231587448e-08,5.5227804343165987e-06,3.1936424344314102e-07,0.031628936765406873,3.9413189365075255e-13,1.662975420737294e-13,7.8159512293055631e-06,2.8674088754697632e-06,1.7098317198088618e-07,0.00096033090524588337,0.0027768824581039715,9.098234370850644e-08,9.1546900273464958e-08,2.7888325730772323e-07,1.1382724788434856e-09,2.8744933854562854e-09,6.2575310613898354e-08,6.6813025509357639e-12,2.5821722601616382e-06,2.7113004142115979e-08,1.4578306552359031e-09,3.0868089531317709e-08,2.2502107146912248e-12,1.423226060577086e-11,1.574515098842402e-13,0.001846825292180511,8.1257315717424384e-10,4.0408887450860423e-06,0.00022699876963092131,8.5928288136269763e-09,3.6976033470951412e-07,1.7367506724316142e-08,4.7680128841641664e-08,1.9181488418954251e-09,4.4574607383973082e-09,3.0882544783354657e-16,1.2350806731401788e-08,1.2424666039099683e-05,1.2668084783704597e-06,9.8905320309684481e-09,2.4258404318459433e-09,1.2666609094180278e-06,0.0001084956018439603,1.6425006449054059e-08,3.2753121311236551e-07,1.6425030045703939e-08
3.0687460988228763e-08,0.3856008900355396,76.950000000000003,0.0,0.0,0.0,2.9502722311318501e-06,9.4998898495148101,0.00020465205957588103,6.4999841851335217e-05,8.8582181828743656e-12,4.6244494063952732e-14,3.708893485074338e-12,2.2987402212101792e-06,0.0036502517976049619,1.991335883898927e-08,1.7860173177863954e-22,4.9917976398058777e-17,0.0001039756179892915,0.9522912802241692,7.6193601602184046e-06,6.1971414240536653e-17,6.4059251188481051e-13,1.2971644782654558e-07,7.0087085204282952e-15,0.00061482372717661744,2.7912422014400164e-11,0.0028217526437201907,0.0028228892501919751,1.9653285903694659e-07,9.6326763233601589e-08,2.5925166215035464e-07,0.002409967633063048,3.3407522857982384e-07,8.1844879622959553e-08,6.5811867879933852e-09,9.1824804834880202e-08,5.5284265481834297e-06,3.1936454110332736e-07,0.031881541358629632,3.9453289458284536e-13,1.6646673786374127e-13,7.8789499679692951e-06,2.8903806539022107e-06,1.7241216538017712e-07,0.00097560632555326518,0.0028211351385004331,9.0982428543015701e-08,9.1640519682155782e-08,2.8456322765970876e-07,1.1382647122243712e-09,2.8744744266948944e-09,6.2639897449792912e-08,6.6812583889228141e-12,2.5877566133349131e-06,2.8144144665466197e-08,1.4578210121255371e-09,3.0934849259215779e-08,2.2501957871550413e-12,1.4266346126534146e-11,1.5982833597675898e-13,0.0018786038866147171,8.1433600204244001e-10,4.1053417122415416e-06,0.00022760751652575482,8.61587229279817e-09,3.7057622573667132e-07,1.7414081517953307e-08,4.7808017802983577e-08,1.9223820736537437e-09,4.4672650207244367e-09,3.096537879955758e-16,1.2379151536353493e-08,1.2453189789813655e-05,1.2870144552466511e-06,9.8905366430555369e-09,2.4249756478611619e-09,1.2868660061166464e-06,0.00010863956470700215,1.6556198772343871e-08,3.283490517455432e-07,1.6556222302844749e-08
3.113450882403658e-08,0.3856008900557704,76.950000000000003,0.0,0.0,0.0,2.9470500137725368e-06,9.499889707864984,0.00020172913766496585,6.1949546024565879e-05,8.8818792733347991e-12,4.6367211126906495e-14,3.5348434372876503e-12,2.297901027479455e-06,0.0036489137452455477,1.8978865769025955e-08,1.7907567965622228e-22,5.0091765729223268e-17,0.00010411203838459175,0.95195182758351737,7.6196038855702152e-06,5.9063222928590944e-17,6.4143298479101402e-13,1.298871373565555e-07,7.0086620547265534e-15,0.00061460456727463757,2.7921712515092384e-11,0.0028217539600390142,0.002822890567425206,1.9653294778194346e-07,9.6326806726236305e-08,2.5915924958963877e-07,0.0024122777738018989,3.3439546248649828e-07,8.192333581414808e-08,6.5811929276977629e-09,9.191283156246297e-08,5.5337517406846874e-06,3.1936483887531506e-07,0.032133404525429739,3.9491110295923274e-13,1.6662631670505492e-13,7.941789567433508e-06,2.9132881689038989e-06,1.7383986302414338e-07,0.00099097194208630458,0.0028656497812274725,9.0982513409154562e-08,9.1728817800983033e-08,2.902388411968879e-07,1.1382571654114653e-09,2.8744559863172303e-09,6.2700819323404371e-08,6.6812154359583872e-12,2.5930436908463565e-06,2.9196021941313265e-08,1.4578116334871627e-09,3.0998055123413175e-08,2.2501812698354865e-12,1.4299428831496912e-11,1.6220381709279101e-13,0.0019105914244435058,8.1600501348130816e-10,4.1701766494601098e-06,0.00022818417703367614,8.6377011741556004e-09,3.7134866204810773e-07,1.7458201402390877e-08,4.7929165921529166e-08,1.9263898426775358e-09,4.4765470266990225e-09,3.1043846754053513e-16,1.2405990177915003e-08,1.2480197897399684e-05,1.3073401806032834e-06,9.8905412569803431e-09,2.4241112085461267e-09,1.3071908571319977e-06,0.00010877697508116408,1.6687006666347735e-08,3.2913241755361196e-07,1.6687030130917302e-08
3.15815566598444e-08,0.3856008900759995,76.950000000000003,0.0,0.0,0.0,2.9438606764912219e-06,9.4998895724178514,0.00019884837069872511,5.9069544166057429e-05,8.9054466635793878e-12,4.6489535351472938e-14,3.3705103723421465e-12,2.2970626284859055e-06,0.0036475776954651455,1.80965442205915e-08,1.7954811035095008e-22,5.0263670402761047e-17,0.00010424210949924178,0.95161251024154081,7.619837322395062e-06,5.6317392122813945e-17,6.4223434034660179e-13,1.3004987817795708e-07,7.0086168667630296e-15,0.00061438549469843115,2.793094221658855e-11,0.0028217552768431565,0.0028228918851442831,1.9653303668068494e-07,9.632685030091278e-08,2.5906687388601371e-07,0.0024144566489455637,3.3469750017585032e-07,8.1997333986001864e-08,6.5811990696693037e-09,9.1995856447436584e-08,5.5387743463468864e-06,3.1936513675839695e-07,0.032384530204190499,3.9526782070666438e-13,1.6677682792976022e-13,8.004470848841104e-06,2.9361317588764156e-06,1.7526626907451145e-07,0.0010064271545527131,0.0029104246431491021,9.098259830671955e-08,9.1812098636488469e-08,2.9590942806575178e-07,1.1382498260842963e-09,2.8744380352602991e-09,6.2758285092177434e-08,6.6811736241854827e-12,2.5980487768365681e-06,3.0268622358777762e-08,1.4578025044935253e-09,3.1057889847940424e-08,2.2501671397366393e-12,1.4331565016780413e-11,1.6457795741135921e-13,0.0019427865321055473,8.1758501504645807e-10,4.2353910152190887e-06,0.000228730372195598,8.6583768192389206e-09,3.7207987993260457e-07,1.7499990401205544e-08,4.8043913745954446e-08,1.9301837516765135e-09,4.4853336428176691e-09,3.1118169221395504e-16,1.2431399852052083e-08,1.250576804139519e-05,1.3277848575960823e-06,9.8905458724678854e-09,2.423247115244948e-09,1.3276346656289606e-06,0.00010890819861265571,1.6817432171290698e-08,3.29883440946762e-07,1.6817455570397069e-08
3.2028604495652216e-08,0.3856008900962286,76.950000000000003,0.0,0.0,0.0,2.9407037127702816e-06,9.4998894428270173,0.00019600915056748597,5.6350328515540286e-05,8.9289223702437204e-12,4.6611381714564338e-14,3.2153517811173737e-12,2.2962249953039648e-06,0.0036462434508119789,1.7263481388726417e-08,1.8001869548707091e-22,5.0433768396318731e-17,0.00010436618567646908,0.95127332879257442,7.62006101666079e-06,5.3724857018358683e-17,6.4299876164278944e-13,1.3020511389490911e-07,7.0085728846958331e-15,0.00061416650983380438,2.7940110760131547e-11,0.0028217565941294283,0.0028228932033460079,1.9653312573412627e-07,9.6326893950938633e-08,2.5897453517568616e-07,0.0024165117519330888,3.349823803796254e-07,8.2067128633749433e-08,6.5812052138922109e-09,9.2074165037686148e-08,5.5435116396593143e-06,3.1936543475185952e-07,0.032634922310306867,3.9560427473114878e-13,1.6691878920762942e-13,8.0669946287923345e-06,2.9589117602663894e-06,1.7669138769774416e-07,0.0010219713663624742,0.0029554579918739474,9.0982683235505669e-08,9.1890648625431598e-08,3.015743632154925e-07,1.1382426826106512e-09,2.8744205460845417e-09,6.2812491584493789e-08,6.6811328896316451e-12,2.6027864175155615e-06,3.1361929926957739e-08,1.4577936111456682e-09,3.1114527325343524e-08,2.2501533751451936e-12,1.4362807833600025e-11,1.6695076092048731e-13,0.0019751878431588546,8.190805974511112e-10,4.3009822835812325e-06,0.00022924764751571026,8.6779577323788367e-09,3.7277200750668521e-07,1.7539566760665052e-08,4.8152585958932562e-08,1.9337748422021e-09,4.4936504538807458e-09,3.1188556499236371e-16,1.2455454051114462e-08,1.2529974174258852e-05,1.3483476943814349e-06,9.8905504896277487e-09,2.4223833695088942e-09,1.3481966396990087e-06,0.00010903358052521371,1.6947477316949587e-08,3.3060413846425123e-07,1.6947500650939414e-08
3.2475652331460034e-08,0.3856008901164579,76.950000000000003,0.0,0.0,0.0,2.9375786301172313e-06,9.4998893187654438,0.00019321087793361079,5.3782922177418271e-05,8.9523083862145942e-12,4.6732609088870347e-14,3.0688554462137868e-12,2.2953881043502322e-06,0.0036449108538173349,1.647692710537694e-08,1.8048689000877677e-22,5.0602148574079014e-17,0.00010448460148977061,0.95093428378317646,7.6202754858090355e-06,5.1277058947475616e-17,6.4372830997441994e-13,1.3035326336181071e-07,7.0085300406868899e-15,0.00061394761303534742,2.7949217990775497e-11,0.0028217579118946165,0.0028228945220271657,1.9653321494559694e-07,9.6326937670704083e-08,2.5888223358300346e-07,0.0024184501434756337,3.3525108184285124e-07,8.2132959557144095e-08,6.5812113603531182e-09,9.2148026394728524e-08,5.5479798974614681e-06,3.1936573285498485e-07,0.032884584736436316,3.9592162111037312e-13,1.670526883232777e-13,8.1293617193486957e-06,2.9816285075870414e-06,1.7811522305995735e-07,0.0010376039845687267,0.0030007481055846497,9.098276819530668e-08,9.1964737664322186e-08,3.0723306397058739e-07,1.1382357240081228e-09,2.8744034928831913e-09,6.2863624302755144e-08,6.6810931719443455e-12,2.6072704522234913e-06,3.2475926428131574e-08,1.4577849402266564e-09,3.1168132997455828e-08,2.2501399555588002e-12,1.4393207463952542e-11,1.6932223142775894e-13,0.0020077939983913079,8.2049612839295716e-10,4.3669479440346817e-06,0.00022973747586473421,8.6964996685640094e-09,3.7342706928931542e-07,1.7577043170079484e-08,4.825549198515759e-08,1.9371736183251522e-09,4.5015217984396224e-09,3.1255209002584036e-16,1.2478222716962532e-08,1.2552886675920347e-05,1.3690279039540355e-06,9.8905551086527785e-09,2.4215199727916558e-09,1.3688759922746456e-06,0.00010915344676129567,1.7077144121427127e-08,3.3129641822036556e-07,1.7077167390424721e-08
3.292270016726785e-08,0.3856008901366884,76.950000000000003,0.0,0.0,0.0,2.934484948552642e-06,9.4998891999243291,0.00019045296210502371,5.1358849476882301e-05,8.9756062086776668e-12,4.6853491244216259e-14,2.9305377333979892e-12,2.2945519342993803e-06,0.0036435797786098056,1.5734284725814137e-08,1.8095375126087817e-22,5.076888676605431e-17,0.00010459767284528223,0.95059537572055131,7.620481220240721e-06,4.8965917021105094e-17,6.4442493157792169e-13,1.3049472206334533e-07,7.0084882713742351e-15,0.00061372880463194995,2.7958263454670744e-11,0.0028217592301355179,0.0028228958411845246,1.9653330428811857e-07,9.6326981462872798e-08,2.5878996930140037e-07,0.0024202784769788818,3.3550452691993777e-07,8.2195052707969665e-08,6.5812175090366696e-09,9.2217694014769317e-08,5.5521944575753764e-06,3.1936603106704995e-07,0.033133521352722919,3.9622094890995533e-13,1.6717898479743001e-13,8.1915729280343638e-06,3.0042823334530372e-06,1.7953777931887725e-07,0.0010533244198156118,0.0030462932728871233,9.0982853185915259e-08,9.2034620068434202e-08,3.1288498772082987e-07,1.1382289399078098e-09,2.8743868511968678e-09,6.2911858083286727e-08,6.6810544139857204e-12,2.6115140436436452e-06,3.3610591562902264e-08,1.4577764792578702e-09,3.1218864229108343e-08,2.2501268616245917e-12,1.4422811286484792e-11,1.7169237257031748e-13,0.0020406036459037968,8.2183576212579695e-10,4.4332855013969842e-06,0.00023020126033644346,8.7140557386698887e-09,3.7404699064967091e-07,1.7612526977583473e-08,4.8352926587392202e-08,1.9403900695950805e-09,4.5089708228474455e-09,3.1318317650435628e-16,1.2499772389981474e-08,1.2574572504401251e-05,1.3898247039719686e-06,9.890559729183464e-09,2.4206569260036071e-09,1.3896719410416975e-06,0.00010926810505945519,1.7206434589309897e-08,3.3196208514907871e-07,1.7206457793773275e-08
