Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533)
4.463331308961093e-08,0.29332454512723843,76.950000000000003,0.0,0.0,0.0,7.3970862877778315e-05,9.4980552804159988,0.0021386862072263874,0.012002671475210478,2.3323247787925304e-09,4.417812546987194e-11,1.3710530457166357e-09,8.6529385960833838e-07,0.049566421835391866,8.0925995326244274e-06,2.3536285932824605e-19,1.08956826152999e-07,0.0024248194092177764,0.89099296150839102,0.0010898671739576582,3.2852254221898234e-14,8.723697124761356e-12,9.3290184716619911e-07,3.0524962055902001e-12,0.00028674789424195605,2.1088559071079202e-10,0.02100774290440378,0.02177936065327845,2.7601334186327814e-06,1.4652030021679248e-06,1.5679440490304233e-09,0.006651058105436332,1.7379475630084521e-06,4.6102168391782367e-07,3.7179025961699441e-06,1.825342752859856e-06,4.3919172877136125e-06,0.00031207938326864148,0.011965202561930444,1.1810547402710829e-11,4.4705688283528099e-12,1.2285094315538846e-06,4.017987188342973e-07,7.0363133807297555e-09,9.9106671146067212e-05,0.00031371118184094307,6.7894008976739637e-05,5.9577423957816131e-07,1.5921209029947521e-05,5.4728020949120301e-07,6.8059805433344645e-06,3.9965408594874209e-08,6.5604874983984255e-08,1.9084235408147183e-06,4.3210547983603758e-06,2.267187064044015e-06,3.1277408994189868e-08,2.2430708710909651e-08,1.188131878132478e-06,1.7156684651354004e-08,0.00015320138007972114,2.8850978584206112e-10,3.0272323946965618e-08,0.00041974512708674267,3.8490019624768423e-08,4.5590087506361879e-07,7.0599851079173624e-08,1.9808712485143216e-07,8.6066185781443263e-09,1.7465378491734811e-09,3.7872588876647447e-15,5.507275101092963e-09,8.0663326848067139e-06,2.0032750220692589e-08,9.8227707650514812e-09,6.5667935009194997e-10,2.0030651920250823e-08,0.0016866893500110593,3.3079274569011234e-09,0.00022497883853043351
4.48383668233135e-08,0.2933245450758784,76.950000000000003,0.0,0.0,0.0,7.3599943749539615e-05,9.4980493406376389,0.0021332594386656838,0.01196886731412887,2.2579908210939864e-09,4.2772322452333831e-11,1.3671907757638669e-09,8.596219284451368e-07,0.049194445551774088,8.0698026009036879e-06,2.2787331977676503e-19,1.0647777391505195e-07,0.0024336335508239023,0.89135939523614494,0.0010898911432273392,3.2759709101711616e-14,8.7554009386149851e-12,9.3629809019859026e-07,3.043447476319688e-12,0.00028686624660157248,2.1018944135479605e-10,0.021007591444574432,0.021779360943613019,2.760111793107743e-06,1.4651915221840598e-06,1.5685888944291054e-09,0.0066715297708804877,1.7432958106928488e-06,4.6244044789819526e-07,3.7178484509578477e-06,1.8309609525530108e-06,4.4054760130853052e-06,0.00031215659590123912,0.011976004701023097,1.1846891536319722e-11,4.4843259333461754e-12,1.2295141531252449e-06,4.0215043231369607e-07,7.0380505469102483e-09,9.9392524022077887e-05,0.00031461852078677776,6.7892742159476012e-05,5.9761405930721427e-07,1.5994755596548017e-05,5.4688054317521284e-07,6.8039489186503011e-06,4.0088773870892952e-08,6.5585276774625854e-08,1.9186901452553399e-06,4.3530014962513994e-06,2.2665190235886103e-06,3.1445672847309064e-08,2.242410691476777e-08,1.1936317592313378e-06,1.7258356399965539e-08,0.00015386914895124405,2.9006542762784129e-10,3.0359943699195781e-08,0.00042273267351453613,3.8763949391540539e-08,4.5841333540968973e-07,7.1102303952203163e-08,1.9949700062112664e-07,8.6540495845359182e-09,1.7561207379602648e-09,3.8142145241673219e-15,5.5385358254537099e-09,8.1121317747468011e-06,2.0090733154389505e-08,9.8226999438308216e-09,6.5694900849967255e-10,2.0088633515860063e-08,0.001691263008905923,3.3109102034393886e-09,0.00022629975014067374
4.5043420557016076e-08,0.2933245450311864,76.950000000000003,0.0,0.0,0.0,7.3231523696912744e-05,9.4980434175968238,0.0021278463014287366,0.011935157453352982,2.1886462901022541e-09,4.1460878027553452e-11,1.3633392848261088e-09,8.5399485214602696e-07,0.048825419187220755,8.0470692919795276e-06,2.2088648394958874e-19,1.040551257355668e-07,0.0024424266846027943,0.89172289249468895,0.00108991495978782,3.2667422260991208e-14,8.7870291531469605e-12,9.3968624017434197e-07,3.0345737291840017e-12,0.00028698365056870951,2.0953816361016928e-10,0.021007443509254035,0.021779361227861494,2.7600906354843564e-06,1.4651802905876317e-06,1.5692285722673124e-09,0.0066919278212058389,1.7486248187954568e-06,4.6385410807296372e-07,3.7177955659848631e-06,1.8365589415871086e-06,4.4189859853828638e-06,0.00031223201219747726,0.011986773310744872,1.1883104875912364e-11,4.4980335297438877e-12,1.230516203962936e-06,4.0250110142376061e-07,7.0398021029085112e-09,9.9678558858941061e-05,0.00031552643632540414,6.7891504761846027e-05,5.9944726104282869e-07,1.6068729789172374e-05,5.464838052673382e-07,6.8018862264015883e-06,4.0211698526241783e-08,6.5565378674767648e-08,1.9289606470010971e-06,4.3850671947403034e-06,2.2658403735825187e-06,3.1614000581730027e-08,2.2417399556018158e-08,1.1991145085270086e-06,1.7359978182286937e-08,0.00015453694531140864,2.9162165810888947e-10,3.0447619204375077e-08,0.00042572478722645556,3.9038297698128017e-08,4.60926307262392e-07,7.160552452946307e-08,2.0090903093737215e-07,8.7014902142185022e-09,1.7657053745715278e-09,3.8412113537840432e-15,5.5698075267827891e-09,8.1579470081969806e-06,2.0148752983466805e-08,9.8226307706379415e-09,6.5721650347808401e-10,2.014665201138095e-08,0.0016958200533765198,3.3138836940925065e-09,0.0002276202209218071
4.524847429071865e-08,0.2933245449930302,76.950000000000003,0.0,0.0,0.0,7.2865584189652532e-05,9.4980375112467943,0.0021224467624626096,0.011901541642509899,2.1239174580330113e-09,4.0236724134054949e-11,1.3594985442572482e-09,8.4841227497877214e-07,0.048459319323493684,8.0243994367692828e-06,2.1436469612587874e-19,1.0168759844198195e-07,0.0024511988440800241,0.89208347650802433,0.001089938624783309,3.2575393013338692e-14,8.8185818892205979e-12,9.4306630999461287e-07,3.0258710855885457e-12,0.00028710011364409651,2.0892841860042828e-10,0.021007299016679443,0.021779361506414598,2.7600699350066775e-06,1.4651693016688057e-06,1.5698631234143417e-09,0.0067122525159532395,1.7539346551912798e-06,4.6526268244775756e-07,3.7177439120002292e-06,1.8421367912629309e-06,4.4324473764759123e-06,0.00031230567394993457,0.011997508637252617,1.191918788320693e-11,4.5116917923170802e-12,1.231515603273351e-06,4.0285073378939558e-07,7.0415679253748173e-09,9.9964775041535718e-05,0.0003164349265157595,6.7890296105702921e-05,6.0127386813020848e-07,1.6143132050542377e-05,5.4608994953693187e-07,6.7997934281631029e-06,4.0334184107509248e-08,6.5545189966034187e-08,1.9392349374410124e-06,4.4172525260081196e-06,2.2651514405187323e-06,3.178239041734055e-08,2.2410589880166166e-08,1.2045801539341354e-06,1.7461549491159942e-08,0.00015520477252224457,2.9317846083864335e-10,3.0535350274399831e-08,0.00042872141651828695,3.9313059803798432e-08,4.6343976666609959e-07,7.2109504115302482e-08,2.0232319139805091e-07,8.7489400150302177e-09,1.7752916688246264e-09,3.868248909966979e-15,5.6010898795284219e-09,8.2037779078351928e-06,2.0206809583441051e-08,9.8225632072411517e-09,6.5748185214621828e-10,2.0204707282284043e-08,0.0017003605536177668,3.3168479968390984e-09,0.00022894022758568734
4.5453528024421223e-08,0.2933245449612805,76.950000000000003,0.0,0.0,0.0,7.2502106840374822e-05,9.4980316215409104,0.0021170607887850642,0.011868019631780616,2.0634590342731479e-09,3.9093330531147232e-11,1.3556685254746979e-09,8.4287384403502248e-07,0.048096122728330706,8.0017928665652627e-06,2.0827316587245757e-19,9.937393804198438e-08,0.0024599500628725594,0.89244117031597192,0.001089962139347938,3.2483620673877993e-14,8.8500592680264231e-12,9.4643831259592157e-07,3.0173357547234284e-12,0.00028721564326897781,2.083571212577843e-10,0.021007157886970586,0.021779361779633976,2.760049681166217e-06,1.4651585498491072e-06,1.5704925884153732e-09,0.006732504113758522,1.7592253875183762e-06,4.6666618896534934e-07,3.717693460427459e-06,1.8476945726323534e-06,4.445860357634914e-06,0.00031237762197898445,0.012008210924764619,1.1955141018307987e-11,4.525300895226097e-12,1.2325123701120043e-06,4.031993369754967e-07,7.0433478919475992e-09,0.00010025117196097156,0.000317343989436451,6.7889115528170377e-05,6.0309390383308306e-07,1.6217962784305518e-05,5.4569893072140606e-07,6.797671462617112e-06,4.0456232155907514e-08,6.5524719709072535e-08,1.9495129085762144e-06,4.4495581215684867e-06,2.2644525431223505e-06,3.1950840584060671e-08,2.2403681055505067e-08,1.2100287241824601e-06,1.7563069834872283e-08,0.00015587263390532858,2.9473581946327533e-10,3.0623136723073844e-08,0.00043172250995370632,3.9588230992395836e-08,4.659536898040473e-07,7.2614234059149587e-08,2.0373945772754657e-07,8.7963985374316344e-09,1.7848795310612313e-09,3.8953267285868077e-15,5.6323825599946802e-09,8.2496239990600412e-06,2.0264902831091154e-08,9.8224972162892756e-09,6.5774507148729772e-10,2.0262799205302803e-08,0.0017048845794726401,3.3198031791222763e-09,0.00023025974707646999
4.56585817581238e-08,0.29332454493581067,76.950000000000003,0.0,0.0,0.0,7.2141073403426904e-05,9.4980257484326565,0.0021116883474844917,0.011834591171899863,2.006951995768097e-09,3.8024663765529302e-11,1.3518491999593832e-09,8.3737920920788781e-07,0.047735806353968527,7.9792494130346328e-06,2.0257974943477945e-19,9.7112919060796651e-08,0.0024686803746870709,0.89279599677563326,0.0010899855046058546,3.2392104559254742e-14,8.8814614110760869e-12,9.4980226094949518e-07,3.0089640315727804e-12,0.00028733024682558366,2.0782142096178917e-10,0.021007020042088136,0.021779362047854422,2.7600298636963749e-06,1.465148029678473e-06,1.5711170074940383e-09,0.0067526828723556125,1.7644970831786815e-06,4.6806464550587358e-07,3.7176441833491665e-06,1.8532323564992111e-06,4.4592250995332175e-06,0.00031244789615539998,0.012018880415576126,1.1990964739712117e-11,4.538861012022624e-12,1.233506523384742e-06,4.0354691848743212e-07,7.0451418812456559e-09,0.00010053774901451305,0.00031825362318551546,6.7887962381326725e-05,6.0490739133398673e-07,1.6293222355876605e-05,5.4531070450484399e-07,6.7955212460800952e-06,4.0577844207290844e-08,6.5503976748636909e-08,1.9597944530171511e-06,4.4819846121947931e-06,2.2637439925292782e-06,3.2119349321797008e-08,2.2396676174892443e-08,1.2154602487894104e-06,1.7664538736801355e-08,0.00015654053274224774,2.9629371772126759e-10,3.0710978366085042e-08,0.00043472801636310472,3.9863806572232857e-08,4.6846805299762899e-07,7.3119705755313981e-08,2.0515780577618944e-07,8.8438653344925429e-09,1.7944688721446792e-09,3.9224443479221987e-15,5.6636852463321604e-09,8.295484809977099e-06,2.0323032604442923e-08,9.8224327612918574e-09,6.58006178349811e-10,2.0320927658418166e-08,0.001709392200434249,3.3227493078539373e-09,0.00023157875656877825
4.586363549182637e-08,0.2933245449164973,76.950000000000003,0.0,0.0,0.0,7.1782465773767914e-05,9.4980198918756447,0.0021063294057198367,0.011801256014155954,1.9541015830233204e-09,3.7025149270144733e-11,1.3480405392557132e-09,8.3192802316968657e-07,0.047378347335677196,7.9567689082192927e-06,1.9725474781523549e-19,9.4903343893449227e-08,0.0024773898133182651,0.893147978562842,0.0010900087216713216,3.2300843987635847e-14,8.9127884401963672e-12,9.5315816806062312e-07,3.0007522949690227e-12,0.00028744393163759977,2.0731868365586113e-10,0.021006885405792087,0.021779362311385931,2.7600104725669981e-06,1.4651377358323551e-06,1.5717364205549769e-09,0.0067727890485796338,1.7697498093388137e-06,4.6945806988704128e-07,3.7175960534922055e-06,1.8587502134201472e-06,4.4725417722491118e-06,0.00031251653542243522,0.012029517350074731,1.2026659504313417e-11,4.5523723156517654e-12,1.2344980818489425e-06,4.0389348577151841e-07,7.0469497728603918e-09,0.0001008245056055043,0.00031916382588018278,6.7886836031893488e-05,6.0671435373453694e-07,1.6368911093261491e-05,5.4492522749708403e-07,6.7933436730174262e-06,4.0699021792173948e-08,6.5482969718556907e-08,1.9700794639808075e-06,4.5145326278493136e-06,2.2630260924608498e-06,3.2287914880397188e-08,2.2389578257485891e-08,1.2208747580334224e-06,1.7765955735065863e-08,0.00015720847227505811,2.9785213944298969e-10,3.0798875020982554e-08,0.00043773788484241852,4.0139781875983204e-08,4.7098283270570439e-07,7.3625910642789314e-08,2.0657821151970295e-07,8.8913399618787917e-09,1.8040596034573463e-09,3.9496013086492286e-15,5.6949976185287323e-09,8.3413598713853721e-06,2.0381198782753863e-08,9.8223698065997736e-09,6.5826518944858199e-10,2.0379092520843302e-08,0.0017138834856478961,3.3256864494189966e-09,0.00023289723346588302
4.6068689225528945e-08,0.29332454490321935,76.950000000000003,0.0,0.0,0.0,7.142626598585883e-05,9.4980140518236027,0.0021009839307205244,0.011768013910390594,1.9046354490768916e-09,3.6089636356166554e-11,1.3442425149715661e-09,8.2651994134987476e-07,0.047023722990306473,7.9343511845357455e-06,1.9227072026486567e-19,9.2744042171704782e-08,0.002486078412647229,0.89349713817360332,0.001090031791648807,3.2209838278708931e-14,8.9440404775232278e-12,9.5650604696802015e-07,2.9926970056910723e-12,0.00028755670497063152,2.068464753288683e-10,0.021006753903601086,0.021779362570515548,2.7599914979790339e-06,1.4651276631088882e-06,1.5723508671863673e-09,0.0067928228983699978,1.7749836329308912e-06,4.7084647986435577e-07,3.7175490442131004e-06,1.8642482137054677e-06,4.4858105452678792e-06,0.00031258357781739225,0.012040121966755633,1.2062225767409052e-11,4.5658349784541542e-12,1.2354870641147045e-06,4.042390462154936e-07,7.0487714473481267e-09,0.00010111144114329529,0.00032007459565664196,6.7885735860928227e-05,6.0851481405571468e-07,1.6445029287863265e-05,5.4454245721326172e-07,6.7911396165463056e-06,4.0819766435750299e-08,6.5461707046592374e-08,1.9803678352879451e-06,4.547202797614354e-06,2.2622991393944589e-06,3.2456535519604525e-08,2.2382390250439068e-08,1.2262722829279776e-06,1.7867320382185402e-08,0.00015787645570673758,2.9941106855027774e-10,3.088682650715403e-08,0.00044075206475196479,4.0416152260574709e-08,4.7349800552391033e-07,7.4132840205057169e-08,2.0800065105865329e-07,8.9388219778393013e-09,1.8136516368980476e-09,3.9767971538308679e-15,5.7263193584003487e-09,8.3872487167638162e-06,2.0439401246498195e-08,9.8223083173862455e-09,6.5852212136583251e-10,2.0437293673008616e-08,0.0017183585039131266,3.3286146696796243e-09,0.00023421515539789672
4.627374295923152e-08,0.2933245448958589,76.950000000000003,0.0,0.0,0.0,7.1072456212562221e-05,9.4980082282303897,0.0020956518897863839,0.011734864612998707,1.8583019497655448e-09,3.5213365877252205e-11,1.3404550987782646e-09,8.21154621913148e-07,0.046671910814843502,7.9119960747749832e-06,1.8760231201182534e-19,9.0633870145307239e-08,0.0024947462066397925,0.89384349792551976,0.0010900547156330825,3.2119086753681881e-14,8.975217645495935e-12,9.5984591074319348e-07,2.9847947046055451e-12,0.00028766857403266541,2.0640254675756482e-10,0.021006625462752726,0.021779362825509161,2.7599729303593195e-06,1.4651178064261209e-06,1.5729603866624393e-09,0.0068127846767734876,1.7801986206533404e-06,4.722298931313275e-07,3.7175031294837941e-06,1.8697264274199929e-06,4.499031587483826e-06,0.00031264906049269009,0.012050694502236779,1.2097663982704793e-11,4.5792491721680404e-12,1.2364734886460296e-06,4.0458360714898573e-07,7.0506067862224708e-09,0.00010139855504316881,0.00032098593066981078,6.7884661263522159e-05,6.1030879523814219e-07,1.6521577195271321e-05,5.4416235205380526e-07,6.7889099289271876e-06,4.0940079657910405e-08,6.5440196959177282e-08,1.9906594613603503e-06,4.5799957496253118e-06,2.2615634227302916e-06,3.2625209509013014e-08,2.2375115030559133e-08,1.2316528551963344e-06,1.7968632244747684e-08,0.00015854448620163369,3.0097048905601663e-10,3.0974832645803254e-08,0.00044377050571528065,4.0692913107082839e-08,4.760135481839801e-07,7.4640485969891779e-08,2.0942510061790096e-07,8.9863109431931829e-09,1.8232448848794626e-09,4.004031428906486e-15,5.7576501495820036e-09,8.4331508822580786e-06,2.0497639877352038e-08,9.8222482596282441e-09,6.587769905522355e-10,2.0495530996546987e-08,0.0017228173236857581,3.3315340339794207e-09,0.00023553250021998086
4.647879669293409e-08,0.2933245448943005,76.950000000000003,0.0,0.0,0.0,7.0721018764051432e-05,9.4980024210499749,0.0020903332502875743,0.011701807874928201,1.814868564498175e-09,3.439194036207214e-11,1.3366782624105481e-09,8.1583172573771845e-07,0.046322888484982026,7.8897034121023082e-06,1.8322609513979745e-19,8.8571710077235906e-08,0.0025033932293449085,0.89418707995920832,0.0010900774947093111,3.2028588735282077e-14,9.0063200668512313e-12,9.6317777248981649e-07,2.9770420108499475e-12,0.000287779545974526,2.0598481941362876e-10,0.021006500012164638,0.021779363076613056,2.7599547603554591e-06,1.4651081608192959e-06,1.5735650179459643e-09,0.006832674637947342,1.785394838971701e-06,4.7360832731968763e-07,3.7174582838777002e-06,1.8751849243839024e-06,4.5122050672023287e-06,0.000312713019736441,0.012061235191273894,1.2132974602320491e-11,4.5926150679313663e-12,1.2374573737619915e-06,4.0492717584397842e-07,7.0524556719467574e-09,0.00010168584672626832,0.0003218978290931074,6.7883611648502233e-05,6.1209632014235969e-07,1.6598555036033613e-05,5.4378487128487111e-07,6.786655442043981e-06,4.1059962973260093e-08,6.5418447486055051e-08,2.0009542372180935e-06,4.6129121110056259e-06,2.2608192249542447e-06,3.2793935128022364e-08,2.2367755405926094e-08,1.2370165072469385e-06,1.8069890903083278e-08,0.00015921256688590586,3.0253038506372294e-10,3.1062893259928042e-08,0.00044679315761796866,4.0970059820624536e-08,4.7852943755306869e-07,7.5148839509165181e-08,2.1085153654605461e-07,9.0338064213169899e-09,1.8328392603255835e-09,4.031303681681416e-15,5.7889896775187089e-09,8.4790659066672727e-06,2.0555914558178772e-08,9.8221896000883125e-09,6.5902981332795712e-10,2.0553804374279038e-08,0.0017272600130799002,3.3344446071475636e-09,0.00023684924601056678
4.6683850426636667e-08,0.2933245448984317,76.950000000000003,0.0,0.0,0.0,7.037193608672904e-05,9.4979966302364698,0.0020850279796645072,0.011668843449679786,1.7741204375740387e-09,3.3621296426685914e-11,1.3329119776665523e-09,8.1055091639376545e-07,0.045976633853703062,7.8674730300572131e-06,1.7912042161249336e-19,8.6556469652651332e-08,0.0025120195148930452,0.89452790623970646,0.0010901001299531436,3.1938343547755985e-14,9.037347864617565e-12,9.6650164534311051e-07,2.9694356200569757e-12,0.00028788962789032989,2.0559137244639854e-10,0.021006377482396366,0.021779363324055431,2.7599369788308247e-06,1.4650987214381986e-06,1.5741647996907312e-09,0.0068524930351623057,1.790572354119429e-06,4.7498179999960131e-07,3.7174144825560454e-06,1.8806237741735794e-06,4.5253311521418476e-06,0.00031277549099255195,0.012071744266775375,1.2168158076795572e-11,4.6059328362838498e-12,1.2384387376379012e-06,4.0526975951527243e-07,7.0543179879265333e-09,0.00010197331561952678,0.00032281028911822609,6.7882586438137998e-05,6.1387741154910136e-07,1.6675962996412554e-05,5.4340997501921328e-07,6.784376967873273e-06,4.1179417891138514e-08,6.5396466464808121e-08,2.0112520584768004e-06,4.6459525078035758e-06,2.2600668217971287e-06,3.2962710665793257e-08,2.2360314117475291e-08,1.2423632721494962e-06,1.8171095950947742e-08,0.00015988070084796302,3.0409074076713011e-10,3.1151008174298464e-08,0.00044981997060654588,4.1247587830252567e-08,4.8104565063308389e-07,7.5657892438653595e-08,2.1227993531492719e-07,9.0813079781320604e-09,1.8424346766691858e-09,4.0586134623165477e-15,5.8203376294565727e-09,8.5249933314309053e-06,2.0614225173014616e-08,9.822132306296748e-09,6.5928060588369724e-10,2.0612113690198778e-08,0.0017316866398699592,3.3373464535029366e-09,0.00023816537106958997
