Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376)
1.0964804122787714e-13,0.21974498075418983,76.950000000000003,0.0,0.0,0.0,0.99999868173067719,9.4999999998391385,3.0112691053484298e-08,3.9093720258515232e-07,3.9088981833380198e-07,1.0393202349574821e-10,1.1970151697676105e-13,4.4905905599259597e-07,2.0627743670930621e-08,5.6810145376756543e-11,9.9712107575435879e-19,7.7130700190083596e-20,4.0239252895146064e-19,3.6078371909273672e-08,5.1860407253807892e-13,3.839906528501519e-19,7.4359681855146412e-21,6.0646921193696278e-27,4.2151656130173086e-27,3.6948806368108745e-16,3.883340090021164e-13,1.6565478803360464e-16,1.6566698779895051e-16,1.0499311273774104e-20,1.7004540721073002e-21,5.6335570280131278e-21,6.415165246400343e-15,1.0351803473993462e-18,8.6466649099949089e-20,4.8916493600234123e-38,3.0092938856732418e-22,1.1522284067966491e-22,4.5527147518995443e-38,3.9906685679606564e-10,2.8109530247962224e-27,1.0077580107316086e-27,1.0255287592330783e-13,3.076208870684244e-14,3.3599586251388243e-12,1.0255594287609716e-13,2.2066431336400415e-17,4.5527137429684322e-38,3.5344060304788982e-26,5.3402549548987455e-27,1.1250832756749232e-27,1.3737111712596051e-32,6.381099316483272e-23,2.2610516003949067e-37,8.5782606325728607e-18,7.6711789616662704e-33,4.7656510569876033e-38,3.0158000848021984e-21,2.1629440675759011e-43,6.3323446710175232e-43,6.4141631613975749e-47,1.0218313235537872e-24,2.8478210320631503e-22,3.0419555163710357e-26,2.4068258164241746e-21,1.3607339642152329e-25,4.1342329446984292e-21,1.6324683271741092e-25,1.2902657215467658e-26,7.3309494582993717e-25
1.1246425885218789e-13,0.21974498075416907,76.950000000000003,0.0,0.0,0.0,0.99999864789602144,9.4999999998308553,3.0886109501585404e-08,4.0097666313909573e-07,4.009267373746099e-07,1.0933446899408421e-10,1.227709037192638e-13,4.591867439602638e-07,2.165674692988139e-08,5.9687884981935128e-11,1.0489589782564356e-18,8.3268950168389373e-20,4.3402382420844669e-19,3.7878121015889047e-08,5.4558465993098144e-13,4.0344279139958144e-19,7.8253918202035985e-21,6.7112509265031555e-27,4.6411841671464317e-27,3.9808274274124057e-16,4.0853184270464983e-13,1.7874715512329123e-16,1.7876060263408186e-16,1.1567755097158071e-20,1.879755693531019e-21,6.0572130781909512e-21,6.7489150414681002e-15,1.110801027314606e-18,9.3155874982737079e-20,5.8416309833087864e-38,3.3263794349133532e-22,1.2433484144488366e-22,5.4368747038671277e-38,4.1897408872060851e-10,3.1188704816558555e-27,1.115383928447339e-27,1.1034575157675369e-13,3.3099086963790426e-14,3.5214016118502202e-12,1.1034924538504899e-13,2.4366878005767572e-17,5.4368734680990854e-38,3.9117752110937931e-26,5.9127756566898021e-27,1.2715842669701467e-27,1.5933408681342099e-32,6.8838843389782759e-23,2.6909657917044888e-37,9.0243974266300979e-18,8.7111612731936538e-33,5.6718151082728951e-38,3.2532879464756486e-21,2.6410493124561338e-43,7.5691138536387573e-43,7.8367729210143422e-47,1.1577704710188368e-24,3.0281222386190429e-22,3.4465948374107251e-26,2.5970364077647179e-21,1.5000325557880126e-25,4.3493033487185084e-21,1.8013845321565105e-25,1.4278775747722464e-26,7.9101745332458179e-25
1.1528047647649865e-13,0.21974498075414767,76.950000000000003,0.0,0.0,0.0,0.99999861406246482,9.4999999998223679,3.1659527916184001e-08,4.1101605583575425e-07,4.1096351860014431e-07,1.1487353787893165e-10,1.2580346409980697e-13,4.6925000290411095e-07,2.2708625292242766e-08,6.2632830704667202e-11,1.1021079908680932e-18,8.9726577758999408e-20,4.6725285730624298e-19,3.9717879180051421e-08,5.7324933535725651e-13,4.2334923375935108e-19,8.2242379834310916e-21,7.4079535782929293e-27,5.0975696878942787e-27,4.2808468873192842e-16,4.2924137643021293e-13,1.9251166853284567e-16,1.9252645446871829e-16,1.2713177609226939e-20,2.0727582634475631e-21,6.5005034422170221e-21,7.0911269997281817e-15,1.1897300243931817e-18,1.0017406665928587e-19,6.9455522117234328e-38,3.667665939686505e-22,1.3391514803055478e-22,6.4643084256129843e-38,4.3932386612003702e-10,3.4512421941577037e-27,1.2313350718379829e-27,1.1850779097299053e-13,3.5546734641506212e-14,3.6859821261343647e-12,1.1851175157685804e-13,2.6839757512748084e-17,6.4643069195751989e-38,4.3185863175308586e-26,6.5302641337029729e-27,1.4326858948832187e-27,1.84116922744722e-32,7.4123238546887906e-23,3.188639937257827e-37,9.4818346352910096e-18,9.8611528712248208e-33,6.7208080672540168e-38,3.5028799423042711e-21,3.2087602654815824e-43,9.0076853591160207e-43,9.527158328460791e-47,1.3076880366714737e-24,3.2143623386174937e-22,3.8928352940893133e-26,2.7970111553693797e-21,1.6494660212114176e-25,4.5698257051069995e-21,1.9828100673326974e-25,1.5762065443785877e-26,8.5191188368357172e-25
1.180966941008094e-13,0.21974498075412596,76.950000000000003,0.0,0.0,0.0,0.9999985802300001,9.4999999998136762,3.2432946297280962e-08,4.2105538084535996e-07,4.2100016202892615e-07,1.2054921165826268e-10,1.2889870715486076e-13,4.7924924261067794e-07,2.3783233264912152e-08,6.5644712825638914e-11,1.1565679372640505e-18,9.6511880088524261e-20,5.0211725039034465e-19,4.1597391931317577e-08,6.0159809417035729e-13,4.4370815666545103e-19,8.632468860666667e-21,8.1573013713888516e-27,5.5856067620929834e-27,4.5952473128815203e-16,4.5046258613417573e-13,2.0696514153632382e-16,2.0698136056621156e-16,1.3938901235790327e-20,2.2801286519747403e-21,6.9637722054616136e-21,7.4418010735089592e-15,1.2720138939179991e-18,1.0752841391183524e-19,8.2236622582671692e-38,4.0343285517967397e-22,1.4397550644660813e-22,7.6538621879177361e-38,4.6011337430421699e-10,3.8093056844407503e-27,1.3560212072360686e-27,1.270460426145677e-13,3.8107139973964004e-14,3.8536585535986552e-12,1.2705051219885114e-13,2.9493131993132009e-17,7.6538603612351329e-38,4.7563335511575649e-26,7.195032478199965e-27,1.609415645629561e-27,2.1199714622269301e-32,7.967047734826338e-23,3.7626634233912442e-37,9.9505716332125075e-18,1.1129692775973044e-32,7.9307362802063034e-38,3.7648722627391398e-21,3.8800176260807324e-43,1.0674841137036084e-42,1.1527213651631477e-46,1.4726188989966903e-24,3.4065508416341635e-22,4.3837558541131864e-26,3.006994232032759e-21,1.8094806768130297e-25,4.7957999215949627e-21,2.1773161910791674e-25,1.735794624412179e-26,9.1585244505495348e-25
1.2091291172512016e-13,0.21974498075410356,76.950000000000003,0.0,0.0,0.0,0.9999985463986204,9.4999999998047837,3.3206364644877123e-08,4.3109463846035258e-07,4.3103666767947411e-07,1.2636147184238207e-10,1.3203292117098939e-13,4.8918487043215767e-07,2.4880426219092462e-08,6.8723262638378453e-11,1.2123386391497361e-18,1.0363316684456963e-19,5.3865451867756791e-19,4.3516406310932528e-08,6.3063093174053279e-13,4.6451774370009953e-19,9.0500467793776768e-21,8.9618499856762218e-27,6.1065950646709048e-27,4.9243351666284193e-16,4.7219544777421302e-13,2.2212438661809122e-16,2.2214213745578445e-16,1.5248290452078902e-20,2.5025472412113702e-21,7.4473577957288739e-21,7.8009372157379508e-15,1.3576980980365358e-18,1.152260630355967e-19,9.6982871549043618e-38,4.4275660436626238e-22,1.5452766296254492e-22,9.0263151970343722e-38,4.8133981530412238e-10,4.1943245168587778e-27,1.4898604584420131e-27,1.3596746736140741e-13,4.0782384758435402e-14,4.0243896319061489e-12,1.3597249040262675e-13,3.233520409769909e-17,9.0263129914885062e-38,5.2265457777015104e-26,7.9094485093109563e-27,1.802841642751754e-27,2.432708739467467e-32,8.5486852798951813e-23,4.4224399742786312e-37,1.0430607795733055e-17,1.2525734557229589e-32,9.3214228735379381e-38,4.0395607872837418e-21,4.6704783947232744e-43,1.2600118172372122e-42,1.388404018646885e-46,1.653643393639832e-24,3.6046964867060788e-22,4.9225706373663384e-26,3.2272297963308432e-21,1.9805290125547573e-25,5.0272259060580458e-21,2.3854833351009018e-25,1.9071962512948857e-26,9.8291333596914717e-25
1.2372912934943092e-13,0.2197449807540807,76.950000000000003,0.0,0.0,0.0,0.99999851256831906,9.499999999795687,3.3979782958973315e-08,4.4113382909165204e-07,4.4107303557030402e-07,1.3231029994426043e-10,1.3506276774922636e-13,4.9905729096105818e-07,2.6000060505802022e-08,7.1868212583017312e-11,1.2694199175759248e-18,1.1109876221418484e-19,5.7690205325958779e-19,4.5474671073858685e-08,6.603478434571433e-13,4.8577618619624897e-19,9.4769342277816334e-21,9.8242165677345069e-27,6.6618517244691351e-27,5.2684148321950132e-16,4.9443993731064857e-13,2.3800621535367034e-16,2.3802560082158182e-16,1.6644758185512899e-20,2.7407097259849236e-21,7.951592204680243e-21,8.1685353800029993e-15,1.4468268391194888e-18,1.2327411102245384e-19,1.1393985684783898e-37,4.848603962434159e-22,1.6558336430926501e-22,1.0604524724612846e-37,5.0300041010652379e-10,4.6075917755178298e-27,1.6332804227228095e-27,1.4527892655088368e-13,4.3574520771597686e-14,4.1981344982083411e-12,1.4528454987062322e-13,3.5374336463689672e-17,1.0604522073149484e-37,5.7307910110702739e-26,8.6759429368564063e-27,2.0140774449667735e-27,2.782548739179872e-32,9.1578651451815735e-23,5.1782808641871248e-37,1.0921942498981949e-17,1.4058693870521814e-32,1.0914604271129268e-37,4.3272410438167087e-21,5.5977317566218416e-43,1.4816058967464314e-42,1.6650589803909698e-46,1.8518925727458241e-24,3.808806962897845e-22,5.51264455401712e-26,3.4579619905156118e-21,2.1630706065191044e-25,5.2641035665363883e-21,2.6079024047750552e-25,2.0909799146134003e-26,1.0531687440235289e-24
1.2756502042946052e-13,0.21974498075404875,76.950000000000003,0.0,0.0,0.0,0.9999984664907362,9.4999999997829701,3.5033234309750124e-08,4.5480782172819964e-07,4.547430693537889e-07,1.4063268941767056e-10,1.3924563265843139e-13,5.1240328400666171e-07,2.7560926105016462e-08,7.625819536752157e-11,1.3492766776789654e-18,1.2183634639849187e-19,6.3181637522085369e-19,4.8204659022568552e-08,7.0192484756904994e-13,5.1545052176206627e-19,1.0073294141162991e-20,1.1096657637852886e-26,7.4756805014539837e-27,5.7617378827534817e-16,5.2556152289026121e-13,2.6083110402204779e-16,2.6085288889382069e-16,1.869316013738322e-20,3.0917116355208788e-21,8.6722000399294664e-21,8.6828429348234032e-15,1.5738452779226361e-18,1.3481251127025785e-19,1.4108310531567326e-37,5.4690653875699518e-22,1.8147323312452308e-22,1.3130784186573969e-37,5.3319712627489563e-10,5.2183162261612571e-27,1.8448282166993646e-27,1.5860143247026374e-13,4.756929565750247e-14,4.4395626850604073e-12,1.5860795305166032e-13,3.9846206116939252e-17,1.3130780801772205e-37,6.4752529798493265e-26,9.808233832847283e-27,2.3325364668719228e-27,3.3248541725664194e-32,1.0033050282354023e-22,6.3827667820042688e-37,1.1609350066897595e-17,1.6384793165262922e-32,1.345346859568098e-37,4.7405136421458168e-21,7.1165870565886595e-43,1.836691233656666e-42,2.1185879264669869e-46,2.1517640813482029e-24,4.0964280602051643e-22,6.4051723332631735e-26,3.7895614235550554e-21,2.4310344737059752e-25,5.5955176934397032e-21,2.9348627328518688e-25,2.3622747084375339e-26,1.1541342716229429e-24
1.3140091150949011e-13,0.21974498075401586,76.950000000000003,0.0,0.0,0.0,0.99999842041512366,9.4999999997698783,3.6086685598380072e-08,4.6848169102472343e-07,4.684128476410492e-07,1.4920836416513193e-10,1.4346880081370488e-13,5.256337665562714e-07,2.9162802939638901e-08,8.0770201693021458e-11,1.4315640975946035e-18,1.3324928202977972e-19,6.9006667692588384e-19,5.1006376523244976e-08,7.4477095335916856e-13,5.4594971913589932e-19,1.0686762184372773e-20,1.2488256501126643e-26,8.3589694765994692e-27,6.2841940499145582e-16,5.5763219570222528e-13,2.850702244838754e-16,2.8509461794210873e-16,2.0918382885100112e-20,3.475075348365868e-21,9.4325280009201259e-21,9.2128493727313227e-15,1.7074397244263625e-18,1.4703175017802482e-19,1.7359034497827553e-37,6.1466562910556726e-22,1.9834877704114113e-22,1.6156278591754149e-37,5.6418725291199871e-10,5.887315963332144e-27,2.0760888940755593e-27,1.7267694035848745e-13,5.1789720040449997e-14,4.6864058137067511e-12,1.7268445570082308e-13,4.4721386997472282e-17,1.6156274301904069e-37,7.2899968711462972e-26,1.1048231908604724e-26,2.6892419261290008e-27,3.9514502821996486e-32,1.0962083472681324e-22,7.8179603700433932e-37,1.2317716411354593e-17,1.900957315480498e-32,1.6478651228434187e-37,5.1791816596120623e-21,8.9826045472143283e-43,2.2624518165023466e-42,2.6762879540809753e-46,2.4889159990048901e-24,4.39514387174441e-22,7.4086378024040434e-26,4.1417043962707101e-21,2.7223813256691286e-25,5.9370455861535106e-21,3.2909228092943767e-25,2.659129628416572e-26,1.2613514256495459e-24
1.3523680258951971e-13,0.219744980753982,76.950000000000003,0.0,0.0,0.0,0.99999837434146444,9.4999999997564117,3.7140136824865245e-08,4.8215543776169389e-07,4.8208237047885071e-07,1.5803727749263181e-10,1.476184942579879e-13,5.3874973836595289e-07,3.0805336050202655e-08,8.5403564919934584e-11,1.5162817276049956e-18,1.4535872237700323e-19,7.5174644365632643e-19,5.3879202744445062e-08,7.8888614933610515e-13,5.7726927192848975e-19,1.1317244894803513e-20,1.4006136412008359e-26,9.3151805867922178e-27,6.8365354492703365e-16,5.9065189502092363e-13,3.1076605159552378e-16,3.1079327370358404e-16,2.3329423487679958e-20,3.8926845726496222e-21,1.0233363129793103e-20,9.7585545815381738e-15,1.8477121873777488e-18,1.5994935737157522e-19,2.1231710018485176e-37,6.8846931494050481e-22,2.1623968197829907e-22,1.9760633114544457e-37,5.9596392302476206e-10,6.6181006366412217e-27,2.3282206637228647e-27,1.8752197938166688e-13,5.624073461548969e-14,4.9385638855283501e-12,1.8753059333860881e-13,5.0022294025271876e-17,1.9760627714573175e-37,8.179312687157817e-26,1.2402608571270387e-26,3.0874032214208418e-27,4.6722906406539332e-32,1.1946547918357511e-22,9.5191118197680097e-37,1.3047039962169244e-17,2.19610016439573e-32,2.0064462620170888e-37,5.6439889545308745e-21,1.1261140867972385e-42,2.7702562730517063e-42,3.3578974677847721e-46,2.8666556530405128e-24,4.7049678371258319e-22,8.5328793407761e-26,4.5150077146305392e-21,3.038327682629125e-25,6.2886870136708351e-21,3.6776590546765418e-25,2.9830986986173359e-26,1.375007584859075e-24
1.390726936695493e-13,0.21974498075394722,76.950000000000003,0.0,0.0,0.0,0.999998328269742,9.4999999997425704,3.8193587989207687e-08,4.9582906249502771e-07,4.9575163791394949e-07,1.6711938271477662e-10,1.5180183950843133e-13,5.5175219052096545e-07,3.2488173555776809e-08,9.0157622057833004e-11,1.6034291219085455e-18,1.5818586626730565e-19,8.1694877770407744e-19,5.6822522239148535e-08,8.3427042407012346e-13,6.0940469841919948e-19,1.1964649321449448e-20,1.5657617351178337e-26,1.0347824683946128e-26,7.4195076646116171e-16,6.2462056012926638e-13,3.3796105730449762e-16,3.3799133919132291e-16,2.5935415636027901e-20,4.3464711893490844e-21,1.1075472835112886e-20,1.0319958450874995e-14,1.9947611232207977e-18,1.7358270767397867e-19,2.5822470387177484e-37,7.6865765086028039e-22,2.3517563454122559e-22,2.4033320760371319e-37,6.2852032917833507e-10,7.4142725841705986e-27,2.6024114800669027e-27,2.031527706890477e-13,6.0927187176932521e-14,5.195938146364449e-12,2.0316259363019215e-13,5.5771825413309037e-17,2.403331400660992e-37,9.1476177542746735e-26,1.3878241565257434e-26,3.5303871671616196e-27,5.4981509071699878e-32,1.2988024728572269e-22,1.152556637323334e-36,1.3797319151558809e-17,2.526875488266593e-32,2.4293846865938118e-37,6.1356782487212028e-21,1.4027373676450867e-42,3.3728932229140739e-42,4.1861474898653216e-46,3.2884714001514733e-24,5.0259115265761103e-22,9.7882734305023308e-26,4.9100881326919329e-21,3.3801104551670163e-25,6.6504417455153574e-21,4.0966790674283378e-25,3.3357815395162854e-26,1.4952900926085216e-24
1.429085847495789e-13,0.21974498075391144,76.950000000000003,0.0,0.0,0.0,0.99999828219993925,9.4999999997283595,3.924703909140945e-08,5.0950256588964881e-07,5.094206499930935e-07,1.7645463315476997e-10,1.5601333507098225e-13,5.6464210553248082e-07,3.4210966619626554e-08,9.5031713736774263e-11,1.693005831943935e-18,1.7175195766808386e-19,8.8576640360442439e-19,5.9835724884697086e-08,8.8092376619215499e-13,6.4235154136070876e-19,1.2628883020893423e-20,1.7450214763811331e-26,1.1460459626022061e-26,8.033849820786648e-16,6.5953813031866205e-13,3.6669771066243573e-16,3.6673129470157314e-16,2.8745624407691076e-20,4.8384147296811421e-21,1.1959605261284707e-20,1.0897060872093563e-14,2.1486815724023081e-18,1.8794902285916691e-19,3.1238992997444119e-37,8.5557900305172324e-22,2.5518632186456909e-22,2.9074558880483942e-37,6.6184972283173355e-10,8.2795257811329971e-27,2.8998787056892484e-27,2.1958523205998837e-13,6.5853834022909716e-14,5.4584310698568781e-12,2.1959638102899755e-13,6.1993352260422029e-17,2.9074550484790766e-37,1.0199456440773538e-25,1.5482214981038123e-26,4.0217199109232808e-27,6.4406679836069593e-32,1.4088092925415319e-22,1.3881097539477626e-36,1.4568552414094151e-17,2.8964267763485623e-32,2.9259084365911686e-37,6.6549911317836003e-21,1.7367430775819457e-42,4.0847020996750368e-42,5.1871106405556013e-46,3.758036205709517e-24,5.3579849051423464e-22,1.1185745259000248e-25,5.3275623529358218e-21,3.7489862618384481e-25,7.0223095517333652e-21,4.549620846961503e-25,3.7188232380466038e-26,1.6223862569533223e-24
1.467444758296085e-13,0.2197449807538749,76.950000000000003,0.0,0.0,0.0,0.99999823613203964,9.4999999997137703,4.0300490131472511e-08,5.2317594866427471e-07,5.2308940676302064e-07,1.8604298214441331e-10,1.6019008325061792e-13,5.774204574093245e-07,3.597336942374184e-08,1.0002518418852903e-10,1.7850114089202225e-18,1.8607828541633811e-19,9.582916722215223e-19,6.2918205838244276e-08,9.2884616439356993e-13,6.7610536785271141e-19,1.3309854054673844e-20,1.9391638814671669e-26,1.2656688653305299e-26,8.6802946377445964e-16,6.9540454488901351e-13,3.9701847782958384e-16,3.9705561781333174e-16,3.1769441757750319e-20,5.3705419901629301e-21,1.2886489591818824e-20,1.1489861738185372e-14,2.3095652765054283e-18,2.0306537295782324e-19,3.7601507832821367e-37,9.4958997821336681e-22,2.7630143147623312e-22,3.4996247801845952e-37,6.9594541384505363e-10,9.2176450562504719e-27,3.2218688598448089e-27,2.3683498159268437e-13,7.102534107073736e-14,5.725946344541798e-12,2.3684758046257622e-13,6.8710709830375819e-17,3.499623742503495e-37,1.1339500183264302e-25,1.7221819743913533e-26,4.5650890455784502e-27,7.5123801854552172e-32,1.524832944462668e-22,1.6634255624050914e-36,1.5360738186673781e-17,3.3080786130633628e-32,3.5062526790928158e-37,7.2026680625285683e-21,2.1379603746012799e-42,4.9217099780230198e-42,6.3905764786621304e-46,4.2792114135134565e-24,5.7011965384038521e-22,1.2736779887023026e-25,5.7680470264462218e-21,4.1462308447636882e-25,7.4042902028918952e-21,5.038152139318798e-25,4.1339143294179032e-26,1.7564833506534601e-24
1.5441625798966773e-13,0.21974498075379872,76.950000000000003,0.0,0.0,0.0,0.99999814400188436,9.499999999683487,4.2407392025190564e-08,5.5052235482995396e-07,5.5042615456213337e-07,2.0597878914283131e-10,1.6856835198925526e-13,6.0264632587517897e-07,3.9615635863947356e-08,1.1036765618735079e-10,1.9763073754322916e-18,2.1709702737985369e-19,1.1148327044305009e-18,6.9288609329005706e-08,1.0284980841006056e-12,7.4601636055045205e-19,1.4721642873903947e-20,2.3752774727236684e-26,1.531455638607093e-26,1.0072391555732375e-15,7.6998366441461344e-13,4.6258220381718148e-16,4.6262726357459686e-16,3.849606941611096e-20,6.5636879992606153e-21,1.4871338344651044e-20,1.2722558384539415e-14,2.6525738300471695e-18,2.3561571007890073e-19,5.3716925040267271e-37,1.1603478402487177e-21,3.2196366855901072e-22,4.9995117618229906e-37,7.6640921532661378e-10,1.1328068956650278e-26,3.9445477388131024e-27,2.7384734920460861e-13,8.2121156630068343e-14,6.2756646703849088e-12,2.7386324756619418e-13,8.3730508620387911e-17,4.9995102018238839e-37,1.3903523854494153e-25,2.1138124659265295e-26,5.8235100058420169e-27,1.0098379917855084e-31,1.7755604772209077e-22,2.3554543799511711e-36,1.7007961021018693e-17,4.2719298799900089e-32,4.9650128690633979e-37,8.3860702623968873e-21,3.1885241555390682e-42,7.0450662513917456e-42,9.5461556901406654e-46,5.4928096124691666e-24,6.4210632062015454e-22,1.6348363949931631e-25,6.7205140821534283e-21,5.0310203538263678e-25,8.1985891248889227e-21,6.1287977806512231e-25,5.0672338260548074e-26,2.0464292408129378e-24
