Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133)
1.0486595727400852e-08,0.3393888471810895,76.950000000000003,0.0,0.0,0.0,0.17533343684211361,9.499470051982728,0.0069344229215745762,0.039889149083314764,0.015249957782590483,0.00041598336090212099,4.9545602894213848e-09,9.9432128075597663e-06,0.20476226088061922,3.0267715242917719e-05,2.6754299715799313e-12,6.7524920077642017e-05,0.00030434640827417368,0.51934265630437149,0.0048313945263335776,1.4430662041156254e-13,6.4665924138184548e-13,6.4737101808563121e-08,8.8551758817627311e-11,0.00011839175745259027,7.3843572905399273e-05,0.025031880237965057,0.025537762186280552,3.4261064463580675e-06,1.8919281084130371e-06,7.8403963615343033e-11,0.0008967722788055688,2.4405787598378864e-07,6.7323527552357417e-08,1.1990189464911156e-05,4.9975083119656258e-07,3.1142057177466089e-07,0.00013573255571305932,0.006098733098795839,3.0165207081579914e-12,1.0815195050740876e-12,5.1876223864448157e-07,1.3705893317356836e-07,4.4183044560095653e-09,1.8633615618089796e-05,6.1136510585605214e-05,0.00010255921170238761,8.971247830455189e-08,8.9205012830945654e-06,2.0848096031146266e-06,5.8814984188916474e-06,2.6473366562903994e-09,8.6641685445194096e-08,9.3166756630369455e-08,9.0759365939340845e-07,1.4779287954372295e-06,1.7847080997756293e-09,2.7419058415818758e-08,2.6579986679054363e-07,3.9089626340949912e-09,4.4094247297378554e-06,9.8330123890129175e-12,1.574882432247796e-09,7.0928249858576111e-06,7.6886847525063581e-10,9.0998698311631183e-09,1.3420285017995425e-09
1.0649442730521865e-08,0.33939010888742377,76.950000000000003,0.0,0.0,0.0,0.17090111975204247,9.4994757969758705,0.0069677873199013446,0.039927178651596777,0.01499640656186273,0.00040906916723906138,4.9592684373012137e-09,9.7236758253299029e-06,0.20567385605340485,3.0296484990744152e-05,2.6309607867828586e-12,6.8241928987031696e-05,0.00031135875615966008,0.52261280914475561,0.0048755663291290083,1.4444378521073686e-13,6.6146264817607948e-13,6.6243434111431465e-08,8.9547945456469436e-11,0.00011915798037247981,7.261842336861816e-05,0.025340100077165931,0.025867706338954334,3.468282242175299e-06,1.9152188875792349e-06,7.8897673114030661e-11,0.00091485611095433841,2.4897868702351395e-07,6.8681302180832483e-08,1.2303257571883629e-05,5.0984985945059135e-07,3.1792746727748737e-07,0.00014202521807318253,0.0061378121694624001,3.0774693876320188e-12,1.103371557259052e-12,5.1876549051211038e-07,1.3760875483391114e-07,4.35279581188928e-09,1.8768946257403963e-05,6.1594327501765541e-05,0.00010678290468425441,9.1595506575182755e-08,9.2145054036833598e-06,2.1192593129816011e-06,6.1038303839382259e-06,2.7007349484376043e-09,8.9927340031710304e-08,9.4716366040994042e-08,9.4860622340404692e-07,1.5362861329527974e-06,1.8143955998337267e-09,2.8516709477912856e-08,2.810681039082006e-07,4.1340958514998529e-09,4.5169905562396876e-06,9.996561518737229e-12,1.5867295417671756e-09,7.310169401727615e-06,7.9242647967956208e-10,9.5527689625058736e-09,1.3831482101039175e-09
1.0812289733642877e-08,0.33939134840898194,76.950000000000003,0.0,0.0,0.0,0.16658499286985953,9.4994815154569459,0.0070000406601426904,0.039961621551107357,0.014744769970615782,0.00040220703295521621,4.9635313755220591e-09,9.5098434033689472e-06,0.20655169021892625,3.0322534539396676e-05,2.5868264260046562e-12,6.8933808252078979e-05,0.00031837544506939153,0.52581069222959043,0.0049186621830436634,1.4456798098512735e-13,6.7627587761926596e-13,6.7750802608635053e-08,9.0511571865713466e-11,0.00011990720644385491,7.1402356650370795e-05,0.025642431176650368,0.026192150655977436,3.5096520019198916e-06,1.938064554504819e-06,7.9380471660045637e-11,0.00093295151050848467,2.5390263160869871e-07,7.0039943038298438e-08,1.2614388647514909e-05,5.1995541893956744e-07,3.2444067770998374e-07,0.00014845664635473776,0.0061760550833291168,3.1384573068063095e-12,1.1252376781064271e-12,5.1878049160013721e-07,1.3814797889086881e-07,4.2890218396710916e-09,1.8902113861921308e-05,6.2044734430155544e-05,0.00011106484638306152,9.3480403272838861e-08,9.5110862858198987e-06,2.1530201223235792e-06,6.3289554328486821e-06,2.7541674845058238e-09,9.3254528186233553e-08,9.6269276512452348e-08,9.9051832429759599e-07,1.5954436094822511e-06,1.8441463424924506e-09,2.9629806877165799e-08,2.9684386001916791e-07,4.3667388085478311e-09,4.6251531780300057e-06,1.0160459049595065e-11,1.5983845094495283e-09,7.5306565343506283e-06,8.1632506388529715e-10,1.0021694530072109e-08,1.4248623915522494e-09
1.097513673676389e-08,0.33939256591311795,76.950000000000003,0.0,0.0,0.0,0.16238183753006452,9.4994872033328868,0.0070312123503788009,0.039992663606397673,0.014495183119554592,0.00039540065457288842,4.9673721850882781e-09,9.3015573396178635e-06,0.20739666530484535,3.0346004912360358e-05,2.5430506637238155e-12,6.9600928843910651e-05,0.00032539544480209508,0.52893818141284066,0.0049607056491265539,1.4467988008882212e-13,6.9109674982904311e-13,6.9258979520281797e-08,9.1443080426594313e-11,0.00012063987761988809,7.0196037994894195e-05,0.025938925781288914,0.026511137582326896,3.5502228879673252e-06,1.9604690640860011e-06,7.9852642461917611e-11,0.00095105698727920266,2.5882930482835895e-07,7.1399338314185443e-08,1.2923406598130553e-05,5.3006667332237061e-07,3.3095955447824604e-07,0.00015502488401253006,0.006213483627835953,3.1994794256559862e-12,1.1471160606074536e-12,5.1880682259636285e-07,1.3867687038003464e-07,4.2269341803143621e-09,1.9033176273470679e-05,6.2487929810780101e-05,0.00011540226393229897,9.5366978577476143e-08,9.8101285026922815e-06,2.1860937696818245e-06,6.5567754112004651e-06,2.8076298605101644e-09,9.6621795353652032e-08,9.7825489781657467e-08,1.0333222833769851e-06,1.6553744784837448e-06,1.873960361081726e-09,3.075784184257119e-08,3.1312912480908433e-07,4.606921617498159e-09,4.7338967991356409e-06,1.0324705164906547e-11,1.6098524819676164e-09,7.7542813199310079e-06,8.4056367953823893e-10,1.0506876006035098e-08,1.4671700890483874e-09
1.1137983739884902e-08,0.33939376157984613,76.950000000000003,0.0,0.0,0.0,0.15828853268884244,9.4994928568312051,0.0070613309868440719,0.04002048093894757,0.014247769111971415,0.0003886534003725039,4.9708127412983736e-09,9.0986642431780665e-06,0.20820965834386487,3.0367029766341229e-05,2.4996551633173683e-12,7.0243674152108119e-05,0.00033241778961201303,0.53199710060310923,0.0050017200210081669,1.4478011975347149e-13,7.0592322039308839e-13,7.0767751252657169e-08,9.2342932420399373e-11,0.00012135642358202545,6.9000073888074339e-05,0.026229639152555089,0.026824712426524327,3.5900024750514417e-06,1.9824365989605293e-06,8.0314460885781352e-11,0.00096917112968240404,2.6375832315157038e-07,7.2759382101963953e-08,1.3230145425190914e-05,5.4018283042861795e-07,3.3748348129188067e-07,0.00016172789939108387,0.0062501189862999721,3.2605309706105643e-12,1.1690049932862011e-12,5.1884408086172498e-07,1.391956874826326e-07,4.1664859562979357e-09,1.9162189729282372e-05,6.2924106558774875e-05,0.00011979237263133239,9.7255052134012679e-08,1.0111518659389422e-05,2.2184829527387627e-06,6.7871931332276803e-06,2.8611179047200691e-09,1.0002770112357677e-07,9.9385007202009693e-08,1.0770102522005881e-06,1.7160521948264953e-06,1.9038376815830784e-09,3.1900309067570674e-08,3.2992560745259627e-07,4.8546702209079969e-09,4.8432060458974292e-06,1.0489300007517917e-11,1.6211384626258925e-09,7.9810387233629141e-06,8.6514178146035546e-10,1.1008534779565178e-08,1.5100703509962876e-09
1.1300830743005915e-08,0.3393949356007288,76.950000000000003,0.0,0.0,0.0,0.15430205155318155,9.4994984724810472,0.0070904243783965889,0.040045240486966137,0.014002639788677744,0.00038196833076145983,4.9738737785211642e-09,8.9010153674693684e-06,0.20899152222292375,3.0385735786803702e-05,2.4566596080214991e-12,7.0862438201695565e-05,0.00033944157480668755,0.53498922333981402,0.0050417283038855943,1.4486930397422504e-13,7.2075337286207887e-13,7.2276917651968614e-08,9.3211605561605045e-11,0.00012205726211396022,6.7815015699415374e-05,0.026514629290189429,0.027132923104180237,3.6289987121550056e-06,2.0039715484543514e-06,8.0766194692943749e-11,0.00098729260042847091,2.686893232530586e-07,7.4119974074685704e-08,1.3534449004997157e-05,5.5030313983411305e-07,3.4401187251569932e-07,0.00016856359137908396,0.0062859817563185533,3.3216074199055268e-12,1.1909028549459372e-12,5.1889187968202997e-07,1.3970468171078674e-07,4.1076317198920852e-09,1.9289208910729869e-05,6.3353452233203293e-05,0.0001242323814810174,9.9144452568819909e-08,1.0415145423960347e-05,2.2501912450390702e-06,7.0201124765767573e-06,2.9146276649245637e-09,1.034708206524507e-07,1.009478297575133e-07,1.121574238351626e-06,1.7774504459459709e-06,1.9337783228977434e-09,3.3056707334084358e-08,3.4723474858940807e-07,5.1100065686734794e-09,4.9530659552735301e-06,1.0654243681282399e-11,1.6322473157444445e-09,8.2109237368409988e-06,8.9005882746965677e-10,1.1526884139925805e-08,1.5535622310313718e-09
1.1463677746126927e-08,0.33939608817783345,76.950000000000003,0.0,0.0,0.0,0.15041945834564577,9.4995040470952556,0.0071185195701496144,0.040067100496335356,0.013759896429814194,0.00037534821746899633,4.9765749510365142e-09,8.7084664503722191e-06,0.20974308640678888,3.0402243060088127e-05,2.4140818244315553e-12,7.1457624005128565e-05,0.00034646595350078431,0.5379162743149154,0.0050807531963354188,1.449480052836842e-13,7.3558541203164581e-13,7.378629129207989e-08,9.4049591711846979e-11,0.00012274279946261003,6.6641363113141187e-05,0.026793956670705336,0.027435819897468426,3.6672198867513095e-06,2.0250784888375743e-06,8.1208104270004328e-11,0.0010054201324544549,2.7362196090658148e-07,7.5481019179510318e-08,1.3836170854944746e-05,5.6042689057262899e-07,3.5054417160748409e-07,0.00017552979489887424,0.0063210919675322982,3.3827044897742328e-12,1.2128081097203445e-12,5.1894984755691696e-07,1.4020409808741506e-07,4.0503274034182933e-09,1.9414286990387259e-05,6.3776149199974309e-05,0.00012871949843993032,1.0103501703158293e-07,1.072089955157106e-05,2.2812230176029759e-06,7.2554384670924205e-06,2.9681553964146398e-09,1.0694974593684291e-07,1.0251395807628078e-07,1.1670061296471902e-06,1.8395431799693099e-06,1.9637822971068844e-09,3.4226540077063248e-08,3.6505773215493031e-07,5.3729487929972781e-09,5.0634619634962055e-06,1.0819536252493867e-11,1.6431837708900754e-09,8.4439313785270983e-06,9.1531427823343519e-10,1.2062129275380434e-08,1.5976447877617813e-09
1.162652474924794e-08,0.33939721952275287,76.950000000000003,0.0,0.0,0.0,0.14663790519847025,9.4995095777534981,0.0071456428662985336,0.040086210984371852,0.013519630416072945,0.00036879556161148534,4.9789348906359302e-09,8.5208775607256759e-06,0.21046515763706278,3.0416665425273319e-05,2.3719378986973914e-12,7.2029642041232528e-05,0.0003534901335208589,0.54077993084237697,0.0051188170746932658,1.4501676642947321e-13,7.5041765796825871e-13,7.5295696795161904e-08,9.4857394764383094e-11,0.00012341343068662442,6.5479567360717653e-05,0.027067684001813724,0.027733455229607962,3.7046745912088361e-06,2.0457621647757966e-06,8.164044285083282e-11,0.0010235525250847127,2.7855590994034761e-07,7.6842427349305609e-08,1.4135173888460901e-05,5.7055340897627298e-07,3.5707984963746376e-07,0.00018262428622698294,0.0063554690987735968,3.4438181214151958e-12,1.2347193024011363e-12,5.190176275240448e-07,1.4069417532096823e-07,3.9945302714593096e-09,1.9537475677469991e-05,6.4192374789119415e-05,0.00013325093540367765,1.0292659076100598e-07,1.1028673902360739e-05,2.3115833652598186e-06,7.4930773542864667e-06,3.0216975506408553e-09,1.1046308694764886e-07,1.0408339244347114e-07,1.2132977168313288e-06,1.9023046309992175e-06,1.9938496097211092e-09,3.5409315893205779e-08,3.8339549703019638e-07,5.6435113807523605e-09,5.1743798950698942e-06,1.0985177751255186e-11,1.6539524269607247e-09,8.6800566912707166e-06,9.4090759712904497e-10,1.2614467286761212e-08,1.6423170845244364e-09
1.1789371752368952e-08,0.33939832985568763,76.950000000000003,0.0,0.0,0.0,0.14295462917098176,9.4995150617863349,0.007171819852175151,0.040102714177980107,0.013281923851662511,0.00036231261072179724,4.9809712613295653e-09,8.3381129506979014e-06,0.21115852060757834,3.0429110808034809e-05,2.33024228598506e-12,7.2578908853366503e-05,0.00036051337445587464,0.54358182427745716,0.0051559419797612988,1.4507610196618541e-13,7.6524853933420996e-13,7.6804970184158451e-08,9.5635528687828489e-11,0.00012406953999292484,6.4330034266440965e-05,0.027335875991893323,0.028025883453484158,3.7413716912171155e-06,2.066027471883615e-06,8.2063456730274029e-11,0.0010416886404068066,2.8349086124911891e-07,7.8204113229636485e-08,1.4431330160588772e-05,5.8068205663721889e-07,3.6361840388503556e-07,0.00018984478814263161,0.0063891320946256542,3.5049444686735574e-12,1.2566350540189499e-12,5.1909487651649272e-07,1.4117514597514119e-07,3.9401988752040408e-09,1.9658825261723532e-05,6.4602301446656024e-05,0.00013782391291064253,1.0481902667318242e-07,1.1338363453557637e-05,2.3412780375223582e-06,7.7329366781134579e-06,3.0752507645055161e-09,1.1400947263444585e-07,1.0565613281370483e-07,1.2604407147992966e-06,1.9657093417374675e-06,2.0239802599151873e-09,3.6604548997348292e-08,4.022487484803905e-07,5.9217053427811183e-09,5.2858059520989621e-06,1.1151168172775495e-11,1.6645577561291414e-09,8.9192947413813179e-06,9.668382501056684e-10,1.3184087214598752e-08,1.6875781891478239e-09
1.1952218755489964e-08,0.3393994194045814,76.950000000000003,0.0,0.0,0.0,0.13936694938466324,9.4995204967601428,0.0071970754155597184,0.040116744927678645,0.013046850151228575,0.00035590137480596463,4.9827008105989742e-09,8.1600409143084655e-06,0.21182393861710971,3.0439681534294719e-05,2.2890079138009638e-12,7.3105845759412102e-05,0.00036753498484825062,0.54632354138782169,0.0051921496056255619,1.451264997505429e-13,7.800765874571832e-13,7.8313958265942937e-08,9.6384515721153348e-11,0.00012471150106175617,6.3193127116882575e-05,0.027598599133681165,0.028313160653590637,3.7773202962177448e-06,2.0858794403981074e-06,8.2477385471569326e-11,0.0010598273998502835,2.8842652186372175e-07,7.9565995921935377e-08,1.4724520606021468e-05,5.90812228483513e-07,3.7015935650846384e-07,0.00019718897490208549,0.0064220993814155525,3.5660798864320985e-12,1.27855405768332e-12,5.1918126475168451e-07,1.4164723663369339e-07,3.8872930084895915e-09,1.9778384655821541e-05,6.5006096881254383e-05,0.00014243566457831642,1.0671218497151835e-07,1.1649865306375431e-05,2.370313373817209e-06,7.9749253276487058e-06,3.1288118502550899e-09,1.1758755180888464e-07,1.072321788229815e-07,1.3084267824021649e-06,2.0297321836218037e-06,2.0541742407576234e-09,3.7811759629902603e-08,4.2161796935563528e-07,6.2075383797333323e-09,5.397726703933914e-06,1.1317507478637418e-11,1.6750041076514636e-09,9.1616406174504724e-06,9.9310570555428204e-10,1.3771170078762195e-08,1.7334271737221584e-09
1.2115065758610977e-08,0.3394004884043148,76.950000000000003,0.0,0.0,0.0,0.13587226427047844,9.4995258804629241,0.0072214337672797599,0.040128431098884601,0.012814474592847196,0.00034956364145033718,4.9841394179162018e-09,7.9865336515106811e-06,0.21246215420028272,3.0448474626676354e-05,2.2482462791795256e-12,7.3610877666574489e-05,0.00037455431952018221,0.54900662567837855,0.0052274612903838577,1.4516842235474486e-13,7.949004314581552e-13,7.9822518044036142e-08,9.7104884711069885e-11,0.00012533967736070474,6.2069169364300855e-05,0.027855921501402897,0.028595344460522077,3.8125297316655099e-06,2.1053232198678467e-06,8.288246210667302e-11,0.0010779677809566956,2.9336261407292491e-07,8.0927998741137657e-08,1.5014634771236905e-05,6.0094335096245544e-07,3.7670225328383698e-07,0.00020465447703752596,0.0064543888826638918,3.6272209196552659e-12,1.3004750746555749e-12,5.1927647515019308e-07,1.421106680605783e-07,3.8357736654565209e-09,1.9896201436332272e-05,6.540392420591389e-05,0.00014708344127505713,1.086059327769383e-07,1.1963078688173643e-05,2.3986962428839857e-06,8.2189535922351082e-06,3.1823777859384127e-09,1.2119599391559004e-07,1.088115298001368e-07,1.3572475408826293e-06,2.0943483746424651e-06,2.0844315394329291e-09,3.903047441857236e-08,4.4150343103174011e-07,6.5010150441067381e-09,5.5101290771253239e-06,1.148419559801292e-11,1.6852957115460635e-09,9.4070894292219216e-06,1.0197094341860682e-09,1.4375888929605436e-08,1.779863114384985e-09
1.2277912761731989e-08,0.3394015370959462,76.950000000000003,0.0,0.0,0.0,0.13246804892335443,9.4995312108909147,0.0072449184611233456,0.04013789394175811,0.012584854839023678,0.00034330099005763944,4.9853021410632077e-09,7.8174671372119706e-06,0.21307388973753127,3.0455582086890213e-05,2.207967540152444e-12,7.4094431984317159e-05,0.00038157077702999733,0.55163257867164639,0.0052618980086020992,1.4520230841311274e-13,8.0971879232342901e-13,8.1330516159762054e-08,9.7797169581112076e-11,0.00012595442244811927,6.0958447173682938e-05,0.028107912560604593,0.028872493877291943,3.8470095129667733e-06,2.1243640647481821e-06,8.3278913328763033e-11,0.0010961088143299207,2.9829887459153066e-07,8.2290048985676828e-08,1.5301570542238855e-05,6.1107488032567294e-07,3.832466624096469e-07,0.00021223888597986167,0.006486018034012454,3.6883642930194058e-12,1.3223969306273547e-12,5.1938020278268579e-07,1.4256565535550545e-07,3.7856030001596309e-09,2.0012321883309206e-05,6.5795942074846751e-05,0.00015176451503271383,1.1050014377726985e-07,1.2277904950330728e-05,2.4264339861549537e-06,8.4649332056368054e-06,3.2359457063957432e-09,1.2483348969855431e-07,1.1039418477787457e-07,1.4068945909939856e-06,2.1595334949969171e-06,2.1147521374490138e-09,4.0260226697435769e-08,4.6190520407226091e-07,6.8021368982084733e-09,5.6230003456751895e-06,1.1651232428809662e-11,1.6954366821478084e-09,9.6556363065079349e-06,1.046648908909565e-09,1.4998408909663795e-08,1.8268850911123792e-09
1.2440759764853001e-08,0.33940256572600147,76.950000000000003,0.0,0.0,0.0,0.12915185255897954,9.4995364862358969,0.0072675524130933027,0.040145248440836064,0.012358041427522408,0.00033711480527871053,4.9862032593667346e-09,7.6527209957454564e-06,0.21365984804490443,3.0461091160517572e-05,2.1681806021952773e-12,7.4556937629042519e-05,0.0003885837972533829,0.55420286114539619,0.0052954803653326946,1.4522857388423899e-13,8.2453047758489912e-13,8.2837828360725275e-08,9.8461907925829136e-11,0.00012655608026634961,5.9861211822451054e-05,0.028354642989986915,0.029144669116790829,3.8807693211333952e-06,2.1430073209574297e-06,8.3666959679513508e-11,0.0011142495807564671,3.0323505377726513e-07,8.3652077721342418e-08,1.5585233869271548e-05,6.2120630100976583e-07,3.897921733733484e-07,0.00021993975850556388,0.0065170037976504218,3.7495069011439969e-12,1.3443185122205545e-12,5.1949215434362335e-07,1.4301240810505441e-07,3.736744287644539e-09,2.0126791018559505e-05,6.6182304815756197e-05,0.00015647618270607297,1.1239469789490241e-07,1.2594247562245567e-05,2.4535343649277565e-06,8.7127773837097429e-06,3.2895128947507286e-09,1.2849875177061103e-07,1.1198014250339011e-07,1.4573595288548394e-06,2.2252635007337235e-06,2.1451360108413528e-09,4.1500556786335446e-08,4.8282316859650637e-07,7.1109026678047289e-09,5.7363281215757362e-06,1.1818617838801704e-11,1.7054310215426138e-09,9.9072763981501444e-06,1.073923604715143e-09,1.563888732499494e-08,1.8744921875144118e-09
