Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013)
3.919630581386755e-08,0.2538446514251111,76.950000000000003,0.0,0.0,0.0,1.9585504971635605e-05,9.4999832867911351,0.0012024731292736624,0.0073327572299001394,1.1180395253772839e-10,1.8588270458704017e-12,8.6123758162286052e-10,6.3310299110511506e-07,0.01504915936805382,4.9735360254004615e-06,9.023431712708563e-21,6.7721232817590599e-10,0.0002385315143737539,0.93618444053522132,0.00045586929653761474,1.8671494564968536e-14,1.2232624253046009e-12,1.2533022396333095e-07,1.238575492925291e-12,0.00036167726637647548,1.3081758679359931e-10,0.01573310375464192,0.015992335072249102,2.166741964180505e-06,1.1260695863231502e-06,6.1877993019873555e-09,0.0075404664760049039,2.0656736997585163e-06,5.3649375171437336e-07,1.4033622164657524e-06,1.5181161963830912e-06,6.9139442417892126e-06,0.00010275621437902993,0.014001889581245206,1.0924104838978299e-11,4.2561035842843742e-12,1.8017419653645205e-06,6.0942192323035395e-07,1.4066947402010114e-08,0.00016612520741906284,0.00051352034293306893,2.380967643284123e-05,6.6837550594328438e-07,2.1572283318657662e-06,2.3375819683180247e-07,1.9316680738389884e-06,6.6646790124220115e-08,1.5847727126021744e-08,3.39843482153552e-06,1.014447393956418e-06,7.2024987611137783e-07,5.1238184684996614e-08,5.396115187920772e-09,2.6257637250493199e-07,2.1781256456479158e-09,0.00028528418243266003,6.2349486295912917e-10,1.0101556458602341e-07,0.00061326005994915514,5.5126329896140062e-08,7.0595547188525725e-07,1.0379388816928317e-07,2.9087772539985082e-07,1.1734577792076903e-08,3.6503761421184544e-09,4.1583845480644054e-15,1.1160413803070721e-08,1.4785509065810253e-05
3.955661667938067e-08,0.2538446514289228,76.950000000000003,0.0,0.0,0.0,1.936676088185936e-05,9.4999832903295989,0.0011955741893161659,0.0072805486464674746,1.1000612870471349e-10,1.8289325642688767e-12,8.5510564646058589e-10,6.2406444308360889e-07,0.014714995614292627,4.9381248861613285e-06,8.8783128787969481e-21,6.2439480706760221e-10,0.00024012515033734503,0.93649210082659062,0.00045588870015086924,1.8538555165219874e-14,1.2314338159600473e-12,1.2616885930111747e-07,1.2374728249030395e-12,0.00036179676766299296,1.3075935936887478e-10,0.015733098945061988,0.015992335327016948,2.1667413025770751e-06,1.1260692424735926e-06,6.189832845692557e-09,0.0075815975713324681,2.076941387654708e-06,5.394202538951411e-07,1.403361349980227e-06,1.5263980555718262e-06,6.9517652665623503e-06,0.00010275876723838904,0.014030244739074311,1.0983699693811513e-11,4.2793221327422054e-12,1.8051970170181729e-06,6.1063485644485625e-07,1.4084520894477274e-08,0.00016718321249067287,0.00051679896065575531,2.3809657116585035e-05,6.7203304253606607e-07,2.148924532740092e-06,2.3359507692619925e-07,1.9304157926554475e-06,6.7012047517310791e-08,1.5837454733456292e-08,3.4323051946716761e-06,1.022804012467949e-06,7.1978223109225237e-07,5.1748857853628991e-08,5.3926103905728697e-09,2.6450987626002355e-07,2.1942656772653892e-09,0.00028766201170537012,6.2972151638484107e-10,1.0166073944874857e-07,0.00062092858368039783,5.5815659160976867e-08,7.1310771712137976e-07,1.0509178434152927e-07,2.9451531900358224e-07,1.185347730176387e-08,3.6872253041683406e-09,4.2103875434626748e-15,1.1276803318894808e-08,1.4939744218392686e-05
3.9916927544893786e-08,0.2538446514331953,76.950000000000003,0.0,0.0,0.0,1.915295627847536e-05,9.499983293839124,0.0011887146036267317,0.007228719273074868,1.0826490271313001e-10,1.7999793020782577e-12,8.4901824978005887e-10,6.1527262300042253e-07,0.014389986086609236,4.9029709509628988e-06,8.7377630708684232e-21,5.7569675903382722e-10,0.0002417090212618082,0.93679066278767076,0.00045590787225450606,1.840658135289362e-14,1.239555140042557e-12,1.2700235687822576e-07,1.2363972419240047e-12,0.00036191273640845916,1.3070281846122933e-10,0.015733094520245895,0.015992335580608603,2.1667406939540239e-06,1.1260689261589735e-06,6.1918062521952079e-09,0.0076223690491280553,2.0881105598622269e-06,5.4232116905301527e-07,1.4033605527795977e-06,1.5346075045423887e-06,6.9892555928459225e-06,0.00010276112548991016,0.014058484845799007,1.1042773497011332e-11,4.3023376760472594e-12,1.808642253186754e-06,6.1184332862466505e-07,1.4102259445497436e-08,0.00016824296948021386,0.00052008299778555063,2.3809639328601824e-05,6.7565859811883004e-07,2.1406618305597566e-06,2.3343353223485738e-07,1.9291703315362978e-06,6.7374137315007118e-08,1.582723823578111e-08,3.4661240158245037e-06,1.0311154145192468e-06,7.1931710609849537e-07,5.2258753801466369e-08,5.3891244342645625e-09,2.6642839346533574e-07,2.2102826767309225e-09,0.00029004135402485804,6.3593871459370051e-10,1.0230698121640723e-07,0.00062859758622456016,5.650503147216351e-08,7.2024785335008025e-07,1.0638976157304714e-07,2.9815314163352015e-07,1.1972175563525124e-08,3.7240109778447731e-09,4.262393813016083e-15,1.1393024471274248e-08,1.5093756600555574e-05
4.0277238410406905e-08,0.25384465143788754,76.950000000000003,0.0,0.0,0.0,1.8943962748235624e-05,9.4999832973199485,0.0011818941556199845,0.0071772663218322022,1.0657788096492065e-10,1.7719274421168188e-12,8.4297506414248032e-10,6.0672076836817177e-07,0.014073879707639882,4.8680723288815534e-06,8.6015890016613773e-21,5.3079688617451587e-10,0.00024328317160243586,0.93708037501161046,0.00045592681682583662,1.8275566029154625e-14,1.2476266254166824e-12,1.2783074006296995e-07,1.2353470851364436e-12,0.00036202526913375524,1.3064790357437733e-10,0.015733090450772393,0.015992335833057959,2.1667401342569924e-06,1.1260686352723638e-06,6.1937211646224757e-09,0.0076627841989490592,2.099182117540288e-06,5.4519673124199275e-07,1.4033598195659893e-06,1.5427452056608983e-06,7.0264182458715353e-06,0.00010276330398637822,0.014086612648089292,1.1101331014848873e-11,4.3251520711715036e-12,1.8120778928699476e-06,6.1304744459122661e-07,1.4120158252170426e-08,0.00016930447133309756,0.00052337243284939926,2.3809622952069054e-05,6.7925246525763719e-07,2.1324402341972703e-06,2.3327352572965054e-07,1.927931857028227e-06,6.7733088270154147e-08,1.5817079003380711e-08,3.4998896594360657e-06,1.039381912537057e-06,7.1885456568463666e-07,5.2767848018790868e-08,5.3856578068038107e-09,2.6833204847217586e-07,2.2261776623671082e-09,0.00029242227038841687,6.4214615835000728e-10,1.0295428565571979e-07,0.00063626648420480627,5.7194394389459108e-08,7.2737555882467834e-07,1.0768772112701439e-07,3.0179091652875697e-07,1.2090667227672474e-08,3.7607315249964197e-09,4.314399400155147e-15,1.150907151553182e-08,1.524753859364515e-05
4.0637549275920025e-08,0.2538446514429617,76.950000000000003,0.0,0.0,0.0,1.873965534529518e-05,9.4999833007723087,0.0011751126296857212,0.0071261870257239837,1.0494283719608048e-10,1.7447399529933847e-12,8.3697576455969899e-10,5.9840230218291025e-07,0.013766432288037141,4.8334271431578015e-06,8.4696109071388915e-21,4.8939895029964086e-10,0.0002448476459420548,0.9373614792783258,0.00045594553774712718,1.8145502148318638e-14,1.2556485006032572e-12,1.2865403229130029e-07,1.2343208212503475e-12,0.00036213445971438837,1.3059455728994769e-10,0.015733086709467166,0.015992336084397728,2.1667396197461384e-06,1.1260683678699041e-06,6.1955791810651951e-09,0.0077028462787060896,2.1101569531806155e-06,5.4804717226509982e-07,1.4033591454461379e-06,1.5508118149213805e-06,7.0632562217654265e-06,0.00010276531644693365,0.014114630817319524,1.1159376967750562e-11,4.3477671572234873e-12,1.8155041490644831e-06,6.1424730629260971e-07,1.4138212643292649e-08,0.00017036771115134245,0.00052666724484875193,2.3809607879085025e-05,6.8281493370381176e-07,2.1242597280663716e-06,2.3311502254743981e-07,1.9267005168191557e-06,6.8088928860793473e-08,1.5806978251612692e-08,3.5336005327448712e-06,1.047603818347126e-06,7.1839466717548321e-07,5.327611649031073e-08,5.3822109414977422e-09,2.7022096471242829e-07,2.2419516450600834e-09,0.00029480481992644523,6.483435544525037e-10,1.0360264862700195e-07,0.00064393470459382489,5.7883696402912774e-08,7.344905184371729e-07,1.089855660183699e-07,3.0542837183831425e-07,1.220894705489131e-08,3.7973853414084476e-09,4.3664004185004772e-15,1.1624938821931498e-08,1.5401082731422133e-05
4.0997860141433144e-08,0.253844651448383,76.950000000000003,0.0,0.0,0.0,1.8539912496625661e-05,9.499983304196439,0.0011683698111907112,0.00707547863844966,1.033576900371977e-10,1.7183822149940465e-12,8.3102002847675168e-10,5.9031082783665603e-07,0.013467406337492381,4.7990335310797269e-06,8.3416607304399153e-21,4.512298183594993e-10,0.00024640248898215403,0.93763421074137365,0.00045596403880837275,1.8016382717448038e-14,1.2636209947321812e-12,1.2947225706212419e-07,1.2333170327800272e-12,0.00036224039945305012,1.3054272495626573e-10,0.015733083271231355,0.015992336334659463,2.1667391469664776e-06,1.1260681221558974e-06,6.1973818558159236e-09,0.0077425585149844215,2.121035950693237e-06,5.508727216964193e-07,1.403358525900504e-06,1.558807982010555e-06,7.0997724878440531e-06,0.00010276717554360095,0.014142541951650217,1.1216916030752287e-11,4.3701847556271055e-12,1.8189212289308488e-06,6.1544301288303505e-07,1.4156418075760988e-08,0.00017143268218905344,0.00052996741324585475,2.3809594009987986e-05,6.863462904225482e-07,2.1161202742095361e-06,2.3295798982818562e-07,1.9254764412653462e-06,6.8441687292959832e-08,1.5796937053360884e-08,3.5672550753202055e-06,1.0557814430412753e-06,7.1793746125104975e-07,5.3783535688196695e-08,5.3787842215612026e-09,2.7209526468612256e-07,2.2576056281523215e-09,0.00029718905995628999,6.5453061564917989e-10,1.0425206608145986e-07,0.0006516016845721375,5.8572886920154404e-08,7.4159242362330578e-07,1.1028320098970565e-07,3.090652405538112e-07,1.232700991466241e-08,3.8339708563184443e-09,4.4183930509029371e-15,1.1740620874063528e-08,1.5554381697899247e-05
4.135817100694626e-08,0.25384465145411905,76.950000000000003,0.0,0.0,0.0,1.8344615910017045e-05,9.4999833075925668,0.0011616654864802774,0.0070251384342651657,1.0182048491167851e-10,1.6928217182211624e-12,8.2510753575413409e-10,5.8244012416946725e-07,0.01317657088094292,4.7648896438734846e-06,8.2175806565602649e-21,4.1603766030793723e-10,0.0002479477455342237,0.93789879810969889,0.00045598232370997995,1.7888200795950492e-14,1.2715443374980552e-12,1.302854379327386e-07,1.2323344090477902e-12,0.00036234317715018362,1.3049235443153209e-10,0.015733080112883054,0.015992336583873647,2.1667387127217057e-06,1.1260678964694559e-06,6.1991307005739245e-09,0.0077819241033620368,2.1318199854916053e-06,5.5367360690306414e-07,1.4033579567547395e-06,1.5667343503712593e-06,7.1359699829067705e-06,0.00010276889298121312,0.014170348578052345,1.1273952833954397e-11,4.3924066703017413e-12,1.8223293339553876e-06,6.166346607999575e-07,1.4174770131083557e-08,0.00017249937784804116,0.00053327291795046976,2.3809581252727101e-05,6.8984681962102915e-07,2.1080218142226224e-06,2.3280239656559402e-07,1.9242597447987288e-06,6.8791391503425429e-08,1.5786956350598461e-08,3.6008517586024228e-06,1.0639150968548841e-06,7.174829924856088e-07,5.4290082565246822e-08,5.3753779841796057e-09,2.7395506995103605e-07,2.2731406073524098e-09,0.00029957504603453643,6.6070706055304605e-10,1.0490253405857029e-07,0.00065926687138819504,5.926191625388389e-08,7.4868097226885391e-07,1.1158053248751245e-07,3.127012604429039e-07,1.2444850783707643e-08,3.8704865319382306e-09,4.4703735484937177e-15,1.1856112267243184e-08,1.570742832520669e-05
4.171848187245938e-08,0.25384465146014,76.950000000000003,0.0,0.0,0.0,1.8153650484596953e-05,9.4999833109609266,0.0011549994428796766,0.0069751637078256405,1.0032937939881739e-10,1.6680278195964552e-12,8.1923796864688235e-10,5.7478414065401473e-07,0.012893701279822027,4.7309936466087305e-06,8.0972219326880848e-21,3.8359028756161178e-10,0.00024948346051129972,0.93815546382439607,0.00045600039606536559,1.776094949517357e-14,1.2794187591188359e-12,1.3109359851437097e-07,1.2313717378906712e-12,0.00036244287917261393,1.3044339587122063e-10,0.015733077213011006,0.015992336832069697,2.166738314065727e-06,1.1260676892792213e-06,6.2008271856063566e-09,0.0078209462087241964,2.1425099245835276e-06,5.5645005306923697e-07,1.4033574341533377e-06,1.574591557266302e-06,7.1718516175249809e-06,0.00010277047957123425,0.014198053154275794,1.1330491962997312e-11,4.4144346878425195e-12,1.8257286601079274e-06,6.1782234383948682e-07,1.4193264511959478e-08,0.00017356779167357925,0.00053658373930700796,2.3809569522281486e-05,6.9331680277654092e-07,2.0999642710292831e-06,2.3264821346932683e-07,1.9230505272237176e-06,6.9138069162397781e-08,1.5777036965051422e-08,3.6343890854494319e-06,1.072005089054032e-06,7.1703129984442177e-07,5.479573454788438e-08,5.3719925242529258e-09,2.7580050111414736e-07,2.2885575706602973e-09,0.00030196283200778994,6.6687261355772888e-10,1.0555404868354202e-07,0.00066692972222024143,5.9950735609356068e-08,7.5575586861714548e-07,1.128774686390303e-07,3.1633617398407422e-07,1.2562464744448679e-08,3.9069308629771247e-09,4.522338229747146e-15,1.1971407706893134e-08,1.5860215591485139e-05
4.20787927379725e-08,0.25384465146641894,76.950000000000003,0.0,0.0,0.0,1.7966904223798502e-05,9.499983314301744,0.0011483714686952753,0.0069255517740294198,9.8882631261348334e-11,1.6439715431869836e-12,8.134110117875755e-10,5.6733699271549973e-07,0.012618579058213434,4.6973437180833924e-06,7.9804438989481552e-21,3.5367362108135789e-10,0.00025100967891971126,0.93840442423061954,0.00045601825940347205,1.7634621978009787e-14,1.2872444902914266e-12,1.3189676246782642e-07,1.2304278980113094e-12,0.00036253958952029612,1.3039580155000625e-10,0.015733074551839369,0.015992337079276039,2.1667379482778708e-06,1.1260674991710473e-06,6.2024727408870712e-09,0.0078596279655746785,2.1531066266542003e-06,5.5920228321752611e-07,1.4033569545352815e-06,1.5823802338413856e-06,7.2074202743282882e-06,0.0001027719452999464,0.014225658070763387,1.1386537959500141e-11,4.4362705776926405e-12,1.8291193979950136e-06,6.1900615322958542e-07,1.4211897038967877e-08,0.00017463791735029428,0.00053989985808206096,2.3809558740123517e-05,6.9675651866422267e-07,2.0919475505167694e-06,2.3249541283787541e-07,1.9218488749121931e-06,6.9481747676232282e-08,1.5767179608023284e-08,3.6678655896887099e-06,1.0800517278316097e-06,7.1658241714146711e-07,5.5300469529446844e-08,5.3686280978455094e-09,2.7763167782477057e-07,2.303857498306588e-09,0.00030435247006199516,6.7302700475554093e-10,1.0620660616485644e-07,0.00067458970403991801,6.0639297072136486e-08,7.6281682317776497e-07,1.1417391922902954e-07,3.1996972830184812e-07,1.2679846983488187e-08,3.9433023761765025e-09,4.5742834795574183e-15,1.2086502006991912e-08,1.6012736618805942e-05
4.243910360348562e-08,0.25384465147293034,76.950000000000003,0.0,0.0,0.0,1.7784268150709456e-05,9.4999833176152482,0.0011417813532155364,0.0068762999678631722,9.7478588512642272e-11,1.6206254141602124e-12,8.0762635216984468e-10,5.6009295718078723e-07,0.012350991733775494,4.6639380507131256e-06,7.8671131824067202e-21,3.2609027893402399e-10,0.00025252644585102509,0.93864588974478058,0.00045603591717120143,1.75092114585062e-14,1.2950217621499187e-12,1.326949534992399e-07,1.22950185192529e-12,0.00036263338989123313,1.3034952570945303e-10,0.015733072111102933,0.015992337325520148,2.1667376128374755e-06,1.1260673248353081e-06,6.2040687572079874e-09,0.0078979724783436595,2.1636109421469306e-06,5.6193051822959985e-07,1.4033565146115671e-06,1.5901010051862498e-06,7.242678808287884e-06,0.00010277329939143187,0.014253165652512114,1.1442095321494863e-11,4.4579160923172957e-12,1.832501733008891e-06,6.2018617770082294e-07,1.4230663647364387e-08,0.00017570974869818046,0.00054322125545232572,2.3809548833723211e-05,7.0016624338423631e-07,2.0839715430439437e-06,2.3234396844126591e-07,1.9206548619046267e-06,6.9822454190094291e-08,1.575738488943995e-08,3.7012798356749716e-06,1.0880553202117474e-06,7.1613637346122038e-07,5.5804265863674183e-08,5.3652849253650503e-09,2.7944871876921618e-07,2.3190413627046127e-09,0.00030674401077033299,6.7916996985676769e-10,1.0686020279188479e-07,0.00068224629347759353,6.1327553596099223e-08,7.6986355263643065e-07,1.1546979567686806e-07,3.2360167510259655e-07,1.2796992790116814e-08,3.9795996298511422e-09,4.626205748324057e-15,1.2201390088543196e-08,1.6164984671118056e-05
4.279941446899874e-08,0.25384465147965096,76.950000000000003,0.0,0.0,0.0,1.7605636225737504e-05,9.4999833209016629,0.0011352288867118167,0.0068274056442482554,9.6115681099804557e-11,1.5979633212650664e-12,8.018836791270313e-10,5.5304646784765175e-07,0.012090732653304105,4.6307748504439992e-06,7.7571030294128215e-21,3.0065827400093388e-10,0.00025403380647418401,0.9388800650171546,0.00045605337273577258,1.7384711201466308e-14,1.3027508062282343e-12,1.3348819535592923e-07,1.2285926394606358e-12,0.00036272435974461136,1.3030452442669735e-10,0.015733069873931721,0.015992337570828588,2.1667373054236402e-06,1.1260671650655668e-06,6.2056165872446612e-09,0.0079359828216922813,2.1740237133528678e-06,5.6463497687010125e-07,1.4033561113444395e-06,1.5977544903965008e-06,7.2776300469965236e-06,0.00010277455036574887,0.014280578160882906,1.1497168503894303e-11,4.4793729673795512e-12,1.8358758454723886e-06,6.213625035557213e-07,1.4249560383929407e-08,0.0001767832796687399,0.00054654791299290164,2.3809539736090269e-05,7.0354625038896936e-07,2.0760361248314207e-06,2.3219385541282909e-07,1.9194685509246852e-06,7.0160215590560728e-08,1.5747653326192826e-08,3.7346304178539429e-06,1.0960161719619671e-06,7.1569319354729939e-07,5.6307102357924441e-08,5.3619631944919914e-09,2.8125174166683619e-07,2.334110128414092e-09,0.00030913750313973888,6.8530125010812397e-10,1.0751483493257983e-07,0.00068989897668939233,6.2015458991352231e-08,7.7689577976605677e-07,1.1676501101429743e-07,3.2723177061184616e-07,1.2913897554830561e-08,4.0158212134294818e-09,4.6781015510490128e-15,1.2316066978008689e-08,1.631695315222157e-05
4.315972533451186e-08,0.2538446514865594,76.950000000000003,0.0,0.0,0.0,1.7430905266528146e-05,9.4999833241612031,0.0011287138604389835,0.0067788661778882334,9.4792413911171776e-11,1.5759604002660069e-12,7.9618268431544963e-10,5.461921111792322e-07,0.011837600832807034,4.5978523366392536e-06,7.6502927397749863e-21,2.772098132495233e-10,0.00025553180602783343,0.93910714909003046,0.00045607062938700393,1.7261114522064069e-14,1.3104318544183747e-12,1.3427651182234898e-07,1.2276993717608978e-12,0.00036281257636220477,1.30260755501101e-10,0.015733067824744477,0.01599233781522702,2.1667370238952373e-06,1.1260670187487374e-06,6.2071175466030025e-09,0.0079736620408139922,2.1843457744917837e-06,5.6731587580738762e-07,1.4033557419282001e-06,1.6053413026348326e-06,7.3122767909454897e-06,0.00010277570609266736,0.01430789779536046,1.1551761918917072e-11,4.5006429219064174e-12,1.8392419107797638e-06,6.2253521473617192e-07,1.4268583403917037e-08,0.00017785850434124336,0.00054987981266594807,2.380953138535121e-05,7.0689681050998078e-07,2.0681411592429698e-06,2.3204505014933128e-07,1.9182899943140716e-06,7.0495058508251025e-08,1.5737985349827466e-08,3.7679159603314315e-06,1.1039345875125144e-06,7.152528981605628e-07,5.6808958266686989e-08,5.3586630628784605e-09,2.830408632673257e-07,2.3490647521153093e-09,0.00031153299465608156,6.9142059221389154e-10,1.0817049903123829e-07,0.00069754724922590366,6.2702967912428697e-08,7.8391323333895353e-07,1.1805947986311859e-07,3.3085977551199581e-07,1.3030556767868444e-08,4.0519657470057769e-09,4.7299674664488735e-15,1.2430527805815401e-08,1.6468635603767252e-05
