Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827),S(971),S(805),S(887)
8.9945039023106e-10,0.24927478992080604,76.950000000000003,0.0,0.0,0.0,0.98908109241130704,9.499738996354175,0.00026128906650142839,0.0029911868965300809,0.0027190266036064442,0.00025357711197295364,7.9313511278271607e-10,2.2776161923855545e-06,0.0016612730076413513,5.0585895155703e-06,2.3951918268085269e-12,1.6971292467637698e-07,1.2401378994166753e-06,0.0029366887097975838,2.9567583216399467e-05,3.3720743783570254e-14,2.4650101260058183e-15,6.8653785936558638e-11,3.9361559016146215e-14,2.1376051683344743e-07,4.0006955562965031e-06,2.003600311199217e-05,2.004449119378376e-05,5.3070384025820954e-09,3.1431712371279542e-09,5.3324527537895841e-15,4.4831990922554377e-07,2.3616114893148478e-10,6.8597536490215213e-11,6.1919763064073276e-12,1.1045551966674871e-09,2.0138790060799323e-11,6.2344728329258905e-12,3.2685409127055391e-05,1.055816728616618e-14,3.4258055721678978e-15,1.5663754051175294e-08,1.5958893444006574e-09,1.9247432244971652e-10,4.2390380851117122e-08,9.6897720051788867e-08,6.2197324504342662e-12,2.4613393151601847e-11,1.0485948146127254e-10,9.4536379479399078e-11,1.0629431827781542e-11,3.5708610740491818e-13,4.5036731932870598e-13,1.4809878228534347e-10,1.1243723265170483e-12,3.0945021032897985e-13,3.7586127003500765e-12,9.0323084668701657e-15,3.0673258861495609e-15,1.2528240914114822e-16,8.6868471450386036e-11,7.8330611500534652e-15,1.1846545959115339e-13,4.5796831759472792e-10,1.2139826724085664e-13,5.9606353485291582e-13,1.9313793054036579e-13,5.2943108211242941e-13,5.356381537760443e-14,6.4068408104242668e-16,4.9044103379889763e-20,1.6922027193223285e-15,4.2307903817645556e-12,2.0645723340529883e-13,5.7902810962387678e-13,3.5739316546765294e-13,1.7550330092137984e-13,2.186333855107274e-06,3.4670392093948917e-12,1.1026363390563342e-09,3.466798733536183e-12,9.5447922991855582e-13,7.0828003007023093e-22,4.079238430634286e-22,2.0427452328107861e-19,3.8029236717888207e-16,5.5799812361769322e-13,2.9306994519712535e-22
9.177024315662003e-10,0.24927477742259618,76.950000000000003,0.0,0.0,0.0,0.9888608767401551,9.4997336334850662,0.00026655314347370649,0.0030511627031870286,0.0027729823004328741,0.00025873862173385174,8.0903772211825312e-10,2.2771340612037919e-06,0.0016947954291174757,5.1600944461472816e-06,2.4439454627237719e-12,1.8023616882956048e-07,1.2945176029904885e-06,0.0029959911602125675,3.0770381413193833e-05,3.4397379388256047e-14,2.5576114055125784e-15,7.2043376329570096e-11,4.1809411893561641e-14,2.2029375880461078e-07,4.0882989156012179e-06,2.0925040995809717e-05,2.0933908405587275e-05,5.5425504636880683e-09,3.2827153487090678e-09,5.4401746427087955e-15,4.6638008128289805e-07,2.4567570325142101e-10,7.1382255975948406e-11,6.8894220560040694e-12,1.1575267306801792e-09,2.1145456028977701e-11,6.9482752211783202e-12,3.3345794461877456e-05,1.1064506084930029e-14,3.5900965606717193e-15,1.5680794717595629e-08,1.6012515414257234e-09,1.9245190752537796e-10,4.3007205306168561e-08,9.9118556803956074e-08,6.9314897886899977e-12,2.6072884175182741e-11,1.1362562669778283e-10,1.0223325411961144e-10,1.1726213632743813e-11,3.7151503661095051e-13,4.9969662187522583e-13,1.5172655754333038e-10,1.2439735620181895e-12,3.4732447282122887e-13,3.8509743067655136e-12,1.0300227922487148e-14,3.5229513260833805e-15,1.4479179383185256e-16,9.0834165043743771e-11,8.0249907009492183e-15,1.2148527435379397e-13,4.7953756020739679e-10,1.27116640843681e-13,6.2697692349236495e-13,2.0223608247267525e-13,5.5457296634728329e-13,5.6407162834440224e-14,6.7198279480586785e-16,5.1373133684262456e-20,1.7722632071418528e-15,4.4307414774646963e-12,2.1173600763923016e-13,6.0472979364462774e-13,3.6461022252825945e-13,1.8011202984444951e-13,2.2751068234079886e-06,3.5350070612435428e-12,1.1939546557742801e-09,3.5347533971950132e-12,1.0026872087828188e-12,7.4587791654132872e-22,4.2957781278058401e-22,2.2927641876993103e-19,4.3061566974820662e-16,5.8450811298225712e-13,3.0699774858725372e-22
9.359544729013407e-10,0.24927476499008497,76.950000000000003,0.0,0.0,0.0,0.98864071507143847,9.499728272657574,0.00027181571087367678,0.0031111097071608767,0.0028268944939436615,0.00026389595698482287,8.249326778179264e-10,2.27665204832572e-06,0.0017283097168322688,5.2615505253409161e-06,2.4926596678238296e-12,1.9118161141107747e-07,1.3502001995190296e-06,0.0030552810173818555,3.1996779576247398e-05,3.5073689347828855e-14,2.6521113006715433e-15,7.5525217043204478e-11,4.4356017421132628e-14,2.2686270350767795e-07,4.1758320851694491e-06,2.1833327312235921e-05,2.1842582550535787e-05,5.7831620531490244e-09,3.4252822848880243e-09,5.5478736561438074e-15,4.8479290855852559e-07,2.5537605971000534e-10,7.4221997305109808e-11,7.6478936051173219e-12,1.2117953692705085e-09,2.2180677136179592e-11,7.7260845576629304e-12,3.4006040540188596e-05,1.1583243191026869e-14,3.7584103931643848e-15,1.5697778004371095e-08,1.6066122777709845e-09,1.924294637240236e-10,4.362390212551936e-08,1.0133918635240695e-07,7.7070224020000147e-12,2.7583982359847317e-11,1.2292702353893446e-10,1.1037971793798532e-10,1.2910366740607074e-11,3.8622657608742171e-13,5.5321178195085608e-13,1.5536164921331526e-10,1.3735352762378965e-12,3.8890437778716623e-13,3.9435224053750963e-12,1.1713559406271354e-14,4.0349757945149814e-15,1.6683712909478656e-16,9.4889603136994026e-11,8.21730958157291e-15,1.245051323791697e-13,5.016295511187163e-10,1.329736202645019e-13,6.5886649617881765e-13,2.115547744909446e-13,5.803294149683668e-13,5.9342484612011881e-14,7.0418816830121007e-16,5.3759094443982963e-20,1.8543106029002659e-15,4.6356386845361055e-12,2.1701487207141916e-13,6.3098813902459803e-13,3.7182573952016621e-13,1.8472097370571892e-13,2.3656235448812422e-06,3.6029609228746983e-12,1.2908087548669709e-09,3.6026936425653503e-12,1.0521232891746488e-12,7.8469198927495001e-22,4.5193222773390239e-22,2.5672454582905887e-19,4.8628158351800241e-16,6.1166941446145952e-13,3.2126770025142757e-22
9.724585555716213e-10,0.24927474032187813,76.950000000000003,0.0,0.0,0.0,0.98820055376577853,9.4997175570954617,0.00028233631849312966,0.0032309172942684267,0.0029345884188937748,0.00027419810863200191,8.5669962495383984e-10,2.2756883775424553e-06,0.0017953138989514187,5.4643161081540481e-06,2.589969829737164e-12,2.1437103440274505e-07,1.4655063592182343e-06,0.0031738229706966192,3.4520287880512426e-05,3.6425332188794714e-14,2.8468540052093556e-15,8.2768088516514267e-11,4.9753075098458788e-14,2.4010150947526522e-07,4.3506877059135728e-06,2.3707583400801544e-05,2.3717639870555741e-05,6.2796674009078014e-09,3.7194749003234893e-09,5.7632030905624291e-15,5.2267564267415515e-07,2.7533371101575432e-10,8.0066415477811012e-11,9.3634602822522514e-12,1.3242243102876276e-09,2.4337535176521447e-11,9.4907292584251515e-12,3.5326115055801048e-05,1.2657915595729746e-14,4.1071076511123004e-15,1.5731606660811809e-08,1.6173295873743863e-09,1.9238451206342537e-10,4.4856946666492684e-08,1.0577978859233179e-07,9.4663350407196376e-12,3.0763157645491353e-11,1.4322011663638193e-10,1.2808614520451569e-10,1.5560822145436148e-11,4.1649677670268646e-13,6.7382775812078779e-13,1.6265361685642325e-10,1.6649991514397533e-12,4.8429085707309655e-13,4.1291737994880156e-12,1.5029402655953456e-14,5.2511981813469494e-15,2.1962387634100469e-16,1.0326965782655587e-10,8.6031066460882897e-15,1.3054474760591066e-13,5.4738601785027677e-10,1.4510452003831047e-13,7.2561882451319928e-13,2.3085556642349112e-13,6.3369091019887393e-13,6.5493377877473258e-14,7.7135390366807501e-16,5.8702261690722599e-20,2.0243971582751091e-15,5.0603464425371849e-12,2.2757246031813667e-13,6.8517302543797671e-13,3.8625215557956666e-13,1.9393907164288993e-13,2.551882697834775e-06,3.738826716024673e-12,1.5019967443432838e-09,3.7385309038739913e-12,1.1546797569753594e-12,8.6602590658297489e-22,4.9877534439581982e-22,3.1969208545928001e-19,6.1538925053073779e-16,6.679493935766731e-13,3.5083579877460049e-22
9.999999999999999e-10,0.24927471591562508,76.950000000000003,0.0,0.0,0.0,0.98786860575609414,9.4997094778089775,0.00029026986802339796,0.0033212329343848888,0.0030157257900622577,0.00028195978913054702,8.8064674694472636e-10,2.2749616246397826e-06,0.0018458454096801614,5.6171684492301901e-06,2.6632836783293253e-12,2.3304449332918381e-07,1.5560119049139648e-06,0.003263226692668882,3.6486527652220734e-05,3.7444251522499674e-14,2.9988973366343517e-15,8.8481454203224021e-11,5.4100691357828903e-14,2.50173116499638e-07,4.482425983701602e-06,2.5172506661309569e-05,2.5183190287484357e-05,6.6677383950650354e-09,3.949420498086371e-09,5.9256034250374228e-15,5.521892089538274e-07,2.9088229211066879e-10,8.462130790983635e-11,1.0849388694024826e-11,1.4124834113153048e-09,2.6041811058824435e-11,1.1024477184402163e-11,3.6321710818507516e-05,1.350155526343958e-14,4.3808420411690596e-15,1.5757034527444211e-08,1.6254120345179921e-09,1.9235055819317168e-10,4.5786967318215757e-08,1.091295079788223e-07,1.0995282301583378e-11,3.330236783648993e-11,1.6010859326209413e-10,1.4275812374607192e-10,1.7830387468677975e-11,4.4008176502966522e-13,7.7789342832258115e-13,1.6817431588074649e-10,1.9160212641888876e-12,5.6822787329281471e-13,4.2697296469170858e-12,1.8020187948905873e-14,6.3636887431403662e-15,2.6832857392689607e-16,1.0982969204042902e-10,8.8951969794018324e-15,1.3510121848555173e-13,5.8330002462771625e-10,1.5462603820687087e-13,7.7864930496742336e-13,2.4600475059981119e-13,6.755870322392183e-13,7.0385626916597941e-14,8.2449430943644401e-16,6.2583328675259789e-20,2.1580421672093977e-15,5.3940144003756596e-12,2.3553745353757654e-13,7.2752456445355688e-13,3.9713246340428062e-13,2.008937426633069e-13,2.6970167115701801e-06,3.8412971952312268e-12,1.6776481758833657e-09,3.8409786954527815e-12,1.2353073024321048e-12,9.3071663716388473e-22,5.3603305359838214e-22,3.7510157733002302e-19,7.3035666828686855e-16,7.1214177872169504e-13,3.7405317807793301e-22
1.008962638241902e-09,0.24927471591562508,76.950000000000003,0.0,0.0,0.0,0.9877606085429439,9.4997068496040313,0.00029285089243274016,0.0033506096324940273,0.0030421084744286955,0.00028448357628534543,8.8843594753803146e-10,2.2747251801593166e-06,0.0018622855699475859,5.6668862215371415e-06,2.6871224010619894e-12,2.3934490095998237e-07,1.5861208297840317e-06,0.0032923146065318202,3.7137932390151287e-05,3.7775672023343089e-14,3.0493321926512848e-15,9.0387262218764864e-11,5.5567876413258089e-14,2.5346519143071687e-07,4.5252622216530876e-06,2.5658647624670004e-05,2.5669539556648822e-05,6.7965215952038522e-09,4.0257296111493572e-09,5.9784411238901618e-15,5.619663396854206e-07,2.9603316695072416e-10,8.6130529125576517e-11,1.1371286213628648e-11,1.4418419210517971e-09,2.6610815374681854e-11,1.1564228274382588e-11,3.6645632944570656e-05,1.3782183404762084e-14,4.4718969902376859e-15,1.5765295327508062e-08,1.6280416276058512e-09,1.9233950395118363e-10,4.6089569437732965e-08,1.1021946964268478e-07,1.1533310794109197e-11,3.4155095231363646e-11,1.6591165446830027e-10,1.477872043195385e-10,1.8622589156037391e-11,4.4789529118404909e-13,8.1436674913237259e-13,1.6997440270497536e-10,2.0039269658852611e-12,5.9796927675798409e-13,4.3155595551572627e-12,1.9094348089631878e-14,6.7664142215278227e-15,2.8604254791020574e-16,1.1200852250295694e-10,8.9904374773290951e-15,1.3658392658133916e-13,5.9524614393315578e-10,1.5779319921263794e-13,7.9640854161947497e-13,2.5104385884386913e-13,6.8952529141972084e-13,7.2025025871571144e-14,8.4225032352880051e-16,6.3874505871965562e-20,2.2025251683355776e-15,5.5050655467535652e-12,2.3812932284902373e-13,7.4157919001588739e-13,4.0067241813193703e-13,2.0315688054208522e-13,2.7451001715735866e-06,3.874636665571132e-12,1.7379851617083793e-09,3.8743105650593309e-12,1.2621484164907794e-12,9.5239458432096604e-22,5.4851815994995173e-22,3.9473484082154383e-19,7.7135529710633389e-16,7.2684449467655702e-13,3.8177750804149091e-22
1.0454667209121827e-09,0.24927469177076542,76.950000000000003,0.0,0.0,0.0,0.9873208794510433,9.4996961501197248,0.00030335943576558801,0.0034701866968354232,0.0031494547568731456,0.00029475236934894787,9.2014163901207333e-10,2.2737624562985778e-06,0.0019292247457722051,5.8692608236178747e-06,2.7841174706257795e-12,2.6616663433619439e-07,1.712107863727489e-06,0.0034107559607175239,3.9849537529788717e-05,3.9124708572351314e-14,3.2596395257839435e-15,9.8387575879075984e-11,6.1815512770093597e-14,2.6694297127036991e-07,4.699555559196012e-06,2.7686396159141657e-05,2.7698157956726344e-05,7.3336917664510473e-09,4.3440269337782803e-09,6.1935878212267719e-15,6.0266322801951689e-07,3.1747349178537875e-10,9.2414073748781532e-11,1.3706458077772401e-11,1.5646469796887753e-09,2.9001892167823951e-11,1.3985380197138166e-11,3.7964594494832043e-05,1.4956034785747654e-14,4.852774571061885e-15,1.5798882643097391e-08,1.6387486468960558e-09,1.9229446487875598e-10,4.7321809252860604e-08,1.1465818942306455e-07,1.3946544098946307e-11,3.7763756916116834e-11,1.9118058741313695e-10,1.6961768943414337e-10,2.2140254523876121e-11,4.8042070170896372e-13,9.7713544755545512e-13,1.7732378662838666e-10,2.395884126706443e-12,7.3253160923070185e-13,4.5026739674833756e-12,2.4037448724179511e-14,8.6387404107477577e-15,3.6887948027701944e-16,1.2110608030770382e-10,9.3792905097213303e-15,1.4262239737312401e-13,6.452182821092978e-10,1.7104187094840415e-13,8.7132176357868116e-13,2.7212317323759954e-13,7.4784216334787033e-13,7.8945770481100188e-14,9.169449549233919e-16,6.9276716725363947e-20,2.3887585545612384e-15,5.9699509121753213e-12,2.4868497469023389e-13,8.0020305182484051e-13,4.1508653154627002e-13,2.1237388688635212e-13,2.9452647545792615e-06,4.0103908424534095e-12,2.0006225831609102e-09,4.0100326696102215e-12,1.3745287649218266e-12,1.0439083281503216e-21,6.0122420337810074e-22,4.8356389328149353e-19,9.5832624433613393e-16,7.883605094767027e-13,4.1409575942524968e-22
1.0819708035824634e-09,0.24927466788673977,76.950000000000003,0.0,0.0,0.0,0.986881366537678,9.4996854585792345,0.00031386195156487428,0.0035896484626463054,0.0032566273629035416,0.00030500449726003685,9.5181669291145228e-10,2.272800206081708e-06,0.0019961314423793276,6.0714398731233019e-06,2.8809551275689559e-12,2.9489937428792157e-07,1.8435315149435801e-06,0.0035291470682030255,4.2654927887936342e-05,4.0472441560692417e-14,3.4778693773587643e-15,1.0677384541310877e-10,6.8511022341304251e-14,2.8052495692716052e-07,4.8735677270913014e-06,2.9790705149364397e-05,2.9803371405937634e-05,7.8911450371477375e-09,4.674347379877935e-09,6.4086432460708252e-15,6.447645362218888e-07,3.3965374985531584e-10,9.8916782664098901e-11,1.6406607542687594e-11,1.6926373359387074e-09,3.1512066890352473e-11,1.6796074268108415e-11,3.9283000007864677e-05,1.6179449031808315e-14,5.2497336746670931e-15,1.5832395509364791e-08,1.6494508190638314e-09,1.9224941259753879e-10,4.855369345004146e-08,1.1909591996170052e-07,1.6747694903705634e-11,4.1592900302598361e-11,2.192118789232032e-10,1.9371554040653791e-10,2.6161260033910098e-11,5.1407159054081424e-13,1.1645994288063649e-12,1.8470159510177283e-10,2.8468532766881488e-12,8.9081372237735899e-13,4.6905125438931685e-12,3.0003384151406138e-14,1.0934801913035722e-14,4.7135067177181229e-16,1.3056221167342286e-10,9.7696566441475917e-15,1.4865996546487618e-13,6.9731072679420838e-10,1.8485273291863807e-13,9.5044280900028884e-13,2.9409700643940221e-13,8.0865103433764478e-13,8.6263775411229907e-14,9.9550390117747113e-16,7.490977506200743e-20,2.5831623868339899e-15,6.455160494247219e-12,2.5923906889527539e-13,8.6104102905117988e-13,4.2949450008410897e-13,2.215897228620336e-13,3.1523651665989261e-06,4.1460893131721115e-12,2.2918209872940301e-09,4.1456972581740987e-12,1.4918200930047243e-12,1.1406750876177159e-21,6.5695564669120286e-22,5.8805133292337258e-19,1.180878601873907e-15,8.5250268032354255e-13,4.4779319714723142e-22
1.118474886252744e-09,0.24927464426298934,76.950000000000003,0.0,0.0,0.0,0.98644206984994309,9.4996747749194963,0.00032435844290391549,0.0037089949056358035,0.0033636263895468616,0.00031523996948886791,9.8346110286543095e-10,2.2718384296288254e-06,0.0020630056757255885,6.2734233293790457e-06,2.9776354613439097e-12,3.2560597763352461e-07,1.9804556388550274e-06,0.0036474879631293276,4.5553928217210216e-05,4.1818870717229483e-14,3.7041148303043008e-15,1.1555086665907063e-10,7.5669389805395187e-14,2.9420206983423382e-07,5.0472987884351846e-06,3.1971450737146611e-05,3.1985056254073461e-05,8.4688485289891361e-09,5.0166714606050335e-09,6.6236074604515022e-15,6.8826849279542619e-07,3.6257300547646706e-10,1.0563838736058879e-10,1.9511977277040313e-11,1.8258100712888864e-09,3.4142571249068847e-11,2.0041403109372905e-11,4.0600849794612355e-05,1.7452398092315893e-14,5.6627651993672669e-15,1.586585252168978e-08,1.6601482651300886e-09,1.9220435938123928e-10,4.9785241176151618e-08,1.2353264192678533e-07,1.9981599432588591e-11,4.5646088525614888e-11,2.5019646202566944e-10,2.2022174002833201e-10,3.0735959470773608e-11,5.4884653989922126e-13,1.3793866937988509e-12,1.9210768952839535e-10,3.3632491030538799e-12,1.0759068662642219e-12,4.8790717003775303e-12,3.7153562660475781e-14,1.3730595983859669e-14,5.9714784125568172e-16,1.403767951195125e-10,1.0161528630319844e-14,1.5469649261836314e-13,7.5153172521944452e-10,1.9922797026606494e-13,1.0338543022730416e-12,3.1696883534099524e-13,8.7196133362815306e-13,9.3987036338128493e-14,1.0779919236192487e-15,8.0774554364141344e-20,2.785802881013076e-15,6.9608552747834414e-12,2.6979135886665145e-13,9.2408953977925467e-13,4.438963279083678e-13,2.3080412669303429e-13,3.3663900590349559e-06,4.2817321407481296e-12,2.6135554349759409e-09,4.2813043694391253e-12,1.6140215420359185e-12,1.2428005904043391e-21,7.1577338224827044e-22,7.1023784164708484e-19,1.4440423595385912e-15,9.1927577996148756e-13,4.8287222019149492e-22
1.1549789689230247e-09,0.24927462089895627,76.950000000000003,0.0,0.0,0.0,0.9860029894344281,9.4996640990776982,0.00033484891285613899,0.0038282260018679803,0.0034704519341795057,0.00032545879553861902,1.0150748625969158e-09,2.270877127058897e-06,0.0021298474617701671,6.4752111523084632e-06,3.074158561714005e-12,3.583490188122189e-07,2.1229438925571872e-06,0.0037657786788959069,4.8546363434547037e-05,4.3163995774810153e-14,3.9384686779399794e-15,1.2472341673208068e-10,8.3305546094787476e-14,3.0796597810110338e-07,5.2207488410772793e-06,3.4228509080390383e-05,3.4243088885579727e-05,9.0667693680221756e-09,5.3709796896737923e-09,6.8384805250499528e-15,7.3317332606612515e-07,3.8623032287424702e-10,1.1257861779798795e-10,2.306548493370463e-11,1.9641616330922716e-09,3.6894570638044237e-11,2.3769774817354102e-11,4.1918144173232998e-05,1.8774847854974198e-14,6.0918580766950506e-15,1.5899266528679215e-08,1.6708410695929676e-09,1.9215931371367765e-10,5.1016465849034821e-08,1.2796834202654754e-07,2.369638024417562e-11,4.9926699528825952e-11,2.8433119591131361e-10,2.4928021369365958e-10,3.5917673346520613e-11,5.8474413185183261e-13,1.6242910744348785e-12,1.9954195720171345e-10,3.9519331134211002e-12,1.2911690812848193e-12,5.0683485263920891e-12,4.5667238508689478e-14,1.7112404071731335e-14,7.5048725011786617e-16,1.5054970784843999e-10,1.0554900588750819e-14,1.6073188085738624e-13,8.0788948604426565e-10,2.1416975788896261e-13,1.1216372721870206e-12,3.407421205296514e-13,9.3778242507172728e-13,1.0212339061225944e-13,1.1644725196408402e-15,8.6871922056902175e-20,2.9967473892835957e-15,7.4871992299797818e-12,2.8034166980538275e-13,9.8934500255540745e-13,4.582920190914592e-13,2.4001691256563399e-13,3.5873280153349219e-06,4.4173193854533945e-12,2.9678637487299887e-09,4.4168540407912842e-12,1.741132147001411e-12,1.3503884706336246e-21,7.7773709665340928e-22,8.52340224421139e-19,1.7533245440223969e-15,9.8868418080099236e-13,5.1933501865943243e-22
