Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H11(22),C7H9(5),C7H9O2(68),S(66),C7H10(18),C7H10(153),C7H10(19),C7H9O2(67),C7H10(146),S(105),C7H10(65),C7H8(58),S(109),C7H11(46),C2H4(115),C5H7(210),S(340),S(339),S(204),C5H8(336),S(200),C7H8(273),S(400),S(399),S(388)
9.08228979603886e-08,0.4909241824819306,76.950000000000003,0.0,0.0,0.0,0.4402380084252307,9.4971199392171748,0.015957245188800383,0.024627071519489264,0.06699180118058308,8.8449036732445402e-09,0.0011485772209898276,1.258212062428717e-06,0.12284212166548897,6.9288762835326131e-09,5.6375750850271879e-05,0.2405358094084678,1.0668472968696104e-11,0.02972290741773654,0.0073454622788531243,0.0016671221824372195,4.1698427318654765e-05,0.048823958288255476,0.037834037953797514,5.0135555731679339e-06,2.9632114502820727e-06,3.7028945388449939e-13,0.0037646946000526151,5.5965254835099376e-12,5.6704302107125254e-07,0.00011225356257859556,0.0014391829088001478,0.0020571880123121979
9.159764181678673e-08,0.4909259618351291,76.950000000000003,0.0,0.0,0.0,0.43746353205692268,9.4971121503307749,0.016019119917473318,0.024449920497430968,0.067069737239265098,8.8551541950744208e-09,0.0011403124146647514,1.2513998337404412e-06,0.12345511146025205,6.8852089607855564e-09,5.6441088560413862e-05,0.24194247006742015,1.0591705921173866e-11,0.029987769688166951,0.007464104503525546,0.0016830724746164445,4.1398737850782893e-05,0.049225166476039424,0.038014689938195602,5.0374722633963093e-06,2.9773473322394922e-06,3.7071860768469566e-13,0.0038326055578951413,5.6868365350997861e-12,5.762209652285456e-07,0.00011338713678910878,0.0014668911163602566,0.0021046498270271556
9.237238567318486e-08,0.4909277236298826,76.950000000000003,0.0,0.0,0.0,0.43471068852793032,9.4971045066071635,0.016080153617849272,0.024272589974611979,0.067143872993694426,8.8649032585896173e-09,0.0011320393118634405,1.2446404299333396e-06,0.12406296766656476,6.8418818891652249e-09,5.6503230492625533e-05,0.24334151191726225,1.0514861921178963e-11,0.030251263411677269,0.0075830958037213462,0.0016988899182172295,4.1098735478398722e-05,0.04962347910065016,0.038191445375322,5.0608726535851421e-06,2.9911780582508324e-06,3.7112677060948541e-13,0.0039007605911218638,5.7774126770655435e-12,5.8542610810626736e-07,0.00011450230352031168,0.0014946196773366297,0.0021524885608902858
9.314712952958298e-08,0.4909294679433319,76.950000000000003,0.0,0.0,0.0,0.43197926711149365,9.4970970060001267,0.016140353839255252,0.024095133360478246,0.067214279372364266,8.8741603818206633e-09,0.0011237604027913015,1.2379333589257404e-06,0.12466573060802999,6.798892243769194e-09,5.6562236316507851e-05,0.24473299397183468,1.043796388029082e-11,0.030513383126509096,0.0077024215983458695,0.0017145740001228136,4.0798510877505316e-05,0.050018893581172973,0.038364349006078803,5.0837626819026533e-06,3.004707137663196e-06,3.7151433501876329e-13,0.0039691491402745046,5.8682428203646092e-12,5.9465731863133809e-07,0.00011559897452527597,0.0015223597792484403,0.0022006947287263358
9.392187338598111e-08,0.4909311948568347,76.950000000000003,0.0,0.0,0.0,0.42926905958159317,9.4970896464790098,0.016199728059324944,0.023917602247705727,0.067281026141118652,8.8829347294602574e-09,0.0011154780928918301,1.2312780976962529e-06,0.12526344022475505,6.7562365506973765e-09,5.6618164786835421e-05,0.24611697466230953,1.0361034202199237e-11,0.030774123837725861,0.0078220675143004011,0.001730124277247712,4.0498151642077873e-05,0.050411408197155158,0.038533445982047283,5.1061483395357427e-06,3.0179381116721543e-06,3.718816867860686e-13,0.0040377608024439,5.9593160346912455e-12,6.0391348181757795e-07,0.00011667707733053058,0.0015501027383516722,0.0022492588474241773
9.469661724237924e-08,0.49093290445550913,76.950000000000003,0.0,0.0,0.0,0.42657986018121907,9.4970824260290154,0.01625828368479609,0.023740046459357782,0.06734418191864279,8.8912352664272128e-09,0.0011071947050032165,1.2246741125331827e-06,0.12585613607778678,6.7139112732737494e-09,5.6671073707893006e-05,0.24749351184414148,1.0284094620742301e-11,0.031033481002702812,0.0079420193871757323,0.0017455403741323896,4.0197742363904061e-05,0.050801022059505235,0.038698781814708746,5.1280356643700717e-06,3.0308745490781489e-06,3.7222920519086648e-13,0.0041065853326294902,6.0506215483728231e-12,6.1319349882184551e-07,0.00011773655469036284,0.0015778400038621936,0.0022981714424242139
9.547136109877736e-08,0.4909345968281902,76.950000000000003,0.0,0.0,0.0,0.42391146559092219,9.4970753426514527,0.016316028052297479,0.023562514094903231,0.067403814191934461,8.8990710051939104e-09,0.0010989124815328408,1.218120916606409e-06,0.12644385735347496,6.6719135609978806e-09,5.6721019863413141e-05,0.24886266280390179,1.020716583101245e-11,0.031291450517025893,0.0080622632617478058,0.001760821980592345,3.9897364710688171e-05,0.051187735082182918,0.038860402326913485,5.1494307365065773e-06,3.0435200431894585e-06,3.7255726340076921e-13,0.0041756126448737451,6.1421487488026517e-12,6.2249628698462958e-07,0.00011877736404120544,0.0016055631618439338,0.0023474230539228527
9.624610495517549e-08,0.4909362720671905,76.950000000000003,0.0,0.0,0.0,0.42126367489736033,9.4970683943637919,0.016372968429136978,0.023385051576306201,0.067459989331583814,8.9064507195300488e-09,0.0010906335866691951,1.2116180245261857e-06,0.12702664286787707,6.6302401910087503e-09,5.6768059123172777e-05,0.25022448426618626,1.013026788214553e-11,0.031548028700332686,0.0081827853925125881,0.0017759688493640636,3.9597097504379354e-05,0.051571547953810998,0.03901835360398645,5.1703396706663866e-06,3.0558782081967674e-06,3.7286622872836136e-13,0.0042448328134340463,6.2338871837278878e-12,6.3182077987352297e-07,0.00011979947697254884,0.0016332639391546696,0.0023970042431286
9.702084881157362e-08,0.4909379302680029,76.950000000000003,0.0,0.0,0.0,0.41863628956238591,9.4970615791999133,0.016429112014070379,0.023207703692281593,0.067512772607015464,8.9133829053819297e-09,0.0010823601083509793,1.2051649165714913e-06,0.12760453107105027,6.588887647984328e-09,5.6812246474577663e-05,0.25157903240034318,1.0053420359940387e-11,0.031803212282896239,0.0083035722438675377,0.0017909807938533003,3.9297016795970796e-05,0.051952462110747652,0.039172681948980805,5.1907686085916076e-06,3.067952674364539e-06,3.7315646190711383e-13,0.0043142360735511599,6.325826560241628e-12,6.4116592729959647e-07,0.00012080287869112965,0.0016609342067772769,0.0024469055979979659
9.779559266797174e-08,0.49093957152927425,76.950000000000003,0.0,0.0,0.0,0.41602911339219339,9.4970548952104927,0.016484465938068016,0.023030513642254679,0.06756222820187921,8.9198762228944635e-09,0.0010740940602906061,1.1987611236656298e-06,0.12817756005128869,6.5478536073559234e-09,5.6853635890302429e-05,0.25292636282710496,9.9766417766408759e-12,0.032056998392291564,0.0084246104902549676,0.0018058576858948348,3.8997195939963886e-05,0.052330479710331876,0.039323433838342949,5.210723715716399e-06,3.0797470849859655e-06,3.7342831737413873e-13,0.0043838128221721827,6.4179567442281449e-12,6.5053069533051493e-07,0.00012178756749692394,0.0016885659830889177,0.0024971177389221779
9.857033652436987e-08,0.49094119595242364,76.950000000000003,0.0,0.0,0.0,0.41344195250703636,9.4970483404627348,0.016539037265062277,0.022853523078123456,0.067608419228984126,8.9259389178959024e-09,0.0010658373841485522,1.1924061703989285e-06,0.1287457675393007,6.5071345463982172e-09,5.6892280522230767e-05,0.2542665306251361,9.8999502109299572e-12,0.032309384540786072,0.0085458870159712871,0.0018205994536153998,3.8697705665772986e-05,0.052705603605553701,0.039470655881629117,5.2302111753490063e-06,3.0912650951944691e-06,3.7368214466450664e-13,0.0044535536182923408,6.5102677634661439e-12,6.5991406627740024e-07,0.00012275355425362666,0.0017161514365305066,0.0025476313238967179
9.926760599512818e-08,0.49094264362267465,76.950000000000003,0.0,0.0,0.0,0.41113046237789175,9.4970425501076328,0.016587488123837833,0.022694435342666779,0.067647251260020025,8.9310338681889017e-09,0.0010584159367252642,1.186728062069636e-06,0.12925306280227311,6.4707539903329245e-09,5.6924757116173709e-05,0.25546660268672861,9.8310166903429559e-12,0.03253533335174829,0.0086552289466698979,0.0018337514975303173,3.8428503465450522e-05,0.053040743892500547,0.039600176300878302,5.2473551696893944e-06,3.101398007863701e-06,3.7389545872491703e-13,0.004516452923176169,6.5934941804908871e-12,6.6837417757455797e-07,0.00012360697075576812,0.0017409323886894423,0.0025933435981890488
9.99648754658865e-08,0.4909440778162527,76.950000000000003,0.0,0.0,0.0,0.40883489129220479,9.4970368615016216,0.016635315803928664,0.022535569984259284,0.067683533791550496,8.935792542171694e-09,0.0010510049142589842,1.1810887768081401e-06,0.12975650994313997,6.4346240728899474e-09,5.6955090231775312e-05,0.25666095660186461,9.7621800089247072e-12,0.032760145182079294,0.0087647441632153229,0.0018467940987144942,3.8159672274992468e-05,0.053373546138443896,0.039726909455268168,5.2641299071229709e-06,3.1113126730845232e-06,3.7409469374356164e-13,0.0045794709369588616,6.6768520782647576e-12,6.7684782698213722e-07,0.0001244452816942438,0.0017656641068708406,0.0026392857632532418
9.999999999999998e-08,0.4909454986119605,76.950000000000003,0.0,0.0,0.0,0.4087196719436047,9.4970365776084762,0.016637708698833926,0.022527573617542308,0.067685294848575009,8.9360234672387448e-09,0.0010506318874255705,1.180805722432012e-06,0.12978176947216535,6.4328106451464123e-09,5.6956562205865631e-05,0.25672097089701595,9.7587151777252009e-12,0.032771439843927781,0.0087702653458290349,0.0018474482174390806,3.8146140724864179e-05,0.053390249058312786,0.039733220439138434,5.2649652372577873e-06,3.1118063928237479e-06,3.7410436201509115e-13,0.0045826484536108485,6.6810545352217433e-12,6.7727502733438182e-07,0.00012448711202291463,0.0017669085520371735,0.0026416060329066244
1.0066214493664481e-07,0.4909454986119605,76.950000000000003,0.0,0.0,0.0,0.40655510260311795,9.4970312732712792,0.016682525318525383,0.0223769543112965,0.067717310666514235,8.9402207909374177e-09,0.0010436055896057906,1.1754879957716686e-06,0.13025613574056424,6.3987427943008305e-09,5.6983316749686355e-05,0.25784963142157935,9.6934518726504459e-12,0.032983818969901206,0.0088744235389315185,0.0018597273136527336,3.7891258471528421e-05,0.053704013772996231,0.039850889451203284,5.2805399119646605e-06,3.1210117648728011e-06,3.7428009234860155e-13,0.004642601114486204,6.7603345173235574e-12,6.8533430625759983e-07,0.00012526851907341871,0.0017903412028365663,0.0026854511059049711
1.0135941440740312e-07,0.4909469060909603,76.950000000000003,0.0,0.0,0.0,0.40429096110514368,9.4970257840544967,0.016729121638723938,0.022218614721032745,0.067748625063877632,8.9443241959164555e-09,0.0010362191931529994,1.1699253701344397e-06,0.13075196674910453,6.3631075508263791e-09,5.700947305052852e-05,0.25903266585771006,9.6248438475069077e-12,0.033206353874683077,0.0089842580837274158,0.0018725512304828334,3.7623306886428584e-05,0.054032150619861184,0.03997215038608827,5.296589706181852e-06,3.1304979563298403e-06,3.7445189345044452e-13,0.0047058370170810805,6.8439346624710214e-12,6.93832917734895e-07,0.00012607672192206805,0.0018149583925916057,0.0027318329500009937
1.0205668387816143e-07,0.4909483003349328,76.950000000000003,0.0,0.0,0.0,0.40204233302278963,9.4970203925007137,0.016775109693806686,0.022060576714638503,0.06777751950457421,8.9481083283985033e-09,0.0010288469134212817,1.164400544741584e-06,0.13124402930076701,6.3277162078996304e-09,5.7033594939738676e-05,0.26021009828532332,9.5563670947380686e-12,0.033427749272850339,0.0090942389437119776,0.001885265968244167,3.7355860830591031e-05,0.054357960887900326,0.040090726336887844,5.3122838080171707e-06,3.1397739178020895e-06,3.7461033164831664e-13,0.0047691723123892624,6.9276457809718985e-12,7.0234297429532171e-07,0.00012686993592688501,0.0018395104967190953,0.0027784246578027301
1.0275395334891975e-07,0.49094968142760154,76.950000000000003,0.0,0.0,0.0,0.39980908598690196,9.4970150972710528,0.016820494371816791,0.021902864927959342,0.067804035863501463,8.9515789114734098e-09,0.0010214898985406243,1.1589132212047069e-06,0.13173234950817156,6.2925673976747762e-09,5.705571759824162e-05,0.26138196674766323,9.488032032301948e-12,0.033648004748707792,0.0092043574006098819,0.00189787167532342,3.7088962146681393e-05,0.054681449153018036,0.04020665133244649,5.3276267309357815e-06,3.1488423163356216e-06,3.7475563828666716e-13,0.0048326007740950791,7.0114612432930423e-12,7.1086379932347089e-07,0.00012764821322990558,0.0018639924418750321,0.0028252196336096642
1.0345122281967806e-07,0.49095104945314777,76.950000000000003,0.0,0.0,0.0,0.39759108902557927,9.4970098970380334,0.016865280519782755,0.021745503143001714,0.067828215374104259,8.9547413122946254e-09,0.0010141492569280073,1.1534630910349087e-06,0.13221695326582122,6.257658570274646e-09,5.707587574755991e-05,0.26254830895814252,9.4198489502197004e-12,0.033867120091057475,0.0093146048713453403,0.0019103685288761163,3.6822651228978012e-05,0.055002620351277162,0.040319959345639984,5.3426229812706674e-06,3.157705815998332e-06,3.7488804212754153e-13,0.0048961162816948071,7.0953745248560759e-12,7.1939472667598976e-07,0.00012841161210578927,0.0018883992608199343,0.0028722113246468324
1.0407876534336055e-07,0.4909522695750583,76.950000000000003,0.0,0.0,0.0,0.3956078235147093,9.4970052969634757,0.01690508028083168,0.021604195730351328,0.067848012463033694,8.957328328340279e-09,0.0010075575613783117,1.1485894771615772e-06,0.13264994029895261,6.2264439969825021e-09,5.7092366677847497e-05,0.2635933228912139,9.3586224951414628e-12,0.034063349080340852,0.0094139309240810886,0.0019215227973620763,3.6583506118369096e-05,0.055289697714137713,0.040419727047167238,5.3558269144191073e-06,3.1655099715801234e-06,3.7499635853291866e-13,0.004953349695164852,7.1709748076822098e-12,7.2708065721150913e-07,0.00012908600327055282,0.0019102971521563091,0.0029146666620329578
1.0470630786704304e-07,0.4909534792443542,76.950000000000003,0.0,0.0,0.0,0.39363671226386227,9.4970007718213818,0.016944402595948545,0.021463206472319897,0.067865978667911581,8.9596738696613651e-09,0.0010009807430549299,1.1437454748903283e-06,0.13307995634837941,6.195420734235574e-09,5.7107318515567458e-05,0.2646339178289403,9.2975342566577355e-12,0.034258654697951474,0.0095133485889622223,0.0019325892312841298,3.634489596107206e-05,0.055574906655649667,0.040517427070895215,5.3687569474113225e-06,3.173152239799769e-06,3.7509456563207211e-13,0.0050106444475829246,7.246644523515383e-12,7.347737702432871e-07,0.00012974844596049093,0.0019321268023654952,0.0029572713656661758
1.0533385039072553e-07,0.4909546785270689,76.950000000000003,0.0,0.0,0.0,0.39167766246437002,9.4969963206671544,0.016983250919856946,0.021322551122077454,0.067882142826254502,8.9617817914784277e-09,0.00099441953609351839,1.1389308729447071e-06,0.133507019872739,6.1645874147472317e-09,5.7120755511358961e-05,0.26567012063212725,9.2365909505870156e-12,0.034453037165427775,0.0096128518712455691,0.0019435680116507965,3.6106847516995883e-05,0.05585825142735204,0.040613083998884296,5.3814163405381279e-06,3.1806345476397908e-06,3.7518282310611863e-13,0.0050679962826814754,7.3223791147520671e-12,7.4247360047932974e-07,0.00013039899378208017,0.0019538848012868827,0.0030000207523800805
1.0596139291440802e-07,0.4909558674857019,76.950000000000003,0.0,0.0,0.0,0.38973058232182523,9.496991942565197,0.017021628677304348,0.021182244845057416,0.067896533312683569,8.9636557970111793e-09,0.0009878746471935105,1.134145435703131e-06,0.13393114917152868,6.1339424521045952e-09,5.7132701557261267e-05,0.26670195792127238,9.1757992040729817e-12,0.034646496840820024,0.0097124348774058015,0.0019544593383053147,3.5869386548764993e-05,0.056139736518823945,0.040706722323699852,5.3938083411173382e-06,3.1879588145045755e-06,3.7526128775877899e-13,0.0051254010238506358,7.3981741005922832e-12,7.5017969046172428e-07,0.00013103770417289913,0.0019755678205018281,0.0030429101773841965
1.0658893543809051e-07,0.49095704618614433,76.950000000000003,0.0,0.0,0.0,0.38779538086117082,9.496987636587324,0.01705953926870548,0.021042302335846783,0.067909178128371578,8.965299550119018e-09,0.00098134676107069748,1.1293889242906892e-06,0.1343523624151004,6.1034843597878676e-09,5.714318022879267e-05,0.2677294561219079,9.1151654531693724e-12,0.034839034192730545,0.0098120917955405937,0.0019652634259876259,3.5632538020106128e-05,0.056419366609056838,0.040798366456756989,5.4059361853244107e-06,3.1951269530829063e-06,3.7533011412679657e-13,0.0051828545583976855,7.474025062040032e-12,7.5789158905620038e-07,0.00013166463784455379,0.0019971725989814493,0.0030859350285558874
1.07216477961773e-07,0.4909582146936225,76.950000000000003,0.0,0.0,0.0,0.38587196781530803,9.4969834018118089,0.017096986073447732,0.020902737886902962,0.067920104952289742,8.9667167567200153e-09,0.00097483654370886523,1.1246611278422501e-06,0.13477067766223022,6.0732118722316971e-09,5.7152214800165669e-05,0.26875264149116845,9.0546958003501642e-12,0.035030649782728129,0.009911816884932435,0.0019759805020285329,3.539632621240149e-05,0.056697146537355143,0.040888040733348875,5.4178031001455387e-06,3.2021408705663254e-06,3.7538945529067942e-13,0.0052403528295568704,7.5499276345023845e-12,7.6560885064739485e-07,0.00013227985820001806,0.0020186959342840456,0.0031290907227552872
