Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308)
4.012444631036454e-09,0.4272948101667855,76.950000000000003,0.0,0.0,0.0,6.7320137814016579e-06,9.4999991446202294,0.00046391890854647824,0.0014604977638267135,8.450259367323074e-10,3.8952110340287553e-12,7.4592986839780915e-11,5.6425130653535931e-06,0.026408511305684588,3.9958892128223376e-07,1.4956203129781755e-20,6.4392449323566466e-12,3.758433405524485e-07,0.95085406460013555,5.5916171046692434e-06,1.2377256436450453e-15,2.1275062804957316e-15,4.7788095112404405e-10,4.1362326791175392e-15,0.00062274001649869064,5.2238868548399063e-11,0.0024565815366285118,0.0024573577573450203,1.5328435656420876e-07,7.5006926112709619e-08,2.8778625368091335e-07,0.00095166643750752586,1.1818744771696158e-07,2.8906540787878467e-08,4.3130100396003944e-09,3.160223761031842e-08,2.2259590385254046e-06,2.0588049249653423e-07,0.015320353868359999,1.2222214333122483e-13,5.1685502747361023e-14,3.9809434317383518e-06,1.4334270011418659e-06,1.0124096195612497e-07,0.00026603931096185401,0.00076457814477374618,5.9280996987089784e-08,3.2042205085828623e-08,2.9440566648891762e-09,6.506365856467893e-10,1.5599403466635829e-09,2.5366576549890899e-08,3.1955327335960631e-12,6.5395878831963393e-07,7.021481873341563e-11,7.9756789635171486e-10,7.7659030037742088e-09,1.0753712958665874e-12,1.8472131916623954e-12,4.4015067023957893e-15,0.00036013150635987105,2.0773718462680518e-10,1.1772253129210849e-06,3.8023747122693354e-05,1.2829348346835114e-09,8.6528681850918037e-08,2.5980650814089524e-09,7.1221972760306038e-09,3.966305005119849e-10,1.0729563813998001e-09,4.5127222631865385e-17,2.804758815253295e-09,2.7987146997483833e-06,3.6318429576425026e-07,8.9804347786862502e-09,2.2574848437179725e-09
4.0369636847667395e-09,0.4272948101684113,76.950000000000003,0.0,0.0,0.0,6.6830761526744097e-06,9.4999991448448,0.00046354563992974352,0.0014558588837944315,7.7250031819769437e-10,3.5608724888458529e-12,7.4356062194211064e-11,5.5998390117748864e-06,0.026102112911955518,3.9831973386737282e-07,1.3672463904252024e-20,6.1846240122068063e-12,3.7776187177625178e-07,0.95113613847412437,5.5918607173389245e-06,1.2337943389308802e-15,2.1383575755230849e-15,4.8033967932079253e-10,4.1298806435428286e-15,0.00062292778914888795,4.9896440329106289e-11,0.0024565816080831691,0.0024573579017037077,1.5328436102631218e-07,7.5006928296566016e-08,2.8787163442277473e-07,0.00095595955470312148,1.1872061775064913e-07,2.9036953757364056e-08,4.3130103763655221e-09,3.1744826736709548e-08,2.2361190208887163e-06,2.0591693030274537e-07,0.015341746225507834,1.227736094245981e-13,5.1918707537302844e-14,3.9848130022632382e-06,1.4352213216415209e-06,1.0118856048012848e-07,0.00026645942760845589,0.00076579771631799963,5.9281007405594777e-08,3.2188565759655776e-08,2.943762604884802e-09,6.5032423314498392e-10,1.5602967749308356e-09,2.5481405626094033e-08,3.196267043111502e-12,6.5775075584281934e-07,7.0763537157055441e-11,7.9776449472134178e-10,7.8109369636693434e-09,1.0756399042339435e-12,1.8601687380533954e-12,4.4336786537159152e-15,0.00036169447487494863,2.0894970522366149e-10,1.179101115377815e-06,3.8332700231732636e-05,1.2933590867520193e-09,8.7083585691515863e-08,2.6191753563322485e-09,7.1800924741394093e-09,3.9917510546255792e-10,1.0798168698107113e-09,4.549405457642193e-17,2.8233623754016892e-09,2.8172836886458336e-06,3.6376299162035372e-07,8.9804350400153317e-09,2.2581545431103154e-09
4.0614827384970245e-09,0.42729481017000753,76.950000000000003,0.0,0.0,0.0,6.634796120656536e-06,9.4999991450685535,0.0004631726455925244,0.0014512348387144298,7.0629209761442186e-10,3.2556569418502718e-12,7.4119895224148584e-11,5.5577414018305513e-06,0.025799857546404001,3.9705460526295365e-07,1.2500546470367367e-20,5.9400695410179752e-12,3.7967596680311672e-07,0.95141412304924899,5.5921033474813025e-06,1.2298756063714982e-15,2.1491837888873717e-15,4.8279273210142123e-10,4.1237754490915495e-15,0.00062311284249668981,4.7757530333625814e-11,0.0024565816756354597,0.0024573580394811468,1.5328436524485834e-07,7.5006930361193366e-08,2.8795577738529366e-07,0.00096023757778648984,1.1925191321854802e-07,2.9166908208883701e-08,4.3130106956419133e-09,3.188691453404199e-08,2.2462432733829317e-06,2.0595202973917589e-07,0.01536308666418509,1.2332313661852692e-13,5.215109240261307e-14,3.9886890477795238e-06,1.4370132342876059e-06,1.0113810353313643e-07,0.00026688058572642005,0.00076702020907405157,5.9281016958604523e-08,3.2334411715315478e-08,2.9434584397479491e-09,6.5002353646585175e-10,1.5606392387593602e-09,2.5595834524068747e-08,3.1969725885566337e-12,6.6154082418960198e-07,7.1312290961387165e-11,7.9795340850555462e-10,7.8559483759523321e-09,1.0758980174359349e-12,1.8730868201606576e-12,4.4657769676730508e-15,0.00036325286678325248,2.1016163284089257e-10,1.1809814283371981e-06,3.8641964021221836e-05,1.3037938215931087e-09,8.7638178975331775e-08,2.6403068606899704e-09,7.2380459867196291e-09,4.0171828817325435e-10,1.0866733756299212e-09,4.5861256009486993e-17,2.8419607850976297e-09,2.8358475825819951e-06,3.6434307904180816e-07,8.98043528706492e-09,2.2588145337045649e-09
4.08600179222731e-09,0.42729481017157644,76.950000000000003,0.0,0.0,0.0,6.5871647943508429e-06,9.4999991452914969,0.00046279992570552239,0.0014466255811307895,6.4585031975468954e-10,2.9770245045565175e-12,7.3884483505845893e-11,5.516212438969493e-06,0.025501689173208008,3.9579352248514706e-07,1.1430698573939106e-20,5.7051837025567537e-12,3.8158562873143152e-07,0.95168807363956864,5.5923450022599834e-06,1.2259694057495078e-15,2.1599849380199149e-15,4.8524011333754705e-10,4.1179075558437738e-15,0.00062329521332479419,4.580439742179063e-11,0.0024565817397585775,0.0024573581712490516,1.5328436924937738e-07,7.5006932321046593e-08,2.8803869931133985e-07,0.00096450056229584538,1.1978134101805207e-07,2.9296405829540545e-08,4.3130109992853198e-09,3.2028502846945877e-08,2.2563319275157408e-06,2.0598583995762115e-07,0.015384375840626619,1.2387073204715288e-13,5.2382660360187869e-14,3.9925714721919957e-06,1.4388027677665458e-06,1.0108956490432127e-07,0.00026730278419983243,0.00076824562095511694,5.9281025730487756e-08,3.2479744847321787e-08,2.9431445714345704e-09,6.497340697409984e-10,1.5609682690615355e-09,2.5709864699115153e-08,3.1976504633580392e-12,6.6532894512752354e-07,7.1861076301879331e-11,7.9813492928761733e-10,7.900936667745444e-09,1.0761460335659845e-12,1.8859674402447537e-12,4.497801573995147e-15,0.00036480673062529552,2.1137295193370257e-10,1.182866249014365e-06,3.8951530601165368e-05,1.3142387729918518e-09,8.8192454919595261e-08,2.6614590553616045e-09,7.2960563344394673e-09,4.0426001752459186e-10,1.0935258162169819e-09,4.6228817557810493e-17,2.8605537721714075e-09,2.8544061095021704e-06,3.6492455717067055e-07,8.9804355215661204e-09,2.2594649468271634e-09
4.110520845957595e-09,0.4272948101731206,76.950000000000003,0.0,0.0,0.0,6.5401734030091902e-06,9.4999991455136303,0.00046242748043397668,0.0014420310637393863,5.906720904413966e-10,2.7226568486428133e-12,7.3649824623306661e-11,5.4752444320916108e-06,0.02520755251444955,3.9453647259164277e-07,1.0454018671765456e-20,5.4795843874498987e-12,3.834908607244191e-07,0.95195804481100321,5.5925856887479193e-06,1.2220756969761531e-15,2.1707610407194952e-15,4.8768182698463178e-10,4.1122677880667233e-15,0.00062347493791840348,4.4020847931474289e-11,0.0024565818008795057,0.0024573582975293017,1.5328437306651762e-07,7.5006934189169552e-08,2.8812041671733229e-07,0.00096874856355319019,1.2030890801970723e-07,2.9425448299869877e-08,4.313011288977292e-09,3.2169593512870332e-08,2.2663851142826812e-06,2.0601840830671945e-07,0.015405614402211741,1.2441640281684282e-13,5.2613414415178056e-14,3.9964601806935486e-06,1.4405899503765942e-06,1.0104291873556855e-07,0.00026772602184607332,0.00076947394966748138,5.9281033797937092e-08,3.2624567042810382e-08,2.9428213860648745e-09,6.4945542189974282e-10,1.5612843770527874e-09,2.5823497600947356e-08,3.1983017203846925e-12,6.691150708669143e-07,7.2409889436454334e-11,7.9830933786669909e-10,7.9459012714299547e-09,1.0763843360020581e-12,1.8988106055104979e-12,4.5297524147595168e-15,0.00036635611458245987,2.1258364709968857e-10,1.1847555742940442e-06,3.9261392143433911e-05,1.3246936768207164e-09,8.874640680462886e-08,2.6826314054539305e-09,7.3541220495656062e-09,4.0680026268651838e-10,1.1003741097035868e-09,4.6596729921632325e-17,2.8791410668603244e-09,2.8729589997567243e-06,3.6550742504702692e-07,8.9804357450811729e-09,2.2601059120282946e-09
4.13503989968788e-09,0.4272948101746423,76.950000000000003,0.0,0.0,0.0,6.4938132945060985e-06,9.4999991457349608,0.00046205530993773976,0.0014374512393874076,5.402983839402336e-10,2.4904378781430804e-12,7.3415916168262636e-11,5.4348297941215834e-06,0.024917393039863744,3.9328344268152613e-07,9.5623817198283556e-21,5.2629045743340351e-12,3.8539166600943906e-07,0.95222409039145239,5.5928254139288138e-06,1.2181944400908858e-15,2.1815121151483806e-15,4.9011787708108199e-10,4.1068473205935687e-15,0.00062365205207195139,4.2392100686027662e-11,0.002456581859383228,0.0024573584187982814,1.532843767203043e-07,7.5006935977322583e-08,2.8820094589629812e-07,0.00097298163666520963,1.2083462106731753e-07,2.9554037293865924e-08,4.3130115662408276e-09,3.2310188362112822e-08,2.2764029641692635e-06,2.0604978039793128e-07,0.015426802987583935,1.2496015600630559e-13,5.2843357561038349e-14,4.0003550797479293e-06,1.4423748100330976e-06,1.0099813951672703e-07,0.00026815029741761358,0.00077070519271586931,5.9281041230648736e-08,3.2768880181569376e-08,2.9424892545477741e-09,6.4918719620373186e-10,1.5615880549539869e-09,2.5936734673716051e-08,3.1989273733937143e-12,6.7289915405793996e-07,7.2958726722262769e-11,7.9847690464034175e-10,7.9908416246111885e-09,1.0766132939280697e-12,1.9116163278902262e-12,4.5616294438756397e-15,0.00036790106647846099,2.1379370307788789e-10,1.1866494007390471e-06,3.9571540881371983e-05,1.335158271026358e-09,8.9300027973422642e-08,2.7038233802742042e-09,7.4122416758896751e-09,4.0933899311645797e-10,1.1072181749882857e-09,4.6964983874216046e-17,2.8977224017926577e-09,2.8915059860851015e-06,3.6609168161161833e-07,8.9804359590185343e-09,2.2607375571059222e-09
4.159558953418165e-09,0.42729481017614346,76.950000000000003,0.0,0.0,0.0,6.4480759337343437e-06,9.4999991459554973,0.00046168341437135266,0.0014328860610728716,4.9431021546688891e-10,2.2784360848176345e-12,7.3182755740151008e-11,5.394961040601928e-06,0.024631156956726515,3.9203441989516733e-07,8.7483714242902869e-21,5.0547917352558545e-12,3.8728804787729291e-07,0.95248626348077836,5.5930641846985205e-06,1.2143255952610145e-15,2.1922381798283611e-15,4.9254826774735555e-10,4.1016376656937761e-15,0.00062382659109574165,4.0904663757579819e-11,0.0024565819156165737,0.0024573585354908602,1.5328438023238117e-07,7.5006937696100571e-08,2.8828030292089721e-07,0.0009771998365241633,1.2135848697805368e-07,2.968217447900941e-08,4.3130118324546422e-09,3.2450289217848753e-08,2.286385607153082e-06,2.0608000016911998e-07,0.015447942226768905,1.2550199866670722e-13,5.3072492779576013e-14,4.0042560770726997e-06,1.4441573742736904e-06,1.0095520208092433e-07,0.00026857560960377692,0.00077193934740871304,5.928104809194292e-08,3.2912686136069726e-08,2.942148533180749e-09,6.4892900979295647e-10,1.5618797766705788e-09,2.6049577356030972e-08,3.1995283984282749e-12,6.7668114778766899e-07,7.3507584612572029e-11,7.9863788997439158e-10,8.0357571700834997e-09,1.0768332628382295e-12,1.9243846238356203e-12,4.5934326265879333e-15,0.00036944163378083074,2.1500310474783653e-10,1.1885477245986025e-06,3.9881969109407794e-05,1.3456322956164572e-09,8.9853311831211544e-08,2.725034453303492e-09,7.4704137686551434e-09,4.1187617855737211e-10,1.1140579317313269e-09,4.7333570261385155e-17,2.9162975119717866e-09,2.9100468035999621e-06,3.6667732570841435e-07,8.9804361646469707e-09,2.2613600081295639e-09
4.18407800714845e-09,0.42729481017762566,76.950000000000003,0.0,0.0,0.0,6.402952901022247e-06,9.4999991461752362,0.00046131179388412061,0.0014283354819441423,4.5232514786996089e-10,2.0848884440403078e-12,7.2950340946085867e-11,5.3556307883049593e-06,0.024348791199879039,3.9078939141405833e-07,8.0052184075237349e-21,4.8549072644031649e-12,3.8918000968153576e-07,0.95274461646065212,5.5933020078664059e-06,1.2104691227812639e-15,2.2029392536368988e-15,4.9497300318507345e-10,4.0966306604183633e-15,0.00062399858982249581,3.9546221990024381e-11,0.0024565819698917088,0.002457358648004004,1.532843836222317e-07,7.5006939355040075e-08,2.883585036464044e-07,0.0009814032178087728,1.218805125425717e-07,2.9809861516294513e-08,4.3130120888661903e-09,3.25898978961615e-08,2.2963331727059177e-06,2.061091099458195e-07,0.015469032741291095,1.2604193782178173e-13,5.3300823040998017e-14,4.0081630816224449e-06,1.4459376702634197e-06,1.0091408159994177e-07,0.00026900195703246824,0.00077317641086331937,5.9281054439329868e-08,3.3055986771495228e-08,2.9417995642260786e-09,6.486804932431265e-10,1.5621599984490758e-09,2.6162027080983869e-08,3.2001057351689179e-12,6.8046100557715553e-07,7.4056459653764619e-11,7.9879254456073034e-10,8.0806473557957094e-09,1.0770445850247889e-12,1.9371155141177665e-12,4.6251619389977302e-15,0.00037097786360241737,2.1621183712863423e-10,1.1904505418165376e-06,4.0192669182665441e-05,1.3561154926465934e-09,9.0406251845054999e-08,2.7462641021701729e-09,7.5286368944845557e-09,4.144117890358334e-10,1.1208933003495755e-09,4.7702480001062997e-17,2.9348661347604337e-09,2.9285811897713934e-06,3.672643560871293e-07,8.9804363631087308e-09,2.2619733894635728e-09
4.208597060878735e-09,0.4272948101790904,76.950000000000003,0.0,0.0,0.0,6.3584358905724108e-06,9.4999991463941882,0.00046094044862018523,0.0014237994552994532,4.1399410354064326e-10,1.9081857177842185e-12,7.2718669400835126e-11,5.3168317538636644e-06,0.0240702434218872,3.8954834446068583e-07,7.3267437768828248e-21,4.6629259292669674e-12,3.910675548377935e-07,0.95299920100426694,5.5935388901567021e-06,1.2066249830733257e-15,2.2136153558032512e-15,4.9739208767613996e-10,4.0918184544046528e-15,0.00062416808261381274,3.8305534349604333e-11,0.0024565820224893282,0.0024573587567000847,1.5328438690737286e-07,7.5006940962715822e-08,2.8843556371364432e-07,0.00098559183498510543,1.2240070452511715e-07,2.9937100060255168e-08,4.3130123366035148e-09,3.2729016206071165e-08,2.306245789795829e-06,2.0613715050026957e-07,0.015490075144288585,1.2657998046794727e-13,5.3528351303959896e-14,4.0120760035721999e-06,1.4477157247997998e-06,1.0087475357965307e-07,0.00026942933827186859,0.00077441638001094068,5.9281060325026162e-08,3.3198783945772946e-08,2.9414426764643654e-09,6.4844129013434214e-10,1.5624291595115742e-09,2.6274085276170942e-08,3.2006602882396723e-12,6.8423868137854101e-07,7.4605348482442537e-11,7.9894110976314553e-10,8.125511634816784e-09,1.0772475900496383e-12,1.9498090236351415e-12,4.6568173676037982e-15,0.00037250980270290391,2.1741988537800819e-10,1.1923578480392966e-06,4.0503633516579231e-05,1.3666076062072729e-09,9.0958841543419645e-08,2.7675118086235976e-09,7.5869096313072457e-09,4.1694579486010972e-10,1.1277242020113064e-09,4.8071704082814443e-17,2.9534280098649229e-09,2.9471088844112385e-06,3.6785277140570082e-07,8.9804365554307577e-09,2.2625778237902086e-09
4.23311611460902e-09,0.4272948101805393,76.950000000000003,0.0,0.0,0.0,6.3145167089215247e-06,9.499999146612355,0.0004605693787185972,0.0014192779345864298,3.7899845458535543e-10,1.7468590404097507e-12,7.2487738726799634e-11,5.2785567524211325e-06,0.023795461983334137,3.8831126629843411e-07,6.7073076189727021e-21,4.4785353433562935e-12,3.9295068682308244e-07,0.95325006808592161,5.5937748382098288e-06,1.2027931366855372e-15,2.2242665059045667e-15,4.9980552558186808e-10,4.0871934981246846e-15,0.00062433510336654065,3.7172340234922454e-11,0.0024565820736615566,0.0024573588619099,1.5328439010353765e-07,7.5006942526829604e-08,2.8851149855189465e-07,0.00098976574230745301,1.2291906966362901e-07,3.0063891758992229e-08,4.3130125766860519e-09,3.2867645949563701e-08,2.3161235868892422e-06,2.0616416110830104e-07,0.015511070040626452,1.2711613357442021e-13,5.375508051561385e-14,4.0159947543010952e-06,1.4494915643177959e-06,1.0083719385552819e-07,0.00026985775183209851,0.00077565925160174719,5.9281065796425744e-08,3.3341079509603274e-08,2.9410781857262352e-09,6.4821105663096941e-10,1.5626876826689176e-09,2.6385753363714792e-08,3.201192928470274e-12,6.8801412957217301e-07,7.5154247822633209e-11,7.9908381795167535e-10,8.1703494653014544e-09,1.0774425952002199e-12,1.9624651812292268e-12,4.6883989088607093e-15,0.00037403749749034072,2.1862723479138703e-10,1.1942696386238058e-06,4.0814854586510341e-05,1.3771083824109999e-09,9.1511074515764524e-08,2.7887770585078804e-09,7.6452305682875073e-09,4.1947816661825999e-10,1.1345505586311315e-09,4.8441233567389909e-17,2.9719828793195893e-09,2.9656296296575104e-06,3.6844257023272425e-07,8.9804367425353115e-09,2.2631734321324947e-09
4.257635168339305e-09,0.42729481018197357,76.950000000000003,0.0,0.0,0.0,6.271187273421039e-06,9.4999991468297402,0.00046019858431338776,0.0014147708734016087,3.4704736667287115e-10,1.5995676738597207e-12,7.2257546553983481e-11,5.2407986962980508e-06,0.023524395943244035,3.8707814423141812e-07,6.1417619840294595e-21,4.3014354596202282e-12,3.9482940917513727e-07,0.95349726799047307,5.5940098585836981e-06,1.1989735442924472e-15,2.2348927238621311e-15,5.0221332134211013e-10,4.082748531561266e-15,0.00062449968551906354,3.6137273954684927e-11,0.0024565821236345866,0.00245735896393542,1.5328439322484464e-07,7.5006944054291874e-08,2.8858632338175195e-07,0.00099392499381920855,1.2343561466986097e-07,3.0190238254200342e-08,4.3130128100344952e-09,3.3005788921620772e-08,2.3259666919530224e-06,2.0619017960414838e-07,0.015532018027008591,1.2765040408332287e-13,5.3981013611654841e-14,4.0199192463762215e-06,1.4512652148947438e-06,1.0080137858819224e-07,0.00027028719616684771,0.00077690502220970601,5.9281070896529717e-08,3.348287530648966e-08,2.9407063954030947e-09,6.4798946107262612e-10,1.5629359749131478e-09,2.6497032760287138e-08,3.201704494115741e-12,6.9178730496374095e-07,7.5703154483094047e-11,7.9922089282576115e-10,8.2151603104562091e-09,1.0776299059302025e-12,1.975084019507469e-12,4.7199065687543914e-15,0.00037556099402269514,2.1983387080098605e-10,1.1961859086452011e-06,4.112632492736572e-05,1.3876175693793672e-09,9.2062944412128609e-08,2.8100593417358597e-09,7.7035983057531156e-09,4.2200887517624569e-10,1.1413722928650503e-09,4.881105958627362e-17,2.9905304874713357e-09,2.984143169958913e-06,3.6903375104982445e-07,8.9804369252501418e-09,2.2637603338765456e-09
4.28215422206959e-09,0.42729481018339455,76.950000000000003,0.0,0.0,0.0,6.2284396107383746e-06,9.4999991470463474,0.0004598280655336394,0.0014102782254899692,3.1787537441545143e-10,1.4650878302218334e-12,7.2028090519970895e-11,5.2035505936783551e-06,0.023256995049635496,3.8584896560434714e-07,5.6254079685947293e-21,4.1313380837700505e-12,3.9670372549174118e-07,0.95374085032266032,5.59424395775499e-06,1.1951661666943416e-15,2.2454940299375954e-15,5.0461547947439867e-10,4.0784765732976845e-15,0.00062466186205750057,3.5191786660306456e-11,0.0024565821726110922,0.0024573590630523091,1.5328439628394185e-07,7.5006945551293899e-08,2.8866005321794568e-07,0.00099806964335373734,1.2395034622948336e-07,3.0316141181193583e-08,4.3130130374797524e-09,3.3143446910248112e-08,2.3357752324565394e-06,2.0621524243326389e-07,0.015552919692088036,1.2818279890979947e-13,5.4206153516369134e-14,4.0238493935367227e-06,1.4530367022552018e-06,1.0076728425904511e-07,0.00027071766967497467,0.00077815368823736647,5.928107566433839e-08,3.3624173172768334e-08,2.940327596937755e-09,6.4777618357615103e-10,1.563174427989852e-09,2.6607924877131116e-08,3.2021957920345987e-12,6.9555816278142825e-07,7.6252065354711117e-11,7.9935254972653411e-10,8.2599436385056523e-09,1.0778098162853571e-12,1.9876655746732992e-12,4.7513403623942295e-15,0.00037708033800941664,2.2103977897488465e-10,1.1981066529043987e-06,4.1438037133219234e-05,1.3981349172303135e-09,9.2614444942721287e-08,2.8313581522632272e-09,7.7620114551242795e-09,4.2453789167605003e-10,1.1481893281053209e-09,4.9181173341233476e-17,3.0090705809641753e-09,3.0026492520594526e-06,3.6962631225399588e-07,8.9804371043168012e-09,2.2643386467936867e-09
