Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218)
7.484616602275583e-07,0.1738013706940656,76.950000000000003,0.0,0.0,0.0,0.73860187804354061,9.4267406023977269,0.0073189554940601897,0.019389725915595183,0.0064972694901548819,0.0050874787789439522,1.7837698468728631e-08,6.1997592517724266e-09,0.0035714491389082135,0.00011861125766229513,1.0608887375224478e-10,0.062137893035776645,0.065911474755326271,0.0040766844026194314,0.082979699099476056,1.6023759662909073e-12,4.2175008518990026e-11,6.9452614320352809e-07,7.4264459795324523e-10,1.6868526459559681e-07,1.469413013588741e-06,0.0023537051697465668,0.0033730437636487684,1.7356496404295918e-06,1.1664528279745767e-06,2.6842307835217748e-18,3.5121987769097884e-05,5.1597543167720782e-08,1.7323048612587381e-08,3.5454485812530114e-05,3.4323132295424845e-06,3.884065851658068e-10,0.00024675649296616501,7.288062571739941e-05,6.3309269063071446e-11,1.7077232722256664e-11,5.3039735685228906e-10,1.2755344719204422e-10,1.1238222405816038e-13,7.6816525241034319e-08,3.197350581059509e-07,0.00022600726560818626,2.1677728788829134e-08,3.4024914509693685e-05,6.5966812554012558e-06,8.6194166816347609e-05,8.635896383952318e-12,4.8764313663347204e-05,6.6836124155856397e-09,0.00076034174534688078,7.176274998095782e-06,2.8591204404094085e-10,1.7030849289528384e-05,0.00040087708311457328,0.00022740882315232992,5.2882935555437132e-09,2.3772500475910374e-12,6.5919264872054812e-15,2.38359237088253e-06,2.7304025943217095e-09,5.0616238573317841e-06,3.6393275891038734e-09,8.7420881163340855e-09,3.9696249872209631e-06,6.5137732955523395e-10,5.6084248251224033e-15,3.3970282364905723e-09,1.6061582446535525e-05,3.5005255027727044e-14,2.6600358892871929e-12,8.1527677210605341e-14,3.145885525003598e-14,0.00044839895924875099,3.127584564705888e-12,0.0043691758816659289,3.0867037125457246e-12,1.5040285162944338e-11
7.612187127676133e-07,0.17379967194452686,76.950000000000003,0.0,0.0,0.0,0.73521652774477753,9.4257424921419126,0.0073873887296599097,0.019306753787671691,0.0064635468055280303,0.0050606330716784602,1.7759660743387245e-08,6.172782831434542e-09,0.0036232606450667293,0.00011809234835952662,1.0552906191364197e-10,0.063042258099313506,0.066989371153782118,0.0041369534981500044,0.084262723285995364,1.5953657733984328e-12,4.2860511443057038e-11,7.0589167446666789e-07,7.5345570804717166e-10,1.7118913668570785e-07,1.4617890188003543e-06,0.002368702138651623,0.0034251249833153409,1.7465407167397834e-06,1.1737722605258601e-06,2.7239140843132482e-18,3.5337634514563576e-05,5.190935961780327e-08,1.7427814550595049e-08,3.5998884516674609e-05,3.4540516570128681e-06,3.9157044308819296e-10,0.00025638195027118165,7.4335243348548966e-05,6.3704112922775297e-11,1.7183739091163083e-11,5.406267524108995e-10,1.3007175556730774e-10,1.1339979711633893e-13,8.2633950930258277e-08,3.4394627523002116e-07,0.00023437042971687785,2.1856865347709832e-08,3.4630044883697032e-05,6.6935998643845836e-06,8.802821023174738e-05,8.9300787558097987e-12,4.9799463735238173e-05,7.0007958850236605e-09,0.00078819719904252219,7.3328250150115892e-06,2.994807984570712e-10,1.7404484119740405e-05,0.00041680020709807127,0.00023643765018818187,5.7466633544679659e-09,2.4911445992537943e-12,7.0913912652141371e-15,2.5413385351243231e-06,2.9108210151543814e-09,5.2985499108065263e-06,3.8798055775093884e-09,9.3197596666850953e-09,4.1550880780437776e-06,6.8186717924009346e-10,5.9790259240530873e-15,3.5598165790622831e-09,1.6831443873021867e-05,3.7657620602191468e-14,2.6769847114113032e-12,8.2725019030816856e-14,3.384288865847903e-14,0.00044841831065694127,3.1890295693768863e-12,0.0044511473762224732,3.1480070990797591e-12,1.6346542171695638e-11
7.739757653076682e-07,0.1737979900893815,76.950000000000003,0.0,0.0,0.0,0.73186165300183936,9.4247532690171312,0.0074544447891220864,0.019223795824521987,0.006430292555224198,0.0050341628379991891,1.7681665639468726e-08,6.1460537956713645e-09,0.0036748206336673066,0.00011757372242601472,1.049770798020272e-10,0.063937163615407841,0.068058531334256531,0.0041969637638251886,0.08553432985812115,1.5883594086761847e-12,4.3540330412051643e-11,7.1716508524341415e-07,7.6415376421530578e-10,1.7368224543600433e-07,1.4542709595619767e-06,0.0023830910935881675,0.0034769371674955737,1.7569828793057631e-06,1.1807899972422451e-06,2.7634269623555397e-18,3.5546034373332869e-05,5.2210514903426721e-08,1.7528997920004578e-08,3.6525856723946885e-05,3.4750396443562667e-06,3.9464901701200469e-10,0.00026612393392588097,7.5788457505524039e-05,6.4085094527161681e-11,1.7286506213687211e-11,5.5084661719882777e-10,1.3258765944890007e-10,1.1441737728968342e-13,8.8792337547753453e-08,3.6957556372442123e-07,0.00024280435851897859,2.2031166544719186e-08,3.5232489826340239e-05,6.7895151210191693e-06,8.9862009576008594e-05,9.2300453843750724e-12,5.0834375158822724e-05,7.32559257345439e-09,0.00081646443306899324,7.4893530740944658e-06,3.133752457352041e-10,1.7778008127527719e-05,0.00043298553189967544,0.0002456147847110751,6.2393364922326593e-09,2.6077255321042593e-12,7.6201405832222364e-15,2.7060162346313371e-06,3.0991458708849104e-09,5.5408900194087841e-06,4.1308219771720884e-09,9.9227471442571995e-09,4.3447669630279318e-06,7.1305376061082949e-10,6.3658682771012381e-15,3.7264402160042717e-09,1.7619448529668151e-05,4.0465503919408965e-14,2.6932463867605349e-12,8.3917024769732357e-14,3.6366745197158371e-14,0.00044843918586928803,3.2503957206345615e-12,0.0045327543168569174,3.2092419249081491e-12,1.77509123536284e-11
7.867328178477231e-07,0.17379632491852862,76.950000000000003,0.0,0.0,0.0,0.72853688620751611,9.4237728173197777,0.0075201440094797185,0.019140899685731721,0.0063974896909953869,0.0050080544984437599,1.7603756598344615e-08,6.119569143161934e-09,0.0037261313196430886,0.00011705566872733529,1.0443264424572878e-10,0.064822742458905999,0.069119043895547502,0.0042567174556597002,0.086794623210873237,1.581360774546795e-12,4.4214524950713422e-11,7.2834730932341673e-07,7.7474035454182588e-10,1.7616468468641881e-07,1.4468549770768692e-06,0.0023968931615812126,0.0035284840114576739,1.7669918385254059e-06,1.1875165964083481e-06,2.8027709030887611e-18,3.5747496647328889e-05,5.2501466528211623e-08,1.7626752449845593e-08,3.7035647432541667e-05,3.4953092672146937e-06,3.9764565130360126e-10,0.0002759781331140806,7.724009548045072e-05,6.4452809570442718e-11,1.7385694774175124e-11,5.6105573188484996e-10,1.3510085950780873e-10,1.154348362756065e-13,9.5304113178808884e-08,3.9667456265852322e-07,0.00025130438881972017,2.2200821512594016e-08,3.5832264220900887e-05,6.8844411392447586e-06,9.1695570637368435e-05,9.5357766023686188e-12,5.186905251324103e-05,7.6579635202064786e-09,0.00084513916161790164,7.6458598247900588e-06,3.2759371922745041e-10,1.8151423783334972e-05,0.000449430322550764,0.00025493866491170162,6.7682849937654343e-09,2.726975516347194e-12,8.1792431232956007e-15,2.8777609251609378e-06,3.2955304539721782e-09,5.7886070554358076e-06,4.3925811101338985e-09,1.0551541403273973e-08,4.538631747222104e-06,7.449322957535019e-10,6.7692667883233639e-15,3.8968741472711689e-09,1.8425478209206792e-05,4.3434580647923716e-14,2.7088447920296923e-12,8.5103743110835601e-14,3.9035530734080303e-14,0.00044846166249136503,3.3116763372114365e-12,0.0046139985399860457,3.2704010143198503e-12,1.9259079229646248e-11
7.994898703877781e-07,0.1737946762247094,76.950000000000003,0.0,0.0,0.0,0.72524186288121284,9.4228010229807957,0.0075845064434191993,0.01905810881928862,0.0063651222001620709,0.0049822952945057179,1.7525973178109571e-08,6.0933258979486211e-09,0.0037771948913370829,0.00011653845030704639,1.0389548919241705e-10,0.065699124903500952,0.070170998046076002,0.0043162168071375065,0.088043709403400464,1.5743734245909598e-12,4.4883154899918555e-11,7.3943928697671238e-07,7.8521703601921383e-10,1.7863654734222035e-07,1.4395374470417275e-06,0.0024101288861629083,0.0035797690775616177,1.7765828664309055e-06,1.193962321702441e-06,2.8419473771179914e-18,3.5942318419530071e-05,5.2782653823419974e-08,1.7721225763533772e-08,3.75285231577986e-05,3.5148913348896346e-06,4.00563571007449e-10,0.00028594032624999798,7.8689994933643317e-05,6.4807830100605617e-11,1.7481459078569139e-11,5.712529501203166e-10,1.3761107436855964e-10,1.1645205284687692e-13,1.0218181211017021e-07,4.2529535115953003e-07,0.00025986597233559086,2.2366012664966359e-08,3.642938269405025e-05,6.9783917554822521e-06,9.352889767215402e-05,9.8472501616176153e-12,5.2903499481293936e-05,7.9978675989315199e-09,0.00087421715895257728,7.8023457852011832e-06,3.42134459633789e-10,1.8524733228236713e-05,0.00046613188400874847,0.000264407752020594,7.3355502056329999e-09,2.8488764774785008e-12,8.7697768107564001e-15,3.0567061309910373e-06,3.5001258188331277e-09,6.0416624915900242e-06,4.6652843153721288e-09,1.1206626131799525e-08,4.736651461326321e-06,7.7749782663981658e-10,7.1895317643770369e-15,4.0710923116065924e-09,1.9249409681107525e-05,4.6570575567461672e-14,2.7238031444798631e-12,8.6285222205128214e-14,4.1854395500008116e-14,0.00044848580939480686,3.3728651554333261e-12,0.0046948819837328752,3.3314776308017242e-12,2.0876930120795933e-11
8.12246922927833e-07,0.17379304380349722,76.950000000000003,0.0,0.0,0.0,0.72197622185727306,9.4218377735660468,0.0076475518628833826,0.018975462805376729,0.0063331750330722679,0.0049568732311626208,1.7448351371804508e-08,6.0673211110036061e-09,0.0038280135107377693,0.00011602230650272805,1.0336536451064625e-10,0.06656643868822916,0.0712144834228704,0.0043754640291671495,0.089281695858202392,1.5674005921340297e-12,4.5546280302473789e-11,7.5044196303995191e-07,7.9558533534308261e-10,1.810979253719104e-07,1.4323149632221918e-06,0.0024228182319178883,0.0036307958032950659,1.7857708004217568e-06,1.2001371447051844e-06,2.8809578401838549e-18,3.6130784985560733e-05,5.3054498595109295e-08,1.7812559596212705e-08,3.8004769208125009e-05,3.5338154342802945e-06,4.0340588521764097e-10,0.00029600638353944003,8.0138003386032337e-05,6.5150705346910465e-11,1.757394727761957e-11,5.8143719497062291e-10,1.4011803973062316e-10,1.1746891251727131e-13,1.0943806775521817e-07,4.5549041904620474e-07,0.00026848467759938945,2.2526915882889162e-08,3.7023859636359737e-05,7.0713805357236744e-06,9.5361993472686384e-05,1.0164441380477669e-11,5.3937718889100364e-05,8.3452616556979074e-09,0.00090369425822081357,7.9588113447903931e-06,3.5699562090992741e-10,1.8897938277788024e-05,0.00048308756034322456,0.00027402052983382746,7.9432432560243127e-09,2.9734096468903681e-12,9.3928282098617304e-15,3.2429834252664372e-06,3.7130807609164001e-09,6.3000164984409223e-06,4.9491299209069439e-09,1.1888477784717162e-08,4.9387941381432813e-06,8.1074522766948569e-10,7.6269688715238248e-15,4.2490676588891746e-09,2.0091115033964201e-05,4.987925935997367e-14,2.7381440070752976e-12,8.7461509672314229e-14,4.4828531206396579e-14,0.00044851168795969113,3.4339563083675906e-12,0.004775406676633908,3.3924654553436394e-12,2.2610557787648386e-11
8.250039754678879e-07,0.1737914274532841,76.950000000000003,0.0,0.0,0.0,0.71873960544840987,9.4208829582732978,0.0077092997626715797,0.018892997670828728,0.0063016340353788808,0.0049317770232301323,1.7370923898423153e-08,6.041551861589251e-09,0.0038785893137271935,0.0001155074548810437,1.028420348711799e-10,0.067424809082845066,0.072249589929248681,0.0044344613100640931,0.090508691089050533,1.5604452163876735e-12,4.6203961300885511e-11,7.6135628520030578e-07,8.0584674969364349e-10,1.8354890980626111e-07,1.4251843221182755e-06,0.0024349805900902503,0.0036815675087468469,1.7945700477682756e-06,1.2060507479262074e-06,2.9198037331508996e-18,3.631317027802395e-05,5.3317405759928817e-08,1.7900890008294802e-08,3.8464687153046049e-05,3.5521099732236666e-06,4.0617559048394624e-10,0.00030617226904294803,8.15839777338265e-05,6.5481962535456653e-11,1.7663301586878072e-11,5.9160745550282947e-10,1.4262150752829523e-10,1.184853072215751e-13,1.1708560571542065e-07,4.8731263802910202e-07,0.0002771561913585131,2.2683700703810284e-08,3.7615709221694514e-05,7.1634207825223738e-06,9.7194859451245284e-05,1.0487323285017703e-11,5.4971712754838507e-05,8.7001006404275169e-09,0.00093356635029853067,8.1152567692190963e-06,3.7217527589036211e-10,1.9271040431730665e-05,0.0005002947339197624,0.00028377550423788734,8.5935454726612421e-09,3.1005556099817586e-12,1.004949193106394e-14,3.436722413466804e-06,3.934541799320489e-09,6.5636280370402655e-06,5.2443132206332472e-09,1.2597565528058575e-08,5.1450268851856009e-06,8.4466921758887075e-10,8.0818790999140769e-15,4.4307722189082969e-09,2.0950462000985911e-05,5.3366445462165994e-14,2.751889294820098e-12,8.863265260247073e-14,4.796316821844843e-14,0.00044853935310018502,3.4949443059113623e-12,0.0048555747274140314,3.4533585657021798e-12,2.4466261954227031e-11
8.377610280079429e-07,0.1737898269752641,76.950000000000003,0.0,0.0,0.0,0.71553165958657039,9.4199364679262327,0.0077697693640318699,0.018810746176988732,0.0062704858849575336,0.0049069960453991318,1.7293720469258681e-08,6.0160152584315618e-09,0.0039289244103398752,0.00011499409300882402,1.0232527870511764e-10,0.068274358951788919,0.073276407589298181,0.0044932108155577412,0.091724804454990386,1.5535099663762953e-12,4.6856258045879707e-11,7.721832024569434e-07,8.1600274750039453e-10,1.8598959073839836e-07,1.4181425086798016e-06,0.0024466347851371303,0.0037320874035554055,1.8029945908006706e-06,1.211712528291425e-06,2.9584864820122139e-18,3.6489737282490874e-05,5.3571763967989853e-08,1.7986347594672799e-08,3.8908592475139181e-05,3.569802223102902e-06,4.0887557423055791e-10,0.00031643404228183237,8.3027783784736444e-05,6.5802107690389473e-11,1.77496585028175e-11,6.017627835247182e-10,1.4512124512789063e-10,1.195011350094921e-13,1.2513723698103533e-07,5.2081523348956116e-07,0.00028587631951009098,2.2836530511700574e-08,3.8204945425056895e-05,7.2545255418468339e-06,9.9027495734444365e-05,1.0815866744145863e-11,5.6005482343346833e-05,9.0623377319577512e-09,0.00096382938266425643,8.2716822067489601e-06,3.8767142163872186e-10,1.9644040888093777e-05,0.00051775082458798631,0.00029367120273745688,9.288708759527728e-09,3.2302943518829572e-12,1.0740870050108601e-14,3.6380507197952348e-06,4.1646531627247823e-09,6.8324549469136699e-06,5.5510264555683339e-09,1.3334351193941936e-08,5.3553159536173447e-06,8.792643708146131e-10,8.5545587346777781e-15,4.616177166725362e-09,2.1827314269329455e-05,5.7037986980877701e-14,2.7650602821646973e-12,8.97986975581569e-14,5.1263572784518025e-14,0.00044856885411585616,3.5558240157882529e-12,0.0049353883157123258,3.5141514165932943e-12,2.6450550718759543e-11
8.505180805479978e-07,0.17378824217341254,76.950000000000003,0.0,0.0,0.0,0.71235203394338042,9.4189981949660098,0.0078289796182415584,0.018728738083518218,0.0062397180332889948,0.0048825202858149026,1.7216768031943505e-08,5.9907084407245593e-09,0.0039790208850309632,0.00011448240007582072,1.018148872358852e-10,0.069115208816503723,0.074295026417408497,0.0045517146888210073,0.092930145938008635,1.5465972628595876e-12,4.7503230614550399e-11,7.8292366374163889e-07,8.2605476918710697e-10,1.8842005732483844e-07,1.4111866830323327e-06,0.0024577990821200465,0.003782358593367259,1.811057992703416e-06,1.217131601037151e-06,2.9970074979088993e-18,3.6660738444237783e-05,5.3817946211504135e-08,1.8069057689160951e-08,3.9336812397505818e-05,3.5869183606101526e-06,4.1150861816839161e-10,0.00032678785942603027,8.4469295815065498e-05,6.6111626418682508e-11,1.7833149014521492e-11,6.1190229047041564e-10,1.4761703456104627e-10,1.2051629975300988e-13,1.3360585127343042e-07,5.5605175684717384e-07,0.00029464098761436229,2.2985562727199008e-08,3.8791582038827876e-05,7.3447076097672671e-06,0.00010085990126356298,1.1150040598876657e-11,5.7039028224046642e-05,9.4319244570011008e-09,0.00099447935830392401,8.4280876956972646e-06,4.0348198453703811e-10,2.0016940560346339e-05,0.00053545328887925263,0.000303706173989126,1.0031055933329001e-08,3.362605300898937e-12,1.1468071539173633e-14,3.8470939762958857e-06,4.4035567784131108e-09,7.1064540296594334e-06,5.8694587992214669e-09,1.4099289245413024e-08,5.5696268037147611e-06,9.1452512819196026e-10,9.0452993333686181e-15,4.8052528847709211e-09,2.2721531773983712e-05,6.0899773672385979e-14,2.7776776113591561e-12,9.0959690576922155e-14,5.473504432283837e-14,0.00044860023540627857,3.6165906454215565e-12,0.0050148496836522217,3.5748388207834576e-12,2.8570141853591289e-11
8.632751330880527e-07,0.17378667285446286,76.950000000000003,0.0,0.0,0.0,0.70920038203213254,9.418068033440683,0.0078869492101720316,0.018647000390334283,0.0062093186510579386,0.0048583403030000426,1.7140090994214628e-08,5.9656285789817478e-09,0.0040288807969522562,0.00011397253838264382,1.0131066358095027e-10,0.069947476915994178,0.075305536301370532,0.0046099750505203888,0.094124825942214579,1.5397092984337847e-12,4.814493893717917e-11,7.9357861668277616e-07,8.3600422789580755e-10,1.9084039778739277e-07,1.4043141681575528e-06,0.002468491194834414,0.003832384085840065,1.8187734038414667e-06,1.2223168039616446e-06,3.0353681771630387e-18,3.6826416065048221e-05,5.4056310418215262e-08,1.8149140563836912e-08,3.9749683878371645e-05,3.6034835085748476e-06,4.1407740168537769e-10,0.0003372299741004646,8.5908396146950995e-05,6.6410984676889565e-11,1.7913898810510413e-11,6.2202514442756047e-10,1.5010867179289594e-10,1.2153071086676136e-13,1.425044105304466e-07,5.9307605852156928e-07,0.00030344624102520779,2.313094899685063e-08,3.9375632687691126e-05,7.4339795389604511e-06,0.00010269207389789458,1.1489811785937611e-11,5.8072350330517806e-05,9.8088108032968206e-09,0.0010255123346449547,8.5844731725505793e-06,4.1960482512654552e-10,2.0389740096504586e-05,0.00055339961921737095,0.00031387898734295383,1.0822981020603584e-08,3.4974673697836885e-12,1.2232211710172776e-14,4.0639758145219562e-06,4.6513922641842052e-09,7.3855811283685841e-06,6.1997963468114128e-09,1.4892826750531123e-08,5.7879241670174957e-06,9.5044580721532925e-10,9.5543877093389991e-15,4.9979690218382137e-09,2.3632970976965806e-05,6.4957728986293984e-14,2.7897613016406949e-12,9.21156771741722e-14,5.8382912766162946e-14,0.00044863353707455566,3.6772397246516019e-12,0.0050939611281692766,3.635415931047929e-12,3.0831963996634229e-11
8.760321856281077e-07,0.17378511882788097,76.950000000000003,0.0,0.0,0.0,0.70607636129309725,9.4171458789927645,0.0079436965618347941,0.018565557559578734,0.006179276577680937,0.0048344471858920565,1.7063711429166501e-08,5.9407728757494869e-09,0.0040785061802348244,0.0001134646547055998,1.0081242191848926e-10,0.070771279265612053,0.076308026897768388,0.0046679939988847714,0.095308955112623606,1.5328480559699111e-12,4.8781442731908248e-11,8.0414900649929538e-07,8.4585251018957764e-10,1.93250699415866e-07,1.3975224384631458e-06,0.0024787282945862386,0.0038821667962238285,1.8261535685513493e-06,1.2272767019890808e-06,3.0735699013230017e-18,3.698700268958967e-05,5.4287200028932415e-08,1.8226711623050631e-08,4.0147551764413727e-05,3.61952177579171e-06,4.1658450520225241e-10,0.00034775673784424865,8.7344974745033111e-05,6.6700629518690913e-11,1.7992028480386752e-11,6.3213056730094484e-10,1.5259596602386515e-10,1.2254428304092784e-13,1.5184594253566983e-07,6.3194226149209557e-07,0.00031228824467419722,2.3272835380694163e-08,3.99571108423769e-05,7.5223536450291833e-06,0.00010452401051895085,1.1835145455902289e-11,5.9105448020506623e-05,1.0192945327243112e-08,0.0010569244225186332,8.7408384804564949e-06,4.3603774271235029e-10,2.0762439899424184e-05,0.00057158734314465736,0.00032418823239316216,1.1666949516412537e-08,3.6348589949546554e-12,1.303441167029943e-14,4.288817859587181e-06,4.9082969229574131e-09,7.6697912030580508e-06,6.5422221080764629e-09,1.5715403365085985e-08,6.0101721053236915e-06,9.8702061173579571e-10,1.0082105920652196e-14,5.1942945491292911e-09,2.4561485132568711e-05,6.9217807174405463e-14,2.801330759152643e-12,9.3266702346360024e-14,6.2212535964688647e-14,0.00044866879543683955,3.7377670892651199e-12,0.0051727249940255841,3.6958782229646021e-12,3.3243157736736342e-11
