Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761)
5.65665879799557e-10,0.18230361731384162,76.950000000000003,0.0,0.0,0.0,0.99685895006869507,9.499810377074775,8.1224960672349186e-05,0.0011845375677039436,0.00099938008337414354,0.00018616914903104233,5.2829608555681576e-10,5.987102830002213e-07,0.00026202525723305011,3.4116017413560409e-06,2.1083000731508986e-12,4.0486452491450721e-08,3.3384146122021081e-08,0.00041418800674563954,6.9561362902657095e-06,2.6699064842953839e-14,4.1564054860604076e-16,7.6447183149420662e-13,0.0,1.2935998921188207e-08,8.0043266553973957e-07,1.627146738115707e-06,1.6282576386054458e-06,6.8999543030158882e-10,4.2090505943700476e-10,1.1083795505598433e-16,4.238347672561533e-08,3.5755506455264724e-11,1.0900278687898689e-11
5.83918959202766e-10,0.1823036041995464,76.950000000000003,0.0,0.0,0.0,0.99675765709086006,9.4998039605681068,8.3839825616470015e-05,0.0012226312676413035,0.0010311251210833165,0.00019247155699799788,5.452853023764553e-10,5.98652123455904e-07,0.00027047302371904303,3.5214800799833289e-06,2.1796726276831882e-12,4.4600909472487972e-08,3.6774384058588156e-08,0.00042754371831087937,7.4112870474912569e-06,2.7558968533798204e-14,4.3257977630200157e-16,8.5701476409188306e-13,0.0,1.3675743209946652e-08,8.3224362273275899e-07,1.7527289739379045e-06,1.7539256624852067e-06,7.4326186767498445e-10,4.5342667962712399e-10,1.1441436743723179e-16,4.5158136643191507e-08,3.8096764967271827e-11,1.1614581602239533e-11
6.02172038605975e-10,0.18230359109951574,76.950000000000003,0.0,0.0,0.0,0.99665636820593095,9.4997975460051052,8.6454307814598215e-05,0.0012607167807118416,0.0010628592121337886,0.00019877177280024593,5.6227084747927785e-10,5.9859396606881095e-07,0.00027891987052987597,3.6313346732308366e-06,2.2510203567269902e-12,4.8984171507583166e-08,4.0386227573768476e-08,0.00044089811784960329,7.8807944994171795e-06,2.8418686394019611e-14,4.4985329708400623e-16,9.5705651359821713e-13,0.0,1.4430028495676161e-08,8.6407730892862336e-07,1.8832067089763075e-06,1.8844925317680097e-06,7.9860525668663497e-10,4.872175350153267e-10,1.1799042848021361e-16,4.802045079577326e-08,4.0512000104895195e-11,1.2351471432001297e-11
6.204251180091841e-10,0.18230357801374222,76.950000000000003,0.0,0.0,0.0,0.99655508342769683,9.4997911333792651,8.9068407294580449e-05,0.0012987940967870756,0.0010945823470151854,0.00020506979456370584,5.7925271635411031e-10,5.9853581089659174e-07,0.00028736579770694389,3.7411654919640744e-06,2.3223432390561132e-12,5.3644646365968097e-08,4.4226630423805488e-08,0.00045425120582062673,8.3646526443668994e-06,2.9278218195766999e-14,4.6747148558039574e-16,1.0649132910160389e-12,0.0,1.5198456988159239e-08,8.9592889733811647e-07,2.0185830588123611e-06,2.0199613641670571e-06,8.5602691762083502e-10,5.2227843707465701e-10,1.2156613830784837e-16,5.0970390698872079e-08,4.3001187694603949e-11,1.3110940796563595e-11
6.386781974123931e-10,0.18230356494221756,76.950000000000003,0.0,0.0,0.0,0.99645380276993833,9.4997847226840797,9.1682124084298332e-05,0.0013368632057482351,0.0011262945162287259,0.00021136562041775884,5.962309045000565e-10,5.9847765789227882e-07,0.00029581080529179741,3.8509725070765569e-06,2.3936412534729265e-12,5.8590733806416668e-08,4.8302540851119046e-08,0.0004676029826722113,8.8628554779465818e-06,3.0137563711541362e-14,4.8544471128135317e-16,1.1809020083971291e-12,0.0,1.5980641687577034e-08,9.2779424976970671e-07,2.1588604505631563e-06,2.1603345884594336e-06,9.1552787835452942e-10,5.5861001792349747e-10,1.2514149704021935e-16,5.4007927850559559e-08,4.5564303548262003e-11,1.3892982310845819e-11
6.569312768156021e-10,0.18230355188493194,76.950000000000003,0.0,0.0,0.0,0.99635252624642734,9.4997783139130547,9.4295458211668469e-05,0.0013749240974862706,0.0011579957102877761,0.00021765924849486687,6.1320540742966314e-10,5.9841950705335492e-07,0.00030425489332608726,3.9607556894895452e-06,2.4649143788444672e-12,6.3830825570099957e-08,5.2620901578120583e-08,0.00048095344884226772,9.3753969930511096e-06,3.0996722713317531e-14,5.0378333068934331e-16,1.3053401761094617e-12,0.0,1.6776206091695959e-08,9.5966981766173961e-07,2.3040407216208397e-06,2.3056140432931833e-06,9.7710891629497604e-10,5.9621275604908321e-10,1.2871650479466073e-16,5.7133033731490262e-08,4.8201323463138412e-11,1.4697588585311365e-11
6.751843562188111e-10,0.1823035388418747,76.950000000000003,0.0,0.0,0.0,0.99625125387092794,9.4997719070597029,9.6908409704642297e-05,0.0014129767619018619,0.0011896859197177425,0.00022395067693082468,6.301762206439476e-10,5.983613584592301e-07,0.00031269806185154925,4.0705150101520334e-06,2.5361625940598256e-12,6.9373305373438195e-08,5.718864980101656e-08,0.00049430260475861847,9.9022711798699848e-06,3.1855694973837246e-14,5.2249769279687442e-16,1.4385458114673621e-12,0.0,1.7584783911140658e-08,9.9155255798394917e-07,2.4541252035574544e-06,2.4558010611496375e-06,1.0407705940168214e-09,6.3508699816644974e-10,1.3229116168578963e-16,6.0345679804925288e-08,5.0912223221924208e-11,1.5524752225973127e-11
6.934374356220202e-10,0.18230352581303408,76.950000000000003,0.0,0.0,0.0,0.9961499856571947,9.4997655021175316,9.9520978591206261e-05,0.0014510211889054306,0.0012213651350563683,0.00023023990386459236,6.4714333965262053e-10,5.9830321206745406e-07,0.00032114031091008167,4.1802504400411178e-06,2.6073858780231168e-12,7.5226548900992338e-08,6.2012717183628239e-08,0.00050765045083939653,1.04434720258933e-05,3.2714480266427372e-14,5.4159814328053409e-16,1.5808373571486575e-12,0.0,1.8406018792395456e-08,1.0234398612413674e-06,2.6091147939554311e-06,2.6108965402231331e-06,1.1065132897706209e-09,6.7523297793183836e-10,1.3586546782561018e-16,6.364583751675486e-08,5.3696978592763559e-11,1.6374465834401324e-11
7.116905150252292e-10,0.18230351279839785,76.950000000000003,0.0,0.0,0.0,0.99604872161897451,9.499759099080066,0.00010213316489938158,0.0014890573684171449,0.0012530333468542946,0.00023652692743784392,6.6410675998462751e-10,5.9824506785042283e-07,0.00032958164054369351,4.2899619501617865e-06,2.6785842097088277e-12,8.1398923798378817e-08,6.7100029851221166e-08,0.00052099698749323369,1.0998993515917655e-05,3.3573078363603974e-14,5.6109501367657864e-16,1.7325336082445895e-12,0.0,1.9239564048310698e-08,1.0553294896169617e-06,2.7690100181228721e-06,2.7709010061785885e-06,1.1743372236951148e-09,7.1665083202062313e-10,1.3943942332361339e-16,6.7033478295520652e-08,5.65555653292634e-11,1.7246722007727812e-11
7.299435944284382e-10,0.18230349979795268,76.950000000000003,0.0,0.0,0.0,0.99594746177000459,9.4997526979408295,0.00010474496865722436,0.0015270852903669311,0.0012846905456754033,0.0002428117457947212,6.8106647715309894e-10,5.9818692590639762e-07,0.00033802205079446217,4.3996495115467707e-06,2.7497575681057711e-12,8.7898789665204025e-08,7.2457508384342856e-08,0.00053434221511945593,1.1568829632052114e-05,3.4431489038669401e-14,5.8099862688233387e-16,1.8939536469785739e-12,0.0,2.0085082395886246e-08,1.0872195237574532e-06,2.9338110821858284e-06,2.9358146652801558e-06,1.2442424803672631e-09,7.5934061395889201e-10,1.4301302828678805e-16,7.0508573552439996e-08,5.9487959170506957e-11,1.8141513338650918e-11
7.481966738316472e-10,0.18230348681168512,76.950000000000003,0.0,0.0,0.0,0.99584620612401475,9.4997462986933492,0.00010735638989282554,0.0015651049446944833,0.0013163367220968198,0.00024909435708191557,6.9802248667703822e-10,5.981287862048553e-07,0.00034646154170463005,4.5093130952569711e-06,2.8209059321964746e-12,9.4734498048007021e-08,7.8092067812664718e-08,0.00054768613410849116,1.2152974353724139e-05,3.5289712065846998e-14,6.0131930496181243e-16,2.0654167843762797e-12,0.0,2.0942245701166987e-08,1.1191083171658635e-06,3.1035179185916246e-06,3.1056374499257322e-06,1.3162290281287799e-09,8.033023059781165e-10,1.4658628281970751e-16,7.4071094681428423e-08,6.24941358410892e-11,1.9058832415443757e-11
7.664497532348563e-10,0.18230347383958104,76.950000000000003,0.0,0.0,0.0,0.99574495469472524,9.4997399013311661,0.00010996742863431088,0.0016031163213492707,0.0013479718667088289,0.00025537475944882224,7.1497478410292612e-10,5.9807064868555742e-07,0.00035490011331656691,4.6189526723813397e-06,2.8920292810453737e-12,1.0191439243321458e-07,8.4010617608830802e-08,0.00056102874484205824,1.2751421657685531e-05,3.6147747218192929e-14,6.2206735470363181e-16,2.2472425081894066e-12,0.0,2.1810734731068721e-08,1.1509944572029575e-06,3.2781302250186977e-06,3.2803690575834632e-06,1.3902967356121553e-09,8.4853582915178634e-10,1.5015918702465057e-16,7.7721013059121582e-08,6.5574071051126486e-11,1.9998671821958871e-11
7.847028326380653e-10,0.18230346088162597,76.950000000000003,0.0,0.0,0.0,0.99564370749584841,9.4997335058478196,0.00011257808490984086,0.0016411194102905469,0.0013795959701149217,0.00026165295104756088,7.3192336495690905e-10,5.9801251346175154e-07,0.00036333776567269244,4.7285682140365995e-06,2.963127593740326e-12,1.0944680824011503e-07,9.0220061682316968e-08,0.000574370047693286,1.3364165518018375e-05,3.7005594269487472e-14,6.4325307224146375e-16,2.4397504363932528e-12,0.0,2.2690238911946071e-08,1.1828767317225247e-06,3.4576474976656815e-06,3.4600089841036297e-06,1.4664453858797027e-09,8.9504105206778823e-10,1.5373174100159714e-16,8.145830004489987e-08,6.8727740496264998e-11,2.0961024137632263e-11
8.029559120412743e-10,0.18230344793780487,76.950000000000003,0.0,0.0,0.0,0.99554246454108719,9.4997271122368563,0.00011518835874761074,0.0016791142014873604,0.0014112090229319266,0.00026792893003289663,7.4886822476541279e-10,5.9795438052683886e-07,0.00037177449881558807,4.8381596913676683e-06,3.0342008493436821e-12,1.1734007281385176e-07,9.6727298373303195e-08,0.00058771004302712491,1.3991199906140975e-05,3.7863252994930443e-14,6.6488675615197026e-16,2.6432602756232983e-12,0.0,2.3580456094708726e-08,1.2147541004592324e-06,3.6420690597989515e-06,3.6445565522857675e-06,1.5446746885484676e-09,9.4281779826579432e-10,1.5730394484828636e-16,8.52829269809115e-08,7.1955119857721267e-11,2.1945881937492123e-11
8.212089914444833e-10,0.18230343500810278,76.950000000000003,0.0,0.0,0.0,0.99544122584413686,9.4997207204918332,0.00011779825017585049,0.0017171006849185614,0.0014428110157901062,0.00027420269456219457,7.6580935909339631e-10,5.9789624978225745e-07,0.00038021031278798537,4.947727075547701e-06,3.1052490270109227e-12,1.2560250541843559e-07,1.0353922044655845e-07,0.00060104873120055884,1.4632518790813795e-05,3.8720723168142099e-14,6.8697868889095565e-16,2.8580917840084947e-12,0.0,2.4481092326304165e-08,1.2466256704653536e-06,3.8313940862607517e-06,3.8340109364035738e-06,1.6249842901993193e-09,9.9186585262197945e-10,1.6087579866036455e-16,8.9194865192093453e-08,7.5256184802293282e-11,2.2953237792164064e-11
8.394620708476923e-10,0.1823034220925041,76.950000000000003,0.0,0.0,0.0,0.99533999141868312,9.4997143306063041,0.00012040775922282485,0.0017550788505728127,0.0014744019393331722,0.00028047424279544668,7.8274676348147576e-10,5.9783812134788736e-07,0.00038864520763264932,5.0572703377776619e-06,3.1762721059325056e-12,1.34242417229776e-07,1.1066271508533795e-07,0.00061438611256264017,1.5288116138145409e-05,3.9578004563264874e-14,7.0953913899494846e-16,3.0845647379409412e-12,0.0,2.5391861627395943e-08,1.2784906750410964e-06,4.0256216244918514e-06,4.0283711832419842e-06,1.7073737833061197e-09,1.042184966825676e-09,1.6444730253137461e-16,9.3194085986196501e-08,7.8630910982361298e-11,2.3983084267874154e-11
8.577151502509014e-10,0.18230340919099344,76.950000000000003,0.0,0.0,0.0,0.99523876127840349,9.4997079425738349,0.00012301688591683315,0.0017930486884485963,0.0015059817842182773,0.00028674357289531881,7.996804334609904e-10,5.9777999525499395e-07,0.00039707918339249384,5.1667894492867033e-06,3.2472700652460391e-12,1.4326811132872773e-07,1.181046638852915e-07,0.00062772218745489085,1.5957985911598431e-05,4.0435096956566494e-14,7.3257838160202155e-16,3.3229989023749345e-12,0.0,2.6312485776073318e-08,1.3103484556870391e-06,4.224750612539165e-06,4.2276362301171221e-06,1.7918427138840497e-09,1.0937748640709284e-09,1.6801845655277189e-16,9.7280560653809169e-08,8.2079274035934067e-11,2.5035413926457876e-11
8.759682296541104e-10,0.18230339630355477,76.950000000000003,0.0,0.0,0.0,0.9951375354369667,9.4997015563879916,0.00012562563028620943,0.001831010188554224,0.0015375505411160358,0.00029301068302716441,8.1661036461616918e-10,5.9772187136381372e-07,0.00040551224011061365,5.276284381332389e-06,3.3182428841949989e-12,1.5268788269415284e-07,1.2587194284838373e-07,0.00064105695621156315,1.6642122071995461e-05,4.1292000122289419e-14,7.5610667554697464e-16,3.5737140042807332e-12,0.0,2.7242694097429746e-08,1.3421984466505733e-06,4.4287798944753803e-06,4.4318049203064943e-06,1.878390588038448e-09,1.1466352430735397e-09,1.7158926081410125e-16,1.0145426046837766e-07,8.5601249586663953e-11,2.6110219325366383e-11
9.124743884605285e-10,0.18230337057082954,76.950000000000003,0.0,0.0,0.0,0.9949350967052526,9.4996887895304951,0.00013084197216457519,0.0019069081355374586,0.001600654753699545,0.00030553823606152422,8.5045899266358467e-10,5.9760563057769743e-07,0.00042237559659427394,5.4952015922037413e-06,3.4601130181092672e-12,1.7274279658848869e-07,1.4240996726707343e-07,0.00066772257661895076,1.8053169383747515e-05,4.300523787150175e-14,8.0467139063788867e-16,4.1132656047790568e-12,0.0,2.9130817084768975e-08,1.4058731873504709e-06,4.85153431918035e-06,4.8548482063409734e-06,2.0577210228476352e-09,1.256166137773663e-09,1.7872982040512223e-16,1.1006322054661249e-07,9.2865940602434587e-11,2.8327227552061083e-11
9.489805472669466e-10,0.18230334489419928,76.950000000000003,0.0,0.0,0.0,0.99473267533271659,9.4996760299824832,0.00013605678508528648,0.0019827726117859286,0.0016637145027191527,0.00031805688727485558,8.8429261214561417e-10,5.9748939903968792e-07,0.00043923527743025233,5.7140217410147331e-06,3.6018823420163618e-12,1.9447335644152931e-07,1.6033168425329996e-07,0.0006943829763182861,1.952120970740785e-05,4.4717716017048709e-14,8.5531519328570185e-16,4.7057757550965911e-12,0.0,3.1054208495278053e-08,1.4695117679587918e-06,5.2938742288130029e-06,5.2974903642157078e-06,2.2453605325310195e-09,1.3707748701708314e-09,1.8586898198313551e-16,1.1902073606653898e-07,1.00424788732259e-10,3.0634049320060768e-11
9.854867060733646e-10,0.1823033192735332,76.950000000000003,0.0,0.0,0.0,0.99453027142839434,9.4996632776927008,0.00014127006927626063,0.0020586035377208774,0.0017267297140274647,0.00033056662208636334,9.1811118767013183e-10,5.9737317685263796e-07,0.00045609128296699586,5.9327445988403119e-06,3.7435506908076212e-12,2.1794562970945443e-07,1.7969189983321778e-07,0.00072103815773759872,2.1046194635122704e-05,4.6429432767051973e-14,9.0811984715930861e-16,5.3537987755514057e-12,0.0,3.3010954435695638e-08,1.5331118647228675e-06,5.7557881270642896e-06,5.7597198897194382e-06,2.4413042109020167e-09,1.4904584442460654e-09,1.9300674619859065e-16,1.2832657660102944e-07,1.0827759845011918e-10,3.3030624931668691e-11
9.999999999999999e-10,0.1823032937086991,76.950000000000003,0.0,0.0,0.0,0.9944498091334476,9.4996582099304199,0.00014334222439679373,0.0020887413461259069,0.0017517694889912267,0.00033553747960484343,9.3155182582319807e-10,5.9732697447686917e-07,0.0004627914919255392,6.019672412972152e-06,3.7998439046429013e-12,2.2777570552243084e-07,1.8780046950402495e-07,0.00073163367347065065,2.1668272413183784e-05,4.7109726527623021e-14,9.2973115041820318e-16,5.62741353283027e-12,0.0,3.3797733853213515e-08,1.5583854645594629e-06,5.9448604915099252e-06,5.9489214490318765e-06,2.5215088681057846e-09,1.5394486538429083e-09,1.9584402919538659e-16,1.3212289755650684e-07,1.1148116158237689e-10,3.4008322091735656e-11
1.0219928648797827e-09,0.1823032937086991,76.950000000000003,0.0,0.0,0.0,0.99432788510118175,9.4996505326099907,0.00014648182496596691,0.0021344008339216482,0.0017897003136946379,0.00034306742595833979,9.5191468391242185e-10,5.9725696405525751e-07,0.00047294361355481853,6.1513699372084605e-06,3.8851178998486129e-12,2.4322555355741275e-07,2.0054532995518103e-07,0.00074768812320531459,2.2628075717368479e-05,4.8140386333498209e-14,9.6316698332845953e-16,6.0598866335648393e-12,0.0,3.4999243430144899e-08,1.5966717498352374e-06,6.2372639001729068e-06,6.2415246607656741e-06,2.6455468895847713e-09,1.6152137031812241e-09,2.0014311367527632e-16,1.3798051145094498e-07,1.1642417400202338e-10,3.5516894619580529e-11
1.0584990236862007e-09,0.18230326819956463,76.950000000000003,0.0,0.0,0.0,0.99412551645983371,9.499637794683272,0.00015169205238342622,0.0022101644211259702,0.0018526262280087345,0.00035555928439632314,9.8570306561791521e-10,5.9714076072072616e-07,0.00048979226954586064,6.3698975281007454e-06,4.0265838049946581e-12,2.7037893464238991e-07,2.2294660029863737e-07,0.00077433287495566421,2.426680446314177e-05,4.9850574931923873e-14,1.0205380976850811e-15,6.8265885782204321e-12,0.0,3.7017360951990072e-08,1.6601901379080804e-06,6.7382889701603458e-06,6.7428920907327201e-06,2.8580832030961977e-09,1.74503736927879e-09,2.0727808501172781e-16,1.4798230964586547e-07,1.2486431940660765e-10,3.8092798547067705e-11
1.0950051824926188e-09,0.1823032427459962,76.950000000000003,0.0,0.0,0.0,0.99392316561296423,9.4996250638615631,0.00015690075175820977,0.0022858942202302252,0.0019155073834761407,0.00036804218294913312,1.0194762976023173e-09,5.9702456691682425e-07,0.00050663725129410293,6.5883271439531966e-06,4.1679482425912155e-12,2.9947144889742985e-07,2.4695024608395956e-07,0.00080097241513388815,2.5962332340149547e-05,5.1559996781422008e-14,1.0803145506141428e-15,7.6564508407981802e-12,0.0,3.9063684237965373e-08,1.7236660679702076e-06,7.2588504126262421e-06,7.2638092463397709e-06,3.0789076388768644e-09,1.8799260746496259e-09,2.1441166078263718e-16,1.5833173994483026e-07,1.3359783845574854e-10,4.0758276808164444e-11
1.1315113412990368e-09,0.1823032173478604,76.950000000000003,0.0,0.0,0.0,0.99372083266904698,9.4996123400939574,0.0001621079233204387,0.0023615901522897223,0.0019783437068219404,0.00038051610720889878,1.0532343447517231e-09,5.969083827066443e-07,0.00052347855915536238,6.8066585576571052e-06,4.3092110494742154e-12,3.3056864131721857e-07,2.7261071188322856e-07,0.000827606745801152,2.7714610774999268e-05,5.3268650104648483e-14,1.1425775667255555e-15,8.5520163904779472e-12,0.0,4.1136677371141607e-08,1.7870988141985246e-06,7.7989350458763834e-06,7.8042629368359616e-06,3.3080145751451105e-09,2.019876384431821e-09,2.2154384154017176e-16,1.6902857083708637e-07,1.4262453471518161e-10,4.3513269427856872e-11
1.1680175001054549e-09,0.1823031920050234,76.950000000000003,0.0,0.0,0.0,0.99351851773641264,9.499599623329642,0.000167313567300783,0.0024372521385189706,0.0020411351249901913,0.00039298104281114421,1.0869771720227468e-09,5.967922081559313e-07,0.00054031619348728825,7.0248915425597985e-06,4.4503720629710165e-12,3.6373592574508437e-07,2.9998235143200345e-07,0.00085423586893918976,2.9523591153388985e-05,5.4976533127828153e-14,1.2074082345715041e-15,9.5158247397319906e-12,0.0,4.3234886628789919e-08,1.8504878223204628e-06,8.3585294944397187e-06,8.3642397775609316e-06,3.5453983078740829e-09,2.1648848133376955e-09,2.2867462781521504e-16,1.8007257054283838e-07,1.5194421152512153e-10,4.635771636227223e-11
