Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282)
7.373938424127425e-13,0.22499518051854997,76.950000000000003,0.0,0.0,0.0,0.99999790207137085,9.4999999980100984,7.1643936718937222e-08,8.1419001647875495e-07,8.1349819970429218e-07,1.3388099631944283e-09,3.3079276317669334e-13,2.1366599848906239e-07,7.3093822820342074e-08,6.4911098530305508e-10,1.6815140857476068e-17,3.7987489693065689e-18,1.5014987731340761e-13,1.086656082705094e-07,4.1259814290322322e-12,5.5696197252457967e-18,4.2054035310723127e-20,7.165192862563323e-21,1.7403316330760401e-25,2.8700722139927738e-15,1.6108947172061507e-12,2.7444034594882805e-15,2.74518488345329e-15,6.3103770308949949e-19,1.5037708752152999e-19,4.4566155066461783e-21,5.1771744996576084e-13,2.8313761094265298e-16,3.8522095022032392e-17,8.8209138638447355e-35,4.5956745385204825e-19,5.8657653447153879e-20,8.2856752323165936e-35,1.1708885505802989e-09,5.2975775193313892e-24,1.6334249697130966e-24,8.2659577922303644e-13,2.4909849647499189e-13,3.5888470116225244e-12,8.2673729392517319e-13,8.4082226580241384e-16,8.2856718621007426e-35,1.4105629665493237e-22,3.7975306834748076e-25,2.0570472065662434e-25,1.3947592964882019e-29,1.2879470633805555e-20,1.5278098176545431e-33,1.621111251596978e-17,3.1163269886227304e-30,1.4133047560351359e-34,2.7028441376895222e-20,4.3482280279502169e-39,2.9136662827035505e-39,1.7172528279469291e-42,9.6795832331172186e-23,4.8158347073157105e-22,1.5363031707996584e-24,1.9396407464759025e-20,4.4166996535183222e-24,7.206385742377526e-21,5.9093477114910919e-24,6.4931415971771667e-25,7.9154766631089549e-24,4.1628775776273657e-24,1.2280852496655041e-31,1.3763144605087967e-25,7.3725617137918453e-23,1.4883190017233333e-25,9.1743980710138678e-24,6.1410818082335854e-18,1.3985326445327115e-26,1.6532863413998616e-12,1.5632067233154875e-15,3.7431498612262039e-21,1.5632067103172753e-15,1.1498723273404562e-26,1.4114263257907071e-31,8.0787269945698039e-32
7.592369881448482e-13,0.22499518051825487,76.950000000000003,0.0,0.0,0.0,0.99999783999212322,9.4999999978953422,7.3766175846411172e-08,8.3829273380709173e-07,8.3755505044917875e-07,1.4190274598989726e-09,3.4058652751399871e-13,2.1647189623903556e-07,7.664050605326826e-08,6.8357311057002313e-10,1.7822695260080936e-17,4.1519110777171715e-18,1.5917521291092703e-13,1.1393831800682018e-07,4.3739816764172355e-12,5.8653224774980043e-18,4.4302515587757133e-20,7.8206763372877886e-21,1.925416647314123e-25,3.1061934163052164e-15,1.7076020853953774e-12,2.9953844003067211e-15,2.9962495675198337e-15,6.9716137032367966e-19,1.6799563764131662e-19,4.7675977893841499e-21,5.4309532183471554e-13,2.9998135463361868e-16,4.1358191752624551e-17,1.0819470574227305e-34,5.0964972938837808e-19,6.3141645252990664e-20,1.0162967496018639e-34,1.2277030872577372e-09,5.8795947879378005e-24,1.8118732913784282e-24,8.8672439349570355e-13,2.6719080867838736e-13,3.7165811201347193e-12,8.8688202363028262e-13,9.3186541070727428e-16,1.0162963239752335e-34,1.5647963245780425e-22,4.2725424431640759e-25,2.3469498289698309e-25,1.6405558672087066e-29,1.3919872236460842e-20,1.8521990343430556e-33,1.7184255664236102e-17,3.6094136538577936e-30,1.7134145517945532e-34,2.946436721489701e-20,5.4324845151591679e-39,3.5689230878630996e-39,2.1490516272532602e-42,1.1069996205730772e-22,5.1247052704164824e-22,1.7516503973260699e-24,2.1170063088230643e-20,4.8943440738112963e-24,7.6394186936651579e-21,6.5590106728464745e-24,7.2935310673269839e-25,8.6386667665626126e-24,4.5521185879646461e-24,1.3794625875505922e-31,1.4695871309526032e-25,8.0899497426698864e-23,1.7491044613481841e-25,1.0205147788408157e-23,6.449558434930394e-18,1.6450024974275723e-26,1.720781528776988e-12,1.646900044048995e-15,4.0150279873934756e-21,1.6469000299726875e-15,1.3155313220421274e-26,1.5403844508829402e-31,8.8168572432204072e-32
7.810801338769538e-13,0.22499518051795214,76.950000000000003,0.0,0.0,0.0,0.99999777791503264,9.4999999977776071,7.5888414748781245e-08,8.6239479104516279e-07,8.6160957747919179e-07,1.5015625859863545e-09,3.5038002284931428e-13,2.1916223612612008e-07,8.0232499119167699e-08,7.1869202675504705e-10,1.8859360910234534e-17,4.5266194165336736e-18,1.6846385070860593e-13,1.1927838805298784e-07,4.6292163540665219e-12,6.1666609436587987e-18,4.6594276615875732e-20,8.5149466210165452e-21,2.123670973930259e-25,3.3535703979854939e-15,1.8071199015618604e-12,3.2612070613897399e-15,3.2621619985141314e-15,7.6786318042772114e-19,1.8706262886472327e-19,5.0881897823550377e-21,5.6881942550927746e-13,3.1716013093877809e-16,4.4296281434497221e-17,1.3194150157379845e-34,5.6335264822739059e-19,6.7805664803005562e-20,1.2393562178082797e-34,1.2852434707668086e-09,6.5040499866621569e-24,2.0032559902872946e-24,9.4894000107760368e-13,2.8590798824574804e-13,3.84288482453298e-12,9.4911495729839833e-13,1.029411021480324e-15,1.2393556838294931e-34,1.7303180880613348e-22,4.7910531463003651e-25,2.6671789619379107e-25,1.9204225547850762e-29,1.5007734219810824e-20,2.2327972969780172e-33,1.8185675440692382e-17,4.1632322680286647e-30,2.0655341408670562e-34,3.2040168226521407e-20,6.7431119025348227e-39,4.346294626166604e-39,2.6719711550058996e-42,1.2608389152025762e-22,5.4431970837442231e-22,1.9890268414135125e-24,2.3048585627140021e-20,5.4065985681875884e-24,8.0850784203628645e-21,7.2569336154037915e-24,8.1654944031971514e-25,9.4045440646177538e-24,4.963799920146388e-24,1.5443759880486505e-31,1.5663993209436139e-25,8.8525939912822461e-23,2.0454732075118964e-25,1.131509884214679e-23,6.7622032143426201e-18,1.9253939211697542e-26,1.7891105341300368e-12,1.7310927940493585e-15,4.2986945051516256e-21,1.7310927788484948e-15,1.4989199736936691e-26,1.6769547468122977e-31,9.5985579779685676e-32
8.029232796090594e-13,0.22499518051764184,76.950000000000003,0.0,0.0,0.0,0.99999771584001063,9.4999999976569178,7.8010653426051929e-08,8.8649620296866295e-07,8.8566178214099584e-07,1.5864139951728944e-09,3.6017325362111831e-13,2.2174177531089723e-07,8.3867936739233592e-08,7.5445295826662697e-10,1.9925120897663626e-17,4.9235459819867047e-18,1.7801578479170071e-13,1.2468304537561762e-07,4.8916852652335817e-12,6.4735083390431975e-18,4.8928471828650754e-20,9.2491166203995076e-21,2.3355871993302825e-25,3.6123428003028028e-15,1.9094474654875553e-12,3.542296474543718e-15,3.5433474376936657e-15,8.4330249298530227e-19,2.0764814937150554e-19,5.4182065039412315e-21,5.9487712794814818e-13,3.3466188679062246e-16,4.7335448424918632e-17,1.600216093516427e-34,6.2080352897177525e-19,7.2649774498859993e-20,1.5031196858596605e-34,1.343479821952608e-09,7.1724515020173233e-24,2.2080293775975342e-24,1.0132180027587276e-12,3.0524239554043788e-13,3.9676740107363908e-12,1.0134115393791848e-12,1.133679664888118e-15,1.5031190201241657e-34,1.907549320234409e-22,5.3556787109136798e-25,3.0198576274876756e-25,2.2378654570164702e-29,1.6143474326806395e-20,2.6772661773167985e-33,1.9215364741982081e-17,4.7832619027734725e-30,2.4767542808372499e-34,3.4759500698019503e-20,8.3186881801260881e-39,5.2641123444528359e-39,3.3017648307710468e-42,1.4305142418643945e-22,5.7713077047532506e-22,2.2498612652840313e-24,2.5034977136228727e-20,5.9547666718339185e-24,8.5433648180400379e-21,8.0050210937244061e-24,9.1131430907012413e-25,1.0214324795198745e-23,5.3983683992007006e-24,1.7236029537714994e-31,1.666794321200494e-25,9.661881534917762e-23,2.380943490753251e-25,1.2507591129601014e-23,7.078844558727e-18,2.2431102353706785e-26,1.8582606989491977e-12,1.8156618785518991e-15,4.5943465345030748e-21,1.8156618621800708e-15,1.7012984130519013e-26,1.8213541057061545e-31,1.0425070643179436e-31
8.24766425341165e-13,0.22499518051732387,76.950000000000003,0.0,0.0,0.0,0.99999765376697236,9.4999999975332834,8.0132891878227618e-08,9.1059698402457738e-07,9.0971166578048137e-07,1.6735803419466604e-09,3.6996623113369614e-13,2.2421507918540892e-07,8.7545028826948582e-08,7.9084145821108536e-10,2.1019958321877075e-17,5.3433654972481838e-18,1.878310093986249e-13,1.3014962872660282e-07,5.1613882175035075e-12,6.7857406994438796e-18,5.1304054237839258e-20,1.0024299091413837e-20,2.5616601520307082e-25,3.8826446201376526e-15,2.0145840772657414e-12,3.8390775670579808e-15,3.8402310427792298e-15,9.2363867640188929e-19,2.2982325886282264e-19,5.75745997296952e-21,6.2125630547046134e-13,3.5247502169908557e-16,5.0474715244279456e-17,1.930746864537124e-34,6.8212844208678589e-19,7.7673940344926915e-20,1.8135956616158639e-34,1.402383466127457e-09,7.8862932040861904e-24,2.4266453097810151e-24,1.0795325727968293e-12,3.251860228376196e-13,4.0908730664303067e-12,1.0797459872820462e-12,1.2448891205966129e-15,1.8135948365133115e-34,2.0969099726830612e-22,5.9691153000705971e-25,3.4071868293460726e-25,2.5966330652985817e-29,1.7327482120933422e-20,3.1940464121086521e-33,2.0273316486359313e-17,5.4753073084964244e-30,2.9548871023652614e-34,3.7626001730759787e-20,1.0202991404761136e-38,6.3428336101764114e-39,4.0563507708479731e-42,1.617097968666045e-22,6.1090347170953264e-22,2.5356181823297345e-24,2.7132238914529773e-20,6.5401540110972849e-24,9.0142778224180301e-21,8.8051835900153764e-24,1.0140699235563811e-24,1.1069224610175322e-23,5.8562531235038616e-24,1.91794190285848e-31,1.770815418030182e-25,1.0519199101584022e-22,2.7592503994775254e-25,1.3785984331347175e-23,7.3993177929869341e-18,2.6017712588175384e-26,1.9282198746183668e-12,1.9004902980005194e-15,4.9021802179219502e-21,1.9004902804113971e-15,1.9239706653154655e-26,1.9737993151839946e-31,1.1297636085031799e-31
8.466095710732707e-13,0.22499518051699846,76.950000000000003,0.0,0.0,0.0,0.99999759169583557,9.4999999974067215,8.2255130105312334e-08,9.3469714833068987e-07,9.3375922974273934e-07,1.7630602815882566e-09,3.797589610231248e-13,2.2658652055167446e-07,9.1262060810186398e-08,8.2784340889810371e-10,2.2143856291781374e-17,5.7867554604116511e-18,1.9790951892099234e-13,1.3567558912198049e-07,5.4383250228027339e-12,7.1032368855353256e-18,5.3719975209161208e-20,1.0841606627302597e-20,2.8023870914901446e-25,4.1646041858132721e-15,2.1225290373106206e-12,4.1519751565713732e-15,4.1532378628828748e-15,1.0090311686210236e-18,2.5365998922112441e-19,6.1057587694513529e-21,6.4794534602251336e-13,3.7058830486949641e-16,5.3713041016605865e-17,2.3181373591313986e-34,7.4745224948249682e-19,8.2878030031873789e-20,2.1774816172588783e-34,1.4619269382319303e-09,8.6470549069636569e-24,2.6595513413517673e-24,1.1478566196483939e-12,3.4573048237490915e-13,4.212414995858246e-12,1.1480912521242957e-12,1.3632544641307252e-15,2.1774806003621023e-34,2.2988190287951949e-22,6.6341401793269382e-25,3.8314462209539153e-25,3.0007232216216963e-29,1.8560118870493148e-20,3.7924033619232201e-33,2.1359523613853821e-17,6.2455070525642781e-30,3.508508229600257e-34,4.0643289087410499e-20,1.2445467745762883e-38,7.6052207736557433e-39,4.9560184193021716e-42,1.8216965272667916e-22,6.456375695755232e-22,2.8477970385019883e-24,2.9343371469596285e-20,7.1640688043266264e-24,9.497817408866349e-21,9.6593381181146219e-24,1.1252496335456594e-24,1.1970458559470732e-23,6.3378660226232827e-24,2.1282123150226199e-31,1.8785058936729515e-25,1.1425933067413482e-22,3.1843487771972933e-25,1.5153658558710882e-23,7.7234651873986003e-18,3.0052169042985878e-26,1.9989764245992431e-12,1.9854664118517292e-15,5.2223907584463045e-21,1.9854663929990963e-15,2.168284500780499e-26,2.1345070555093665e-31,1.2217494535245335e-31
8.684527168053763e-13,0.22499518051666556,76.950000000000003,0.0,0.0,0.0,0.99999752962652233,9.4999999972772482,8.4377368107310088e-08,9.5879670969179029e-07,9.5780447537209162e-07,1.854852470146415e-09,3.8955143731115025e-13,2.2886029715177162e-07,9.5017386757682559e-08,8.6544500563840169e-10,2.3296797926097457e-17,6.2543960785798931e-18,2.0825130789595532e-13,1.4125847962333758e-07,5.7224954971822134e-12,7.4258784436381706e-18,5.6175515893012122e-20,1.1702151673575587e-20,3.0582674329332532e-25,4.4583446730531486e-15,2.2332816463420451e-12,4.4814139570511634e-15,4.482792844329155e-15,1.0996393913524804e-18,2.7923127262856995e-19,6.4629099815613599e-21,6.7493310249701462e-13,3.8899094700217879e-16,5.704933604683794e-17,2.7703127819188485e-34,8.1689840743182276e-19,8.8261831288637618e-20,2.6022219638961656e-34,1.5220838727291721e-09,9.4561999718396743e-24,2.9071900139689744e-24,1.2181621140513138e-12,3.6686710585517098e-13,4.3322401450611253e-12,1.2184193467372877e-12,1.4889877193040789e-15,2.6022207172797872e-34,2.5136939979676952e-22,7.353611443899066e-25,4.2949941068573888e-25,3.4543939001193195e-29,1.9841720272791846e-20,4.4824897215585706e-33,2.2473979086392064e-17,7.1003453309991067e-30,4.1470148776367959e-34,4.3814961575860266e-20,1.5101839572718815e-38,9.0765277354901012e-39,6.0236843171067523e-42,2.0454497574168848e-22,6.8133282382368124e-22,3.1879303695992468e-24,3.167137456454642e-20,7.827820756200904e-24,9.9939835898655758e-21,1.0569406367474004e-23,1.2452977792671148e-24,1.2919241117682977e-23,6.8436018469205214e-24,2.3552544502166327e-31,1.989909026384147e-25,1.2383469466867916e-22,3.6604191509885894e-25,1.6614010740046487e-23,8.0511353286708289e-18,3.4575139076329296e-26,2.070519177827283e-12,2.070484686397514e-15,5.5551725079896771e-21,2.0704846662352868e-15,2.4356309003280433e-26,2.3036939043442951e-31,1.3185885638267694e-31
8.902958625374819e-13,0.22499518051632517,76.950000000000003,0.0,0.0,0.0,0.99999746755895724,9.4999999971448741,8.6499605884224705e-08,9.8289568159689612e-07,9.8184740401205886e-07,1.9489555644645526e-09,3.9934367307376787e-13,2.3104042831110268e-07,9.8809430695205567e-08,9.0363275949311386e-10,2.4478766354625161e-17,6.7469703323338671e-18,2.1885637100787005e-13,1.4689595729450864e-07,6.0138994608575624e-12,7.7535496293011719e-18,5.8669884641465732e-20,1.2607046512477779e-20,3.3298029678053602e-25,4.7639840061942863e-15,2.3468412053983507e-12,4.8278185722505072e-15,4.8293208241909861e-15,1.1956228177715327e-18,3.0661095225093368e-19,6.8287184547448735e-21,7.0220890174374506e-13,4.0767251421212381e-16,6.0482458027068835e-17,3.2960576784097856e-34,8.9058903905513319e-19,9.3825047168931599e-20,3.096068326518346e-34,1.5828290246897251e-09,1.0315176198737786e-23,3.1699990985096783e-24,1.2904199990710304e-12,3.8858691711982548e-13,4.4502965084859842e-12,1.2907012557426691e-12,1.6222980004754194e-15,3.0960668060039551e-34,2.7419511403091351e-22,8.1304690283365541e-25,4.8002682313404426e-25,3.9621698093180456e-29,2.1172595945649355e-20,5.2753922357828035e-33,2.3616675887956102e-17,8.046659811887115e-30,4.8806691450621198e-34,4.7144598827333756e-20,1.8234623639335182e-38,1.0784699781139254e-38,7.2851247108328548e-42,2.2895306916796705e-22,7.1798899368392472e-22,3.5575831657399603e-24,3.4119247171825716e-20,8.532721708785491e-24,1.0502776414837853e-20,1.1537315581192542e-23,1.3746697971486821e-24,1.391678616261734e-23,7.3738387525748565e-24,2.5999295486199376e-31,2.10506809029723e-25,1.3393193981193042e-22,4.1918698788203667e-25,1.8170455814894188e-23,8.382183240788338e-18,3.9629587038508302e-26,2.1428374376357896e-12,2.1554448451637183e-15,5.9007189977971589e-21,2.1554448236459736e-15,2.7274439678898124e-26,2.4815763329468611e-31,1.4204048429464617e-31
9.121390082695875e-13,0.22499518051597736,76.950000000000003,0.0,0.0,0.0,0.99999740549306859,9.4999999970096187,8.8621843436059772e-08,1.0069940772372618e-06,1.0058880170053967e-06,2.0453682221498613e-09,4.0913569368807969e-13,2.3313077391826444e-07,1.0263667916356703e-07,9.4239347926931133e-10,2.5689744715696395e-17,7.2651638926271125e-18,2.2972470308041423e-13,1.5258577213787508e-07,6.3125367379675216e-12,8.0861372532683628e-18,6.1201929164408069e-20,1.3557403281841387e-20,3.6174975737715617e-25,5.0816354168137319e-15,2.4632070158177498e-12,5.1916135032629639e-15,5.1932465376795242e-15,1.2971408861083813e-18,3.358737040283035e-19,7.2029888343507629e-21,7.2976249403685814e-13,4.2662299751841692e-16,6.4011227496160606e-17,3.9050844706813275e-34,9.6864473223001805e-19,9.9567315571959594e-20,3.6681439232056838e-34,1.6441381505798973e-09,1.122541339087026e-23,3.4484108768042855e-24,1.3646005374157752e-12,4.1088073747157863e-13,4.5665383670028868e-12,1.364907282789252e-12,1.7633911582629883e-15,3.6681420775245558e-34,2.9840049433684021e-22,8.9677342582635048e-25,5.349785619160767e-25,4.5288537346125419e-29,2.2553032372257221e-20,6.1832010442624354e-33,2.478760702463833e-17,9.091653937981849e-30,5.7206622643381154e-34,5.0635761754857511e-20,2.1913835328407237e-38,1.2760578398388251e-38,8.7692716040899158e-42,2.5551447609466624e-22,7.5560584013041588e-22,3.9583508010838673e-24,3.6689987531770273e-20,9.2800844926700323e-24,1.1024195967343155e-20,1.2564996609521076e-23,1.5138320393242236e-24,1.4964307007625735e-23,7.9289383592240927e-24,2.8631194892555741e-31,2.224026355078596e-25,1.4456491956647262e-22,4.7833429099826445e-25,1.9826422903509189e-23,8.7164696982795584e-18,4.5260841066498635e-26,2.2159209312972935e-12,2.2402526163648138e-15,6.2592230258182461e-21,2.2402525934458123e-15,3.0452002508569815e-26,2.6683707119066578e-31,1.5273221368034236e-31
9.33982154001693e-13,0.22499518051562217,76.950000000000003,0.0,0.0,0.0,0.9999973434287871,9.499999996871491,9.0744080762818822e-08,1.0310919095010068e-06,1.0299263156940568e-06,2.1440891016071961e-09,4.1892747536061048e-13,2.3513502818639922e-07,1.0649768366478887e-07,9.8171427695573169e-10,2.6929716155973107e-17,7.8096652062993227e-18,2.4085629907841965e-13,1.5832577073098157e-07,6.6184071566505518e-12,8.4235307278481601e-18,6.3770796817206277e-20,1.4554333955155599e-20,3.9218574680656075e-25,5.4114072601209645e-15,2.5823783792552057e-12,5.5732231401920069e-15,5.5749946099097767e-15,1.404353073478051e-18,3.6709505893459962e-19,7.5855244891952982e-21,7.5758406974916139e-13,4.4583272546485718e-16,6.7634421622332555e-17,4.6081043994660925e-34,1.0511846454240436e-18,1.0548820147831011e-19,4.3285102048032915e-34,1.70598804744771e-09,1.2188324599212544e-23,3.7428525509381373e-24,1.4406731667871563e-12,4.3373914175807228e-13,4.6809268058316061e-12,1.4410069059467217e-12,1.9124699810634911e-15,4.3285079746738143e-34,3.2402684291390667e-22,9.8685110569937595e-25,5.9461435282708738e-25,5.159532686908865e-29,2.3983291947163564e-20,7.2190568748661764e-33,2.5986765524810765e-17,1.0242904400581288e-29,6.6791583453858164e-34,5.4291992245528721e-20,2.6217553998498058e-38,1.5038123689669844e-38,1.0508471692723302e-41,2.8435296737508566e-22,7.9418312392569986e-22,4.3918586549732221e-24,3.9386593093153243e-20,1.0071223726574961e-23,1.1558242365323007e-20,1.3654385068949948e-23,1.6632619154561498e-24,1.6063016373102338e-23,8.5092463310056662e-24,3.1457270582293384e-31,2.346827085345958e-25,1.5574748384407244e-22,5.4397151373631777e-25,2.1585357085490112e-23,9.0538614503647597e-18,5.1516614206373841e-26,2.2897598266093179e-12,2.324818789209729e-15,6.6308766796198681e-21,2.3248187648439314e-15,3.3904187575315012e-26,2.8642933060259965e-31,1.6394642307751847e-31
9.558252997337986e-13,0.22499518051525969,76.950000000000003,0.0,0.0,0.0,0.9999972813660466,9.4999999967305104,9.2866317864505203e-08,1.0551891909933899e-06,1.0539623014192317e-06,2.2451168619999009e-09,4.2871899876979183e-13,2.3705674057254574e-07,1.1039105245964497e-07,1.0215825473926098e-09,2.8198663835019017e-17,8.381165390332545e-18,2.5225115409849709e-13,1.6411388403227814e-07,6.9315105487714309e-12,8.765621891650929e-18,6.6376054193275818e-20,1.5598950365321387e-20,4.2433908961980305e-25,5.7534036306658247e-15,2.7043545976595645e-12,5.9730717717105592e-15,5.9749895652856463e-15,1.5174188079610887e-18,4.0035131641053141e-19,7.9761296962837524e-21,7.8566420366548257e-13,4.6529243136077073e-16,7.1350790910247761e-17,5.4169032459643036e-34,1.1383262965619709e-18,1.115872181075962e-19,5.0882379846322768e-34,1.7683564215296001e-09,1.3205303564306433e-23,4.0537454468207762e-24,1.5186068745841585e-12,4.5715257198654437e-13,4.7934282320504153e-12,1.5189691523278715e-12,2.0697338271534648e-15,5.0882353017414517e-34,3.51115260255331e-22,1.0835985271382023e-24,6.5920190858951014e-25,5.8595899102255873e-29,2.5463616216919439e-20,8.3972279849905367e-33,2.7214144439101033e-17,1.1508374013244382e-29,7.7693656709700433e-34,5.8116813713521108e-20,3.1232737441874234e-38,1.7654637504162682e-38,1.2538827844751932e-41,3.1559544543041316e-22,8.3372060737630339e-22,4.8597597599835325e-24,4.2212060586408528e-20,1.0907454604276608e-23,1.2104915757952916e-20,1.4807419264229355e-23,1.8234476719677094e-24,1.7214126426088685e-23,9.1150925112700278e-24,3.4486755311737248e-31,2.4735135408919086e-25,1.6749347927107455e-22,6.1661040232456512e-25,2.345071526346594e-23,9.3942304672440071e-18,5.8447071166387859e-26,2.3643446762792702e-12,2.409059971019862e-15,7.0158714232061259e-21,2.4090599451619561e-15,3.764660101609372e-26,3.0695602814740468e-31,1.7569548537705288e-31
9.776684454659041e-13,0.2249951805148898,76.950000000000003,0.0,0.0,0.0,0.99999721930478347,9.4999999965866895,9.4988554741122106e-08,1.0792859340324206e-06,1.0779959755213204e-06,2.3484501632802157e-09,4.3851035349642325e-13,2.3889931072656516e-07,1.143154525481815e-07,1.0619859725584634e-09,2.9496570922717868e-17,8.9803583100728699e-18,2.6390926337203791e-13,1.6994813032547829e-07,7.2518467499822219e-12,9.1123050477869606e-18,6.9016663733704884e-20,1.6692364186786107e-20,4.5826083394323963e-25,6.1077242136835306e-15,2.8291349732885885e-12,6.3915835775877049e-15,6.3936558201022575e-15,1.636497526667955e-18,4.3571956191606247e-19,8.374608728438542e-21,8.1399386848088232e-13,4.8499318454697743e-16,7.515905401061103e-17,6.3444190054565823e-34,1.2301856541624379e-18,1.1786382045355859e-19,5.9594804016166597e-34,1.8312219199770659e-09,1.4277725851156081e-23,4.3815053105911606e-24,1.5983700767464429e-12,4.811113005345896e-13,4.9040148032454154e-12,1.5987624769691206e-12,2.2353787991264374e-15,5.9594771875037132e-34,3.7970667122969371e-22,1.1873425796174608e-24,7.2901702048238346e-25,6.6347114253524964e-29,2.6994225109234917e-20,9.7331617639417002e-33,2.8469736840547105e-17,1.289641959060862e-29,9.0055845320301159e-34,6.2113730833768636e-20,3.7055864589156296e-38,2.0651006629283979e-38,1.4900493945502246e-41,3.4937192943617255e-22,8.7421805318366705e-22,5.3637343849432017e-24,4.5169385970578244e-20,1.1790093551259253e-23,1.2664216325786915e-20,1.6026041150905678e-23,1.9948885163521747e-24,1.8418848754951903e-23,9.7467914366617528e-24,3.7729089083550885e-31,2.6041289762951692e-25,1.7981674898908505e-22,6.9678688533620653e-25,2.5425967641989213e-23,9.7374541232199533e-18,6.6104849064084974e-26,2.4396664313529723e-12,2.49289779309281e-15,7.4143981218457961e-21,2.4928977656977234e-15,4.1695264969303786e-26,3.2843877012782894e-31,1.8799176756571095e-31
