Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447)
3.521545494423776e-08,0.28456064411334303,76.950000000000003,0.0,0.0,0.0,6.6700973399623988e-05,9.4999756459214506,0.0020500062476668541,0.012897944751651486,4.3550379933251658e-09,7.9137020303457977e-11,1.4732495246039795e-09,1.0835343141965075e-06,0.053860407939838713,8.648918124006332e-06,4.1138717961341874e-19,9.2859459335519248e-08,0.00033631623391213865,0.89043582736692228,0.00086074939208301759,3.4390512171342124e-14,1.3166202712099082e-12,1.4019222448454632e-07,2.3827541191458696e-12,0.00030035658995221235,2.1341568487257731e-10,0.019530283171615304,0.020106662281434144,2.5793282190067657e-06,1.3617533232802491e-06,2.2034843271097221e-09,0.00617681528274439,1.6224667871457232e-06,4.2804481351617394e-07,2.8811010628361559e-06,1.553830204224265e-06,4.4367395525868284e-06,0.00023170494969537207,0.011957883780782878,1.0261400185544763e-11,3.9132642711535963e-12,1.3063865365251879e-06,4.2985281495868369e-07,8.2987081666483441e-09,9.9990935003076763e-05,0.0003144671591237596,5.1627727107129719e-05,5.476749382600587e-07,5.4112207571449796e-06,4.1029390060426321e-07,4.5386251816853689e-06,4.0979213964434676e-08,4.1675012118544946e-08,1.8017034247825578e-06,1.7836731405287899e-06,1.5565250315090847e-06,2.8898917702076417e-08,1.4232172976939664e-08,6.2774546143017711e-07,5.7947545952699913e-09,0.00014956202189145477,2.8612882458063314e-10,3.6457549423741301e-08,0.00034864952989768842,3.1584194725418864e-08,4.1171543098679887e-07,5.832684777810902e-08,1.63644845961748e-07,7.4688966056555768e-09,1.7056571296602452e-09,2.9017511355385215e-15,5.2882008753323577e-09,7.5464662548013307e-06,2.2955907236574007e-08,1.0472545857334399e-08
3.533328007806788e-08,0.2845606439419244,76.950000000000003,0.0,0.0,0.0,6.6468516427296137e-05,9.49997564707677,0.0020468175158517531,0.012878710559618867,4.1662254775162398e-09,7.5705196181689971e-11,1.4710525272468783e-09,1.0786158520879519e-06,0.053581818286284,8.6360203412146627e-06,3.9354712901291802e-19,9.1402088193299141e-08,0.00033727186085401182,0.89070963816451565,0.00086076518954448817,3.433922698749361e-14,1.3203605737787843e-12,1.4059125221037493e-07,2.377012081822106e-12,0.00030044931787421631,2.1155062393050073e-10,0.019530172291817902,0.020106662575055601,2.5793135770615836e-06,1.3617455929335413e-06,2.2041619100446314e-09,0.0061922321019207095,1.6265163404970406e-06,4.2911321623552368e-07,2.8810680268959725e-06,1.5577091258696505e-06,4.4478492183458262e-06,0.00023176133898066977,0.011965662701084574,1.0287016358600865e-11,3.9230331960456759e-12,1.307140950658262e-06,4.3012227009254043e-07,8.2996180552143941e-09,0.00010018380520310333,0.00031507564202073383,5.162696878308086e-05,5.4904702290164069e-07,5.4059570703438572e-06,4.1008464242954087e-07,4.5381101438489606e-06,4.1081744906702065e-08,4.1670298547237174e-08,1.8089549932124433e-06,1.7903942379872988e-06,1.5563551549763122e-06,2.9015233657119747e-08,1.423063474257711e-08,6.3008168840659241e-07,5.8163683678499709e-09,0.00015002379372720329,2.8728361599330359e-10,3.6528133688884796e-08,0.00035051245129996277,3.1752957211262586e-08,4.1343141346675757e-07,5.8638503535064986e-08,1.6451932130667412e-07,7.5000301944690228e-09,1.7127364262609168e-09,2.9172573362191073e-15,5.3108962857602996e-09,7.5788622532860402e-06,2.3000351779564047e-08,1.0472486399469712e-08
3.5451105211898005e-08,0.2845606437732565,76.950000000000003,0.0,0.0,0.0,6.6237163313182174e-05,9.4999756482301532,0.002043633680420398,0.012859505849975745,3.9868749662902198e-09,7.2445357529284512e-11,1.4688588974564079e-09,1.0737241249365561e-06,0.053304746285429208,8.6231423282000259e-06,3.7660113048710775e-19,8.9967588427469103e-08,0.00033822634520269489,0.89098194131069974,0.00086078092894723685,3.428802041379586e-14,1.3240964046936e-12,1.4098980296409652e-07,2.3713497610392122e-12,0.00030054153524395672,2.0977766551170353e-10,0.019530063162387919,0.020106662858581925,2.5792991662606309e-06,1.3617379846214884e-06,2.2048357620867233e-09,0.0062076190351226411,1.6305580436572864e-06,4.3017954781999444e-07,2.8810355125918961e-06,1.5615805280721237e-06,4.4589373470216585e-06,0.00023181683545583765,0.011973424714367185,1.0312582873642648e-11,3.9327831834715536e-12,1.3078940012419716e-06,4.3039116902957933e-07,8.3005389428596318e-09,0.00010037676748211759,0.0003156844145568751,5.162622233918209e-05,5.5041644760384397e-07,5.400679999522913e-06,4.0987662202386943e-07,4.5375802005812312e-06,4.1184078547335676e-08,4.1665447871577616e-08,1.8162106575423447e-06,1.797105846307564e-06,1.5561800432044214e-06,2.9131615314661314e-08,1.4229048364977451e-08,6.3241416469417601e-07,5.8379477404582522e-09,0.00015048550401222855,2.8843905974541489e-10,3.6598751589021159e-08,0.0003523780455775898,3.1921961834021096e-08,4.151481758919374e-07,5.8950606450266783e-08,1.6539505153905548e-07,7.5311779394611824e-09,1.7198188344324241e-09,2.9327857885695416e-15,5.3336045275415654e-09,7.6112766003414145e-06,2.3044817501713063e-08,1.0472427880216773e-08
3.556893034572813e-08,0.2845606436072966,76.950000000000003,0.0,0.0,0.0,6.6006908331714482e-05,9.4999756493816125,0.0020404547342234552,0.012840330576256949,3.8165035629566884e-09,6.9348726968033599e-11,1.4666686299254435e-09,1.0688589870835207e-06,0.053029183663080473,8.6102840538061967e-06,3.6050355556966259e-19,8.8555601167395493e-08,0.00033917968762066364,0.89125274500163643,0.00086079661057517564,3.4236892326363033e-14,1.3278277665458976e-12,1.4138787702158467e-07,2.3657659251208075e-12,0.00030063324483701006,2.0809211778982522e-10,0.019529955755939452,0.020106663132511401,2.579284982987465e-06,1.3617304964347573e-06,2.2055059035185369e-09,0.0062229761429914441,1.6345919125552772e-06,4.3124381247212822e-07,2.8810035117596172e-06,1.5654444260894525e-06,4.4700039823150817e-06,0.00023187145325510435,0.011981169908641722,1.0338099831432204e-11,3.9425142718576293e-12,1.3086456952734387e-06,4.3065951465436964e-07,8.3014707675771295e-09,0.00010056982162658029,0.00031629347606428596,5.1625487594251367e-05,5.5178321776403786e-07,5.3953899144199095e-06,4.0966982373302595e-07,4.5370356278894131e-06,4.1286215284373441e-08,4.1660462629662957e-08,1.823470380805553e-06,1.8038079547141534e-06,1.5559997928278814e-06,2.9248062081737122e-08,1.4227414732122114e-08,6.3474288885707704e-07,5.8594926989522844e-09,0.00015094715427149395,2.8959514994893754e-10,3.6669403046440859e-08,0.00035424629738815746,3.2091207203820032e-08,4.1686571017105878e-07,5.9263153957012571e-08,1.6627202945623169e-07,7.5623396938094854e-09,1.7269043211775899e-09,2.9483363648722167e-15,5.3563254845332599e-09,7.6437091300632599e-06,2.3089304354087843e-08,1.0472370284890257e-08
3.568675547955825e-08,0.28456064344400295,76.950000000000003,0.0,0.0,0.0,6.5777745787991642e-05,9.4999756505311677,0.0020372806701199949,0.012821184692072968,3.6546530834192591e-09,6.6406976308653792e-11,1.4644817193554976e-09,1.0640202936641813e-06,0.052755122190165669,8.5974454869276486e-06,3.4521111086530389e-19,8.716577317007577e-08,0.00034013188877382507,0.89152205738883361,0.00086081223471055695,3.4185842601510866e-14,1.3315546619406425e-12,1.417854746601501e-07,2.3602593616577192e-12,0.00030072444941383106,2.0648952898641737e-10,0.019529850045503113,0.020106663397316954,2.5792710236806457e-06,1.3617231264930556e-06,2.2061723545121135e-09,0.0062383034860381175,1.6386179630856133e-06,4.323060143854393e-07,2.8809720163590456e-06,1.5693008351466283e-06,4.4810491678330003e-06,0.00023192520628904546,0.01198889837143554,1.0363567332515151e-11,3.9522264995477487e-12,1.3093960397112362e-06,4.3092730983561837e-07,8.3024134676962131e-09,0.00010076296742448158,0.000316902825879859,5.1624764369617425e-05,5.5314733876800046e-07,5.3900871786381683e-06,4.0946423213895376e-07,4.5364766973518162e-06,4.1388155515001908e-08,4.1655345318864043e-08,1.8307341261577464e-06,1.8105005529336412e-06,1.5558144989310769e-06,2.9364573367346345e-08,1.4225734717749922e-08,6.3706785962327754e-07,5.8810032307072448e-09,0.00015140874601880488,2.9075188073536072e-10,3.6740087983991883e-08,0.00035611719143703932,3.2260691935113922e-08,4.1858400824076256e-07,5.9576143496594823e-08,1.6715024787797581e-07,7.5935153111980099e-09,1.7339928536133274e-09,2.96390893780732e-15,5.3790590409880984e-09,7.6761596771124178e-06,2.3133812288106273e-08,1.0472313599028204e-08
3.580458061338837e-08,0.28456064328333425,76.950000000000003,0.0,0.0,0.0,6.5549670017611087e-05,9.4999756516788203,0.0020341114809774956,0.012802068151109831,3.500888790910807e-09,6.3612203552687278e-11,1.4622981604567049e-09,1.0592079006036736e-06,0.052482553682488303,8.5846265965094686e-06,3.306827184961063e-19,8.579775673206502e-08,0.00034108294933148938,0.89178988657938929,0.00086082780163398336,3.413487111575636e-14,1.3352770934961142e-12,1.4218259615852885e-07,2.3548288772067536e-12,0.00030081515171983549,2.0496567508114064e-10,0.019529746004520416,0.020106663653447394,2.5792572848329879e-06,1.3617158729447342e-06,2.2068351351295929e-09,0.0062536011246437095,1.642636211108756e-06,4.333661577444354e-07,2.8809410184726077e-06,1.5731497704359441e-06,4.4920729470886741e-06,0.00023197810824811659,0.011996610189795006,1.0388985477221157e-11,3.9619199048034032e-12,1.3101450414756028e-06,4.3119455742625795e-07,8.3033669818806313e-09,0.00010095620466532824,0.00031751246334523619,5.1624052489098367e-05,5.5450881598994238e-07,5.3847721497435054e-06,4.0925983205612708e-07,4.5359036761876731e-06,4.1489899635558315e-08,4.1650098396468088e-08,1.8380018568766488e-06,1.8171836311859906e-06,1.555624255072754e-06,2.9481148582445823e-08,1.4224009181581636e-08,6.3938907588142655e-07,5.9024793245867652e-09,0.00015187028075688982,2.9190924625563636e-10,3.6810806325075141e-08,0.0003579907124772651,3.2430414646674476e-08,4.203030620655043e-07,5.9889572518278481e-08,1.6802969964643302e-07,7.6247046458155495e-09,1.7410843989702068e-09,2.9795033804517366e-15,5.401805081552903e-09,7.708628076712641e-06,2.3178341255534382e-08,1.0472257808388967e-08
3.5922405747218494e-08,0.28456064312524965,76.950000000000003,0.0,0.0,0.0,6.532267538650281e-05,9.4999756528245882,0.0020309471596718438,0.012782980907128977,3.3547981955144108e-09,6.0956911071981757e-11,1.4601179479478111e-09,1.0544216646126293e-06,0.05221147000048279,8.5718273515473066e-06,3.1687940266934905e-19,8.4451209602771194e-08,0.00034203286996634206,0.89205624063623346,0.00086084331162441954,3.408397774581757e-14,1.3389950638437992e-12,1.4257924179687033e-07,2.3494732969941375e-12,0.00030090535448548206,2.0351654815123579e-10,0.019529643606837996,0.020106663901328696,2.5792437629908146e-06,1.3617087339663941e-06,2.2074942653238148e-09,0.0062688691190595971,1.6466466724511094e-06,4.344242467246388e-07,2.8809105103035546e-06,1.5769912471170686e-06,4.503075363501938e-06,0.00023203017260613109,0.01200430545028813,1.0414354365664456e-11,3.9715945258039265e-12,1.3108927074486519e-06,4.3146126026353253e-07,8.3043312491267322e-09,0.00010114953314013094,0.00031812238780676869,5.1623351778979668e-05,5.5586765479253614e-07,5.3794451793596546e-06,4.0905660852796931e-07,4.5353168273258931e-06,4.1591448041532364e-08,4.164472428031106e-08,1.845273536361684e-06,1.8238571801760786e-06,1.555429153310079e-06,2.9597787139944487e-08,1.4222238969541074e-08,6.4170653667772697e-07,5.9239209709141809e-09,0.00015233175997748103,2.9306724068012389e-10,3.6881557993639693e-08,0.00035986684530939087,3.2600373961578897e-08,4.2202286363744928e-07,6.0203438479279644e-08,1.6891037762606057e-07,7.6559075523537246e-09,1.7481789245920266e-09,2.9951195662779911e-15,5.4245634912671577e-09,7.74111416464851e-06,2.3222891208483396e-08,1.0472202898948162e-08
3.604023088104862e-08,0.2845606429697089,76.950000000000003,0.0,0.0,0.0,6.5096756290764038e-05,9.4999756539684768,0.0020277876990873397,0.01276392291396714,3.2159899151527161e-09,5.8433984905450211e-11,1.4579410765561575e-09,1.04966144318289e-06,0.051941863048971047,8.5590477210872668e-06,3.0376418205345392e-19,8.3125794899098931e-08,0.00034298165135441644,0.89232112757836879,0.0008608587649592015,3.4033162368613155e-14,1.3427085756282843e-12,1.4297541185672621e-07,2.3441914646235677e-12,0.00030099506042635313,2.0213834530804788e-10,0.019529542826702072,0.020106664141365155,2.5792304547532096e-06,1.3617017077624935e-06,2.2081497649389166e-09,0.006284107529407796,1.6506493629050965e-06,4.3548028549260615e-07,2.8808804841742924e-06,1.5808252803171206e-06,4.5140564603994139e-06,0.00023208141262368346,0.012011984239007241,1.0439674097744312e-11,3.9812504006466727e-12,1.3116390444745856e-06,4.3172742116908591e-07,8.3053062087616796e-09,0.00010134295264139138,0.00031873259861547789,5.1622662067991659e-05,5.572238605269414e-07,5.3741066132621941e-06,4.0885454682332676e-07,4.5347164094727305e-06,4.1692801127568219e-08,4.1639225349399796e-08,1.8525491281336353e-06,1.8305211910853517e-06,1.5552292842223221e-06,2.9714488454697957e-08,1.4220424913972694e-08,6.440202412128805e-07,5.9453281614442737e-09,0.00015279318516139452,2.9422585819853467e-10,3.695234291417823e-08,0.00036174557478136954,3.2770568507198059e-08,4.2374340497636945e-07,6.0517738844743499e-08,1.6979227470356638e-07,7.6871238860051143e-09,1.7552763979353903e-09,3.0107573691531587e-15,5.4473341555615411e-09,7.7736177772633544e-06,2.3267462099406858e-08,1.047214885689567e-08
3.615805601487874e-08,0.284560642816673,76.950000000000003,0.0,0.0,0.0,6.4871907156494721e-05,9.4999756551105019,0.0020246330921166937,0.012744894125536237,3.0840925948982927e-09,5.6036675115902151e-11,1.4557675410176667e-09,1.0449270945832472e-06,0.051673724776920414,8.5462876742258281e-06,2.9130196766461569e-19,8.1821181021421222e-08,0.00034392929417506553,0.89258455538111048,0.000860874161914048,3.3982424861262114e-14,1.3464176315071418e-12,1.4337110662103821e-07,2.3389822417887936e-12,0.0003010842722432372,2.0082745820003149e-10,0.019529443638752812,0.020106664373940496,2.5792173567712799e-06,1.3616947925649536e-06,2.2088016537109231e-09,0.006299316415681243,1.6546442982292314e-06,4.3653427820594787e-07,2.880850932524707e-06,1.5846518851307392e-06,4.525016281014718e-06,0.00023213184135151805,0.012019646641571572,1.0464944773145478e-11,3.9908875673471891e-12,1.312384059359903e-06,4.3199304294904638e-07,8.3062918004416537e-09,0.00010153646296309023,0.00031934309512701535,5.1621983187286474e-05,5.5857743853283014e-07,5.3687567914709976e-06,4.0865363243299513e-07,4.5341026771784078e-06,4.179395928746636e-08,4.1633603944524524e-08,1.8598285958343012e-06,1.8371756555636158e-06,1.5550247369341673e-06,2.9831251943502987e-08,1.4218567833855754e-08,6.4633018883908236e-07,5.9667008893355082e-09,0.00015325455777860956,2.9538509301987682e-10,3.7023161011722468e-08,0.00036362688578842257,3.2940996915184909e-08,4.254646781295399e-07,6.083247108772302e-08,1.7067538378784871e-07,7.7183535024613555e-09,1.7623767865692854e-09,3.0264166633377914e-15,5.4701169602564891e-09,7.806138751457182e-06,2.3312053881097718e-08,1.0472095668632618e-08
3.627588114870886e-08,0.28456064266610254,76.950000000000003,0.0,0.0,0.0,6.4648122439634178e-05,9.4999756562506672,0.0020214833316610321,0.012725894495823235,2.9587538816187286e-09,5.3758577152667332e-11,1.4535973360768306e-09,1.0402184778552058e-06,0.051407047177202882,8.5335471801097883e-06,2.7945946598196069e-19,8.0537041570858323e-08,0.00034487579911093576,0.89284653197632446,0.00086088950276307042,3.3931765101083492e-14,1.3501222341508325e-12,1.4376632637412758e-07,2.3338445079906663e-12,0.00030117299262220849,1.9958046305323201e-10,0.019529346018018829,0.020106664599418893,2.5792044657474306e-06,1.3616879866327809e-06,2.2094499512683396e-09,0.0063144958377441005,1.6586314941482053e-06,4.375862290133509e-07,2.8808218479105267e-06,1.5884710766201647e-06,4.5359548684886733e-06,0.00023218147163384573,0.012027292743129914,1.0490166491338757e-11,4.0005060638394341e-12,1.3131277588736093e-06,4.3225812839411365e-07,8.3072879641500704e-09,0.00010173006390067418,0.00031995387670162394,5.162131497041459e-05,5.5992839413841335e-07,5.3633960483412436e-06,4.0845385106629915e-07,4.5334758809026598e-06,4.1894922914185574e-08,4.1627862368861775e-08,1.8671119032261561e-06,1.8438205657209559e-06,1.5548155991386564e-06,2.9948077025092e-08,1.421666853501515e-08,6.4863637905707325e-07,5.9880391491227688e-09,0.00015371587928834723,2.9654493937239969e-10,3.7094012211838571e-08,0.00036551076327291041,3.3111657821462775e-08,4.2718667517163832e-07,6.1147632689157402e-08,1.7155969780993597e-07,7.7495962579113384e-09,1.7694800581746707e-09,3.042097323484853e-15,5.4929117915607874e-09,7.838676924684687e-06,2.3356666506685492e-08,1.0472043320768434e-08
3.6393706282538984e-08,0.28456064251795926,76.950000000000003,0.0,0.0,0.0,6.4425396625798618e-05,9.4999756573889886,0.0020183384106298957,0.012706923978890023,2.8396394511231063e-09,5.1593614168510997e-11,1.4514304564866966e-09,1.0355354528087688e-06,0.051141822286355637,8.5208262079361591e-06,2.6820508702350961e-19,7.9273055267844655e-08,0.00034582116684793912,0.89310706525266392,0.0008609047877787833,3.3881182965596014e-14,1.3538223862425957e-12,1.4416107140168302e-07,2.3287771602585838e-12,0.00030126122423470756,1.9839411122172137e-10,0.019529249939911696,0.020106664818146026,2.5791917784346404e-06,1.3616812882516833e-06,2.2100946771327334e-09,0.0063296458553320448,1.662610966352959e-06,4.3863614205459789e-07,2.8807932230016891e-06,1.5922828698153094e-06,4.5468722658695311e-06,0.00023223031611160775,0.012034922628363162,1.0515339351581457e-11,4.0101059279759461e-12,1.3138701497474245e-06,4.3252268027964263e-07,8.3082946401958115e-09,0.00010192375525104383,0.00032056494270409953,5.1620657253300962e-05,5.6127673266046898e-07,5.3580247126529938e-06,4.082551886477236e-07,4.5328362670792903e-06,4.199569239984481e-08,4.1622002888567904e-08,1.8743990141920112e-06,1.8504559141197864e-06,1.5546019571197771e-06,3.0064963120127704e-08,1.4214727810328938e-08,6.5093881151323754e-07,6.0093429366905427e-09,0.00015417715113914899,2.9770539150353998e-10,3.7164896440622664e-08,0.00036739719222420508,3.3282549866213809e-08,4.2890938820464427e-07,6.1463221137850582e-08,1.7244520972292639e-07,7.7808520090393812e-09,1.7765861805440624e-09,3.0577992246386507e-15,5.5157185360701528e-09,7.8712321349532035e-06,2.3401299929633382e-08,1.0471991800117896e-08
3.6511531416369106e-08,0.28456064237220546,76.950000000000003,0.0,0.0,0.0,6.4203724230119609e-05,9.4999756585254715,0.0020151983219412455,0.012687982528873319,2.7264320851215825e-09,4.953602024197596e-11,1.4492668970088509e-09,1.0308778800182478e-06,0.05087804218434297,8.5081247269520896e-06,2.5750885712892711e-19,7.8028905871963565e-08,0.00034676539807522666,0.89336616305580507,0.00086092001723211433,3.3830678332517756e-14,1.3575180904783409e-12,1.4455534199074985e-07,2.3237791128762714e-12,0.00030134896973762115,1.9726532022187654e-10,0.019529155380220525,0.020106665030449989,2.5791792916357403e-06,1.3616746957336862e-06,2.2107358507193213e-09,0.0063447665280525634,1.6665827305007583e-06,4.3968402146058672e-07,2.8807650505807195e-06,1.5960872797138289e-06,4.557768516113169e-06,0.0002322783872256887,0.012042536381486935,1.0540463452917848e-11,4.019687197528019e-12,1.3146112386759869e-06,4.3278670136572945e-07,8.3093117692114545e-09,0.00010211753681254153,0.00032117629250375234,5.1620009874220884e-05,5.6262245940436576e-07,5.3526431076993578e-06,4.0805763131359669e-07,4.5321840781796799e-06,4.2096268135725073e-08,4.1616027733362991e-08,1.8816898927346748e-06,1.8570816937670245e-06,1.5543838957746902e-06,3.0181909651197599e-08,1.4212746439932567e-08,6.5323748599675658e-07,6.030612249246613e-09,0.00015463837476895398,2.9886644367986607e-10,3.7235813624696407e-08,0.00036928615767856186,3.3453671693867262e-08,4.3063280935774051e-07,6.1779233930449796e-08,1.7333191250192772e-07,7.8121206130234073e-09,1.7836951215811346e-09,3.0735222422337652e-15,5.5385370807658468e-09,7.9038042208207538e-06,2.3445954103735552e-08,1.0471941093698251e-08
