Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),O2(2),C7H10(21),C7H9(5),C7H11(22),S(68),C7H9O2(58),C7H10(18),C7H10(157),C7H9O2(57),S(82),S(87),C7H8(52),C7H10(150),C7H10(56),S(211),S(207),C7H8(271),C7H11O(83),C7H10(302),C7H11(63),C5H7(274),C2H4(119),S(516),S(515),C7H10(296),C7H9(54),S(762),S(761),S(532),S(787),C7H9(751),S(520),C7H10(137),S(896),S(895),C7H10(991),C7H10(990),C7H10(121),C7H10(978),S(1195),S(531),S(788),OH(D)(234),S(423),S(1534),C7H9(448),S(1600),C7H9(55),H2O(1361),S(1592),C7H9(1672),S(1837),S(1596),S(1656),S(1234),C7H9(1617),S(1238),C7H9(1221),S(2135),C7H9(45),S(2133),S(2134),S(376),C7H9(418),S(2170),C7H9(1844),C7H9(2013),S(2054),C5H7(447),S(308),S(2063),HO2(26),S(794),OO(1533),S(995),S(1218),S(2281),S(2282),S(1827)
1.751862483330218e-07,0.29206256062827024,76.950000000000003,0.0,0.0,0.0,0.18909290341279389,9.4759417432807549,0.016929971762749008,0.057904328911275671,0.0091910035951537957,0.00071798232936725638,1.2813809666805879e-08,6.1537642358469254e-07,0.14817823527592414,8.1669317166856127e-05,6.6652778585081674e-12,0.0089729583780186351,0.04722978760223815,0.32210029792732864,0.0922140689355751,5.361654061307626e-13,6.0385291938312018e-11,3.6585012539827742e-06,2.3999390519772801e-09,4.1116306272659527e-05,1.5591153004802161e-05,0.04635063945227897,0.09661639713027792,1.0296228717730405e-05,6.0849206639180059e-06,7.0570933177308293e-13,0.002648344609446132,1.1699197918484002e-06,3.4542990471164014e-07,0.00028922194662950464,7.7573272185127062e-06,3.2155993266868915e-07,0.017507260940650363,0.0045270184455009329,6.2706104166948127e-11,2.0433469352306879e-11,1.4454110905515335e-07,4.0489778721645339e-08,1.873603177115927e-10,7.8350549079383242e-06,2.802568008411167e-05,0.007328204653661758,5.1933833404157977e-07,0.00066159030174777248,4.9221333577437457e-05,0.00091821192681188304,2.5434538650188511e-09,4.3184229064770555e-05,3.312921317748282e-07,0.0026210200832577218,0.00016834210237556295,8.3348133510534335e-09,1.5018913964497645e-05,0.0019691812022201239,9.538219943331203e-05,4.3453890085361683e-06,6.2409461837236324e-11,4.2881276473174605e-11,0.0001243337582841683,2.7364663585046893e-08,1.1916583449598114e-05,4.3715957084296205e-08,1.1829973299018866e-07,9.3089715367169046e-07,9.8489995889630855e-09,1.048293702478697e-14,3.5380741828964541e-08,8.7157509060770784e-05,7.3036765066300815e-11,1.446734022145807e-09,3.5164583681789287e-11,6.4126660502639867e-11,0.0020457052433869118,4.0969068247811363e-10,0.0087884713624191459,4.0897722609516812e-10,7.2102254785657338e-08,1.2087420960702104e-14,6.9642560282826774e-15,1.1315707072130194e-10
1.7892776747474992e-07,0.2920636979908619,76.950000000000003,0.0,0.0,0.0,0.18384997058495295,9.4757411232606312,0.016920932121300667,0.057044657679558221,0.0087271145497488552,0.00068173350318675259,1.2623254216008691e-08,6.0227246940159708e-07,0.14900034503500742,8.0454805445309094e-05,6.3287674895834697e-12,0.0089331534016661752,0.048057928073944947,0.32540041347650084,0.09298678565642117,5.2819204241207167e-13,6.1442151036536081e-11,3.7227326508305501e-06,2.390094288237261e-09,4.1539036969693091e-05,1.4804331572189475e-05,0.046177403183846402,0.097325693793613832,1.0257489301613484e-05,6.0620262796779633e-06,7.1293977807742799e-13,0.0026872281392451344,1.1870670521137061e-06,3.5049327263298695e-07,0.00028708460144154463,7.8712052110311832e-06,3.2651536452661463e-07,0.017926197216679405,0.0045923801538358686,6.3625038436255206e-11,2.073291411873339e-11,1.4647987764633061e-07,4.1061033326103331e-08,1.8806257096180004e-10,8.0922544126685189e-06,2.8947562634344804e-05,0.0073527030083086831,5.2735928904900651e-07,0.00067231565017493954,4.9212615748341538e-05,0.0009369622073207933,2.588188757324597e-09,4.4066709267092826e-05,3.4431306486819198e-07,0.0027146708971747873,0.00017181060565770048,8.6624077884225032e-09,1.5329206550633017e-05,0.0020452798180616897,9.9109290602344193e-05,4.5442077288825869e-06,6.4965023359836464e-11,4.4305136682709916e-11,0.00013190342203020218,2.9029947484995537e-08,1.2384749564584213e-05,4.6376304231570313e-08,1.2549922121318386e-07,9.674542918232283e-07,1.0235911492179038e-08,1.1120907878123554e-14,3.6852254715835266e-08,9.0784614519745356e-05,7.5462676556394881e-11,1.4413268392914973e-09,3.5523976069524264e-11,6.6263197582438009e-11,0.0020473356147345011,4.1557519142160041e-10,0.0089558767284298856,4.1487079504337147e-10,7.5607851628790236e-08,1.2562104459599281e-14,7.2377483993539963e-15,1.1548854756612881e-10
1.8229513470230523e-07,0.29206467213263726,76.950000000000003,0.0,0.0,0.0,0.17928355145763011,9.4755654483313254,0.01690775678656483,0.056279012085853411,0.0083298082221436431,0.00065068827567190291,1.2453554199937403e-08,5.9084802854018549e-07,0.1497020397012602,7.9373216434793794e-05,6.0405639236972189e-12,0.0088940721665360534,0.048788543414039993,0.32831046859270002,0.093653688023808301,5.2109132660836941e-13,6.237451678170324e-11,3.7793998011194945e-06,2.3803613542030447e-09,4.1911792683345144e-05,1.4130439985925874e-05,0.046019100986982669,0.097933405326530359,1.0222101689007525e-05,6.0411127505114355e-06,7.1931561446789963e-13,0.0027215822968047606,1.2022165131406265e-06,3.549667132730858e-07,0.00028513479940914027,7.9718144934118033e-06,3.3089609183517537e-07,0.018294766908218813,0.0046504051473901112,6.4436880399378059e-11,2.0997461687784569e-11,1.4820237724937649e-07,4.1568287651520552e-08,1.8870414135769703e-10,8.3283396346256354e-06,2.9793760870313011e-05,0.0073691181367332168,5.3444997344659604e-07,0.00068168949614685903,4.9186491106977005e-05,0.00095352377704512492,2.6278484249651208e-09,4.4846186829469901e-05,3.5609181203843604e-07,0.0027988427619869412,0.00017487424970039322,8.9587501588510178e-09,1.5603272308039503e-05,0.0021137657846871591,0.00010246621207125582,4.7281021220065064e-06,6.7261832499925751e-11,4.5612502358689581e-11,0.00013892890088908769,3.0575481556436992e-08,1.2803775027052849e-05,4.8845347031382021e-08,1.3218101122475074e-07,1.0001734625361202e-06,1.058221136303616e-08,1.1713003752627308e-14,3.817145523656379e-08,9.403634154969443e-05,7.7690131961391051e-11,1.4363857884781342e-09,3.5840882932559721e-11,6.8225147146875304e-11,0.0020487344977901749,4.2079888836661282e-10,0.0091038154685934118,4.2010274222370998e-10,7.8859640103158618e-08,1.2986953099848057e-14,7.4825280519814065e-15,1.1754788399046076e-10
1.8566250192986054e-07,0.2920656019532564,76.950000000000003,0.0,0.0,0.0,0.17485572943401689,9.4753941824899623,0.01689002056383871,0.05552131982009572,0.0079507761652064871,0.00062107163274405903,1.228562907343116e-08,5.7975950373001714e-07,0.15036874152744722,7.8302939643170669e-05,5.7656224017584951e-12,0.0088521628805782199,0.049505528797339611,0.3311653712115622,0.094294678290149106,5.1406487639919582e-13,6.3289458473132918e-11,3.8350096943429301e-06,2.3698699439119877e-09,4.2277474733730404e-05,1.3487541143558403e-05,0.045859064231632399,0.098513457366264934,1.0186336617571577e-05,6.0199761424337419e-06,7.2557061340077925e-13,0.0027553462994456186,1.2171053751557425e-06,3.5936320001238396e-07,0.0002831673877086141,8.0706922116807268e-06,3.3520378006643442e-07,0.018655364415560607,0.0047076840054586407,6.5234730969894117e-11,2.1257450008818577e-11,1.4990395482578516e-07,4.2069129742929464e-08,1.8935391427727812e-10,8.5687780316226891e-06,3.0655557845568591e-05,0.0073805608919717365,5.4142238959209067e-07,0.00069080424860480921,4.9144310644040773e-05,0.0009697933672473631,2.6669423517084669e-09,4.5611929855772764e-05,3.6791908311854902e-07,0.0028828694356801848,0.00017788389006792769,9.25631349211312e-09,1.587249937222241e-05,0.002182211370869395,0.00010582371776143752,4.9167682555953081e-06,6.9553424486453694e-11,4.6944362393053408e-11,0.00014615446428745105,3.216500158448287e-08,1.3220194248029273e-05,5.1384658916687593e-08,1.3905297815130681e-07,1.0326883992314632e-06,1.0926357197137275e-08,1.2321951842853474e-14,3.9484380368124542e-08,9.7272648370043106e-05,7.9959342116310211e-11,1.4313905959404126e-09,3.6151777473458716e-11,7.022406700252712e-11,0.0020500737316469825,4.2595516018900559e-10,0.0092492259461233843,4.2526733795137695e-10,8.2204822378646137e-08,1.3409149822499708e-14,7.7257797828812812e-15,1.1957091993945777e-10
1.8902986915741585e-07,0.2920664897742155,76.950000000000003,0.0,0.0,0.0,0.17056135008261131,9.4752271293286956,0.016867921105926817,0.054771841120435219,0.0075892198301634002,0.00059282109257145538,1.2119535646669391e-08,5.6899425187317649e-07,0.15100156452888838,7.7244337165119223e-05,5.5033628833950824e-12,0.0088076571616789515,0.050209177023237454,0.33396673044995856,0.094910799077071312,5.0711506896564478e-13,6.4187351499542646e-11,3.8895850339567095e-06,2.3586815031755977e-09,4.2636289717508762e-05,1.2874281137172408e-05,0.045697749147048661,0.099067123560686143,1.0150295082112058e-05,5.9986761426048128e-06,7.3170830040561117e-13,0.0027885361039055299,1.2317406952250381e-06,3.6368481681713452e-07,0.00028118852131276507,8.1678852727710813e-06,3.3944026023516151e-07,0.01900805463026637,0.0047642284800780647,6.6018969753156841e-11,2.1513002780355488e-11,1.5158489300146936e-07,4.2563656375405213e-08,1.9001113388216912e-10,8.8135548869585794e-06,3.153290042771953e-05,0.0073873688564494956,5.4827949675081599e-07,0.00069966487872043107,4.9087213197715347e-05,0.00098577606059735206,2.705474876519583e-09,4.6364176733404081e-05,3.7978731041184825e-07,0.0029667175357582514,0.00018084045992019899,9.5549073846549067e-09,1.6136971381944231e-05,0.0022505826104891437,0.00010918016605479517,5.1102773757447493e-06,7.1837811790226594e-11,4.8300656660527631e-11,0.00015357849426341091,3.3798150664608074e-08,1.363364263702203e-05,5.3993669721065877e-08,1.4611357920176382e-07,1.0649706473579531e-06,1.1268047699189203e-08,1.2947615436896734e-14,4.0789775973704191e-08,0.00010049044097875461,8.2270205801803215e-11,1.426355502012509e-09,3.6456835258624905e-11,7.2259878730510986e-11,0.0020513577608489413,4.3104508490503263e-10,0.0093921600280956336,4.3036564474487172e-10,8.5645064115690557e-08,1.3828325153718444e-14,7.96729071700044e-15,1.2155828266932265e-10
1.9239723638497116e-07,0.29206733779413574,76.950000000000003,0.0,0.0,0.0,0.16639549459592476,9.4750641041409818,0.016841648400084983,0.054030794971693524,0.0072443679324907069,0.00056587631143140127,1.1955321646091369e-08,5.5854021614755135e-07,0.15160158219758216,7.6197713196255243e-05,5.2532251769607931e-12,0.0087607715433312711,0.05089977727227505,0.33671609535332608,0.095503050392168914,5.0024390137461214e-13,6.5068566535400497e-11,3.9431482444691898e-06,2.346853489897598e-09,4.2988436509991539e-05,1.2289352225322395e-05,0.04553556483550926,0.099595621642424914,1.0114067638325232e-05,5.9772662686191603e-06,7.377320693968807e-13,0.0028211671387678764,1.246129296383657e-06,3.6793357853970805e-07,0.00027920366657180638,8.2634390262079138e-06,3.4360731049304345e-07,0.0193529126253652,0.0048200502286865595,6.6789963726409471e-11,2.1764239585954511e-11,1.5324547520991212e-07,4.30519638223324e-08,1.9067509158004409e-10,9.0626508483200396e-06,3.2425718882772784e-05,0.0073898657339207157,5.5502416918764743e-07,0.00070827631212250968,4.9016267052987091e-05,0.0010014769871786527,2.7434504969441779e-09,4.7103168138659245e-05,3.9168928018336799e-07,0.0030503560576873403,0.00018374490223980935,9.8543503384144439e-09,1.6396772870622065e-05,0.0023188477666509807,0.00011253402095427586,5.3086994456753522e-06,7.4113124233957952e-11,4.9681299978296685e-11,0.00016119921560916334,3.5474537355113785e-08,1.4043779658815076e-05,5.6671754103697751e-08,1.5336112223682296e-07,1.0969936322889221e-06,1.1607001453206503e-08,1.3589844588605559e-14,4.2086466026160944e-08,0.00010368681796740558,8.4622579139569859e-11,1.421293276040142e-09,3.675622529592251e-11,7.433246663580941e-11,0.0020525905473811877,4.3606973070050608e-10,0.0095326689465739141,4.3539871650015199e-10,8.9182022154641705e-08,1.4244134029931214e-14,8.206862043435979e-15,1.2351060603908922e-10
1.9576460361252647e-07,0.2920681480863596,76.950000000000003,0.0,0.0,0.0,0.16235346663887887,9.4749049331830957,0.016811385101073453,0.05329836336955978,0.0069154766739295669,0.00054017910178338977,1.1793026655775603e-08,5.4838589291457851e-07,0.15216982930649051,7.5163320034992429e-05,5.0146691073977819e-12,0.0087117083755124339,0.051577614608244386,0.3394149576613037,0.096072391158895543,4.9345302998368727e-13,6.5933468893262919e-11,3.9957214325867503e-06,2.334439611453218e-09,4.3334106621089875e-05,1.1731493223012542e-05,0.045372878142087868,0.1001001153759387,1.0077735466989532e-05,5.955794497604422e-06,7.4364518873350544e-13,0.0028532543194829773,1.2602777739197537e-06,3.7211143278187485e-07,0.0002772176733137335,8.357397308827551e-06,3.4770665707864032e-07,0.019690022310774446,0.0048751608028574402,6.754806758173302e-11,2.2011276005922523e-11,1.5488598513364811e-07,4.3534147736825439e-08,1.913451228393349e-10,9.3160421402542753e-06,3.3333927637579823e-05,0.0073883611597472549,5.6165919758388169e-07,0.00071664341929202188,4.8932473949262349e-05,0.0010169013028100895,2.7808738628473732e-09,4.7829146009806119e-05,4.0361812678954153e-07,0.0031337562322830462,0.00018659816568678456,1.0154469613142277e-08,1.6651988891949783e-05,0.0023869772086682409,0.0001158838463025503,5.5121030303960704e-06,7.637760604561733e-11,5.1086183230226997e-11,0.00016901470690881243,3.7193738095505219e-08,1.4450288081843962e-05,5.9418235412837726e-08,1.6079377623410118e-07,1.1287325999309249e-06,1.1942956301334283e-08,1.4248477044931607e-14,4.3373350512725434e-08,0.00010685906536317654,8.7016277504831381e-11,1.4162153683900809e-09,3.7050110329194945e-11,7.6441679404856057e-11,0.0020537756321151205,4.4103015488456317e-10,0.0096708032082993244,4.4036759739351311e-10,9.2817342677459982e-08,1.4656255026643935e-14,8.4443085711133719e-15,1.2542852772407946e-10
1.9913197084008178e-07,0.2920689226140478,76.950000000000003,0.0,0.0,0.0,0.15843078008859507,9.4747494529778802,0.016777306846650682,0.052574695144817961,0.0066018297481895321,0.00051567343279953755,1.1632682950427394e-08,5.3852030088895966e-07,0.15270730361443574,7.4141363395955966e-05,4.7871745212534448e-12,0.0086606566830688073,0.052242969574041474,0.34206475441694434,0.096619740734422394,4.8674380532746681e-13,6.6782418017632609e-11,4.0473263556899585e-06,2.3214900509703668e-09,4.3673484531100951e-05,1.1199489521825652e-05,0.0452100179813879,0.10058171651205276,1.0041371314843728e-05,5.9343038223931704e-06,7.4945080693589294e-13,0.0028848120638191219,1.274192502085204e-06,3.7622026187750735e-07,0.00027523483920742877,8.4498024906849264e-06,3.5173997543865402e-07,0.020019475233153318,0.0049295716382953911,6.8293624091480827e-11,2.2254223736330528e-11,1.565067061990919e-07,4.4010303045522465e-08,1.9202060425648124e-10,9.5737007765778643e-06,3.425742604202993e-05,0.0073831506498370416,5.6818729066187946e-07,0.00072477100759135412,4.8836772925005816e-05,0.0010320541703484844,2.8177497695795823e-09,4.8542352657194351e-05,4.1556732568151275e-07,0.0032168913907225862,0.00018940120102730376,1.0455101050376064e-08,1.6902704697581242e-05,0.0024549432944757986,0.0001192283002536867,5.7205551888557121e-06,7.8629612646433041e-11,5.2515174491740382e-11,0.00017702291122243812,3.8955299547181801e-08,1.4852873192565523e-05,6.2232389425156401e-08,1.684095814117195e-07,1.160164554686522e-06,1.2275668694637336e-08,1.4923339143013745e-14,4.4649403177696274e-08,0.00011000465107013022,8.9451077440016316e-11,1.4111320455149402e-09,3.7338647116471462e-11,7.8587331764618604e-11,0.0020549161877892611,4.4592740301251174e-10,0.0098066125218128752,4.4527332092178547e-10,9.6552659459675686e-08,1.506438955290199e-14,8.6794582646704387e-15,1.2731268681516104e-10
2.024993380676371e-07,0.2920696632330601,76.950000000000003,0.0,0.0,0.0,0.1546231475761024,9.4745975096606401,0.016739582556931022,0.051859909403242907,0.0063027381736730295,0.00049230541365383727,1.1474316265833261e-08,5.289329523479798e-07,0.15321496747987576,7.3132007314115842e-05,4.5702411313536393e-12,0.0086077929829849673,0.052896117867596425,0.34466687043267147,0.097145980407719906,4.8011730430755024e-13,6.7615767100769508e-11,4.0979843964361289e-06,2.3080516828524932e-09,4.4006748008032317e-05,1.0692172806807186e-05,0.045047279188889205,0.10104148673782971,1.0005040392046131e-05,5.9128327815767623e-06,7.5515195808840516e-13,0.00291585430758974,1.2878796419478002e-06,3.8026188519947377e-07,0.00027325896734311221,8.5406955218032993e-06,3.5570889124140095e-07,0.020341369503144583,0.0049832940459851706,6.9026964533832755e-11,2.2493190727804253e-11,1.5810792111906025e-07,4.4480523853626222e-08,1.9270095100785672e-10,9.8355947712951132e-06,3.5196099125915497e-05,0.0073745156643694916,5.7461107705262449e-07,0.00073266381472226897,4.8730043998084482e-05,0.0010469407435452082,2.8540831508472049e-09,4.9243030014178876e-05,4.2753068550573676e-07,0.0032997368367432577,0.00019215495805028647,1.0756088874737875e-08,1.7149005458696417e-05,0.0025227202583499946,0.00012256612999175272,5.9341213732884503e-06,8.0867607234888878e-11,5.3968120146954519e-11,0.00018522164641215981,4.0758740886913433e-08,1.5251261982238641e-05,6.5113448009604857e-08,1.7620645913068303e-07,1.1912681970683609e-06,1.2604913021072472e-08,1.5614246687663069e-14,4.5913669142152947e-08,0.00011312121900653215,9.1926718555012256e-11,1.4060525101411618e-09,3.7621986720085414e-11,8.0769206131346772e-11,0.0020560150648234986,4.5076250842032969e-10,0.0099401457393949125,4.5011690931438926e-10,1.0038959220986062e-07,1.5468261041237436e-14,8.9121517777364701e-15,1.2916372174648314e-10
2.058667052951924e-07,0.2920703717003013,76.950000000000003,0.0,0.0,0.0,0.15092646979633395,9.4744489583598916,0.01669837471812613,0.051154098606173322,0.0060175399674860337,0.00047002326906178806,1.1317946481830957e-08,5.1961382628000033e-07,0.15369374938668398,7.2135378498856944e-05,4.3633882898036042e-12,0.0085532820596544885,0.05353733009027322,0.34722264061807095,0.097651954872789465,4.7357435877905672e-13,6.8433862742249245e-11,4.1477165430779394e-06,2.2941682772920811e-09,4.4334068407121255e-05,1.0208420513699619e-05,0.044884925934318545,0.10148043961189344,9.9688011144278098e-06,5.8914158983561298e-06,7.607515669394463e-13,0.0029463945205118959,1.3013451479653405e-06,3.8423806111048196e-07,0.00027129341743546199,8.6301159792234416e-06,3.5961498159343313e-07,0.02065580884089669,0.0050363392044547334,6.9748409050223781e-11,2.2728281301960051e-11,1.5968991148303212e-07,4.4944903361164719e-08,1.9338561428803107e-10,1.0101688347848758e-05,3.6149818349307734e-05,0.0073627237714564116,5.8093310719718106e-07,0.00074032650347555457,4.8613111675022457e-05,0.0010615661532831417,2.8898790712288754e-09,4.9931418984912683e-05,4.3950233941404177e-07,0.0033822697259738885,0.00019486038293067761,1.1057285475307316e-08,1.7390976028015623e-05,0.0025902841040094239,0.0001258961667000137,6.1528653358029586e-06,8.3090157199924682e-11,5.5444845998035825e-11,0.00019360861508996524,4.2603555985553436e-08,1.5645202316567969e-05,6.8060602608020871e-08,1.8418222132579824e-07,1.2220238582606022e-06,1.2930480919226103e-08,1.6321005787067928e-14,4.7165262422327229e-08,0.00011620658299111992,9.4442905414490914e-11,1.4009850078175289e-09,3.7900274753023835e-11,8.2987054247894069e-11,0.0020570748306591316,4.5553649146337152e-10,0.010071450812345898,4.5489937274784616e-10,1.0432974499791008e-07,1.5867614097965304e-14,9.1422419633703795e-15,1.3098226852299431e-10
2.092340725227477e-07,0.29207104967878456,76.950000000000003,0.0,0.0,0.0,0.14733682550789257,9.4743036626153287,0.016653839651985344,0.050457331340891309,0.0057455997014260983,0.00044877730588916039,1.1163588216967748e-08,5.1055334327909416e-07,0.15414454538959316,7.1151570131016979e-05,4.1661546781695035e-12,0.0084972776988412324,0.054166871554913343,0.34973335218175594,0.098138473670684692,4.6711558048411194e-13,6.9237044706507948e-11,4.1965433745000827e-06,2.2798806939450057e-09,4.4655610954128941e-05,9.7471550857757357e-06,0.044723194760903591,0.10189954247309924,9.9327057426820145e-06,5.8700840585316939e-06,7.6625245372620783e-13,0.0029764457220255594,1.3145947745655438e-06,3.8815048891068706e-07,0.00026934115156004612,8.718102113835808e-06,3.6345977643248823e-07,0.020962901723730679,0.0050887181530469526,7.0458267002848664e-11,2.2959596267792463e-11,1.6125295738995102e-07,4.5403533789099058e-08,1.9407407890726077e-10,1.0371942145600374e-05,3.7118442342911275e-05,0.0073480288879380342,5.8715585531186898e-07,0.00074776365757578292,4.8486748289127374e-05,0.0010759354958404755,2.9251427183098684e-09,5.0607758877066573e-05,4.514767357718749e-07,0.0034644689520118652,0.00019751841597831645,1.1358551171836279e-08,1.762870073665484e-05,0.0026576125029490641,0.00012921732077509271,6.3768490419581891e-06,8.5295930416385086e-11,5.6945158360789821e-11,0.00020218141418022086,4.4489215493717222e-08,1.6034462097322893e-05,7.1073007567094609e-08,1.923345795310969e-07,1.2524134335383843e-06,1.3252180585511086e-08,1.7043413652565033e-14,4.8403363380659697e-08,0.00011925872046236047,9.6999309402017658e-11,1.3959369218031154e-09,3.8173651605160667e-11,8.5240598800972756e-11,0.0020580978038099379,4.6025035883408152e-10,0.010200574757145073,4.5962170860882296e-10,1.0837470476984106e-07,1.6262213638646773e-14,9.369593375954047e-15,1.3276895920694335e-10
