Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259)
5.703164987552417e-06,0.0007626182927287412,1.0759496559847675e-15,7.8555775600910949e-16,3.2883713658248919e-13,2.3992558975780053e-17,1.8444053732629752e-14,0.0,0.0,5.241757010332355e-07,3.55578094131452e-06,2.341565792465032e-16,6.180766245953779e-20,1.8490598955204959e-19,-1.1065400607653542e-41,-5.7573451329561e-29,3.9641051907494791e-24,8.2509238017967172e-20,2.3406899790410194e-16,2.194209812453479e-33,1.2732012135644154e-30,3.410022313355925e-19,-5.6545193496720401e-30,1.1192853029181437e-27,5.9772445413903443e-21,2.6645664247302867e-19,3.6732720417621486e-24,1.2309340344485825e-19,8.8963632034074174e-09,2.0730459237619887e-22,1.2462487807998705e-20,1.3026469403519969e-17,8.1526888273019587e-25,1.9193822965683627e-28,3.1310573050208063e-18,4.5906093860097596e-20,0.35999999999999999,0.0,0.0095854778189024114,0.10864955129068608,5.7049409541993079e-12,1.0026206408147762e-12,6.1008727576165523e-12,2.5239113134721915e-10,0.0,1.2550178306903711e-08,9.1648489859532878e-14,4.8449255717153759e-20,0.00013800583347693489,2.8390234919563339e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7424177592796321e-07,9.541211405312739e-06,7.0234851154685923e-06,1.9261122248473454e-05,6.9959990536025308e-07,8.6439723231539208e-09,0.00012939238870476346
5.85636320200423e-06,0.0007626122087740135,1.0790836794201923e-15,8.081723691566393e-16,3.5083047092127267e-13,2.4825693251660515e-17,2.0365168298993721e-14,0.0,0.0,5.2412478629060918e-07,3.6583794314683322e-06,2.4944623100199966e-16,6.5874161589927601e-20,1.9131619526583659e-19,1.1356350086981232e-41,3.1118573093157304e-29,4.2080920069527559e-24,8.9070617964594417e-20,2.4935412918702307e-16,2.4038240250652703e-33,1.2598924894913044e-30,3.6313156141789105e-19,-2.405989282465023e-30,1.188185761569916e-27,6.4197756637978575e-21,2.7711776750911547e-19,3.9269055149403288e-24,1.2735834465506183e-19,9.1791461878245045e-09,2.2964925408375302e-22,1.3268617357917956e-20,1.3436567312151387e-17,8.4795147360283833e-25,2.0139976005112617e-28,3.2467415270189186e-18,5.1970621057493682e-20,0.35999999999999999,0.0,0.0095776343785426883,0.10864563077343724,5.7800974928654474e-12,1.0344746835832489e-12,6.1143997652451323e-12,2.6799055380148251e-10,0.0,1.2864437886757612e-08,9.9961258557290898e-14,5.1416566169937185e-20,0.00014192662485876161,3.0072948272489851e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7551285382471963e-07,9.5062338506840125e-06,7.1616036003831686e-06,1.9303614296333082e-05,6.9701557842225517e-07,8.9111559009772672e-09,0.00013316995251079079
6.009561416456042e-06,0.0007626061364874191,1.0822376477090105e-15,8.3082814351305643e-16,3.7361197717661081e-13,2.5663794411187338e-17,2.2425119262926974e-14,0.0,0.0,5.2407084963704079e-07,3.7606342211957091e-06,2.6526072884718077e-16,7.0083289057794762e-20,1.9774371279681214e-19,-2.8465058864094588e-42,2.8547383201409918e-29,4.4598528870448754e-24,9.5987939043660608e-20,2.6516410125466947e-16,2.6273896506994727e-33,7.2230235387566037e-32,3.8601496204239581e-19,-4.4544760373079059e-30,1.259285823299996e-27,6.8798880992914226e-21,2.8782942540800012e-19,4.1899365244184944e-24,1.3163475355438761e-19,9.4625321816559446e-09,2.5375925217328736e-22,1.4101753386107323e-20,1.3847072088066848e-17,8.8079301313431019e-25,2.1120974752556182e-28,3.3628165037143623e-18,5.8634028880965845e-20,0.35999999999999999,0.0,0.009569806014316248,0.10864171792407031,5.8539210506389513e-12,1.0663957573079052e-12,6.126930657138683e-12,2.8406345136017533e-10,0.0,1.3174895943824709e-08,1.0875891749746503e-13,5.4477050929850729e-20,0.00014584028540707165,3.1799908903272797e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7669029032495842e-07,9.4728935214066564e-06,7.2975542340715802e-06,1.9342946408404549e-05,6.9455147760568091e-07,9.1784690136378593e-09,0.0001369432337695498
6.162759630907855e-06,0.000762600075751008,1.0854058740969509e-15,8.5352524282351704e-16,3.9718671047916456e-13,2.6506878524375236e-17,2.4629901958811808e-14,0.0,0.0,5.2401491490902875e-07,3.8625600415027863e-06,2.8160143034604776e-16,7.4435666751515055e-20,2.0418689427155358e-19,2.8598590002258212e-43,3.3050017540804732e-29,4.7194346114997446e-24,1.0327335355342272e-19,2.81500279644703e-16,2.864796338654139e-33,-1.5605091437094656e-30,4.0965432009783247e-19,-7.5519476402540421e-31,1.3325940360265202e-27,7.3576714573901965e-21,2.9858747630016967e-19,4.4624140291717762e-24,1.3592153467688384e-19,9.7464763325042008e-09,2.7973022693102834e-22,1.4962029054351054e-20,1.4257923303714513e-17,9.1378086687928273e-25,2.2138907702518228e-28,3.4792465405090571e-18,6.5936439057820381e-20,0.35999999999999999,0.0,0.0095619926508395126,0.10863781265286099,5.9264341294591374e-12,1.0983788077732302e-12,6.138519676932328e-12,3.0060984742454417e-10,0.0,1.3481534703677314e-08,1.1805396564195589e-13,5.7630860456554136e-20,0.00014974688450367346,3.3570514337611076e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7777918507716606e-07,9.441086055689589e-06,7.4313683558543947e-06,1.937929082433087e-05,6.9219994016968623e-07,9.4458667853382265e-09,0.00014071214195152197
6.315957845359668e-06,0.0007625940264512238,1.0885831676866252e-15,8.7626369351769633e-16,4.2155951031435597e-13,2.7354959098569692e-17,2.6985616538981982e-14,0.0,0.0,5.2395778649395674e-07,3.964170829190092e-06,2.9846956102546832e-16,7.8931884922259531e-20,2.1064423017906443e-19,1.8667573708658856e-42,2.8678205741926825e-29,4.986831780388709e-24,1.1093928274968179e-19,2.9836389800279891e-16,3.1165834795138067e-33,-1.0784752360935047e-30,4.3405133706268299e-19,-2.0804451610513763e-30,1.408112096310466e-27,7.8532094965072408e-21,3.0938809210958036e-19,4.7443850407443464e-24,1.402176845977175e-19,1.0030936234520442e-08,3.0766115015397669e-22,1.5849574834051031e-20,1.4669063439360312e-17,9.4690335242124303e-25,2.3195974140199931e-28,3.5959987840482306e-18,7.3919428924053604e-20,0.35999999999999999,0.0,0.0095541942126974085,0.10863391487385511,5.997658995000074e-12,1.1304190567473708e-12,6.1492182871319306e-12,3.1762971059406961e-10,0.0,1.3784341505593381e-08,1.2785872948928225e-13,6.0878126741327864e-20,0.0001536464876539078,3.5384154571127582e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7878437621511782e-07,9.4107144646201174e-06,7.5630768555322891e-06,1.9412810945892072e-05,6.8995384485803202e-07,9.7133068416312467e-09,0.00014447659206288374
6.46915605981148e-06,0.0007625879884787677,1.0917647907153096e-15,8.9904339714426701e-16,4.4673499607290063e-13,2.820804711865047e-17,2.9498467147513725e-14,0.0,0.0,5.2390009278985419e-07,4.0654797563865165e-06,3.1586622554100932e-16,8.3572504595529545e-20,2.1711434148473806e-19,-2.9365702532238734e-43,8.9753331479852138e-30,5.2620790602224345e-24,1.1899841904744552e-19,3.1575606926254792e-16,3.383313143760571e-33,-3.8634829382935979e-31,4.5920754482227259e-19,-1.5764693823300881e-30,1.4858431803865401e-27,8.3665805400860897e-21,3.202277399389326e-19,5.035894843720226e-24,1.4452228664993e-19,1.0315871802458022e-08,3.3765440034662306e-22,1.6764518512893168e-20,1.5080437780025266e-17,9.8014968872703799e-25,2.4294485052610294e-28,3.7130430585413223e-18,8.2626037130715791e-20,0.35999999999999999,0.0,0.0095464106246134234,0.1086300245047067,6.0676176543349703e-12,1.1625119877647978e-12,6.159075289834879e-12,3.3512295576624776e-10,0.0,1.4083308422199612e-08,1.3818536115685966e-13,6.4218964130433449e-20,0.00015753915680154587,3.7240213581408111e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.7971045171735606e-07,9.3816885407159409e-06,7.6927101798077347e-06,1.9443661721244894e-05,6.8780656845516057e-07,9.9807491823738429e-09,0.0001482365043937675
6.622354274263293e-06,0.0007625819617284506,1.0949464198259067e-15,9.2186414178179322e-16,4.7271756320145435e-13,2.9066151110994203e-17,3.2174761041508489e-14,0.0,0.0,5.2384232154516498e-07,4.1664992622326062e-06,3.3379241817265307e-16,8.8358061510951721e-20,2.2359597155968243e-19,5.4427842879572287e-43,1.7087988393150555e-29,5.5451989720756173e-24,1.2746372792155225e-19,3.3367779615116439e-16,3.6653768107305063e-33,-2.3829169494442134e-30,4.851243205354615e-19,1.2387379098810753e-30,1.565804722176236e-27,8.8978578750347642e-21,3.3110316599973855e-19,5.3369872032567762e-24,1.4883450555070537e-19,1.060124515127129e-08,3.6981583863104058e-22,1.7706985216536402e-20,1.5491994314437492e-17,1.0135099471532651e-24,2.5436864033297122e-28,3.8303517087873003e-18,9.2100768516506441e-20,0.35999999999999999,0.0,0.0095386418115934579,0.10862614146652001,6.1363318371082268e-12,1.1946533325356377e-12,6.1681369452599339e-12,3.5308944546334768e-10,0.0,1.4378431901775679e-08,1.4904583687117189e-13,6.7653470111783246e-20,0.0001614249506145051,3.9138070719072052e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8056176055899737e-07,9.3539243201277889e-06,7.8202983386192319e-06,1.9471990022100389e-05,6.8575194628318209e-07,1.0248156059999066e-08,0.00015199180427168994
6.7755524887151054e-06,0.0007625759460990457,1.0981241109854293e-15,9.4472561251110151e-16,4.9951137992195006e-13,2.9929277225271339e-17,3.5020907661174604e-14,0.0,0.0,5.2378484841753563e-07,4.2672410859156937e-06,3.5224903269320336e-16,9.3289067621513916e-20,2.3008797847486811e-19,4.8460001252594363e-43,1.20606209879193e-29,5.8361906627899719e-24,1.3634844951872811e-19,3.5212998106447354e-16,3.9632501366757121e-33,-7.9753201482054202e-31,5.1180290056759976e-19,4.6567160929093625e-32,1.6479882797124227e-27,9.4471101323969943e-21,3.4201138019777492e-19,5.6477045601473443e-24,1.5315358231675999e-19,1.0887020481128533e-08,4.0425488526903467e-22,1.8677097442942828e-20,1.5903683633547333e-17,1.0469750044446322e-24,2.6625648228032488e-28,3.9478994521000152e-18,1.0238959815701849e-19,0.35999999999999999,0.0,0.0095308876990467129,0.10862226568369597,6.2038229799185147e-12,1.2268390579667854e-12,6.176447087884481e-12,3.7152899134092916e-10,0.0,1.4669712432170029e-08,1.6045195583347244e-13,7.1181726066353056e-20,0.00016530392474354804,4.1077101985255337e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8134242363734337e-07,9.3273435938630382e-06,7.9458709113887446e-06,1.9497935013217384e-05,6.8378423629975004e-07,1.0515491863020522e-08,0.00015574242182027603
6.928750703166918e-06,0.0007625699414931403,1.1012942677426237e-15,9.6762740102111515e-16,5.2712038449203091e-13,3.0797429330825703e-17,3.8043417648627385e-14,0.0,0.0,5.2372795963405218e-07,4.3677163006007293e-06,3.7123687162391959e-16,9.8366012993879801e-20,2.3658932784081728e-19,-8.7072589750058385e-44,6.6268313954089441e-30,6.1350805971198396e-24,1.4566609998691662e-19,3.7111343533230652e-16,4.2774125247941838e-33,-8.4441062935312841e-32,5.3924439356243809e-19,-4.3287929429938121e-31,1.7324056828427289e-27,1.001440165022953e-20,3.5294964132693047e-19,5.9680882141802949e-24,1.5747882944870666e-19,1.1173163967728605e-08,4.4108459669204883e-22,1.967497510701943e-20,1.6315458826040352e-17,1.080536497583125e-24,2.7863489347055639e-28,4.0656632363013168e-18,1.1353997459790266e-19,0.35999999999999999,0.0,0.0095231482128862732,0.10861839708378286,6.2701122136265839e-12,1.2590653537822445e-12,6.184047239910198e-12,3.9044135583500526e-10,0.0,1.4957154225465621e-08,1.7241533943426957e-13,7.4803797985527369e-20,0.000169176132056235,4.3056681201554855e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8205634444497694e-07,9.3018734638889736e-06,8.0694570531825936e-06,1.9521628513326597e-05,6.8189808649269792e-07,1.0782723004701841e-08,0.00015948829172379768
7.081948917618731e-06,0.0007625639478169896,1.1044536124459707e-15,9.9056901442140052e-16,5.5554828297733539e-13,3.1670609122607904e-17,4.124890181922992e-14,0.0,0.0,5.2367186992654709e-07,4.467935347545748e-06,3.9075665489512062e-16,1.0358936829160201e-19,2.4309908577743594e-19,6.447583099912419e-43,1.6685419751896684e-29,6.441880783858522e-24,1.5543047252688838e-19,3.906288878895829e-16,4.6083166198212165e-33,-3.7235311176498833e-31,5.6744979267786901e-19,-1.4801830865893193e-30,1.819057920305729e-27,1.059979281915056e-20,3.6391544279066651e-19,6.2981784963649701e-24,1.6180962628618898e-19,1.145964365780341e-08,4.8042174300248457e-22,2.0700735593423718e-20,1.6727275374478111e-17,1.1141867802438862e-24,2.9153154715400424e-28,4.1836221016908697e-18,1.2560082228265616e-19,0.35999999999999999,0.0,0.0095154232796119693,0.10861453559733163,6.3352203531872953e-12,1.2913286207293381e-12,6.1909767215157764e-12,4.0982625391095813e-10,0.0,1.5240764922472545e-08,1.8494743078835813e-13,7.8519737155706923e-20,0.00017304162284917653,4.5076181078881833e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8270721943967901e-07,9.2774459391500182e-06,8.1910855007864419e-06,1.9543195345777459e-05,6.8008850520667834e-07,1.1049817816810252e-08,0.00016322935299890989
7.235147132070543e-06,0.0007625579649803693,1.1075991600583907e-15,1.013549883333877e-15,5.8479854750345023e-13,3.2548816231534717e-17,4.4644070090570609e-14,0.0,0.0,5.2361673695136019e-07,4.5679080696623919e-06,4.1080902794053803e-16,1.0895958690514684e-19,2.4961641233344694e-19,3.2687662496401408e-43,1.188496060529311e-29,6.756607668618835e-24,1.6565563817461625e-19,4.1067699337869155e-16,4.9564368613702015e-33,1.1602198146224582e-31,5.9641998702117064e-19,-7.8167668947947097e-31,1.9079498091093645e-27,1.1203340411081685e-20,3.7490649884774527e-19,6.6380149303351139e-24,1.6614541461615025e-19,1.1746429369652122e-08,5.2238688592589941e-22,2.1754493815725496e-20,1.7139091055092241e-17,1.147918880843658e-24,3.0497528359505514e-28,4.301757048080891e-18,1.3862254318934512e-19,0.35999999999999999,0.0,0.009507712826378167,0.10861068115775642,6.3991678896103285e-12,1.3236254593533063e-12,6.1972727574523499e-12,4.2968335488278185e-10,0.0,1.5520555316004498e-08,1.9805949456082264e-13,8.2329580811655473e-20,0.00017690044504141647,4.7134974192219961e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8329854806981618e-07,9.2539975667118369e-06,8.3107845786952911e-06,1.9562753677513824e-05,6.783508340501003e-07,1.1316746448331586e-08,0.00016696554877469917
7.388345346522356e-06,0.0007625519928964332,1.1107281942959763e-15,1.0365693693310532e-15,6.1487441495606858e-13,3.3432048335994379e-17,4.8235730370927841e-14,0.0,0.0,5.2356267300694765e-07,4.6676437441050646e-06,4.3139456925559068e-16,1.1447710642969094e-19,2.5614055516879731e-19,-1.3268178696670025e-43,1.1378614598574915e-30,7.0792690422506256e-24,1.763559463250382e-19,4.3125833971599463e-16,5.3222377117211016e-33,-3.1836908762629318e-31,6.2615577231439751e-19,2.9594104141825265e-33,1.9990853572454299e-27,1.1825097891299934e-20,3.8592073142652607e-19,6.9876363832778125e-24,1.7048569449868426e-19,1.2033492598525536e-08,5.6710445713592626e-22,2.2836362280198422e-20,1.7550865839397733e-17,1.1817264623170231e-24,3.1899612131758577e-28,4.4200509086036757e-18,1.5265701769097026e-19,0.35999999999999999,0.0,0.0095000167810487344,0.10860683370119949,6.4619749837927859e-12,1.3559526593197373e-12,6.2029705798482995e-12,4.500122842710697e-10,0.0,1.5796539091888365e-08,2.1176261705671673e-13,8.6233352760018637e-20,0.00018075264435087849,4.9232433868008571e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8383364244278815e-07,9.2314690943952353e-06,8.4285822050195053e-06,1.9580415345961501e-05,6.766807231151739e-07,1.158348076899663e-08,0.00017069682608124748
7.5415435609741685e-06,0.0007625460314815677,1.1138382458828524e-15,1.0596267717772746e-15,6.4577888610013905e-13,3.4320301273114663e-17,5.2030787406827891e-14,0.0,0.0,5.2350975448899886e-07,4.7671511137642769e-06,4.5251379745134684e-16,1.2014235011645689e-19,2.626708436286964e-19,3.0765055556174978e-43,6.0647508710484439e-30,7.4098696819051461e-24,1.8754602500688532e-19,4.5237345515260816e-16,5.7061861000601762e-33,-2.1858642883277947e-31,6.5665786083585501e-19,-7.757977486566781e-31,2.0924654334178671e-27,1.2465115713807861e-20,3.9695625752482623e-19,7.3470812069207601e-24,1.7483002029815645e-19,1.2320806426677438e-08,6.1470283684004253e-22,2.3946451152630136e-20,1.7962561795964806e-17,1.2156037836746028e-24,3.3362526877385345e-28,4.5384882302714016e-18,1.6775760465311946e-19,0.35999999999999999,0.0,0.0094923350722408029,0.10860299316640147,6.5236614620476991e-12,1.3883071892641018e-12,6.2081035272426048e-12,4.7081262567147737e-10,0.0,1.6068732586740759e-08,2.2606770655073567e-13,9.023106397431295e-20,0.00018459826445529562,5.1367934990147248e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8431563663831231e-07,9.2098051621102458e-06,8.5445058973077963e-06,1.9596286173890839e-05,6.7507410830619775e-07,1.1849994277464043e-08,0.00017442313564650728
7.694741775425981e-06,0.0007625400806552568,1.1169270727233592e-15,1.0827213341202258e-15,6.7751472508928028e-13,3.5213569148990717e-17,5.6036241590920844e-14,0.0,0.0,5.2345802943222466e-07,4.8664384175930667e-06,4.7416717782797128e-16,1.2595572875433098e-19,2.6920668310743156e-19,2.5437834174936497e-43,7.9561510756587389e-30,7.7484260425210983e-24,1.9924078091670231e-19,4.7402281485478732e-16,6.1087536107112801e-33,-2.532622470175268e-31,6.8792689069503202e-19,2.5058676864949805e-31,2.1880928262010393e-27,1.312344160041931e-20,4.0801137717596481e-19,7.7163873691592457e-24,1.7917799693384507e-19,1.2608345437909339e-08,6.6531443255030706e-22,2.5084868327027305e-20,1.8374142994338219e-17,1.2495456632853867e-24,3.488951364911688e-28,4.6570551602879163e-18,1.8397914078235617e-19,0.35999999999999999,0.0,0.009484667629358878,0.10859915949457657,6.5842468131395077e-12,1.4206861871487551e-12,6.2127031398171984e-12,4.9208392261617676e-10,0.0,1.6337154561618153e-08,2.4098549383542406e-13,9.4322713162608632e-20,0.00018843734713910174,5.3540854730109862e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.847474956638155e-07,9.1889540192364761e-06,8.6585827782879662e-06,1.9610466272164024e-05,6.7352719058115359e-07,1.2116262014003643e-08,0.000178144431701484
7.847939989877793e-06,0.000762534140339944,1.1199926417916984e-15,1.1058522496778832e-15,7.1008445933648076e-13,3.6111844446478974e-17,6.0259187733579655e-14,0.0,0.0,5.2340752352915452e-07,4.9655134196437118e-06,4.9635512849050404e-16,1.3191764189618669e-19,2.7574754966657082e-19,-4.4585115048679356e-44,4.0390226135599202e-30,8.0949383661499356e-24,2.1145539921984904e-19,4.9620684702739827e-16,6.5304050677701402e-33,2.327477253997125e-32,7.1996343445593113e-19,1.1440017912161673e-31,2.2859704430909392e-27,1.3800120804282806e-20,4.1908456195903076e-19,8.0955925768025117e-24,1.8352927633384123e-19,1.2896085636436253e-08,7.190757580065721e-22,2.6251719495593158e-20,1.8785575413249821e-17,1.283547443816405e-24,3.6483934964172338e-28,4.7757393376833522e-18,2.0137793923958821e-19,0.35999999999999999,0.0,0.0094770143826206094,0.10859533262929245,6.6437501866181677e-12,1.4530869511079003e-12,6.2167992507517734e-12,5.1382568041945415e-10,0.0,1.6601825990667976e-08,2.5652653296731549e-13,9.8508287309119963e-20,0.0001922699324278381,5.5750573206482061e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8513202404487722e-07,9.1688672653940733e-06,8.7708395815263457e-06,1.9623050330131191e-05,6.7203641691152227e-07,1.2382260477516602e-08,0.00018186067179390203
8.001138204329605e-06,0.000762528210460902,1.1230331125614393e-15,1.1290186669645376e-15,7.434903797184532e-13,3.7015118129494836e-17,6.4706813801132043e-14,0.0,0.0,5.2335824498220626e-07,5.0643834367079194e-06,5.1907802603316847e-16,1.3802847928614368e-19,2.8229298505436641e-19,4.0441521882188459e-43,1.1891359668838763e-29,8.4494136316920724e-24,2.2420534312684468e-19,5.1892593860520732e-16,6.9716120313018146e-33,-3.9924121480269854e-31,7.527680071481114e-19,-2.3209077945155803e-31,2.386099021025335e-27,1.4495196358460156e-20,4.3017444404730048e-19,8.484734389840193e-24,1.8788355408709724e-19,1.3184004369894966e-08,7.7612751221229081e-22,2.744710821941442e-20,1.9196826852377334e-17,1.3176049588105758e-24,3.8149276097258766e-28,4.8945297905576589e-18,2.2001178753338969e-19,0.35999999999999999,0.0,0.0094693752630754906,0.10859151251635542,6.7021903922714483e-12,1.4855069307603243e-12,6.2204200736843223e-12,5.3603736799826491e-10,0.0,1.686276986391206e-08,2.7270120219130633e-13,1.0278776219090726e-19,0.00019609605871140581,5.7996474079105705e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8547187404924913e-07,9.1494996122430969e-06,8.8813026570069836e-06,1.9634127893626738e-05,6.7059846278676e-07,1.2647967546723158e-08,0.00018557181661037225
8.154336418781416e-06,0.000762522290946105,1.1260468218300293e-15,1.1522196945938416e-15,7.7773454108852796e-13,3.7923379743283797e-17,6.9386399621737308e-14,0.0,0.0,5.2331018843140101e-07,5.1630553645365107e-06,5.4233621081865455e-16,1.4428862210414919e-19,2.8884259194805542e-19,1.8745087870149238e-43,2.7039291108878097e-30,8.8118599408991642e-24,2.3750635325376682e-19,5.4218044053726534e-16,7.4328417745181841e-33,8.909713294314369e-32,7.8634107370547467e-19,3.7170193685733236e-31,2.4884811392232416e-27,1.5208709309937041e-20,4.4127980579457209e-19,8.883850327648652e-24,1.9224056628866236e-19,1.3472080256313343e-08,8.3661465850976839e-22,2.8671135999105112e-20,1.9607866846154837e-17,1.3517145009022562e-24,3.9889146409272341e-28,5.0134168391261011e-18,2.3993994470841987e-19,0.35999999999999999,0.0,0.0094617502026175162,0.10858769910369999,6.759585900560328e-12,1.5179437189693885e-12,6.2235922863476989e-12,5.5871841965521954e-10,0.0,1.712001100332218e-08,2.8951970502510055e-13,1.0716110287084438e-19,0.00019991576285719302,6.0277945082730205e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.8576955355109727e-07,9.1308086643718093e-06,8.9899979766314857e-06,1.9643783630792412e-05,6.6921021612097895e-07,1.291336240534893e-08,0.00018927782980683269
