Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058)
1.8491853835932035e-08,0.0015802891194053354,5.2770879439873259e-10,5.5162481199004515e-12,5.53939283595369e-12,1.981794899222135e-14,3.753481280120907e-13,0.0,0.0,1.4674319787304925e-06,1.0979573532128152e-07,1.8243527249152176e-15,6.0481047934146208e-18,1.8479798326981742e-15,8.8748620370225314e-33,8.8746547838021757e-25,8.9403051009548464e-18,8.5271682347975998e-17,3.5744835149111409e-15,4.5532506081931962e-28,3.7601180267637757e-31,1.7606231412361051e-17,4.7891908419948867e-21,1.4465830487285724e-20,9.8158900801590792e-22,3.9071607999044082e-17,3.3970063713101615e-18,2.7269959680472777e-15,2.6040482164069997e-06,4.7079320269097144e-22,8.4163083754114663e-19,3.8191585358904371e-13,6.6935091724765753e-21,2.8989049456513822e-23,7.6377458365025144e-16,1.6327159758758917e-18,0.35999999999999999,0.0,0.0095714137367589845,0.10875095446108914,1.280042673370082e-10,7.8364994736180904e-10,5.3856485518413646e-08,2.1829496638469682e-10,0.0,3.1823088114367112e-10,1.4930635771068258e-17,5.5612592241189499e-20,4.3965778797737861e-06,2.3991178890463213e-11,0.0,3.9746021454660929e-18,0.0,0.0,0.0,0.0,0.00010016779174056743,0.00014917993871379302,1.1717874364191689e-05,4.5199013231166656e-05,7.6487469261482402e-07,2.5766026289136714e-06,4.5009251649766864e-06,1.7929694851987667e-09,1.138896697460099e-09,1.0179545012179054e-14,8.8047567765501864e-17,2.4295815467476592e-08,1.0847633054835277e-10,7.1091251962751386e-18
1.8956717367734012e-08,0.0015802851875776553,5.4530443494039138e-10,5.8656357525818189e-12,5.8913022717934649e-12,2.2028911892884126e-14,4.1921698668323218e-13,0.0,0.0,1.5334945871964902e-06,1.2052906306476856e-07,2.0490615996783801e-15,6.9204945370694466e-18,2.0188121464371671e-15,1.0871269513768714e-32,1.0480759327128137e-24,1.0100294805074021e-17,9.7649932635273554e-17,3.9573318077856836e-15,5.4732287338438895e-28,4.422578760490514e-31,1.9486172063366286e-17,5.0358773876373164e-21,1.6355188468520109e-20,1.1649700031060816e-21,4.3178521485052559e-17,3.8640888660675091e-18,2.9381086767293797e-15,2.7322340356719692e-06,5.7864276835649223e-22,9.7273219291241975e-19,4.1199092360024342e-13,7.4546530099826407e-21,3.3198080792884497e-23,8.4643468430419645e-16,1.8714627075296792e-18,0.35999999999999999,0.0,0.0095638618786029073,0.10874955857115817,1.3163740189973683e-10,8.3088528041711418e-10,5.5026091742877103e-08,2.4369398512306383e-10,0.0,3.3195352635374866e-10,1.6383685689342882e-17,6.3902078471931711e-20,4.6996152300205205e-06,2.6325301150609772e-11,0.0,4.3541984963173071e-18,0.0,0.0,0.0,0.0,0.00010231289752274397,0.00015255059937141659,1.2002589543060352e-05,4.6172659919033452e-05,7.821691357119682e-07,2.7021747262274768e-06,4.8288932704817076e-06,1.8803788732851683e-09,1.1944161049184578e-09,1.1480878226022907e-14,9.9312548519602637e-17,2.674124037437252e-08,1.1604421190230896e-10,8.018266992563566e-18
1.942158089953599e-08,0.0015802812504011221,5.6288414525000405e-10,6.2265011900793318e-12,6.2548765064399833e-12,2.4414178430667986e-14,4.6683257108029512e-13,0.0,0.0,1.6004522300389486e-06,1.3198234125941534e-07,2.2941936168714984e-15,7.8939629841883009e-18,2.1998741708126968e-15,1.3234964270224773e-32,1.2316832644688941e-24,1.1371733775567556e-17,1.1143135582288183e-16,4.369547733716191e-15,6.5464247994450331e-28,5.1792118902707414e-31,2.1509513648463699e-17,5.2882657283533908e-21,1.8427332267514322e-20,1.3763240725558917e-21,4.7590119869279292e-17,4.3810132029797633e-18,3.1590957095775685e-15,2.8631577540362892e-06,7.0736603497342393e-22,1.1201183742903882e-18,4.4361227136815029e-13,8.2774925768421983e-21,3.7888893903608741e-23,9.3555619417853849e-16,2.137475614005192e-18,0.35999999999999999,0.0,0.0095563348189086662,0.10874815670824574,1.3526138918461446e-10,8.7984216887666896e-10,5.618407979991585e-08,2.7129652359798926e-10,0.0,3.4578545842754464e-10,1.7931170052258298e-17,7.3162338556533389e-20,5.0152648171481137e-06,2.8811065562798482e-11,0.0,4.759614064836228e-18,0.0,0.0,0.0,0.0,0.00010443655814430986,0.00015589868133082432,1.2286836700629571e-05,4.7136505558255535e-05,7.993473517144591e-07,2.8303063023324101e-06,5.1711312579766897e-06,1.9695695254987987e-09,1.2510666768316685e-09,1.2906945775180422e-14,1.1165813177241711e-16,2.935997123499381e-08,1.2393126444286005e-10,9.014578168967231e-18
1.9886444431337965e-08,0.0015802773074306351,5.8044067850364459e-10,6.5988320609872757e-12,6.6301095877759323e-12,2.6981566985017885e-14,5.1839688829222588e-13,0.0,0.0,1.6682631933563258e-06,1.4418077739113247e-07,2.5609511905000089e-15,8.977338259641992e-18,2.3914271950464138e-15,1.6018535608641916e-32,1.4407063376076785e-24,1.2761547730930314e-17,1.2673135067474529e-16,4.8125003927984666e-15,7.7930637580015016e-28,6.0402771457821504e-31,2.3682852933250435e-17,5.5463144126487524e-21,2.0693710230353602e-20,1.6189785858012933e-21,5.2319529168956592e-17,4.9516203421759782e-18,3.3900907461779872e-15,2.9967919353113387e-06,8.6028277716688035e-22,1.2853105582365819e-18,4.7681815825407145e-13,9.1650041185593543e-21,4.3102085465723709e-23,1.031453717810127e-15,2.4330160328999952e-18,0.35999999999999999,0.0,0.0095488326512549564,0.10874674878148673,1.3887485256607468e-10,9.3053567547689862e-10,5.7330371038981959e-08,3.0122828038733646e-10,0.0,3.5971568355722505e-10,1.957596812000934e-17,8.3475379462967704e-20,5.3436876180067186e-06,3.1453092999607471e-11,0.0,5.1919079285691235e-18,0.0,0.0,0.0,0.0,0.00010653863241639714,0.00015922399028450954,1.2570616989443919e-05,4.809048730546577e-05,8.164083421719658e-07,2.9609627309401052e-06,5.5278102608641813e-06,2.0605172572673369e-09,1.3088330449826591e-09,1.4465720381257395e-14,1.2515343667514756e-16,3.2159112043508138e-08,1.3214166576971567e-10,1.0103631510573133e-17
2.0351307963139942e-08,0.0015802733582356348,5.9796720458572728e-10,6.9826112196462405e-12,7.0169905316139575e-12,2.973892064351943e-14,5.7411594579058224e-13,0.0,0.0,1.7368858738285225e-06,1.5714939807476301e-07,2.8505668761060318e-15,1.017995553313074e-17,2.5937260859166473e-15,1.9279897201038254e-32,1.6777216709907011e-24,1.4276837017559896e-17,1.4367118852967461e-16,5.2875782746531396e-15,9.2353473292221287e-28,7.0168107185380962e-31,2.601287263971733e-17,5.8099816012815591e-21,2.3166063247683965e-20,1.8965439187255386e-21,5.7379975590611457e-17,5.5799353795376166e-18,3.6312197690762367e-15,3.1331089648069018e-06,1.0411278284521238e-21,1.4699247590605606e-18,5.1164664344522184e-13,1.0120198212510184e-20,4.8880410557121511e-23,1.1344474489090823e-15,2.7604617808649327e-18,0.35999999999999999,0.0,0.0095413554619335379,0.1087453347046701,1.4247644915373958e-10,9.8297979516300904e-10,5.8464892160973582e-08,3.3361800652354291e-10,0.0,3.7373342917500458e-10,2.1320902579059136e-17,9.4927260265791226e-20,5.6850380762194699e-06,3.4255913436163147e-11,0.0,5.6521522929695251e-18,0.0,0.0,0.0,0.0,0.00010861898897811206,0.00016252634067609586,1.2853931563860069e-05,4.9034546783530351e-05,8.3335115361452344e-07,3.0941091527542006e-06,5.8990923147926372e-06,2.1531977218032328e-09,1.3676997384981957e-09,1.6165411862056227e-14,1.3986963883888972e-16,3.5145818512723036e-08,1.4067942705449723e-10,1.1291165476210055e-17
2.081617149494192e-08,0.0015802694024000656,6.1545728490767048e-10,7.3778169995181217e-12,7.4155035464041353e-12,3.2694096031495289e-14,6.3419959630887377e-13,0.0,0.0,1.8062788202499859e-06,1.7091301653885464e-07,3.1643026329729956e-15,1.1511668700097645e-17,2.8070190907231718e-15,2.3082577791504046e-32,1.9454660758476472e-24,1.5924870631838213e-17,1.6237810905083672e-16,5.7961882601919176e-15,1.0897577113995093e-27,8.1206563512944867e-31,2.8506336324715137e-17,6.0792250703924211e-21,2.5856414877702095e-20,2.2129271230848255e-21,6.2784772771215726e-17,6.270170729511304e-18,3.8826010470084519e-15,3.2720810618791509e-06,1.2540886417911759e-21,1.6756744768390454e-18,5.481355683584469e-13,1.1146116746335461e-20,5.5268817828606939e-23,1.2448629881363594e-15,3.1223091293678349e-18,0.35999999999999999,0.0,0.0095339033299961708,0.10874391439620375,1.4606487030284746e-10,1.0371874645483261e-09,5.9587575180502388e-08,3.6859740516314428e-10,0.0,3.8782814861023702e-10,2.3168735804787482e-17,1.0760810750795826e-19,6.03946411235187e-06,3.7223959980000253e-11,0.0,6.1414319454711641e-18,0.0,0.0,0.0,0.0,0.00011067750622461675,0.00016580555567696924,1.3136781579821749e-05,4.9968630047838778e-05,8.50174877435386e-07,3.2297104939583399e-06,6.2851304173870075e-06,2.2475864230099496e-09,1.4276511920449136e-09,1.8014462270550221e-14,1.55879928067238e-16,3.8327292213280875e-08,1.4954839323350129e-10,1.2583080788985591e-17
2.1281035026743896e-08,0.0015802654395223176,6.329048490388958e-10,7.7844234512547333e-12,7.825628243247922e-12,3.5854952370364968e-14,6.9886138099322585e-13,0.0,0.0,1.8764007738553897e-06,1.854962011638825e-07,3.5034490642502089e-15,1.2982861611986176e-17,3.0315476557665138e-15,2.749600766956107e-32,2.24683893571887e-24,1.7713080106776255e-17,1.829854109629793e-16,6.3397546199639756e-15,1.2806280247843279e-27,9.3644961276245833e-31,3.1170083250905615e-17,6.3540022149037335e-21,2.8777061237684296e-20,2.5723455554807824e-21,6.8547309112053595e-17,7.0267292012276204e-18,4.1443451283409589e-15,3.4136802923845281e-06,1.5038448382108237e-21,1.904373262870035e-18,5.8632254131081141e-13,1.2245829904138119e-20,6.2314481724510358e-23,1.3630311587288583e-15,3.5211746802935963e-18,0.35999999999999999,0.0,0.0095264763273073885,0.10874248777907639,1.4963884206786671e-10,1.0931705722306926e-09,6.0698357384132727e-08,4.0630102659179825e-10,0.0,4.0198952530713245e-10,2.5122166381629701e-17,1.2161212199295616e-19,6.4071071394953226e-06,4.0361563270748597e-11,0.0,6.6608437106576168e-18,0.0,0.0,0.0,0.0,0.0001127140722273732,0.00016906146715595945,1.3419168194636434e-05,5.0892687549068562e-05,8.6687864973767323e-07,3.367731484545467e-06,6.6860685951475285e-06,2.3436587282758087e-09,1.4886717539521514e-09,2.0021540733920381e-14,1.7325946348289384e-16,4.1710774782300846e-08,1.5875224333977765e-10,1.3985436816903644e-17
2.1745898558545872e-08,0.0015802614692151573,6.5030417301190097e-10,8.2024005666033609e-12,8.247339832474655e-12,3.9229340782359618e-14,7.6831837110511303e-13,0.0,0.0,1.9472107073945854e-06,2.0092324510943729e-07,3.8693246367435572e-15,1.4604458845771545e-17,3.2675462599459953e-15,3.259579961669621e-32,2.5849041261560065e-24,1.9649053280758965e-17,2.0563253776651423e-16,6.9197180104338434e-15,1.4990337387118567e-27,1.0761880896822656e-30,3.4011023256932645e-17,6.6342700522032085e-21,3.1940560693163947e-20,2.9793404271754214e-21,7.4681035220921444e-17,7.8542069667618086e-18,4.4165548445779841e-15,3.5578785810299392e-06,1.7956097465389182e-21,2.1579371971349643e-18,6.2624492247445389e-13,1.3422433164435803e-20,7.0066831690391596e-23,1.4892878202514001e-15,3.9597971405815725e-18,0.35999999999999999,0.0,0.0095190745186029459,0.1087410547808159,1.5319712559787398e-10,1.1509399699319162e-09,6.1797181284426943e-08,4.4686615887882067e-10,0.0,4.1620747661095515e-10,2.7183825848083088e-17,1.3703757706215777e-19,6.7881020841419049e-06,4.3672946247786221e-11,0.0,7.2114959069762149e-18,0.0,0.0,0.0,0.0,0.00011472858464674297,0.00017229391564224146,1.3701092566753905e-05,5.180667409262584e-05,8.834616511469725e-07,3.5081366764732415e-06,7.1020419772709024e-06,2.4413898811489876e-09,1.5507456942579334e-09,2.2195538011813187e-14,1.9208532620691837e-16,4.5303542206769768e-08,1.6829449097140991e-10,1.5504447756126341e-17
2.221076209034785e-08,0.001580257491105648,6.6764985917344335e-10,8.6317144892049484e-12,8.6806093079446729e-12,4.282509385768667e-14,8.4279100854411077e-13,0.0,0.0,2.0186678629177686e-06,2.1721813706217945e-07,4.2632748820764431e-15,1.6387936004030047e-17,3.5152422631072441e-15,3.8464023069682492e-32,2.9628915730070819e-24,2.1740527964911388e-17,2.3046515842528475e-16,7.5375344695225096e-15,1.7481112815748314e-27,1.2327260270915652e-30,3.7036131633433985e-17,6.9199852261239756e-21,3.5359723372190072e-20,3.4387902363157104e-21,8.1199451477831355e-17,8.7573964205342742e-18,4.6993253237436379e-15,3.7046477236097778e-06,2.1351739314468987e-21,2.4383872726423877e-18,6.6793980913164761e-13,1.4679044313727077e-20,7.8577578315750402e-23,1.6239736807530677e-15,4.4410389952481553e-18,0.35999999999999999,0.0,0.0095116979615537632,0.10873961533344439,1.5673851747556305e-10,1.210505484425259e-09,6.2883994569808501e-08,4.9043271449879703e-10,0.0,4.3047215712925037e-10,2.935627564126213e-17,1.5398680844100003e-19,7.1825774122193462e-06,4.7162219283189635e-11,0.0,7.7945078054332266e-18,0.0,0.0,0.0,0.0,0.00011672095063735553,0.0001755027502816381,1.3982555855546939e-05,5.2710548794756629e-05,8.9992310658956184e-07,3.6508904616307144e-06,7.5331768761397889e-06,2.5407550138822917e-09,1.613857212674436e-09,2.4545560792834184e-14,2.124364697641757e-16,4.9112899186746143e-08,1.7817848489275843e-10,1.7146478631673703e-17
2.2675625622149826e-08,0.0015802535048350611,6.8493681746359418e-10,9.0723277132583468e-12,9.1254036201566317e-12,4.6650015498792092e-14,9.2250294544655555e-13,0.0,0.0,2.0907317882360315e-06,2.3440453313265466e-07,4.6866715808847223e-15,1.834532953808451e-17,3.7748557687912347e-15,4.5189470291231714e-32,3.3841984495599126e-24,2.3995385524658132e-17,2.5763524303216991e-16,8.194674412720649e-15,2.0312586455204267e-27,1.4076012132437575e-30,4.0252444011384431e-17,7.2111040112404268e-21,3.9047600531339822e-20,3.9559240445714766e-21,8.8116095738914858e-17,9.741288929009478e-18,4.9927440134108011e-15,3.853959399120369e-06,2.5289507011320732e-21,2.7478516818383397e-18,7.1144402124466025e-13,1.6018800479434568e-20,8.7900736368922047e-23,1.7674341076027458e-15,4.9678880782853013e-18,0.35999999999999999,0.0,0.0095043467068351515,0.10873816937343042,1.6026185000241197e-10,1.2718759302159136e-09,6.3958750050602387e-08,5.3714311323998784e-10,0.0,4.4477396167494785e-10,3.1642004298490178e-17,1.7256619576498513e-19,7.5906551601489651e-06,5.0833375676586763e-11,0.0,8.411009090696059e-18,0.0,0.0,0.0,0.0,0.00011869108674653452,0.0001786878287865131,1.4263559221094134e-05,5.3604275035456036e-05,9.1626228503686351e-07,3.7959570896017325e-06,7.9795908742206838e-06,2.6417291598335143e-09,1.6779904464602343e-09,2.7080925748056697e-14,2.3439366838028912e-16,5.3146173583196065e-08,1.8840740976527937e-10,1.8918041128381585e-17
2.3140489153951803e-08,0.001580249510058775,7.0216024801343628e-10,9.5241992709483479e-12,9.5816858391557039e-12,5.0711871054971845e-14,1.0076808831045928e-12,0.0,0.0,2.1633623720268109e-06,2.5250572992535263e-07,5.1409119316714904e-15,2.0489246087975875e-17,4.0465995010519555e-15,5.2867913390644681e-32,3.8523900141644178e-24,2.6421644390171366e-17,2.8730113346366153e-16,8.8926216310564033e-15,2.3521487556004125e-27,1.6024471593630653e-30,4.3667051269114467e-17,7.5075823175021915e-21,4.3017473798338752e-20,4.5363345607840151e-21,9.5444531192708337e-17,1.0811077470010643e-17,5.2968907131689764e-15,4.0057851817428726e-06,2.9840235801612676e-21,3.0885680005895457e-18,7.5679408735370968e-13,1.7444855185893388e-20,9.8092644690443849e-23,1.9200189372752257e-15,5.5434590410653876e-18,0.35999999999999999,0.0,0.0094970207982010887,0.10873671684163827,1.6376599143126551e-10,1.3350591229394717e-09,6.5021405601510201e-08,5.871421617203657e-10,0.0,4.5910352779968376e-10,3.4043424885441484e-17,1.9288613592263464e-19,8.0124509707861768e-06,5.4690287507810803e-11,0.0,9.0621393250166171e-18,0.0,0.0,0.0,0.0,0.00012063891880596028,0.00018184901737944357,1.4544103823965213e-05,5.4487820408417364e-05,9.3247849921879539e-07,3.9433006852112634e-06,8.4413929171089757e-06,2.7442872657164926e-09,1.7431294781954663e-09,2.9811153360228797e-14,2.5803946332164483e-16,5.7410710955020612e-08,1.9898428700436562e-10,2.0825789263802855e-17
2.360535268575378e-08,0.0015802455064461603,7.1931562496048693e-10,9.9872849094654833e-12,1.0049415308163966e-11,5.5018377759240015e-14,1.0985544104396324e-12,0.0,0.0,2.2365198775578069e-06,2.71544638802776e-07,5.6274177059115405e-15,2.2832871334165604e-17,4.3306786950211571e-15,6.1602351094588965e-32,4.3712000912040141e-24,2.9027453509588362e-17,3.196276090411775e-16,9.6328722921722526e-15,2.7147429845466113e-27,1.8189959349809594e-30,4.728709446419477e-17,7.8093756952239146e-21,4.7282844314246482e-20,5.1859909949661573e-21,1.0319833438247922e-16,1.1972159161124442e-17,5.6118376163024296e-15,4.1600965526863182e-06,3.5081957272555778e-21,3.4628852655743366e-18,8.0402623081513908e-13,1.8960375436954236e-20,1.0921198292010789e-22,2.0820822843553102e-15,6.1709947180188243e-18,0.35999999999999999,0.0,0.0094897202725633904,0.10873525768327434,1.6724984614669807e-10,1.400061893442638e-09,6.6071924100535757e-08,6.4057692983254829e-10,0.0,4.7345173792694575e-10,3.656287260336809e-17,2.1506100837686926e-19,8.4480741340981229e-06,5.8736701842553581e-11,0.0,9.749047415377911e-18,0.0,0.0,0.0,0.0,0.00012256438181690928,0.00018498619073087244,1.4824190825008817e-05,5.536115666810789e-05,9.4857110530601534e-07,4.0928852658416649e-06,8.9186834124559953e-06,2.8484042036940028e-09,1.8092583434593455e-09,3.2745961547128176e-14,2.8345810744627322e-16,6.1913869189583003e-08,2.0991197575854397e-10,2.2876514917691144e-17
2.4070216217555756e-08,0.0015802414936804635,7.3639868138853275e-10,1.0461537258381366e-11,1.052854778878418e-11,5.957719547806915e-14,1.1953558422545189e-12,0.0,0.0,2.3101649750070744e-06,2.9154376136075733e-07,6.1476343909606378e-15,2.5389978356974002e-17,4.6272910009067429e-15,7.1503244230170977e-32,4.9445311994456827e-24,3.1821085758114559e-17,3.5478594722315645e-16,1.0416933945735744e-14,3.1233047903609947e-27,2.0590809371793515e-30,5.1119759796215238e-17,8.1164393404413589e-21,5.1857421797329514e-20,5.911251646880651e-21,1.1139108340771002e-16,1.3230137676824167e-17,5.9376493604049766e-15,4.3168649118826824e-06,4.1100412721503969e-21,3.8732659412510128e-18,8.5317635639081985e-13,2.0568538828663987e-20,1.2131978504166441e-22,2.2539823500229807e-15,6.8538673894834482e-18,0.35999999999999999,0.0,0.0094824451600755335,0.10873379184783101,1.7071235479383001e-10,1.4668901025098255e-09,6.7110273364453536e-08,6.9759662443804917e-10,0.0,4.878097210950618e-10,3.9202602646980318e-17,2.3920913264892502e-19,8.8976276324270025e-06,6.2976237285549098e-11,0.0,1.0472891084253662e-17,0.0,0.0,0.0,0.0,0.00012446741982943696,0.00018809923189094468,1.5103821385142996e-05,5.6224259674038764e-05,9.6453950256110424e-07,4.2446747585064913e-06,9.4115543345079584e-06,2.9540547832980563e-09,1.8763610383971428e-09,3.5895259097135244e-14,3.1073550812889536e-16,6.6663013230796891e-08,2.2119317400726761e-10,2.5077143230809672e-17
2.4535079749357733e-08,0.001580237471458673,7.5340539530561888e-10,1.0946905988083816e-11,1.1019035598562147e-11,6.4395917783371675e-14,1.298320057479373e-12,0.0,0.0,2.3842587723610073e-06,3.1252516612875933e-07,6.7030303222902505e-15,2.8174935500810209e-17,4.9366264011158806e-15,8.2688738947890138e-32,5.576454332873606e-24,3.4810931315408344e-17,3.9295397935793776e-16,1.1246324534376097e-14,3.582413453702023e-27,2.3246395884605548e-30,5.5172273606311324e-17,8.4287281006423247e-21,5.675511354976611e-20,6.7188761944446434e-21,1.2003634631728968e-16,1.4590825554091314e-17,6.2743830866624244e-15,4.4760615895262189e-06,4.7989585401407636e-21,4.3222877729133532e-18,9.0428003719875286e-13,2.2272530695371998e-20,1.3447944973769009e-22,2.4360812302775119e-15,7.5955799417541889e-18,0.35999999999999999,0.0,0.0094751954842209208,0.10873231928902792,1.741524943570059e-10,1.5355486561996752e-09,6.8136426081084153e-08,7.5835246062938133e-10,0.0,5.0216885432012516e-10,4.19647882915136e-17,2.6545271817026858e-19,9.3612081901850018e-06,6.7412380875198557e-11,0.0,1.1234836344357854e-17,0.0,0.0,0.0,0.0,0.00012634798581573489,0.00019118803221573435,1.5382996665148523e-05,5.7077109332435211e-05,9.8038313296173135e-07,4.398633016669882e-06,9.9200893339858619e-06,3.0612137631741193e-09,1.9444215271720177e-09,3.92691389349096e-14,3.399591687020775e-16,7.1665509908577468e-08,2.3283041977342103e-10,2.7434727883517803e-17
