Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059)
1.8011740234952526e-08,0.0021303441628315444,4.1098092917969979e-10,2.8650479037924844e-12,2.8597443406468351e-12,5.5819157893799196e-15,9.9197289175018762e-14,0.0,0.0,7.7662954611728149e-07,2.986087813989964e-08,3.7856642689411209e-16,1.301414152064037e-18,5.5184352578151944e-16,1.234273723414604e-33,1.6817953093607067e-25,2.5735024859639845e-18,2.0757811317660132e-17,9.043936597872677e-16,3.8718424405775528e-29,4.8262829416186044e-32,4.4197198267567258e-18,3.6225854388002851e-21,4.0532781236879552e-21,9.3531349877607276e-23,9.9756832833013434e-18,1.8339443750107964e-21,9.8041125663724813e-16,1.7459950705187401e-06,4.2891416699973188e-23,1.4774951672000564e-19,1.7047279115544762e-13,1.5740592719829277e-21,4.8839031841319224e-24,1.9349610990560747e-16,3.9167823961541899e-19,0.35999999999999999,0.0,0.009665477352693028,0.10877397120670529,7.2179372542479563e-11,9.2779569659299698e-11,3.9937196872885675e-08,5.4902025015472799e-11,0.0,1.297314398000171e-10,3.7696169581282829e-18,5.1560648417941994e-21,1.5000916758717386e-06,4.9756235062081292e-12,0.0,9.2697363605958966e-19,0.0,0.0,0.0,0.0,7.6837357883410728e-05,0.00010522379053361553,1.0954554698179849e-05,2.6458045973284827e-05,4.0637659694605221e-07,1.7444504016631812e-06,1.3561978378143418e-06,9.1040374638947464e-10,5.7953567052548343e-10,1.8307608022349207e-15,1.1939039128669007e-17
1.8777212171219966e-08,0.002130339383288494,4.3739150465497005e-10,3.1946433187933534e-12,3.1880845440383624e-12,6.7260490019665079e-15,1.2016512778824535e-13,0.0,0.0,8.3954662489428119e-07,3.5061533453817284e-08,4.6364987457405601e-16,1.6362457475415683e-18,6.4584872728052437e-16,1.787585170734392e-33,2.2695290182607824e-25,3.1921016647424911e-18,2.6219841965544744e-17,1.0773441967311276e-15,5.3333373382245555e-29,6.3997579541314907e-32,5.2627715072582933e-18,3.9492673563461364e-21,5.0364697720367099e-21,1.2564663721532152e-22,1.1856729633667628e-17,2.2862927714434167e-21,1.116736366912059e-15,1.8951081068464432e-06,6.1163970189144516e-23,1.890062330426454e-19,1.9375851945461059e-13,1.9021116200254102e-21,6.1746223267423775e-24,2.309777666815873e-16,4.9535586887413632e-19,0.35999999999999999,0.0,0.009656286327715969,0.10877268003443043,7.5913256038258633e-11,1.0070987709060835e-10,4.1506118148548263e-08,6.6249193568168633e-11,0.0,1.4007426251989672e-10,4.4311169371093174e-18,6.4887706539078512e-21,1.6752235336826012e-06,5.848413543952866e-12,0.0,1.0773455543313157e-18,0.0,0.0,0.0,0.0,7.9813160219962219e-05,0.00010943786489678825,1.1406961930810251e-05,2.7490458504344185e-05,4.2267153835314157e-07,1.893424801757459e-06,1.5303946907697096e-06,9.8819797498473783e-10,6.2905414749552633e-10,2.2507705574644417e-15,1.4681104762531039e-17
1.9542684107487406e-08,0.0021303346114526387,4.6405311550001671e-10,3.5449781421054975e-12,3.5369364348430208e-12,8.0381713068735573e-15,1.4437140380933782e-13,0.0,0.0,9.0440974361696541e-07,4.0889776516337433e-08,5.6281507765017608e-16,2.0403031936536922e-18,7.5047424008240172e-16,2.5438923529042948e-33,3.0205594736820089e-25,3.921299711591504e-18,3.2795489463497821e-17,1.27387097079198e-15,7.2444559647734736e-29,8.3834050527690216e-32,6.2202190839055148e-18,4.2893843876446818e-21,6.1970713710982376e-21,1.6667418595147275e-22,1.3988072700885724e-17,2.8242168300625386e-21,1.2648198012893034e-15,2.0499339051636897e-06,8.5929973126896204e-23,2.3935710841885727e-19,2.1911521238426688e-13,2.278923893774381e-21,7.734024352328438e-24,2.7368779756654601e-16,6.2026902405439017e-19,0.35999999999999999,0.0,0.0096471270533206848,0.1087713823071936,7.9662216572823698e-11,1.089442269594368e-10,4.306074711336814e-08,7.9344956113441551e-11,0.0,1.506622855118628e-10,5.1712775126087488e-18,8.0953496119645762e-21,1.8628256922988957e-06,6.8249434955818121e-12,0.0,1.2449020621250302e-18,0.0,0.0,0.0,0.0,8.2761659946952666e-05,0.0001136263949602558,1.1858321713551274e-05,2.8513319444178516e-05,4.3886741606647759e-07,2.0481053395875541e-06,1.7182165352966052e-06,1.0689729483322519e-09,6.8046965245343819e-10,2.7426363631163715e-15,1.789278933570914e-17
2.0308156043754846e-08,0.002130329845938501,4.909335697609612e-10,3.9162522172330625e-12,3.9064702505566075e-12,9.5334784907970208e-15,1.7214106372354643e-13,0.0,0.0,9.7115082367775715e-07,4.7388844942895165e-08,6.7760886335593231e-16,2.5245275492002566e-18,8.6632891454123914e-16,3.5620709516226996e-33,3.9690715270799756e-25,4.7743668193557998e-18,4.0650155526523401e-17,1.4959782228082875e-15,9.7144254925298047e-29,1.0859284148839718e-31,7.3016866794148495e-18,4.6428425726224809e-21,7.5565792722826809e-21,2.1854210207830215e-22,1.6389909014203209e-17,3.4593891436496924e-21,1.4250692751530306e-15,2.2104197776692027e-06,1.1907265178951574e-22,3.003114324508029e-19,2.4663708894877764e-13,2.7089833820825798e-21,9.6040864670194102e-24,3.2209355561901454e-16,7.6957939655931979e-19,0.35999999999999999,0.0,0.0096379998174459611,0.1087700777912495,8.3423477425452728e-11,1.1747981005786557e-10,4.460087607390525e-08,9.4372184091590646e-11,0.0,1.6147839501916821e-10,5.9950653931856092e-18,1.0017537368403922e-20,2.0632368482050458e-06,7.9117597943756417e-12,0.0,1.4308407835940542e-18,0.0,0.0,0.0,0.0,8.5682467465684215e-05,0.00011778893519987612,1.2308636986516456e-05,2.95264950924082e-05,4.5496250461168555e-07,2.2084391899315923e-06,1.9200572562460698e-06,1.1527009641636925e-09,7.3376453411962412e-10,3.3146827821633737e-15,2.1628554898162308e-17
2.1073627980022286e-08,0.002130325085393928,5.1800287458206209e-10,4.3086418187903563e-12,4.2968302606381442e-12,1.1227630059804873e-14,2.0381403558498946e-13,0.0,0.0,1.0397009222819384e-06,5.4602505258968829e-08,8.0966424225705022e-16,3.1010537897795136e-18,9.9401884737080484e-16,4.9137167997396733e-33,5.1541057909329826e-25,5.7653830073550063e-18,4.9965071848326913e-17,1.7457403610899405e-15,1.2872356432682431e-28,1.39211793202617e-31,8.5171209843909307e-18,5.009546998220601e-21,9.1378183385848937e-21,2.8348400454381161e-22,1.9083002389806312e-17,4.2045037180774486e-21,1.5978795491375977e-15,2.3765122944367687e-06,1.6290615836083763e-22,3.735514348363383e-19,2.7641880646472048e-13,3.1969360883853839e-21,1.1831270226352247e-23,3.7668200701356467e-16,9.4675039909428898e-19,0.35999999999999999,0.0,0.0096289048949269162,0.10876876626143023,8.7194318233061481e-11,1.263137776568984e-10,4.6126306670509703e-08,1.1152390921039946e-10,0.0,1.7250578426920314e-10,6.9074383788309607e-18,1.2301153787369111e-20,2.2767857627738169e-06,9.1153969445271489e-12,0.0,1.6363909330005426e-18,0.0,0.0,0.0,0.0,8.8575210937837806e-05,0.00012192505434465532,1.2757910699497844e-05,3.0529857929649373e-05,4.7095513365166067e-07,2.3743727759264263e-06,2.1362962503914748e-06,1.2393539266447046e-09,7.8892089137710221e-10,3.9757435675682482e-15,2.5946198203243648e-17
2.1839099916289726e-08,0.0021303203285005907,5.4523307224754941e-10,4.72230123596234e-12,4.7081362765398573e-12,1.3136711907024734e-14,2.3974488342783613e-13,0.0,0.0,1.1099903551786931e-06,6.2574952598734001e-08,9.6070000406473954e-16,3.7832785248789807e-18,1.1341463511198675e-15,6.684952392835137e-33,6.6199045716140983e-25,6.9092300783602903e-18,6.0937973753420161e-17,2.0253000068385378e-15,1.6869691293464177e-28,1.7675617791376921e-31,9.876780657813805e-18,5.3894018093688201e-21,1.0964929432140587e-20,3.6407001638318492e-22,2.2088654070763772e-17,5.0733179379287736e-21,1.7836320413993684e-15,2.5481573176404057e-06,2.2024899033172795e-22,4.6094331318255567e-19,3.0855540179897437e-13,3.74757986776637e-21,1.4466774352145471e-23,4.3795954406113582e-16,1.1555595891104264e-18,0.35999999999999999,0.0,0.0096198425474312114,0.10876744750116887,9.0972076587502994e-11,1.3544324332890368e-10,4.7636849908809158e-08,1.3100328478305404e-10,0.0,1.8372796744719857e-10,7.913331841640599e-18,1.4996253187277295e-20,2.5037911481915278e-06,1.0442359723921706e-11,0.0,1.8628123657855728e-18,0.0,0.0,0.0,0.0,9.1439536343504403e-05,0.00012603433550886843,1.3206145811317908e-05,3.1523286634375133e-05,4.8684368850366148e-07,2.5458518033020979e-06,2.3672983631425843e-06,1.3289033642859821e-09,8.4592058467614528e-10,4.735160045956442e-15,3.0906840119411516e-17
2.2604571852557166e-08,0.0021303155739742087,5.7259808942862203e-10,5.1573642350588436e-12,5.1404850450326593e-12,1.5277198452382906e-14,2.8030243519158602e-13,0.0,0.0,1.1819488181328924e-06,7.135071156334487e-08,1.1325201746839861e-15,4.585926923459258e-18,1.2873089827431234e-15,8.9783429023437215e-33,8.4162486434598914e-25,8.2215815531430555e-18,7.3783756345669897e-17,2.3368659741430521e-15,2.1882805139060787e-28,2.2242915820820986e-31,1.1391225428483384e-17,5.7823102183658658e-21,1.3063353519241081e-20,4.6323893844405275e-22,2.5428672483438731e-17,6.0806941240674288e-21,1.9826944673609694e-15,2.7253000358704549e-06,2.9450564925793051e-22,5.6454829466625163e-19,3.4314223163108284e-13,4.3658574269932843e-21,1.7566784910187906e-23,5.0645177864804648e-16,1.4001106829702028e-18,0.35999999999999999,0.0,0.0096108130234119852,0.10876612130251143,9.4754149583846093e-11,1.4486528477501215e-10,4.9132326183587738e-08,1.5302351969252998e-10,0.0,1.951287925642604e-10,9.0176458270258988e-18,1.8157262487226824e-20,2.74456156615761e-06,1.1899106190993969e-11,0.0,2.1113946195307125e-18,0.0,0.0,0.0,0.0,9.4275107515763383e-05,0.00013011637630655054,1.3653345289179794e-05,3.2506666092816039e-05,5.0262661058882579e-07,2.7228212947344787e-06,2.6134138438273091e-06,1.421320447917818e-09,9.0474524747808579e-10,5.6027781529679364e-15,3.6574906195123464e-17
2.3370043788824606e-08,0.0021303108205647445,6.00073598660144e-10,5.6139454100790634e-12,5.5939515340105189e-12,1.7665914429323354e-14,3.2586938636761151e-13,0.0,0.0,1.2555055068529096e-06,8.0974538484445685e-08,1.3270133411179879e-15,5.5251186879130534e-18,1.4540986279408797e-15,1.1914909987940124e-32,1.0598782919519157e-24,9.7188907485333915e-18,8.8735112312699245e-17,2.6827111884954383e-15,2.8115755340729261e-28,2.7758248128821363e-31,1.3071304918157676e-17,6.1881745125407508e-21,1.545981269937063e-20,5.8433150357737664e-22,2.9125342665113523e-17,7.2426406420185067e-21,2.1954205078530476e-15,2.9078849985062201e-06,3.8975694313071069e-22,6.8663369670380706e-19,3.8027491198382432e-13,5.0568492000007853e-21,2.1192721984035421e-23,5.8270331663199995e-16,1.6848451402719639e-18,0.35999999999999999,0.0,0.0096018165580772641,0.10876478746611716,9.853799544723239e-11,1.5457694565566147e-10,5.0612565288599492e-08,1.7780778562708835e-10,0.0,2.0669245313831365e-10,1.022523278996262e-17,2.1843106642372087e-20,2.9993953393822276e-06,1.3492031511244376e-11,0.0,2.3834559459467916e-18,0.0,0.0,0.0,0.0,9.7081606151502162e-05,0.00013417078894838901,1.4099512108016524e-05,3.3479887402557716e-05,5.1830239781489831e-07,2.9052256242811213e-06,2.8749783193216864e-06,1.5165760087110706e-09,9.6537629772680809e-10,6.5889441773498756e-15,4.3018098747108755e-17
2.4135515725092045e-08,0.002130306067056705,6.2763689108833272e-10,6.0921414301027992e-12,6.068590119934069e-12,2.0319996491187783e-14,3.7684188153842866e-13,0.0,0.0,1.3305892350969622e-06,9.1491325331720545e-08,1.5461518511225887e-15,6.6184329241817597e-18,1.6351006381016738e-15,1.563623283330301e-32,1.3229329179313684e-24,1.1418377163361875e-17,1.0604315062222076e-16,3.0651705481388038e-15,3.5803176760881392e-28,3.4372737328068054e-31,1.4928147208824908e-17,6.6068960608407164e-21,1.8182288416875452e-20,7.3112459758944727e-22,3.3201395420404071e-17,8.576352521213051e-21,2.4221495058415633e-15,3.095856150103204e-06,5.1085930266406078e-22,8.2968395101400337e-19,4.2004925726224999e-13,5.8257661131253504e-21,2.5411481999320196e-23,6.6727751383611454e-16,2.0145532993348015e-18,0.35999999999999999,0.0,0.0095928533733757749,0.10876344580125032,1.0232113517520859e-10,1.6457523742205066e-10,5.2077406412046656e-08,2.0558909837519676e-10,0.0,2.1840349873649795e-10,1.1540885935818472e-17,2.6117320847954979e-20,3.2685804758276511e-06,1.5227452613987994e-11,0.0,2.6803423350702016e-18,0.0,0.0,0.0,0.0,9.9858731801852316e-05,0.00013819720032114794,1.4544649249839944e-05,3.4442847866989061e-05,5.3386960488907664e-07,3.0930085518576048e-06,3.1523127856945441e-06,1.6146405562240772e-09,1.0277949493367928e-09,7.704499275892192e-15,5.0307360879764144e-17
2.4900987661359485e-08,0.002130301312269324,6.552667595502621e-10,6.5920321921632208e-12,6.5644356858581529e-12,2.325685479942354e-14,4.3362907594289569e-13,0.0,0.0,1.4071285506913251e-06,1.0294600549357025e-07,1.7919908947032562e-15,7.8849717633845047e-18,1.8308930167410266e-15,2.0306626317467022e-32,1.6376184137827832e-24,1.3338011339690575e-17,1.2597799543997353e-16,3.4866387327414609e-15,4.521331775434655e-28,4.2254560348360753e-31,1.6973147177316649e-17,7.0383753199694982e-21,2.1259997112161706e-20,9.0786632504726404e-22,3.7679976265098269e-17,1.0100251545962747e-20,2.6632061917951331e-15,3.2891568647482473e-06,6.6355345105325064e-22,9.9641155536246452e-19,4.6256121902147488e-13,6.6779422555688944e-21,3.029567487217317e-23,7.6075621435260606e-16,2.3943850467848406e-18,0.35999999999999999,0.0,0.0095839236779986983,0.10876209612576219,1.0610115405051314e-10,1.7485714114599112e-10,5.3526698123026595e-08,2.3661017406215133e-10,0.0,2.3024684448412608e-10,1.2969328204788384e-17,3.1048149073068169e-20,3.552394605600874e-06,1.7111593686785701e-11,0.0,3.0034265328743653e-18,0.0,0.0,0.0,0.0,0.00010260620184153776,0.00014219525204979848,1.4988759703090295e-05,3.539545098191795e-05,5.4932684356399132e-07,3.2861132577068391e-06,3.4457236174817003e-06,1.7154842964472736e-09,1.0919822236787772e-09,8.9607728241109342e-15,5.8516832866044615e-17
2.5666459597626925e-08,0.00213029655505659,6.829433910847013e-10,7.1136818878783001e-12,7.0815046386424587e-12,2.6494134750062536e-14,4.9665267914273057e-13,0.0,0.0,1.4850518492054912e-06,1.1538346164959239e-07,2.0666674744798008e-15,9.345422601151528e-18,2.042045652610869e-15,2.611538464337113e-32,2.011440133681358e-24,1.5496498356620505e-17,1.4882936466643826e-16,3.9495679640466257e-15,5.6651211592357639e-28,5.1590069019955801e-31,1.9217954621136367e-17,7.4825118402437722e-21,2.4723363594636055e-20,1.1193117901584817e-21,4.2584614216697983e-17,1.1834025780431917e-20,2.9189004383179932e-15,3.4877299803420171e-06,8.5458273266584898e-22,1.1897679172300782e-18,5.0790682467471808e-13,7.6188274705011035e-21,3.5923855187352671e-23,8.6373947192321785e-16,2.8298600056008737e-18,0.35999999999999999,0.0,0.0095750276673972345,0.10876073826606224,1.0987570295555032e-10,1.8541960934599232e-10,5.4960298348529196e-08,2.7112326130709213e-10,0.0,2.4220777959994503e-10,1.4515201916964609e-17,3.6708628572678768e-20,3.8511049303938264e-06,1.9150572511051092e-11,0.0,3.3541070535197286e-18,0.0,0.0,0.0,0.0,0.00010532375141561473,0.00014616460054255728,1.5431846461987066e-05,3.6337606416524805e-05,5.6467278281955225e-07,3.4844823768198447e-06,3.7555025941923753e-06,1.8190771498240732e-09,1.1579189610481207e-09,1.0369574670066425e-14,6.7723801327609898e-17
2.6431931533894365e-08,0.0021302917943073676,7.1064826807236525e-10,7.6571399911805416e-12,7.6197958529872662e-12,3.0049678979798714e-14,5.6634648271101391e-13,0.0,0.0,1.5642874850463958e-06,1.2884843593833334e-07,2.3723992713285149e-15,1.1022118836357878e-17,2.2691195973433004e-15,3.3279077155122273e-32,2.4526055577323726e-24,1.791326009745794e-17,1.7490712757523425e-16,4.4564657231490274e-15,7.0461977387228046e-28,6.2584921710922221e-31,2.1674462199254693e-17,7.9392042711264974e-21,2.8603992378700234e-20,1.3707594588025489e-21,4.7939190490062809e-17,1.379866849165104e-20,3.189527044333331e-15,3.6915178327717207e-06,1.0918213730815283e-21,1.4129540545646801e-18,5.5618211632738566e-13,8.6539798812000148e-21,4.2380746662334264e-23,9.7684525519324011e-16,3.3268772277799041e-18,0.35999999999999999,0.0,0.0095661655238155063,0.10875937205708004,1.1364249951855325e-10,1.9625956780761406e-10,5.637807433745166e-08,3.0938995032194297e-10,0.0,2.5427197495579211e-10,1.6183059025520964e-17,4.3176660113264529e-20,4.1649681853356343e-06,2.1350387640003152e-11,0.0,3.7338071874379708e-18,0.0,0.0,0.0,0.0,0.00010801113336626028,0.00015010491701907488,1.5873912525881954e-05,3.7269229986701679e-05,5.799061489772377e-07,3.6880580332698859e-06,4.0819269436150466e-06,1.9253887692314477e-09,1.2255858321077074e-09,1.1943186357731564e-14,7.8008641648765362e-17
2.7197403470161805e-08,0.0021302870289454916,7.383640772967873e-10,8.2224421736198963e-12,8.1792915490656858e-12,3.3941489779279131e-14,6.4315587371256002e-13,0.0,0.0,1.6447638797516374e-06,1.4338544260817966e-07,2.7114834111978839e-15,1.2939099005014369e-17,2.5126663860750412e-15,4.2043883040166199e-32,2.9700488828205606e-24,2.060841641639777e-17,2.045418411140633e-16,5.0098924290537442e-15,8.7034244086919001e-28,7.5465222700511253e-31,2.435479321152289e-17,8.4083503665447208e-21,3.2934637171225778e-20,1.6680879644007122e-21,5.3767907155682156e-17,1.6016516436538364e-20,3.4753655485464744e-15,3.9004622899335744e-06,1.3844129069613054e-21,1.669431119822645e-18,6.0748308990099434e-13,9.7890583660923081e-21,4.9757459205901331e-23,1.1007091376634224e-15,3.8917243794450472e-18,0.35999999999999999,0.0,0.0095573374163385356,0.10875799734221969,1.1739932913705594e-10,2.073739173959183e-10,5.7779902613341157e-08,3.5168096001398608e-10,0.0,2.6642548965047907e-10,1.7977352010733916e-17,5.0535063734147124e-20,4.4942306130826409e-06,2.3716906417892767e-11,0.0,4.1439740064161147e-18,0.0,0.0,0.0,0.0,0.00011066811814076371,0.00015401588752205205,1.6314960898614665e-05,3.8190243620392528e-05,5.9502572574948244e-07,3.8967818744184544e-06,4.4252594014452516e-06,2.0343885578949633e-09,1.2949633492886636e-09,1.3694351385077057e-14,8.9454754058105427e-17
2.7962875406429245e-08,0.002130282257929695,7.6607462628303783e-10,8.8096111531151088e-12,8.7599581099007484e-12,3.8187692029097581e-14,7.2753733563474309e-13,0.0,0.0,1.7264096272795416e-06,1.590386833235733e-07,3.0862951387621859e-15,1.5122164216012996e-17,2.7732273997954042e-15,5.2687952049342846e-32,3.5734536712925592e-24,2.3602765322675941e-17,2.3808526450299111e-16,5.6124590831765731e-15,1.0680369058634552e-27,9.047866606883267e-31,2.7271289240267657e-17,8.8898469902709971e-21,3.7749168709143468e-20,2.0177932174123255e-21,6.0095255817219034e-17,1.8511287480704073e-20,3.7766800723328262e-15,4.1145047855653234e-06,1.7429189718347116e-21,1.9629307145733817e-18,6.6190563469179529e-13,1.1029814996639823e-20,5.8151697925741073e-23,1.2359839731904695e-15,4.5310864078500409e-18,0.35999999999999999,0.0,0.0095485435009548397,0.10875661397330408,1.2114404588190335e-10,2.1875953585789008e-10,5.9165668918775879e-08,3.9827590419539067e-10,0.0,2.7865477661709936e-10,1.9902425444206733e-17,5.8871619950626318e-20,4.8391279499752962e-06,2.6255853837004008e-11,0.0,4.5860773668250536e-18,0.0,0.0,0.0,0.0,0.00011329449367906961,0.00015789721291256336,1.6754994587872241e-05,3.9100575317345408e-05,6.1003035422873657e-07,4.1105951049523413e-06,4.7857482867736678e-06,2.1460456872156729e-09,1.3660318781324228e-09,1.5636264561484476e-14,1.0214849379772e-16
2.8728347342696685e-08,0.0021302774802535477,7.9376476631322655e-10,9.4186574816506027e-12,9.3617468442397961e-12,4.2806496765207305e-14,8.1995793835739542e-13,0.0,0.0,1.8091535961097685e-06,1.7585196528459469e-07,3.499286403549691e-15,1.759893380421053e-17,3.0513332682723098e-15,6.552377817882091e-32,4.2732734822456061e-24,2.6917762294402187e-17,2.7591085182681556e-16,6.2668248844788693e-15,1.302566944693127e-27,1.0789568105144261e-30,3.0436497677704746e-17,9.3835901216275521e-21,4.3082541149007887e-20,2.4270256755669535e-21,6.69459863643873e-17,2.1308117518575239e-20,4.0937191922019639e-15,4.3335863528536618e-06,2.1794786253923181e-21,2.2974649629293631e-18,7.1954547349697548e-13,1.2382087452256069e-20,6.7667963481255616e-23,1.3833395579151329e-15,5.2520536811578011e-18,0.35999999999999999,0.0,0.009539783920633307,0.10875522181051044,1.2487457325712527e-10,2.3041327961295934e-10,6.0535268149851681e-08,4.4946303805143432e-10,0.0,2.9094668730390757e-10,2.1962508148176566e-17,6.8279096382555739e-20,5.1998854240694216e-06,2.8972802226124748e-11,0.0,5.0616089121255262e-18,0.0,0.0,0.0,0.0,0.000115890065282178,0.00016174860884940614,1.719401660455258e-05,4.0000159102772898e-05,6.2491893281256093e-07,4.3294385207155366e-06,5.163627592951357e-06,2.2603291144946829e-09,1.4387716485679002e-09,1.7782560529318881e-14,1.1617909580195342e-16
2.9493819278964125e-08,0.002130272694945446,8.2142032155727909e-10,1.0049580277047181e-11,9.9845947002868639e-12,4.7816165472232409e-14,9.2089481868998869e-13,0.0,0.0,1.8929250279835791e-06,1.9386862230421745e-07,3.9529843641345105e-15,2.0398899125101848e-17,3.3475033125234748e-15,8.090057290432901e-32,5.0807504248048987e-24,3.057549882755358e-17,3.1841422237488593e-16,6.9756948199485397e-15,1.5793408141963788e-27,1.2801057583376421e-30,3.3863159162816035e-17,9.889474861634507e-21,4.897075717401957e-20,2.9036276302560236e-21,7.434507585649227e-17,2.4433596666203373e-20,4.4267158413000454e-15,4.5576476577819196e-06,2.7079783025354712e-21,2.6773363131946691e-18,7.8049810343092967e-13,1.3851791426370707e-20,7.8417743221070833e-23,1.5434622795201983e-15,6.0621295932191822e-18,0.35999999999999999,0.0,0.0095310588054138799,0.10875382072229907,1.2858890480149981e-10,2.4233198552977478e-10,6.188860427959582e-08,5.0553898606069165e-10,0.0,3.0328847546465048e-10,2.416170597166019e-17,7.8855259862794394e-20,5.5767177647984657e-06,3.187316176156763e-11,0.0,5.5720810757702323e-18,0.0,0.0,0.0,0.0,0.00011845465546362507,0.00016556980575283979,1.7632029962132923e-05,4.0888934973589719e-05,6.3969041706648262e-07,4.5532525423001259e-06,5.559117093285173e-06,2.3772076005335538e-09,1.5131627661098129e-09,2.0147301514227108e-14,1.3163859431749725e-16
