Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160)
4.54856959420676e-08,0.002217496329067054,1.5603971478993478e-11,1.652150571122149e-13,1.0504879889509185e-10,1.7981370867090043e-16,4.765199054383572e-11,0.0,0.0,2.9100714562691902e-07,9.5247684219567201e-09,5.4972452034553773e-17,5.4018819276992368e-20,3.3167593323827856e-17,2.8056851159578123e-38,8.6417705558057559e-29,2.0576091062938821e-20,5.8071076433918377e-19,8.7445547760902675e-17,3.5148165103714111e-30,1.0869742134482107e-33,3.0022841737625598e-19,3.7364123638381893e-24,2.0263757873963231e-23,7.3284671818465071e-24,7.7086787201462713e-19,7.6315574024724165e-20,3.8144786359585978e-17,2.0128798984036935e-07,1.0052470805879395e-24,2.9382027983488427e-21,4.7058619789113553e-15,5.0509266473473356e-23,9.4846213988392295e-26,1.5266849943163259e-17,2.0942274472696691e-18,0.35999999999999999,0.0,0.009798658957936723,0.108781989767153,2.5932527781352835e-11,4.2612811023071524e-11,3.951274806702015e-09,6.885856426080549e-12,0.0,1.4568244645244938e-10,3.7898688072006039e-19,3.1727422820214103e-21,8.5472830100955285e-07,4.712134267076878e-12,0.0,1.0800465652833749e-19,0.0,0.0,0.0,4.6820494507598843e-43,2.2184698514766085e-05,4.2026971022403489e-05,5.3598824720634606e-06,1.9591076003636523e-05,2.6393731306577911e-07,2.0019104364179432e-07,8.5413067509228424e-07,1.4677892243438397e-10,1.0014137694368004e-10,4.2090479328283378e-16,4.724478288417362e-18,8.4314489302417999e-10,6.9371459755927996e-12,3.0971425253335939e-19,1.5261425540333196e-10
4.6927289300385183e-08,0.0022174933036718347,1.6221881104375705e-11,1.7736371746411385e-13,1.1739989952258136e-10,2.0532103635998761e-16,5.5144905123035436e-11,0.0,0.0,3.0870247964707494e-07,1.0750396392302136e-08,6.3696571268687837e-17,6.2725170166711527e-20,3.7272462274337094e-17,3.5446770006110794e-38,1.047471271612165e-28,2.3742398947708319e-20,6.9637778561717049e-19,1.0019044422577398e-16,4.7170262491555886e-30,1.3916797078664147e-33,3.4387888308151016e-19,3.9798157707051005e-24,2.3393634969512704e-23,9.1741207661003019e-24,8.8199810584057828e-19,9.0046248178514253e-20,4.2468637253670394e-17,2.1406311154882365e-07,1.3185364668248587e-24,3.5311754380785686e-21,5.16391041289428e-15,5.8171476547401136e-23,1.1377712585027204e-25,1.7483113515721028e-17,2.573297894993112e-18,0.35999999999999999,0.0,0.0097958303965853394,0.10878130498368772,2.6903387578116785e-11,4.5921188880335415e-11,4.0679715162892654e-09,7.9117436598390905e-12,0.0,1.5476774130526569e-10,4.2876978312095379e-19,3.8036715937833319e-21,9.3068031176474654e-07,5.3310098833025611e-12,0.0,1.2121410244310353e-19,0.0,0.0,0.0,6.3247722565613901e-43,2.2832318648085363e-05,4.3287242339409527e-05,5.5258577798533596e-06,2.0167577016353171e-05,2.7185815103137708e-07,2.1283937387663706e-07,9.3552514639771821e-07,1.5605527532404614e-10,1.0646993764363783e-10,4.9220494139536871e-16,5.5252791614460677e-18,9.5330604384424252e-10,7.5589136271829488e-12,3.6219244171156011e-19,1.7245063736319868e-10
4.8368882658702765e-08,0.0022174902757659694,1.6838845329173612e-11,1.8995578631622389e-13,1.3070777735785763e-10,2.33403544508399e-16,6.3515118082682082e-11,0.0,0.0,3.2683045291042359e-07,1.2087134765822784e-08,7.3483723048180647e-17,7.2542686771684394e-20,4.1751044494315092e-17,4.4401827530097744e-38,1.2609354827973251e-28,2.7263225860335153e-20,8.3068060618260755e-19,1.1436642936998309e-16,6.2737364081644924e-30,1.7685229402853595e-33,3.9241072461417924e-19,4.2306160620283111e-24,2.6875286109957438e-23,1.1407963564378019e-23,1.0054016304517918e-18,1.057398398465749e-19,4.7157227535885115e-17,2.2720861139846365e-07,1.7155418885255796e-24,4.2194641907178276e-21,5.6502250106978709e-15,6.6721600789787301e-23,1.3599525298714028e-25,1.9946588712387396e-17,3.1409871535538728e-18,0.35999999999999999,0.0,0.0097930067538497811,0.10878061874230921,2.7878205480706975e-11,4.9393223781443583e-11,4.183897811892442e-09,9.0527355651753371e-12,0.0,1.6406829413783972e-10,4.8312892152181562e-19,4.5350672858907239e-21,1.0108136451331904e-06,6.006763657092143e-12,0.0,1.3557861849413381e-19,0.0,0.0,0.0,8.4632078254635203e-43,2.3475635684259126e-05,4.4541669005616787e-05,5.6915974828281202e-06,2.0740229420059367e-05,2.7974219110475288e-07,2.2584727054503947e-07,1.021716523172129e-06,1.6559536920412459e-10,1.1297841166870811e-10,5.7270248871368751e-16,6.4294401725139456e-18,1.0737201737270072e-09,8.2152173089926071e-12,4.2144167101140375e-19,1.9412072049988049e-10
4.9810476017020346e-08,0.0022174872451627674,1.7454656420890939e-11,2.0298996835044204e-13,1.4500679834467181e-10,2.6421742839780058e-16,7.2831015027535492e-11,0.0,0.0,3.4538153167426648e-07,1.3540891365819539e-08,8.4429536936928485e-17,8.3579138095213915e-20,4.6627830149216142e-17,5.5175588615887465e-38,1.5081396025305069e-28,3.1163743556106432e-20,9.8594216304340835e-19,1.3009377770676838e-16,8.2737423205689821e-30,2.2316684720341205e-33,4.4623137299161799e-19,4.4887870078660038e-24,3.0733791353668522e-23,1.4096829945870954e-23,1.1420838823658828e-18,1.2361240358744959e-19,5.2233232314354797e-17,2.4072201297197385e-07,2.2151061830161573e-24,5.0146571073777204e-21,6.1655758695077881e-15,7.623552690815783e-23,1.6201093319613266e-25,2.2677810862307229e-17,3.8099699243746435e-18,0.35999999999999999,0.0,0.0097901880908059635,0.10877993100871713,2.8856695174372451e-11,5.3031982185569321e-11,4.2990396680548468e-09,1.0317683090484143e-11,0.0,1.7357806098655286e-10,5.4230624643549591e-19,5.3789646835862438e-21,1.095217402826973e-06,6.7424040860057042e-12,0.0,1.5116074998263717e-19,0.0,0.0,0.0,1.1223981058989079e-42,2.4114572244012277e-05,4.5790142437473776e-05,5.8571019318916713e-06,2.1308964567168549e-05,2.8758875055360624e-07,2.3921167062276287e-07,1.1128119572302465e-06,1.7539695295051452e-10,1.1966526273189492e-10,6.6322739146919517e-16,7.4462935585606543e-18,1.2049688270068726e-09,8.9068021728823316e-12,4.8807306784460763e-19,2.1772725067243736e-10
5.125206937533793e-08,0.002217484211679631,1.8069125165475166e-11,2.1646483482990721e-13,1.6033061811367104e-10,2.979215881880065e-16,8.3163553823168272e-11,0.0,0.0,3.6434605392376194e-07,1.5117644266530986e-08,9.6635863598841576e-17,9.5949677223158773e-20,5.1928500177205171e-17,6.8050236965426185e-38,1.7929098527348445e-28,3.5469847407202496e-20,1.164691737295669e-18,1.4750025474602858e-16,1.0824366469965541e-29,2.7975323945857854e-33,5.0577337803211818e-19,4.7543028969597255e-24,3.4994956253523248e-23,1.7316736384097754e-23,1.2931106539933135e-18,1.4389775310082808e-19,5.7720345427449129e-17,2.5460079586508787e-07,2.8395522371994811e-24,5.9293088643755343e-21,6.7107248311968876e-15,8.6793889154160263e-23,1.924072487711309e-25,2.5698568836756395e-17,4.594212976496798e-18,0.35999999999999999,0.0,0.0097873744666783172,0.10877924174959622,2.9838571211824824e-11,5.6840426450875752e-11,4.4133834878154635e-09,1.1715803161544987e-11,0.0,1.8329096766276421e-10,6.0654615634768785e-19,6.3483613160169858e-21,1.1839785249476243e-06,7.5409678742357169e-12,0.0,1.6802434420055138e-19,0.0,0.0,0.0,1.4760485062776199e-42,2.4749053279050513e-05,4.7032556703923262e-05,6.0223714786106102e-06,2.1873715889901042e-05,2.9539716332280922e-07,2.5292945566141458e-07,1.2089155746897473e-06,1.8545773469360167e-10,1.2652892674337162e-10,7.6465259052792222e-16,8.5856551418947785e-18,1.3476446877952987e-09,9.6343954715834258e-12,5.6272941459620263e-19,2.4337483559000176e-10
5.413525609197309e-08,0.00221747813536395,1.9293359315382802e-11,2.4473029962788806e-13,1.941834504045034e-10,3.7464868991098861e-16,1.0717499463231955e-10,0.0,0.0,4.0347619750650906e-07,1.8664357720164113e-08,1.2527037925909298e-16,1.2519234980174506e-19,6.3910328843294144e-17,1.013846182192804e-37,2.4917646992744149e-28,4.5405883878877325e-20,1.6038676599522957e-18,1.8790112967282507e-16,1.8119496930639783e-29,4.3160633908406194e-33,6.4388395410388833e-19,5.3072697668906854e-24,4.4831986253292707e-23,2.5705740485674791e-23,1.6427781178776585e-18,1.9273746469975943e-19,7.0027833362260354e-17,2.8344421221210889e-07,4.572995157196139e-24,8.1722951224660671e-21,7.8934222360513607e-15,1.1139153313549293e-22,2.6909742596786724e-25,3.2702442091937172e-17,6.571271912923315e-18,0.35999999999999999,0.0,0.0097817625627197227,0.1087778585264704,3.1811345950464224e-11,6.4977697359540903e-11,4.6396247043643737e-09,1.4950251225714344e-11,0.0,2.0330178431276703e-10,7.5120092202340947e-19,8.7206613829073172e-21,1.3749096710026825e-06,9.3391284451036121e-12,0.0,2.0585762549648045e-19,0.0,0.0,0.0,2.4937178555512823e-42,2.6004360347931409e-05,4.9498797447189594e-05,6.3522072743933518e-06,2.2991011287668388e-05,3.1089696905010579e-07,2.8141244070535688e-07,1.416548586157355e-06,2.0634752983180045e-10,1.4078030451181888e-10,1.0039125883261568e-15,1.1273606881708689e-17,1.6697016150009475e-09,1.1200425663757176e-11,7.3884784935868776e-19,3.0122038004998074e-10
5.673012413694474e-08,0.0022174726550842237,2.0388989463482088e-11,2.7165964991938278e-13,2.2847728994512486e-10,4.5523039211696349e-16,1.3302521194651655e-10,0.0,0.0,4.4000808973256532e-07,2.2338193716518425e-08,1.5651224549957944e-16,1.573903357368451e-19,7.6426591894994199e-17,1.4204979027701217e-37,3.2930142565176333e-28,5.6009257517272224e-20,2.1094297267778095e-18,2.3145154424215426e-16,2.814444446866148e-29,6.255226085332695e-33,7.9264364086199803e-19,5.8298152920272523e-24,5.5335386778514905e-23,3.605872945011115e-23,2.0185556515443252e-18,2.4769318834567814e-19,8.2769496748273271e-17,3.1062675357335268e-07,6.8744875317968064e-24,1.0746768964203578e-20,9.0672277828117511e-15,1.3801540151481802e-22,3.6079442181817631e-25,4.0242316412396832e-17,8.9141204420495886e-18,0.35999999999999999,0.0,0.0097767296379426116,0.10877660809452268,3.3595585207702114e-11,7.290912984571493e-11,4.8403847145942611e-09,1.8416617899585368e-11,0.0,2.2194488887349033e-10,9.0119067139761375e-19,1.1436252538332327e-20,1.562476970735675e-06,1.1203565790250818e-11,0.0,2.4495620807938745e-19,0.0,0.0,0.0,3.9009468808964281e-42,2.7118194307316524e-05,5.1696684365493306e-05,6.6482596638778584e-06,2.3982327811811877e-05,3.2470999837660593e-07,3.0822334936689366e-07,1.6215280514811972e-06,2.2601102623264536e-10,1.5419501933047866e-10,1.2661748446960361e-15,1.4220247837770495e-17,2.0047909775671715e-09,1.2739923825666396e-11,9.3190495769995023e-19,3.6134620107021664e-10
5.932499218191639e-08,0.002217467162825968,2.1477972402608377e-11,2.9998952196863135e-13,2.6657774911363263e-10,5.4775080490919632e-16,1.6338579470180462e-10,0.0,0.0,4.7772443371356152e-07,2.6505932025379477e-08,1.937387503646651e-16,1.9607088925267613e-19,9.0772677855200553e-17,1.954043252525184e-37,4.2876892010826585e-28,6.8360239838491288e-20,2.7409847950224686e-18,2.8280738492822316e-16,4.2847964055831094e-29,8.9177331610984423e-33,9.679340552097457e-19,6.3757909661430196e-24,6.7575614203185403e-23,4.9845468578000809e-23,2.4604149129533133e-18,3.1503288321994911e-19,9.7259210300819098e-17,3.3895206580340045e-07,1.0146284272386742e-23,1.395218058499631e-20,1.0349034051051263e-14,1.6951799796969176e-22,4.8018540876731466e-25,4.9122207170152006e-17,1.1914876115239088e-17,0.35999999999999999,0.0,0.0097717138741545591,0.10877535224739768,3.5386416684409044e-11,8.143159018770514e-11,5.0383669653903964e-09,2.2474378079596813e-11,0.0,2.411508733640024e-10,1.0714524156379629e-18,1.4808180632357575e-20,1.7654129914194906e-06,1.3319953873539949e-11,0.0,2.892557491880395e-19,0.0,0.0,0.0,5.9748646539054857e-42,2.8216533602980424e-05,5.3873416228172294e-05,6.9435564640646696e-06,2.4959798160874073e-05,3.3838985416063292e-07,3.3612838742046102e-07,1.8442126155538346e-06,2.4647696555555227e-10,1.6815711419062575e-10,1.5793276454334605e-15,1.7738944373135464e-17,2.3865807201335447e-09,1.4406560710001994e-11,1.1624304766889259e-18,4.2978766167285315e-10
6.191986022688803e-08,0.0022174616576774698,2.2559645084215232e-11,3.2970793548435465e-13,3.0864994054574431e-10,6.5320877002278875e-16,1.9875743132012264e-10,0.0,0.0,5.1656551190707254e-07,3.1203999308638413e-08,2.3780956450010539e-16,2.4221233246409385e-19,1.0714435795889326e-16,2.6435850827049274e-37,5.5079310023819261e-28,8.2633138502744401e-20,3.5221472738433782e-18,3.4302930270873516e-16,6.4047195960660632e-29,1.2524020397737737e-32,1.1733344027066078e-18,6.9450761627014144e-24,8.1726534022795478e-23,6.7988151638155273e-23,2.9770927444343011e-18,3.9691468324293229e-19,1.136729649343178e-16,3.6840403844051682e-07,1.4724414561098777e-23,1.7902214351411408e-20,1.1742966131378099e-14,2.0657114215952102e-22,6.3479772773056155e-25,5.9521720159650609e-17,1.5711958732238506e-17,0.35999999999999999,0.0,0.0097667155480819241,0.10877409082711345,3.7182232454154717e-11,9.0558518489956014e-11,5.2335076187486798e-09,2.7190270785169815e-11,0.0,2.6088390285764596e-10,1.2634505552849461e-18,1.8951403383572398e-20,1.9841437867267543e-06,1.5706483095568734e-11,0.0,3.3917136296510135e-19,0.0,0.0,0.0,8.9762294470582909e-42,2.9299026903369993e-05,5.6028474445082769e-05,7.2380997448046602e-06,2.5923111119788496e-05,3.5193327573461169e-07,3.6510760592682987e-07,2.085097336691792e-06,2.6773068955997092e-10,1.8265658668249119e-10,1.9500515813851304e-15,2.1904825516493236e-17,2.8188672475242114e-09,1.6203906367594184e-11,1.4353436578439423e-18,5.0721052482262881e-10
6.451472827185967e-08,0.0022174561387735235,2.3633424901228793e-11,3.6080211372314284e-13,3.5484862650743719e-10,7.7261607144087972e-16,2.3966368764989993e-10,0.0,0.0,5.5647102221198991e-07,3.6468974625737509e-08,2.8967487515868419e-16,2.9689470879649997e-19,1.2575126874561156e-16,3.5225892655478555e-37,6.9888454299502712e-28,9.9008086888475361e-20,4.4795433951780737e-18,4.1328376921066479e-16,9.4137034419475219e-29,1.7347989531984618e-32,1.412777816698807e-18,7.5375618100588951e-24,9.7967865199725092e-23,9.1605023800119052e-23,3.5781637429803593e-18,4.9578122004533365e-19,1.3219770011752485e-16,3.9896620839682005e-07,2.1037766141374273e-23,2.2723969415283619e-20,1.3253051246227715e-14,2.4991486762393792e-22,8.3398289100659738e-25,7.1637987641583963e-17,2.0463565464085333e-17,0.35999999999999999,0.0,0.0097617349162100638,0.10877282368633108,3.8981448604582135e-11,1.0030223226904375e-10,5.4257474224263245e-09,3.2634658796449504e-11,0.0,2.8110822803304034e-10,1.4786467171544611e-18,2.399344731325232e-20,2.2190712829760364e-06,1.8381320599665194e-11,0.0,3.9512918149768812e-19,0.0,0.0,0.0,1.3248108388635145e-41,3.0365348295439749e-05,5.816136993490402e-05,7.5318915801953929e-06,2.6871978131057663e-05,3.6533718799688269e-07,3.9514062152299372e-07,2.3446442035982961e-06,2.8975722104686036e-10,1.9768321689119295e-10,2.3854926477464989e-15,2.6798256018329944e-17,3.3055256749556951e-09,1.8135330635592099e-11,1.7559064377527944e-18,5.9429307915767804e-10
6.710959631683131e-08,0.002217450605294289,2.4698795562127744e-11,3.9325857058041475e-13,4.053178079091103e-10,9.0699388294920132e-16,2.8664978968896394e-10,0.0,0.0,5.9738025162301013e-07,4.2337457428334854e-08,3.5038159184314604e-16,3.6130554998387436e-19,1.4681694771308856e-16,4.6291755384932273e-37,8.7685240151165597e-28,1.1767060949347123e-19,5.6430051802057171e-18,4.9484946775258246e-16,1.3623595164249668e-28,2.3726876926901483e-32,1.6905725441174321e-18,8.153151646903547e-24,1.1648474803102523e-22,1.2204199406163683e-22,4.2740866697995056e-18,6.1438683557382255e-19,1.5303114086829763e-16,4.3062178619187694e-07,2.9627421820344407e-23,2.8558670671581441e-20,1.4883216507305887e-14,3.0036185680065125e-22,1.0892872503893495e-24,8.5686680225614181e-17,2.6349118004532084e-17,0.35999999999999999,0.0,0.0097567722147528981,0.10877155068834723,4.0782508282061526e-11,1.1067392871120557e-10,5.6150316984705186e-09,3.8881432106945573e-11,0.0,3.0178827265048929e-10,1.718495299840236e-18,3.0074858382950821e-20,2.4705731231071134e-06,2.1362540536633649e-11,0.0,4.5756570941683564e-19,0.0,0.0,0.0,1.9235938465413216e-41,3.1415197307160448e-05,6.027164329780426e-05,7.8249340479327694e-06,2.7806133310177588e-05,3.7859870250494918e-07,4.2620665176255139e-07,2.623282086181869e-06,3.1254129009703686e-10,2.1322658538326308e-10,2.8932607904644169e-15,3.2504819931720211e-17,3.8505007735777044e-09,2.0204001752732239e-11,2.1297223591059788e-18,6.9172451071374737e-10
6.970446436180295e-08,0.002217445056466461,2.5755296020778714e-11,4.2706318436791093e-13,4.6019040979308036e-10,1.0573692736053201e-15,3.402813359862161e-10,0.0,0.0,6.3923224567590882e-07,4.8845939373002734e-08,4.2107954449608947e-16,4.3674561186985572e-19,1.7057875878007032e-16,6.0063893194034779e-37,1.088804774476126e-27,1.3881118599552611e-19,7.0457591999151519e-18,5.8912356696759447e-16,1.9435991455350947e-28,3.2072450638172101e-32,2.0114227260531408e-18,8.7917633524102994e-24,1.3746731101263877e-22,1.6090781350308361e-22,5.0762492307320795e-18,7.5582632845193088e-19,1.7638154346347311e-16,4.633536821725064e-07,4.1168744462748586e-23,3.5562345514115109e-20,1.6637286831416466e-14,3.588018405938652e-22,1.4148784971798876e-24,1.0190299302576003e-16,3.3570678337816205e-17,0.35999999999999999,0.0,0.0097518276596827488,0.10877027170705757,4.2583884732226026e-11,1.2168369032419887e-10,5.8013103240968431e-09,4.600789531373677e-11,0.0,3.2288871714123598e-10,1.9844387995868108e-18,3.7349591418828564e-20,2.7390025809833845e-06,2.4668057225373013e-11,0.0,5.2692717528432169e-19,0.0,0.0,0.0,2.7511148528841144e-41,3.2448298854147862e-05,6.235886490361581e-05,8.1172292286640286e-06,2.8725333393515798e-05,3.917151180374929e-07,4.5828455039504572e-07,2.9214067841843738e-06,3.360673605072353e-10,2.2927609139734038e-10,3.4814266785508657e-15,3.9115284202583873e-17,4.4577979789273756e-09,2.2412885561063311e-11,2.5627341829789654e-18,8.0020330081941773e-10
7.22993324067746e-08,0.0022174394915626676,2.6802511864366261e-11,4.6220126087249711e-13,5.1958805570632899e-10,1.2247717981632264e-15,4.0114295265926173e-10,0.0,0.0,6.8196597304516667e-07,5.603068046348742e-08,5.0302762587464928e-16,5.246345528692802e-19,1.9728770834655737e-16,7.7024503476743984e-37,1.3391474454787158e-27,1.6262481324818156e-19,8.724608941903757e-18,6.9762782841136721e-16,2.7362820730300295e-28,4.2883453297463179e-32,2.3804486103920182e-18,9.4533295491129379e-24,1.6111023488988426e-22,2.1011293275413537e-22,5.9970108284998348e-18,9.2356515035295962e-19,2.0246736442695876e-16,4.9714453262002975e-07,5.6496337771610127e-23,4.3906462584723049e-20,1.8518983023803612e-14,4.2620593373503181e-22,1.8280321602598917e-24,1.2054259800499235e-16,4.2354323446502978e-17,0.35999999999999999,0.0,0.0097469014468167942,0.10876898662689262,4.4384084156273997e-11,1.3334049381258811e-10,5.9845377307885394e-09,5.4094640393506594e-11,0.0,3.4437457827785391e-10,2.2779005463225816e-18,4.5985336325281656e-20,3.0246885423160277e-06,2.8315561399849181e-11,0.0,6.0366888161787122e-19,0.0,0.0,0.0,3.8798665763414842e-41,3.3464403115134958e-05,6.4422634900045014e-05,8.408779205343862e-06,2.9629357622963951e-05,4.046839206504416e-07,4.9135284245625038e-07,3.2393811674822356e-06,3.603196546943042e-10,2.4582096957560213e-10,4.1585168231289199e-15,4.6725543589551194e-17,5.1314744934876646e-09,2.4764745264125157e-11,3.0612202711972222e-18,9.204356555079847e-10
7.489420045174624e-08,0.0022174339099016406,2.7840068761388962e-11,4.9865758739339714e-13,5.8362092745811958e-10,1.4102301768850906e-15,4.69836899515421e-10,0.0,0.0,7.2552048470464349e-07,6.3927589995522912e-08,5.9759983523226118e-16,6.2651653203847723e-19,2.2720815412000829e-16,9.7709776981208311e-37,1.6325809945201087e-27,1.893105677076968e-19,1.0720109708493174e-17,8.2201450663042077e-16,3.8050509826514839e-28,5.6759381284501677e-32,2.8032060571478323e-18,1.0137798686423136e-23,1.8761231781922175e-22,2.7191223409196993e-22,7.0497429281944609e-18,1.1214710305644634e-18,2.3151686084172961e-16,5.3197672572795908e-07,7.663206501090094e-23,5.3778528778120244e-20,2.0531920027839539e-14,5.0363087530520066e-22,2.3496820254520163e-24,1.4188255542832175e-16,5.2951470447556792e-17,0.35999999999999999,0.0,0.0097419937519593811,0.10876769534272666,4.61816482721582e-11,1.4565222210952084e-10,6.1646728720890725e-09,6.3225405478081612e-11,0.0,3.6621128476869058e-10,2.6002810253970275e-18,5.6163778200073566e-20,3.3279355517702941e-06,3.232245976226275e-11,0.0,6.8825455509713153e-19,0.0,0.0,0.0,5.4008710765234719e-41,3.4463285337327732e-05,6.6462583141490907e-05,8.6995860625952881e-06,3.0518007568351167e-05,4.1750278323553282e-07,5.2538975912210085e-07,3.57753540673237e-06,3.852821794565327e-10,2.6285030759000428e-10,4.9335070737921756e-15,5.5436547369660814e-17,5.8756305082877422e-09,2.7262141737608342e-11,3.6317897856179614e-18,1.0531339714311171e-09
