Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888)
6.863976193086431e-07,0.0011885398384253718,1.7909845544051479e-13,3.5362000618511587e-14,2.9273792647941188e-10,4.3043687537189321e-16,5.0068794198217549e-09,0.0,0.0,1.1910878984300109e-06,1.4213758242137871e-06,1.2173334327528766e-15,5.2825312776019135e-19,1.8156190436186023e-17,7.6675526418743881e-43,1.8240232137002025e-31,2.0335412088651005e-21,1.0456697378687679e-17,1.2394909089367715e-15,3.0492303085935742e-27,1.2283651979594535e-28,2.6742680450071373e-18,8.4901227225215052e-28,1.0344440773512566e-24,1.1417418111758881e-20,5.8523336620686302e-18,1.2365021789901574e-17,1.3004428960409259e-17,8.3930553572716277e-08,2.9733410044840125e-21,1.2585528367708302e-19,1.1763281767976772e-15,8.7204013317130192e-23,7.2409623355696996e-25,1.1897149080631191e-16,5.6516927941393391e-17,0.35999999999999999,0.0,0.0096923776099298291,0.10871078852061926,1.7785143978377068e-11,1.3604206844233794e-10,2.1155830405579529e-10,3.9453757835151009e-10,0.0,2.0676139549057759e-09,4.2181350887439997e-18,4.1998771937032383e-17,5.6033018853080837e-05,2.4778406986952851e-09,0.0,9.4110823157150475e-18,0.0,0.0,0.0,9.1830030933348031e-44,5.3244501787443403e-06,3.9134993173219706e-05,7.4472097295792711e-06,3.4562026672325114e-05,9.5977991133563107e-07,7.3926496383027792e-08,5.4066667756696238e-05,1.7246038159952756e-10,1.2930429640517411e-10,1.700857594001333e-13,8.0103301702070942e-15,9.3077575592355917e-09,1.0294938467238511e-10,3.9797115344913114e-16,7.0223389815707992e-13,1.1675118145198029e-10,5.181817466831272e-09
6.961642587076324e-07,0.001188536758843837,1.7926113667053395e-13,3.6001526980476716e-14,2.9913404058572094e-10,4.4349553993053012e-16,5.2109234785816924e-09,0.0,0.0,1.1985150522539013e-06,1.4634916477729639e-06,1.27564168217374e-15,5.5467697743275013e-19,1.8710514954569633e-17,7.9785101306023764e-43,1.8962106259080014e-31,2.1104560470832275e-21,1.1082907255173416e-17,1.2986953117101047e-15,3.3038523314206133e-27,-3.5708768255239652e-28,2.8005619287448418e-18,1.601785243442312e-27,1.0736993218633525e-24,1.2207737821198572e-20,6.100580549596682e-18,1.3099297185196871e-17,1.3399184917243878e-17,8.554085905406552e-08,3.2325303790606314e-21,1.3249430286992282e-19,1.2051894292199271e-15,9.0956794665349944e-23,7.7830887832270399e-25,1.2393246106487942e-16,5.9952263499586131e-17,0.35999999999999999,0.0,0.0096897433186940458,0.10870949706515505,1.7822133654210726e-11,1.3907648219113192e-10,2.1168953685684529e-10,4.1116269943327327e-10,0.0,2.0804197469331216e-09,4.3431535513208312e-18,4.4129972822361366e-17,5.7299309632463557e-05,2.5512789832973863e-09,0.0,9.7986245072864455e-18,0.0,0.0,0.0,9.9387222424575475e-44,5.3277136067461414e-06,3.916023400421995e-05,7.5431993008456214e-06,3.4583064013099425e-05,9.603903099714435e-07,7.5169089258030226e-08,5.5286614128441554e-05,1.7535763169128674e-10,1.3147653936823304e-10,1.7849372032486917e-13,8.4062579169430068e-15,9.6537756494498128e-09,1.0527985316619329e-10,4.1764079636411521e-16,7.1698236609188377e-13,1.1923847717664286e-10,5.3897388111131857e-09
7.059308981066218e-07,0.0011885336810841603,1.794110833183955e-13,3.6639798159183549e-14,3.0553339857001123e-10,4.5665517718771274e-16,5.4193375431401702e-09,0.0,0.0,1.2056771936504916e-06,1.5058904690411341e-06,1.3357420422846608e-15,5.8195617033801532e-19,1.9272183160242449e-17,8.2949701520175433e-43,1.9697247444934813e-31,2.1887487697309252e-21,1.173441423280091e-17,1.3597170563588964e-15,3.5746143062149335e-27,2.1938445765036293e-28,2.9306560205192922e-18,1.3582069556505079e-27,1.113669258174115e-24,1.3036439576585768e-20,6.3547496537190664e-18,1.3863903109053705e-17,1.3799140973902806e-17,8.715211274738301e-08,3.5088022537408486e-21,1.3933985435127941e-19,1.2341420787959829e-15,9.480183836613077e-23,8.3556766602768059e-25,1.2900664449678744e-16,6.3528589077449211e-17,0.35999999999999999,0.0,0.0096871111995267059,0.10870820631982543,1.7857200910984296e-11,1.4211436407033103e-10,2.118077320505662e-10,4.2814182193323925e-10,0.0,2.0927594781420707e-09,4.4690058142739103e-18,4.6322860410358568e-17,5.8567297997171993e-05,2.6252070484127725e-09,0.0,1.0194829154197654e-17,0.0,0.0,0.0,1.0741289718750468e-43,5.3306514784634109e-06,3.918292096989125e-05,7.6389261521548747e-06,3.4601978589132962e-05,9.6093805020967151e-07,7.6406328592881083e-08,5.6508013074511629e-05,1.7824233989692381e-10,1.3363937915908596e-10,1.8714807326388841e-13,8.8137838099917149e-15,1.0005763437633625e-08,1.0761347015677668e-10,4.3788660212089053e-16,7.3172854844398989e-13,1.2172573473669402e-10,5.6020329630010856e-09
7.156975375056112e-07,0.0011885306051368678,1.7954910685783595e-13,3.7276774917414745e-14,3.1193549100357551e-10,4.6991235397316426e-16,5.6321212714013497e-09,0.0,0.0,1.212583152357401e-06,1.5485607403148597e-06,1.397659015518065e-15,6.1010281288522779e-19,1.9841177628105523e-17,8.6171010014148963e-43,2.0445598226143967e-31,2.2684113007434902e-21,1.2411726749306915e-17,1.4225810856063665e-15,3.8622120821290161e-27,2.3425684625027058e-28,3.0645999404367571e-18,8.1774491229928045e-28,1.1543447737888572e-24,1.3904550218915741e-20,6.6148630864004264e-18,1.4659524162285802e-17,1.4204285203891486e-17,8.8764218933560959e-08,3.8029075735123225e-21,1.4639313955727486e-19,1.2631802068798338e-15,9.8739590620258615e-23,8.9598468382968269e-25,1.3419425345817823e-16,6.724880303573933e-17,0.35999999999999999,0.0,0.0096844812134874447,0.10870691628409002,1.7890438299912565e-11,1.4515536447289151e-10,2.1191379295818021e-10,4.4547326354792696e-10,0.0,2.1046486679176413e-09,4.5956572416906221e-18,4.8577657306406214e-17,5.9836826318824435e-05,2.6996045581355189e-09,0.0,1.059970716216381e-17,0.0,0.0,0.0,1.1592642745481012e-43,5.3332863307279507e-06,3.9203224277638281e-05,7.7343909431184108e-06,3.4618917564923855e-05,9.6142731004439573e-07,7.763816089823431e-08,5.7730716518345928e-05,1.8111438113552349e-10,1.3579272192019138e-10,1.9605042205724449e-13,9.2329830881007005e-15,1.0363680595290098e-08,1.0994994396687083e-10,4.5871230793725593e-16,7.4647112007803018e-13,1.2421277408011111e-10,5.8186992493011299e-09
7.254641769046005e-07,0.0011885275309948856,1.7967596775058297e-13,3.7912421347320095e-14,3.1833985319100525e-10,4.832637602498002e-16,5.8492739898702325e-09,0.0,0.0,1.2192415303136516e-06,1.5914913395675404e-06,1.4614170571388296e-15,6.3912894996569959e-19,2.0417482266499435e-17,8.9446506849643764e-43,2.1207059762644249e-31,2.3494352365216394e-21,1.3115352034904731e-17,1.4873122962180305e-15,4.1673567662292811e-27,-3.9633999307546605e-28,3.2024431967662934e-18,1.5673691537123493e-27,1.1957285925191865e-24,1.4813098302835516e-20,6.8809422702862915e-18,1.5486846172279576e-17,1.4614606546718201e-17,9.0377088534158502e-08,4.1156126411341632e-21,1.536552850298264e-19,1.2922981632753726e-15,1.0277048736677262e-22,9.5967390408750351e-25,1.3949548757871791e-16,7.1115798139580272e-17,0.35999999999999999,0.0,0.0096818533240782458,0.10870562695740786,1.7921933753136457e-11,1.481991576528192e-10,2.1200856256858737e-10,4.6315528248058675e-10,0.0,2.1161024388005355e-09,4.7230745256391065e-18,5.0894567119451654e-17,6.1107747177357972e-05,2.7744519251241861e-09,0.0,1.1013268393994727e-17,0.0,0.0,0.0,1.2494757810563396e-43,5.3356392361338251e-06,3.9221303141166719e-05,7.8295943313116423e-06,3.4634018267918605e-05,9.6186199574687082e-07,7.8864539182606811e-08,5.8954586294782856e-05,1.8397364738888881e-10,1.3793648680061136e-10,2.052023038074792e-13,9.6639278416641916e-15,1.0727486966150392e-08,1.1228900180389612e-10,4.8012149457745901e-16,7.6120952915353384e-13,1.2669943122393868e-10,6.0397366934376911e-09
7.352308163035899e-07,0.0011885244586514253,1.7979237851735545e-13,3.8546704649797259e-14,3.2474606203971682e-10,4.9670620588525195e-16,6.0707947243146525e-09,0.0,0.0,1.225660700007886e-06,1.6346715585588274e-06,1.5270405788753072e-15,6.6904657000170452e-19,2.1001082218887923e-17,9.277506160849908e-43,2.1981566738957815e-31,2.4318139296865623e-21,1.3845796127690343e-17,1.5539355425150735e-15,4.4907754716066691e-27,2.0342200185655103e-28,3.3442351945009125e-18,1.5894438797601725e-27,1.2378185240659358e-24,1.5763113910575813e-20,7.1530079764872284e-18,1.6346556118702522e-17,1.5030094611052771e-17,9.1990638668495531e-08,4.4476989991669235e-21,1.6112734572188368e-19,1.3214905569967635e-15,1.0689495488136599e-22,1.0267511780401456e-24,1.4491053463843692e-16,7.5132461634965145e-17,0.35999999999999999,0.0,0.0096792274970920519,0.10870433833920438,1.7951770810199022e-11,1.5124544019341385e-10,2.1209282753265442e-10,4.8118608318803399e-10,0.0,2.127135513104469e-09,4.8512255426810357e-18,5.3273775373250979e-17,6.2379922732483771e-05,2.8497302898619825e-09,0.0,1.1435521737279299e-17,0.0,0.0,0.0,1.3449651968211698e-43,5.3377298624708993e-06,3.923730645467925e-05,7.9245369723067673e-06,3.4647408839600821e-05,9.6224576149799413e-07,8.0085422478319572e-08,6.0179493526038695e-05,1.8682004307849289e-10,1.4007060207847342e-10,2.1460519134399578e-13,1.010668713273296e-14,1.1097142600080396e-08,1.1463038859849652e-10,5.0211759245695541e-16,7.7594296550015381e-13,1.2918555828612002e-10,6.265144043979948e-09
7.449974557025793e-07,0.0011885213880978049,1.7989900664457715e-13,3.9179594928777479e-14,3.3115373248225333e-10,5.102366173509185e-16,6.2966822279443189e-09,0.0,0.0,1.2318488040980403e-06,1.6780910905903184e-06,1.5945539523250694e-15,6.9986760480285457e-19,2.1591963779665778e-17,9.6159539476660235e-43,2.2769080927882365e-31,2.5155396888254445e-21,1.4603563890288252e-17,1.622475639678913e-15,4.8332108583776115e-27,4.0345560199156091e-28,3.4900252432488385e-18,8.3219195826876044e-28,1.2806028514798386e-24,1.6755628484387753e-20,7.4310803597236214e-18,1.7239342064352609e-17,1.5450740064246727e-17,9.3604792238688402e-08,4.7999633151681564e-21,1.6881030823415383e-19,1.3507522469919177e-15,1.1111341030650371e-22,1.0973342375977951e-24,1.5043957138893087e-16,7.9301675332379352e-17,0.35999999999999999,0.0,0.0096766037004679516,0.10870305042882358,1.7980028821236921e-11,1.5429392957207592e-10,2.1216732198447325e-10,4.9956382169478082e-10,0.0,2.1377622117299345e-09,4.9800793600322318e-18,5.571545040348532e-17,6.3653224131365711e-05,2.925421499276459e-09,0.0,1.1866475167890936e-17,0.0,0.0,0.0,1.4459377918077735e-43,5.3395765114102957e-06,3.9251373431478029e-05,8.0192195197036663e-06,3.4659208868779187e-05,9.625820249738303e-07,8.1300775394237508e-08,6.140531803307691e-05,1.8965348490631678e-10,1.4219500517223812e-10,2.2426049562188176e-13,1.0561327107183273e-14,1.147260778021006e-08,1.169738659064815e-10,5.2470388715130644e-16,7.9067021138739606e-13,1.3167102194464513e-10,6.4949198009287647e-09
7.547640951015686e-07,0.0011885183193278781,1.7999647733217031e-13,3.9811064997700465e-14,3.3756251453294385e-10,5.238520343735305e-16,6.5269350074058351e-09,0.0,0.0,1.2378137557886248e-06,1.7217400182977904e-06,1.6639815121314574e-15,7.3160393063100101e-19,2.219011434149089e-17,9.9597496549116638e-43,2.3569501982038073e-31,2.6006034873853394e-21,1.5389159026068409e-17,1.6929573668708188e-15,5.1954206898275984e-27,-5.7826156559517967e-28,3.6398625647244426e-18,1.3586436389684423e-27,1.3240849156350695e-24,1.7791674676586047e-20,7.715178991676277e-18,1.8165893090813712e-17,1.5876534328048666e-17,9.5219477541130992e-08,5.1732172701679945e-21,1.7670509397848536e-19,1.380078333054812e-15,1.1542626210338454e-22,1.1715426946212676e-24,1.5608276432425495e-16,8.3626315687496433e-17,0.35999999999999999,0.0,0.0096739819041555888,0.10870176322562317,1.8006783158587505e-11,1.5734436280307584e-10,2.1223273041884827e-10,5.182866106860401e-10,0.0,2.1479964544003921e-09,5.1096062897028314e-18,5.8219744198202463e-17,6.492753094841941e-05,3.0015080853999451e-09,0.0,1.2306135809547107e-17,0.0,0.0,0.0,1.5526026814811244e-43,5.3411962905641931e-06,3.9263634211187839e-05,8.1136426251591156e-06,3.4669529852419938e-05,9.6287397860996745e-07,8.2510567692939411e-08,6.2631947780365153e-05,1.9247390429194224e-10,1.4430964484213125e-10,2.3416956805221222e-13,1.1027911101008867e-14,1.1853843047513148e-08,1.1931921087463881e-10,5.4788352456136198e-16,8.0539101790813042e-13,1.3415570093170885e-10,6.7290622398933884e-09
7.64530734500558e-07,0.0011885152523364358,1.8008537609096701e-13,4.0441090197621523e-14,3.4397209099623953e-10,5.3754960655934421e-16,6.7615513467548932e-09,0.0,0.0,1.2435632398555168e-06,1.7656088015445674e-06,1.7353475589666458e-15,7.6426737579748588e-19,2.2795522312165628e-17,1.0308639074327497e-42,2.4382757623255703e-31,2.6869993419468035e-21,1.6203084100602037e-17,1.7654054701111399e-15,5.5781788007550334e-27,-6.490787787686082e-29,3.7937962998334247e-18,1.880725417059253e-27,1.3682655844017589e-24,1.8872286215179291e-20,8.0053228922296608e-18,1.9126899238597031e-17,1.6307469210325899e-17,9.6834627902764714e-08,5.5682874502943243e-21,1.8481256225856124e-19,1.4094641469532498e-15,1.1983391056194511e-22,1.2494980335413965e-24,1.6184027039361882e-16,8.8109253913573959e-17,0.35999999999999999,0.0,0.0096713620799886244,0.10870047672895346,1.8032105422351155e-11,1.6039649515437647e-10,2.1228969101518697e-10,5.3735252425887335e-10,0.0,2.1578517611208487e-09,5.2397777115177474e-18,6.0786793180366248e-17,6.6202730655646555e-05,3.0779732441881149e-09,0.0,1.2754509989645123e-17,0.0,0.0,0.0,1.6651731481771837e-43,5.3426051709763133e-06,3.9274210426715336e-05,8.2078069384143626e-06,3.467847573357725e-05,9.6312460715484074e-07,8.3714773909548918e-08,6.385927835248257e-05,1.9528124205003781e-10,1.4641447667309513e-10,2.4433370275240764e-13,1.1506499751205083e-14,1.2240809223334623e-08,1.2166621526338464e-10,5.716595166122747e-16,8.2010493227363008e-13,1.3663948666716162e-10,6.9675694343069511e-09
7.742973738995473e-07,0.0011885121871154098,1.80166251193857e-13,4.1069648228463284e-14,3.5038217447091109e-10,5.5132659001127208e-16,7.0005293293985745e-09,0.0,0.0,1.2491047146663119e-06,1.8096882651050383e-06,1.8086763623178235e-15,7.9786971821006295e-19,2.3408177026588876e-17,1.06630429536066e-42,2.5208837453329157e-31,2.7747200668487934e-21,1.7045840563917309e-17,1.839844664971778e-15,5.9822747946432531e-27,6.2836346925888839e-28,3.9518755150070928e-18,1.0331781176007991e-27,1.4131298082956645e-24,1.9998497784618e-20,8.3015305582392477e-18,2.0123051451459304e-17,1.674353747684957e-17,9.8450181340726633e-08,5.9860152421387225e-21,1.9313351326765724e-19,1.4389052435377047e-15,1.2433674825587492e-22,1.33132361530241e-24,1.6771223766644207e-16,9.2753356098614292e-17,0.35999999999999999,0.0,0.0096687442015631741,0.10869919093807492,1.8056063614702107e-11,1.6345009895282403e-10,2.123387990521124e-10,5.5675960224331643e-10,0.0,2.1673412553161348e-09,5.3705660642402671e-18,6.3416718990380921e-17,6.7478718125678911e-05,3.1548008139573127e-09,0.0,1.3211603291584484e-17,0.0,0.0,0.0,1.7838659065964809e-43,5.3438179783479944e-06,3.9283215739095313e-05,8.3017131073211863e-06,3.4686143472255912e-05,9.6333670168828139e-07,8.4913372992141775e-08,6.5087212461986977e-05,1.9807544771320357e-10,1.4850946262679864e-10,2.5475413873025594e-13,1.1997151098465974e-14,1.2633467425435575e-08,1.2401468452394528e-10,5.9603474630649682e-16,8.3481074097644188e-13,1.3912228231538075e-10,7.2104392758687865e-09
7.840640132985367e-07,0.0011885091236592028,1.8023961598569048e-13,4.1696718990415061e-14,3.5679250484966567e-10,5.6518034395664338e-16,7.2438668582992519e-09,0.0,0.0,1.2544454146678046e-06,1.8539695865402172e-06,1.8839921630751242e-15,8.3242268805137063e-19,2.4028068718592343e-17,1.102278505854783e-42,2.6047640486776343e-31,2.8637565278306037e-21,1.7917928769677815e-17,1.9162996391389675e-15,6.4085131548748056e-27,-3.9358730435264092e-28,4.1141492083655736e-18,1.3742168743794521e-27,1.4586811446142325e-24,2.117134492127985e-20,8.6038199910145768e-18,2.115504152462086e-17,1.718473261739535e-17,1.0006608024412727e-07,6.4272567319628385e-21,2.0166869100311098e-19,1.468397392082102e-15,1.2893516038034428e-22,1.4171446801633004e-24,1.7369880596006432e-16,9.7561483303736905e-17,0.35999999999999999,0.0,0.0096661282441242117,0.10869790585226834,1.8078722324068529e-11,1.6650496245769566e-10,2.1238060913463223e-10,5.7650585437810478e-10,0.0,2.176477667866504e-09,5.5019449543763986e-18,6.6109629218800249e-17,6.8755395163182329e-05,3.2319752541403826e-09,0.0,1.3677420603781528e-17,0.0,0.0,0.0,1.9089013808261998e-43,5.3448485658088503e-06,3.9290756347611981e-05,8.3953617778665146e-06,3.4692623400705012e-05,9.63512866882353e-07,8.6106347956697818e-08,6.6315659486480865e-05,2.0085648397640336e-10,1.5059457495809436e-10,2.6543206200196961e-13,1.2499920681620125e-14,1.3031779082282406e-08,1.2636443693234023e-10,6.2101197222686741e-16,8.4950841681655092e-13,1.4160399977292353e-10,7.4576694933092572e-09
7.938306526975261e-07,0.001188506061964171,1.8030595106166983e-13,4.2322284434287595e-14,3.6320284777953624e-10,5.7910832739549887e-16,7.4915616746221561e-09,0.0,0.0,1.2595923531159511e-06,1.8984442844241056e-06,1.9613191759350978e-15,8.6793796987679721e-19,2.4655188450264321e-17,1.1387390981087482e-42,2.6899077072008198e-31,2.9541018323128859e-21,1.8819847999673433e-17,1.9947950547587333e-15,6.8577144512953918e-27,-1.6918256904210003e-28,4.2806663153892334e-18,2.12521601462845e-27,1.5049239820998996e-24,2.2391863921370848e-20,8.9122087222589554e-18,2.2223562056620814e-17,1.7631048209882794e-17,1.016822710764724e-07,6.8928826082545403e-21,2.1041878608836387e-19,1.497936567961147e-15,1.3362952518573267e-22,1.5070883379292909e-24,1.7980010741675189e-16,1.0253649169393484e-16,0.35999999999999999,0.0,0.009663514184460837,0.10869662147083795,1.8100142912246483e-11,1.6956088879294092e-10,2.1241563786304955e-10,5.9658926422242917e-10,0.0,2.1852733416886299e-09,5.6338889445685758e-18,6.8865618068493115e-17,7.0032670061830114e-05,3.3094816246420679e-09,0.0,1.4151966165571255e-17,0.0,0.0,0.0,2.040504348014398e-43,5.3457098832058357e-06,3.9296931462886976e-05,8.48875359419569e-06,3.4697999648977721e-05,9.636555366307084e-07,8.7293685582290096e-08,6.7544535033040823e-05,2.036243206468768e-10,1.5266979103294504e-10,2.7636860762840588e-13,1.3014861639435936e-14,1.343570594759976e-08,1.2871530277395209e-10,6.4659383383905404e-16,8.6419789339867057e-13,1.4408456080755072e-10,7.7092576695803031e-09
8.035972920965154e-07,0.0011885030020227733,1.8036570631872245e-13,4.2946328423568356e-14,3.6961299217887026e-10,5.9310809578509462e-16,7.7436113747156396e-09,0.0,0.0,1.2645523256219455e-06,1.9431042064280061e-06,2.0406815916742835e-15,9.04427206027055e-19,2.5289528024978072e-17,1.1757407253969983e-42,2.7763153549451862e-31,3.0457500943091651e-21,1.975209648969226e-17,2.0753555506036106e-15,7.3307153527678384e-27,8.1197419535114908e-28,4.451475714129321e-18,1.0992026791498885e-27,1.5518399589670822e-24,2.3661091760838036e-20,9.2267138375295249e-18,2.3329306404548541e-17,1.8082478681387371e-17,1.0329870409747677e-07,7.3837780682679749e-21,2.1938443850439317e-19,1.5275189442985772e-15,1.3842021438749887e-22,1.6012835730318626e-24,1.8601626703783856e-16,1.0768123267736603e-16,0.35999999999999999,0.0,0.0096609020008050651,0.10869533779298649,1.81203836613236e-11,1.7261769495949642e-10,2.1244436696356222e-10,6.1700779262099374e-10,0.0,2.1937402376487926e-09,5.7663735141207568e-18,7.1684767032265873e-17,7.1310457190330685e-05,3.3873055649384556e-09,0.0,1.4635243610177593e-17,0.0,0.0,0.0,2.1789028907836783e-43,5.3464139151608379e-06,3.9301833750710977e-05,8.5818891986344793e-06,3.4702350673602875e-05,9.6376698742437747e-07,8.8475376124674307e-08,6.8773760529738335e-05,2.0637893279711016e-10,1.5473509186414562e-10,2.8756486168664469e-13,1.3542024804511394e-14,1.3845210108441319e-08,1.3106712357368379e-10,6.7278285614321164e-16,8.7887787006317686e-13,1.4656389694795132e-10,7.9652012576543151e-09
