Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972)
3.8319201464021264e-05,0.0011986851657538676,1.1657926443609751e-13,8.8752022193412587e-12,2.1822902961508439e-08,1.2639372675125451e-13,1.9651769334616004e-05,0.0,0.0,1.3556478197979397e-06,0.00012785003131295594,2.1435326922320175e-10,1.3278407109423093e-13,4.8354347839839158e-14,-4.5564442822374377e-38,6.3506089895169694e-27,2.9186563775519369e-17,3.1129007936219123e-12,2.1713313265360821e-10,1.2253681257929221e-19,7.2864327720960368e-26,4.3073027514106644e-13,1.5199013820169497e-25,7.496055503956791e-20,4.2313605583965827e-14,7.0339369893252812e-14,6.204496512779701e-12,3.4072615017725215e-14,4.4875836592674101e-06,1.140272846473253e-13,1.7858141429176914e-15,4.927343949411649e-14,2.4913051004882928e-18,1.1969104513104603e-17,7.8803557964174422e-13,1.909138588126899e-11,0.35999999999999999,0.0,0.0048744310886487891,0.10623723979362554,1.0370344528240889e-11,6.2620462352093852e-09,1.1107189666642569e-10,2.7787617387412846e-07,0.0,1.9946471911390306e-09,3.3576537609939514e-16,6.7447098192709755e-14,0.0025445382296535556,1.9722496040740184e-07,0.0,3.9854331626641592e-14,0.0,0.0,0.0,1.3178714320406203e-36,2.8095343330809618e-06,1.8941300302243708e-05,2.5059810809460223e-05,1.7808125562296467e-05,4.5144184848863722e-07,3.4172914830994165e-07,0.0023815902177450493,7.7412808192521244e-10,5.8063924688869262e-10,1.4585701144804465e-09,6.6785094013516397e-11,3.8668676731232841e-06,4.6556864354633891e-09,3.3140568192189861e-12,2.7908087857667247e-11,4.8109897519761801e-09,3.1126873039129462e-06,1.6553109573243507e-05
3.875132579030186e-05,0.0011986519235799627,1.1627468186716935e-13,9.0901470549486309e-12,2.2046320470566474e-08,1.2894416077781972e-13,2.0013827243697405e-05,0.0,0.0,1.3554675351046741e-06,0.00012887065227614562,2.2139576011308656e-10,1.3781897008922545e-13,4.9363500093747269e-14,-4.3148497324852317e-37,1.5136376448754342e-27,3.0153837209190051e-17,3.2089675693399605e-12,2.2424850360065614e-10,1.2791805291182345e-19,7.6883319331292049e-26,4.4483446851375354e-13,1.5456998567834642e-25,7.7949135226318569e-20,4.4342647565801233e-14,7.209746459997131e-14,6.4103686714946048e-12,3.4780120151011929e-14,4.5246996034357591e-06,1.1915820688953137e-13,1.8253055820353969e-15,4.9465187684020355e-14,2.569901851947728e-18,1.2467672129827951e-17,8.0469406441202152e-13,1.9683558924020139e-11,0.35999999999999999,0.0,0.0048467348982276287,0.10622261167154937,1.034470762204214e-11,6.2993367894737277e-09,1.1046942391728777e-10,2.8105381162586354e-07,0.0,1.9953194798286328e-09,3.3828748544671253e-16,6.8075008344169677e-14,0.0025591785086609455,1.987064199119866e-07,0.0,4.0592966709396614e-14,0.0,0.0,0.0,1.3669058065228789e-36,2.7942808505289728e-06,1.8826325205560637e-05,2.4908859697200845e-05,1.770971798479604e-05,4.4865221846207356e-07,3.417790635552027e-07,0.0023946275844479443,7.7415601762443137e-10,5.8066027535550695e-10,1.487508511127986e-09,6.8102638465671989e-11,3.9007639795234866e-06,4.6824742437235479e-09,3.3794368903754917e-12,2.8060400047484606e-11,4.8395660894621852e-09,3.1703039957358482e-06,1.68576859495708e-05
3.918345011658246e-05,0.0011986190655285988,1.1597614578208009e-13,9.3075471640729746e-12,2.2269257589814149e-08,1.3153501803131504e-13,2.0377845690362247e-05,0.0,0.0,1.3552899934356413e-06,0.00012988503252114552,2.285837375645623e-10,1.4298896418518664e-13,5.0380970302599853e-14,4.1311339556098865e-37,1.3565377353462679e-26,3.1140429470996788e-17,3.3067910379445232e-12,2.3150997033397694e-10,1.3346767529029261e-19,7.8356197481145755e-26,4.5922816042511669e-13,1.5600710598012995e-25,8.1018971261837304e-20,4.6446288809165131e-14,7.3878752745119193e-14,6.6205395435919337e-12,3.5493349955253984e-14,4.5616145660212116e-06,1.2445725266010823e-13,1.8651591450805473e-15,4.96533617874699e-14,2.6501216963556208e-18,1.2980629882447043e-17,8.2149296187297242e-13,2.0286671796993373e-11,0.35999999999999999,0.0,0.0048193472497634875,0.10620814063244696,1.031965965866141e-11,6.3362388575095101e-09,1.0987347860622184e-10,2.8422893522923178e-07,0.0,1.9960456436762594e-09,3.4079482202640946e-16,6.8699359103762796e-14,0.0025736596801183504,2.0017920205258703e-07,0.0,4.1335734991342039e-14,0.0,0.0,0.0,1.4171092846840455e-36,2.7791927789105111e-06,1.871267622383723e-05,2.4759669051178403e-05,1.7612395321402187e-05,4.4589531091758436e-07,3.4182795385685125e-07,0.002407509397409554,7.7418249961086785e-10,5.8068021260319313e-10,1.5166629852737364e-09,6.9429863538672569e-11,3.93446300852288e-06,4.7089709245090481e-09,3.4452973395091413e-12,2.8210894883796761e-11,4.8678586938645365e-09,3.2282384250749415e-06,1.7163904468249033e-05
3.961557444286306e-05,0.0011985865851563127,1.1568358000551019e-13,9.52738859062167e-12,2.2491715795415698e-08,1.3416700269834821e-13,2.074380135241443e-05,0.0,0.0,1.3551151621403719e-06,0.00013089324449819031,2.3591838161493988e-10,1.482961948752676e-13,5.1406771953569357e-14,-4.6858319352066906e-37,1.7439833700930428e-27,3.2146440194151903e-17,3.4063795308942281e-12,2.3891868437837777e-10,1.391889534995629e-19,8.3596753677545781e-26,4.739136401567222e-13,1.5900054851628626e-25,8.4171801042205363e-20,4.8626431464408829e-14,7.5683249815667094e-14,6.8350444127576442e-12,3.6212258123831808e-14,4.5983307149478594e-06,1.2992786962984652e-13,1.9053725179874679e-15,4.9838034988554694e-14,2.7319906736609369e-18,1.3508225258005697e-17,8.3843123714952907e-13,2.0900783091681739e-11,0.35999999999999999,0.0,0.0047922630003232984,0.10619382406784864,1.0295174912073699e-11,6.3727586568059166e-09,1.0928395560934022e-10,2.8740156967690248e-07,0.0,1.9968245126370937e-09,3.4328761905764657e-16,6.9320201893095517e-14,0.0025879843821765241,2.016434438194423e-07,0.0,4.2082590761432303e-14,0.0,0.0,0.0,1.4684932220400264e-36,2.7642674612396269e-06,1.8600330965217341e-05,2.4612210872701581e-05,1.7516139629811951e-05,4.4317054831775286e-07,3.4187582969676988e-07,0.0024202382539830771,7.7420753747769021e-10,5.8069906584667772e-10,1.5460322802075412e-09,7.0766710789076052e-11,3.9679668938230594e-06,4.7351813050821495e-09,3.5116352662663769e-12,2.8359602712012333e-11,4.8958723936835557e-09,3.2864868920925219e-06,1.7471745506137301e-05
4.004769876914366e-05,0.001198554476140393,1.1539690541220367e-13,9.749657195947556e-12,2.2713696660711355e-08,1.3684082406724003e-13,2.1111671301878938e-05,0.0,0.0,1.3549430092902392e-06,0.00013189535940190676,2.4340086344477791e-10,1.5374281274305001e-13,5.2440753423291458e-14,6.9240839810537274e-37,1.7281857658790136e-26,3.3171948476927483e-17,3.5077411910023728e-12,2.4647578743787099e-10,1.4508481499504761e-19,8.4813099383065943e-26,4.8889317792925442e-13,1.6030871342079143e-25,8.7408028204595052e-20,5.0885003773045445e-14,7.7510969629733308e-14,7.0539182859333996e-12,3.6936799413955884e-14,4.634850182516404e-06,1.3557353182608221e-13,1.9459434098860912e-15,5.001927861211002e-14,2.8155133840551463e-18,1.4050661134308124e-17,8.5550785177344658e-13,2.1525950581310766e-11,0.35999999999999999,0.0,0.0047654771227041053,0.10617965942758747,1.0271255457780254e-11,6.4089022693410353e-09,1.0870075037693146e-10,2.905717395214906e-07,0.0,1.997654922193398e-09,3.457661042335109e-16,6.9937587154890607e-14,0.0026021551939189045,2.0309927895717776e-07,0.0,4.2833489090148331e-14,0.0,0.0,0.0,1.521068873085006e-36,2.7495022332549502e-06,1.8489267503506781e-05,2.4466457504240319e-05,1.7420933451120249e-05,4.4047740131951282e-07,3.4192270139506917e-07,0.0024328166931725623,7.7423114206246291e-10,5.8071684322099408e-10,1.5756151570939389e-09,7.2113124797757569e-11,4.0012777340912814e-06,4.7611101045097613e-09,3.5784479209236139e-12,2.8506553196823246e-11,4.9236119074406727e-09,3.3450457123576177e-06,1.7781189819079672e-05
4.047982309542426e-05,0.0011985227323035833,1.151160498049272e-13,9.974338703954249e-12,2.2935201870053739e-08,1.3955719614988972e-13,2.1481432981815525e-05,0.0,0.0,1.3547735036443291e-06,0.00013289144724578153,2.5103234549862945e-10,1.59330976966002e-13,5.3482961473779781e-14,-8.0996141276010058e-37,5.2163470197857307e-28,3.4217051195587511e-17,3.6108839808109696e-12,2.541824119151652e-10,1.5115861800138447e-19,9.1281691289825951e-26,5.0416902594953923e-13,1.6356278413721144e-25,9.0729705292850079e-20,5.3223959156875202e-14,7.936192516588079e-14,7.277195904107496e-12,3.7666929457402628e-14,4.671175067470341e-06,1.4139773838225943e-13,1.9868695527765316e-15,5.019716218884953e-14,2.9007201505267276e-18,1.4608192771933167e-17,8.7272178209340299e-13,2.2162231267334944e-11,0.35999999999999999,0.0,0.0047389846978656757,0.10616564421633937,1.0247870569947798e-11,6.4446756506110962e-09,1.0812376267291153e-10,2.9373946890130802e-07,0.0,1.9985357602120065e-09,3.4823050011067186e-16,7.0551564433856164e-14,0.0026161746392016523,2.0454683819291187e-07,0.0,4.3588385783262682e-14,0.0,0.0,0.0,1.5748473954454827e-36,2.7348945686820517e-06,1.8379464436061639e-05,2.432238164278519e-05,1.7326759606042698e-05,4.3781530810477163e-07,3.4196857912675379e-07,0.002445247199449069,7.7425332247771312e-10,5.8073355158343877e-10,1.605410398728262e-09,7.3469048387710448e-11,4.0343975949899979e-06,4.7867619409481455e-09,3.6457324657910866e-12,2.8651775364540153e-11,4.9510818513691092e-09,3.4039113168126969e-06,1.8092218418760474e-05
4.091194742170486e-05,0.0011984913476248593,1.1484093532396201e-13,1.0201418702163535e-11,2.3156233004391751e-08,1.4231683763884536e-13,2.1853064200170058e-05,0.0,0.0,1.3546066146296832e-06,0.00013388157688285339,2.5881398197722125e-10,1.6506285529583054e-13,5.4533206529398684e-14,1.0884565486601919e-36,2.1250892623640547e-26,3.528181776624788e-17,3.7158156830193789e-12,2.6203968095616886e-10,1.5741325030269507e-19,9.1268764999314081e-26,5.1974341850874035e-13,1.6453823869973311e-25,9.4136816257084088e-20,5.5645276291963113e-14,8.1236128529192589e-14,7.5049117445895231e-12,3.8402603592361495e-14,4.7073074355843687e-06,1.4740401334024784e-13,2.0281487019809073e-15,5.0371753673513403e-14,2.9876100993604291e-18,1.5181014807155152e-17,8.9007201446734641e-13,2.280968138879896e-11,0.35999999999999999,0.0,0.0047127809124157096,0.10615177599194024,1.0225030364488818e-11,6.4800846320708673e-09,1.0755289186351435e-10,2.9690478154886231e-07,0.0,1.9994659086861345e-09,3.5068102420203823e-16,7.1162182341184331e-14,0.0026300451879246877,2.059862492916649e-07,0.0,4.4347237369000739e-14,0.0,0.0,0.0,1.6298398500212282e-36,2.7204418937628337e-06,1.8270900755766799e-05,2.417995635722128e-05,1.7233601406970108e-05,4.3518377544562217e-07,3.4201347293968938e-07,0.0024575322039831187,7.7427408995195505e-10,5.8074919935708466e-10,1.6354168028809672e-09,7.4834428618780456e-11,4.0673285097321473e-06,4.812141333642677e-09,3.7134862744039603e-12,2.8795297620345929e-11,4.9782867413679861e-09,3.4630801226712495e-06,1.8404812695442229e-05
4.134407174798546e-05,0.0011984603162123284,1.1457149385702289e-13,1.0430882640434145e-11,2.3376791579434197e-08,1.4512047175903387e-13,2.2226543127402719e-05,0.0,0.0,1.3544423123176658e-06,0.00013486581601358701,2.6674691815054762e-10,1.7094062389144432e-13,5.5591584096734509e-14,-1.3222128805055074e-36,-2.593303167123365e-27,3.6366344225555871e-17,3.822543897918523e-12,2.7004870828761175e-10,1.6385217452467951e-19,9.9557126178903005e-26,5.3561857163477308e-13,1.6861929189944003e-25,9.763194674676452e-20,5.8150959377037731e-14,8.3133590141028822e-14,7.7371000186776011e-12,3.914377695080799e-14,4.7432493198415972e-06,1.5359590569540173e-13,2.0697786368595433e-15,5.0543119364566784e-14,3.0762204969170586e-18,1.5769393379791968e-17,9.0755753204791244e-13,2.3468356416512126e-11,0.35999999999999999,0.0,0.0046868610574743088,0.10613805236536031,1.0202695310686682e-11,6.5151349228785294e-09,1.0698804253823331e-10,3.0006770079289291e-07,0.0,2.0004443135906295e-09,3.5311788907682793e-16,7.1769488613476234e-14,0.0026437692565974822,2.0741763711387677e-07,0.0,4.5110001093223918e-14,0.0,0.0,0.0,1.6860572001860862e-36,2.7061418166485366e-06,1.8163555995109604e-05,2.4039155104887746e-05,1.7141442375114036e-05,4.3258224847099434e-07,3.4205739275585879e-07,0.002469674085239609,7.7429345294079829e-10,5.8076379291210372e-10,1.6656331902542872e-09,7.6209209071468938e-11,4.1000724792634083e-06,4.837252704379325e-09,3.781706546327987e-12,2.8937147751584906e-11,5.0052309943325075e-09,3.5225486927897898e-06,1.8718954256258863e-05
4.1732983641637997e-05,0.0011984326853539354,1.14333783686755e-13,1.063942628701124e-11,2.3574891294097611e-08,1.4768195785263268e-13,2.2564236222261071e-05,0.0,0.0,1.3542966276828246e-06,0.00013574664981345701,2.7401686117511767e-10,1.7635715769690037e-13,5.6550889535754935e-14,-2.1447931566702543e-38,9.3088883120562766e-27,3.7359361962617316e-17,3.9201414312274893e-12,2.7738749842734684e-10,1.6980713265847233e-19,1.008316571775611e-25,5.5016517521444598e-13,1.6961123098989796e-25,1.0085241958356223e-19,6.0479885827101133e-14,8.4861198490183692e-14,7.9499214375716991e-12,3.9815497759820125e-14,4.7754358041015905e-06,1.5933026653140327e-13,2.1075436858570178e-15,5.0694644317700325e-14,3.1574354307879132e-18,1.6312389517696863e-17,9.2340932311296577e-13,2.4070806413376781e-11,0.35999999999999999,0.0,0.0046637721461792606,0.10612582280298442,1.018304080525533e-11,6.546378117546104e-09,1.0648474656434382e-10,3.0291230068873666e-07,0.0,2.0013652461228513e-09,3.5529956026238762e-16,7.2313271454314873e-14,0.0026559976294977489,2.0869912694798238e-07,0.0,4.5799798603166074e-14,0.0,0.0,0.0,1.7377090769464454e-36,2.6934001638604057e-06,1.8067971280015195e-05,2.3913800938990752e-05,1.7059340371366458e-05,4.30266152677046e-07,3.4209609591282744e-07,0.0024804813286186294,7.7430968849765901e-10,5.8077603302757475e-10,1.6930065110926589e-09,7.7454507079027309e-11,4.1293838397755427e-06,4.8596273500107191e-09,3.8435015541479222e-12,2.9063405643939575e-11,5.0292615431189737e-09,3.5763238261486575e-06,1.9002989735827578e-05
4.2121895535290535e-05,0.0011984053316649256,1.1410055821798416e-13,1.0849878203292656e-11,2.3772610759870076e-08,1.5028020097151732e-13,2.2903393157512975e-05,0.0,0.0,1.3541529936153344e-06,0.00013662281397657717,2.8141110042017063e-10,1.8189523028541944e-13,5.751665509810627e-14,-6.0008255251493107e-37,3.7418715046008595e-27,3.8368498263174116e-17,4.019205427842214e-12,2.8485090567164269e-10,1.7591618451723076e-19,1.0565333778229663e-25,5.6495876439136638e-13,1.7201952913202753e-25,1.0414562507619518e-19,6.2880290303098085e-14,8.6607658793555715e-14,8.1664175795993618e-12,4.049160530615979e-14,4.8074710535503055e-06,1.6522049451071453e-13,2.1455895088631441e-15,5.0843654811669593e-14,3.24006417194229e-18,1.6868327645695438e-17,9.3936913351955052e-13,2.4682432249519911e-11,0.35999999999999999,0.0,0.0046409061984807867,0.10611370680254931,1.0163783891369539e-11,6.5773392926390154e-09,1.0598618271501409e-10,3.0575499695207299e-07,0.0,2.0023236583827688e-09,3.5747048384260776e-16,7.2854443308045288e-14,0.0026681109566436918,2.0997430375463511e-07,0.0,4.6492700714385575e-14,0.0,0.0,0.0,1.7903697741955653e-36,2.6807784254702255e-06,1.7973343299557e-05,2.3789722293588515e-05,1.6978023273518393e-05,4.2797360475335151e-07,3.4213402513597478e-07,0.0024911761881158904,7.7432480209122876e-10,5.8078743099506534e-10,1.720548139069779e-09,7.8707338530621648e-11,4.1585467835915713e-06,4.8817914906425433e-09,3.9056703910784614e-12,2.9188350544569402e-11,5.0530875584536688e-09,3.6303365177007415e-06,1.9288250962215045e-05
4.2510807428943074e-05,0.0011983782513625596,1.138717655930598e-13,1.1062227537006007e-11,2.3969951232274619e-08,1.5291573733147115e-13,2.3243998737895331e-05,0.0,0.0,1.3540113895947457e-06,0.00013749435557301349,2.8893045346492625e-10,1.8755644506066289e-13,5.8488782487517381e-14,4.8431516481744958e-37,1.5036307283353911e-26,3.9393799331154745e-17,4.1197410567113018e-12,2.9243972281943955e-10,1.8218156842207353e-19,1.073287194574976e-25,5.8000091771677374e-13,1.7348129102918553e-25,1.0751174439816351e-19,6.5353686424534697e-14,8.8372976999703875e-14,8.3866128379287618e-12,4.1172069301335194e-14,4.8393564852220355e-06,1.7126922715982928e-13,2.1839145379238565e-15,5.0990196080711157e-14,3.3241104822588227e-18,1.7437362096422665e-17,9.5543625039775803e-13,2.530327282877808e-11,0.35999999999999999,0.0,0.0046182599864851683,0.10610170272587705,1.0144927483443837e-11,6.6080223692787015e-09,1.0549228383236579e-10,3.0859580579341076e-07,0.0,2.0033188088757808e-09,3.5963080504192834e-16,7.3393037127384936e-14,0.0026801108949589848,2.1124325283727668e-07,0.0,4.7188677681110025e-14,0.0,0.0,0.0,1.8440470851975728e-36,2.6682748836699637e-06,1.7879657970338278e-05,2.3666900659257637e-05,1.6897479887351053e-05,4.2570427204242131e-07,3.4217118744177482e-07,0.0025017602942227295,7.7433880180638882e-10,5.8079799288000677e-10,1.7482572477101964e-09,7.996766697027573e-11,4.1875627053794369e-06,4.903748158002637e-09,3.9682112484966776e-12,2.931200150366997e-11,5.0767120660876568e-09,3.6845843162182212e-06,1.9574725191321401e-05
4.289971932259561e-05,0.0011983514404393272,1.1364735738823964e-13,1.1276463355777933e-11,2.4166913497923248e-08,1.5558910590299027e-13,2.3586037996177704e-05,0.0,0.0,1.3538717954896468e-06,0.00013836132095018951,2.9657573204485213e-10,1.9334241077233216e-13,5.9467281045913221e-14,-3.4958365482149379e-37,7.5485651733335321e-27,4.0435321432824088e-17,4.221753364231595e-12,3.0015473641016483e-10,1.8860569721467257e-19,1.1255986977717281e-25,5.9529320161325363e-13,1.7600573579054415e-25,1.1095222565928653e-19,6.7901604992621551e-14,9.0157157648536994e-14,8.6105314300088166e-12,4.1856856264061099e-14,4.8710934955418305e-06,1.7747911816779446e-13,2.2225172224376604e-15,5.1134312478775504e-14,3.4095938797163201e-18,1.8019669567279187e-17,9.7160995178155005e-13,2.5933366554230287e-11,0.35999999999999999,0.0,0.0045958303466861802,0.1060898089675137,1.0126453112412985e-11,6.6384311930742365e-09,1.0500298511044682e-10,3.1143474317125993e-07,0.0,2.0043499840480299e-09,3.6178066605873763e-16,7.3929085316319984e-14,0.0026919990684483265,2.1250605772149391e-07,0.0,4.7887700207676742e-14,0.0,0.0,0.0,1.8987487383372563e-36,2.6558879100539584e-06,1.7786901536688871e-05,2.3545317810793425e-05,1.6817699160762795e-05,4.2345779018730835e-07,3.4220758977758607e-07,0.0025122352449451642,7.743516941926644e-10,5.8080772361109063e-10,1.7761330245735945e-09,8.1235454053831139e-11,4.2164329795148854e-06,4.9255003237032948e-09,4.0311222232239967e-12,2.9434377190782043e-11,5.1001380305331004e-09,3.7390648504465427e-06,1.9862399826677294e-05
4.328863121624815e-05,0.0011983248950027407,1.1342728279960018e-13,1.1492574607840041e-11,2.4363498535960052e-08,1.5830084830188716e-13,2.392949618163569e-05,0.0,0.0,1.3537341915152051e-06,0.00013922375576768715,3.0434774222832645e-10,1.9925474121341127e-13,6.0452056256646826e-14,4.0720804264344903e-37,1.429583959497731e-26,4.149310800764762e-17,4.3252472768431789e-12,3.0799672669460083e-10,1.9519083166512216e-19,1.1530854880572629e-25,6.1083717029286383e-13,1.7758515341886378e-25,1.1446727133031706e-19,7.0525593430953521e-14,9.1960203198584753e-14,8.8381973992798845e-12,4.2545933409515334e-14,4.9026834613131258e-06,1.8385283673890447e-13,2.2613960288226128e-15,5.1276047312617476e-14,3.4965187641471252e-18,1.8615405591076876e-17,9.878894930582222e-13,2.657275134055422e-11,0.35999999999999999,0.0,0.0045736141764504135,0.10607802395266665,1.0108363004349516e-11,6.6685695378846257e-09,1.0451822196087597e-10,3.1427182480573566e-07,0.0,2.0054164694752061e-09,3.63920206202018e-16,7.4462619700832631e-14,0.0027037770699863801,2.1376280023605783e-07,0.0,4.8589739426887258e-14,0.0,0.0,0.0,1.9544823994138533e-36,2.6436158514118456e-06,1.7695060464405783e-05,2.3424955801761585e-05,1.6738670325364912e-05,4.2123384103234049e-07,3.4224323902231182e-07,0.002522602607545834,7.7436348735595102e-10,5.8081662926893007e-10,1.8041746655929013e-09,8.251066438139043e-11,4.2451589610494101e-06,4.9470509022748857e-09,4.0944015590772935e-12,2.9555495917363917e-11,5.1233683589320283e-09,3.7937757409289144e-06,2.0151262496751258e-05
4.367754310990069e-05,0.001198298611239819,1.132114952711585e-13,1.1710550190339573e-11,2.4559707744284445e-08,1.6105150864981698e-13,2.4274358753568429e-05,0.0,0.0,1.3535985582694606e-06,0.00014008170501736324,3.1224728457802615e-10,2.0529505517697309e-13,6.1443109241609443e-14,-3.1726877614708572e-37,8.4668857734567452e-27,4.2567210003073585e-17,4.4302276053351243e-12,3.1596646800671117e-10,2.0193939077279041e-19,1.2035468795704078e-25,6.2663436656749832e-13,1.8005486371467209e-25,1.1805822585411994e-19,7.322721566988692e-14,9.3782116044274992e-14,9.0696346166720916e-12,4.3239271519035374e-14,4.9341277402633766e-06,1.9039306725600911e-13,2.3005494404382059e-15,5.1415442878042865e-14,3.5849029271754999e-18,1.9224745276482186e-17,1.0042741519957623e-12,2.7221464641393271e-11,0.35999999999999999,0.0,0.0045516084319559219,0.10606634613644005,1.0090641408622806e-11,6.6984411083827722e-09,1.0403793185690588e-10,3.1710706618489401e-07,0.0,2.0065175778325351e-09,3.6604956201131086e-16,7.4993671585724507e-14,0.0027154464623666101,2.15013560582632e-07,0.0,4.9294766887502122e-14,0.0,0.0,0.0,2.0112556726601842e-36,2.6314571359295778e-06,1.7604121517675929e-05,2.3305796963335411e-05,1.6660382753578387e-05,4.1903207571312807e-07,3.4227814199052679e-07,0.002532863919600001,7.7437418793315434e-10,5.8082471484667254e-10,1.8323813797195897e-09,8.3793260746490097e-11,4.2737419862511528e-06,4.9684027533188268e-09,4.1580474093510415e-12,2.9675375646987892e-11,5.146405902291726e-09,3.848714679571968e-06,2.0441300969127167e-05
