Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972),S(1993)
1.1022858073231893e-07,0.00129375570004603,6.5611365335207368e-14,1.3872954474614027e-15,2.7734573342034222e-12,1.5263112933666599e-16,4.4939946708109193e-12,0.0,0.0,9.4436757866631548e-08,3.2275509967109942e-09,9.2445883713575316e-19,3.3788616545947515e-22,1.194867942204498e-19,1.3343002553876133e-46,8.7921409094890279e-35,2.998316831603856e-24,8.2498786999875127e-22,1.0377914752121853e-18,3.189760846679044e-33,4.7482344514682241e-38,2.3185796227936172e-21,4.9858219341682151e-29,1.5085912087014861e-27,1.2807288590098262e-22,6.5637730660479012e-21,1.990418456625953e-21,9.3723930901780833e-20,3.4543520349168922e-09,2.0365635380017389e-27,1.0135870021777598e-23,1.3096023955354503e-17,9.1265539982761742e-26,1.0950888114196522e-28,1.4205143838492638e-19,2.2994832707258292e-21,0.35999999999999999,0.0,0.0098589288878108902,0.10878975568317993,4.9276676162047707e-12,1.7894576597872032e-12,7.9615449763538637e-11,2.7937494600719109e-13,0.0,1.5714715400349718e-10,9.7360657552004534e-21,3.0298205058734655e-21,6.2422994786402273e-07,5.4079007202391608e-12,0.0,1.1446253752074594e-20,0.0,0.0,0.0,9.4161031541947365e-50,2.0482983662369962e-06,1.3976877611852579e-05,1.2715300961291053e-06,1.226947388156175e-05,3.169041043713845e-07,3.4259226937702602e-09,5.6008656116081249e-07,7.3778236147167776e-12,5.5360279310681208e-12,4.0431042334635164e-17,1.7596165234063939e-18,1.5236129038055703e-11,1.1130253483140438e-12,8.7313886089480378e-20,9.1028729119290905e-15,1.244165303376911e-12,1.0661588026579281e-12,4.8424341124976763e-12,1.0532393955775213e-13
1.1348651295637129e-07,0.0012937546538139672,6.7487077693179702e-14,1.4703717641796633e-15,3.045213337918868e-12,1.6644568466446355e-16,5.0968159283187255e-12,0.0,0.0,9.9750080325001091e-08,3.6107498755048036e-09,1.0425283301127726e-18,3.8033143175209589e-22,1.306121634995318e-19,1.593581515951731e-46,1.0203707407818315e-34,3.3740339469927384e-24,9.5889359831586582e-22,1.1662690228808139e-18,4.1028565800492995e-33,5.85468067831105e-38,2.6050827171771403e-21,5.2619292178994362e-29,1.6977961365666334e-27,1.5201694341239192e-22,7.3573389199123766e-21,2.3072439335683688e-21,1.0219299475508112e-19,3.6570454989713084e-09,2.5682505411357769e-27,1.1986449261383491e-23,1.4216414578847428e-17,1.0253200760614461e-25,1.2605701063021884e-28,1.5933078294037905e-19,2.7569817286514882e-21,0.35999999999999999,0.0,0.0098580223889010495,0.10878936268511176,5.0737030647498778e-12,1.9301268629343988e-12,8.1758337228131243e-11,3.1598639649255174e-13,0.0,1.6612589957884038e-10,1.0899372536698664e-20,3.5871934237916287e-21,6.7670628692502367e-07,6.0540352354268863e-12,0.0,1.2774740295140353e-20,0.0,0.0,0.0,1.1975153063681801e-49,2.1026949604583746e-06,1.4351998702385814e-05,1.3085296383762186e-06,1.2599129531653144e-05,3.2541274349030274e-07,3.6259915251103499e-09,6.0921189896655257e-07,7.8087134723131087e-12,5.8593458540836648e-12,4.6658282517630829e-17,2.0307221849481014e-18,1.7069943797819557e-11,1.2072897777465873e-12,1.0076310393550109e-19,9.8939125653714125e-15,1.3580726448180016e-12,1.196523806902548e-12,5.4516025933384276e-12,1.256423221480126e-13
1.1674444518042365e-07,0.0012937536078886478,6.9349263501909712e-14,1.5556925852664143e-15,3.333393080784121e-12,1.8102627795487464e-16,5.7579425643910511e-12,0.0,0.0,1.051804252913175e-07,4.0257924143816681e-09,1.1714675010740092e-18,4.2666403245666915e-22,1.4238563940025807e-19,1.8924709411065985e-46,1.1786572480281016e-34,3.7831968796931259e-24,1.1104542768305364e-21,1.3062079786140378e-18,5.2364239470678944e-33,7.1728451943468905e-38,2.9170630976668411e-21,5.5543367626029786e-29,1.9038587247377411e-27,1.7951563155236041e-22,8.2186186200182925e-21,2.6631424019761879e-21,1.1114126479165438e-19,3.8650993434354513e-09,3.2191788114950556e-27,1.4103827022202206e-23,1.5394131203553559e-17,1.1478107947326344e-25,1.4454378026794601e-28,1.7810544673273413e-19,3.2872150529653235e-21,0.35999999999999999,0.0,0.0098571167526372711,0.10878896964623504,5.2192510293669181e-12,2.0776862848011775e-12,8.3884030542783328e-11,3.5615371013091315e-13,0.0,1.7530581544492911e-10,1.215995013391615e-20,4.2261068840137862e-21,7.3186680118110326e-07,6.7541943884388032e-12,0.0,1.4213168796685254e-20,0.0,0.0,0.0,1.5119048733154882e-49,2.1566523281707126e-06,1.4724148044540163e-05,1.3454961176239036e-06,1.2926120942978408e-05,3.3385394533849295e-07,3.8312412627096935e-09,6.6096044507205506e-07,8.2507612700094269e-12,6.1910358667512284e-12,5.3617307872361952e-17,2.3336963198855751e-18,1.9060146886126427e-11,1.3064147934921251e-12,1.1579288922700443e-19,1.0726200002405488e-14,1.4782886465197686e-12,1.3381163406546728e-12,6.1148080251127247e-12,1.4907339435559388e-13
1.20002377404476e-07,0.0012937525622698362,7.1197653678433633e-14,1.6432389915716567e-15,3.6383336906294476e-12,1.9638766837172702e-16,6.4808626939266035e-12,0.0,0.0,1.1072500476243551e-07,4.4741847843469207e-09,1.3119055261574837e-18,4.7711481616150612e-22,1.5482246747336218e-19,2.2353946044454177e-46,1.3554911589955251e-34,4.2275921027565658e-24,1.2814751812601e-21,1.4582506373675983e-18,6.6342634862229325e-33,8.7347545670104059e-38,3.2559388225228693e-21,5.8730832273364489e-29,2.1276802690160752e-27,2.1096456137031909e-22,9.1510148593736992e-21,3.0616003284470722e-21,1.2057970251563839e-19,4.0784700070120873e-09,4.0119112910153256e-27,1.6516540000407303e-23,1.6630079239863095e-17,1.2806343567451771e-25,1.6513485882727705e-28,1.9845382636785112e-19,3.8989399228886074e-21,0.35999999999999999,0.0,0.0098562119901339298,0.10878857656778423,5.3642826063584082e-12,2.2322478115732655e-12,8.5992234405541104e-11,4.0010567159867778e-13,0.0,1.846821125714409e-10,1.3522428926780707e-20,4.9554660653742807e-21,7.8975637326777737e-07,7.5109497593879885e-12,0.0,1.5767068694628742e-20,0.0,0.0,0.0,1.8957271617919327e-49,2.2101630374557038e-06,1.5093277043016225e-05,1.3824295636433254e-06,1.3250403110580562e-05,3.4222660754343415e-07,4.0416203788742386e-09,7.1537834931875733e-07,8.7038559284349629e-12,6.5310146136424143e-12,6.1368266437302477e-17,2.6711590927224343e-18,2.1214670351568228e-11,1.4104828548183865e-12,1.325331600327973e-19,1.1600356603796776e-14,1.6049213056618864e-12,1.4914982272814387e-12,6.8348478661957627e-12,1.7597437503790143e-13
1.2326030962852835e-07,0.0012937515169572685,7.3031989415341117e-14,1.732991720789089e-15,3.96035595472104e-12,2.1254404755283564e-16,7.2691361973359139e-12,0.0,0.0,1.1638100298264347e-07,4.957441720890905e-09,1.4644865986324271e-18,5.3192119011947936e-22,1.6793757963999729e-19,2.6271079609463701e-46,1.5523501768197427e-34,4.7090337647259869e-24,1.4738913002436928e-21,1.6230540543520872e-18,8.3470668764168529e-33,1.0576021968855928e-37,3.6231596846054897e-21,6.2123276590365924e-29,2.3701762755471175e-27,2.467887700442795e-22,1.0157971379896185e-20,3.5063001189278837e-21,1.3051904631033409e-19,4.2971132029151657e-09,4.972513215399113e-27,1.9255114535151038e-23,1.7925127081131519e-17,1.4243041936119547e-25,1.8800517504089096e-28,2.2045565381610154e-19,4.6016326638463543e-21,0.35999999999999999,0.0,0.0098553081120082483,0.10878818345100305,5.5087695040034971e-12,2.3939182171630354e-12,8.8082666303257268e-11,4.4807810041101603e-13,0.0,1.9424995455496957e-10,1.499146623361407e-20,5.7848137885657553e-21,8.5041794089793519e-07,8.3268878834224736e-12,0.0,1.7442059091324834e-20,0.0,0.0,0.0,2.3615413067395017e-49,2.2632199819689639e-06,1.5459339209756684e-05,1.4193300062237587e-06,1.3571933003191972e-05,3.5052967553969116e-07,4.2570765116664041e-09,7.7250974999876589e-07,9.167884572094832e-12,6.8791973919856443e-12,6.9974111406599742e-17,3.0458529010018452e-18,2.3541551106068421e-11,1.5195728877282663e-12,1.5111989335431797e-19,1.2516966379209472e-14,1.7380727419821574e-12,1.6572364753345997e-12,7.6145484373103535e-12,2.0672976988033899e-13
1.265182418525807e-07,0.0012937504719506513,7.485202239691267e-14,1.8249311813510864e-15,4.2997642679338317e-12,2.295090365592514e-16,8.1263913376031973e-12,0.0,0.0,1.2214557944089364e-07,5.4770844610358811e-09,1.6298696464308464e-18,5.9132708702564951e-22,1.8174559075112647e-19,3.0726583420565168e-46,1.7707696787381239e-34,5.2293606785140157e-24,1.6897721619501598e-21,1.8012897662885481e-18,1.0433219909446951e-32,1.2736104856615091e-37,4.0202065540528471e-21,6.5341077355940001e-29,2.6322745394784775e-27,2.8744374080090505e-22,1.1242969546344617e-20,4.0011244520774135e-21,1.4096980866583564e-19,4.5209839510279285e-09,6.1309767738851796e-27,2.2352123892494457e-23,1.9280106566101598e-17,1.5793398614196292e-25,2.1333918020368107e-28,2.4419194012876775e-19,5.4055192973698121e-21,0.35999999999999999,0.0,0.0098544051283790974,0.10878779029714331,5.6526840733787111e-12,2.5627991527914796e-12,9.0155056557225196e-11,5.0031374385235679e-13,0.0,2.040044627216822e-10,1.6571739934476994e-20,6.7243492955747689e-21,9.1389249124920283e-07,9.2046067094205544e-12,0.0,1.9243844772825954e-20,0.0,0.0,0.0,2.9236904433552261e-49,2.3158163817221332e-06,1.5822290169873669e-05,1.4561974751706511e-06,1.3890669567928701e-05,3.5876214270362027e-07,4.4775565048469993e-09,8.323967690944267e-07,9.6427326154322555e-12,7.2354982162430329e-12,7.9500615471014706e-17,3.460643000433082e-18,2.6048923097478242e-11,1.6337602735962891e-12,1.7169515604812641e-19,1.3476576063179161e-14,1.8778391968321623e-12,1.8359025575414478e-12,8.4567612663149973e-12,2.4175231368467054e-13
1.2977617407663304e-07,0.0012937494272496626,7.6657514669727565e-14,1.9190374667604873e-15,4.6568466107693814e-12,2.4729568306484771e-16,9.056321358983351e-12,0.0,0.0,1.280158718418602e-07,6.0346387069685357e-09,1.8087280455094989e-18,6.5558292876866502e-22,1.9626079547494799e-19,3.5774138006762729e-46,2.0123421443479699e-34,5.7904347558177109e-24,1.9313265793003646e-21,1.99364350872744e-18,1.2959665059208618e-32,1.5258569199671662e-37,4.4485907131676493e-21,6.8382238111526561e-29,2.9149146037051133e-27,3.3341639571659144e-22,1.2409524948516814e-20,4.5501604817099318e-21,1.5194227362984741e-19,4.7500366101477513e-09,7.5216820714414868e-27,2.5842243068585036e-23,2.069581344869252e-17,1.7462665387180894e-25,2.4133111149680668e-28,2.6974491914655426e-19,6.3216051574199953e-21,0.35999999999999999,0.0,0.0098535030488664591,0.10878739710746405,5.7959993118585085e-12,2.7389871433458564e-12,9.2209148330657731e-11,5.5706216057407745e-13,0.0,2.1394072120905517e-10,1.8267942177191234e-20,7.7849461013196493e-21,9.8021905796994203e-07,1.0146712104610636e-11,0.0,2.11782122194194e-20,0.0,0.0,0.0,3.5984860786479347e-49,2.3679457834261715e-06,1.6182087664745192e-05,1.4930320003036894e-06,1.4206573732325669e-05,3.6692305042384412e-07,4.7030064478862528e-09,8.9507951022442753e-07,1.01282838490392e-11,7.5998298827979539e-12,9.0016381331935536e-17,3.9185179631785815e-18,2.8745009508917381e-11,1.7531168425862584e-12,1.9440712747955532e-19,1.447969526723582e-14,2.0243110414115934e-12,2.0280716960597207e-12,9.3643594610118112e-12,2.8148388062579948e-13
1.3303410630068538e-07,0.0012937483828539507,7.8448238529081623e-14,2.0152903699369254e-15,5.0318745559611294e-12,2.6591645956046094e-16,1.0062681073675189e-11,0.0,0.0,1.3398899904594661e-07,6.6316326198721901e-09,2.0017493293377594e-18,7.2494558915688601e-22,2.114971655269738e-19,4.1470862000211433e-46,2.2787178310063385e-34,6.3941407984139011e-24,2.200907302896491e-21,2.200814929724887e-18,1.6002825042904695e-32,1.8191359729291271e-37,4.9098531842398928e-21,7.1972513126471184e-29,3.2190474905108962e-27,3.8522605912662872e-22,1.3661184036397217e-20,5.1577039046453971e-21,1.6344649446707127e-19,4.9842249102502541e-09,9.1838959624388507e-27,2.976230098877745e-23,2.2173007875099782e-17,1.9256145290511768e-25,2.7218525602653133e-28,2.9719799125042901e-19,7.361704004550089e-21,0.35999999999999999,0.0,0.00985260188259157,0.10878700388323048,5.9386888653928152e-12,2.9225735904413749e-12,9.4244697622806636e-11,6.185795952132153e-13,0.0,2.2405378199425698e-10,2.0084773176931022e-20,8.9781688646666705e-21,1.0494347207498658e-06,1.1155814411164525e-11,0.0,2.3251025612732528e-20,0.0,0.0,0.0,4.4044039761249398e-49,2.4196020604053183e-06,1.6538691552339445e-05,1.5298336114548614e-06,1.4519608403770309e-05,3.7501148810882475e-07,4.9333717159644705e-09,9.6059605923770853e-07,1.0624420525843653e-11,7.9721040346245322e-12,1.0159284844140133e-16,4.4225899716091758e-18,3.1638114996733558e-11,1.8777108717569534e-12,2.1941011402201282e-19,1.5526796686382027e-14,2.1775727939962956e-12,2.2343221552747532e-12,1.034023411651936e-11,3.2639635992395618e-13
1.3629203852473772e-07,0.0012937473387631356,8.0223976593292658e-14,2.1136693973628246e-15,5.4251033024789148e-12,2.8538326274514816e-16,1.1149283442572697e-11,0.0,0.0,1.4006206397357273e-07,7.2695948473985639e-09,2.2096348948346671e-18,7.996783526010332e-22,2.2746834720158438e-19,4.7877057114315056e-46,2.5716034817172695e-34,7.0423840060511413e-24,2.5010155712993181e-21,2.4235173001531832e-18,1.9649588603909762e-32,2.1587075662295987e-37,5.4055640508532496e-21,7.5395609916896805e-29,3.545634814315902e-27,4.4342538950345281e-22,1.5001520792630441e-20,5.8282628905329954e-21,1.7549229155701634e-19,5.2235019847214044e-09,1.116231027422101e-26,3.415132998968471e-23,2.3712414867917815e-17,2.117918768811414e-25,3.0611621550790738e-28,3.2663566720183836e-19,8.5384665723304271e-21,0.35999999999999999,0.0,0.0098517016381776713,0.10878661062571314,6.0807270454777071e-12,3.1136447822107834e-12,9.6261473259069171e-11,6.851288443989788e-13,0.0,2.3433866984650072e-10,2.2026935118915401e-20,1.0316289229911534e-20,1.1215746073965462e-06,1.2234525060059373e-11,0.0,2.5468222844587407e-20,0.0,0.0,0.0,5.3622916719196813e-49,2.4707794120919814e-06,1.689206380483058e-05,1.5666023384665286e-06,1.4829738466396958e-05,3.8302659313298273e-07,5.1685970098995177e-09,1.0289824873916506e-06,1.1131023447137982e-11,8.3522312258372927e-12,1.1430429602781545e-16,4.9760949501293716e-18,3.4736617978546464e-11,2.0076070877518394e-12,2.4686455553099551e-19,1.6618316358035042e-14,2.3377031459466355e-12,2.4552345433644472e-12,1.1387290763500916e-11,3.7699249454523653e-13
1.3954997074879007e-07,0.0012937462949768074,8.1984521916489684e-14,2.2141537831773487e-15,5.8367717357910398e-12,3.0570741366469467e-16,1.2319996155971152e-11,0.0,0.0,1.4623215646928422e-07,7.9500525880384789e-09,2.4330997050676129e-18,8.8005086939985048e-22,2.4418765919866666e-19,5.5056159640905477e-46,2.892758128614288e-34,7.7370874280580678e-24,2.8343055488846604e-21,2.6624772209374874e-18,2.3998359572996655e-32,2.5503251336397515e-37,5.9373217733870042e-21,7.8886274008581277e-29,3.8956466383835545e-27,5.0860127780532745e-22,1.643413344659773e-20,6.5665618704618002e-21,1.8808925054054369e-19,5.4678204025310796e-09,1.3507620880211216e-26,3.9050612481505941e-23,2.5314724816758861e-17,2.3237183410353273e-25,3.4334917150511295e-28,3.5814351212081366e-19,9.8654084836128856e-21,0.35999999999999999,0.0,0.0098508023237514133,0.10878621733618682,6.2220888458356024e-12,3.3122819095949667e-12,9.8259256862966723e-11,7.5697911452801772e-13,0.0,2.4479038720974823e-10,2.4099126174359312e-20,1.1812300594450078e-20,1.1966718983546504e-06,1.3385453247848956e-11,0.0,2.7835811532660563e-20,0.0,0.0,0.0,6.4955877060570618e-49,2.5214723631135585e-06,1.7242168503574601e-05,1.6033382111894967e-06,1.5136930775508714e-05,3.9096755072291342e-07,5.4086263959631732e-09,1.1002728570465364e-06,1.164797204836691e-11,8.7401209860598813e-12,1.2822784247292719e-16,5.5823925379315402e-18,3.8048962982530304e-11,2.1428666739581194e-12,2.7693702393461705e-19,1.775465397144962e-14,2.5047749961931978e-12,2.6913911238073515e-12,1.250844586332752e-11,4.3380668071567252e-13
1.4606583519689478e-07,0.0012937442083158323,8.5459258474919878e-14,2.4213542900888954e-15,6.7163022330207835e-12,3.4897017012121893e-16,1.4929476584629193e-11,0.0,0.0,1.588517349119281e-07,9.444544932305701e-09,2.9296929317197644e-18,1.0588252971597188e-21,2.799223006996457e-19,7.2003782867009477e-46,3.6271734762249651e-34,9.27364849551476e-24,3.6118373604076226e-21,3.1921409850940997e-18,3.5259977069516488e-32,2.7284270811235195e-37,7.1155093575755856e-21,8.5511136374739221e-29,4.6698679904694179e-27,6.6240650131870643e-22,1.9590681331266451e-20,8.2663801846616426e-21,2.1497381367943506e-19,5.971388913922545e-09,1.9535617773455311e-26,5.0556569744235175e-23,2.8710644976684461e-17,2.7779776954886721e-25,4.2867628727962602e-28,4.2771690692276505e-19,1.3028378046576063e-20,0.35999999999999999,0.0,0.0098490065148994638,0.10878543066622302,6.5026867198720935e-12,3.7325534057922218e-12,1.0219703809287323e-10,9.1769066401275449e-13,0.0,2.6617423722644447e-10,2.8652333538133705e-20,1.5333656529849817e-20,1.355861727927283e-06,1.5914368582415541e-11,0.0,3.3046518604672071e-20,0.0,0.0,0.0,9.3965425705143831e-49,2.621384778389304e-06,1.793244205654178e-05,1.6767115132033115e-06,1.5742379353885916e-05,4.0662400252949399e-07,5.9028707740171429e-09,1.2516916832747301e-06,1.2712417714200456e-11,9.5388215930095484e-12,1.6003386340718031e-16,6.9674210225289362e-18,4.5349242529319646e-11,2.4297030586497216e-12,3.4563290739618228e-19,2.0163202302906432e-14,2.860006106350891e-12,3.2117701710256882e-12,1.498475141681852e-11,5.6838945646983269e-13
1.51930113200189e-07,0.0012937423313576079,8.8532698800309217e-14,2.6148216745496672e-15,7.573009442965299e-12,3.9094060296119662e-16,1.760546718146374e-11,0.0,0.0,1.7051182596698455e-07,1.0950147840954656e-08,3.43734744778017e-18,1.2418439642319147e-21,3.147689303581633e-19,9.0605016585853562e-46,4.4035230986694048e-34,1.0835055165219516e-23,4.455004684864041e-21,3.7319908766214869e-18,4.9059967884316266e-32,4.0906696488712927e-33,8.3157507050869398e-21,9.2910061209064233e-29,5.4566755580550796e-27,8.3130927279661457e-22,2.2783638452180656e-20,1.0079836283236468e-20,2.4114619818657378e-19,6.441355714864135e-09,2.6870077506445835e-26,6.3118690803750065e-23,3.1988335817079243e-17,3.2384413376231201e-25,5.192485472532594e-28,4.9829094815037947e-19,1.6542906311779157e-20,0.35999999999999999,0.0,0.0098473935389328422,0.10878472256663149,6.7526749053350966e-12,4.1373843279828209e-12,1.0567415761777949e-10,1.0832869925082478e-12,0.0,2.8593983491403741e-10,3.3241765423619886e-20,1.9188447915853923e-20,1.5095401878373354e-06,1.8463392687924466e-11,0.0,3.8312049733259884e-20,0.0,0.0,0.0,1.2903918473763373e-48,2.7096009761893724e-06,1.8542195744596316e-05,1.7426354229170243e-06,1.6276943474021549e-05,4.2045402351960402e-07,6.3635479871338067e-09,1.3982010302605771e-06,1.3704566580004658e-11,1.0283273808849771e-11,1.9363621501524379e-16,8.4307243739653022e-18,5.2736636868454496e-11,2.7067402781241242e-12,4.1820896211420079e-19,2.2487452270822157e-14,3.2040684301406799e-12,3.7380979415096086e-12,1.7496204175806338e-11,7.1681465993292728e-13
1.5779439120348323e-07,0.0012937404553782495,9.1554169704593836e-14,2.8147765202931101e-15,8.4924422914265531e-12,4.3583873444096019e-16,2.0616267742214506e-11,0.0,0.0,1.8244072259092087e-07,1.2616925352994723e-08,4.0071858641686727e-18,1.4476146371474085e-21,3.5223149790633477e-19,1.1284914685296533e-45,5.3011187245821175e-34,1.2577551151646746e-23,5.4543895699605545e-21,4.3363930931508695e-18,6.7315696436900273e-32,1.7554871270783285e-30,9.6588667604727752e-21,9.2518420642628219e-29,6.3348040296265963e-27,1.0335951628157427e-21,2.633230038488805e-20,1.2196497981826529e-20,2.6924254628186075e-19,6.9268963974769674e-09,3.6526617017703224e-26,7.8083195490357046e-23,3.547903935825615e-17,3.751153292196233e-25,6.2453297448862383e-28,5.7694536079396111e-19,2.0796535441505802e-20,0.35999999999999999,0.0,0.0098457836800866349,0.10878401438326217,7.0001145497353442e-12,4.567761608506826e-12,1.0908692486808684e-10,1.270521647303016e-12,0.0,3.0616771747154535e-10,3.8324769323501045e-20,2.3791185204775782e-20,1.6732286270530697e-06,2.1286541840968439e-11,0.0,4.4161048647686705e-20,0.0,0.0,0.0,1.7488253010495532e-48,2.7961772470573994e-06,1.9140899287505089e-05,1.8084533491595675e-06,1.6801562810487831e-05,4.3403329842121353e-07,6.8388957413759381e-09,1.5545581781985128e-06,1.4728306978408601e-11,1.1051429663154068e-11,2.3249406175636751e-16,1.012294378713082e-17,6.0950438545165197e-11,3.0019460572980189e-12,5.0213645212333593e-19,2.4961509646044711e-14,3.5714955047322374e-12,4.3228776728423799e-12,2.0293234017062986e-11,8.9521941342339656e-13
