Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381)
2.8803248395660383e-07,0.001328694902424658,2.6090401708681722e-08,2.0587614617952263e-08,3.6496870079919892e-08,4.7118563993633588e-09,2.9847472440773734e-07,0.0,0.0,2.0152020841234405e-05,0.0004188726431026461,1.8798188968333446e-08,1.4384908342225546e-09,3.568602333014753e-10,1.7277485953483703e-22,3.1174124894396328e-16,4.6701923950635674e-11,1.3941459581008689e-08,8.054072486094646e-09,1.0646696760183617e-17,3.9841042716974452e-21,2.1208296277139073e-11,3.8277571467864096e-16,1.2862470059373814e-13,2.1056088026363604e-12,4.6964848579230502e-11,1.8944704539479023e-11,7.7402212498134998e-11,0.0015900556171674417,7.4144602190462287e-11,1.7281803364946367e-10,3.5160371686757778e-08,3.6983036277675025e-14,1.746114330888863e-14,5.1051028828643107e-09,4.1697332632346668e-10,0.35999999999999999,0.0,0.0027739751068660066,0.1067797020692005,1.386048013559248e-10,1.5939210398376384e-07,2.3313284761796567e-07,2.8628438488031083e-05,0.0,1.652171672458554e-10,3.3737035263549152e-14,2.8225937854694674e-15,0.0031800781443152922,7.0392132436336378e-09,0.0,1.4067895754993377e-12,0.0,0.0,0.0,0.0,0.00014828808568864769,0.00039778715572036497,0.00024436248709538511,2.9722642518891781e-05,1.4244863443164552e-06,0.00050491317008264259,0.0015238424799311756,2.836823484517205e-07,1.6791918112398247e-07,1.5635974828622217e-09,8.9083311168260501e-12,0.0010561247594836917
2.9192579305937064e-07,0.001328709839753541,2.581450748879393e-08,2.0429826476947344e-08,3.7129299903181604e-08,4.7794105277383325e-09,3.0469536229339557e-07,0.0,0.0,2.0126508732061465e-05,0.00042196406106886474,1.9281288687737603e-08,1.4717458623418593e-09,3.5842656794711318e-10,1.6899603955679817e-22,3.0815553882929913e-16,4.6650463483815069e-11,1.425168779906545e-08,8.2910925426576803e-09,1.0994168905218328e-17,4.0969097973031169e-21,2.193137612801888e-11,3.8547342687244755e-16,1.2850067414613248e-13,2.2167661850523252e-12,4.8073327855082717e-11,1.9705800129172697e-11,7.9171142456507664e-11,0.0016001087435129552,7.7228517831963569e-11,1.7694585199782715e-10,3.5230171512064441e-08,3.7946854910728874e-14,1.7714070550379119e-14,5.2119552811187162e-09,4.3298160004247674e-10,0.35999999999999999,0.0,0.0027477259974398767,0.10677195686823755,1.3641115486817189e-10,1.603949906931027e-07,2.2966325201575092e-07,2.905050132946418e-05,0.0,1.6276979802625241e-10,3.3720862024073419e-14,2.8416664126227264e-15,0.0031991766041155681,7.0358379498682952e-09,0.0,1.4387781647493e-12,0.0,0.0,0.0,0.0,0.00014608087722348524,0.00039297117336681352,0.00024423117835830287,2.9278434762709981e-05,1.4071219372488908e-06,0.00050460284384971021,0.0015285577863237236,2.8348425525854831e-07,1.6780252234041094e-07,1.5919837388227922e-09,9.0693042714017552e-12,0.0010660671987255011
2.9581910216213744e-07,0.0013287246930204861,2.5543400759762353e-08,2.0269464614401072e-08,3.7764525895551794e-08,4.8466276109743573e-09,3.1094897654889472e-07,0.0,0.0,2.0101069167693403e-05,0.00042501201697209235,1.9766899577205786e-08,1.5049610536294999e-09,3.5992450490069706e-10,1.6526853256308153e-22,3.0453171904740478e-16,4.6583764974655513e-11,1.4561136648249365e-08,8.5311945743954459e-09,1.1347112270571728e-17,4.2107633335084092e-21,2.2670834260994215e-11,3.8813814803982779e-16,1.2833500342457361e-13,2.3318274057226341e-12,4.9180502800943378e-11,2.0482572632183583e-11,8.0961719603480513e-11,0.0016100127398201659,8.038041656356471e-11,1.8108789464700191e-10,3.5292888150448154e-08,3.8913904438277114e-14,1.7963314642748848e-14,5.3183423320549436e-09,4.4936502971361674e-10,0.35999999999999999,0.0,0.0027219632178512951,0.1067643738662326,1.3427287289331375e-10,1.6138300202997363e-07,2.2627015112346796e-07,2.947120405622265e-05,0.0,1.6038016669862253e-10,3.370145804098294e-14,2.8602608424144527e-15,0.0032179445567203134,7.0317885935370908e-09,0.0,1.4709539546887329e-12,0.0,0.0,0.0,0.0,0.00014392232099430001,0.00038824813230766726,0.00024406898337359675,2.8844064379625126e-05,1.3900954065688321e-06,0.00050427850728395989,0.0015331454612618491,2.8327876895639153e-07,1.6768147443729577e-07,1.6203550274221617e-09,9.2301797248782619e-12,0.0010758758854336973
2.9971241126490425e-07,0.0013287394599987878,2.5276961894505821e-08,2.0106784603318983e-08,3.8402511388076029e-08,4.9135037401972463e-09,3.1723506760211745e-07,0.0,0.0,2.0075700379475505e-05,0.00042801741523828667,2.0254932396647887e-08,1.5381259645943199e-09,3.6135804434036809e-10,1.6159441062846973e-22,3.0087581408064073e-16,4.650251169779654e-11,1.4869708854247257e-08,8.7743726228414819e-09,1.1705535416233827e-17,4.3256522733298676e-21,2.3426868685803615e-11,3.907705216258223e-16,1.2812956298729322e-13,2.450853369956373e-12,5.028598589612636e-11,2.1274948603680047e-11,8.2773861753062349e-11,0.0016197708819179963,8.3600092104436699e-11,1.8524328894607416e-10,3.5348769458976704e-08,3.9883881911708243e-14,1.8208941469855265e-14,5.4242364639397581e-09,4.6612662987335607e-10,0.35999999999999999,0.0,0.0026966737221011602,0.10675694808194938,1.3218806399436884e-10,1.6235646747379714e-07,2.2295131094465049e-07,2.9890544952445684e-05,0.0,1.5804642730369349e-10,3.3678952662627378e-14,2.8783885292895263e-15,0.0032363905452943596,7.0270921617706571e-09,0.0,1.5033136933684344e-12,0.0,0.0,0.0,0.0,0.00014181099651557863,0.00038361553921685695,0.00024387696495279949,2.8419242496044824e-05,1.3733976022679725e-06,0.00050394097800636418,0.0015376098825354138,2.8306633750787434e-07,1.6755630289113587e-07,1.6487086842225623e-09,9.3909426669622891e-12,0.001085553278941739
3.0360572036767105e-07,0.0013287541386646684,2.5015075294394229e-08,1.9942031663882693e-08,3.9043220214842732e-08,4.9800353068351219e-09,3.2355314728871122e-07,0.0,0.0,2.0050400687787399e-05,0.00043098113478666164,2.0745302744824802e-08,1.5712306317285834e-09,3.6273111637842406e-10,1.5797547975009444e-22,2.971935357867125e-16,4.6407375021018913e-11,1.5177311856737229e-08,9.0206216969775221e-09,1.2069449409033432e-17,4.4415654764849936e-21,2.419967685957323e-11,3.9337111413747991e-16,1.2788619496407758e-13,2.5739042069409688e-12,5.1389407335119407e-11,2.208285083066189e-11,8.460754865114678e-11,0.0016293863503487797,8.6887315864792144e-11,1.8941118811468051e-10,3.5398055769178924e-08,4.0856495720855594e-14,1.8451022859236892e-14,5.5296120521159157e-09,4.8326937816883756e-10,0.35999999999999999,0.0,0.0026718449150672256,0.10674967472949067,1.3015491763801826e-10,1.6331570687216955e-07,2.1970458018124698e-07,3.0308522819618136e-05,0.0,1.5576680742046795e-10,3.3653469706961442e-14,2.8960606629429756e-15,0.0032545228228755239,7.0217744878541266e-09,0.0,1.5358542132665248e-12,0.0,0.0,0.0,0.0,0.00013974553579924981,0.00037907098504976399,0.00024365615399428024,2.8003691076124826e-05,1.3570196809200454e-06,0.00050359102818680192,0.0015419552463888672,2.8284738293103342e-07,1.6742725782423083e-07,1.6770421513108467e-09,9.5515788781863253e-12,0.0010951017882714687
3.0749902947043786e-07,0.0013287687271889457,2.4757629222737703e-08,1.977544091277686e-08,3.9686616702344731e-08,5.0462189936890334e-09,3.2990273853650642e-07,0.0,0.0,2.0025168497137842e-05,0.00043390402994147284,2.1237930987684299e-08,1.6042655627434162e-09,3.6404760724569624e-10,1.5441331372327312e-22,2.9349029282269382e-16,4.6299013810976968e-11,1.5483857714959807e-08,9.269937802012133e-09,1.243886789768171e-17,4.5584933564614618e-21,2.4989455958579427e-11,3.9594051380431873e-16,1.2760670715550063e-13,2.7010392648944204e-12,5.2490415307562203e-11,2.2906198623101572e-11,8.6462774300669557e-11,0.0016388622338792144,9.0241838015380446e-11,1.9359077061309579e-10,3.5440980069074881e-08,4.1831465866943908e-14,1.8689636189624592e-14,5.6344453794687608e-09,5.0079621585566609e-10,0.35999999999999999,0.0,0.0026474646333903618,0.10674254920918888,1.2817169860512343e-10,1.6426103079860309e-07,2.1652788635665971e-07,3.0725136940859702e-05,0.0,1.5353960461668576e-10,3.3625127737483604e-14,2.9132881717903884e-15,0.0032723493643168075,7.015860308833015e-09,0.0,1.5685724284048253e-12,0.0,0.0,0.0,0.0,0.00013772462101362031,0.00037461214178548057,0.0002434075505126019,2.7597142361053678e-05,1.3409531080012925e-06,0.00050322938742913034,0.0015461855763131147,2.8262230393798143e-07,1.6729457554156387e-07,1.7053529727476981e-09,9.7120747179194868e-12,0.0011045237727905627
3.1139233857320466e-07,0.001328783223929216,2.4504515645517739e-08,1.9607237598906207e-08,4.0332665652603354e-08,5.1120517660908579e-09,3.362833750663995e-07,0.0,0.0,2.00000022918694e-05,0.00043678693130419505,2.1732742185706154e-08,1.6372217273782772e-09,3.6531131609811739e-10,1.5090925350686532e-22,2.8977120033424476e-16,4.6178073898481502e-11,1.5789263009920133e-08,9.5223179015945408e-09,1.2813807197852446e-17,4.676427882342835e-21,2.5796402656073577e-11,3.9847940336749414e-16,1.2729287143479867e-13,2.8323171075991214e-12,5.3588675254098927e-11,2.3744908097288505e-11,8.8339402763877274e-11,0.0016482015328482089,9.3663388536733298e-11,1.9778123952002099e-10,3.5477768187044463e-08,4.2808523971324796e-14,1.8924863956601904e-14,5.7387145796255598e-09,5.1871004828809676e-10,0.35999999999999999,0.0,0.0026235211273418018,0.10673556709900633,1.2623674461284333e-10,1.651927408923531e-07,2.1341923230942371e-07,3.1140387047356936e-05,0.0,1.5136318320798734e-10,3.3594040323472026e-14,2.930081726593201e-15,0.0032898778777371569,7.009373319732664e-09,0.0,1.6014653315852824e-12,0.0,0.0,0.0,0.0,0.00013574698224519752,0.00037023675924870955,0.00024313212462914366,2.7199338251170649e-05,1.3251896373178936e-06,0.00050285674544422933,0.0015503047314470498,2.823914776613378e-07,1.6715847956927855e-07,1.7336387902610394e-09,9.872417094939351e-12,0.0011138215429179891
3.1528564767597147e-07,0.0013287976274077699,2.4255630078303915e-08,1.9437637328255243e-08,4.0981332330773825e-08,5.1775308631452493e-09,3.426946010983595e-07,0.0,0.0,1.997490063188375e-05,0.00043963064658853368,2.2229665980775493e-08,1.670090547774615e-09,3.6652589382220073e-10,1.4746441819303236e-22,2.8604109014048105e-16,4.6045187555277504e-11,1.6093448743385967e-08,9.7777598248582244e-09,1.3194286320434398e-17,4.7953624902991904e-21,2.6620712494753518e-11,4.0098837551444206e-16,1.2694642273559712e-13,2.9677955117982873e-12,5.4683868403795863e-11,2.4598892449681296e-11,9.0237257900587777e-11,0.0016574071623612697,9.7151678247428108e-11,2.0198182191854144e-10,3.5508638975048551e-08,4.37874124724167e-14,1.9156793387900329e-14,5.8423995658977433e-09,5.3701374539831106e-10,0.35999999999999999,0.0,0.0026000030436012533,0.10672872414611081,1.2434846315039316e-10,1.6611113018174605e-07,2.1037669265124965e-07,3.1554273287590505e-05,0.0,1.4923597111642952e-10,3.356031628504937e-14,2.9464517443879923e-15,0.0033071158154019827,7.00233622471796e-09,0.0,1.6345299917405649e-12,0.0,0.0,0.0,0.0,0.00013381139510039919,0.0003659426620798146,0.0002428308175257406,2.6810030058077744e-05,1.3097212902275051e-06,0.00050247375453105951,0.0015543164144709608,2.82155259574794e-07,1.6701918062117779e-07,1.7618973391586862e-09,1.0032593432553665e-11,0.001122997360868236
3.1917895677873827e-07,0.0013288119363050058,2.4010871440259298e-08,1.926684632209886e-08,4.1632582457543963e-08,5.2426537890549098e-09,3.4913597106213914e-07,0.0,0.0,1.9949862148376269e-05,0.0004424359614201267,2.2728636472718944e-08,1.7028638885972156e-09,3.6769491938648572e-10,1.4407974254288792e-22,2.8230452047666979e-16,4.5900973072599358e-11,1.6396340234525681e-08,1.0036262300756585e-08,1.3580326961320299e-17,4.9152921307468402e-21,2.7462580234352983e-11,4.0346778480906838e-16,1.2656905764741423e-13,3.1075314656386333e-12,5.5775692271342959e-11,2.5468062221657065e-11,9.2156408663274169e-11,0.0016664819553396423,1.0070639981072056e-10,2.0619176829110293e-10,3.5533804490029335e-08,4.4767884306067035e-14,1.9385516190553062e-14,5.945481991792433e-09,5.5571014217214076e-10,0.35999999999999999,0.0,0.0025768994088620199,0.10672201625917042,1.2250532577781513e-10,1.6701648339503348e-07,2.0739841047297647e-07,3.1966796198784148e-05,0.0,1.4715645685765964e-10,3.3524059924529418e-14,2.9624083927163536e-15,0.0033240703840250792,6.994770785422379e-09,0.0,1.6677635513933906e-12,0.0,0.0,0.0,0.0,0.00013191667876961404,0.00036172774686449072,0.00024250454236300056,2.6428978065755104e-05,1.2945403644356616e-06,0.00050208103187471427,0.0015582241789709778,2.8191398593701296e-07,1.6687687801111307e-07,1.7901264444122217e-09,1.0192591664122396e-11,0.0011320534414274574
3.230722658815051e-07,0.0013288261494577552,2.3770141916901266e-08,1.9095061702256173e-08,4.2286382192560164e-08,5.3074183045540794e-09,3.5560704932655945e-07,0.0,0.0,1.9924885540351288e-05,0.00044520364010203737,2.3229592166354795e-08,1.7355340470765615e-09,3.6882201560009059e-10,1.4075598018756356e-22,2.7856578473339857e-16,4.5746034524252262e-11,1.6697867015256432e-08,1.0297825102187366e-08,1.3971953578905063e-17,5.0362134933618706e-21,2.8322201034356542e-11,4.0591810134648044e-16,1.2616243345243076e-13,3.2515811689466204e-12,5.6863862581709057e-11,2.6352325558337982e-11,9.4097004962759088e-11,0.0016754286654332396,1.0432722871883147e-10,2.1041035192457883e-10,3.5553470175649902e-08,4.5749704146466577e-14,1.9611128247208504e-14,6.0479452388515092e-09,5.7480203912110241e-10,0.35999999999999999,0.0,0.0025541996142603952,0.10671543950116076,1.2070586659444817e-10,1.6790907725898854e-07,2.0448259448657834e-07,3.2377956679717926e-05,0.0,1.4512318679461227e-10,3.3485371245161963e-14,2.9779615938528894e-15,0.0033407485546883488,6.986697866488022e-09,0.0,1.7011632242195438e-12,0.0,0.0,0.0,0.0,0.00013006169424602314,0.00035758997931594903,0.00024215418516486598,2.6055950904844636e-05,1.2796394157149125e-06,0.00050167916168106046,0.0015620314365379182,2.8166797564407519e-07,1.6673176076914852e-07,1.8183240169503535e-09,1.0352400209413323e-11,0.0011409919527560382
3.269655749842719e-07,0.0013288402658361987,2.3533346829419791e-08,1.8922471713357e-08,4.2942698122272256e-08,5.3718224184740133e-09,3.6210740993314674e-07,0.0,0.0,1.9899969571201636e-05,0.00044793442634830311,2.3732475930972426e-08,1.7680937427485007e-09,3.699106934883519e-10,1.3749370100783226e-22,2.7482892098295389e-16,4.5580961521819605e-11,1.6997962723921889e-08,1.0562448936388701e-08,1.4369193537188907e-17,5.1581249854105938e-21,2.9199769718624255e-11,4.0834022746197814e-16,1.2572816801942144e-13,3.4000000349153741e-12,5.7948111282798911e-11,2.7251588460655269e-11,9.6058704969068639e-11,0.0016842499698059906,1.0801382425383943e-10,2.1463686832523604e-10,3.5567835042189819e-08,4.6732648665599972e-14,1.983372908619163e-14,6.1497743409427095e-09,5.9429220274405764e-10,0.35999999999999999,0.0,0.0025318934005779956,0.10670899008213192,1.1894868049215272e-10,1.6878918077984688e-07,2.0162751605696596e-07,3.2787755965926241e-05,0.0,1.4313476250561671e-10,3.3444346157232462e-14,2.993121029207481e-15,0.003357157072286883,6.9781374785859149e-09,0.0,1.73472629270954e-12,0.0,0.0,0.0,0.0,0.00012824534220441555,0.00035352739158491946,0.00024178060567090702,2.5690725412433559e-05,1.2650112315163864e-06,0.00050126869716551122,0.0015657414634633548,2.8141752928597201e-07,1.6658400710494823e-07,1.846488050146956e-09,1.0512007935961332e-11,0.0011498150172107656
3.308588840870387e-07,0.0013288542845372715,2.3300394505200112e-08,1.8749255888960942e-08,4.3601497255951986e-08,5.4358643794090266e-09,3.6863663632909271e-07,0.0,0.0,1.987511306489456e-05,0.00045062904398733816,2.4237234808321148e-08,1.800536106660259e-09,3.7096410820243053e-10,1.3429332659422573e-22,2.7109772335953049e-16,4.5406328775019541e-11,1.7296564996306579e-08,1.0830135100313551e-08,1.4772077071760867e-17,5.2810263283587678e-21,3.0095478276105617e-11,4.1073482356517471e-16,1.252678384762662e-13,3.5528426914320377e-12,5.9028181480621552e-11,2.8165755024033303e-11,9.8040967439934407e-11,0.0016929484717988403,1.1176583042473591e-10,2.1887063464272593e-10,3.5577091842559661e-08,4.7716503589821803e-14,2.00534214866261e-14,6.2509558497955938e-09,6.1418336597915989e-10,0.35999999999999999,0.0,0.0025099708441208681,0.1067026643526357,1.1723241693086999e-10,1.6965705550816292e-07,1.9883150633484657e-07,3.3196195606843167e-05,0.0,1.4118983823854354e-10,3.3401076672752076e-14,3.0078961439965596e-15,0.0033733024644228846,6.9691088191350948e-09,0.0,1.7684501059242721e-12,0.0,0.0,0.0,0.0,0.00012646656136304629,0.00034953807975001143,0.00024138463815775315,2.5333086331312087e-05,1.2506488468060381e-06,0.00050085016239818502,0.0015693574069175285,2.8116293138522005e-07,1.6643378568593023e-07,1.8746166164377117e-09,1.0671404161548994e-11,0.0011585247121818931
3.347521931898055e-07,0.0013288682047903583,2.3071196153456266e-08,1.8575585341505417e-08,4.4262747008138193e-08,5.4995426674474868e-09,3.7519432112192199e-07,0.0,0.0,1.985031490293578e-05,0.00045328819763568715,2.4743819782804624e-08,1.832854670605701e-09,3.7198535756263998e-10,1.3115514217023936e-22,2.6737575162694885e-16,4.5222695827971576e-11,1.7593615355830608e-08,1.1100885634062664e-08,1.5180637091902055e-17,5.4049185885951195e-21,3.1009517148215376e-11,4.1310162321778429e-16,1.2478297989819231e-13,3.7101629825116107e-12,6.0103830087915527e-11,2.9094727665031129e-11,1.0004421907672842e-10,0.0017015267034760403,1.1558287688170414e-10,2.2311098910473548e-10,3.5581427247482076e-08,4.8701062576974224e-14,2.027031160078898e-14,6.3514778254009384e-09,6.3447822864744921e-10,0.35999999999999999,0.0,0.0024884223432938167,0.10669645879774284,1.1555577888039125e-10,1.7051295580076577e-07,1.9609295392384838e-07,3.3603277443588032e-05,0.0,1.3928711857228844e-10,3.3355651090086498e-14,3.022296151794512e-15,0.0033891910500134428,6.9596303106999447e-09,0.0,1.8023320773404452e-12,0.0,0.0,0.0,0.0,0.00012472432712058726,0.00034562020133081204,0.00024096709223099836,2.4982825636224271e-05,1.2365455299487432e-06,0.00050042405402122008,0.0015728822909675316,2.8090445268060133e-07,1.6628125701191202e-07,1.9027078641156242e-09,1.0830578638190717e-11,0.0011671230709420517
3.386455022925723e-07,0.001328882025932891,2.2845665757181533e-08,1.8401623172433376e-08,4.4926415185728714e-08,5.5628559860521338e-09,3.8178006583942256e-07,0.0,0.0,1.9825574021759129e-05,0.00045591257334416186,2.5252185855808585e-08,1.8650433570119354e-09,3.7297799253795724e-10,1.280792858827241e-22,2.6366633653341511e-16,4.5030607362998021e-11,1.7889059106132452e-08,1.1374703982563631e-08,1.5594909293175546e-17,5.5298050007152936e-21,3.194208035215177e-11,4.1544072197034022e-16,1.2427508674185637e-13,3.8720139734763661e-12,6.117483718876506e-11,3.0038407349728168e-11,1.0206935883262097e-10,0.0017099871280641557,1.1946457980708406e-10,2.2735729046491968e-10,3.5581022018389826e-08,4.9686132689600585e-14,2.0484508880012992e-14,6.4513299539327925e-09,6.5517945789816082e-10,0.35999999999999999,0.0,0.00246723860584402,0.1066903700307902,1.1391752296804708e-10,1.7135712907969445e-07,1.9341030241360864e-07,3.4009003588812589e-05,0.0,1.3742535617121979e-10,3.3308154168057315e-14,3.0363300391387684e-15,0.0034048289475264869,6.9497196373127718e-09,0.0,1.8363696827814556e-12,0.0,0.0,0.0,0.0,0.0001230176496390191,0.0003417719728927079,0.00024052875358884576,2.4639742469778895e-05,1.2226947477548131e-06,0.0004999908428556947,0.0015763190223082094,2.806423482561876e-07,1.6612657234224186e-07,1.930760014307442e-09,1.0989521506862923e-11,0.0011756120835018113
