Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870)
3.856812416041669e-08,0.001360237796109702,3.1406790472853954e-14,2.2991245452730491e-16,1.0696228720884246e-13,2.12774737326123e-20,5.3455420169326416e-14,0.0,0.0,1.3866439964009955e-08,6.2574936254076024e-11,1.6064371469025038e-20,7.3100483816699534e-24,6.785384593935309e-21,6.2728165517537638e-49,8.9694108229725063e-37,7.3320056928518815e-26,9.3693950153478104e-24,2.2697679065167371e-20,5.3835088077370101e-37,4.7791007771674964e-41,5.2120767738409243e-23,1.3103611764523639e-29,3.8085973120035094e-29,1.1295588747307932e-28,1.5354716445142244e-22,1.3705674760433739e-23,6.3875632531534526e-21,6.071525179512321e-10,1.2143399355401448e-30,3.6938261277704116e-26,1.0042896932943144e-18,2.0509312220505739e-27,1.1938683321118309e-30,3.2755994676096244e-21,4.7545707174033879e-24,0.35999999999999999,0.0,0.0098779942342079614,0.10879805313808834,1.8982003621453822e-12,2.0037977310679615e-13,3.8500736342713692e-11,4.7936807946151858e-15,0.0,2.0810917073252798e-11,2.1760285953718149e-22,1.0748499200144271e-23,3.878110175708244e-08,9.5187253613871531e-14,0.0,2.9637000380722607e-22,0.0,0.0,0.0,2.9420485307904508e-53,9.2628179614603426e-07,5.5940543814092956e-06,5.1306989213856406e-07,4.7886189777257538e-06,1.1549361588164434e-07,6.0469425404340185e-10,2.8797135597993316e-08,1.2003070165139287e-12,8.9584071094295423e-13,2.9525326692288688e-19,1.1630846836896386e-20,3.573235364609153e-13,7.3020742209097598e-14,5.8754023104620276e-22,5.8098452466442912e-16,1.5982559148575616e-13
4.066618255648039e-08,0.0013602370315454503,3.3383929846084848e-14,2.5714104750226776e-16,1.2950089847964157e-13,2.6561843127021263e-20,6.8440622362900286e-14,0.0,0.0,1.5395353580448961e-08,7.7178226543261681e-11,2.0314681501620158e-20,9.0987619432968947e-24,8.1014431712294148e-21,9.0003511668231301e-49,1.2074265622770344e-36,9.2466540931281116e-26,1.1884427257478051e-23,2.8227383180354897e-20,8.740956517501066e-37,7.1461473900036211e-41,6.4810650056610032e-23,1.4595251719168262e-29,4.8058341082190196e-29,1.6450724934228441e-28,1.9079148824656931e-22,1.7981401082622198e-23,7.5209945936979321e-21,6.7517652722395114e-10,1.7989152721978162e-30,5.061539602016299e-26,1.1746622571954537e-18,2.5770463621823334e-27,1.521847543502789e-30,4.0691158161068383e-21,6.7639304478044692e-24,0.35999999999999999,0.0,0.0098773430984808331,0.10879778246488843,2.0082146462115381e-12,2.2346783307165148e-13,4.0580155952905108e-11,5.9741344478150571e-15,0.0,2.3213786799608131e-11,2.6947895784286507e-22,1.3905538175284775e-23,4.4738159141371256e-08,1.1787869194130297e-13,0.0,3.5939609589607066e-22,0.0,0.0,0.0,4.6540671623761251e-53,9.7471721796187542e-07,5.8938538987655991e-06,5.4081392774389143e-07,5.0466292823754052e-06,1.2169072189607851e-07,6.7239824041995866e-10,3.3716708863558722e-08,1.3347468746620957e-12,9.9617622024127229e-13,3.8594714218877238e-19,1.5207049217943323e-20,4.4139078941066251e-13,8.4447493295629776e-14,7.6806800745096441e-22,6.7994107248210968e-16,1.9724682528686128e-13
4.276424095254409e-08,0.001360236267127322,3.5358343567828878e-14,2.8590903607268943e-16,1.5517502828879697e-13,3.2769294256763761e-20,8.6491508574210249e-14,0.0,0.0,1.7001899908495898e-08,9.4184166391562182e-11,2.5363529249541961e-20,1.1198340727479065e-23,9.5785865150733162e-21,1.2664028771061254e-48,1.6000906440609748e-36,1.1516022570429482e-25,1.4913436746647243e-23,3.4710513177322997e-20,1.3847071795248934e-36,1.0466431494680603e-40,7.9686193514431152e-23,1.6166543228961719e-29,5.9883056438841045e-29,2.3499594976286091e-28,2.3441012050177758e-22,2.3261471296415966e-23,8.7807168507220599e-21,7.467721159090226e-10,2.6150748487495264e-30,6.8250184496720402e-26,1.36286270371019e-18,3.198436962689943e-27,1.9143789238893411e-30,4.9981644932129077e-21,9.4466342215703317e-24,0.35999999999999999,0.0,0.0098766922119290744,0.10879751175949826,2.1183898859380065e-12,2.4834703767790442e-13,4.2655149520842153e-11,7.3652287517248982e-15,0.0,2.574434757387737e-11,3.3006376736664025e-22,1.7886126878690069e-23,5.126363701138748e-08,1.4437916478591825e-13,0.0,4.318491326360636e-22,0.0,0.0,0.0,7.1901978129954268e-53,1.0230477661617276e-06,6.1930020761224354e-06,5.6854086848459894e-07,5.3040795520821581e-06,1.2787435274213036e-07,7.4364733262710165e-10,3.9161796943565201e-08,1.4762284498091638e-12,1.1017669485009433e-12,4.9761215889811163e-19,1.9610947094265011e-20,5.3942406656945423e-13,9.698431540887613e-14,9.9035027359691657e-22,7.8941918197280166e-16,2.408583566115106e-13
4.486229934860779e-08,0.0013602355028547236,3.7329701079772966e-14,3.1621345429503774e-16,1.8421008211613896e-13,3.9999721096710107e-20,1.0802300944285126e-13,0.0,0.0,1.8685638273001637e-08,1.138381669350251e-10,3.130581049695803e-20,1.3643125300639349e-23,1.1226061524310932e-20,1.7506932354461558e-48,2.090471496574902e-36,1.4181415407597198e-25,1.853432546206439e-23,4.2250571100976061e-20,2.1449464430641229e-36,1.5044454556954289e-40,9.6984158534225738e-23,1.781733590683619e-29,7.3776360764813076e-29,3.2987465587555577e-28,2.8508461717975764e-22,2.9712503624954761e-23,1.0173269363255422e-20,8.2193149961962682e-10,3.7373689235141229e-30,9.0700305309765071e-26,1.5696917077852781e-18,3.9258957110442747e-27,2.3796373363753728e-30,6.0771809368645153e-21,1.2975287232735389e-23,0.35999999999999999,0.0,0.0098760415811467474,0.1087972410219117,2.2287146888945227e-12,2.750927985232492e-13,4.4725518503481239e-11,8.9918508059054658e-15,0.0,2.8401860544847217e-11,4.0026389049016843e-22,2.2865621281384578e-23,5.8381824871845126e-08,1.7508515994682987e-13,0.0,5.1460629796814408e-22,0.0,0.0,0.0,1.0873170197167693e-52,1.0712688086937072e-06,6.4914724583389888e-06,5.9625072447214833e-07,5.5609451197390738e-06,1.3404396154133439e-07,8.1843230516021399e-10,4.5157814919381194e-08,1.6247333807514953e-12,1.2125991874732879e-12,6.3366838876193838e-19,2.4977644312388939e-20,6.5287166901389382e-13,1.1067953561346828e-13,1.2611982150660809e-21,9.0992015584758585e-16,2.9130001154645431e-13
4.6960357744671493e-08,0.0013602347387270649,3.9297721462781319e-14,3.4805112089928137e-16,2.1683191599289599e-13,4.8357712977913397e-20,1.3347916206818978e-13,0.0,0.0,2.044610968142607e-08,1.3639645069242753e-10,3.8241730163433047e-20,1.6469302607726428e-23,1.3053080884099756e-20,2.3816572234527083e-48,2.6959447515290126e-36,1.7286321464372533e-25,2.2833614502892854e-23,5.0956307683841318e-20,3.2551592743680282e-36,2.1258933945312135e-40,1.1695323070168026e-22,1.9547472778679647e-29,8.9965963894842017e-29,4.5577647279350402e-28,3.435294445063544e-22,3.7518374678355515e-23,1.1705165442392474e-20,9.0064655387690653e-10,5.259548561094251e-30,1.1895269633467229e-25,1.7959377635582713e-18,4.7707701742102227e-27,2.926314266803308e-30,7.321289959370786e-21,1.7554345202439874e-23,0.35999999999999999,0.0,0.0098753912126668449,0.10879697025213111,2.3391769737627971e-12,3.0377981169087785e-13,4.6791065032964849e-11,1.088049252483238e-14,0.0,3.1185557418185422e-11,4.810266205339564e-22,2.9046456948215602e-23,6.6116795502037586e-08,2.1041095782644684e-13,0.0,6.0858130776872556e-22,0.0,0.0,0.0,1.6126001142549361e-52,1.1193757557660905e-06,6.789238827087405e-06,6.239435058310664e-07,5.8172015436369698e-06,1.4019900631023227e-07,8.9674352535463615e-10,5.1729946595138574e-08,1.7802424975912974e-12,1.32865862542978e-12,7.9788206170107929e-19,3.1455930667193916e-20,7.8324877317777707e-13,1.255810572395337e-13,1.5881125534367646e-21,1.0419396881270955e-15,3.4924117811478672e-13
4.9058416140735194e-08,0.0013602339747437575,4.1262155782555006e-14,3.8141866209745511e-16,2.5326642510533845e-13,5.7952477284699768e-20,1.6333317742687349e-13,0.0,0.0,2.2282837098693787e-08,1.6212585176416041e-10,4.6276785237712675e-20,1.9714912408809406e-23,1.5068821516416939e-20,3.1929827427847881e-48,3.4358156009745288e-36,2.0876390482060445e-25,2.7907130751600028e-23,6.0941704698493475e-20,4.8480174535157115e-36,2.9575708026352477e-40,1.3985397213629625e-22,2.1356790302569387e-29,1.0869091992709432e-28,6.2069377037651177e-28,4.1049169627313098e-22,4.688102054261937e-23,1.3382891133324206e-20,9.8290881634844198e-10,7.2984492405627948e-30,1.5413511548047999e-25,2.0423772087226096e-18,5.7449582100468229e-27,3.5636222715762757e-30,8.7462992312199345e-21,2.3423861909009474e-23,0.35999999999999999,0.0,0.0098747411129589974,0.10879669945016719,2.449764342778382e-12,3.3448203148537243e-13,4.8851592886258872e-11,1.3059276668234357e-14,0.0,3.4094640576626783e-11,5.7333918374367407e-22,3.6660692485823271e-23,7.4492396493640647e-08,2.5078829993101369e-13,0.0,7.1472407569863173e-22,0.0,0.0,0.0,2.3495772462330517e-52,1.1673640614667853e-06,7.086275210032404e-06,6.5161922269876374e-07,6.0728246160991148e-06,1.4633895015016386e-07,9.7857095641684301e-10,5.8903135654868331e-08,1.9427358277432458e-12,1.4499303516481318e-12,9.9438062019563997e-19,3.920887761601413e-20,9.3213660162878442e-13,1.4173634288846102e-13,1.9793135385319912e-21,1.1859676508059211e-15,4.153804624612192e-13
5.32545329328626e-08,0.0013602324472078498,4.517938966016141e-14,4.527289674787364e-16,3.3847512509371425e-13,8.131177536248579e-20,2.382734473017813e-13,0.0,0.0,2.6183063347074838e-08,2.242171358978646e-10,6.6092637874886846e-20,2.7625890320843405e-23,1.9702987030802099e-20,5.519243200191869e-48,5.4061536355863108e-36,2.9705267900092496e-25,4.0811093280012795e-23,8.5233447995961272e-20,1.0226328543072112e-35,9.0880908544563773e-39,1.9555178267282101e-22,2.5212280335755323e-29,1.5475902604909061e-28,1.1075713396093786e-27,5.7311823276085898e-22,7.1179410372607305e-23,1.7201633767305354e-20,1.1580394439317417e-09,1.3538418578692408e-29,2.5057768993359072e-25,2.5988809976813076e-18,8.1315894831752913e-27,5.1496180603778032e-30,1.2205623469231457e-20,4.019683661851471e-23,0.35999999999999999,0.0,0.0098734417454076559,0.10879615774977439,2.6712663781993623e-12,4.0222405057525892e-13,5.2956819656859429e-11,1.8408062064937032e-14,0.0,4.0285628624635695e-11,7.9675756156839686e-22,5.7281777082917004e-23,9.3259704928339813e-08,3.4850978156901588e-13,0.0,9.6749140407170998e-22,0.0,0.0,0.0,4.7576924486916123e-52,1.2629667938890737e-06,7.6780554123467997e-06,7.0691950357338464e-07,6.5820750961647601e-06,1.5857141397268733e-07,1.1527323049681362e-09,7.515120885760455e-08,2.288591267149545e-12,1.7080480630792024e-12,1.5026357355922622e-18,5.9265910273345754e-20,1.2920942857424064e-12,1.7799575532847788e-13,2.9912284283334315e-21,1.5119780130795388e-15,5.7519171789873823e-13
5.703103804577727e-08,0.0013602310729133483,4.8690520330792551e-14,5.2210300550821565e-16,4.3045679998123918e-13,1.0775219926722031e-19,3.2610456140728376e-13,0.0,0.0,2.9948917759185972e-08,2.9383120244311752e-10,8.8851986652589087e-20,3.6600002023546787e-23,2.4610442715686999e-20,8.6871565093026934e-48,7.875396020894547e-36,3.9811826630990614e-25,5.6250407440913645e-23,1.1272234939490262e-19,1.9025609324648568e-35,-6.646080033471911e-34,2.5856141050124619e-22,2.8951482589162032e-29,2.0751702105648177e-28,1.7944883030762913e-27,7.5676424914662456e-22,1.0079558638634855e-22,2.1201715942647988e-20,1.3276967556664559e-09,2.2740726469448368e-29,3.7570101567254806e-25,3.1763360753219202e-18,1.0852268829224828e-26,6.9902464190650704e-30,1.6110021947099629e-20,6.2986665187268474e-23,0.35999999999999999,0.0,0.0098722732973384724,0.10879567010963222,2.8709264118516953e-12,4.7080970084949744e-13,5.6632438839140967e-11,2.4530624262683738e-14,0.0,4.6277743776324854e-11,1.0480276753750757e-21,8.377221590610023e-23,1.1257557802458221e-07,4.5841175165498975e-13,0.0,1.2468538539902074e-21,0.0,0.0,0.0,8.5605063172194489e-52,1.34855884865838e-06,8.2079058382912066e-06,7.5663149775596293e-07,7.0379967008279125e-06,1.695237106528762e-07,1.3213941324438564e-09,9.2075108321597066e-08,2.6235306427485359e-12,1.9580183825063592e-12,2.1197969868614796e-18,8.3625308195310358e-20,1.696546900669516e-12,2.1538364467980217e-13,4.2200360633434445e-21,1.8512441457540482e-15,7.5465318081612432e-13
6.080754315869193e-08,0.0013602296990774818,5.2186889269326341e-14,5.9637360960839387e-16,5.3827032570357656e-13,1.4010057801186359e-19,4.3687469174416812e-13,0.0,0.0,3.395362919539559e-08,3.7833195311127286e-10,1.1705309627250381e-19,4.7610013841297933e-23,3.0270289185783916e-20,1.3244766407505722e-47,1.1177695656432325e-35,5.2296285915613805e-25,7.6192804248844972e-23,1.4636703755155557e-19,3.3940387971057526e-35,6.144343522241322e-31,3.3565917635706349e-22,3.2299021367827562e-29,2.7271136834815752e-28,2.8167227189165433e-27,9.8108568541675108e-22,1.3950468007587263e-22,2.5773810913269108e-20,1.5087003108552594e-09,3.7041769578723347e-29,5.4854229432698574e-25,3.8307386246627271e-18,1.4201607133986564e-26,9.2921851747427986e-30,2.0876880152884735e-20,9.5754991097229157e-23,0.35999999999999999,0.0,0.0098711058175753128,0.10879518236576179,3.0708065587395145e-12,5.4703817243887224e-13,6.0288847733342936e-11,3.2107644199946442e-14,0.0,5.2662397553694038e-11,1.3538122659907844e-21,1.2015596419638758e-22,1.3432682296576717e-07,5.9215585641144472e-13,0.0,1.5820293550396204e-21,0.0,0.0,0.0,1.4812169887880438e-51,1.4336979766606383e-06,8.7349993600459596e-06,8.0628836121201969e-07,7.4915013375006975e-06,1.8041898207293876e-07,1.5012743468318882e-09,1.1132249002470824e-07,2.9807524165963955e-12,2.2246178801589048e-12,2.9237890013616816e-18,1.1536392241050876e-19,2.1884901077743618e-12,2.5755001579807422e-13,5.8209049603536602e-21,2.2367486491512509e-15,9.7283774334963452e-13
6.45840482716066e-08,0.0013602283256968944,5.5667467177539066e-14,6.7551523045157342e-16,6.6319232727127888e-13,1.7914964760174505e-19,5.743909734483164e-13,0.0,0.0,3.8193802763877904e-08,4.7963054376932614e-10,1.5149999896691271e-19,6.0945584651219132e-23,3.6734566541791187e-20,1.963825081267888e-47,1.5506545432549719e-35,6.7499636585136964e-25,1.0163480589055831e-22,1.8701877490536753e-19,5.8349108958739797e-35,5.401530960160744e-31,4.2878701423339776e-22,3.6417146456985673e-29,3.5212896142113171e-28,4.2998077332858738e-27,1.2515800870347163e-21,1.8924010741150258e-22,3.0954633917665058e-20,1.7009889868000179e-09,5.8726606544121506e-29,7.8240466042275981e-25,4.5661804592106441e-18,1.8268254200509652e-26,1.2128780427990345e-29,2.6622188620972285e-20,1.4175152507393978e-22,0.35999999999999999,0.0,0.0098699393412705737,0.10879469451852189,3.2708370607384181e-12,6.3131062703306749e-13,6.3924979650181444e-11,4.1365085864627372e-14,0.0,5.9433931567383664e-11,1.7212040642041643e-21,1.6922128712711342e-22,1.5864332854062452e-07,7.5284384947104723e-13,0.0,1.9798181300203705e-21,0.0,0.0,0.0,2.4762365807251218e-51,1.5183594531416302e-06,9.2591945381508207e-06,8.5589015350225633e-07,7.942457356033521e-06,1.9125430439615891e-07,1.6923003617817433e-09,1.330290504938667e-07,3.36011219935871e-12,2.507738770234718e-12,3.9536181609294335e-18,1.5602335419987704e-19,2.7794137756680206e-12,3.0475364098031438e-13,7.8715265232955569e-21,2.6711119700415798e-15,1.2348264552101058e-12
6.836055338452127e-08,0.0013602269527682536,5.9131271245161259e-14,7.5950077427449555e-16,8.0647750317874007e-13,2.2573347630702667e-19,7.4275762536952729e-13,0.0,0.0,4.2665879179514595e-08,5.9973139345665486e-10,1.9305061702017182e-19,7.6916304634558644e-23,4.4054828356206923e-20,2.841033030919358e-47,2.1082056317267554e-35,8.5783348392386894e-25,1.3373524736692556e-22,2.3558205106171261e-19,9.7078962061861991e-35,-5.7702128193798272e-31,5.4000701176394633e-22,4.093218437983562e-29,4.4766391215026388e-28,6.4038486301915695e-27,1.5740631101004592e-21,2.5218602649226431e-22,3.6780536821637071e-20,1.9044984000247866e-09,9.0901254967824907e-29,1.0930903252883848e-24,5.3866282582154763e-18,2.3146241378926806e-26,1.5579395506719244e-29,3.3468557066025759e-20,2.0496205359097916e-22,0.35999999999999999,0.0,0.0098687739027446906,0.10879420656835402,3.4709488452496488e-12,7.2401849987556265e-13,6.753979381238894e-11,5.2547679193938572e-14,0.0,6.6586417856352319e-11,2.1576464706730564e-21,2.3429599521425144e-22,1.8565201017557104e-07,9.4373081532345998e-13,0.0,2.4473695494011829e-21,0.0,0.0,0.0,4.0154744187828522e-51,1.6025191303695271e-06,9.7803531763117631e-06,9.0543693430583859e-07,8.3907361826161641e-06,2.0202682082748927e-07,1.8943957075828923e-09,1.5732733098562601e-07,3.7614578889528632e-12,2.8072675116261033e-12,5.25317669639064e-18,2.0733841793109681e-19,3.4814250572336387e-12,3.5724744655146879e-13,1.0459324866096698e-20,3.1568784838017846e-15,1.5459755893424882e-12
7.213705849743593e-08,0.001360225580288255,6.2577343529309715e-14,8.4830166262113353e-16,9.6935509862281276e-13,2.8072555955281919e-19,9.4637111373087098e-13,0.0,0.0,4.7366141354427309e-08,7.4072742315687708e-10,2.4261629901627075e-19,9.5851801124646916e-23,5.2282116063002643e-20,4.0211771993703371e-47,2.8152152572691397e-35,1.0752886560984246e-24,1.7383270155928908e-22,2.9301411697794585e-19,1.5686483165025017e-34,-1.046312110684053e-31,6.7150018717873187e-22,4.5778946846245413e-29,5.6131501476129189e-28,9.3299621827642308e-27,1.9546623200418819e-21,3.3079110860037178e-22,4.3287491103764995e-20,2.11916098446931e-09,1.3772343895884161e-28,1.4991600680821237e-24,6.2959242920535977e-18,2.8934881336694891e-26,1.9729598746148911e-29,4.1545077612780054e-20,2.9020807754723754e-22,0.35999999999999999,0.0,0.0098676095354516755,0.10879371851578101,3.6710738679769432e-12,8.2554310060018285e-13,7.1132275710226831e-11,6.5919198017834193e-14,0.0,7.411366957234707e-11,2.6709155824662179e-21,3.1930638880628712e-22,2.1547668349079038e-07,1.1682173094222125e-12,0.0,2.9921738747096029e-21,0.0,0.0,0.0,6.3370766987564486e-51,1.6861534616821229e-06,1.0298340458441254e-05,9.5492876341594718e-07,8.8362124477434926e-06,2.1273374444714637e-07,2.1074801289522436e-09,1.8434658642541061e-07,4.1846298649160682e-12,3.1230849530107174e-12,6.8714725951655368e-18,2.712462387096934e-19,4.307228178242364e-12,4.1527825943727839e-13,1.3681914795312806e-20,3.6965135119617811e-15,1.9119082813483417e-12
7.59135636103506e-08,0.0013602242082536194,6.6004745527793252e-14,9.4188787413248335e-16,1.1530258632099674e-12,3.4503681646381485e-19,1.1899145216002375e-12,0.0,0.0,5.2290721211430536e-08,9.0479514214476412e-10,3.0116132857406188e-19,1.1810183263051333e-22,6.1466934162791704e-20,5.5813178711477368e-47,3.6993711273535712e-35,1.3313677956348229e-24,2.234635943548474e-22,3.6032449331589113e-19,2.4690752727088385e-34,4.747274753568685e-31,8.2556520736877989e-22,5.0787726674322718e-29,6.9518298783422259e-28,1.3327399162467208e-26,2.3998108338140462e-21,4.277820143874915e-22,5.0511070830244344e-20,2.3449060738424711e-09,2.0468269477415638e-28,2.0221971234023059e-24,7.2977872014433312e-18,3.5738665353268323e-26,2.4671377475926883e-29,5.0987185521921811e-20,4.0325102363410984e-22,0.35999999999999999,0.0,0.0098664462719468167,0.10879323036140533,3.8711444796200785e-12,9.3625523694771534e-13,7.4701436408193366e-11,8.1762692468501883e-14,0.0,8.2009252919648255e-11,3.2691016538376332e-21,4.2883747316880712e-22,2.4823794545518806e-07,1.4298412510076918e-12,0.0,3.6220536636150351e-21,0.0,0.0,0.0,9.7602385283103056e-51,1.769239524037641e-06,1.0813025077433785e-05,1.0043657007351595e-06,9.2787641062425377e-06,2.2337236087337679e-07,2.3314696877707789e-09,2.1421266248605525e-07,4.6294611926215669e-12,3.4550664852879439e-12,8.8628470270108814e-18,3.49894856048262e-19,5.2701034651052767e-12,4.7908656851984464e-13,1.7647534912048392e-20,4.2924005910011276e-15,2.3385058590028879e-12
7.969006872326526e-08,0.0013602228366610956,6.9412562040575102e-14,1.0402279760614351e-15,1.3586594237751162e-12,4.1961354356499393e-19,1.4783512266612343e-12,0.0,0.0,5.7435606691476523e-08,1.0941896044546275e-09,3.697024070497796e-19,1.4403638190943213e-22,7.165922635501489e-20,7.6116835329316994e-47,4.7913465751221567e-35,1.6302633628132078e-24,2.8438091595878363e-22,4.3857445440783324e-19,3.7954358181131384e-34,-4.1076739027875808e-31,1.0046170509079848e-21,5.5805391221675572e-29,8.5146393703822908e-28,1.8701348686209365e-26,2.9162408189544656e-21,5.461765768722797e-22,5.8486435006544283e-20,2.5816599845501777e-09,2.9893659412103756e-28,2.6870739211699135e-24,8.3958128316030992e-18,4.3667158341533169e-26,3.0503381134654486e-29,6.1936517629790947e-20,5.5090045781637576e-22,0.35999999999999999,0.0,0.0098652841438564686,0.10879274210590735,4.0710933489916956e-12,1.0565148635556296e-12,7.8246314134394832e-11,1.003806765253578e-13,0.0,9.0266498889140909e-11,3.9605900771526927e-21,5.6819404201700409e-22,2.84053063186712e-07,1.7322696061369697e-12,0.0,4.3451548647958449e-21,0.0,0.0,0.0,1.4705626842314892e-50,1.8517550390728663e-06,1.1324279355627996e-05,1.0537478062706767e-06,9.7182725493158874e-06,2.3394003075336459e-07,2.5662768671141942e-09,2.47047880839882e-07,5.0957778300145057e-12,3.8030821958969544e-12,1.1287179245023003e-17,4.4565133194724666e-19,6.3838856935285772e-12,5.4890630076871364e-13,2.2475455753206211e-20,4.9468389455581443e-15,2.8318988950151667e-12
