Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422)
9.437664289200966e-07,0.0016085877569664605,4.7599674966905287e-16,1.1390712684217358e-17,3.6656291421439082e-17,3.0263893000672215e-20,2.2352385792394867e-18,0.0,0.0,6.2210230650425311e-08,5.4476268791321394e-09,4.0158436007233343e-20,9.0572932638679527e-24,7.0402748240613955e-22,3.9096414790403227e-54,3.283337285619002e-40,1.0941099422082417e-27,9.24546481403268e-24,4.0692708742692443e-20,4.8219393333167929e-39,2.1466790953215503e-32,5.8213977568776705e-23,1.5015828703001462e-31,2.5614240866891382e-31,1.5010904201136808e-26,1.6958115747096134e-22,1.4061473849727172e-28,4.6637845830991979e-22,1.8246438612071925e-10,1.2357641093657627e-28,2.7532591869006455e-25,7.4745392590874383e-20,4.5106844403714588e-28,8.9494968529119499e-32,3.6194826671969263e-21,7.4323836632064609e-27,0.35999999999999999,0.0,0.0098764369730309932,0.1087965347206081,6.8859147758789901e-13,9.6400077575822429e-15,1.6285881074529381e-12,6.4701053755061495e-14,0.0,1.4988748231806622e-10,1.8992737569394903e-17,1.2169402886778784e-23,7.467469485473451e-07,1.3292050993057171e-11,0.0,2.3860110967027128e-21,0.0,0.0,0.0,0.0,2.3660997415995406e-07,5.3968503820151396e-06,7.8501447389639928e-07,5.5192957974864702e-06,2.3167446777706515e-07,1.8132927693523874e-10,6.4648695436599963e-07,5.8329182299957847e-13,4.8711642848720465e-13
9.675303492123744e-07,0.0016085872216985487,4.8520368644841765e-16,1.1941099708908832e-17,4.030854138305813e-17,3.3141384198881013e-20,2.5517257415234105e-18,0.0,0.0,6.4911860601225204e-08,5.9629358453967254e-09,4.418768291834993e-20,9.9629863502676573e-24,7.5332781371507361e-22,4.4373579604069833e-54,3.680161490064004e-40,1.2025544932179385e-27,1.0172465474608772e-23,4.4755000446579708e-20,5.5642945120248405e-39,6.8866669952081726e-32,6.3986792934822327e-23,1.4189130676967539e-31,2.8149254451661262e-31,1.7648117384641398e-26,1.8581689494803104e-22,1.5780255547396266e-28,4.9885056306821937e-22,1.9123426401833389e-10,1.4579896419206656e-28,3.1306265374833633e-25,7.9170404196813725e-20,4.9445293924434954e-28,9.7801404642531474e-32,3.9520210380651123e-21,8.7284665563211518e-27,0.35999999999999999,0.0,0.0098761006995076971,0.10879637220885655,7.0323073065550881e-13,1.0103357234326204e-14,1.6609132366704712e-12,7.1640254964715586e-14,0.0,1.5650396313684271e-10,2.1364549728607084e-17,1.3090957297541016e-23,7.9766697105885115e-07,1.4551980067213999e-11,0.0,2.6169641400258564e-21,0.0,0.0,0.0,0.0,2.4127466011778094e-07,5.4991397795662762e-06,8.0411031959861937e-07,5.6289645057392956e-06,2.3606604002933826e-07,1.9004079038879394e-10,6.9171355171557641e-07,6.1131479612023827e-13,5.105187070915565e-13
9.912942695046523e-07,0.0016085866867910014,4.9423741117190838e-16,1.2502085732043621e-17,4.4251216968511079e-17,3.6198943159203471e-20,2.9057761748406367e-18,0.0,0.0,6.7640820266002159e-08,6.5102576309451446e-09,4.8497767797905824e-20,1.093181321948494e-23,8.044988053829094e-22,4.9879959172694532e-54,4.1083769184796981e-40,1.3183250946560175e-27,1.1164318946929982e-23,4.9098957208965616e-20,6.3961854421889204e-39,7.6163699338520972e-32,7.0155418180429347e-23,1.3205702408583789e-31,3.0859169055582384e-31,2.0657369063069818e-26,2.030945452931646e-22,1.7654544877722101e-28,5.3254582131463954e-22,2.001751051903268e-10,1.7126128966420135e-28,3.5470838528738985e-25,8.3721010230164888e-20,5.406358628614398e-28,1.0660678690387103e-31,4.3042960590509055e-21,1.021430226189405e-26,0.35999999999999999,0.0,0.0098757647252681463,0.10879620974482947,7.1768098423289224e-13,1.0575739482450045e-14,1.6927207910518975e-12,7.9116456554394495e-14,0.0,1.6319582935880265e-10,2.3957796503616644e-17,1.4056229540624981e-23,8.5049270490904937e-07,1.5890751268307376e-11,0.0,2.8634342925362729e-21,0.0,0.0,0.0,0.0,2.4586441345174811e-07,5.5994382012044069e-06,8.2317397701329286e-07,5.7368712967097731e-06,2.4037212678776834e-07,1.9892173003285996e-10,7.3868032908411823e-07,6.3988274467582762e-13,5.3437609417822284e-13
9.999999999999997e-07,0.001608586152244201,4.9750346926881031e-16,1.2710213495095839e-17,4.5771349657059959e-17,3.7365076427400594e-20,3.0455739823260446e-18,0.0,0.0,6.8646992178384838e-08,6.7189430302383066e-09,5.0149136706951264e-20,1.1303018136564562e-23,8.2371258216708407e-22,5.2301321005276167e-54,4.2743168067738686e-40,1.3626520682294194e-27,1.1544406543905669e-23,5.0762935037063482e-20,6.7248829559647885e-39,7.2299274718989255e-32,7.25171953608346e-23,1.3073609638955049e-31,3.1898299104127794e-31,2.1860629866208562e-26,2.0969111023043957e-22,1.8381880029618825e-28,5.4519556759493682e-22,2.0349275676253893e-10,1.814708652682746e-28,3.7099683791340281e-25,8.5419352030204488e-20,5.5827195887830582e-28,1.0995980282801309e-31,4.4383800372901957e-21,1.08104926286455e-26,0.35999999999999999,0.0,0.0098756417185563872,0.10879615023958059,7.2292715488763949e-13,1.0751024981025137e-14,1.7042436108588889e-12,8.199466591539875e-14,0.0,1.6566529381312485e-10,2.4965909752831234e-17,1.4420954891712593e-23,8.7032205597546126e-07,1.6401356687609927e-11,0.0,2.9577228354561836e-21,0.0,0.0,0.0,0.0,2.4752706927709153e-07,5.6356834224154302e-06,8.3014975683864178e-07,5.7759608924780521e-06,2.4192823182129774e-07,2.0221705071099192e-10,7.5632201744749216e-07,6.504830285583239e-13,5.4322849853332268e-13
1.0150581897969302e-06,0.001608586152244201,5.0309781299903995e-16,1.3073479039163422e-17,4.8499950859705467e-17,3.9441374676722814e-20,3.3009369889415941e-18,0.0,0.0,7.0395080487093683e-08,7.0904297622101667e-09,5.3099407629898905e-20,1.1966215558324688e-23,8.5753759357030366e-22,5.7131953119884842e-54,4.5755684758054785e-40,1.4417991411391843e-27,1.2223552144712394e-23,5.3735261421267328e-20,7.3254503057085557e-39,1.7513160513113856e-32,7.6734474856846901e-23,1.1339618583702308e-31,3.3751326415464098e-31,2.4078266199938301e-26,2.2144575422350999e-22,1.9693411508573363e-28,5.6746211393331105e-22,2.0928414873140635e-10,2.0032650499467384e-28,4.005357213276461e-25,8.8396338574809766e-20,5.8970287737209947e-28,1.1592298313224726e-31,4.6767663541990205e-21,1.1912367883260014e-26,0.35999999999999999,0.0,0.0098754290501659233,0.10879604732983501,7.319409185777534e-13,1.1057008606029218e-14,1.724010352231468e-12,8.715484297364473e-14,0.0,1.6995844801650971e-10,2.6786099346976412e-17,1.5066046989722029e-23,9.0522434285149652e-07,1.7310505260327956e-11,0.0,3.1259916732528038e-21,0.0,0.0,0.0,0.0,2.503791877321619e-07,5.6977457126593401e-06,8.4220549984559331e-07,5.843015084187732e-06,2.445927307816833e-07,2.079693261319649e-10,7.8738825587800315e-07,6.6898675679877356e-13,5.5868114735569296e-13
1.038822110089208e-06,0.0016085856180582416,5.117849527571938e-16,1.3655087649880107e-17,5.307064238561748e-17,4.2873321096539398e-20,3.7409884913492402e-18,0.0,0.0,7.3172643043688442e-08,7.7042601289140645e-09,5.8003315410112738e-20,1.3068639215755518e-23,9.1243936127471522e-22,6.4538244108744648e-54,5.0797026114348665e-40,1.5731505240724827e-27,1.3352697287086362e-23,5.8674590128343716e-20,8.3603184953920932e-39,1.1038135681622209e-32,8.373855148425453e-23,7.7145601406682434e-32,3.6828202850640648e-31,2.7953194362099763e-26,2.4090156901187856e-22,2.1906129080198959e-28,6.0359605461052714e-22,2.1855863287815304e-10,2.3338585889862872e-28,4.5082617707310589e-25,9.319548084766676e-20,6.4173804865410466e-28,1.2576137475618111e-31,5.069871256153401e-21,1.3847153175084747e-26,0.35999999999999999,0.0,0.0098750936738090968,0.10879588496509435,7.4600943444328516e-13,1.1547018664046482e-14,1.7547820117162541e-12,9.5780882196273808e-14,0.0,1.7678725207169733e-10,2.9863438940001676e-17,1.6121222573777496e-23,9.6186023583655379e-07,1.8813316131304316e-11,0.0,3.4052061797500598e-21,0.0,0.0,0.0,0.0,2.5481900983368229e-07,5.7940643079533249e-06,8.6120494171156224e-07,5.9473965053578591e-06,2.4872793753867866e-07,2.1718080781561293e-10,8.3783658109755128e-07,6.9861791700338271e-13,5.8342642122246478e-13
1.062586030381486e-06,0.0016085850842329388,5.202990568343759e-16,1.4246719502726142e-17,5.7979434515449151e-17,4.6499255908397779e-20,4.229950403453414e-18,0.0,0.0,7.5971542885220005e-08,8.3525258789170586e-09,6.3220189234027523e-20,1.4241531407222524e-23,9.6919742387876172e-22,7.2195194195160237e-54,5.6210853085784363e-40,1.7127190661030146e-27,1.4554289589006199e-23,6.3927604232391498e-20,9.5094263994768739e-39,3.0510362938447238e-32,9.1182188726572329e-23,8.7439612660097547e-32,4.0094731333698132e-31,3.2327392162540279e-26,2.6149239924729967e-22,2.4302166330014463e-28,6.4094304659621044e-22,2.2799579767840917e-10,2.7085981639470394e-28,5.0586995554125948e-25,9.8117494514762642e-20,6.9682373886537732e-28,1.3613284360719106e-31,5.4840303156290803e-21,1.6045276872432578e-26,0.35999999999999999,0.0,0.0098747585955695667,0.10879572265174324,7.5988564695381896e-13,1.204562381144144e-14,1.7850363524605163e-12,1.0502029765253141e-13,0.0,1.8367774557002641e-10,3.3204143606161292e-17,1.7222554784750926e-23,1.020396960198002e-06,2.0401188637570886e-11,0.0,3.7016469472078946e-21,0.0,0.0,0.0,0.0,2.5918397725566625e-07,5.8883978385563637e-06,8.8017235613775842e-07,6.0500178577917001e-06,2.52777912343014e-07,2.2655340575991088e-10,8.9002289641404844e-07,7.2876731481271803e-13,6.0860447457089835e-13
1.086349950673764e-06,0.0016085845507678416,5.2864051092026615e-16,1.4848182633964378e-17,6.3242690653134048e-17,5.0323478075620361e-20,4.7720876569496889e-18,0.0,0.0,7.8789850188463935e-08,9.0359724449560356e-09,6.8760701816858856e-20,1.5487337116917097e-23,1.0278033163507515e-21,8.1285945596952374e-54,6.2066311701184386e-40,1.8606460043696943e-27,1.5830865046325164e-23,6.9504938144449411e-20,1.0781826496821699e-38,3.6552833962431215e-32,9.9079865234646209e-23,1.6242453136448769e-32,4.3561246718259841e-31,3.7249020439622672e-26,2.8324798044208862e-22,2.689117801122687e-28,6.7949734036852685e-22,2.3759288756126125e-10,3.1319911877530337e-28,5.6596571258356141e-25,1.0316140485828072e-19,7.5504050701182923e-28,1.4704776058850895e-31,5.9196428836886747e-21,1.853560503397473e-26,0.35999999999999999,0.0,0.0098744238145925412,0.10879556039083435,7.7356887921861321e-13,1.2552678434907218e-14,1.8147744300176385e-12,1.1489904031534286e-13,0.0,1.9062550840082744e-10,3.6822877280834866e-17,1.8370827699040579e-23,1.0808293863628424e-06,2.2076055753250396e-11,0.0,4.0158818277975184e-21,0.0,0.0,0.0,0.0,2.6347425538377469e-07,5.9807519409593937e-06,8.9910779656092905e-07,6.1508830350592256e-06,2.5674289712604224e-07,2.36084354770218e-10,9.4394320062057931e-07,7.594260530670223e-13,6.342078773251148e-13
1.1101138709660418e-06,0.0016085840176622381,5.3680985362457345e-16,1.5459285350177508e-17,6.8876971327102525e-17,5.435010708577477e-20,5.3719157507548994e-18,0.0,0.0,8.1625672240038212e-08,9.7553127007940544e-09,7.463549047086296e-20,1.6808497933665272e-23,1.0882468843397639e-21,9.1016979312905962e-54,6.8336433599710121e-40,2.0173349373214912e-27,1.7184958317478458e-23,7.5417189892662357e-20,1.2186998967443657e-38,-1.5659419729101331e-33,1.0744598422045105e-22,2.9106626766361948e-32,4.7226550222083123e-31,4.2769225929027634e-26,3.0619734047171299e-22,2.9682995637954659e-28,7.1925209193057357e-22,2.4734715380559201e-10,3.6088581540835027e-28,6.3142030748390001e-25,1.0832620681518339e-19,8.1646701716464227e-28,1.5851597617263102e-31,6.3770877649178496e-21,2.1349371189680117e-26,0.35999999999999999,0.0,0.0098740893298061867,0.10879539818333897,7.8705865572767322e-13,1.3068037283327352e-14,1.8439977533550217e-12,1.25443261018493e-13,0.0,1.9762620066523956e-10,4.0734627089042656e-17,1.9566811012025569e-23,1.1431507487753915e-06,2.3839776519753162e-11,0.0,4.3484768908137106e-21,0.0,0.0,0.0,0.0,2.6769007470508747e-07,6.07113396299017e-06,9.1801131632769747e-07,6.2499974612478574e-06,2.6062320730262131e-07,2.4577089626273042e-10,9.9959196516878264e-07,7.9058525590696658e-13,6.6022921720733881e-13
1.1338777912583197e-06,0.0016085834849151731,5.4480777000058265e-16,1.6079836394486194e-17,7.4899010864864128e-17,5.8583078707236836e-20,6.03420565139677e-18,0.0,0.0,8.4477155146701993e-08,1.0511226243802018e-08,8.0855147562427443e-20,1.820745034808627e-23,1.1505163732007985e-21,1.0102800492989855e-53,7.5068426288952388e-40,2.1830752764424109e-27,1.8619100703232894e-23,8.167491169384102e-20,1.3734835619266885e-38,1.3274562123565343e-32,1.1629486071778983e-22,3.6652041785626604e-32,5.1108094282924218e-31,4.8942199218223754e-26,3.3036876882356923e-22,3.2687618088588436e-28,7.6019942148082986e-22,2.5725585690562436e-10,4.1443426466665769e-28,7.0254854032278803e-25,1.1361086670534606e-19,8.8117995426688618e-28,1.7054681267640726e-31,6.8567229394087486e-21,2.4520298080424808e-26,0.35999999999999999,0.0,0.0098737551399313873,0.10879523603014946,8.0035469554645161e-13,1.3591555592769517e-14,1.8727082654141519e-12,1.3667928308002767e-13,0.0,2.0467556665775647e-10,4.4954690581766788e-17,2.081126008517082e-23,1.2073527167387145e-06,2.569413418892388e-11,0.0,4.6999959438717777e-21,0.0,0.0,0.0,0.0,2.7183172798848823e-07,6.1595528891841737e-06,9.368829686942762e-07,6.3473680246654152e-06,2.6441922856691665e-07,2.5561028064335835e-10,1.0569622005150664e-06,8.2223607642644792e-13,6.866611061282688e-13
1.1576417115505976e-06,0.001608582952525453,5.5263508500027289e-16,1.6709645106272972e-17,8.1325694137324289e-17,6.3026141433181504e-20,6.7639882227444254e-18,0.0,0.0,8.7342485376483396e-08,1.1304358800543934e-08,8.7430211436231617e-20,1.9686623012102918e-23,1.2145985164669616e-21,1.1278387817112791e-53,8.2256404819678461e-40,2.3579881178052567e-27,2.0135818225499062e-23,8.8288600992669496e-20,1.5435643562142287e-38,5.5664702641603013e-33,1.2564070953250449e-22,3.581715056963727e-32,5.5202899655858976e-31,5.582522680701149e-26,3.5578978862126321e-22,3.591520209813762e-28,8.0233047221261773e-22,2.6731626883230986e-10,4.743921014944561e-28,7.7967287729059872e-25,1.1901432386473286e-19,9.4925394744340937e-28,1.8314905825791512e-31,7.3588853512945821e-21,2.8084720775211833e-26,0.35999999999999999,0.0,0.00987342124349159,0.10879507393208124,8.1345690534546798e-13,1.412308920597543e-14,1.900908323493955e-12,1.4863357529936944e-13,0.0,2.1176943846761919e-10,4.9498662680293442e-17,2.2104916005133832e-23,1.2734254658893599e-06,2.7640834652403541e-11,0.0,5.0710000754005761e-21,0.0,0.0,0.0,0.0,2.7589956744154847e-07,6.2460192655090574e-06,9.5572280682619631e-07,6.4430030109910748e-06,2.6813141366041846e-07,2.6559976958268774e-10,1.1160455230121931e-06,8.5436970399105038e-13,7.1349618629824648e-13
1.1814056318428755e-06,0.001608582420491659,5.6029275688645325e-16,1.7348521574315986e-17,8.8174033452907612e-17,6.7682853592680523e-20,7.5665581737884763e-18,0.0,0.0,9.0219891134243749e-08,1.2135321751537623e-08,9.4371157807652202e-20,2.1248434233273303e-23,1.2804786266914859e-21,1.2465709971644388e-53,8.9916554516927783e-40,2.5422950163787444e-27,2.1737629805763698e-23,9.5268691971282651e-20,1.7300141829672071e-38,-1.9282915715464359e-33,1.3549763389976519e-22,2.2835629971749911e-32,5.9517669171937695e-31,6.3478737131165911e-26,3.8248713138218486e-22,3.9376052669246159e-28,8.4563546901197162e-22,2.7752567518982155e-10,5.4134116933962306e-28,8.6312316512464604e-25,1.245354921970669e-19,1.0207615007038993e-27,1.9633096257540642e-31,7.8838907614322079e-21,3.2081710951024194e-26,0.35999999999999999,0.0,0.0098730876388226363,0.10879491188987533,8.263653723018468e-13,1.4662494686307927e-14,1.9286006795318359e-12,1.6133272539181718e-13,0.0,2.1890373920780228e-10,5.4382422376652621e-17,2.3448505654308743e-23,1.3413577500350814e-06,2.9681505148826521e-11,0.0,5.4620472185798964e-21,0.0,0.0,0.0,0.0,2.798940018545958e-07,6.3305451237267112e-06,9.7453088379806095e-07,6.5369120361254745e-06,2.7176027912436778e-07,2.7573663818622747e-10,1.1768322220951706e-06,8.8697737121960035e-13,7.4072713605706792e-13
1.2051695521351534e-06,0.0016085818888121582,5.6778187062615912e-16,1.7996276783262797e-17,9.5461145676564872e-17,7.2556581106595381e-20,8.4474775159695508e-18,0.0,0.0,9.3107643575803142e-08,1.3004691771013049e-08,1.0168839163094615e-19,2.2895290433285213e-23,1.3481406854728891e-21,1.3796125735733566e-53,9.8093531761349288e-40,2.7363046810105445e-27,2.3427045543286997e-23,1.0262554753003883e-19,1.9339484388109744e-38,1.31283528558134e-33,1.4587961485219229e-22,4.091592197468938e-33,6.4060670146290198e-31,7.1966340439195745e-26,4.1048671445807066e-22,4.308061343044317e-28,8.9010377683793604e-22,2.8788137726679646e-10,6.1589841440274403e-28,9.5323633583192952e-25,1.3017326165562638e-19,1.0957729309068699e-27,2.1010023404512504e-31,8.4320336617021634e-21,3.6553202120679596e-26,0.35999999999999999,0.0,0.0098727543240826592,0.10879474990420056,8.3908035689977642e-13,1.5209629426136365e-14,1.9557884603531303e-12,1.7480341391923708e-13,0.0,2.2607448588053014e-10,5.9622119236734891e-17,2.4842741792241219e-23,1.4111369730994809e-06,3.1817693239638249e-11,0.0,5.8736917367920039e-21,0.0,0.0,0.0,0.0,2.8381549374207261e-07,6.4131439056619681e-06,9.9330725259331665e-07,6.6291059789775735e-06,2.7530640204814638e-07,2.8601817705953006e-10,1.2393113275239437e-06,9.2005036062748878e-13,7.6834667542134184e-13
1.2289334724274313e-06,0.0016085813574851131,5.7510363128797444e-16,1.8652722753398582e-17,1.0320422964362779e-16,7.7650495863893915e-20,9.4125785242745188e-18,0.0,0.0,9.6004057865210816e-08,1.3913010577188253e-08,1.0939223944236116e-19,2.462958496337211e-23,1.4175674313061239e-21,1.5220574777493823e-53,1.0678538211443893e-39,2.9402877442150986e-27,2.5206565092822258e-23,1.1036945173824894e-19,2.156522982098948e-38,-1.3328028563757179e-33,1.568005012865447e-22,-5.5905474662058935e-33,6.8836720134078994e-31,8.1354862444555591e-26,4.3981362110085284e-22,4.7039456969022761e-28,9.3572395858429326e-22,2.9838069398233882e-10,6.987167403788104e-28,1.0503561028418206e-24,1.3592649966515346e-19,1.1743563128320602e-27,2.2446403863178039e-31,9.0035872482869949e-21,4.1544115595379247e-26,0.35999999999999999,0.0,0.0098724212972618863,0.10879458797565604,8.5160228565807429e-13,1.5764351749661065e-14,1.9824751479554748e-12,1.8907238877088451e-13,0.0,2.3327779188930903e-10,6.5234159751033728e-17,2.6288323147347994e-23,1.4827492609322802e-06,3.4050866043595815e-11,0.0,6.3064840305827531e-21,0.0,0.0,0.0,0.0,2.8766455649069548e-07,6.4938303876313239e-06,1.0120519661040494e-06,6.7195969144118651e-06,2.7877041682451111e-07,2.964416942681453e-10,1.3034706764593494e-06,9.5358001093163998e-13,7.9634757134929072e-13
1.2526973927197092e-06,0.0016085808265084937,5.8225935746455484e-16,1.9317672673686678e-17,1.1142054393328502e-16,8.2967574692483609e-20,1.046796619895421e-17,0.0,0.0,9.8907494080147189e-08,1.486078478832738e-08,1.1749294217348301e-19,2.6453696438541959e-23,1.4887404469836644e-21,1.671834759098692e-53,1.1599552679913097e-39,3.154469463292375e-27,2.7078676141252937e-23,1.1851060275191124e-19,2.3989345564685964e-38,-4.8218786996314492e-33,1.6827400071153995e-22,-7.9251169527831515e-33,7.3851137577414329e-31,9.1714371707103796e-26,4.7049208308939538e-22,5.1263275164726373e-28,9.8248383223685666e-22,3.0902096372713969e-10,7.9048582209255283e-28,1.1548326497114229e-24,1.4179405249236654e-19,1.2565774311903696e-27,2.3942900010294537e-31,9.5988034511986958e-21,4.7102486970896959e-26,0.35999999999999999,0.0,0.0098720885561924335,0.10879442610477358,8.6393174381398152e-13,1.6326521010195352e-14,2.0086645598903646e-12,2.0416644024343456e-13,0.0,2.4050986920838078e-10,7.1235193576214401e-17,2.7785934518377147e-23,1.5561795327590708e-06,3.6382409719394173e-11,0.0,6.7609701660577922e-21,0.0,0.0,0.0,0.0,2.9144175152332244e-07,6.5726206052691249e-06,1.0307650771307954e-06,6.8083980465653392e-06,2.8215301192186903e-07,3.070045171927074e-10,1.3692969801630985e-06,9.8755772301808695e-13,8.2472264272379607e-13
1.2764613130119871e-06,0.0016085802958800877,5.8925047474036001e-16,1.9990941028081852e-17,1.201273850612265e-16,8.8510598897618194e-20,1.1620020227248328e-17,0.0,0.0,1.0181635797079353e-07,1.5848485879634454e-08,1.2600064843012326e-19,2.8369986763929648e-23,1.5616402463419056e-21,1.8357108965788716e-53,1.2575974331156252e-39,3.3790791803473719e-27,2.9045852982205857e-23,1.2705910619412034e-19,2.6624217052034192e-38,-1.0843252893380339e-32,1.8031367066932983e-22,-6.9697228485512222e-33,7.9110543326807359e-31,1.0311820072798584e-25,5.025454658467088e-22,5.5762869549142226e-28,1.0303705271556911e-21,3.1979954610038515e-10,8.9193287665232629e-28,1.267022312481411e-24,1.4777474657223523e-19,1.342499739383948e-27,2.5500120167660219e-31,1.0217913017253736e-20,5.3279592929470652e-26,0.35999999999999999,0.0,0.0098717560985579506,0.10879426429202019,8.7606946798886542e-13,1.68959976819411e-14,2.0343608297999674e-12,2.2011237676448466e-13,0.0,2.4776703022131219e-10,7.7642099708863334e-17,2.9336246885049024e-23,1.631411572059741e-06,3.8813629185346341e-11,0.0,7.2376915245739081e-21,0.0,0.0,0.0,0.0,2.9514768548681992e-07,6.6495317789723958e-06,1.0494466383823785e-06,6.8955236427290839e-06,2.8545492668309314e-07,3.1770399427978657e-10,1.4367758901270399e-06,1.0219749655741925e-12,8.5346476505539901e-13
