Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253)
1.0123567960282296e-05,0.0012677867483831488,8.8197137676402772e-14,8.8774021067689767e-14,6.3491374015131402e-12,7.9663844039932193e-15,1.0170651586184363e-10,0.0,0.0,1.19420265745727e-06,2.9697966984573161e-05,1.2022664926783877e-13,7.5310519557280169e-17,7.4027257587752596e-17,-4.0690050559337934e-40,9.1156034352490565e-29,5.1091640285131744e-20,4.6412002503932909e-16,1.2001435900539451e-13,1.6766179160242063e-26,-2.9035765933785258e-29,2.3096705435678562e-16,5.4357692469017902e-27,2.3729363397701932e-23,4.718161289833684e-18,7.339865876482403e-17,3.0877281030462717e-15,5.1731843634567487e-17,8.5349878550013399e-07,3.2408414318412382e-18,3.4095220656394001e-17,9.5886974703113928e-15,9.0578219372208447e-22,2.749316713395144e-24,1.1785675074067152e-15,2.2772904453245183e-16,0.35999999999999999,0.0,0.0082968560176183443,0.10801002622906743,1.1256626986195401e-11,1.4415701849808403e-09,1.1907192753087047e-10,3.4702934543052425e-08,0.0,1.9919633929157705e-09,6.1955056398214037e-17,9.9823844044157959e-15,0.00076669337376629703,5.3068739544760303e-08,0.0,1.6734622134979193e-15,0.0,0.0,0.0,0.0,3.6690457510151644e-06,2.7562732540480384e-05,3.2316691188795686e-05,2.6673947270829309e-05,6.9547122059730895e-07,2.3292696048328549e-07,0.00073462137487548577,5.4388727281007762e-10,4.1293679224801287e-10,5.8003989547399788e-11,2.8363556678919964e-12,5.8491220127619193e-07,1.1533940348468125e-09
1.0362776870260421e-05,0.0012677469250154075,8.7929070626234807e-14,8.9582492456013884e-14,6.4752329383326281e-12,8.198429162416585e-15,1.0681220029199431e-10,0.0,0.0,1.1940081414106392e-06,3.037538703125054e-05,1.2594022001052442e-13,7.9285248761009387e-17,7.5637785867163349e-17,2.7447724426594724e-40,-1.075514744672246e-28,5.272123618393031e-20,4.9145586376794102e-16,1.2571444554569689e-13,1.7944852721080452e-26,4.3282133418143075e-29,2.4188140377252922e-16,5.5772343558988629e-27,2.4487050785730707e-23,4.966302422942106e-18,7.5246127309312533e-17,3.2403302527169031e-15,5.2854128874556817e-17,8.7263686109126241e-07,3.5267585654568975e-18,3.5880214972525807e-17,9.7790729222778611e-15,9.2877463349922471e-22,2.8866878469469687e-24,1.2055257160758963e-15,2.4385853256392268e-16,0.35999999999999999,0.0,0.0082659958792998828,0.10799431719918462,1.1191152322455343e-11,1.4718786855142968e-09,1.1865994762044994e-10,3.5801000045010389e-08,0.0,1.985153219322007e-09,6.3275282994867275e-17,1.0339163619853826e-14,0.00078252037456998677,5.4199603173604873e-08,0.0,1.7516156585704163e-15,0.0,0.0,0.0,0.0,3.6563318610908209e-06,2.7451232771534119e-05,3.2424147980957457e-05,2.657885061975046e-05,6.9257883683767105e-07,2.3352203111035193e-07,0.00074974893958656508,5.4521459697450061e-10,4.1394459172319056e-10,6.0794338315485769e-11,2.9724633876779383e-12,6.0235481173902399e-07,1.1772061651225002e-09
1.0601985780238546e-05,0.001267707399499722,8.7662642404156382e-14,9.0365338302848262e-14,6.5998646236203205e-12,8.4318236481801168e-15,1.1203248169643773e-10,0.0,0.0,1.1938151821901747e-06,3.1050030766506505e-05,1.317763999041083e-13,8.3363930794909578e-17,7.7240321432417221e-17,3.6608864653823392e-40,-9.4863501851743848e-30,5.4352682837698558e-20,5.1961078270116361e-16,1.3153673819557854e-13,1.91716568797919e-26,-6.844315249097231e-30,2.5302812706626286e-16,5.6958032411231625e-27,2.524564558430634e-23,5.2210299068545578e-18,7.7092876287144229e-17,3.396357294661622e-15,5.3970787972973338e-17,8.9170885339740012e-07,3.8298106619491654e-18,3.7713455492863574e-17,9.9676407264974776e-15,9.5176636925173865e-22,3.0277906382939801e-24,1.2323520339638764e-15,2.6066759784912661e-16,0.35999999999999999,0.0,0.0082353748358888618,0.10797872329465182,1.1126357566738961e-11,1.5019812655899619e-09,1.1825106181898376e-10,3.690069748117355e-08,0.0,1.9783946628150502e-09,6.4585729698500552e-17,1.0697016843461547e-14,0.00079823141773385656,5.5322089660811995e-08,0.0,1.8313510169908292e-15,0.0,0.0,0.0,0.0,3.6437135899632781e-06,2.7340612553300031e-05,3.2519910881364176e-05,2.648448644955724e-05,6.897098511806052e-07,2.3407553502061839e-07,0.00076476340459709813,5.4644501735895774e-10,4.148788185665877e-10,6.3643322904648097e-11,3.1114091749482894e-12,6.1977144430118866e-07,1.20084383160555e-09
1.0841194690216672e-05,0.0012676681684348743,8.7397831498695465e-14,9.1123803837917537e-14,6.723060463245558e-12,8.6665518781716571e-15,1.1736666555204562e-10,0.0,0.0,1.1936237425604843e-06,3.1721920629474947e-05,1.3773455559494267e-13,8.7546389447246788e-17,7.8834923556127749e-17,-8.5235592628697928e-40,1.4161898390626353e-28,5.5985677524586196e-20,5.4858353914915858e-16,1.3748060629754219e-13,2.0447096984517811e-26,-4.7770836575308585e-29,2.6440601058230554e-16,5.7972267560420138e-27,2.6005007064464354e-23,5.48236017130588e-18,7.8938941250928637e-17,3.5557917538587532e-15,5.5081863920050915e-17,9.1071525752790046e-07,4.1505452906612085e-18,3.9595063458193708e-17,1.0154422976063437e-14,9.7475776774510223e-22,3.1726453630620488e-24,1.2590473529178039e-15,2.7816515691185082e-16,0.35999999999999999,0.0,0.0082049896732253897,0.10796324321037885,1.1062232380542926e-11,1.5318801699305326e-09,1.1784523190291081e-10,3.8001842940560824e-08,0.0,1.9716871607276638e-09,6.5886506675234223e-17,1.1055797064665675e-14,0.00081382781815542268,5.6436293371124793e-08,0.0,1.9126563636664847e-15,0.0,0.0,0.0,0.0,3.6311897550527891e-06,2.7230859060709709e-05,3.2604609802638298e-05,2.6390845560450545e-05,6.8686391930793917e-07,2.345908947894941e-07,0.00077966606221597839,5.475865542230027e-10,4.1574556199418916e-10,6.6550510628156708e-11,3.2531712190634482e-12,6.3715934129751621e-07,1.224309012659248e-09
1.1080403600194797e-05,0.0012676292284759098,8.71346172224433e-14,9.1859068536046803e-14,6.8448477331835968e-12,8.9025980534720509e-15,1.2281406493349303e-10,0.0,0.0,1.1934337874499519e-06,3.2391078724811807e-05,1.438140586419034e-13,9.1832439752110405e-17,8.042164912913208e-17,3.5845694328761252e-40,-1.2074988623386034e-28,5.7619947785143484e-20,5.7837272040349956e-16,1.4354542419167931e-13,2.1771659638979508e-26,5.476008568321525e-29,2.7601385044700342e-16,5.9422837639347104e-27,2.6765008490797905e-23,5.7503096472889393e-18,8.0784355924715333e-17,3.7186162819466677e-15,5.618739810507057e-17,9.2965656247519866e-07,4.4895114568667501e-18,4.1525154376952595e-17,1.0339441401254247e-14,9.9774917442053448e-22,3.3212717554368483e-24,1.2856125633127383e-15,2.9635989849285217e-16,0.35999999999999999,0.0,0.0081748372515936425,0.10794787566282261,1.0998766602121161e-11,1.5615776088091478e-09,1.1744242012651902e-10,3.9104268348112962e-08,0.0,1.9650301442984482e-09,6.7177722333066585e-17,1.1415365299101035e-14,0.00082931086903673189,5.7542307163334669e-08,0.0,1.9955199120837967e-15,0.0,0.0,0.0,0.0,3.618759188650599e-06,2.7121959883569256e-05,3.2678842714449344e-05,2.6297918871205381e-05,6.8404070786017509e-07,2.3507123931350833e-07,0.00079445818339485047,5.4864653822609273e-10,4.1655038765867402e-10,6.9515473650954268e-11,3.3977279652906157e-12,6.5451601800204561e-07,1.2476036540034012e-09
1.1319612510172922e-05,0.001267590576332757,8.687297949551259e-14,9.2572249765196033e-14,6.965253003608355e-12,9.1399465575097629e-15,1.2837400037914855e-10,0.0,0.0,1.193245283769459e-06,3.3057526833365214e-05,1.5001428548872272e-13,9.6221889039123555e-17,8.2000557879184902e-17,9.4867239439524838e-40,-5.6511475419714883e-29,5.9255248164070694e-20,6.0897675916424839e-16,1.4973057118156719e-13,2.3145813313985671e-26,5.7901395543334869e-30,2.8785045249105294e-16,6.0652065774375343e-27,2.7525535617782226e-23,6.0248947631683042e-18,8.2629152460233205e-17,3.8848136570346902e-15,5.7287434154573388e-17,9.4853325119613379e-07,4.8472594819295048e-18,4.3503838157151028e-17,1.0522717377588023e-14,1.0207409162235471e-21,3.4736890194712644e-24,1.3120485561280434e-15,3.1526028985346856e-16,0.35999999999999999,0.0,0.0081449145030964669,0.10793261938945543,1.0935950246105367e-11,1.5910757586374468e-09,1.1704258927543233e-10,4.020782008619856e-08,0.0,1.958423042081185e-09,6.8459483356006048e-17,1.1775590164192496e-14,0.00084468184241650538,5.8640222419518305e-08,0.0,2.0799300119872793e-15,0.0,0.0,0.0,0.0,3.6064207395092826e-06,2.7013902994442556e-05,3.2743177245125323e-05,2.6205697430325135e-05,6.8123989360654781e-07,2.3551942994939288e-07,0.00080914101823987379,5.4963167209122631e-10,4.1729838446583937e-10,7.2537788912519962e-11,3.5450581105508288e-12,6.7183923784027574e-07,1.2707296695150569e-09
1.1558821420151047e-05,0.0012675522087688767,8.6612898922661691e-14,9.3264406223171085e-14,7.0843021619978663e-12,9.3785819541285192e-15,1.3404579976055641e-10,0.0,0.0,1.193058200251161e-06,3.3721286422111483e-05,1.5633461745504342e-13,1.0071453789980635e-16,8.3571709239373827e-17,-1.5604529659441209e-39,2.0600005965000469e-28,6.0891357964437105e-20,6.4039394773299028e-16,1.5603543151148381e-13,2.4570008986726896e-26,-7.4449901679937896e-29,2.9991463219610941e-16,6.1539682340439516e-27,2.8286485782127197e-23,6.3061319414276961e-18,8.4473361729825564e-17,4.0543667835598337e-15,5.83820146702852e-17,9.6734580069965742e-07,5.2243408917974262e-18,4.5531219235189522e-17,1.0704271933728144e-14,1.0437333055887639e-21,3.6299158463382485e-24,1.3383562258948899e-15,3.3487458287050269e-16,0.35999999999999999,0.0,0.0081152184291455702,0.1079174731482537,1.0873773537790064e-11,1.6203767625686632e-09,1.1664570268731098e-10,4.1312357740005336e-08,0.0,1.9518652825816653e-09,6.9731894738416897e-17,1.2136347478341024e-14,0.00085994198968218302,5.9730129074460255e-08,0.0,2.1658751471152651e-15,0.0,0.0,0.0,0.0,3.5941732734308575e-06,2.6906676721154035e-05,3.2798152203202522e-05,2.6114172424459501e-05,6.7846116263361006e-07,2.3593808424859696e-07,0.00082371579650708407,5.5054808648250037e-10,4.1799420699828828e-10,7.5617038051212202e-11,3.6951405993058439e-12,6.8912698989866888e-07,1.2936889419990448e-09
1.1798030330129172e-05,0.0012675141226000026,8.6354356838344904e-14,9.3936541164473257e-14,7.2020204352364803e-12,9.6184889860645355e-15,1.398287981554669e-10,0.0,0.0,1.1928725072994695e-06,3.4382378653446228e-05,1.6277444064838829e-13,1.0531018103946935e-16,8.5135156638293162e-17,2.3907263273392376e-40,-1.1764240573318658e-28,6.2528080058761144e-20,6.7262245103493386e-16,1.6245939426346113e-13,2.604468073725747e-26,6.4889869751245428e-29,3.1220521447136702e-16,6.3020512328416329e-27,2.904776721328789e-23,6.5940375956072469e-18,8.6317013092011832e-17,4.2272586919933318e-15,5.9471177985648996e-17,9.8609468213909906e-07,5.6213083132027612e-18,4.7607396701710554e-17,1.088412575966293e-14,1.0667266375924134e-21,3.7899704226610878e-24,1.3645364625267689e-15,3.5521081992947101e-16,0.35999999999999999,0.0,0.0080857460980616833,0.10790243571720583,1.0812226888809778e-11,1.6494827311091011e-09,1.1625172428815111e-10,4.2417752955382328e-08,0.0,1.9453562963512286e-09,7.0995059819353968e-17,1.2497519882241818e-14,0.00087509254206316416,6.0812115645059181e-08,0.0,2.2533439329902847e-15,0.0,0.0,0.0,0.0,3.5820156745086061e-06,2.6800269722779509e-05,3.2844279022917197e-05,2.6023335183210453e-05,6.7570420983448327e-07,2.3632959751607628e-07,0.00083818372808186861,5.5140139033165162e-10,4.1864211372499934e-10,7.8752807330189625e-11,3.8479546194800301e-12,7.0637746851174896e-07,1.3164833239300731e-09
1.2037239240107297e-05,0.001267476314692909,8.6097334989593045e-14,9.4589605447485986e-14,7.3184324107194014e-12,9.8596525729711558e-15,1.4572233772432216e-10,0.0,0.0,1.1926881768542477e-06,3.5040824393894102e-05,1.6933314591658956e-13,1.1000860807486646e-16,8.6690957681770239e-17,2.1100479356803485e-39,-1.3268310968400722e-28,6.4165238026588248e-20,7.056603185962977e-16,1.6900185331114532e-13,2.7570246267198255e-26,2.9471027975112152e-29,3.2472103355355997e-16,6.4337103156940514e-27,2.9809297677864069e-23,6.8886281272723185e-18,8.816013452634787e-17,4.4034725383698876e-15,6.0554966258333648e-17,1.0047803609077993e-06,6.0387153769954214e-18,4.9732464424595719e-17,1.1062299214330862e-14,1.0897211908721728e-21,3.9538704408873457e-24,1.390590151741793e-15,3.7627683962254766e-16,0.35999999999999999,0.0,0.0080564946427791762,0.10788750589383793,1.0751300880688006e-11,1.6783957427321583e-09,1.1586061861573624e-10,4.3523888398766261e-08,0.0,1.9388955176003597e-09,7.2249080316688441e-17,1.2858996480978327e-14,0.00089013471110645172,6.1886269259558978e-08,0.0,2.3423251147621837e-15,0.0,0.0,0.0,0.0,3.5699468457835905e-06,2.6694670968709848e-05,3.2882043137422353e-05,2.5933177182150025e-05,6.7296873838903964e-07,2.3669616239611705e-07,0.00085254600344314272,5.5219671709723658e-10,4.1924600212226224e-10,8.1944687564855883e-11,4.0034795984549894e-12,7.2358905473059963e-07,1.3391146381684033e-09
1.2276448150085422e-05,0.001267438781964191,8.5841815594577009e-14,9.522450041751869e-14,7.4335620567625279e-12,1.0102057809040819e-14,1.5172576758982858e-10,0.0,0.0,1.1925051822684673e-06,3.5696644222297759e-05,1.7601012890116289e-13,1.1480960430049141e-16,8.8239174686299926e-17,-2.5516317603857473e-39,2.7763438785464503e-28,6.5802674117347332e-20,7.3950549557677011e-16,1.7566220736511292e-13,2.9147107472862214e-26,-1.1021055154995542e-28,3.3746093310151289e-16,6.505995340360159e-27,3.0571003730791154e-23,7.1899199238368416e-18,9.0002753312157723e-17,4.5829916040199788e-15,6.1633423861488334e-17,1.0234032967367858e-06,6.4771166280869727e-18,5.1906511169099764e-17,1.123881233266757e-14,1.112717236515588e-21,4.1216331210039731e-24,1.4165181870768737e-15,3.9808028226177076e-16,0.35999999999999999,0.0,0.0080274612586503213,0.10787268249475587,1.06909863085937e-11,1.7071178444933705e-09,1.1547235080530184e-10,4.463065680971805e-08,0.0,1.9324823853486923e-09,7.3494056360884775e-17,1.3220672505809741e-14,0.00090506968913536595,6.2952675686485297e-08,0.0,2.4328075651021206e-15,0.0,0.0,0.0,0.0,3.5579657086977042e-06,2.6589869720630349e-05,3.2911905283327994e-05,2.5843690045092043e-05,6.7025445914472864e-07,2.3703978667131649e-07,0.00086680379411259326,5.5293876677804472e-10,4.1980944057127601e-10,8.5192274051724392e-11,4.1616951992249588e-12,7.4076029949511897e-07,1.3615846786501779e-09
1.2515657060063547e-05,0.0012674015213791354,8.5587781624557366e-14,9.5842080601212961e-14,7.5474327421847817e-12,1.0345689961549614e-14,1.5783844371970864e-10,0.0,0.0,1.1923234981993815e-06,3.6349858437546125e-05,1.8280478992990853e-13,1.1971295132030335e-16,8.9779857250200664e-17,-4.2605920045920661e-40,-9.0817568075597637e-29,6.744024894676441e-20,7.7415583284629722e-16,1.8243985984144088e-13,3.0775651006921341e-26,7.052155821840226e-29,3.5042376591317917e-16,6.6552599731886691e-27,3.1332820420756627e-23,7.4979293566725256e-18,9.1844895547612447e-17,4.7657992952253677e-15,6.2706585504010478e-17,1.041963943793264e-06,6.9370674415026863e-18,5.4129620715267928e-17,1.1413684833368508e-14,1.135715032748403e-21,4.2932752118989115e-24,1.4423214567305298e-15,4.2062859521388179e-16,0.35999999999999999,0.0,0.0079986432013443749,0.10785796435520392,1.0631274154410085e-11,1.7356510526420641e-09,1.1508688660295895e-10,4.5737960137671543e-08,0.0,1.9261163443418783e-09,7.4730086528280908e-17,1.3582448994449819e-14,0.00091989864969239498,6.4011419363148212e-08,0.0,2.5247802821456933e-15,0.0,0.0,0.0,0.0,3.5460712036965623e-06,2.6485855516362256e-05,3.2934302739996924e-05,2.5754865543815685e-05,6.6756109032234375e-07,2.3736230944348222e-07,0.00088095825308949125,5.5363184345440582e-10,4.2033569686095917e-10,8.8495166498824282e-11,4.322581316576873e-12,7.5788990834881251e-07,1.3838952110536789e-09
1.2754865970041672e-05,0.0012673645299506216,8.5335216368344964e-14,9.6443156245894019e-14,7.6600672549244414e-12,1.0590534469118646e-14,1.6405972881267972e-10,0.0,0.0,1.1921431005098713e-06,3.7000487065893448e-05,1.8971653387526565e-13,1.2471842761613119e-16,9.1313056474448076e-17,4.1900114575285823e-39,-2.4675751772667201e-28,6.9077838955120914e-20,8.0960909621575596e-16,1.893342187283474e-13,3.2456248703768162e-26,6.9696586619226991e-29,3.6360839364288437e-16,6.8029306826228887e-27,3.2094690019711029e-23,7.812672778402993e-18,9.3686585706194099e-17,4.9518791423683747e-15,6.3774488973669829e-17,1.0604627507791236e-06,7.419123944063799e-18,5.6401871972806128e-17,1.1586936126218487e-14,1.1587148179485648e-21,4.4688129959113499e-24,1.4680008324216287e-15,4.4392903805866392e-16,0.35999999999999999,0.0,0.0079700377848365197,0.10784335032863875,1.0572155550705374e-11,1.763997353223623e-09,1.1470419238103672e-10,4.6845708755114091e-08,0.0,1.9197968457930307e-09,7.5957267873712431e-17,1.3944232488633789e-14,0.00093462274796738147,6.5062583423585627e-08,0.0,2.6182323874834962e-15,0.0,0.0,0.0,0.0,3.5342622906430619e-06,2.6382618155160586e-05,3.2949650506862968e-05,2.5666695597057867e-05,6.6488835719879799e-07,2.3766541584639902e-07,0.0008950105152716872,5.5427989008025678e-10,4.2082776460273462e-10,9.1852968957602521e-11,4.4861180733175368e-12,7.7497672755014881e-07,1.4060479734435533e-09
1.2994074880019797e-05,0.0012673278047380069,8.5084103286194876e-14,9.7028495755035588e-14,7.7714878201392698e-12,1.0836576938718341e-14,1.7038899218712625e-10,0.0,0.0,1.1919639661776564e-06,3.7648549867908296e-05,1.9674477032684697e-13,1.2982580918860575e-16,9.2838842187736579e-17,-3.6954094765416062e-39,3.5184612104601072e-28,7.0715334317718431e-20,8.4586297500157108e-16,1.9634469676840491e-13,3.418925807836502e-26,-1.5652523458807549e-28,3.7701368719142282e-16,6.8547274375255766e-27,3.2856561330589035e-23,8.1341665213271731e-18,9.5527848173802783e-17,5.1412147994773991e-15,6.4837184319413211e-17,1.0789001610288571e-06,7.9238429412867006e-18,5.8723339093264156e-17,1.1758585317961862e-14,1.1817168298723359e-21,4.6482623262832489e-24,1.4935572008844019e-15,4.6798868758418988e-16,0.35999999999999999,0.0,0.0079416423794828519,0.10782883928631634,1.0513621838942136e-11,1.7921587026744287e-09,1.1432423510354191e-10,4.7953820740011263e-08,0.0,1.9135233478349454e-09,7.7175695962471912e-17,1.4305934748151146e-14,0.00094924312121129892,6.6106249725944981e-08,0.0,2.7131531241975405e-15,0.0,0.0,0.0,0.0,3.5225379475541741e-06,2.6280147684878828e-05,3.2958342421871713e-05,2.5579172270333104e-05,6.622359915570834e-07,2.3795065042956269e-07,0.0009089616978631347,5.5488652026983815e-10,4.2128838736362692e-10,9.5265289756151013e-11,4.6522858166877107e-12,7.920197314483969e-07,1.4280446768935661e-09
1.3233283789997922e-05,0.0012672913428461105,8.4834426686506999e-14,9.7598827950646266e-14,7.8817161176666923e-12,1.1083803144170156e-14,1.7682560967256798e-10,0.0,0.0,1.1917860732121781e-06,3.8294066345082521e-05,2.0388891355043717e-13,1.3503487004516614e-16,9.4357263991062956e-17,-2.2278237734288846e-39,-2.3933612170662866e-29,7.2352639588058728e-20,8.8291508981309248e-16,2.0347071137354439e-13,3.5975022893517514e-26,6.5020497844113282e-29,3.9063852652099245e-16,7.0000476495096487e-27,3.3618389832859707e-23,8.4624268972025999e-18,9.7368706976965416e-17,5.3337900441786083e-15,6.5894704719192512e-17,1.0972766126064461e-06,8.4517818491116082e-18,6.1094091579632038e-17,1.1928651219460837e-14,1.2047213045066957e-21,4.8316386209162427e-24,1.5189914548630616e-15,4.9281444262790433e-16,0.35999999999999999,0.0,0.0079134544101771755,0.10781443011689405,1.0455664547611185e-11,1.8201370284089684e-09,1.1394698232673727e-10,4.906222122135739e-08,0.0,1.9072953158775304e-09,7.8385464901605582e-17,1.4667472480358609e-14,0.00096376088913628871,6.7142498879286466e-08,0.0,2.8095318549420438e-15,0.0,0.0,0.0,0.0,3.5108971708924604e-06,2.6178434390199252e-05,3.2960752223983816e-05,2.5492287773552884e-05,6.5960373151275593e-07,2.3821942933845069e-07,0.00092281290076845197,5.5545504627252609e-10,4.2172007990609625e-10,9.873174143389478e-11,4.8210651147930559e-12,8.0901801100547852e-07,1.4498870060884397e-09
1.3472492699976047e-05,0.0012672551414242364,8.4586171295912452e-14,9.8154844162642282e-14,7.9907732985286365e-12,1.1332199025305407e-14,1.8336896350415429e-10,0.0,0.0,1.1916094005793635e-06,3.8937055746126739e-05,2.11148382070379e-13,1.4034538250456913e-16,9.5868354836141134e-17,7.5984698458095412e-39,-4.0464616215198341e-28,7.3989671415300395e-20,9.2076299955483558e-16,2.1071168420881006e-13,3.781387349580768e-26,1.338920209131093e-28,4.0448179977110056e-16,7.1737229002221278e-27,3.4380136430151294e-23,8.797470194479417e-18,9.920918351182735e-17,5.5295887763902129e-15,6.69470750657603e-17,1.1155925384010896e-06,9.0034986300575082e-18,6.3514194393744092e-17,1.2097152353299572e-14,1.22772844553943e-21,5.0189568406358731e-24,1.5443044431318031e-15,5.18413028753946e-16,0.35999999999999999,0.0,0.0078854713545853192,0.10780012172604572,1.0398275329494327e-11,1.847934229392798e-09,1.1357240222029584e-10,5.017084178215547e-08,0.0,1.9011122229460065e-09,7.9586667370437964e-17,1.5028767084072477e-14,0.00097817715430322904,6.8171410269726022e-08,0.0,2.9073580600671533e-15,0.0,0.0,0.0,0.0,3.4993389761974959e-06,2.6077468781495411e-05,3.2957234562533184e-05,2.5406034457992341e-05,6.569913213568286e-07,2.384730513998473e-07,0.00093656520697525723,5.559885051908278e-10,4.2212514809315887e-10,1.0225194067771628e-10,4.9924367530422748e-12,8.2597076335726922e-07,1.471576619906893e-09
