Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162)
1.6132755546714958e-07,0.000761277857457551,3.2726350496559923e-16,3.7342953173770296e-18,4.3737457833379942e-18,2.9094233222555085e-21,3.651042388269539e-21,0.0,0.0,2.5378345630182456e-08,6.0025164380624516e-10,3.2172488332092842e-23,8.8845506654254722e-27,2.0820901356906197e-24,2.7324270738366892e-57,1.5630225062491363e-41,7.4992489987389154e-29,1.7314067899332916e-26,3.407580172342569e-23,1.4268994623496019e-42,4.3973389052947699e-47,5.5172515000977874e-26,1.1910472814893781e-29,3.4089697692883914e-31,1.7664051971317826e-30,1.7111954846290912e-25,5.8791720887671534e-32,1.4596164196120178e-24,3.8788083030752224e-11,2.8460342358301113e-32,1.1323940421945785e-26,2.2588230667567422e-20,5.1380795607524659e-31,1.9812566912218062e-34,3.9124485290496156e-24,6.714876011773052e-29,0.35999999999999999,0.0,0.0098801708571213832,0.10879801387036767,2.057681722178798e-15,4.3851503604323145e-15,1.5517370719034923e-12,7.112569230288072e-16,0.0,8.3151102022275698e-14,6.8417413590063087e-26,2.8616540539129632e-27,3.8400799870593632e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4441858511949083e-07,4.4149790000858342e-06,2.711531130232041e-07,4.6404469306152045e-06,3.1970402047973835e-07,3.8787371796457138e-11
1.635290794044275e-07,0.0007612777500052623,3.3170926914161053e-16,3.8378025703915069e-18,4.5210127508576231e-18,3.070023307656381e-21,3.8563339413564859e-21,0.0,0.0,2.6054799220010753e-08,6.3320938471849563e-10,3.4447719276648983e-23,9.5223268459043881e-27,2.1981805909314526e-24,1.8989427597328234e-55,1.7911020611756948e-41,8.9264154301239614e-29,1.8526851304007259e-26,3.6454727548841039e-23,1.5721175714501413e-42,4.8347736703697191e-47,5.9016624520464954e-26,-2.4482479725415924e-30,-1.0785507402881748e-31,1.9659343316762734e-30,1.8294373869841005e-25,6.3693630366147707e-32,1.5399103425613519e-24,3.9850753994081257e-11,3.1700142429826565e-32,1.2227836541467413e-26,2.3422064687559712e-20,5.496757830715707e-31,2.1199146201600737e-34,4.1802146648242941e-24,7.2166048636229906e-29,0.35999999999999999,0.0,0.0098800372771952073,0.10879794559437589,2.1058971199831581e-15,4.5053024770559463e-15,1.5728298854764299e-12,7.6060743316545704e-16,0.0,8.5981437944609201e-14,7.0663120355661748e-26,2.9857148246628822e-27,3.9644265392768333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4634311928682485e-07,4.4741538688255736e-06,2.7482250646897928e-07,4.7037271271862373e-06,3.2399040144484133e-07,3.9849993410112612e-11
1.6573060334170543e-07,0.000761277642561421,3.3615222781745177e-16,3.942710704846532e-18,4.6720295065747286e-18,3.2370987550167116e-21,4.0702075291071127e-21,0.0,0.0,2.6739354551486114e-08,6.6748877845627933e-10,3.6849232794587558e-23,1.0177273398030163e-26,2.318947838464997e-24,2.8028757167521371e-55,2.0362238534328786e-41,8.4855062965437633e-29,1.9806432245060129e-26,3.8963984432151304e-23,1.7297905886901869e-42,5.3088206745234441e-47,6.3070289998397758e-26,-1.6849833738180917e-29,-3.914063639282885e-31,2.1847962071335408e-30,1.9540572889429251e-25,6.892861733690534e-32,1.6234235519383419e-24,4.0927770396118287e-11,3.525700329465478e-32,1.3189657332374898e-26,2.4273928255501216e-20,5.8749844061075204e-31,2.266115902009174e-34,4.4622158634205762e-24,7.7493920115507318e-29,0.35999999999999999,0.0,0.0098799037170621863,0.10879787731425765,2.1546580230949843e-15,4.6270767087354844e-15,1.5939218755776998e-12,8.1264224383705042e-16,0.0,8.8876188972978012e-14,7.2958153075916999e-26,3.1138009578987376e-27,4.0912262481330258e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4826757927393291e-07,4.5332905954927895e-06,2.7849107401840479e-07,4.7670047932235788e-06,3.2827401596541228e-07,4.0926957778193732e-11
1.6793212727898336e-07,0.0007612775351260427,3.4059235319506618e-16,4.049019012085026e-18,4.8268872685095339e-18,3.4108148039313642e-21,4.2929034885295076e-21,0.0,0.0,2.743197180003376e-08,7.0312332939668868e-10,3.9382105230239355e-23,1.083937579791806e-26,2.4445339266642782e-24,1.4550891722866316e-55,1.423274383319772e-41,7.3691600687819268e-29,2.1155508259966762e-26,4.160877770123836e-23,1.900771396067031e-42,5.8218559403823229e-47,6.7341765663129716e-26,-5.0308184189789112e-30,1.0490022120335554e-31,2.4245553832775612e-30,2.0853033969322126e-25,7.4514234898521068e-32,1.7102371234428148e-24,4.2019131676480166e-11,3.9156934577011231e-32,1.4212206434308052e-26,2.5143923383494242e-20,6.2735282012273799e-31,2.4201539536466216e-34,4.7589924277181662e-24,8.3148139920731066e-29,0.35999999999999999,0.0,0.0098797701769119447,0.10879780903005221,2.2039619329345149e-15,4.750472990521876e-15,1.6150130399205225e-12,8.6746762764892413e-16,0.0,9.1836048580355055e-14,7.5303224857820635e-26,3.2460008541009436e-27,4.2204995561758896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501919655348529e-07,4.5923888183173207e-06,2.8215881585353125e-07,4.8302799219862518e-06,3.3255483785675113e-07,4.2018264234044829e-11
1.723351751535392e-07,0.0007612773202810177,3.4946399310702875e-16,4.2658332726630991e-18,5.148502525037105e-18,3.7788379033088497e-21,4.7657435717695039e-21,0.0,0.0,2.8841230740808574e-08,7.7859365109789772e-10,4.4863119990230012e-23,1.2257387405122857e-26,2.7107349956072963e-24,7.601705153780225e-56,1.2578136860389608e-41,6.3922232339254266e-29,2.407330232940689e-26,4.7326499471603651e-23,2.2864333733297171e-42,1.080836832235685e-40,7.6573857210999424e-26,3.1754198851544375e-31,3.1209515006930976e-32,2.9735712624284195e-30,2.3686979509774886e-25,8.6811053432815762e-32,1.8940934226320639e-24,4.4244886623312002e-11,4.8099339880288857e-32,1.6451184803621125e-26,2.6938707195174517e-20,7.1347400232261444e-31,2.7529495609700015e-34,5.3990963764596899e-24,9.550222749324461e-29,0.35999999999999999,0.0,0.009879503157315955,0.10879767244952679,2.3041886423903696e-15,5.0021314437865888e-15,1.6571928860865184e-12,9.8592901730905208e-16,0.0,9.7953849010117561e-14,8.01463776694818e-26,3.523100442120924e-27,4.4865486417739697e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5404050873034043e-07,4.7104683086923011e-06,2.894918231092614e-07,4.9568225506694444e-06,3.4110799907709107e-07,4.4243900721288379e-11
1.7563738415351195e-07,0.0007612771591736799,3.5610992489098085e-16,4.43211013342176e-18,5.4005032787084243e-18,4.0735328031637969e-21,5.1453676646019385e-21,0.0,0.0,2.9919010195036914e-08,8.390064006945369e-10,4.9358690297627047e-23,1.3441599850408121e-26,2.9240660379155156e-24,2.1385655649949523e-55,2.1138081243894016e-41,8.5812266014035881e-29,2.6465137199218724e-26,5.2011190925167711e-23,2.6179887611940902e-42,3.8402636805063566e-31,8.4136432887004577e-26,-9.6483569387247347e-30,-2.0341650215164885e-31,3.4534052697085647e-30,2.6005673006738911e-25,9.7094451043220465e-32,2.0412596427458978e-24,4.5951813821459217e-11,5.5926992340605907e-32,1.8312027806485336e-26,2.8333089868780951e-20,7.8399631510788024e-31,3.025396021064172e-34,5.9221488534344073e-24,1.0575174285888088e-28,0.35999999999999999,0.0,0.0098793029511393456,0.10879757000607157,2.3807632950343772e-15,5.1951281426003222e-15,1.6888248534993765e-12,1.0829282741080079e-15,0.0,1.0271810112285172e-13,8.391542352999331e-26,3.7423901409371596e-27,4.6927255409745577e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5692664838736088e-07,4.7989221136125361e-06,2.949892843954283e-07,5.051720611986467e-06,3.475151959225495e-07,4.5950730921578563e-11
1.7893959315348472e-07,0.0007612769980859959,3.6274920196758281e-16,4.6015298553630977e-18,5.6621346538362175e-18,4.3848870984894819e-21,5.5473829498648064e-21,0.0,0.0,3.1014514009889587e-08,9.0281670988602828e-10,5.420544058300674e-23,1.4748477244527709e-26,3.1495514545681664e-24,1.9284783551577143e-55,2.6555198642354767e-41,1.1454991220586238e-28,2.9042661482258198e-26,5.7057353875348228e-23,2.9894894447460667e-42,-6.3712775556829898e-31,9.2281126489913344e-26,9.8397377229392107e-30,6.1818327600535956e-31,3.9991936135121946e-30,2.8500277191014883e-25,1.0836378334673606e-31,2.1966931741981327e-24,4.7691009779422745e-11,6.4842489829463371e-32,2.0340547815263004e-26,2.9769250252676512e-20,8.5992154564584813e-31,3.3186400960376985e-34,6.4842632097767699e-24,1.1691499467469151e-28,0.35999999999999999,0.0,0.0098791027918286173,0.1087974675538097,2.4585336201561131e-15,5.3917736221183414e-15,1.7204549432833569e-12,1.1873580252952706e-15,0.0,1.0763576033568329e-13,8.7804487813286757e-26,3.9718571075802455e-27,4.9046741950813987e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5981261813790564e-07,4.8872856439667639e-06,3.0048488975505136e-07,5.1466129049932082e-06,3.5391584561865984e-07,4.7689822451232872e-11
1.8224180215345748e-07,0.0007612768370181033,3.6938173147836644e-16,4.7740899050987783e-18,5.9337497664546157e-18,4.7134897699701112e-21,5.9726759186281665e-21,0.0,0.0,3.2127600390042803e-08,9.7014400244331178e-10,5.9423352880879089e-23,1.6188796353912541e-26,3.3875934200931438e-24,1.6430402309195538e-55,2.9613518209924076e-41,1.3570746940953688e-28,3.1816384667241108e-26,6.2485196897821895e-23,3.4053603270084238e-42,8.3231289354226014e-31,1.0104025529644998e-25,2.2424592250269968e-29,6.2654794757302945e-31,4.6184641991016305e-30,3.1180344098035561e-25,1.2069190152556692e-31,2.3606818586757542e-24,4.946247257891321e-11,7.4971885168259566e-32,2.254806520843375e-26,3.1247499783355223e-20,9.4154606443643228e-31,3.6338067102782457e-34,7.0875034986006751e-24,1.2905941564898898e-28,0.35999999999999999,0.0,0.0098789026800145605,0.1087973650928688,2.5374906840957288e-15,5.5920676600819088e-15,1.7520831497361901e-12,1.2996296694207087e-15,0.0,1.1270909657688481e-13,9.1816124514793409e-26,4.2118179184366806e-27,5.1224631948368345e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6269841432861891e-07,4.9755576913016888e-06,3.0597863980314492e-07,5.2414994120713868e-06,3.6030986058067883e-07,4.94611729805637e-11
1.8554401115343025e-07,0.000761276675970162,3.760074208311079e-16,4.9497877121077588e-18,6.2157139214281181e-18,5.0599376220452802e-21,6.4221535087425192e-21,0.0,0.0,3.3258125701486101e-08,1.0411092721555384e-09,6.503289297802449e-23,1.7759773643031393e-26,3.6386144065025273e-24,3.3862599263502063e-55,3.371192231021434e-41,1.5218020054984183e-28,3.4797197209190058e-26,6.8315631989907943e-23,3.8696575486291942e-42,-1.5255814320278478e-31,1.1044716555812882e-25,-4.8359737144138851e-30,-6.087507503088983e-31,5.3194417830049828e-30,3.4055739305479083e-25,1.3415549536397064e-31,2.5335170411052125e-24,5.1266200294612115e-11,8.6453167601858851e-32,2.4946412209382922e-26,3.2768142193992191e-20,1.029176083184017e-30,3.9720564545336171e-34,7.7339973869021759e-24,1.4225667787241113e-28,0.35999999999999999,0.0,0.0098787026163254903,0.10879726262337806,2.6176254282382933e-15,5.7960100334373857e-15,1.7837094665160352e-12,1.4201687796445876e-15,0.0,1.1794036083807682e-13,9.5952925148116432e-26,4.4625937940080431e-27,5.3461610115466705e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6558403494392912e-07,5.0637370505541017e-06,3.1147053515488522e-07,5.3363801139541517e-06,3.6669715351309742e-07,5.126478015867971e-11
1.8884622015340301e-07,0.0007612765149423978,3.8262617770419321e-16,5.1286206688564816e-18,6.5084046714969365e-18,5.4248351140988712e-21,6.8967433055046352e-21,0.0,0.0,3.4405944508070564e-08,1.1158350484078632e-09,7.1055389107030316e-23,1.9420757618133408e-26,3.903039224421783e-24,4.3423737796283149e-55,3.7012015969342237e-41,1.5427825119559166e-28,3.7996373214419073e-26,7.4570278545491535e-23,4.3861966952346816e-42,-2.1334260242833273e-30,1.2053567148043775e-25,-1.6921940347974827e-29,-2.9080622520127114e-31,6.1110840694586976e-30,3.7136642481038045e-25,1.4883516647465202e-31,2.715493501322567e-24,5.3102190994254883e-11,9.9436908411522764e-32,2.7547938873361836e-26,3.4331473790823367e-20,1.1231276740846237e-30,4.3345855661050436e-34,8.4259360862314722e-24,1.5658286136142642e-28,0.35999999999999999,0.0,0.0098785026013872273,0.10879716014547267,2.698928671411585e-15,6.0036005183467888e-15,1.8153338849101637e-12,1.5494151626221391e-15,0.0,1.2333178508410657e-13,1.002175182918573e-25,4.7245105430933186e-27,5.5758359927249251e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6846948405667551e-07,5.1518225200523084e-06,3.1696057642560793e-07,5.4312549852768176e-06,3.7307763746437936e-07,5.3100641613510003e-11
1.9214842915337578e-07,0.0007612763539349772,3.8923791005489281e-16,5.3105861306730194e-18,6.8122120047593213e-18,5.8087941877150949e-21,7.3973940033296922e-21,0.0,0.0,3.5570909609461529e-08,1.1944453592461158e-09,7.7512768167280671e-23,2.1176681080986636e-26,4.1813370669875915e-24,2.8675514028924394e-55,3.8062111360133992e-41,1.5065708801679439e-28,4.1425577568305781e-26,8.1271481603347564e-23,4.9613254952571418e-42,7.8564320520232161e-31,1.3134153493537164e-25,1.3846982568994777e-29,1.0918788233329715e-30,7.0031396825414312e-30,4.0433550819278391e-25,1.6481556944104779e-31,2.9069093313449514e-24,5.4970442738505489e-11,1.1408729343682465e-31,3.036552610994238e-26,3.5937783784970324e-20,1.2237268803083858e-30,4.7226261927477184e-34,9.1655747821692651e-24,1.721187329944388e-28,0.35999999999999999,0.0,0.0098783026358230698,0.10879705765928339,2.7813911123279603e-15,6.2148388901708665e-15,1.8469563979872777e-12,1.68782306439156e-15,0.0,1.2888558196361672e-13,1.046125692365501e-25,4.99789851949636e-27,5.8115563547521937e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7135476115336547e-07,5.2398129018051322e-06,3.2244876423080657e-07,5.5261240052526446e-06,3.7945122564992025e-07,5.4968754951472833e-11
1.9545063815334854e-07,0.0007612761929480031,3.9584252612484315e-16,5.4956814157165206e-18,7.1275384484240126e-18,6.2124341208760825e-21,7.9250757367955136e-21,0.0,0.0,3.6752872071486984e-08,1.2770657021604197e-09,8.4427824941782803e-23,2.3061082209091228e-26,4.4740147801838098e-24,3.0051783013480759e-55,4.0049822552202848e-41,1.6864555568221682e-28,4.5096870134574551e-26,8.8442315481679994e-23,5.6010482961823034e-42,2.723039796733608e-30,1.4290221723816719e-25,1.6718281569497001e-29,6.2738984400965566e-32,8.006192274729614e-30,4.3957280655945238e-25,1.821855032392788e-31,3.1080658253855895e-24,5.6870953580946484e-11,1.3058291605161347e-31,3.3412593643750838e-26,3.7587354519367583e-20,1.3313097688219257e-30,5.1374464889473574e-34,9.9552327692899659e-24,1.8894995730672306e-28,0.35999999999999999,0.0,0.0098781027202537626,0.108796955164935,2.8650033315543909e-15,6.429724923467583e-15,1.8785770011763051e-12,1.8358612799248803e-15,0.0,1.3460394464793713e-13,1.0914077967236249e-25,5.2830925836541802e-27,6.053390177942904e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7423985964493125e-07,5.3277070015608867e-06,3.279350991861318e-07,5.6209871591637685e-06,3.8581783146533006e-07,5.6869117757356075e-11
1.987528471533213e-07,0.0007612760319816765,4.024399344479615e-16,5.6839038048164008e-18,7.4547992505096679e-18,6.636381369153285e-21,8.4807805822471748e-21,0.0,0.0,3.795168125965246e-08,1.363823011021026e-09,9.1824004880086622e-23,2.5113934460345877e-26,4.7815176977824894e-24,5.7457199405203774e-55,4.6728697316260614e-41,2.0532579216905124e-28,4.9022712707517919e-26,9.6106597241993756e-23,6.3072313715338722e-42,-4.4297998742112893e-30,1.5525625779839722e-25,-1.403785497134268e-29,-1.3367181562542521e-30,9.1317203228920799e-30,4.7718970745312003e-25,2.0103804827665244e-31,3.3192674148993022e-24,5.8803721568218631e-11,1.4911784943810589e-31,3.6703112459275955e-26,3.9280461744819792e-20,1.4462225360318506e-30,5.5803508679462785e-34,1.0797293855995977e-23,2.0716738571111879e-28,0.35999999999999999,0.0,0.0098779028552974536,0.10879685266256013,2.9497557936780588e-15,6.6482583920116071e-15,1.9101956867725621e-12,1.9940133515232171e-15,0.0,1.4048904654879028e-13,1.1380488739818511e-25,5.5804320670129993e-27,6.3014053995683661e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7712478099072302e-07,5.4155036286669869e-06,3.3341958190738875e-07,5.7158444242381829e-06,3.9217736873471499e-07,5.8801727594258496e-11
2.0205505615329407e-07,0.0007612758710362396,4.0903004385639353e-16,5.8752505414057144e-18,7.7944224971106441e-18,7.08126940319838e-21,9.0655229652542017e-21,0.0,0.0,3.9167184870782131e-08,1.4548456254903409e-09,9.9725622621293712e-23,2.7284657617729212e-26,5.1042083451746952e-24,6.0211020458621249e-55,5.3409326194200166e-41,2.1146706495356105e-28,5.3215973769523634e-26,1.042888829574973e-22,7.0861113559860697e-42,-3.5435601352695918e-30,1.684416772473594e-25,-6.2678233871530466e-30,6.0668881800560518e-31,1.0392148990919583e-29,5.173008405240309e-25,2.2147066943356224e-31,3.5408215830753289e-24,6.0768744739983962e-11,1.6990258463676434e-31,4.02516136213184e-26,4.1017374845004329e-20,1.5688215663353328e-30,6.0526801059980812e-34,1.169420651151576e-23,2.2686730599001959e-28,0.35999999999999999,0.0,0.0098777030415696798,0.10879675015229591,3.0356388493596859e-15,6.870439068789253e-15,1.9418124452979673e-12,2.1627776918022928e-15,0.0,1.465430411349845e-13,1.1860766600739179e-25,5.8902607334433608e-27,6.5556698084219664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000953120691011e-07,5.5032015962528152e-06,3.3890221301053712e-07,5.8106957731417094e-06,3.9852975160734894e-07,6.0766582003429845e-11
2.0535726515326684e-07,0.0007612757101117942,4.1561276348810317e-16,6.0697188314096017e-18,8.1468492714129158e-18,7.547738547955593e-21,9.6803401798181473e-21,0.0,0.0,4.0399228968532448e-08,1.5502632565069367e-09,1.0815760005992114e-22,2.9589465798992955e-26,5.4425702816630966e-24,3.897826737093486e-55,5.4336894421041334e-41,2.0018882412267967e-28,5.7689934794761601e-26,1.1301448387326946e-22,7.9534294767733692e-42,8.1939183543567113e-30,1.8249909410148662e-25,2.2441152691660322e-29,1.6711322867824919e-30,1.1800912711423875e-29,5.6002410395255699e-25,2.4358534709235618e-31,3.773038742911423e-24,6.2766021128736785e-11,1.9316516166994447e-31,4.4073199657573018e-26,4.2798357094867399e-20,1.6994735172629299e-30,6.5558115173187455e-34,1.2648484139099152e-23,2.4815174511428423e-28,0.35999999999999999,0.0,0.0098775032796833261,0.10879664763426782,3.122642737613852e-15,7.0962667259728416e-15,1.9734272718856045e-12,2.342667754120631e-15,0.0,1.5276806168383858e-13,1.2355192455945912e-25,6.2129267389731028e-27,6.8162510381264216e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8289410445372403e-07,5.5907997215972574e-06,3.443829931116882e-07,5.9055411903925534e-06,4.0487489429227985e-07,6.2763678503911322e-11
2.086594741532396e-07,0.0007612755492084551,4.2218800279203338e-16,6.2673058432033178e-18,8.5125337482548456e-18,8.0364358503703994e-21,1.0326292765035505e-20,0.0,0.0,4.1647658010815188e-08,1.6502069596867007e-09,1.1714560544787267e-22,3.2075749607465338e-26,5.7971665572281825e-24,5.5578284594663792e-55,5.4816539295119356e-41,2.1926289202168535e-28,6.2458294181369728e-26,1.2230947003045656e-22,8.9112319365975683e-42,3.0212795344670495e-30,1.9747103515797963e-25,-2.9937515552222084e-30,-5.6455748085744361e-31,1.3372502199253514e-29,6.0548067778371446e-25,2.674886650163013e-31,4.0162321336302594e-24,6.4795548759932199e-11,2.1915202559715995e-31,4.8183551825107737e-26,4.4623665841946298e-20,1.838555363415142e-30,7.091159017846673e-34,1.3662705156615055e-23,2.7112869638058899e-28,0.35999999999999999,0.0,0.0098773035702485953,0.10879654510860087,3.210757587594897e-15,7.3257411349382176e-15,2.0050401618469395e-12,2.5342121298209962e-15,0.0,1.5916622113238337e-13,1.2864050730370226e-25,6.5487825978587832e-27,7.0832165625357925e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8577849442740317e-07,5.6782968259163949e-06,3.4986192282710477e-07,6.0003806609709555e-06,4.1121271133841711e-07,6.479301459256696e-11
2.1196168315321237e-07,0.0007612753883264927,4.2875567153749097e-16,6.4680087075131963e-18,8.891943378223663e-18,8.5480148376415752e-21,1.1004465240750415e-20,0.0,0.0,4.2912314900190612e-08,1.7548090863708943e-09,1.2671614142665532e-22,3.4704374234659149e-26,6.1684015320086694e-24,6.724305117931281e-55,5.9741652355859697e-41,2.3713261053448439e-28,6.7535174897662893e-26,1.3220067973995111e-22,9.958200386121327e-42,-1.0017770795549029e-30,2.1339940984973503e-25,-9.9816325263981775e-30,-1.4937904483894964e-31,1.5122554579888766e-29,6.5379505033058667e-25,2.932919795991649e-31,4.2707177650998487e-24,6.685732565215535e-11,2.4812966952728568e-31,5.2598944106625889e-26,4.6493552835695682e-20,1.9864544827526404e-30,7.6601732539650254e-34,1.4739513169702709e-23,2.9591255621082385e-28,0.35999999999999999,0.0,0.0098771039138729651,0.1087964425754346,3.2999734218821389e-15,7.5588620662878836e-15,2.0366511047030748e-12,2.7379547398286837e-15,0.0,1.6573961178707668e-13,1.3387629317933731e-25,6.898185121210996e-27,7.3566336869825809e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8866270970854682e-07,5.7656917342977418e-06,3.5533900277319807e-07,6.0952141549721439e-06,4.1754311782913413e-07,6.6854587744061264e-11
