Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790)
9.096240165586946e-07,0.002654448409923551,2.708510745812324e-10,3.7667128482141821e-11,3.7170256318336942e-11,7.8315224203314807e-11,1.7406118014989117e-09,5.0451082644478902e-10,9.0070735671141039e-11,2.5059793273868274e-10,1.0174786342330526e-11,5.4026828404101815e-12,4.3984304856615618e-11,4.0505821933045665e-11,2.8678783712340429e-12,1.497527484935089e-12,5.4301589231115068e-12,3.5368658478932728e-12,2.5172045072224467e-12,2.0562857801992007e-10,4.3880001887642192e-10,1.2802180308212903e-12,1.0171912640883616e-12,2.2132155382463114e-15,1.2821921873517887e-11,1.4672651209039246e-10,3.0814769356295598e-21,1.3314277973676539e-11,4.6221970027514419e-12,6.8330123627910242e-11,2.5684996202665704e-12,6.3047822992577729e-13,3.9624795281846326e-14,8.8250957847624829e-11,1.3264923758593681e-18,7.493704443146118e-12,1.4109062329661316e-11,9.7647286363898256e-14,5.2859793725860488e-12,1.2058685423628345e-14,5.07647687258059e-11,2.2875898698090266e-13,1.4836217216042447e-13,1.3993284755960346e-15,4.2318098804664066e-13,1.6777186571288126e-15,1.359091258406466e-15,4.0929016982256129e-14,1.8479667176409358e-13,9.7818722472188254e-14,8.7288131527317091e-12,1.5922504339314215e-18,2.4146342755938392e-12,1.0214631385516886e-18,2.6594875368873062e-12,7.9141576578976135e-15,1.2651439214654312e-13,7.7897071571414178e-14,1.3477553636990245e-16,4.8943111159583464e-13,6.4331167018316557e-20,1.4620163038387719e-16,1.2747629439677663e-19,4.3326634909641942e-20,1.7594821270182755e-13,9.2622360342230345e-14,1.0601957659088796e-13,2.2658328406645448e-21,3.9793981719081172e-25,3.7114059616767322e-21,8.3849909685672588e-21,1.1770653523586686e-18,2.1633714100515811e-24,1.8297584753078079e-23,4.8653235287802129e-20,2.707309465622719e-13,2.6942298242687013e-16,4.1133111164325904e-14,3.1222122649203931e-13,3.9815866743175156e-14,1.036064996097914e-11,1.9413795554722584e-25,6.9185313592397423e-26,2.6825038143952659e-20,7.3497580914851664e-19,1.8274094088389501e-13,1.4227006374524661e-22,2.8625422745417919e-23,1.991825445878125e-21,5.4768438454396729e-28,3.4350594687267953e-20,2.6301106108960709e-22,2.1564083798414683e-12,1.356879908658618e-11,3.4445648181346798e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911888815651858,0.00010000000776131682,0.1088901084847857,2.680166842220691e-14,1.6492794787425442e-22,8.1031987654061967e-24,3.4932869470134209e-18
9.271181009214347e-07,0.0026544484100393356,2.7386868948888558e-10,3.7747332593231469e-11,3.7346599732604607e-11,7.8610175308248847e-11,1.7874511788857573e-09,5.2104264414961489e-10,9.0474110534307384e-11,2.5390754690896176e-10,1.0368058513979158e-11,5.5056699271928456e-12,4.4119686649227061e-11,4.0737954836613116e-11,2.8845476144349383e-12,1.5062543313954808e-12,5.5295824680365979e-12,3.6018952730945753e-12,2.5254902266116161e-12,2.1093163009642254e-10,4.5054593566909642e-10,1.2844508843196789e-12,1.021766604421299e-12,2.2205344836174311e-15,1.3056412863013807e-11,1.5162960051919154e-10,3.0994342528558713e-21,1.3557524652901692e-11,4.7115609722610623e-12,7.1402323025747015e-11,2.6173477623920657e-12,6.5380764698084698e-13,4.0355847573831522e-14,9.1220952216196594e-11,1.3507516528994014e-18,7.8298470434527355e-12,1.4738500429946878e-11,1.0202765046519201e-13,5.3253007110208407e-12,1.2148480722626843e-14,5.2819334867057757e-11,2.3319613855142092e-13,1.5125195744018974e-13,1.4621957956312368e-15,4.3819204389750113e-13,1.7105095349399534e-15,1.4204372072177081e-15,4.2751000521837747e-14,1.8824613227391146e-13,9.965048842410611e-14,9.1155964707012668e-12,1.6511682264126859e-18,2.4723400911227663e-12,1.0412117614410474e-18,2.7763332433920782e-12,8.261964409865899e-15,1.296078957044365e-13,7.9810051577494246e-14,1.3808579331168695e-16,5.1164424733293409e-13,6.7157584039865163e-20,1.5637574028003062e-16,1.3634774407348012e-19,4.5293041432248514e-20,1.8876585489650681e-13,9.3320847227323162e-14,1.1335537115743618e-13,2.4226122531656852e-21,4.3936527478538871e-25,4.117894242893301e-21,9.3033493112210351e-21,1.3063518854237372e-18,2.397568607460978e-24,2.0301634275522491e-23,5.4515938611987484e-20,2.8536907691845342e-13,2.7145722656289678e-16,4.1392799666337871e-14,3.2305305875272195e-13,4.2511061629279372e-14,1.0826857174058079e-11,2.1753155537687747e-25,7.752213819343015e-26,3.0518794091234121e-20,7.6104688801537425e-19,1.9375383736768061e-13,1.5708036274997833e-22,3.1659077684941739e-23,2.2419598527932389e-21,6.1646271279159129e-28,3.5926382166232895e-20,3.0254747541376587e-22,2.2603521075380712e-12,1.3810858314709968e-11,3.5790213968254831e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911888568777324,0.00010000000813491834,0.10889010844801222,2.728008131200201e-14,1.713559146711993e-22,8.4190160233783664e-24,3.7013350365268379e-18
9.446121852841749e-07,0.0026544484101559004,2.7683143080347483e-10,3.7824931490096688e-11,3.7519861924522685e-11,7.8896030850004028e-11,1.8345661633689537e-09,5.3774601131432334e-10,9.0863703706036699e-11,2.5715730443038028e-10,1.0558465797896053e-11,5.6071313652174613e-12,4.4249495705082972e-11,4.0965369645410003e-11,2.9008747034401729e-12,1.5148017286442528e-12,5.6276319622444661e-12,3.6660265024332712e-12,2.5334239379143494e-12,2.1625613698856562e-10,4.6234257610142523e-10,1.2885035513505877e-12,1.0261852718096344e-12,2.2275418804688212e-15,1.328672297600867e-11,1.5658711389074113e-10,3.1170223156821575e-21,1.3796496291141457e-11,4.7998458725513463e-12,7.4529650953888079e-11,2.6654341763975336e-12,6.7728357514703051e-13,4.107680741629521e-14,9.4228022390546259e-11,1.3745783971707968e-18,8.1721713738032812e-12,1.5379610670526813e-11,1.0648857623317373e-13,5.3630227038044046e-12,1.2234612807579265e-14,5.4903592134409332e-11,2.3756777835163163e-13,1.5409911167986028e-13,1.5262217650462267e-15,4.5328897037467026e-13,1.7428169961848124e-15,1.4829211106283978e-15,4.4607344891084989e-14,1.9164806033906266e-13,1.0145702609951866e-13,9.5096336058697784e-12,1.7104560325725203e-18,2.5292654456430111e-12,1.0607219198862966e-18,2.8953364080918443e-12,8.6161954013549529e-15,1.3266017102140278e-13,8.169760765741655e-14,1.4135206027230462e-16,5.3412931518955643e-13,7.0036188488240195e-20,1.670031592939846e-16,1.4561448318012612e-19,4.7283520613818807e-20,2.0215588271093855e-13,9.399138056697424e-14,1.2101599243666482e-13,2.5863338106823209e-21,4.8414297703449093e-25,4.5611382595584057e-21,1.0304748044490127e-20,1.4473887642061132e-18,2.6529190775535545e-24,2.2486918779084993e-23,6.0974799784332818e-20,3.0048036252444056e-13,2.7341005939881406e-16,4.1811723515975244e-14,3.3396471817529105e-13,4.5323211831246457e-14,1.1301969967249208e-11,2.4330397125251351e-25,8.6706706606686263e-26,3.4653782688089448e-20,7.8726710737586689e-19,2.0515170447026905e-13,1.7305457153450312e-22,3.4935609713469258e-23,2.5169848565280598e-21,6.9208508156397885e-28,3.7528915542886656e-20,3.469893632695991e-22,2.3670482348284404e-12,1.404883878703016e-11,3.7154417310998426e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911888320940902,0.00010000000851832953,0.10889010841106175,2.7750427387458519e-14,1.778972845712567e-22,8.7404049784878094e-24,3.9174076597018433e-18
9.621062696469151e-07,0.002654448410273239,2.7974028611342009e-10,3.7900065354353419e-11,3.7690118467576958e-11,7.9173252201930361e-11,1.8819508091380548e-09,5.5461804300516821e-10,9.1240257371812696e-11,2.6034823614261987e-10,1.074603578027864e-11,5.7070816538805079e-12,4.4374076664694854e-11,4.1188242000214933e-11,2.9168726395259343e-12,1.5231765202707124e-12,5.7243211894404295e-12,3.7292684138715028e-12,2.5410277380906696e-12,2.2160142508979752e-10,4.7418831420768767e-10,1.2923873533331247e-12,1.0304557137916453e-12,2.2342572204520491e-15,1.351288245186252e-11,1.6159806024612098e-10,3.1342552062392595e-21,1.4031254106522233e-11,4.8870548318459146e-12,7.7711137120042427e-11,2.7127669201640544e-12,7.0089139063241852e-13,4.1787773358912358e-14,9.7271621696705333e-11,1.397975737087342e-18,8.5205717324598392e-12,1.6032214265017308e-11,1.1102868617592856e-13,5.3992291242281836e-12,1.2317297197553309e-14,5.7016932783169389e-11,2.4187448645356995e-13,1.5690400557233891e-13,1.5913865880439163e-15,4.6846316614761761e-13,1.7746451829881152e-15,1.5465235736145136e-15,4.6497554943470028e-14,1.9500289954925102e-13,1.0323856780833308e-13,9.9108203442512092e-12,1.7700769202836337e-18,2.5854045924586118e-12,1.0799943051941084e-18,3.0164672807773719e-12,8.9767620547876796e-15,1.3567083316777803e-13,8.3559492851985393e-14,1.4457390926070269e-16,5.5686824072151308e-13,7.2966260726383723e-20,1.7809214790762086e-16,1.5528371544393812e-19,4.9296472423204731e-20,2.1612502998365703e-13,9.4635433402789825e-14,1.2900730831832898e-13,2.7571229208654024e-21,5.3219722706717369e-25,5.0434760940857227e-21,1.1394469432849362e-20,1.6009915718806622e-18,2.9308897826086769e-24,2.4864920275415111e-23,6.8078065133738407e-20,3.1606956551092015e-13,2.7528571229947512e-16,4.2000750396710268e-14,3.4495302766135289e-13,4.8254442717222551e-14,1.1785856493240247e-11,2.7164771821313523e-25,9.680762587695719e-26,3.927446546403126e-20,8.13621528468576e-19,2.1693662945655644e-13,1.9025417814988211e-22,3.8468168663145201e-23,2.818731536974196e-21,7.7505497243724258e-28,3.9157583924166947e-20,3.9681918220488837e-22,2.4765084655867624e-12,1.4282781102512423e-11,3.8538471070260911e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911888072157252,0.0001000000089115929,0.10889010837393719,2.8212802299475408e-14,1.8450266711608494e-22,9.0649389801822041e-24,4.1416213799333425e-18
9.796003540096552e-07,0.0026544484103913166,2.8259622927865967e-10,3.7972864176193456e-11,3.785744152224127e-11,7.9442269696376833e-11,1.9295993723712662e-09,5.7165488102011905e-10,9.160446235667342e-11,2.6348136310750814e-10,1.0930799426715644e-11,5.8055371218530215e-12,4.4493747358790054e-11,4.140673336926057e-11,2.9325533564379725e-12,1.5313849869756094e-12,5.8196654221103485e-12,3.791630877061697e-12,2.5483220040667698e-12,2.2696685077847342e-10,4.8608159836733276e-10,1.2961127304574836e-12,1.0345857929812769e-12,2.240698713779497e-15,1.3734926015184454e-11,1.6666147270248049e-10,3.1511458483676381e-21,1.4261862009794629e-11,4.9731919104999795e-12,8.0945825103073583e-11,2.7593548644372359e-12,7.2461695386730297e-13,4.2488855218017667e-14,1.0035121185121833e-10,1.4209472650810899e-18,8.8749428087143681e-12,1.6696133348195073e-11,1.1564660789596611e-13,5.4339993412862768e-12,1.2396674134002042e-14,5.9158763422294414e-11,2.4611692690157858e-13,1.5966706568399658e-13,1.6576705406438321e-15,4.8370631789124643e-13,1.8059988743841753e-15,1.6112252672609963e-15,4.8421139771185455e-14,1.9831114895324983e-13,1.0499537613326607e-13,1.0319053382866552e-11,1.8299951803224823e-18,2.6407541813603549e-12,1.0990298146653612e-18,3.1396962153504925e-12,9.3435761032007015e-15,1.3863963279927833e-13,8.5395544870507544e-14,1.477510592513986e-16,5.7984329720382375e-13,7.5947083635633136e-20,1.8965082157781969e-16,1.653625181254148e-19,5.1330327610939163e-20,2.3067955927881837e-13,9.5254401239012997e-14,1.3733508325858164e-13,2.9351027807521096e-21,5.8416241221532231e-25,5.5678602394562884e-21,1.2579183974584424e-20,1.7680112659078232e-18,3.2330113558634155e-24,2.7450274685375128e-23,7.5876736068825906e-20,3.321413503532082e-13,2.7708835025658444e-16,4.2619856014681326e-14,3.5601498646567513e-13,5.1306849497804506e-14,1.2278385922712379e-11,3.0276630448460441e-25,1.0789742068258952e-25,4.4428874597768717e-20,8.4009571274152207e-19,2.291104745604787e-13,2.0874304271656971e-22,4.2270267768995719e-23,3.1491185088273189e-21,8.6589993590593741e-28,4.0811794644398604e-20,4.5255466205156685e-22,2.5887441110369648e-12,1.4512728848151203e-11,3.994067904739215e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911887822440599,0.00010000000931474948,0.10889010833664241,2.8667265475461386e-14,1.912563164297359e-22,9.396757600994055e-24,4.3740898429838581e-18
9.970944383723954e-07,0.002654448410510142,2.8540021883861377e-10,3.8043449136029282e-11,3.8021900667576087e-11,7.9703485849402893e-11,1.9775063007723731e-09,5.8885422732810045e-10,9.1956962915593349e-11,2.665576947215746e-10,1.1112790171268259e-11,5.902515426599882e-12,4.4608801797650925e-11,4.1620993633592095e-11,2.9479279144003727e-12,1.539432946742578e-12,5.9136810515881691e-12,3.853124508277778e-12,2.5553255719733906e-12,2.3235179830503851e-10,4.9802094606963229e-10,1.2996893329399111e-12,1.0385828415411027e-12,2.2468828487545987e-15,1.3952892028547938e-11,1.7177641004124243e-10,3.1677062138133298e-21,1.4488385367609299e-11,5.0582619216376261e-12,8.4232774772836153e-11,2.80520744918983e-12,7.4844664497053901e-13,4.3180171342838829e-14,1.0346626385926955e-10,1.4434969499553317e-18,9.2351799725404485e-12,1.7371191431270267e-11,1.2034097786071822e-13,5.4674082971270699e-12,1.2472966094099968e-14,6.1328505268238846e-11,2.5029582658044313e-13,1.6238875942512427e-13,1.7250540250974625e-15,4.9901041923119753e-13,1.8368833332224374e-15,1.6770069827621613e-15,5.0377614421412206e-14,2.0157335084962544e-13,1.0672773608565206e-13,1.0734230685824006e-11,1.8901764159062366e-18,2.695312889908278e-12,1.117829511953995e-18,3.2649937286909986e-12,9.7165497621755929e-15,1.4156643603573823e-13,8.7205673607937024e-14,1.508833535771685e-16,6.0303719322599665e-13,7.8977944039618779e-20,2.0168714338838431e-16,1.7585783560521363e-19,5.338355546350993e-20,2.4582525014717308e-13,9.5849601613995237e-14,1.4600497310038715e-13,3.1203942661842516e-21,6.3962579646730321e-25,6.1366235827748111e-21,1.3864162143730224e-20,1.9493400541408781e-18,3.560888676367411e-24,3.0254385606362055e-23,8.4424867316711473e-20,3.4870028144095122e-13,2.7882168754259731e-16,4.2844342723588034e-14,3.6714776248362721e-13,5.4482495743226429e-14,1.2779428922640806e-11,3.3687542224377622e-25,1.2005295778080491e-25,5.0169151223444207e-20,8.6667575474721054e-19,2.4167487841041407e-13,2.2858551013295779e-22,4.635578184240753e-23,3.5101593055755437e-21,9.6517362161641342e-28,4.2490959511614839e-20,5.1475359304231973e-22,2.7037661046011058e-12,1.4738727817656572e-11,4.1362191957121311e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911887571805045,0.0001000000097278391,0.10889010829917971,2.911394068616388e-14,1.9804500921711764e-22,9.730297956620871e-24,4.6149240191671767e-18
9.999999999999997e-07,0.002654448410617701,2.8586096375562536e-10,3.8054966113903027e-11,3.8048942788834804e-11,7.974614209710001e-11,1.9854877187172982e-09,5.9172632864963072e-10,9.2014418474757526e-11,2.6706320723715108e-10,1.1142750618637497e-11,5.9184806315086949e-12,4.4627483372987861e-11,4.1656179960239696e-11,2.9504525331780973e-12,1.5407544608114962e-12,5.9291684782443064e-12,3.8632545165474516e-12,2.5564618746068736e-12,2.3324802351638828e-10,5.0000829170229877e-10,1.3002695943056045e-12,1.0392343089066699e-12,2.2478861476126342e-15,1.3988701612086333e-11,1.7263086598447764e-10,3.1704255062250959e-21,1.452561732440006e-11,5.0722880899172121e-12,8.4783694446948294e-11,2.8127524989138447e-12,7.5241363474120069e-13,4.3294053780465709e-14,1.0398703487765992e-10,1.4472016322225709e-18,9.2955719070578613e-12,1.748437704492554e-11,1.2112796570009658e-13,5.4728303262195134e-12,1.2485348132716932e-14,6.1691537002961976e-11,2.5098379307867722e-13,1.6283682947462694e-13,1.736350741850504e-15,5.015576089069464e-13,1.8419678277604407e-15,1.6880358021140481e-15,5.0705713224378277e-14,2.0211074483323286e-13,1.0701311415054553e-13,1.0803852150369553e-11,1.9001949408072167e-18,2.7042978656857178e-12,1.1209291673363166e-18,3.2860024345277015e-12,9.7790866675768156e-15,1.4204847288159991e-13,8.7503801456837715e-14,1.5139924208369699e-16,6.0690943339282002e-13,7.9486130139883473e-20,2.0373303752518069e-16,1.7764179689201078e-19,5.3726343556015421e-20,2.4839839660331284e-13,9.5946243984501349e-14,1.4747845886617307e-13,3.1518853660992557e-21,6.4921210508320649e-25,6.2356002744292512e-21,1.4087775161783524e-20,1.9809066218819953e-18,3.6179550854254846e-24,3.0742359127125004e-23,8.592113034994788e-20,3.5149801284443513e-13,2.7910312490037946e-16,4.2873511186050254e-14,3.6900345371576747e-13,5.5022009960127505e-14,1.2863461741419288e-11,3.4284587510862982e-25,1.2218066050143816e-25,5.1183151947186213e-20,8.7109969369366974e-19,2.4379960172535831e-13,2.3201681684349433e-22,4.7062769174929881e-23,3.5732381959316638e-21,9.8251812504825074e-28,4.2772225412471041e-20,5.2575121759323616e-22,2.7231404710458262e-12,1.4775884500915688e-11,4.1600065318870238e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911887530089438,0.00010000000979741302,0.10889010829294157,2.9187379310541032e-14,1.9918006269020042e-22,9.7860651196849596e-24,4.6557414478641985e-18
1.0128391142988615e-06,0.002654448410617701,2.8788017228775847e-10,3.8105177664214948e-11,3.8167521091548711e-11,7.9932226732069261e-11,2.0208389634758511e-09,6.0446969269138716e-10,9.2264711848511945e-11,2.6927865942531022e-10,1.127423990435536e-11,5.988548210317762e-12,4.4708633332846188e-11,4.1810327818772396e-11,2.9615119152875052e-12,1.5465434351405046e-12,5.9971732783234286e-12,3.9077350786475083e-12,2.5613949253844248e-12,2.3721444978618366e-10,5.0880455863190664e-10,1.3027885982399591e-12,1.0420721993073761e-12,2.2522416326344702e-15,1.4145608818149439e-11,1.7642314516350426e-10,3.1823375352622571e-21,1.4688818784829129e-11,5.1339169802500429e-12,8.7234946588235512e-11,2.8458541356904794e-12,7.6997146183642468e-13,4.3794108325536403e-14,1.0629969922423835e-10,1.4634344751269437e-18,9.5643229419558397e-12,1.7988122652257794e-11,1.2463015355432517e-13,5.4963717564440752e-12,1.2539104454218213e-14,6.3304667795052313e-11,2.5400314136321666e-13,1.6480332360496728e-13,1.7866231551195933e-15,5.1282979542227327e-13,1.8642827410380438e-15,1.7371181572481631e-15,5.2166165622978574e-14,2.0447043139167604e-13,1.0826620440359322e-13,1.1113744127969884e-11,1.9445367572521775e-18,2.7437395528789564e-12,1.1345485905376965e-18,3.3795058724695637e-12,1.0057420311139638e-14,1.4416460536055355e-13,8.8812590610702883e-14,1.5366400709032603e-16,6.2408480162322891e-13,8.1747913796072991e-20,2.1293470904115942e-16,1.8566539850373733e-19,5.5246784300205355e-20,2.5996629736895055e-13,9.6366002822556497e-14,1.5410498931827877e-13,3.2935065055420703e-21,6.9295626231271328e-25,6.6889874477534357e-21,1.5112089810236801e-20,2.1255308209072362e-18,3.8793675661530539e-24,3.2977652418194258e-23,9.2805591428049965e-20,3.6402354197539428e-13,2.8032552753697029e-16,4.3064758559939677e-14,3.7722556817157398e-13,5.7447632984856005e-14,1.3237540854004929e-11,3.703165477738367e-25,1.3197044146430039e-25,5.5882120028891595e-20,8.9067713866187392e-19,2.5331798933187081e-13,2.4765576510819932e-22,5.0286725704960944e-23,3.8630290341925331e-21,1.0622005321500643e-27,4.4023069550466097e-20,5.7674606545883527e-22,2.8096770374618767e-12,1.4938789690631451e-11,4.26569642307618e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911887345458898,0.00010000001010814459,0.10889010826532265,2.950935216895712e-14,2.0423370899034057e-22,1.003435960672569e-23,4.8389172576691187e-18
1.0285837902253275e-06,0.002654448410725833,2.9031949284744026e-10,3.8165284768615657e-11,3.8310924121052595e-11,8.01552226118338e-11,2.0643726767733387e-09,6.2021173713367346e-10,9.256389673058811e-11,2.7195515087420879e-10,1.1433498564331203e-11,6.0734135872295965e-12,4.4805140184741003e-11,4.1996447685119362e-11,2.9748636114775007e-12,1.5535321625661373e-12,6.0796161441626128e-12,3.9616592893979961e-12,2.5672553429753256e-12,2.4209201241830987e-10,5.1962331494902788e-10,1.3057809472242016e-12,1.0454642326560458e-12,2.2574155505225757e-15,1.433508734962936e-11,1.8111021089155117e-10,3.196718307967207e-21,1.4886046158606873e-11,5.208716281009776e-12,9.0278032717829312e-11,2.8859205199002992e-12,7.915605668547376e-13,4.4400329314043844e-14,1.0916106115185457e-10,1.4830369861514387e-18,9.8980578200157589e-12,1.8613807587856809e-11,1.2897917213615554e-13,5.5243404846553171e-12,1.2602967061137984e-14,6.5302573213609999e-11,2.5766019571640693e-13,1.6718516061217727e-13,1.849053005945069e-15,5.2668675377121829e-13,1.8913108450218016e-15,1.7980748370821159e-15,5.3980622610088145e-14,2.0733110775795401e-13,1.0978534153279376e-13,1.1498727805551177e-11,1.999059459174309e-18,2.7915266927627109e-12,1.1510785544446687e-18,3.4956485155092547e-12,1.0403146013317121e-14,1.4672872993248677e-13,9.0398482640852368e-14,1.5640828018410236e-16,6.4528386331222327e-13,8.4557324205944355e-20,2.2458115841580729e-16,1.958207934284937e-19,5.7123420467015638e-20,2.7459425349655856e-13,9.6865048932444864e-14,1.6249063306000041e-13,3.4727231311607408e-21,7.496808326182917e-25,7.281931450190402e-21,1.6451698133937919e-20,2.3147528706447558e-18,4.2213005622284463e-24,3.5900999619855736e-23,1.0188207191124766e-19,3.7974824621310705e-13,2.8177881567885226e-16,4.3341076119266104e-14,3.8735665539232782e-13,6.0515714637704824e-14,1.3702352618914748e-11,4.0653391315332657e-25,1.4487729989954746e-25,6.2157592121468877e-20,9.1474379569123583e-19,2.6527959712227993e-13,2.6792574619023989e-22,5.4469187062884589e-23,4.2439965939273057e-21,1.1669533547409968e-27,4.5574519343676433e-20,6.4490670437338742e-22,2.9178611057483847e-12,1.5135726759577397e-11,4.3965967264229658e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911887118389562,0.00010000001049655486,0.10889010823133469,2.9898585745476673e-14,2.1049850354342248e-22,1.0342159928277336e-23,5.069852293289639e-18
1.0443284661517936e-06,0.0026544484108345285,2.9271885206210465e-10,3.8223843738649372e-11,3.8452155642868762e-11,8.0372720322220643e-11,2.1081037238605009e-09,6.360782387034386e-10,9.2854910325769043e-11,2.7458788122078866e-10,1.1590594029468469e-11,6.1571263341764476e-12,4.4898497762596638e-11,4.2179444311131475e-11,2.9879896995867016e-12,1.5604026498571839e-12,6.1610231649271484e-12,4.0149059269158407e-12,2.5729180426570171e-12,2.4698408479934435e-10,5.3047625161786142e-10,1.3086721265208268e-12,1.0487634110484806e-12,2.262414538957966e-15,1.4521361146611144e-11,1.8583696685149724e-10,3.2108557767903239e-21,1.5080116902859978e-11,5.2826645135841105e-12,9.3361378507846679e-11,2.925414286835985e-12,8.1320497630366002e-13,4.4998932580468372e-14,1.1204998145441947e-10,1.5023079512160108e-18,1.023630986167418e-11,1.9248120530806473e-11,1.3338705952954837e-13,5.5513614513733407e-12,1.266466246041604e-14,6.7321826081812997e-11,2.6126760863359443e-13,1.6953467077852697e-13,1.9123295754734725e-15,5.4057601579908974e-13,1.9179721622840307e-15,1.8598632922184279e-15,5.5820643976312015e-14,2.1015583512388204e-13,1.1128538792633988e-13,1.1889109907347826e-11,2.053721833434657e-18,2.8386764966683065e-12,1.1674204400478331e-18,3.6134005156959389e-12,1.07536639189622e-14,1.4925889208515632e-13,9.1963396555829123e-14,1.5911625371113395e-16,6.6662262542858219e-13,8.7405663856066615e-20,2.3663201726546568e-16,2.0632883923907732e-19,5.9012423547464623e-20,2.8971247274623621e-13,9.734756545078434e-14,1.7116582838140345e-13,3.6581280073558722e-21,8.0993541559940008e-25,7.9176805299634175e-21,1.7888013806751618e-20,2.5177303491959508e-18,4.5879903132932747e-24,3.903539523523549e-23,1.1169957601311934e-19,3.9587754431129927e-13,2.8318395324287532e-16,4.3652856503835027e-14,3.9753924581144335e-13,6.3688186927955602e-14,1.4173773017139554e-11,4.4570814610932687e-25,1.5883790381899645e-25,6.9041888395215767e-20,9.3886655818907691e-19,2.7756050537936476e-13,2.894461514017543e-22,5.8914007786954779e-23,4.6547103364047422e-21,1.2798853270003945e-27,4.7144913723223623e-20,7.1972196442539975e-22,3.028325624174278e-12,1.5329575632074323e-11,4.5288899211154377e-25,0.88130563799999995,0.0,0.0,0.0,0.0098911886890606822,0.00010000001089309664,0.10889010819721798,3.0281714434502591e-14,2.1683785433663148e-22,1.0653623330105613e-23,5.3078047643117441e-18
