Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351),S(1244)
2.9259016284844582e-05,0.0029514738602803253,2.005454561909298e-12,2.4899113186844358e-12,2.7561768010305985e-11,4.8190676212730886e-10,5.8941841572853325e-09,0.0,0.0,2.4152383628789422e-08,1.7047985214101504e-09,7.4572913368319882e-10,1.2726634868003639e-13,7.5661969965011546e-14,-1.0347053574352756e-35,8.0566071375381273e-26,2.1518768069766231e-18,5.1783282184408218e-09,1.9503368681577418e-09,2.4470663548668675e-20,5.9220016302148337e-26,1.4085709977222757e-12,2.1008322515517909e-20,8.7717932688321078e-20,5.464654135679057e-14,4.265792575581176e-14,1.2723542178830708e-10,7.3166635649458441e-14,5.2399493109230424e-08,9.181320346275884e-09,2.1947732832745646e-11,1.2303401188098321e-10,5.8429948125401103e-17,2.2453633195064179e-18,3.1207541561640815e-11,1.0352280976927662e-09,0.88168480800000004,0.0,0.0094599655198795724,0.10884996094816506,5.6556629817584589e-11,6.2038170134096669e-11,2.5547972906016325e-11,4.5168295208520286e-11,1.4065201319505181e-11,1.1708449108978925e-11,8.8849225377532832e-12,2.9127914649742828e-11,2.3320140359606373e-11,1.1027664185417574e-10,4.3229455660396167e-10,1.0157966157716817e-10,5.8674441527629138e-09,7.3469551198095693e-12,7.0728349494584555e-12,5.3336537068630634e-09,4.1050570022269763e-09,2.8628556795407563e-09,3.5514551246927431e-12,5.1791638084507137e-13,1.2297870191023139e-08,9.8938687364052069e-13,6.4953409692642885e-21,8.9622924383700591e-13,2.5177190119003651e-11,4.3635162642882025e-13,4.6115876219583616e-13,1.3706637265718564e-11,3.4183901382854936e-12,4.1863468105542802e-12,1.6620985635156546e-11,1.1285735200516661e-11,5.7761590380933742e-12,1.1225817721326541e-09,1.0105596094606817e-20,6.0147873172407407e-11,1.6352634885667039e-10,1.9284825197993454e-11,1.1898211137551517e-15,2.3089496325848743e-16,1.3593232639432834e-16,5.8258269183372594e-11,1.1469441168722327e-10,1.6463604891652189e-10,2.5956775983492286e-13,8.2918222880621977e-13,8.7288453471642092e-13,5.1743908402840197e-13,1.2348051740422025e-12,3.5987085454257784e-14,2.315281452934306e-15,4.2126401509740989e-13,1.0254749023050494e-11,2.8345516813693802e-10,2.4397696935031572e-15,8.5850231522908636e-17,1.0619792768223449e-15,2.3088467037294948e-10,3.1541032910008225e-14
3.059178819629463e-05,0.002951473872128764,2.0407880623089693e-12,2.552466765016008e-12,2.8314556223309701e-11,5.1072587456964541e-10,6.3165593202165462e-09,0.0,0.0,2.5532463091099166e-08,1.882059303748925e-09,7.9791447708237039e-10,1.3736153881031948e-13,7.8040514965325515e-14,-6.0180711569015524e-35,8.3114846161271082e-26,2.2844256000301399e-18,5.3385688725340929e-09,2.1015218467475372e-09,2.7267418454086913e-20,6.5610074573940113e-26,1.5191970649720472e-12,2.2272985911237276e-20,9.2929668898969679e-20,6.0671479091034612e-14,4.4701059747869023e-14,1.3749729293527655e-10,7.5463116631608295e-14,5.5543770940014815e-08,9.9426152316218011e-09,2.3398935068787452e-11,1.2530330692307396e-10,6.1235830100358302e-17,2.3354270675270102e-18,3.1887780951272294e-11,1.1093364300684439e-09,0.88168480800000004,0.0,0.0094599633276986252,0.10884995872944765,5.7256046024868691e-11,6.3263780899654631e-11,2.5933668481602077e-11,4.6670215228301455e-11,1.4550164620061046e-11,1.2092584385891575e-11,9.1912978728307138e-12,2.956796977543382e-11,2.4095624564861985e-11,1.1164312041629425e-10,4.4030240494906447e-10,1.0358908721358782e-10,6.0495329638718565e-09,7.5880196940213991e-12,7.2127788290507633e-12,5.7145303936374643e-09,4.4098271447502608e-09,3.0714749613054272e-09,3.6217282383939423e-12,5.243336134339152e-13,1.3113997485344059e-08,1.0218541069020805e-12,6.6238645356319031e-21,9.0977288070040423e-13,2.5687233719229057e-11,4.4294593880406586e-13,4.762928059103544e-13,1.4124756304976848e-11,3.4229007879989409e-12,4.1918728552420189e-12,1.7128607205437828e-11,1.1300628933053323e-11,5.7837818401210301e-12,1.1869536205988752e-09,1.0437235335107418e-20,6.5200161984944132e-11,1.7677871034384608e-10,1.9936021242367188e-11,1.2078021702386415e-15,2.3557247187893992e-16,1.4052239191160034e-16,6.0435228695515365e-11,1.2127167337016375e-10,1.740772628147874e-10,2.6926742055283863e-13,8.6018620707302706e-13,8.9955213391092165e-13,5.33248572843675e-13,1.2727642715814374e-12,3.7086699887092469e-14,2.3860214433208904e-15,4.304468171141089e-13,1.0576486342435871e-11,3.0909130373641879e-10,2.5147709652722827e-15,8.8543737668908393e-17,1.0953006702053446e-15,2.4902625630106167e-10,3.2530702003914733e-14
3.192456010774468e-05,0.0029514738842146494,2.0756502444125675e-12,2.6139435235598803e-12,2.905772257389002e-11,5.4004493177759911e-10,6.750242033730251e-09,0.0,0.0,2.6929240093394104e-08,2.0690735895225508e-09,8.5135156518960386e-10,1.4777611801456152e-13,8.0385207214338289e-14,-2.4130533632833787e-35,8.5596995689539348e-26,2.4184260622792444e-18,5.4942751749096354e-09,2.2570096314626283e-09,3.0236041175117799e-20,7.2366975454160824e-26,1.6332066269346152e-12,2.3559640076995378e-20,9.817737366938791e-20,6.7044460683733163e-14,4.6753416381713302e-14,1.4807886080588206e-10,7.772668609451117e-14,5.8742158065834585e-08,1.0726785883247442e-08,2.4885665383036509e-11,1.2753756668282982e-10,6.4055033640856922e-17,2.4270151508357813e-18,3.2557359016104252e-11,1.1853705137216314e-09,0.88168480800000004,0.0,0.0094599610895940364,0.10884995647756437,5.7944506588922843e-11,6.4471191420649085e-11,2.6313964894501726e-11,4.815002420492969e-11,1.5027000779224499e-11,1.2470713636522654e-11,9.4925385708285317e-12,3.0001857488532442e-11,2.4859691497179962e-11,1.1298813400105133e-10,4.4818599902804251e-10,1.0556862650465638e-10,6.226464474384443e-09,7.8253148680761585e-12,7.3506407761999692e-12,6.1055014922221987e-09,4.7232477411502642e-09,3.2858226384244661e-09,3.6909558340771116e-12,5.3065005273383979e-13,1.3948923099555915e-08,1.053813616674947e-12,6.7504759488106111e-21,9.2312661722155258e-13,2.618948068696815e-11,4.4944778313850105e-13,4.9119017052421815e-13,1.4537056509157021e-11,3.4273479890902628e-12,4.1973210716279978e-12,1.7629155200806745e-11,1.131531235082085e-11,5.7912969883618911e-12,1.2522840908724871e-09,1.0763688123217334e-20,7.0422257234529697e-11,1.9046131432454633e-10,2.0576798778311921e-11,1.2255310902594439e-15,2.4017847911316673e-16,1.4503902079762867e-16,6.2574696862434036e-11,1.279468868921197e-10,1.8365907998730816e-10,2.7880003073762396e-13,8.9065601111054719e-13,9.2584799341343381e-13,5.4883766260925143e-13,1.3101925307007684e-12,3.8170983318341924e-14,2.455775245697663e-15,4.394856904808856e-13,1.0893610123698911e-11,3.3566017698497943e-10,2.5887233731508396e-15,9.1198620393238641e-17,1.1281442180019722e-15,2.6772415171925955e-10,3.3506178507898729e-14
3.325733201919473e-05,0.0029514738965340146,2.1100684959708639e-12,2.6744010489055841e-12,2.9791966787170228e-11,5.6985741699033097e-10,7.1950922071575637e-09,0.0,0.0,2.8342182748334145e-08,2.2659426398970143e-09,9.0602183355991531e-10,1.5850618540258212e-13,8.2698135948207998e-14,1.6870412132549347e-35,8.8015765658206032e-26,2.5538174900939876e-18,5.6456601447767744e-09,2.4167117864016927e-09,3.3378513049523002e-20,7.9494424161807359e-26,1.7505516000398264e-12,2.4867961873223732e-20,1.0345830875657179e-19,7.3767688006125294e-14,4.8815188043633963e-14,1.5897485135650444e-10,7.995936698949221e-14,6.1993858741680743e-08,1.1533192063712344e-08,2.6407591497066926e-11,1.2973871696411865e-10,6.6887840305569026e-17,2.520160831387886e-18,3.3216865392152333e-11,1.2633006885358807e-09,0.88168480800000004,0.0,0.0094599588062512265,0.10884995419286853,5.8622616599871469e-11,6.5661412399415271e-11,2.6689196840998295e-11,4.9608953124580832e-11,1.5496123490894803e-11,1.2843166608940802e-11,9.7889059944495044e-12,3.0429959929013158e-11,2.5612976775335492e-11,1.1431286709954715e-10,4.5595215866958935e-10,1.0751993829742743e-10,6.3984809279497983e-09,8.0590475871311412e-12,7.4865363396563961e-12,6.5064079884585415e-09,5.0451879041050444e-09,3.5058045303663572e-09,3.7591959373603051e-12,5.3687126094402272e-13,1.4802374186570929e-08,1.0852932768171649e-12,6.8752813323306379e-21,9.3630221775793865e-13,2.6684360283698014e-11,4.5586288766326062e-13,5.0586384940364865e-13,1.494389948261807e-11,3.4317356724685503e-12,4.2026962791150552e-12,1.8123068971872834e-11,1.1329798465928267e-11,5.7987111430072779e-12,1.3185600681531118e-09,1.1085239188328481e-20,7.5811362734101745e-11,2.0456795925298762e-10,2.120772584721544e-11,1.2430234933119664e-15,2.4471692163364561e-16,1.4948621698870262e-16,6.4678675246226266e-11,1.3471871207256386e-10,1.9337957671033967e-10,2.8817450868884308e-13,9.2062015561062095e-13,9.5179519924586584e-13,5.642200401964732e-13,1.3471229087549374e-12,3.924088777612567e-14,2.5246041025852669e-15,4.4838859519698407e-13,1.1206403737059301e-11,3.6314601277326517e-10,2.6616920360452601e-15,9.3817252002406204e-17,1.1605392693533824e-15,2.8697056960277505e-10,3.4468334121227058e-14
3.4590103930644777e-05,0.0029514739090831074,2.1440690630764282e-12,2.7338962489673193e-12,3.0517958528072974e-11,6.0015719532716734e-10,7.6509800974532387e-09,0.0,0.0,2.9770785395495849e-08,2.4727637885840312e-09,9.6190779154274718e-10,1.6954809494384392e-13,8.4981300714085677e-14,-2.1251993480701728e-35,9.0374266001929069e-26,2.6905510327053698e-18,5.7929275382075935e-09,2.5805444486142529e-09,3.669677027199998e-20,8.69960906981222e-26,1.8711868588832962e-12,2.619764662863696e-20,1.0877025514177666e-19,8.0843198110404483e-14,5.0886586427001403e-14,1.7018027617051065e-10,8.2163095377154757e-14,6.5298122604385192e-08,1.2361223681156735e-08,2.7964386779047504e-11,1.3190860087919539e-10,6.9734558856218783e-17,2.6148969493110709e-18,3.3866863876483699e-11,1.3430989273737744e-09,0.88168480800000004,0.0,0.0094599564783175317,0.10884995187569095,5.9290955236938763e-11,6.6835411372450652e-11,2.7059684683152063e-11,5.1048180433826508e-11,1.5957928765945972e-11,1.3210258946553603e-11,1.0080650334617678e-11,3.0852642869169918e-11,2.6356088889198253e-11,1.1561845346511036e-10,4.6360741046512248e-10,1.0944461058357889e-10,6.5658140340912358e-09,8.2894159444125873e-12,7.6205761325710315e-12,6.917099257796438e-09,5.3755240769405059e-09,3.7313312791311325e-09,3.8265040953162556e-12,5.4300256200907989e-13,1.5674093193219268e-08,1.1163197688956631e-12,6.9983822766921176e-21,9.4931094276230562e-13,2.7172283285247183e-11,4.6219673524955722e-13,5.2032628012768619e-13,1.5345631350347006e-11,3.4360676006515022e-12,4.2080030906308831e-12,1.8610769059868679e-11,1.1344099732910379e-11,5.8060306788539557e-12,1.385769258085547e-09,1.1402161080622715e-20,8.1364825275971044e-11,2.1909279132536679e-10,2.1829346147539344e-11,1.2602943298546339e-15,2.4919156658459967e-16,1.5386781283585558e-16,6.6749079105362448e-11,1.4158589256737846e-10,2.0323694960232971e-10,2.9739938816465267e-13,9.501059257213281e-13,9.7741584904942035e-13,5.7940880649703122e-13,1.3835869518903614e-12,4.0297324528854785e-14,2.5925666345107611e-15,4.5716314243042341e-13,1.1515138378904661e-11,3.9153388220070002e-10,2.7337392845186791e-15,9.6401902886556204e-17,1.1925139125247821e-15,3.0675820569906052e-10,3.5418003093796024e-14
3.5922875842094826e-05,0.0029514739218583852,2.1776770975326341e-12,2.7924835848490645e-12,3.1236338635476484e-11,6.3093849798932445e-10,8.1177858685086748e-09,0.0,0.0,3.1214567458184218e-08,2.6896306352477166e-09,1.0189929773004062e-09,1.8089844574411362e-13,8.723661478054811e-14,-2.1830852089822946e-35,9.2675476998923375e-26,2.8285886373920392e-18,5.9362722537703166e-09,2.7484281334782642e-09,4.0192720859075153e-20,9.4875644473062153e-26,1.9950701105675651e-12,2.7548407353816061e-20,1.1411146440884025e-19,8.8272896348769651e-14,5.296784153771125e-14,1.8169042032292702e-10,8.4339723732955812e-14,6.8654242740643576e-08,1.3210299478533993e-08,2.955573140128163e-11,1.3404898234162449e-10,7.2595523812776199e-17,2.7112559498391976e-18,3.4507892882153314e-11,1.4247387666048253e-09,0.88168480800000004,0.0,0.0094599541064037951,0.1088499495263411,5.9950076873398659e-11,6.7994114538052023e-11,2.7425735044817605e-11,5.246883428521879e-11,1.641279570338532e-11,1.3572292792457578e-11,1.0368011097675995e-11,3.1270256393028643e-11,2.708961035919113e-11,1.1690597827585225e-10,4.7115800013407723e-10,1.1134416349419463e-10,6.7286854295074185e-09,8.5166095604776603e-12,7.7528660410431971e-12,7.3374327075705178e-09,5.714139721125516e-09,3.9623181433325469e-09,3.8929334811926901e-12,5.4904905177417814e-13,1.6563837209525405e-08,1.1469186332664851e-12,7.1198760308900809e-21,9.6216356968571278e-13,2.7653642721155253e-11,4.6845457358574078e-13,5.3458936829841723e-13,1.5742583406567795e-11,3.4403473747157064e-12,4.2132459211367771e-12,1.9092657983543618e-11,1.1358228071673054e-11,5.8132616970477136e-12,1.4539001518477641e-09,1.1714714692836215e-20,8.7080128526567378e-11,2.3403028968917026e-10,2.2442180035579611e-11,1.2773579090601832e-15,2.5360601836251519e-16,1.581874761588945e-16,6.8787741230766508e-11,1.4854725230139803e-10,2.1322951050306314e-10,3.0648283547448524e-13,9.7913943172183937e-13,1.0027310934152398e-12,5.9441650092413766e-13,1.4196148535599548e-12,4.1341165789303597e-14,2.6597189496383778e-15,4.6581660064859511e-13,1.1820073535258438e-11,4.2080966639503031e-10,2.8049247764065096e-15,9.8954745399509318e-17,1.2240950228958443e-15,3.2708021803760749e-10,3.6355983651415947e-14
3.8588419664994925e-05,0.002951473948074305,2.2438110298764629e-12,2.9071410441832686e-12,3.2652692048840312e-11,6.9392434240876692e-10,9.0837187537082831e-09,0.0,0.0,3.4145866498627243e-08,3.153858231840796e-09,1.1367000611763758e-09,2.0451203722419501e-13,9.1670941273418675e-14,4.3318300907884809e-36,9.7117337413210637e-26,3.1084716089887986e-18,6.2119312194104011e-09,3.0960514187150105e-09,4.7725278534884465e-20,1.117832506816949e-25,2.2524248680766552e-12,3.0312092735120949e-20,1.2487674993395396e-19,1.042019887792798e-13,5.7160927868581683e-14,2.0560730495127647e-10,8.8618700152887655e-14,7.5519430551415657e-08,1.4969395437280104e-08,3.2840828762518579e-11,1.3824792220539889e-10,7.8361651576603099e-17,2.9089711531625867e-18,3.576508448604499e-11,1.5934448160022603e-09,0.88168480800000004,0.0,0.0094599492329063093,0.10884994473226131,6.1242769515823525e-11,7.0269143073958577e-11,2.8145685168027665e-11,5.5258696531578808e-11,1.7303150779587894e-11,1.4282329757267139e-11,1.093048926056733e-11,3.209160170963889e-11,2.8530088716392242e-11,1.1943095468426791e-10,4.8596886181000489e-10,1.1507367139113616e-10,7.0418818422247916e-09,8.9621909959185442e-12,8.0125974367022285e-12,8.2064939342100505e-09,6.4157766070479346e-09,4.4403551843670361e-09,4.0233574249938919e-12,5.6090690420663469e-13,1.8396498196671321e-08,1.2069302451788302e-12,7.3584104723999052e-21,9.8744136657121098e-13,2.8598160507690416e-11,4.8076210673693884e-13,5.6256262445042984e-13,1.6523403410331781e-11,3.4487641057574758e-12,4.2235563683696374e-12,2.0040527543917733e-11,1.1386011131477906e-11,5.8274812989494532e-12,1.5928847465006174e-09,1.2327705537018259e-20,9.8986842062503484e-11,2.6512278368440967e-10,2.3643460087883503e-11,1.3109175149326808e-15,2.6226800333419692e-16,1.6665490177766897e-16,7.2776779835827637e-11,1.6274818642730504e-10,2.3361399093880266e-10,3.2425635395005858e-13,1.0359485132180978e-12,1.0525255086962108e-12,6.2393618792982311e-13,1.4904766429413558e-12,4.339436678207676e-14,2.7918055319928093e-15,4.8278781703876774e-13,1.2419528677035914e-11,4.8197235056819302e-10,2.9449365486712276e-15,1.0397323713904379e-16,1.2861784856971339e-15,3.6930219833134808e-10,3.8199904286013703e-14
4.098740910560501e-05,0.002951473972410587,2.3022208308796114e-12,3.00772830036074e-12,3.390726588832559e-11,7.5220751534237918e-10,9.9893835422075417e-09,0.0,0.0,3.6831603842590476e-08,3.6068882573974638e-09,1.2465921679051443e-09,2.2678971223660111e-13,9.5584166464757291e-14,-2.6756914455710679e-36,1.009465243043412e-25,3.3646303443755678e-18,6.4483959220973613e-09,3.4220526506703796e-09,5.5131338241964025e-20,1.2833017874098891e-25,2.4947818090769661e-12,3.2868946333994877e-20,1.3465608960348273e-19,1.1976690644295481e-13,6.0971066241137552e-14,2.2813253433464775e-10,9.2394117849781561e-14,8.1869182018492333e-08,1.6619268999589647e-08,3.5912537859174659e-11,1.4194227802901989e-10,8.3603726397605452e-17,3.0927857892582621e-18,3.6870831027840811e-11,1.7513427570884419e-09,0.88168480800000004,0.0,0.0094599447017815058,0.10884994031025917,6.237976370306173e-11,7.227286796532216e-11,2.878128143043232e-11,5.7716418230045684e-11,1.8084223747216981e-11,1.4906838809273678e-11,1.1423927947739862e-11,3.2816691739257555e-11,2.9799072173935019e-11,1.2165163226987546e-10,4.9899808500786389e-10,1.1835828872142191e-10,7.3105319357740368e-09,9.3540987393752669e-12,8.2413440749736514e-12,9.0203474713310638e-09,7.0745298678412373e-09,4.8884997378710608e-09,4.1382221825463471e-12,5.7133573136779238e-13,2.0105380094785441e-08,1.2597128513526951e-12,7.5684884998229798e-21,1.009756553804416e-12,2.9429391133169415e-11,4.916271517809894e-13,5.8716618157535959e-13,1.7212838523871054e-11,3.4561938849337819e-12,4.2326575223624414e-12,2.0877434459805086e-11,1.1410533994895015e-11,5.8400322696415694e-12,1.7210225805865352e-09,1.2866854630152172e-20,1.1023373717237983e-10,2.9446829107626863e-10,2.4699342936462061e-11,1.340543815775952e-15,2.6989105420832068e-16,1.740974705813701e-16,7.6275181337314984e-11,1.7584084718563074e-10,2.5240762036709682e-10,3.3984378243036134e-13,1.0857696126816278e-12,1.0964903352692212e-12,6.4999985713473255e-13,1.5530380861534624e-12,4.520718529974835e-14,2.9084280569543877e-15,4.9771460754233626e-13,1.2948428229705418e-11,5.3992918322859417e-10,3.068548110157945e-15,1.0840105472789527e-16,1.3409546518212329e-15,4.0906969078921745e-10,3.9826792600127287e-14
4.3386398546215094e-05,0.0029514739974331877,2.3597051617909716e-12,3.1061211646030182e-12,3.5145967044008607e-11,8.1197630606056838e-10,1.0928968484365586e-08,0.0,0.0,3.9560083890117809e-08,4.0937700529513412e-09,1.3601562607543052e-09,2.500240867723685e-13,9.9433401914368257e-14,-1.024440338698955e-34,1.0463110162869413e-25,3.6248155094094646e-18,6.6748165737547979e-09,3.7601241494080275e-09,6.314289538126539e-20,1.4616112137193368e-25,2.7471216760792916e-12,3.5490354553473118e-20,1.4452000936764873e-19,1.3650586870271687e-13,6.4817460737251528e-14,2.5158303513818367e-10,9.6107141572331054e-14,8.8377752104460457e-08,1.8329477126275657e-08,3.9091614425927684e-11,1.4556524149158952e-10,8.8898203227400324e-17,3.2823536377654304e-18,3.795490725926493e-11,1.9148606111513673e-09,0.88168480800000004,0.0,0.0094599400361513285,0.10884993578794734,6.3494497099777986e-11,7.4239740041861076e-11,2.9406706097222812e-11,6.0129438522980485e-11,1.8848014627993135e-11,1.5519101887456133e-11,1.1906447905081532e-11,3.3530158809041246e-11,3.1044973267631662e-11,1.2382867167643629e-10,5.1177387687915932e-10,1.2158237233789295e-10,7.5677571727486909e-09,9.738320744301855e-12,8.465873625231198e-12,9.8635565262288557e-09,7.7585866774212159e-09,5.3532082456888697e-09,4.2509691449010191e-12,5.8155965025353237e-13,2.1869491470127893e-08,1.3114601995745049e-12,7.7746932850417793e-21,1.0317138126209726e-12,3.0244748062114108e-11,5.0231790696490854e-13,6.1128714004185198e-13,1.7891331396118476e-11,3.46350408121027e-12,4.2416119382327278e-12,2.1701034510305235e-11,1.143466007487587e-11,5.8523801318078291e-12,1.8520002593798012e-09,1.3395428330334329e-20,1.2197152731912817e-10,3.2507876085003436e-10,2.5733893400589531e-11,1.3696948751834775e-15,2.7736853052074994e-16,1.8138967443550355e-16,7.9695846893807503e-11,1.8922368030647083e-10,2.7161777313853648e-10,3.5508484033672393e-13,1.134483057166548e-12,1.139755768302863e-12,6.7564885499089176e-13,1.6146006100576286e-12,4.6991158449627703e-14,3.0231951079600365e-15,5.1234884401745396e-13,1.3468576647271027e-11,6.0057678784122339e-10,3.1901859372883508e-15,1.127556099323562e-16,1.3948244034148846e-15,4.504812803311738e-10,4.1426759183120847e-14
4.578538798682518e-05,0.0029514740231279136,2.416377237623646e-12,3.2025626908821828e-12,3.6371654794824536e-11,8.7320845596226228e-10,1.190208126444934e-08,0.0,0.0,4.2329276955665164e-08,4.6149370534812368e-09,1.4773281231806734e-09,2.742030268465278e-13,1.0322718789292872e-13,-9.424714949179161e-35,1.0818446783940127e-25,3.8890802121993404e-18,6.8920568738842079e-09,4.1099377765845353e-09,7.1771654575002123e-20,1.6530049871825048e-25,3.0092854407977992e-12,3.8175190930646524e-20,1.5447009835983797e-19,1.5442854322199e-13,6.8701999479634776e-14,2.7593976381114239e-10,9.9766038343842387e-14,9.5042362979682649e-08,2.0097519573799955e-08,4.2376540564910313e-11,1.4912468265765421e-10,9.4247797675462047e-17,3.4778583279772463e-18,3.9019718400599296e-11,2.0838924213553606e-09,0.88168480800000004,0.0,0.0094599352384489351,0.10884993116646838,6.458944210367058e-11,7.6173893161945949e-11,3.0023327506753246e-11,6.2502793122657579e-11,1.9596213587022328e-11,1.612046659626261e-11,1.237911694038497e-11,3.4233565187372814e-11,3.2270392179805137e-11,1.259669124733538e-10,5.24324103670339e-10,1.2475270687546075e-10,7.8145397369050862e-09,1.0115702746433217e-11,8.6866586762553343e-12,1.073553812847036e-08,8.4674846144987982e-09,5.8341293852324771e-09,4.3618356336290292e-12,5.9160138682629635e-13,2.3687869070524967e-08,1.3622862035040878e-12,7.9774588674729439e-21,1.0533612377984771e-12,3.1045985483591274e-11,5.1285779026974848e-13,6.3497860050108534e-13,1.8560360551023877e-11,3.4707107663004198e-12,4.2504393198800338e-12,2.251312406547684e-11,1.1458442568031732e-11,5.8645521138327585e-12,1.9857749779728187e-09,1.3914590255684518e-20,1.3418977369361844e-10,3.5693230550371723e-10,2.6749431956067316e-11,1.3984345483393471e-15,2.8471651959387079e-16,1.8854786960819149e-16,8.3046936414100873e-11,2.0289231147401976e-10,2.9123817033617404e-10,3.7001588549176771e-13,1.1822050931385274e-12,1.1824161988747966e-12,7.0093914245762375e-13,1.6752989778357704e-12,4.8750178744677765e-14,3.1363570848072238e-15,5.2672299648443667e-13,1.3981131832118595e-11,6.6385786979584225e-10,3.3101163022918221e-15,1.1704659642931989e-16,1.4479076662321338e-15,4.9351136749258425e-10,4.3003365950283051e-14
