Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979)
1.0175337365751746e-05,0.0037174332783296684,7.4219819424009088e-14,4.1250684453522418e-14,2.5983405058809245e-12,3.5206948621437651e-12,1.324815597064059e-10,0.0,0.0,4.0546414136849174e-10,4.0611359085912278e-12,1.20834128905846e-11,8.4905507539168428e-19,1.158277823217995e-19,1.9665201385946657e-40,5.958302915749611e-29,3.1629894335780461e-21,8.4954825561641627e-11,1.3891529685172055e-11,5.5431054994073045e-24,1.481296330819003e-31,1.5623673426941844e-19,2.1368710179235309e-23,1.3611229417216793e-22,3.0267185648452586e-17,3.0369899196058817e-16,7.9918203615924483e-13,3.2702558147153117e-21,6.8153597249446617e-10,2.2029972771844754e-11,1.6027836706543819e-13,6.0635602073877057e-12,2.3760321692631547e-19,8.1418880800226495e-20,3.6154660605472579e-12,2.2763894448975839e-11,0.88168480800000004,0.0,0.0094599994346984302,0.10884999909901748,5.9498845746423695e-12,5.2284189045912177e-12,2.4865554653564591e-12,3.037909552347678e-12,4.5109720392293941e-13,5.837952476718741e-13,5.6863178177237545e-13,5.6996631038299251e-12,3.1544839641100485e-12,2.542168046726461e-11,4.6196937960326262e-11,1.7810653772189135e-11,2.0086487749504429e-10,7.2751194182737609e-13,8.834057624628271e-13,6.6236389289698889e-11,4.2865963875355707e-11,3.3011729295348696e-11,8.9127838771431348e-13,6.8205745486145955e-14,1.9239328647894426e-10,6.9268772780427854e-14,7.3459478773182645e-22,1.2769116733806576e-13,9.8702151430944446e-12,1.230987860511916e-13,6.3936254872966878e-14,1.1271990899757497e-12,4.0493445910912613e-13,1.0231497386038701e-12,2.7324810408378191e-12,1.6965720448693798e-12,1.7471794524405036e-12,3.8684167394059413e-11,7.4577374528471504e-22,6.3657416200377197e-13,3.8063536720537559e-12,4.0058645534437369e-12,2.7491132268404462e-16,3.0428241094354531e-17,9.1131334650365194e-18,3.0209674325239992e-12,5.8280722669435479e-12,9.7828276679729897e-12,1.8297726195418581e-14,6.2819786371642361e-14,9.4111153045392259e-14,1.0942324947840546e-13,3.5012006424097192e-12,5.4815212143439554e-15,3.7485901286240159e-16,7.1277440500919399e-14,9.6855548932503795e-12,2.8719827048058567e-12
1.0667658908525104e-05,0.00371743327850489,7.4924012355710845e-14,4.183286495356408e-14,2.6616023147619803e-12,3.7344439944582803e-12,1.4257920128381762e-10,0.0,0.0,4.3122272902910864e-10,4.5443919352160676e-12,1.3327699944295381e-11,9.6065659737474381e-19,1.2773005465511881e-19,-2.2494806941559515e-41,5.7419031538039688e-29,3.4020332593366686e-21,8.9270034675563718e-11,1.5324540569312258e-11,6.3504890935006682e-24,-1.7276746421770154e-31,1.7491762975119189e-19,2.2717366131451677e-23,1.4644030890331449e-22,3.4307863875623029e-17,3.1984681516998404e-16,8.8924595392671831e-13,3.5638030702713867e-21,7.2454314500705845e-10,2.4324945223756851e-11,1.7090488520287615e-13,6.1332399017191319e-12,2.5024943221800574e-19,8.4405224372805798e-20,3.734980934282175e-12,2.488753246798848e-11,0.88168480800000004,0.0,0.0094599994017980499,0.10884999904820543,5.9804559352386492e-12,5.2932916681182973e-12,2.5082726930257766e-12,3.1339647239188127e-12,4.6979116706821563e-13,6.0226426681817071e-13,5.9220954790249251e-13,5.7497637776788766e-12,3.254276275105865e-12,2.5554403704327416e-11,4.6758485206566502e-11,1.8033901292151705e-11,2.112653060058947e-10,7.5054344935368015e-13,8.9449179453958437e-13,7.0717268128990573e-11,4.5889526768567958e-11,3.5015316717003034e-11,9.0246761674114991e-13,6.8561647315740833e-14,2.0481939050559034e-10,7.1462974098942772e-14,7.438167017825403e-22,1.2881543393313214e-13,1.0113105866634582e-11,1.2418299440383061e-13,6.5962410733806857e-14,1.1578242722166078e-12,4.0493459603720397e-13,1.0231495928771271e-12,2.8074645321580963e-12,1.6965715276865198e-12,1.7471788842589521e-12,4.0928735247445944e-11,7.6940732890104415e-22,6.9564351863218509e-13,4.1324733979992181e-12,4.1954902572280957e-12,2.7733264058301799e-16,3.1177034358909684e-17,9.5445224954854994e-18,3.2471700107373235e-12,6.1663829990283745e-12,1.035070667526764e-11,1.9668128937829111e-14,6.7542410893805624e-14,9.6700523024364475e-14,1.1243572960340511e-13,3.7836350488965833e-12,5.6324845547318878e-15,3.8517932984901119e-16,7.3635050721002254e-14,1.046920281243653e-11,3.284400860906347e-12
1.1159980451298463e-05,0.0037174332786826577,7.5607309340098122e-14,4.2402282125585962e-14,2.7228387711188276e-12,3.9501811328609537e-12,1.5291578378710888e-10,0.0,0.0,4.5720925157145331e-10,5.0575032382496801e-12,1.461118084581265e-11,1.0804614795327425e-18,1.4004152485355048e-19,9.5571764333530278e-41,6.244533158394736e-29,3.6457770017557919e-21,9.3574617450945914e-11,1.6806548299885635e-11,7.2194292037549588e-24,7.0184175771807125e-33,1.9480358153378507e-19,2.4080046703182426e-23,1.5698912058685432e-22,3.865281208109008e-17,3.3601540964815435e-16,9.8326901445136001e-13,3.8675205088334238e-21,7.6799767658882559e-10,2.6733462203883406e-11,1.8165194591389762e-13,6.2000928912805168e-12,2.6291208607480896e-19,8.7250354281426656e-20,3.8471488524556936e-12,2.7076301141846853e-11,0.88168480800000004,0.0,0.009459999368492367,0.10884999899693504,6.0103180140416347e-12,5.3565487903906197e-12,2.5293570790717517e-12,3.227841872823666e-12,4.8833904781357542e-13,6.2034326377657468e-13,6.1560296923732754e-13,5.7983933178078344e-12,3.3518048714366674e-12,2.5683910080283744e-11,4.7294795654094725e-11,1.8251518850008615e-11,2.216405063908655e-10,7.7308829741302305e-13,9.0529791129841636e-13,7.5277692494101045e-11,4.8977448142000586e-11,3.7047926900833526e-11,9.1337421039320893e-13,6.8908935321173954e-14,2.1742117707535792e-10,7.3610788039906225e-14,7.5280568151187806e-22,1.299066667296094e-13,1.0342697423090601e-11,1.2523534239936064e-13,6.7945716045170811e-14,1.1875867647680355e-12,4.0493452822231758e-13,1.0231495593983339e-12,2.8803202744734746e-12,1.696571348656356e-12,1.7471787047401945e-12,4.3192686549669008e-11,7.9254109622519332e-22,7.5710283793176596e-13,4.4686321343984961e-12,4.3809689558587109e-12,2.7968280604776355e-16,3.1884828376927826e-17,9.9664772951689744e-18,3.4723356593021784e-12,6.5076163001697659e-12,1.0923491430534242e-11,2.103225904926757e-14,7.2243951586999697e-14,9.9216276382497013e-14,1.153625267785983e-13,4.0736046069335064e-12,5.7791529878603942e-15,3.9520610445514302e-16,7.5847703368339077e-14,1.1273824864979142e-11,3.7266385283730498e-12
1.1652301994071822e-05,0.003717433278862895,7.6271690191102133e-14,4.2960128220348291e-14,2.7821918779011895e-12,4.1678493199468848e-12,1.6348380562390664e-10,0.0,0.0,4.8341411739487752e-10,5.6007233790229423e-12,1.59314847118247e-11,1.2086210209583603e-18,1.5274353487864015e-19,2.662641082821268e-40,6.9242885848618969e-29,3.893929355620867e-21,9.7868220208785143e-11,1.8335204626988088e-11,8.1503702249104823e-24,2.1316152851152939e-31,2.1591317032375644e-19,2.5456313512062573e-23,1.6773180102396301e-22,4.3307979107548538e-17,3.5220346085068645e-16,1.0811210321357807e-12,4.181139572474495e-21,8.1188542050575109e-10,2.9255239171580164e-11,1.9251505238279442e-13,6.2644878819753868e-12,2.755900844574255e-19,8.9968124785916697e-20,3.9526476771039751e-12,2.9327688399202734e-11,0.88168480800000004,0.0,0.009459999334789455,0.1088499989452191,6.039540998709806e-12,5.4183000328091101e-12,2.5498504669320361e-12,3.3196872113728101e-12,5.067488711334145e-13,6.3805832271589882e-13,6.3882217114075951e-13,5.8456530999332795e-12,3.4472217061451632e-12,2.5810525152393573e-11,4.7809337896263861e-11,1.8463896685173554e-11,2.3198957084315054e-10,7.9517903040319364e-13,9.158435876453038e-13,7.9916305870156277e-11,5.2128308584328021e-11,3.9109338318352873e-11,9.2401785809620746e-13,6.9248480663972288e-14,2.3019473283612549e-10,7.5715316428118236e-14,7.6157795233429828e-22,1.3096714742049723e-13,1.0560298216657674e-11,1.2625803140489402e-13,6.9889035965719566e-14,1.2165460161943155e-12,4.0493435104887139e-13,1.0231495678987765e-12,2.9511944279869942e-12,1.6965714887110499e-12,1.7471788788318437e-12,4.5475462377124868e-11,8.1520846700046391e-22,8.2093387497527145e-13,4.8146072715746865e-12,4.5624212053862707e-12,2.8196673530378434e-16,3.2555656754361811e-17,1.0379272122436528e-17,3.6959847783265946e-12,6.8516878662431448e-12,1.150104042290298e-11,2.2387209474087172e-14,7.6914305548933618e-14,1.0166346006677696e-13,1.1820951242701596e-13,4.3708999171953573e-12,5.9218207333976826e-15,4.0495945128072483e-16,7.7928771464858139e-14,1.2098836817611607e-11,4.1985293883662507e-12
1.2144623536845181e-05,0.0037174332790455337,7.6918813454045928e-14,4.3507421682949121e-14,2.8397938249973914e-12,4.3873966170314858e-12,1.7427629342696925e-10,0.0,0.0,5.0982884870024328e-10,6.1742954660175507e-12,1.728646128384466e-11,1.3452804800048765e-18,1.6581925282734608e-19,-3.606715406340651e-41,6.5686450686209946e-29,4.1460167221084459e-21,1.0215053110712952e-10,1.9908376575502667e-11,9.1437495539685895e-24,-2.151897263031438e-31,2.3826459365321862e-19,2.6845776381466285e-23,1.7862884976027199e-22,4.8279054949677499e-17,3.6840978232599759e-16,1.182679008573035e-12,4.5041904769048371e-21,8.5619367575745037e-10,3.1889982713842854e-11,2.0349028030518587e-13,6.3267286927292077e-12,2.8828236228884294e-19,9.2571272700408711e-20,4.0521007060398483e-12,3.1639383347549395e-11,0.88168480800000004,0.0,0.0094599993006968322,0.10884999889306937,6.0681815444157548e-12,5.4786502322551652e-12,2.5697943197006538e-12,3.4096384745573335e-12,5.2502823763973519e-13,6.5543377596984051e-13,6.6187674500797414e-13,5.8916362953367495e-12,3.5406699251587622e-12,2.5934513292190926e-11,4.8304931433415267e-11,1.8671393812724838e-11,2.4231169217797497e-10,8.1684600106523608e-13,9.2614641631544146e-13,8.463184091025772e-11,5.5340784699623048e-11,4.1199341854252558e-11,9.344162306039556e-13,6.9580990629492603e-14,2.431364222542301e-10,7.7779451713096585e-14,7.7014808370111201e-22,1.3199885992533862e-13,1.0767073663276919e-11,1.2725295134976002e-13,7.1795041926649419e-14,1.2447579094478452e-12,4.049345609716807e-13,1.0231494949304587e-12,3.020225043818152e-12,1.696571410530083e-12,1.7471787653410971e-12,4.777654236287076e-11,8.3744060136185146e-22,8.8711938973841537e-13,5.1701911814009171e-12,4.7399834622904932e-12,2.8418864898137969e-16,3.3193112286672774e-17,1.0783217408474103e-17,3.9177189756720974e-12,7.1985192126628636e-12,1.2083221910061378e-11,2.3730565286576559e-14,8.1545074271588244e-14,1.0404686076957832e-13,1.2098226073313244e-13,4.6753260387571067e-12,6.060767297297883e-15,4.1445846741443646e-16,7.9890552221069827e-14,1.2943694734330082e-11,4.6998486962472501e-12
1.263694507961854e-05,0.0037174332792305085,7.755000609336769e-14,4.4045044014117633e-14,2.8957679841744354e-12,4.6087755557187309e-12,1.8528676464708453e-10,0.0,0.0,5.3644589789801741e-10,6.7784533133879711e-12,1.8674161992937277e-11,1.4905793761202713e-18,1.7925292312584106e-19,6.025742451989372e-41,6.996084162444785e-29,4.4022589465568396e-21,1.0642125846067226e-10,2.1524127987965132e-11,1.0199882070608995e-23,-5.0623370189280314e-32,2.6187569217376682e-19,2.8248061083821552e-23,1.8972583251971781e-22,5.3571499658884467e-17,3.8463318403367346e-16,1.2878268630675709e-12,4.8369813205401407e-21,9.0091098007752747e-10,3.463739151188906e-11,2.145741804645488e-13,6.387055574646482e-12,3.0098820332106254e-19,9.5071446906995148e-20,4.1460772282317491e-12,3.400925882631518e-11,0.88168480800000004,0.0,0.009459999266221519,0.1088499988404968,6.0962818277888324e-12,5.5376954333438859e-12,2.5892273837124619e-12,3.4978241789309849e-12,5.4318428969279488e-13,6.7249251280744525e-13,6.84775705845844e-13,5.9364303201065499e-12,3.632283097640156e-12,2.6056095107567019e-11,4.8783899245017909e-11,1.8874343145895013e-11,2.5260616812838627e-10,8.3811777017428333e-13,9.3622311141090141e-13,8.9423114025904209e-11,5.8613642734947299e-11,4.3317739765619678e-11,9.445862639823242e-13,6.9907053377574082e-14,2.5624286682069435e-10,7.9805916277228384e-14,7.78530029600259e-22,1.3300385631230652e-13,1.0964063404310537e-11,1.2822210136466662e-13,7.3666248766731158e-14,1.2722744578184261e-12,4.0493455146632609e-13,1.0231494767294576e-12,3.0875404993133721e-12,1.6965711809885182e-12,1.747178524130905e-12,5.0095441903887228e-11,8.5926683282382047e-22,9.5564309159959872e-13,5.53519038497058e-12,4.9138033705645467e-12,2.8635301171845944e-16,3.3800400025784767e-17,1.1178649035618953e-17,4.137212615981542e-12,7.5480372430772578e-12,1.2669913194226076e-11,2.5060352485759488e-14,8.6129386804422851e-14,1.0637092055726715e-13,1.236859419536806e-13,4.9867016069074721e-12,6.1962518439940084e-15,4.2372086572179516e-16,8.1744277716727281e-14,1.3807892566853844e-11,5.230323498121772e-12
1.3129266622391898e-05,0.0037174332794177602,7.8166620403223739e-14,4.4573757557330443e-14,2.95022922361148e-12,4.831942551648043e-12,1.9650919295386017e-10,0.0,0.0,5.632584972652493e-10,7.4134224242452437e-12,2.0092821863851537e-11,1.6446525637841754e-18,1.9303066136061422e-19,3.6493489104480783e-40,7.9211102843248831e-29,4.6625035405385514e-21,1.1068014835593117e-10,2.3180701873556185e-11,1.1319075957830555e-23,3.1150478460885129e-31,2.8676398361978371e-19,2.9662845649831342e-23,2.0100254121268021e-22,5.9190567314272514e-17,4.0087264466947326e-16,1.3964551322931288e-12,5.1793890106670183e-21,9.460269331123792e-10,3.7497157137511442e-11,2.2576369639113501e-13,6.445675917043975e-12,3.1370678026818843e-19,9.7479215283445408e-20,4.2350946519958157e-12,3.6435355781972025e-11,0.88168480800000004,0.0,0.00945999923137005,0.10884999878751157,6.1238830738672437e-12,5.5955224339331675e-12,2.6081836490785616e-12,3.5843641890942811e-12,5.6122370792303673e-13,6.8925599667284657e-13,7.0752748441224815e-13,5.9801192813479272e-12,3.7221858032724561e-12,2.6175452475019636e-11,4.924815707320836e-11,1.9073055573949696e-11,2.628723649740141e-10,8.5902112417572073e-13,9.4608928375756455e-13,9.4289019499326867e-11,6.1945732541489084e-11,4.5464344931192859e-11,9.545437755610975e-13,7.0227156376200535e-14,2.6951092336357946e-10,8.179726374578849e-14,7.8673682232232564e-22,1.3398407023785478e-13,1.1152195981492235e-11,1.2916735579952819e-13,7.5505015672206243e-14,1.2991440002536861e-12,4.0493426069559759e-13,1.0231494604882116e-12,3.1532597757810416e-12,1.6965710481875198e-12,1.7471784255416629e-12,5.2431709862976839e-11,8.8071467929407857e-22,1.0264895782814067e-12,5.9094245825341625e-12,5.0840359046215666e-12,2.8846400945279971e-16,3.4380382520732771e-17,1.1565919562646779e-17,4.3542048446032109e-12,7.9001739087104688e-12,1.3261000050351985e-11,2.6374989665898086e-14,9.0661732748090636e-14,1.0863974553410273e-13,1.2632533227354383e-13,5.3048579002907694e-12,6.3285136852843103e-15,4.3276300858208662e-16,8.3500156705502385e-14,1.4690959558385423e-11,5.7896417539845744e-12
1.3621588165165257e-05,0.0037174332796072393,7.8769875569217334e-14,4.5094236167660793e-14,3.0032839314819936e-12,5.0568574984276089e-12,2.0793797623549677e-10,0.0,0.0,5.9026053857739308e-10,8.0794208322413075e-12,2.1540842623936134e-11,1.80763075135562e-18,2.0714012896424011e-19,-3.3344388419053386e-41,7.4309589462774871e-29,4.9261791297479744e-21,1.1492698256372025e-10,2.4876503935640589e-11,1.2501684575003187e-23,-2.4064657822178505e-31,3.1294668841534064e-19,3.108984630220858e-23,2.1240180321178748e-22,6.5141326159793933e-17,4.1712729770074871e-16,1.5084606624565421e-12,5.5308255273112618e-21,9.9153205187997827e-10,4.0468964830512813e-11,2.3705610084429702e-13,6.5027713213827276e-12,3.264372048163475e-19,9.9804130580304085e-20,4.3196213653196722e-12,3.891586908679451e-11,0.88168480800000004,0.0,0.0094599991961485264,0.10884999873412309,6.1510234564465995e-12,5.6522152339046982e-12,2.6266967768683678e-12,3.6693703933653034e-12,5.7915274210559057e-13,7.0574411249969246e-13,7.3013996777783169e-13,6.0227798576576215e-12,3.810494334216063e-12,2.6292743866882084e-11,4.9699298164886735e-11,1.9267818729343921e-11,2.7310970546370787e-10,8.7958087605122385e-13,9.5575893546469217e-13,9.9228523579590214e-11,6.5335982063195382e-11,4.7638980336779751e-11,9.6430279516542885e-13,7.0541725257314771e-14,2.829376643247765e-10,8.375585932833481e-14,7.9478003165010805e-22,1.3494109775426518e-13,1.1332301524157726e-11,1.3009022645093854e-13,7.7313527571401201e-14,1.3254115426712476e-12,4.0493445380522072e-13,1.0231492904112512e-12,3.2174938871935729e-12,1.696570906080243e-12,1.747178246022415e-12,5.4784926618906296e-11,9.018096261465873e-22,1.099644276669428e-12,6.2927257061552924e-12,5.2508403181434063e-12,2.9052501833395892e-16,3.4935618930521032e-17,1.1945391283548707e-17,4.5684920942464754e-12,8.2548659202940459e-12,1.3856376242617665e-11,2.7673242610329465e-14,9.5137805254503211e-14,1.1085718370788174e-13,1.2890491244869811e-13,5.629637916347439e-12,6.4577774905511253e-15,4.4160024696878696e-16,8.5167430921332576e-14,1.559245763566474e-11,6.3774604429295849e-12
1.4113909707938616e-05,0.003717433279798894,7.9360699886758123e-14,4.560709029615384e-14,3.0550302992706148e-12,5.2834834616511002e-12,2.1956790541776038e-10,0.0,0.0,6.1744647852696236e-10,8.7766598153299866e-12,2.3016776862681707e-11,1.9796403498677825e-18,2.2156943013059112e-19,-1.1195069104116162e-41,7.6913662965671845e-29,5.1935897580286744e-21,1.1916155340446626e-10,2.6610087124569013e-11,1.3747957195987418e-23,-1.4244894244234641e-31,3.4044074603788195e-19,3.2528772317616654e-23,2.2398535666841044e-22,7.142867699577283e-17,4.3339623984282108e-16,1.6237462904985129e-12,5.8916953300113679e-21,1.037417657981626e-09,4.3552494234134448e-11,2.4844894795633041e-13,6.5584856076697076e-12,3.3917903476697353e-19,1.0205483421131871e-19,4.4000801211369284e-12,4.144913453777077e-11,0.88168480800000004,0.0,0.0094599991605626328,0.10884999868034023,6.1777313185817608e-12,5.7078522235632873e-12,2.6447988389709698e-12,3.7529469872745169e-12,5.9697722850394744e-13,7.2197525397472614e-13,7.5262052354999528e-13,6.0644822058505197e-12,3.8973169932883014e-12,2.6408117568878342e-11,5.01386761302008e-11,1.9458900226151026e-11,2.8331768492284683e-10,8.9981997747719024e-13,9.6524546364706218e-13,1.0424065934737334e-10,6.8783391898271894e-11,4.9841478473947349e-11,9.7387688453489002e-13,7.0851155349429468e-14,2.9652036132734284e-10,8.5683890786756124e-14,8.0267083225726641e-22,1.3587657611842078e-13,1.1505122929654657e-11,1.3099230655191128e-13,7.909380546359405e-14,1.3511188102244626e-12,4.0493454640812063e-13,1.02314925939256e-12,3.2803460994080582e-12,1.6965707813356909e-12,1.7471781011929776e-12,5.7154701634459004e-11,9.2257524666237736e-22,1.1750933881423515e-12,6.6849370765856082e-12,5.4143775568411649e-12,2.9253959650729087e-16,3.5468399491449932e-17,1.2317430341674073e-17,4.7799211180147901e-12,8.6120543705732258e-12,1.4455942890720258e-11,2.8954182074208269e-14,9.9554355014818185e-14,1.1302681413691696e-13,1.3142884988459815e-13,5.9608955412091344e-12,6.5842522077192296e-15,4.5024685829233627e-16,8.6754441784569841e-14,1.6511979108886904e-11,6.99341271375646e-12
1.4606231250711975e-05,0.003717433279992679,7.9940052585812502e-14,4.6112865177166434e-14,3.1055593343325764e-12,5.5117863123231156e-12,2.3139413484045946e-10,0.0,0.0,6.4481126128711702e-10,9.5053445023899628e-12,2.4519313211463386e-11,2.1608044036260059e-18,2.3630819135225658e-19,4.8835657407499828e-40,8.9286068697420474e-29,5.4647613093140565e-21,1.2338367402926504e-10,2.8380137171647872e-11,1.5058131784628238e-23,4.3290187204115419e-31,3.6926284279218725e-19,3.3979375099339877e-23,2.3574531479902326e-22,7.8057370085797669e-17,4.4967863309047066e-16,1.742220517240013e-12,6.262070969328116e-21,1.0836757826374992e-09,4.674741993870583e-11,2.5994003046374167e-13,6.6129434804457103e-12,3.5193164631410472e-19,1.0423908993936942e-19,4.4768517972730954e-12,4.4033616947019698e-11,0.88168480800000004,0.0,0.0094599991246176844,0.10884999862617106,6.2040354740925991e-12,5.7625029692795996e-12,2.6625166817040633e-12,3.8351905501116321e-12,6.1470257465225837e-13,7.3796651854062248e-13,7.7497597724564864e-13,6.1052939616280733e-12,3.982754168176582e-12,2.6521705715999979e-11,5.0567443343779762e-11,1.9646551999130305e-11,2.93495852768464e-10,9.1975976477136382e-13,9.745616470832943e-13,1.0932452230334516e-10,7.2287029951471156e-11,5.2071680619002557e-11,9.8327903748914858e-13,7.115580034473861e-14,3.1025647092645595e-10,8.7583392052121541e-14,8.104199270773549e-22,1.3679211096085586e-13,1.1671326009448852e-11,1.31875163291364e-13,8.0847728330521798e-14,1.3763043932182281e-12,4.0493419107836734e-13,1.0231493667622797e-12,3.3419116725272385e-12,1.6965707274793429e-12,1.7471780963477296e-12,5.9540671377776748e-11,9.4303345758664699e-22,1.2528238362382146e-12,7.0859126261580827e-12,5.5748080852288628e-12,2.9451124396859262e-16,3.598077679599925e-17,1.2682401785730322e-17,4.9883825747043076e-12,8.9716844236170264e-12,1.5059607948373087e-11,3.0217144913216357e-14,1.0390905578712103e-13,1.1515192368824305e-13,1.3390096761011032e-13,6.298494780468254e-12,6.7081293800293193e-15,4.587159395488491e-16,8.82687045297353e-14,1.7449144546171754e-11,7.637114147065632e-12
