Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216)
2.0268212280394725e-09,0.011238089145197439,5.0915991706729761e-10,1.2910865841149463e-12,1.4502793788812112e-12,5.7984617333577555e-12,7.3764376093797327e-16,0.0,0.0,2.5759612123546254e-11,3.4178156639526634e-16,1.7236702373067533e-18,2.0902903506215075e-17,4.4630521335211155e-17,3.8392025715377192e-29,2.5964593076779138e-20,4.4898398084939805e-17,1.0443727146463339e-08,1.788420832228184e-13,1.9202832588573148e-30,2.1809057808100344e-30,6.7826949510711183e-18,3.9353340032337029e-16,4.9492172118479039e-19,1.1972891542662197e-20,1.4727700342677711e-14,4.6167788019071597e-23,3.6602155451287465e-18,2.6442661608577124e-08,1.7280756141020818e-12,4.6053794298051665e-13,3.0301923030812816e-08,2.004142553526367e-17,1.7191126333668958e-23,2.5481548365059161e-20,8.2590187916190244e-20,0.88168480800000004,0.0,0.009459943232139098,0.10884999966369387,3.0847709059339657e-08,2.5747966325484813e-08,1.5266387946787313e-08,3.0108243870960116e-11,2.4308039812651182e-11,1.2153741829671112e-11,8.4316808906935619e-14,6.2006259582249389e-11,8.2968238769911243e-14,7.1123188607869597e-11,4.8420361471203863e-11,1.0619245137783673e-10,8.2066958953613495e-12,4.2176423068213349e-14,1.2919873835877614e-11
2.1350213100869526e-09,0.011238089208858756,5.6546486955104804e-10,1.5045123971009961e-12,1.6900927032138678e-12,6.7569474722602081e-12,9.0295841334100606e-16,0.0,0.0,2.8674863737193859e-11,3.9849924490466054e-16,2.1588470072695661e-18,2.5469966388850573e-17,5.4350970725242696e-17,5.1729661117407754e-29,3.0134480979531816e-20,5.1564734215113214e-17,1.1544458198161685e-08,2.0864757935160799e-13,2.8717038242918482e-30,3.0986690453148727e-30,8.2696474580963391e-18,4.5435410808007134e-16,5.9200293440800029e-19,1.6231099524004801e-20,1.7053438120460786e-14,6.0343004876461667e-23,4.3083627335132949e-18,2.9106665167867623e-08,2.0148490777031623e-12,5.1505224429388861e-13,3.223427678177715e-08,2.4400584206115024e-17,2.2077555148556036e-23,3.1722893476902521e-20,1.0751259049355259e-19,0.88168480800000004,0.0,0.0094599402007725115,0.10884999963413283,3.2274953226504337e-08,2.6770588609735032e-08,1.575328073763568e-08,3.2064006044180908e-11,2.5953561623894216e-11,1.2976443866606821e-11,9.024465391026173e-14,6.5836909334327787e-11,8.8548765690444525e-14,7.773573195218949e-11,5.3890376824274105e-11,1.1393848341031915e-10,9.5048404919134714e-12,4.5140740008207034e-14,1.4350963502602415e-11
2.2432213921344327e-09,0.011238089273690263,6.2503133163442575e-10,1.7409454961491889e-12,1.9556086264547676e-12,7.818827593599154e-12,1.0948985249059427e-15,0.0,0.0,3.1774784228160918e-11,4.6149500662969465e-16,2.6780922770963151e-18,3.0721278098479705e-17,6.551247926766681e-17,6.866926245283188e-29,3.4702920512059693e-20,5.8941116515312213e-17,1.2694421715898951e-08,2.4153076825751201e-13,4.210535399951504e-30,4.3259101445121258e-30,9.9796210043317949e-18,5.2055717268465827e-16,7.0361738971399514e-19,2.1680924796399072e-20,1.9593617340582274e-14,7.790111217636664e-23,5.0352475205458421e-18,3.1875527580960501e-08,2.3309899413487889e-12,5.729615150611116e-13,3.4191522121663914e-08,2.9402710508516299e-17,2.801533439362502e-23,3.9112446928805964e-20,1.3825291081256766e-19,0.88168480800000004,0.0,0.0094599371692707188,0.10884999960381395,3.3675772087472752e-08,2.776440013900588e-08,1.6217128571996528e-08,3.4074133993571883e-11,2.7653341187357771e-11,1.3826265412419196e-11,9.6363311236317038e-14,6.9578954989544144e-11,9.4280592953199297e-14,8.4520940931507161e-11,5.9660999088602991e-11,1.2167226828062187e-10,1.0923106428181392e-11,4.8200466633230195e-14,1.5836241336417391e-11
2.3514214741819128e-09,0.011238089339661009,6.8789435076612003e-10,2.0016842489308675e-12,2.2482412014508926e-12,8.9899543537637548e-12,1.3162486118087057e-15,0.0,0.0,3.5063161222364788e-11,5.3116001621886527e-16,3.2929475680270357e-18,3.6715884819179802e-17,7.8235391832308087e-17,8.9929880042798901e-29,3.9683083674058079e-20,6.7077737766044374e-17,1.3892687094539535e-08,2.7762855415467727e-13,6.06388272335562e-30,5.9436359007719331e-30,1.1931760958146158e-17,5.9226955080884003e-16,8.3128112710930392e-19,2.8574391623615446e-20,2.2354237030887497e-14,9.9450730839450378e-23,5.8470688485963793e-18,3.4746464130850478e-08,2.6777708528292254e-12,6.3430911002388718e-13,3.6172802748199779e-08,3.5100376897742798e-17,3.5168474040540231e-23,4.7803559723881057e-20,1.7581337422761784e-19,0.88168480800000004,0.0,0.009459934137626554,0.10884999957276704,3.5050010676740602e-08,2.8730230134503347e-08,1.6659031798151143e-08,3.6141492355022881e-11,2.9410233882016597e-11,1.4704633200802337e-11,1.0268335182125852e-13,7.3226715679932666e-11,1.0017205704812317e-13,9.1464886543492911e-11,6.5732271987212029e-11,1.2937895003930098e-10,1.2464912673591353e-11,5.1360885361792387e-14,1.7371586999594913e-11
2.459621556229393e-09,0.011238089406740799,7.5408742033441735e-10,2.2880402026878177e-12,2.5694153207039671e-12,1.0276241149526283e-11,1.5699429209496344e-15,0.0,0.0,3.8543722971964433e-11,6.0789358393343378e-16,4.0159052750451178e-18,4.3514244924434543e-17,9.2642280636031513e-17,1.1632696730627457e-28,4.5087499980752381e-20,7.6026035159312295e-17,1.513831956415681e-08,3.1707553751133304e-13,8.591463602912655e-30,8.0484705864365095e-30,1.4145643990236805e-17,6.6960795710163572e-16,9.7658735244761483e-19,3.7201116131126809e-20,2.5340889277003698e-14,1.2568035490568103e-22,6.7503671253330449e-18,3.7716759688298879e-08,3.0564401286092418e-12,6.9913696344805667e-13,3.8177287370556441e-08,4.1546871008298579e-17,4.3718717653264176e-23,5.7964147247501194e-20,2.2131352809056751e-19,0.88168480800000004,0.0,0.0094599311058328056,0.10884999954101893,3.6397570222614865e-08,2.9668882697379571e-08,1.7080037195466491e-08,3.8268960176887321e-11,3.122710911879134e-11,1.5612980933263734e-11,1.0921540185011462e-13,7.6775837490928578e-11,1.0623152729233683e-13,9.8554105133095179e-11,7.2104069884574195e-11,1.3704544879092124e-10,1.4133453004238755e-11,5.4627305773418482e-14,1.8952922296535987e-11
2.567821638276873e-09,0.011238089474900173,8.236425262535296e-10,2.6013374818765948e-12,2.920566106896221e-12,1.1683659787150977e-11,1.8590665468968633e-15,0.0,0.0,4.222013924620954e-11,6.9210306665930934e-16,4.8604317771203418e-18,5.1178127138001984e-17,1.0885770002526501e-16,1.4877911768646216e-28,5.0928067281598781e-20,8.5838581157029552e-17,1.643038206776278e-08,3.6000399390269567e-13,1.1991846475810847e-29,1.0754661994866591e-29,1.6641243203036653e-17,7.5267930039417167e-16,1.1412041304833127e-18,4.7891729892593841e-20,2.8558770240932277e-14,1.5736584142119971e-22,7.752038097122544e-18,4.0783767395608761e-08,3.4682216706440706e-12,7.6748563268754529e-13,4.0204168953333843e-08,4.8796062153529245e-17,5.386686299613039e-23,6.9777670407228387e-20,2.7599803749622266e-19,0.88168480800000004,0.0,0.0094599280738822383,0.10884999950859341,3.7718403725123294e-08,3.0581137675837227e-08,1.7481140690388714e-08,4.0459429807519255e-11,3.310684924483304e-11,1.6552748730778402e-11,1.1597012979357641e-13,8.0223117176955121e-11,1.1246741112411725e-13,1.057755972915212e-10,7.8776105438354354e-11,1.4466027384604802e-10,1.5931701852015692e-11,5.8005058448312344e-14,2.0576235075412919e-11
2.676021720324353e-09,0.011238089544110395,8.9659019215633415e-10,2.942912204165058e-12,3.303138326086798e-12,1.321823783275513e-11,2.186856486383242e-15,0.0,0.0,4.6096022206932231e-11,7.8420377142342911e-16,5.840988891375572e-18,5.9770512877546526e-17,1.2700795273778059e-16,1.8831475996889357e-28,5.7216063139444423e-20,9.656897961055475e-17,1.7767936990558895e-08,4.0654385797688605e-13,1.650950226829904e-29,1.4196218885621672e-29,1.9438894762682651e-17,8.4158110555728591e-16,1.3268719825303386e-18,6.1021418730560883e-20,3.2012691308080396e-14,1.9537839732614507e-22,8.8593460631451964e-18,4.3944907352163908e-08,3.9143149298380337e-12,8.3939434036648364e-13,4.2252663986076294e-08,5.6902273722442397e-17,6.5834149238648293e-23,8.3444150686957099e-20,3.4124461570675197e-19,0.88168480800000004,0.0,0.0094599250417675782,0.10884999947551183,3.901251181092241e-08,3.1467751492803131e-08,1.7863289924699045e-08,4.2715805831529719e-11,3.5052348481158641e-11,1.7525382602330077e-11,1.2295825075753188e-13,8.356634615076968e-11,1.1888816121564911e-13,1.1311682556186723e-10,8.5747936981334145e-11,1.5221335656014749e-10,1.786242023946705e-11,6.1499497269655641e-14,2.2237598922214952e-11
2.784221802371833e-09,0.011238089614343435,9.729595232336083e-10,3.3141119142879172e-12,3.7185858227614035e-12,1.4886056041832815e-11,2.5567026324710309e-15,0.0,0.0,5.0174927269066338e-11,8.8461886137709937e-16,6.973053731765971e-18,6.9355502662565648e-17,1.4722086728630359e-16,2.360787869593055e-28,6.3962156702898163e-20,1.0827176694895646e-16,1.9150047749333055e-08,4.5682271218143107e-13,2.2442729348055943e-29,1.852917880766794e-29,2.2559265989279554e-17,9.3640192132630419e-16,1.5354014088351107e-18,7.7013571543742078e-20,3.570709032502548e-14,2.4069307983440812e-22,1.0079936439836316e-17,4.7197665303154898e-08,4.3958949126568644e-12,9.1490101522050035e-13,4.4322011777328361e-08,6.5920161404314655e-17,7.9863709540552654e-23,9.9181217544642929e-20,4.1857208056594702e-19,0.88168480800000004,0.0,0.009459922009481531,0.1088499994417932,4.0279938850223781e-08,3.2329457936551453e-08,1.8227386684326182e-08,4.5041004067302069e-11,3.7066511909554273e-11,1.8532333938392861e-11,1.3019053001267357e-13,8.6804172719861222e-11,1.255022696501667e-13,1.2056571106406234e-10,9.3018975641656824e-11,1.5969590093107712e-10,1.9928161779148277e-11,6.5116001027187944e-14,2.3933189142200904e-11
2.8924218844193133e-09,0.011238089685571974,1.0527782487563385e-09,3.7162950353114758e-12,4.1683709759805177e-12,1.6693245866040031e-11,2.9721487102596049e-15,0.0,0.0,5.4460353946531455e-11,9.9377926421019077e-16,8.273137029002693e-18,7.999822647644482e-17,1.696255861298596e-16,2.9333909334366758e-28,7.1176421008449712e-20,1.2100231825620014e-16,2.0575780250074905e-08,5.1096577991885534e-13,3.0152510788147128e-29,2.3934004853429599e-29,2.6023324864208825e-17,1.0372217143811654e-15,1.7686703555340464e-18,9.6343533808327736e-20,3.9646042892523596e-14,2.9439782586216462e-22,1.1421847685070301e-17,5.0539591332893583e-08,4.9141122276118507e-12,9.9404233163491606e-13,4.6411473772322755e-08,7.5904597173017915e-17,9.6222087607790862e-23,1.1722518655373821e-19,5.0964852793782055e-19,0.88168480800000004,0.0,0.0094599189770167725,0.10884999940745455,4.1520769321768713e-08,3.3166968916455078e-08,1.8574289196385665e-08,4.7437950614812917e-11,3.9152254516222958e-11,1.9575059032767376e-11,1.376777761706502e-13,8.9935980715488115e-11,1.3231825805512122e-13,1.2811062914461902e-10,1.0058849220886508e-10,1.6710025019121412e-10,2.2131278717495949e-11,6.885996987957882e-14,2.5659295480292211e-11
3.0006219664667934e-09,0.011238089757769373,1.1360727633243833e-09,4.150830336770664e-12,4.6539641757773507e-12,1.8645987034948043e-11,3.4368931562641373e-15,0.0,0.0,5.8955746683917709e-11,1.1121235829478726e-15,9.7587999742973764e-18,9.176475795415434e-17,1.9435236425117089e-16,3.6149299998792975e-28,7.8868345649415227e-20,1.3481675803615783e-16,2.2044204222292472e-08,5.6909592278984019e-13,4.007236341256917e-29,3.061810948575162e-29,2.9852310906787806e-17,1.1441122500407253e-15,2.0286216471459882e-18,1.1954246037946992e-19,4.3833273679629095e-14,3.5770302536878937e-22,1.2893522594821383e-17,5.3968298563992176e-08,5.4700931682576876e-12,1.0768537479241284e-12,4.8520332893281648e-08,8.6910558933256655e-17,1.1520081669137756e-22,1.3783216668066057e-19,6.1629961354473493e-19,0.88168480800000004,0.0,0.0094599159443659597,0.10884999937251098,4.2735124411028844e-08,3.3980975186170437e-08,1.8904814302579505e-08,4.99095809404151e-11,4.1312500281667522e-11,2.0655018627361932e-11,1.454308322704097e-13,9.2961782637053371e-11,1.3934467479559719e-13,1.3574040415758418e-10,1.0845562375441823e-10,1.7441976760312745e-10,2.4473928003908196e-11,7.2736820961597531e-14,2.7412332034282682e-11
3.1088220485142735e-09,0.011238089830909672,1.222868166887349e-09,4.6190964191037317e-12,5.1768433189287385e-12,2.0750505210296334e-11,3.9547899437219946e-15,0.0,0.0,6.366449567443832e-11,1.2400980090765428e-15,1.1448669652612162e-17,1.0472203225877977e-16,2.215323777383974e-16,4.4207354371815972e-28,8.7046849752319923e-20,1.4977187545902214e-16,2.3554394438400342e-08,6.3133364159104333e-13,5.2719238273625411e-29,3.8818503265368763e-29,3.4067707369751297e-17,1.2571374599662884e-15,2.3172604026055764e-18,1.4720126232442298e-19,4.8272167727666554e-14,4.3195165279704201e-22,1.4503818987464975e-17,5.748146186357938e-08,6.064939829449695e-12,1.163369543398996e-12,5.0647892901297878e-08,9.8993025708775924e-17,1.3711805932653458e-22,1.6127919513491137e-19,7.4051693509983835e-19,0.88168480800000004,0.0,0.009459912911521734,0.10884999933697599,4.3923158826943986e-08,3.4772147036481496e-08,1.9219739516934072e-08,5.2458838999027269e-11,4.3550181306561848e-11,2.1773677474950211e-11,1.5346057274616385e-13,9.5882125572378897e-11,1.4659009652013022e-13,1.4344430347808874e-10,1.1661938001584026e-10,1.8164872980084532e-10,2.6958077367282213e-11,7.6751986965159273e-14,2.9188844774953317e-11
3.2170221305617536e-09,0.011238089904967564,1.3131883035792382e-09,5.1224812138584055e-12,5.7384933232994391e-12,2.3013069710483491e-11,4.5298493559158519e-15,0.0,0.0,6.8589937664549203e-11,1.3781562379504772e-15,1.3362453127988321e-17,1.1893776751939528e-16,2.5129754199683203e-16,5.3675561326827313e-28,9.5720295207468137e-20,1.6592504390058745e-16,2.51054318257591e-08,6.9779708076561128e-13,6.8705532304213698e-29,4.8804566044464556e-29,3.8691214706483947e-17,1.3763537972422327e-15,2.6366514481045818e-18,1.799746426243291e-19,5.2965781716530371e-14,5.1862997002829788e-22,1.6262019791019956e-17,6.1076816557676916e-08,6.6997302539163887e-12,1.253622854264992e-12,5.2793477778878762e-08,1.1220687825052983e-16,1.6232030591692055e-22,1.878653982870277e-19,8.8446650691845418e-19,0.88168480800000004,0.0,0.0094599098784767001,0.10884999930086155,4.5085057823939009e-08,3.5541134959716854e-08,1.95198049749428e-08,5.5088676399077253e-11,4.5868236974344414e-11,2.2932503920413153e-11,1.6177790347479213e-13,9.8698008434179652e-11,1.5406312664978579e-13,1.5121203083888758e-10,1.2507864955287032e-10,1.8878223129155213e-10,2.9585511384333889e-11,8.0910916151777726e-14,3.0985517013535801e-11
3.3252222126092336e-09,0.01123808997991841,1.407055799403585e-09,5.6623814992016007e-12,6.3404056600455325e-12,2.5439991303286563e-11,5.1662387093784134e-15,0.0,0.0,7.3735356745563002e-11,1.5267593864360488e-15,1.5520950239074425e-17,1.3448038971437203e-16,2.8378033924904976e-16,6.4736191349464253e-28,1.0489650010580914e-19,1.8333414460464802e-16,2.6696404478173789e-08,7.686020360337593e-13,8.8752270833737746e-29,6.0880937931668525e-29,4.3744725267162355e-17,1.5018105791652467e-15,2.9889167371595622e-18,2.1858521564121403e-19,5.7916855168858995e-14,6.1937881347156399e-22,1.8177842548122759e-17,6.4752157154822016e-08,7.3755186064932443e-12,1.3476457083892037e-12,5.4956431132352777e-08,1.2660680494646709e-16,1.911841301365316e-22,2.1791317718957721e-19,1.0504973192964924e-18,0.88168480800000004,0.0,0.0094599068452234612,0.10884999926417833,4.622103441736604e-08,3.6288570287377226e-08,1.9805715280324072e-08,5.780205160851601e-11,4.8269613154252093e-11,2.4132969502267257e-11,1.7039375933332744e-13,1.0141080928490134e-10,1.6177239064413597e-13,1.5903371907039219e-10,1.3383220568308807e-10,1.9581609895673678e-10,3.2357837525745215e-11,8.5219071068093929e-14,3.2799173097848855e-11
3.4334222946567137e-09,0.011238090055738191,1.5044920988042168e-09,6.2402024302829754e-12,6.9840779029959051e-12,2.8037620064874984e-11,5.8682830287503696e-15,0.0,0.0,7.9103985132563962e-11,1.6863759127509143e-15,1.7946065161054696e-17,1.5141896088774715e-16,3.1911365499298338e-16,7.7586874133469834e-28,1.1458275233758733e-19,2.0205749430560278e-16,2.8326408573271633e-08,8.4386196494681855e-13,1.1370352044635911e-28,7.5390527076122801e-29,4.925029918230655e-17,1.6335503180656703e-15,3.3762327875763796e-18,2.638277053024439e-19,6.3127821569756479e-14,7.3600547716377091e-22,2.0261448353775834e-17,6.8505336079958817e-08,8.0933353735259255e-12,1.4454690589727839e-12,5.7136115613384808e-08,1.4224721291153981e-16,2.2411799905527111e-22,2.5176941626264693e-19,1.241149975084886e-18,0.88168480800000004,0.0,0.0094599038117546049,0.10884999922693572,4.7331326781191879e-08,3.7015065802485521e-08,2.0078141255204702e-08,6.0601929195696973e-11,5.0757261442884394e-11,2.5376548573419787e-11,1.7931909941875244e-13,1.0402222164018875e-10,1.6972653249437367e-13,1.6689992231891039e-10,1.4287871220418484e-10,2.0274681550322616e-10,3.5276492167364375e-11,8.9681926144806498e-14,3.4626780588691243e-11
3.541622376704194e-09,0.011238090132403523,1.6055175001570031e-09,6.857357083998005e-12,7.6710132945363246e-12,3.0812343303159895e-11,6.6404656750569191e-15,0.0,0.0,8.4699003930936438e-11,1.857481538453824e-15,2.066081678997321e-17,1.6982311058524755e-16,3.5743062308616734e-16,9.244115584584973e-28,1.2478582331095152e-19,2.2215377664932206e-16,2.9994549201969683e-08,9.2368800011828514e-13,1.4454209133226451e-28,9.2717631089997864e-29,5.5230141391955587e-17,1.7716090404928359e-15,3.8008281443714357e-18,3.1657321704527552e-19,6.8600819381612627e-14,8.7049620307173203e-22,2.2523450241692272e-17,7.2334262419543348e-08,8.8541875850592708e-12,1.5471228171656387e-12,5.9331912358855643e-08,1.5918214412865335e-16,2.6156413584879632e-22,2.8980671373647982e-19,1.4591653961419232e-18,0.88168480800000004,0.0,0.0094599007780626996,0.10884999918914208,4.8416195817082677e-08,3.7721216328109019e-08,2.0337721599341819e-08,6.3491279102225281e-11,5.3334138439192137e-11,2.666471793860189e-11,1.8856490331075196e-13,1.0653419871912734e-10,1.7793421361986519e-13,1.7480160781365064e-10,1.5221672891007612e-10,2.0957145088679839e-10,3.8342746554712271e-11,9.4304965864495698e-14,3.6465451147965534e-11
3.649822458751674e-09,0.011238090209891633,1.7101511902173352e-09,7.5152660177020475e-12,8.4027203273392916e-12,3.3770583543540262e-11,7.487428929135248e-15,0.0,0.0,9.0523543890810393e-11,2.0405591725404215e-15,2.3689348004655882e-17,1.8976297039765858e-16,3.9886447912896885e-16,1.0952903470709448e-27,1.3551198175186088e-19,2.4368197725452777e-16,3.1699941115937374e-08,1.0081889648989025e-12,1.8240658786514123e-28,1.1329116874012004e-28,6.170657977916244e-17,1.9160165950972395e-15,4.2649808762789669e-18,3.777735786824283e-19,7.4337702935662075e-14,1.0250292891131589e-21,2.4974921035569339e-17,7.6236900678734387e-08,9.6590590575678691e-12,1.6526358836594977e-12,6.1543220448389518e-08,1.774651965055385e-16,3.0400043290521511e-22,3.324246324855376e-19,1.7074935926284689e-18,0.88168480800000004,0.0,0.0094598977441403068,0.10884999915080477,4.9475922884552742e-08,3.8407599293403984e-08,2.0585064463686987e-08,6.6473075948543856e-11,5.6003205050405339e-11,2.7998956507302162e-11,1.9814216920135879e-13,1.0894890471351061e-10,1.8640411174539332e-13,1.8273014724790824e-10,1.6184471690792341e-10,2.1628760082979682e-10,4.1557712710201746e-11,9.9093683844205566e-14,3.8312440343077296e-11
