Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925)
3.779230070568614e-06,0.0037344024100810828,3.9294378472770503e-14,1.9190020879057972e-14,8.5805531420194633e-13,5.9184456529923194e-13,1.7028393649550857e-11,0.0,0.0,6.8247246705996323e-11,2.14828204817929e-13,2.0864494668151867e-19,2.0930344488742575e-20,1.2174955704157769e-21,6.7264875200198126e-42,8.0981714410138026e-30,2.1402990554260889e-22,1.7822939611438532e-11,1.4486502439486174e-13,2.5726006437851037e-33,-3.8336467144214599e-34,6.9669906973426379e-21,2.6153566196164823e-24,9.1932313592497125e-24,8.2369825898724518e-19,5.916920535542349e-17,1.2999639428053277e-22,1.8243133163032553e-22,1.1587445791935921e-10,1.5573273811854386e-12,2.3654639925444497e-14,2.9510883526270351e-12,4.2943930664131168e-20,7.926755808463648e-29,4.0739783749919251e-21,3.7813145577095758e-21,0.88168480800000004,0.0,0.0094599998740506671,0.10884999979589259,3.9823736089498694e-12,2.9983343373968119e-12,1.6591446623466804e-12,1.0493541575014012e-12,1.1870809224010866e-13,1.9072920453167362e-13,1.6638938516787815e-13,4.2904309881071305e-12,1.2130947884100721e-12,1.8790783006592332e-11,2.3701705318045651e-11,1.132260457137364e-11,4.5171840137733966e-11,2.6408980239413976e-13,5.382244132683254e-13,1.1063440938665402e-11,7.1815062856537527e-12,7.038056315339036e-12,6.0456804933434236e-13,4.7164591203124051e-14,3.4037404012066368e-11,2.4058478822031755e-14,4.527429799406129e-22,1.1102988999278533e-13,5.2538241846184557e-12,1.2732603980166417e-13,2.4673735211874004e-14,4.197593046401564e-13,3.1266207683684834e-13,8.8229076034810055e-13,1.2066358368712842e-12,1.339809554426061e-12,1.5368863685264325e-12,1.108034202198746e-11,2.6663931774000334e-22,6.4514128389188336e-14,4.6053870846670241e-13,1.2584076468801734e-12,3.096852525398918e-15
4.043712210166405e-06,0.0037344024101243754,3.9898975972233883e-14,1.9712733201704667e-14,8.7116564649747447e-13,6.4991329815531624e-13,1.877459944309492e-11,0.0,0.0,7.5686920585284675e-11,2.5620245657760408e-13,2.552740661332731e-19,2.4861317487163984e-20,1.4023952982830426e-21,7.5321119106928703e-42,8.7616420535270035e-30,2.3552938439215148e-22,1.9300146557887535e-11,1.6786665771404709e-13,3.1696885643486178e-33,-9.1542301082965113e-35,8.2910632520232594e-21,2.8877282675843728e-24,1.0109481697145148e-23,9.8166152036975701e-19,6.4248985353584659e-17,1.6532726138306735e-22,2.0467224792300037e-22,1.27936327656749e-10,1.8045033078581123e-12,2.627795390592537e-14,3.0428037876737961e-12,4.6634806385096047e-20,9.2876704709382957e-29,4.7723333059353944e-21,4.5032283131342307e-21,0.88168480800000004,0.0,0.00945999986446063,0.10884999978021302,4.042264399291077e-12,3.0518849191550478e-12,1.6689877003027439e-12,1.0881145194372838e-12,1.2508730340504586e-13,1.9706642566644796e-13,1.7534688803246236e-13,4.3173858467352563e-12,1.2580259948810866e-12,1.9142385666854006e-11,2.4653326178077941e-11,1.1543275861323814e-11,4.913684962372464e-11,2.7289347984848937e-13,5.4881596161837286e-13,1.2247924522359746e-11,7.9011463022899065e-12,7.6547785867838557e-12,6.1650424683785621e-13,4.8041307710501573e-14,3.7561090408300234e-11,2.4862697829668489e-14,4.616793866504623e-22,1.1174050258341298e-13,5.8145388062441062e-12,1.2814365431989537e-13,2.5500222280612676e-14,4.2975360573378858e-13,3.1275687200322091e-13,8.8261269492557092e-13,1.2369417896546532e-12,1.3404583721558346e-12,1.5376377248471737e-12,1.2076239329828652e-11,2.7557053923306311e-22,7.3311512468764145e-14,5.2416675029912618e-13,1.4221102574857459e-12,3.1167584958142804e-15
4.308194349764196e-06,0.0037344024101687496,4.0430057619617791e-14,2.0176708329262443e-14,8.827953635757934e-13,7.0881321730792089e-13,2.0545740894520235e-11,0.0,0.0,8.3301330669842502e-11,3.0190465013030974e-13,3.0828955834629886e-19,2.9171350566077248e-20,1.6006001799439012e-21,8.0406096719984767e-42,9.4292584831794339e-30,2.5727127709491779e-22,2.0785328125375666e-11,1.9270503962831684e-13,3.8429839263385672e-33,4.7035470485287336e-34,9.7471460208656442e-21,3.1655083624696198e-24,1.1035332044445702e-23,1.1552469042086261e-18,6.9366363911703945e-17,2.0642172310182416e-22,2.2757911708184934e-22,1.4023752302226116e-10,2.0714068328019644e-12,2.8978053510584355e-14,3.1265395144384911e-12,5.0353080726117355e-20,1.0736070492733715e-28,5.515316206789832e-21,5.2942638044778498e-21,0.88168480800000004,0.0,0.0094599998548178261,0.10884999976446495,4.0931698455176625e-12,3.0988754898361229e-12,1.6775136582783358e-12,1.1232200073361713e-12,1.3133465640078166e-13,2.0289001607211742e-13,1.8411856782695005e-13,4.3406344801436029e-12,1.2987141489613354e-12,1.9440496990804455e-11,2.5524997433900129e-11,1.1736566154603785e-11,5.3128180490016933e-11,2.8098177236824334e-13,5.580915544521721e-13,1.3457136604814995e-11,8.6318245781043193e-12,8.2763633729529118e-12,6.2695675636816034e-13,4.8784694321127776e-14,4.1139483952961546e-11,2.5601425634084495e-14,4.695050223297325e-22,1.1235257127490613e-13,6.3855115908034387e-12,1.2884771630181599e-13,2.6259296700885762e-14,4.3870690386645896e-13,3.1281603218202409e-13,8.828144716730294e-13,1.2640048462986184e-12,1.3408616513564986e-12,1.5381047073260091e-12,1.3078032075496786e-11,2.8377330204098119e-22,8.2565107342349893e-14,5.8999523655512759e-13,1.5909769541204744e-12,3.1338986288845035e-15
4.572676489361987e-06,0.0037344024102140857,4.0898339223095888e-14,2.0590433016705027e-14,8.9319698747297572e-13,7.6844455975375594e-13,2.2339086393688789e-11,0.0,0.0,9.1072526283964228e-11,3.5202974982483241e-13,3.6808128948688043e-19,3.3864495899229757e-20,1.8120893426819515e-21,8.8475094164669775e-42,1.0107204171810518e-29,2.7921330442451258e-22,2.2276587577098892e-11,2.1938889819889175e-13,4.5949313761432262e-33,-6.5174501969383403e-35,1.133721270177484e-20,3.44811952359354e-24,1.1969091552979461e-23,1.3446393587989419e-18,7.4514534799114289e-17,2.5362421069587719e-22,2.5109333693518017e-22,1.5275249720565533e-10,2.3581311240191686e-12,3.1748246299690332e-14,3.2029408921659931e-12,5.4093796310568485e-20,1.2266062631969497e-28,6.2998665077924911e-21,6.1548464842535116e-21,0.88168480800000004,0.0,0.0094599998451251454,0.10884999974865514,4.1365629047164897e-12,3.1402638478557818e-12,1.684982346686777e-12,1.1552755442816913e-12,1.3747149024066686e-13,2.082865365439581e-13,1.9273450370472818e-13,4.3609180473354106e-12,1.3358614299469277e-12,1.9693799076935747e-11,2.6322399706305826e-11,1.190644585085385e-11,5.7139917326899826e-11,2.8847524605736587e-13,5.6624187407024343e-13,1.4688644167396207e-11,9.3725496004020282e-12,8.9026470695223746e-12,6.3614051200099597e-13,4.94163973915146e-14,4.4765946056621447e-11,2.6285699950950414e-14,4.7638080156684023e-22,1.1288589800564705e-13,6.9654814105052458e-12,1.294610630178349e-13,2.696232022377921e-14,4.4679518667020564e-13,3.128529196948318e-13,8.8293954470779186e-13,1.2883732856970782e-12,1.3411145044003057e-12,1.5383975281907373e-12,1.408493042263248e-11,2.9137038080756089e-22,9.2266155859614482e-14,6.5782450205586168e-13,1.7646071083068579e-12,3.1488293222572707e-15
4.837158628959778e-06,0.0037344024102602845,4.1312907400012757e-14,2.0961171324101604e-14,9.0257304942755507e-13,8.2872207222471758e-13,2.4152364300980406e-11,0.0,0.0,9.8984488981801655e-11,4.0666295382983987e-13,4.350366499761317e-19,3.8944193136746167e-20,2.0368415019414869e-21,9.4915495037928603e-42,1.0794370694942293e-29,3.013241433401416e-22,2.3772339147933328e-11,2.479248095296677e-13,5.4278457838932157e-33,-6.4433021492871393e-34,1.3063008909749578e-20,3.7350559864554678e-24,1.2909464429547829e-23,1.5499971939969761e-18,7.9687773699539823e-17,3.0725521112429706e-22,2.7516759632539504e-22,1.6545887251734924e-10,2.6647462525928665e-12,3.4582392521525229e-14,3.2726225724602382e-12,5.7852782707309959e-20,1.3872014830070984e-28,7.123059805620082e-21,7.0853267986081835e-21,0.88168480800000004,0.0,0.0094599998353849819,0.1088499997327893,4.1736795795342016e-12,3.1768763934012438e-12,1.6915955325489309e-12,1.1847867291872486e-12,1.435154962567867e-13,2.1332776387604159e-13,2.0121964066095385e-13,4.3788090435448992e-12,1.3700547735471955e-12,1.990961422484456e-11,2.7051124171835356e-11,1.2056347223683882e-11,6.1167125015208202e-11,2.9547388383761661e-13,5.734317894130836e-13,1.594037104959403e-11,1.0122505451830934e-11,9.5335085458574256e-12,6.4424136298401553e-13,4.9954670514708955e-14,4.8434964157468658e-11,2.6924674792496662e-14,4.8244586336032769e-22,1.1335574000293555e-13,7.5533708600117416e-12,1.3000128251007126e-13,2.7618716111136808e-14,4.5416402900922877e-13,3.1287610796619429e-13,8.8301759285554203e-13,1.3105039254553797e-12,1.3412745352363015e-12,1.5385828749090068e-12,1.5096300495222387e-11,2.9846360284690052e-22,1.0240730300559818e-13,7.2748804516755871e-13,1.9426671845602092e-12,3.1619790250586825e-15
5.10164076855757e-06,0.003734402410307257,4.1681513010300312e-14,2.1295138394028562e-14,9.1108895491928643e-13,8.8957285554529498e-13,2.5983679589756694e-11,0.0,0.0,1.070229327912149e-10,4.6588074457074457e-13,5.095408776933811e-19,4.4413405183167829e-20,2.2748449029034651e-21,1.0184521419149398e-41,1.1469689652227617e-29,3.2358703951784516e-22,2.5271262629682616e-11,2.7831755262198192e-13,6.3439592719869115e-33,2.9164329780371254e-35,1.4926090361021389e-20,4.0258745840794583e-24,1.3855776526723408e-23,1.771458183088349e-18,8.4881294603544171e-17,3.6761259632153552e-22,2.9976974742437195e-22,1.7833704054124705e-10,2.9913030022652847e-12,3.747487691173878e-14,3.3361684651802981e-12,6.1626553405304952e-20,1.5548637500661088e-28,7.9821497745898227e-21,8.0860080830626231e-21,0.88168480800000004,0.0,0.0094599998255993443,0.10884999971687219,4.205556954369941e-12,3.2094233928709445e-12,1.6975109891022596e-12,1.2121779205815417e-12,1.4948124254650734e-13,2.1807356032285011e-13,2.0959452014258613e-13,4.3947531977734829e-12,1.4017868788983516e-12,2.0094103151361349e-11,2.7716595427259768e-11,1.2189224700911355e-11,6.5205684948672652e-11,3.0206109743939982e-13,5.7980324200997324e-13,1.7210548715730217e-11,1.0881018647471447e-11,1.0168857418980892e-11,6.5141932345297957e-13,5.0414870482214147e-14,5.2141955295356151e-11,2.7525988977525107e-14,4.8782000427080492e-22,1.137739572035179e-13,8.1482613813324628e-12,1.3048204268516827e-13,2.8236349410220655e-14,4.6093309790894558e-13,3.128907827952436e-13,8.8306740668792055e-13,1.3307719647322441e-12,1.3413750205751135e-12,1.5386992417716143e-12,1.6111630937434913e-11,3.0513795721154965e-22,1.1298235376718836e-13,7.9884676028309388e-13,2.1248789954998131e-12,3.1736806626295544e-15
5.366122908155361e-06,0.0037344024103549266,4.2010762401856395e-14,2.1597635811364586e-14,9.1888418878437401e-13,9.509345086382292e-13,2.7831443387572851e-11,0.0,0.0,1.1517512226244833e-10,5.2975183431801066e-13,5.9197762551753489e-19,5.0274795021427959e-20,2.5260844567143323e-21,1.0865665584928122e-41,1.2150096982566152e-29,3.4598896659979715e-22,2.6772260080044601e-11,3.10570408378656e-13,7.3454400472964797e-33,8.7215552398087816e-35,1.6927855315318897e-20,4.3201868008307072e-24,1.4807510494517251e-23,2.0091472359073073e-18,9.0091121822351444e-17,4.3497318346294959e-22,3.2487238808083363e-22,1.9136981106192916e-10,3.3378360793710667e-12,4.0420579163487001e-14,3.3941274536352612e-12,6.5412213257533616e-20,1.729108551512339e-28,8.8746203623098546e-21,9.1571774805916317e-21,0.88168480800000004,0.0,0.009459999815769924,0.10884999970090799,4.2330624658550869e-12,3.2385142280680498e-12,1.7028541157912136e-12,1.2378025236548622e-12,1.5538063125926772e-13,2.2257300974358108e-13,2.1787591959138538e-13,4.4091036766802328e-12,1.4314681023501805e-12,2.0252432227097147e-11,2.8324019388624838e-11,1.2307617131171371e-11,6.9252163348052574e-11,3.0830527564046466e-13,5.8547822792000787e-13,1.8497672246849469e-11,1.1647532172449036e-11,1.0808623630482289e-11,6.5781193030965276e-13,5.0809874582893151e-14,5.5883106480036705e-11,2.809590520772783e-14,4.926061925525925e-22,1.1414994467456797e-13,8.7493708146657951e-12,1.3091417051647911e-13,2.8821668054221875e-14,4.672006840513397e-13,3.1289996396275743e-13,8.8309895703821997e-13,1.3494828740173636e-12,1.3414371708495249e-12,1.5387712014277386e-12,1.7130505199604405e-11,3.1146311977848115e-22,1.2398607548532411e-13,8.7178460813407316e-13,2.3110109759086159e-12,3.1841979586856508e-15
5.630605047753152e-06,0.003734402410403226,4.2306285412706982e-14,2.1873178491725819e-14,9.2607575325656847e-13,1.0127535637773146e-12,2.9694321084308584e-11,0.0,0.0,1.2342970951055168e-10,5.9833801223513157e-13,6.8272914170647282e-19,5.6530801257459749e-20,2.7905361100676012e-21,1.1583415897579998e-41,1.2835308772434381e-29,3.6851466805494577e-22,2.8274416449974834e-11,3.446854114769661e-13,8.4344086631010291e-33,-3.5805952103067885e-34,1.9069570849381714e-20,4.6176518617777759e-24,1.5764048597991382e-23,2.2631796156138704e-18,9.5313932838873638e-17,5.0959454781038845e-22,3.5044688824564455e-22,2.045421060655266e-10,3.7043668163138181e-12,4.341484289714446e-14,3.4470107811769134e-12,6.9207342416011461e-20,1.9094964809661769e-28,9.7981888989127843e-21,1.0299118721170357e-20,0.88168480800000004,0.0,0.0094599998058981401,0.10884999968490015,4.2569200750724527e-12,3.2646708143209494e-12,1.7077260390693999e-12,1.2619516991314519e-12,1.6122344712237458e-13,2.2686603892910168e-13,2.2607763038537942e-13,4.4221445000800537e-12,1.4594365101112461e-12,2.0388922673015228e-11,2.8878346062426361e-11,1.2413703052551249e-11,7.3303702251531407e-11,3.1426202593254807e-13,5.9056144929522545e-13,1.980046210763713e-11,1.2421583669338926e-11,1.1452750593017293e-11,6.6353723094229238e-13,5.115045292150448e-14,5.965524365149468e-11,2.8639513974598556e-14,4.9689280503102372e-22,1.1449125028355217e-13,9.3560338842894866e-12,1.3130636267057575e-13,2.9379911732894096e-14,4.7304830181586492e-13,3.1290560199454305e-13,8.8311811116695815e-13,1.3668894752941164e-12,1.3414757529079854e-12,1.5388158809275189e-12,1.8152580936317255e-11,3.1749571047553754e-22,1.3541402552488583e-13,9.4620493717506198e-13,2.5008701653610317e-12,3.1937427352920734e-15
5.8950871873509434e-06,0.0037344024104520993,4.2572894425136534e-14,2.2125617507928585e-14,9.3275971402079619e-13,1.0749841843224549e-12,3.1571192287668224e-11,0.0,0.0,1.3177658902305758e-10,6.7169490045900389e-13,7.8217616452959518e-19,6.3183639100374968e-20,3.0681759556310311e-21,1.2250727113675223e-41,1.3516903591512765e-29,3.9115302541688364e-22,2.9776969816190873e-11,3.8066355991578674e-13,9.6129671303487901e-33,-5.0796569500946284e-35,2.1352394036638612e-20,4.9179707557095526e-24,1.6724954014225931e-23,2.5336610322425198e-18,1.0054694220858059e-16,5.9171684773883011e-22,3.7646976524820759e-22,2.1784069557286315e-10,4.0909054208193264e-12,4.6453443454915301e-14,3.495293267623478e-12,7.3009911751402246e-20,2.0956276499295457e-28,1.0750777331941266e-20,1.1512112818524021e-20,0.88168480800000004,0.0,0.0094599997959851929,0.10884999966885169,4.2777342443606382e-12,3.2883388521680903e-12,1.7122086611431934e-12,1.2848655134391868e-12,1.670178157511429e-13,2.3098568566095818e-13,2.3421110764726239e-13,4.4341049958593398e-12,1.4859708209696869e-12,2.0507185990977233e-11,2.9384243119360702e-11,1.2509345987193793e-11,7.7357923388314486e-11,3.1997735395123221e-13,5.9514248499642261e-13,2.1117831512075602e-11,1.3202787478949097e-11,1.2101192028954821e-11,6.686962281800254e-13,5.1445606482143297e-14,6.3455722037361543e-11,2.9161026210779548e-14,5.0075545766465338e-22,1.1480395958506201e-13,9.9676855392440612e-12,1.3166562910593941e-13,2.9915414353025093e-14,4.7854400444688913e-13,3.1290909973298122e-13,8.8312974442970411e-13,1.3832042225084577e-12,1.3415001581441372e-12,1.5388441519387447e-12,1.9177575790294685e-11,3.2328256144508721e-22,1.4726240774319502e-13,1.0220270741692612e-12,2.6942948692310346e-12,3.2024857182874533e-15
6.159569326948735e-06,0.003734402410501495,4.2814702995259749e-14,2.2358245095592059e-14,9.3901560712965171e-13,1.1375870666304334e-12,3.3461115353133831e-11,0.0,0.0,1.4020676708015481e-10,7.4987262972466019e-13,8.9069806423544169e-19,7.023535186592364e-20,3.358985736839488e-21,1.2949407169633543e-41,1.4199199398954193e-29,4.1390053876631551e-22,3.1279287295085313e-11,4.1850498899480789e-13,1.0883223402291782e-32,5.4853741863098397e-35,2.377739006797954e-20,5.220881068619057e-24,1.7690110091926166e-23,2.8206899632207083e-18,1.0578782936505157e-16,6.8156448593422631e-22,4.0292635000778866e-22,2.3125396872804924e-10,4.4974528435891746e-12,4.9532555943326944e-14,3.5394143445779303e-12,7.6818231430647645e-20,2.2871408662512897e-28,1.1730507995365367e-20,1.2796446294040321e-20,0.88168480800000004,0.0,0.0094599997860320903,0.10884999965276514,4.296009705986043e-12,3.3098978330814546e-12,1.7163683150080065e-12,1.3067438384247301e-12,1.727704773354605e-13,2.349597458075888e-13,2.4228585378676105e-13,4.4451703798628829e-12,1.5113030896972284e-12,2.0610240942867007e-11,2.984608203444422e-11,1.2596134295680233e-11,8.141284698859132e-11,3.254899756746399e-13,5.9929769576997249e-13,2.2448858296569337e-11,1.3990820885389033e-11,1.2753910187652874e-11,6.7337502439074721e-13,5.1702858751017329e-14,6.7282334804710163e-11,2.9663986386611716e-14,5.0425861096073517e-22,1.1509298469232668e-13,1.0583846512013829e-11,1.3199762753119131e-13,3.0431824489057703e-14,4.8374440402452805e-13,3.1291134892831774e-13,8.8313735015936777e-13,1.3986040794884376e-12,1.3415156197195401e-12,1.5388620584070632e-12,2.0205256670526714e-11,3.2886309903326508e-22,1.5952796034164151e-13,1.0991834083919403e-12,2.8911490024113645e-12,3.2105646958238147e-15
6.424051466546526e-06,0.003734402410551371,4.3035221377865769e-14,2.2573875795813179e-14,9.4491086411184842e-13,1.2005284914342165e-12,3.5363296830846616e-11,0.0,0.0,1.4871224336858949e-10,8.3291644425569717e-13,1.0086731893367782e-18,7.7687903601416649e-20,3.6629465665366295e-21,1.3650472008809281e-41,1.4882005989700541e-29,4.3675536178138643e-22,3.2780843016126911e-11,4.5820911655892328e-13,1.2247283849214417e-32,-1.4647268220042901e-34,2.6345547844710717e-20,5.5261524429177191e-24,1.8659463182941268e-23,3.1243616719360947e-18,1.110346627326017e-16,7.7934770662020503e-22,4.298047538394957e-22,2.4477173303540122e-10,4.9240023373195564e-12,5.2648724258927661e-14,3.5797782825400087e-12,8.0630895300812579e-20,2.4837162984145003e-28,1.2735717093670444e-20,1.4152424715817218e-20,0.88168480800000004,0.0,0.0094599997760397032,0.10884999963664266,4.3121675047099761e-12,3.3296703272534808e-12,1.7202589978182079e-12,1.3277537282782864e-12,1.7848699150522416e-13,2.3881143834359881e-13,2.5030970496131693e-13,4.455491136324659e-12,1.5356272793664781e-12,2.0700609284045692e-11,3.0267934344430665e-11,1.2675419135338218e-11,8.5466826524222566e-11,3.308322365298587e-13,6.0309204358886475e-13,2.3792760367991858e-11,1.4785413608287403e-11,1.3410873877160476e-11,6.7764687080456726e-13,5.1928494318049506e-14,7.113323855594045e-11,3.0151356101058236e-14,5.0745710432221608e-22,1.153623150819792e-13,1.1204110622435379e-11,1.3230695267745843e-13,3.0932191002136087e-14,4.8869643842499693e-13,3.1291279087460192e-13,8.8314238928069921e-13,1.4132347169064397e-12,1.3415252285670533e-12,1.5388731810704139e-12,2.1235430552942123e-11,3.3427026906040663e-22,1.7220786646236079e-13,1.1776171606628397e-12,3.0913180627468834e-12,3.2180915661510225e-15
6.688533606144317e-06,0.0037344024106016884,4.3237449940420276e-14,2.2774912318897241e-14,9.5050247736385909e-13,1.2637795040605262e-12,3.7277067482690835e-11,0.0,0.0,1.5728590407617826e-10,9.2086724280274039e-13,1.1364789940653423e-18,8.5543216943753649e-20,3.9800344972453862e-21,1.4333422981723447e-41,1.5563791452620248e-29,4.5971349150532794e-22,3.4281199779120331e-11,4.9977476430017566e-13,1.3707247665276995e-32,-1.8670122538024227e-35,2.9057792547012185e-20,5.8335825865647764e-24,1.9632866866389035e-23,3.4447698082527291e-18,1.1628582559341864e-16,8.8526422249473053e-22,4.5709183471034374e-22,2.5838503783383081e-10,5.3705407586167512e-12,5.5798831133901151e-14,3.6167555119022569e-12,8.4446726053475604e-20,2.6850732177461323e-28,1.3764942854258352e-20,1.5580376873083898e-20,0.88168480800000004,0.0,0.0094599997660087479,0.10884999962048615,4.3265586643684602e-12,3.3479303221803901e-12,1.7239250936045015e-12,1.3480340352348911e-12,1.8417195943939471e-13,2.42559879959722e-13,2.5828914552395038e-13,4.4651907775935169e-12,1.5591046050944892e-12,2.0780394640756736e-11,3.0653573308144928e-11,1.2748349265421474e-11,8.951849429749304e-11,3.3603076004638068e-13,6.0658076501269375e-13,2.514887445181793e-11,1.5586338997978882e-11,1.4072056570648478e-11,6.8157405440150731e-13,5.2127755650101573e-14,7.5006892670702104e-11,3.0625572491312846e-14,5.1039756866260656e-22,1.1561522273018024e-13,1.1828133754260595e-11,1.3259737241367081e-13,3.1419022409593747e-14,4.9343923357186006e-13,3.1291366245522508e-13,8.8314537785520814e-13,1.4272171541377319e-12,1.3415311464114224e-12,1.5388800333864185e-12,2.2267936715063081e-11,3.3953117849718971e-22,1.8529967857869551e-13,1.2572806608059683e-12,3.2947057803156005e-12,3.2251580866636561e-15
