Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134)
1.0020314973152378e-06,0.0022412214669851444,7.2125322631098033e-15,2.753247751087066e-15,4.5116735872280648e-13,4.2686276109140863e-14,2.8729111128891892e-12,0.0,0.0,8.9845911047040098e-12,1.2091183071539466e-14,1.9419249001496103e-14,6.6247034647076724e-22,2.0868421949214618e-22,1.247663129488995e-43,8.2253786296980522e-31,1.758689217098987e-23,2.2993599686643923e-12,2.8442008778883356e-14,8.3496541939165131e-28,6.2483578233564443e-35,1.7584905994072569e-22,1.7018809702408647e-25,7.7351533694069449e-25,2.7039859019042572e-20,9.6134181265153955e-18,8.7530547150189033e-16,1.0352604950776259e-23,1.1864302852072413e-11,9.9407807786305034e-14,2.8977820671264349e-15,7.7181286758324111e-13,6.2283852621987122e-21,1.5056957350892711e-21,6.4618518596087466e-14,9.5175197881864064e-14,0.88168480800000004,0.0,0.0094599999673329101,0.10884999994337696,1.4531142898045021e-12,1.1574884431473626e-12,9.1567842692104326e-13,2.5707663580960763e-13,4.6821667452331485e-14,4.9584087375324063e-14,1.0656490716575698e-13,3.6584799206005793e-12,4.8193573908341456e-13,9.2384327193044505e-12,7.8499808585621959e-12,6.4500767848757086e-12,8.584535111163006e-12,1.1043814441579965e-13,2.9735977056119271e-13,1.3649495087783087e-12,9.8723947585636967e-13,1.4027902402482796e-12,5.4500014788092724e-13,2.3536468279409183e-14,3.522196069647613e-12,9.5099610122754593e-15,4.1293078783597336e-22,6.9797965002457583e-14,9.3274994147221925e-13,1.2240824573805583e-13,1.588175119833747e-14,2.0903137661139994e-13,2.5389302417848275e-13,1.1387105906245601e-12,8.3260496987616677e-13,8.9045638711572307e-13,1.6674405889637716e-12,1.4010658395854558e-12,1.7202128431395463e-22,1.428648420976388e-14,5.1971616954723875e-14,1.3111656990654222e-13,2.6150730360383031e-16,1.7599097202634063e-18,1.5904255702569176e-19,9.3854337088456362e-15,3.737431987058973e-13,6.3128264790338182e-13,1.005478054955941e-16,4.3749584250963955e-16,3.1483202653997068e-14,7.0996171936996755e-14,9.9439680196935715e-14,3.4786052762371445e-15,1.7356199773498084e-15
1.0740829040143935e-06,0.0022412214669861492,7.4898384807259024e-15,2.9368633637096495e-15,4.7715467971999407e-13,4.7614531022442377e-14,3.2995660926052824e-12,0.0,0.0,1.0121795514647204e-11,1.4613181074358558e-14,2.5195446669869671e-14,8.1183473660994104e-22,2.5992762514678891e-22,1.5404201244714328e-43,8.8395939092739544e-31,2.0014197863950342e-23,2.4792664876857531e-12,3.5508105810365183e-14,1.1537311746301903e-27,-3.9065915739095662e-34,2.1534521185874841e-22,1.9068396216225652e-25,8.7961832305950793e-25,3.346126797295276e-20,1.0415475466041513e-17,1.1386568711214676e-15,1.2184597956703732e-23,1.3291822249660247e-11,1.139798699599067e-13,3.2137503472850355e-15,8.0368440167031008e-13,6.7492183530584649e-21,1.8059164747359237e-21,7.7460015512957936e-14,1.1715451379914005e-13,0.88168480800000004,0.0,0.0094599999647289358,0.10884999993878242,1.5217510591570445e-12,1.2072047595193759e-12,9.4048707774930752e-13,2.9291491726164063e-13,5.1706911735594848e-14,5.5268555878028986e-14,1.177588394462949e-13,3.7737674845996214e-12,5.4957121570994085e-13,9.8378909545474213e-12,8.3613968287820815e-12,6.7822969785531488e-12,9.3468544364288698e-12,1.2322606865334977e-13,3.1313127162440676e-13,1.546706196135936e-12,1.1104029917018987e-12,1.5761531549811339e-12,5.7410398502587394e-13,2.5052785351632368e-14,4.0140531384464296e-12,1.0623066196564678e-14,4.3497385546719093e-22,7.2104377867697762e-14,1.0555599873415814e-12,1.2648572709955956e-13,1.7752261243322616e-14,2.2797039565924818e-13,2.5841523293535414e-13,1.1631853214958131e-12,9.2036477245862152e-13,9.2017317577032701e-13,1.7236553961837981e-12,1.5735124310569719e-12,1.922801737670491e-22,1.6930412662709483e-14,6.4126260880742695e-14,1.5820295294787966e-13,2.7021896216940789e-16,1.9916293574468599e-18,1.9189813734865642e-19,1.2214971971070106e-14,4.2001320678976718e-13,7.0943707891897877e-13,1.3094155915570567e-16,5.7510462986027851e-16,3.5066189644928696e-14,7.9156881766254209e-14,1.2014330455494006e-13,3.8807471439858486e-15,1.9356817945704794e-15
1.2181857174127047e-06,0.0022412214669887665,8.0071392235585006e-15,3.2842928715740487e-15,5.2665411072947628e-13,5.8007518799367374e-14,4.2225948034645277e-12,0.0,0.0,1.2549963417540342e-11,2.0592278657175585e-14,4.0135698269164495e-14,1.1716898935453037e-21,3.8856157880650827e-22,1.7459135877428417e-43,1.0166931641279152e-30,2.5271120784039743e-23,2.8485106240811101e-12,5.3300235044277702e-14,2.0546293071132479e-27,-2.355745367673476e-35,3.1058531845804797e-22,2.3437976575214556e-25,1.1091286455311259e-24,4.9106490277343832e-20,1.2064655928635097e-17,1.8237525722752469e-15,1.6347744422909659e-23,1.6335014838434837e-11,1.4646435720295024e-13,3.8834067246654089e-15,8.6554793472946921e-13,7.8203055825601973e-21,2.4930647605884222e-21,1.0682086745668289e-13,1.7022313645919373e-13,0.88168480800000004,0.0,0.0094599999594343741,0.10884999992945171,1.6526679512988683e-12,1.301374050595913e-12,9.8454047561444034e-13,3.6816796064442873e-13,6.174617344803671e-14,6.6740891792085957e-14,1.4077219597612841e-13,3.9771348438033227e-12,6.9168512756794633e-13,1.0988831336612802e-11,9.356191649514252e-12,7.4093042375166498e-12,1.091604450274676e-11,1.4905104185883387e-13,3.4288137116640902e-13,1.9377116526724226e-12,1.3718841044442875e-12,1.9396196703740195e-12,6.2899645287457412e-13,2.7963697104853222e-14,5.0788590604762747e-12,1.2872548205950603e-14,4.7654934433686006e-22,7.6165072912958895e-14,1.3153301141315036e-12,1.3366230809513985e-13,2.1533926339839401e-14,2.6523074285679771e-13,2.6607058918784168e-13,1.2045492230512829e-12,1.0940450192131407e-12,9.7060712032826666e-13,1.8190633789260097e-12,1.9340762735365976e-12,2.3323799233297514e-22,2.3022720370264714e-14,9.3358975983869739e-14,2.2064679608019287e-13,2.8555188842680377e-16,2.4817674228442041e-18,2.6764211972821631e-19,1.9594536805796789e-14,5.1679088919473795e-13,8.7290383737367496e-13,2.1026672154173985e-16,9.3810103944897002e-16,4.2181314046129777e-14,9.536939783993088e-14,1.6773340838860434e-13,4.6798613011127152e-15,2.3331833509152849e-15
1.362288530811016e-06,0.0022412214669921536,8.4806339966436666e-15,3.6062812874087218e-15,5.7343344166569962e-13,6.9063924211615533e-14,5.2340063234475978e-12,0.0,0.0,1.5170803738331071e-11,2.7905369350974815e-14,6.0248909951831764e-14,1.6205438204619966e-21,5.5670728985020238e-22,2.1037636000577797e-43,1.1546029379720242e-30,3.1057348181683748e-23,3.2296393885718855e-12,7.6632064706121202e-14,3.3975976210744297e-27,-5.8165063786126646e-35,4.2936725777949286e-22,2.8149859331116034e-25,1.3613983720491415e-24,6.8866382346435756e-20,1.3770856353318851e-17,2.7531511723554207e-15,2.1191575543739419e-23,1.9616389479087994e-11,1.8352661322426263e-13,4.6017036353474845e-15,9.2496659449577229e-13,8.9286399483059645e-21,3.2929905994613459e-21,1.4095333407062816e-13,2.3637937609299593e-13,0.88168480800000004,0.0,0.0094599999540285386,0.10884999991994128,1.7753294637548497e-12,1.3892308860040019e-12,1.0225129833547596e-12,4.4699224250351024e-13,7.2053352602332784e-14,7.8215538261075311e-14,1.6440995119136101e-13,4.1508642637665129e-12,8.406427738105969e-13,1.2075103264061882e-11,1.0314116364386586e-11,7.9916175392485306e-12,1.2541515899087233e-11,1.7489635653867218e-13,3.7049208260702212e-13,2.3635954840479184e-12,1.6521824346039425e-12,2.3224516416600074e-12,6.7993357240355382e-13,3.0710668793428532e-14,6.2466651545338134e-12,1.5125259205286592e-14,5.1512937793018526e-22,7.962483400114075e-14,1.5916535994942262e-12,1.3977417411303081e-13,2.5322431859577909e-14,3.0155878879753188e-13,2.7219253452343522e-13,1.2375865873729709e-12,1.2641696857684758e-12,1.0110166698535706e-12,1.895509515991079e-12,2.3128580208899144e-12,2.7426973801889524e-22,3.0215798438575559e-14,1.2946441932119519e-13,2.9382387166427662e-13,2.9860996909965218e-16,3.0031389594960744e-18,3.5640552571365118e-19,2.9618141953060325e-14,6.1849328677753943e-13,1.0446889913427637e-12,3.1809532821801694e-16,1.4370855497333106e-15,4.9169657447881174e-14,1.1129839695706729e-13,2.2344714231563831e-13,5.4651538500660917e-15,2.7237706252523593e-15
1.5063913442093273e-06,0.0022412214669962657,8.9163231593964259e-15,3.9045633162977139e-15,6.1803063337364809e-13,8.0729135097686803e-14,6.3293155740750269e-12,0.0,0.0,1.7970964943094237e-11,3.6650592387258389e-14,8.6294894343401988e-14,2.1673743350086747e-21,7.6975667200801753e-22,2.3780629853593696e-43,1.2835109400600739e-30,3.736962819916757e-23,3.6218515914186782e-12,1.0626767357600775e-13,5.3032760710829361e-27,3.178078453590195e-33,5.7384151613166638e-22,3.3183889885377234e-25,1.6362567404299445e-24,9.3195405540689443e-20,1.5530462647275403e-17,3.9661965996061472e-15,2.6736055276915638e-23,2.3121924842945227e-11,2.2530668571013002e-13,5.3667111780253358e-15,9.8201847947911579e-13,1.007188489535367e-20,4.2009288080690539e-21,1.7964050272655084e-13,3.1664972679989676e-13,0.88168480800000004,0.0,0.0094599999485156273,0.10884999991026026,1.8900628525150271e-12,1.4715063295416971e-12,1.0556842483122747e-12,5.2818689331287879e-13,8.2540413699402844e-14,8.9584622621329905e-14,1.8846800446292305e-13,4.3012841333681415e-12,9.9415512167505008e-13,1.309708107560316e-11,1.1235901572332729e-11,8.5346399434304896e-12,1.421961368595581e-11,2.0051321833659575e-13,3.9622352277398171e-13,2.8224267433467212e-12,1.9498671983496168e-12,2.7217099615802847e-12,7.2739687513155385e-13,3.3294768442543618e-14,7.511708793835969e-12,1.7358957467834966e-14,5.5107860346691674e-22,8.2612509761178764e-14,1.8820703874795108e-12,1.4504976905656373e-13,2.9079834404538726e-14,3.3691136623784325e-13,2.7709225277602704e-13,1.2640192078888405e-12,1.4300894288621389e-12,1.0433754991050612e-12,1.9567258024973797e-12,2.7072585984040704e-12,3.1496452206114034e-22,3.8534100934091183e-14,1.7270902959944025e-13,3.7724943254896251e-13,3.0988129554190695e-16,3.5511022505468528e-18,4.5760036119470506e-19,4.2690415760625794e-14,7.2441593815070794e-13,1.2236026223314306e-12,4.5880547460762589e-16,2.0940529595060757e-15,5.5994623051442027e-14,1.2685765339660621e-13,2.871009363405905e-13,6.2322942139352446e-15,3.1053099785311631e-15
1.6504941576076386e-06,0.002241221467001064,9.3191578843191698e-15,4.1811932007417713e-15,6.6087017677443781e-13,9.2955889774003995e-14,7.504929447925774e-12,0.0,0.0,2.0938525001930067e-11,4.6919402023259284e-14,1.1899435916322144e-13,2.8211435801846647e-21,1.03281268013879e-21,2.8597507157836178e-43,1.4372496751920254e-30,4.4199645605638596e-23,4.0243827171651595e-12,1.4293159830707109e-13,7.9011351226024609e-27,1.2229546609410748e-33,7.4604803387175769e-22,3.8521697345578202e-25,1.9333254627879809e-24,1.2254836095698758e-19,1.7339974001080513e-17,5.5013948126668784e-15,3.2992475096116202e-23,2.6838840965301787e-11,2.7193507698441011e-13,6.1765641111308009e-15,1.0367858425495266e-12,1.1247771495340574e-20,5.2110137905628654e-21,2.2261884043891776e-13,4.119506087139203e-13,0.88168480800000004,0.0,0.009459999942899075,0.10884999990041631,1.9972444797479128e-12,1.5488209995448475e-12,1.0850433326020531e-12,6.1079904942159349e-13,9.3139049723715392e-14,1.0078552683786124e-13,2.1278785976508298e-13,4.4332647208647613e-12,1.1504039613742475e-12,1.4056171004872314e-11,1.2122395653700175e-11,9.0429435974348417e-12,1.5946815755070426e-11,2.2575648343403215e-13,4.202957656381719e-13,3.3124762826535043e-12,2.2637366796216232e-12,3.1350268466664533e-12,7.7179374877949726e-13,3.5719644817009424e-14,8.8686370041657195e-12,1.9560598883340971e-14,5.8470552226852069e-22,8.522717166583708e-14,2.1844331707583742e-12,1.4966471786147273e-13,3.278381648297737e-14,3.7131006007260683e-13,2.810153597827602e-13,1.2851859903251461e-12,1.5916370754081219e-12,1.0692794454648956e-12,2.0057306579485257e-12,3.1152335772327381e-12,3.5508067570553705e-22,4.7993529453203229e-14,2.2326258559557598e-13,4.7035296406592015e-13,3.1974110599235092e-16,4.1216056844397565e-18,5.7053459398051425e-19,5.9194487534822303e-14,8.340048144030704e-13,1.4087089102943315e-12,6.3654357848605792e-16,2.9299002441494877e-15,6.2643445253626345e-14,1.4201640085587147e-13,3.5849137314399932e-13,6.97971830563939e-15,3.4770355157181228e-15
1.7945969710059498e-06,0.0022412214670065114,9.6932627404699658e-15,4.4382945197372823e-15,7.0229549328834827e-13,1.0570300191989671e-13,8.7579439847254682e-12,0.0,0.0,2.4062774857145412e-11,5.8797273958453774e-14,1.5902270764431646e-13,3.5908417322574968e-21,1.3506769469063667e-21,3.3376772907222189e-43,1.5871201365107444e-30,5.155141463783553e-23,4.4365096438283023e-12,1.8730274978835654e-13,1.1334283041681966e-26,6.2611536354449434e-34,9.4792459527796692e-22,4.4146502298738463e-25,2.2528506925338992e-24,1.5738318527614121e-19,1.9196092638850499e-17,7.3960931922870908e-15,3.9983084687659764e-23,3.0755463745832321e-11,3.2353321877168065e-13,7.0294648620420828e-15,1.089354652412672e-12,1.2454165295042222e-20,6.3166901360893807e-21,2.6959587943872874e-13,5.2309694898492864e-13,0.88168480800000004,0.0,0.0094599999371817352,0.10884999989041573,2.0972805966042047e-12,1.6217053880912024e-12,1.1113592572251484e-12,6.9409277771760225e-13,1.0379716810265137e-13,1.1178623961973067e-13,2.3724852249297978e-13,4.5505767379998638e-12,1.3079836008204423e-12,1.4954495504200609e-11,1.2974546122777916e-11,9.5204151154560494e-12,1.7719756205710835e-11,2.5055121629594649e-13,4.4289573281973947e-13,3.8321889751264769e-12,2.5927805948551702e-12,3.5604925088413064e-12,8.1347014649043488e-13,3.799073615680648e-14,1.0312481804109562e-11,2.1723379466364131e-14,6.1627211589176664e-22,8.7545382880908277e-14,2.4968614171959043e-12,1.5375470366343858e-13,3.6422671567676377e-14,4.048125986838938e-13,2.8415605525016903e-13,1.3021309600710718e-12,1.7489203808174395e-12,1.0900179117144224e-12,2.0449635198612748e-12,3.5351655712601654e-12,3.9449144006857489e-22,5.8603435955868506e-14,2.8121955415203852e-13,5.7252875249687242e-13,3.2847929859914361e-16,4.7111010105222017e-18,6.9447349404763201e-19,7.9489691327314479e-14,9.4682169250315929e-13,1.5992676451307841e-12,8.5519913446579013e-16,3.964271714605981e-15,6.9116632604937619e-14,1.5677468762608047e-13,4.3741315572540311e-13,7.7073968317093191e-15,3.8389407525079701e-15
1.938699784404261e-06,0.0022412214670125743,1.0042099009494226e-14,4.6779080688298533e-15,7.4257249515747544e-13,1.1893434460384319e-13,1.008600589986171e-11,0.0,0.0,2.733404470925659e-11,7.2364306905162001e-14,2.0700627353473766e-13,4.4854985388049452e-21,1.7277949886957871e-21,3.6232768430632921e-43,1.7356205230843299e-30,5.9420931315681491e-23,4.8575512577896769e-12,2.4001073860874663e-13,1.5752357558056389e-26,3.1639462107210222e-34,1.1813143883429322e-21,5.0042945540657829e-25,2.5945884580709997e-24,1.9816080924838199e-19,2.109572028835514e-17,9.6862639598877228e-15,4.7719709015357906e-23,3.4861107995171323e-11,3.8021397500653063e-13,7.9236855572890306e-15,1.1398128348870156e-12,1.3689057265816802e-20,7.5110248376760944e-21,3.202637041008366e-13,6.508107842164089e-13,0.88168480800000004,0.0,0.0094599999313659533,0.10884999988026392,2.1905909421903023e-12,1.6906161950569356e-12,1.1352343333330709e-12,7.7751751063352246e-13,1.1447601570554755e-13,1.2257531494684111e-13,2.617599014458869e-13,4.6561630188483587e-12,1.4658414017860745e-12,1.5794656927258824e-11,1.3793381530708938e-11,9.9703757741596784e-12,1.9535242612780998e-11,2.7486981132028168e-13,4.6418298311362293e-13,4.3801608881893758e-12,2.936148032620196e-12,3.9965657451232103e-12,8.5272130584027829e-13,4.0114676943623212e-14,1.1838642772697206e-11,2.3844717261100816e-14,6.4600196321079877e-22,8.9626825269195795e-14,2.8177033205198079e-12,1.574254723151387e-13,3.9991887123357559e-14,4.3749161843812778e-13,2.8666970015258883e-13,1.3156882887393797e-12,1.9021943501103653e-12,1.1066244278643182e-12,2.0763797806137036e-12,3.9657660430693175e-12,4.3314796090431643e-22,7.036823933649213e-14,3.4661692456951124e-13,6.831687713760135e-13,3.3632180759929139e-16,5.3164715461241958e-18,8.2867952509800554e-19,1.0391079893443504e-13,1.062517506879584e-12,1.7946892142793312e-12,1.1183961480978302e-15,5.2154973201034143e-15,7.5422446008880652e-14,1.7115071445302734e-13,5.23669943134005e-13,8.4162090726925256e-15,4.1914676305009636e-15
2.0828025978025724e-06,0.0022412214670192226,1.0368590082992718e-14,4.9019184224690866e-15,7.8190254886538678e-13,1.3261805164533855e-13,1.1487197515502764e-11,0.0,0.0,3.0743564920265739e-11,8.76957326149566e-14,2.6352060396592534e-13,5.5141675502749522e-21,2.1682563261997745e-21,4.234008122035799e-43,1.8918820116965242e-30,6.7806921184974781e-23,5.2868682142902764e-12,3.0163422568143609e-13,2.1313513644413053e-26,-1.0692522695130045e-34,1.447972906083122e-21,5.6196944901875495e-25,2.958576048625717e-24,2.4534429683287787e-19,2.3035922244900679e-17,1.2406376403329656e-14,5.6216357689837322e-23,3.9145976291089419e-11,4.4208215502170404e-13,8.8575690735196736e-15,1.1882487138360641e-12,1.4950543508761503e-20,8.7869376848324423e-21,3.7430883008238901e-13,7.9572962869647928e-13,0.88168480800000004,0.0,0.0094599999254536913,0.10884999986996539,2.2775969734454762e-12,1.7559494204844766e-12,1.1571429557208608e-12,8.6067527424281604e-13,1.2514756553876502e-13,1.3315454887892454e-13,2.862567789992784e-13,4.7523344397258061e-12,1.6232156728948929e-12,1.6579561785362989e-11,1.4579994099700344e-11,1.0395680997356183e-11,2.139026508008367e-11,2.9871523969859239e-13,4.8429455483565399e-13,4.9551207235265207e-12,3.2931215153852864e-12,4.4420028128009341e-12,8.8980073574046206e-13,4.2098856907310089e-14,1.3442870430312943e-11,2.5924767719139247e-14,6.7408704497299822e-22,9.1518353331515777e-14,3.1455045929590791e-12,1.6076003904362788e-13,4.3491624292724172e-14,4.6942302112575295e-13,2.8868166811238339e-13,1.3265371148148652e-12,2.0517812006184309e-12,1.1199217228953354e-12,2.1015357591818275e-12,4.4060026266657232e-12,4.7105199476988196e-22,8.3288716048269927e-14,4.1944898887338757e-13,8.0168280539508781e-13,3.434460014210968e-16,5.9349732933162429e-18,9.7243675519960765e-19,1.3276837394304874e-13,1.1808126307192711e-12,1.9945012954554285e-12,1.4294967932792386e-15,6.700598874528465e-15,8.1573350964342688e-14,1.8517267652107222e-13,6.1707967680283585e-13,9.1075388302049617e-15,4.535306005192549e-15
2.2269054112008837e-06,0.00224122146702643,1.0675224900373787e-14,5.1120312831704668e-15,8.2044567366687831e-13,1.4672587809842532e-13,1.2959936348664898e-11,0.0,0.0,3.428335184158171e-11,1.048623565657185e-13,3.2909023872780119e-13,6.6859394117426093e-21,2.6758032093578296e-21,4.6592596211423621e-43,2.0489001492312133e-30,7.6712138654131378e-23,5.7238631741544037e-12,3.7270075186421296e-13,2.8186342077462908e-26,5.7073411599055391e-36,1.7495749435299276e-21,6.2595566507391672e-25,3.3449227817886351e-24,2.9939960459667752e-19,2.5013941764433272e-17,1.55893351687237e-14,6.5490618304850833e-23,4.3601070308966338e-11,5.0923502630069993e-13,9.8295292120614501e-15,1.234750490099863e-12,1.6236834923560732e-20,1.0137368652353376e-20,4.3141938776210815e-13,9.5841447578498805e-13,0.88168480800000004,0.0,0.0094599999194465972,0.10884999985952405,2.3587147578667062e-12,1.8180510064290191e-12,1.1774599206596138e-12,9.4328836376491605e-13,1.357921306956983e-13,1.4353338623351611e-13,3.1069327356779572e-13,4.8409110017774677e-12,1.779574153188629e-12,1.7312286752006488e-11,1.5335522930724625e-11,1.0798803664211194e-11,2.3281997934607465e-11,3.2210817032547027e-13,5.0334899057705633e-13,5.5559144518294675e-12,3.6630960431297017e-12,4.8957992487413734e-12,9.2492767269230872e-13,4.3951085604102915e-14,1.5121247384235063e-11,2.7965273878029642e-14,7.0069338993832216e-22,9.3256836848170157e-14,3.4789825041534964e-12,1.6382371931467606e-13,4.6924757730947754e-14,5.0068160940342228e-13,2.9029258300069444e-13,1.3352242150407733e-12,2.1980219615401755e-12,1.1305668843167238e-12,2.1216743665557973e-12,4.8550451596136118e-12,5.0823468225530341e-22,9.7363031644881211e-14,4.9967955854707318e-13,9.2751020928486536e-13,3.4999143138982361e-16,6.564185954532491e-18,1.125065120572121e-18,1.663498164332901e-13,1.3014822413178336e-12,2.1983241369834756e-12,1.7916126036724874e-15,8.4353383778460577e-15,8.7583176673312233e-14,1.988720450634518e-13,7.1747626508111325e-13,9.7829362037014114e-15,4.8712272208607811e-15
2.371008224599195e-06,0.00224122146703417,1.0964139268620176e-14,5.3097725635066585e-15,8.5833275338995489e-13,1.6123267516140187e-13,1.4502901346775207e-11,0.0,0.0,3.7946112534915931e-11,1.2393094692341937e-13,4.041894694758201e-13,8.0099562353693372e-21,3.2538213280762124e-21,5.1267654685078015e-43,2.2099263426051175e-30,8.6136806253974342e-23,6.1679799805926886e-12,4.536875355825499e-13,3.6545696122285389e-26,-3.9449599720802374e-34,2.0877212934243707e-21,6.9226913257003049e-25,3.7536638249322148e-24,3.6079622153890218e-19,2.7027218971190028e-17,1.9266463611301034e-14,7.5556568273648039e-23,4.8218112910195423e-11,5.8176282100943561e-13,1.0838050291645845e-14,1.2794057001567661e-12,1.7546268945996319e-20,1.1555401603365203e-20,4.9129041988102293e-13,1.1393573047768739e-12,0.88168480800000004,0.0,0.0094599999133460778,0.10884999984894325,2.4343497569887398e-12,1.8772254058063319e-12,1.1964821425118708e-12,1.0251715184348816e-12,1.4639642476521396e-13,1.5372513967444726e-13,3.3503834599383395e-13,4.9233298621089779e-12,1.9345610225013604e-12,1.7995977477358762e-11,1.6061138791915119e-11,1.118190218915403e-11,2.5207798179631248e-11,3.4507826170765032e-13,5.2144962937845969e-13,6.1814923117028756e-12,4.0455611442960596e-12,5.3571426037419379e-12,9.5829318110169109e-13,4.5679339187805883e-14,1.6870169100658019e-11,2.9968788779832419e-14,7.2596569420327248e-22,9.4871346748250902e-14,3.8170039893761263e-12,1.6666800014409262e-13,5.0295549899537697e-14,5.3133860146014154e-13,2.9158245254711863e-13,1.342181133130368e-12,2.3412515878589488e-12,1.1390884446226809e-12,2.1377954812760348e-12,5.3122235743194757e-12,5.4474219183186287e-22,1.1258755193268978e-13,5.8725169451272658e-13,1.0601259920101077e-12,3.5606810304861113e-16,7.2019716263378643e-18,1.2859278058905857e-18,2.0492073229001699e-13,1.4243449026375273e-12,2.4058512723790441e-12,2.2076192213950275e-15,1.0434287366029463e-14,9.3465569078569903e-14,2.1227989112329738e-13,8.2470954451144941e-13,1.0443931973454974e-14,5.1999929194810587e-15
