Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267)
3.554395622622537e-09,0.012016958280528412,1.0823239597309407e-07,7.1586172750747279e-10,8.5373012308136237e-10,3.2048858051673472e-09,9.4567624750094795e-13,0.0,0.0,2.7985871991502207e-09,1.1492873573345521e-13,1.6329748317721665e-15,2.8106100025149455e-15,1.980745120938393e-22,9.7898294018357752e-11,4.0659249816562033e-16,2.9944441946120682e-07,1.3750926368268743e-10,1.2297553615145023e-13,6.2866179292886245e-17,6.707301141086475e-07,1.3260065821879571e-16,2.1802304065583749e-15,4.4408882193890917e-15,1.1097173076055706e-12,8.7197183093879502e-18,5.641987820917788e-10,2.1023274709650661e-18,4.2143325087426306e-07,9.9255098264308279e-15,1.2361020924658589e-22,2.5170638444751425e-15,2.21695084193191e-25,5.6692563521871401e-14,1.9785342898527877e-12,1.6845732397655215e-11,5.3340891012545116e-11,7.1120466957214574e-13,2.7969388370585324e-09,6.0358440285206264e-16,3.5622560676958165e-15,1.8217373529923308e-14,2.6009995208242158e-13,3.6641430803480674e-15,1.0214602457163054e-14,9.6982949638727154e-18,5.1691751906715373e-18,1.4741528625671971e-17,2.200174712353008e-23,4.1252788993918651e-25,3.582905088588632e-23,1.0939009542217902e-34,3.6141847256844104e-33,1.0903146893483163e-16,1.396499600199175e-14,1.7009675836270263e-17,7.4721061119518e-18,2.7342754509953129e-25,4.1716509123493269e-15,1.0006014731323117e-20,6.9831243461370161e-28,1.7621123328418955e-12,1.2840918037212356e-13,3.7919770986576911e-15,1.9968043157884072e-19,1.3472474123078679e-25,2.8371860006291027e-31,1.7261267151382536e-25,0.88168480800000004,0.0,0.0094593406655331148,0.10884999150047683,1.6293238299163672e-07,7.2392273917339503e-08,2.3720871374733363e-07,9.9647699114053802e-10,5.0533637881183067e-10,3.0801689562524133e-10,5.5764645862917849e-10,2.1007171499433295e-10,1.3756343917746077e-12,8.9497370168404773e-13,5.6019669579850314e-10,5.3900083073232388e-13,2.7061280540948367e-13,4.3006683756678431e-08,6.6835369699061355e-10,3.2142803178076679e-08,1.4912044205864071e-08,1.4279110130340568e-10
3.664555061948802e-09,0.012016958959463017,1.1356298018478642e-07,7.7602196246323759e-10,9.2389908890977488e-10,3.4746253634040187e-09,1.0568729110410097e-12,0.0,0.0,2.9620514247056732e-09,1.2606396580335149e-13,1.9054144610118612e-15,3.2701441719725348e-15,2.2159468443158838e-22,1.0506635879993442e-10,4.6140923882731564e-16,3.1465673561731534e-07,1.4946831628386418e-10,1.3920316915284818e-13,6.7805328135475705e-17,7.0305574712944546e-07,1.5605542172267673e-16,2.4645632435764679e-15,4.9501283721126477e-15,1.1943233626594799e-12,1.0103079459544416e-17,6.0753837042180869e-10,2.3987715304325007e-18,4.3641626263256858e-07,1.1141437076164868e-14,1.4418656303946336e-22,2.7503738994511077e-15,2.6267760657089843e-25,6.3086700460812177e-14,2.024037875035998e-12,1.8012886658716091e-11,5.7201572852312191e-11,7.4093605649803677e-13,2.9618396062714547e-09,6.7683414397672202e-16,3.8470988914016259e-15,1.9916765488117527e-14,2.78510495302786e-13,3.9558214718067023e-15,1.0696726053821243e-14,1.1178840676768986e-17,5.9422266515024787e-18,1.7067772414642329e-17,2.6094156256574908e-23,5.0173082270842388e-25,4.2252710376957805e-23,1.4163905848986252e-34,4.536042385986976e-33,1.2678672962687314e-16,1.4928139522197208e-14,1.8386933639812268e-17,8.245585243578261e-18,3.0801120314678034e-25,4.493072510245838e-15,1.1225282586054047e-20,8.0869006157304387e-28,1.9230484800042342e-12,1.336304428626726e-13,4.0454995912934377e-15,2.0786763116723793e-19,1.5230786448675016e-25,3.4692628025084093e-31,1.9366613778778538e-25,0.88168480800000004,0.0,0.0094593200529359059,0.10884999103013265,1.64409192696752e-07,7.2612818920278114e-08,2.4007300002032454e-07,1.0548838123198495e-09,5.3184220287739364e-10,3.2477353783015487e-10,5.6473098778736707e-10,2.1099949539263903e-10,1.4577718909490017e-12,9.4301265057960658e-13,5.7637731691570838e-10,5.6912661036207656e-13,2.8902264764174708e-13,4.5049184294129982e-08,7.2365411770791264e-10,3.3498498698274989e-08,1.5700430679464684e-08,1.4602542764896935e-10
3.774714501275067e-09,0.012016959642808897,1.1896508930576126e-07,8.390880808382433e-10,9.9731360344670698e-10,3.7574194169360746e-09,1.1770596377295279e-12,0.0,0.0,3.1295381470299602e-09,1.3791291232042992e-13,2.2126407481763463e-15,3.7873045298455479e-15,2.4702243392380053e-22,1.1246595927812737e-10,5.2187729223844913e-16,3.3004699222900051e-07,1.6202405944534533e-10,1.5690948313375899e-13,7.2934781494079898e-17,7.3571525834151149e-07,1.8269028188264314e-16,2.7742757983375712e-15,5.4980592396686044e-15,1.2819154510593745e-12,1.1648122792085968e-17,6.524352149665952e-10,2.7282137687626288e-18,4.5141153206601784e-07,1.2464212504824314e-14,1.6733513829034938e-22,2.9973949609530957e-15,3.0961688191127212e-25,6.994735137535014e-14,2.0673584236240534e-12,1.9222547670426458e-11,6.121477047701729e-11,7.7093164908594288e-13,3.1302773654495108e-09,7.568850805626689e-16,4.1438435332772138e-15,2.1718673765333444e-14,2.9757036590252351e-13,4.2610390115571038e-15,1.1185295664388154e-14,1.2832647509120705e-17,6.8029677708281449e-18,1.9679789603637338e-17,3.0797358280944291e-23,6.0665867024219649e-25,4.9580451021448139e-23,1.8195821070681697e-34,5.6638247061348566e-33,1.4674552590572484e-16,1.5922957213469261e-14,1.9821894137854852e-17,9.0754071410167245e-18,3.458627049776122e-25,4.8267894485466324e-15,1.2551504945322194e-20,9.3267032946897148e-28,2.0927068422772173e-12,1.3888796837318173e-13,4.3072212846928211e-15,2.160466219199635e-19,1.7158370079376569e-25,4.2167826487090157e-31,2.1656869735453016e-25,0.88168480800000004,0.0,0.0094592994266728785,0.10884999054858148,1.6579743260916819e-07,7.2810298074996453e-08,2.4277357441754758e-07,1.1148384617621077e-09,5.5882581232212859e-10,3.4186362068710501e-10,5.7140117169305875e-10,2.1183030498122672e-10,1.5421485421648007e-12,9.919507941425407e-13,5.9203214889827994e-10,5.9988299124394453e-13,3.0801671951068144e-13,4.7111382813648653e-08,7.8180775351394019e-10,3.486037883352754e-08,1.6501249881654304e-08,1.4910062205448219e-10
3.884873940601332e-09,0.0120169603303471,1.2443666617873954e-07,9.0509802700689361e-10,1.0740089282995953e-09,4.0534394924078612e-09,1.3066457753334124e-12,0.0,0.0,3.3010130344569778e-09,1.5050031370907206e-13,2.5577465589461107e-15,4.367096651938199e-15,2.7444635651489834e-22,1.200939544974028e-10,5.8840308143643849e-16,3.456050975264695e-07,1.7518329896692206e-10,1.761662653698002e-13,7.8252805638203709e-17,7.6869199094777524e-07,2.1280958742280146e-16,3.110556438284923e-15,6.0861191254792809e-15,1.3724438267866592e-12,1.3366973917414591e-17,6.9886464720914921e-10,3.0934452650699353e-18,4.6641466001342613e-07,1.3899529297096874e-14,1.9326990105826884e-22,3.2585198714648366e-15,3.6315818160687043e-25,7.7289126691195669e-14,2.1085715267794035e-12,2.047488797624195e-11,6.5381479667410734e-11,8.0118418858194257e-13,3.3021409478988792e-09,8.4419509766322369e-16,4.4524868394168524e-15,2.3626066203875529e-14,3.172784072004516e-13,4.5799719313780089e-15,1.1680056684701458e-14,1.4673937636319762e-17,7.7582123477105934e-18,2.2603025168822857e-17,3.6180923623731892e-23,7.294883379687398e-25,5.7906327997131545e-23,2.3203060617313259e-34,7.0374883228237401e-33,1.6909926349582e-16,1.6949263336042878e-14,2.1314587310149519e-17,9.9640782107483223e-18,3.87192264292314e-25,5.1728176733577887e-15,1.3990666245274153e-20,1.0714729705325186e-27,2.2712154963248898e-12,1.4417961110822149e-13,4.57709452789398e-15,2.2422017997918338e-19,1.926644537212922e-25,5.096491274241199e-31,2.4142404229854477e-25,0.88168480800000004,0.0,0.0094592787865651375,0.10884999005591708,1.6710274118546204e-07,7.2987121995865536e-08,2.4531908737618178e-07,1.1763104857494962e-09,5.8627110328336825e-10,3.5927639957826808e-10,5.7768142366781327e-10,2.1257426527678293e-10,1.628721006785043e-12,1.0417574554767721e-12,6.0716162993956962e-10,6.312498394753934e-13,3.2758246444774272e-13,4.9192269016954765e-08,8.4286477267117162e-10,3.6228095184534954e-08,1.7314118685627117e-08,1.5202222932710216e-10
3.9950333799275975e-09,0.012016961021872481,1.2997577381330618e-07,9.7408866271608055e-10,1.1540192994284716e-09,4.3628522624659609e-09,1.4460450828468731e-12,0.0,0.0,3.4764433113075878e-09,1.6385120323790169e-13,2.943976876490824e-15,5.0147573817136417e-15,3.0395673312331435e-22,1.2794730883618295e-10,6.6140889186437309e-16,3.6132149971838923e-07,1.889524601211102e-10,1.9704510222172844e-13,8.3757551255067619e-17,8.0197030987889725e-07,2.4673482976202471e-16,3.4745885808779385e-15,6.7157366610705509e-15,1.46585685079205e-12,1.5272123886450336e-17,7.4680087533190262e-10,3.4974252081342412e-18,4.8142154971305593e-07,1.5453174222635442e-14,2.2221302922137633e-22,3.5341464030334497e-15,4.2399458565441534e-25,8.5126239976805389e-14,2.1477551073557183e-12,2.1770070524666046e-11,6.9702636436814448e-11,8.316868245687022e-13,3.4773203206144859e-09,9.3924173858129375e-16,4.7730178739168277e-15,2.5641901016382388e-14,3.3763326656262979e-13,4.9127894536266973e-15,1.2180760480933106e-14,1.6717591972511346e-17,8.8150491327697743e-18,2.5864335006577068e-17,4.2319930910578404e-23,8.726195635896475e-25,6.7330856164239274e-23,2.9382471031573299e-34,8.7036255087708704e-33,1.9404896357742113e-16,1.8006865239166373e-14,2.2865015263634606e-17,1.0914144032375162e-17,4.322174758560798e-25,5.5311775512508649e-15,1.554889967989569e-20,1.2263867673845039e-27,2.4586943608900626e-12,1.4950331229175717e-13,4.855068513667631e-15,2.323913015200797e-19,2.156673577946656e-25,6.1269710018163191e-31,2.6833846303149352e-25,0.88168480800000004,0.0,0.0094592581324390492,0.10884998955223298,1.6833040163312616e-07,7.3145449351875815e-08,2.4771783242346721e-07,1.2392693554061934e-09,6.1416280596735088e-10,3.7700157787790717e-10,5.8359484131561257e-10,2.132404440078227e-10,1.7174457150607008e-12,1.0924035252302314e-12,6.2176821086034994e-10,6.6320780056826187e-13,3.4770704966750652e-13,5.1290898088934972e-08,9.0687367067363304e-10,3.7601339146815042e-08,1.8138677387013345e-08,1.5479595388808342e-10
4.1051928192538625e-09,0.012016961717192826,1.3558058675515775e-07,1.0460958298737162e-09,1.2373779991817183e-09,4.6858198272234621e-09,1.5956756072752672e-12,0.0,0.0,3.6557976897015904e-09,1.7799091477652184e-13,3.3747293922730487e-15,5.7357539559872415e-15,3.3564558620219091e-22,1.3602309949003485e-10,7.4133283772241484e-16,3.7718716418628853e-07,2.0333760815145631e-10,2.1961728619648589e-13,8.9447071942152673e-17,8.3553554006942573e-07,2.8480490375649915e-16,3.8675493070917898e-15,7.3883304966827166e-15,1.5621012952412022e-12,1.7376416518219151e-17,7.9621714164545037e-10,3.9432870514828744e-18,4.9642838741190162e-07,1.7131024130572639e-14,2.5439471309098123e-22,3.8246776896227755e-15,4.9286910170861375e-25,9.34724986649616e-14,2.1849884814327711e-12,2.3108249325002302e-11,7.417911946952524e-11,8.6243308509539611e-13,3.6557067223002622e-09,1.0425224927521943e-15,5.1054185041410625e-15,2.7769126327318973e-14,3.586334101157875e-13,5.2596539580783367e-15,1.2687164379979772e-14,1.8979153562792963e-17,9.9808401425887277e-18,2.9492014449637077e-17,4.9295208237209314e-23,1.0386899833995091e-24,7.7961228130501815e-23,3.696324595206997e-34,1.0716382281755991e-32,2.2180537529398528e-16,1.9095564184413294e-14,2.4473154402347258e-17,1.1928188034261917e-17,4.8116334513859471e-25,5.9018939024331344e-15,1.7232484410825817e-20,1.3987711357593093e-27,2.6552553539030282e-12,1.5485709653392502e-13,5.1410895045496892e-15,2.4056312095744328e-19,2.4071487296277877e-25,7.3287800984409318e-31,2.9742080128654879e-25,0.88168480800000004,0.0,0.0094592374641259205,0.10884998903762208,1.6948536422882127e-07,7.3287213180542166e-08,2.4997774812409541e-07,1.3036845891281717e-09,6.4248645202295645e-10,3.9502930341710008e-10,5.8916326199455611e-10,2.1383696394469932e-10,1.8082790568723639e-12,1.1438614061646462e-12,6.3585612024846985e-10,6.9573830291510671e-13,3.6837746517012209e-13,5.3406386560637131e-08,9.7388135730338129e-10,3.8979837661862869e-08,1.8974588661346302e-08,1.5742759303046798e-10
4.215352258580128e-09,0.012016962416128043,1.4124938311565042e-07,1.1211544088888022e-09,1.324117421742431e-09,5.0224999757448054e-09,1.7559595688587162e-12,0.0,0.0,3.8390463033484573e-09,1.9294508835402704e-13,3.8535549556857035e-15,6.5357828525792953e-15,3.6960673638875581e-22,1.4431852188483346e-10,8.2862881673968662e-16,3.9319355089729101e-07,2.1834446789058299e-10,2.4395373154936619e-13,9.5319341601134459e-17,8.6937390827732981e-07,3.2737635677529619e-16,4.2906081142553816e-15,8.1053091040707007e-15,1.6611226248005307e-12,1.9693035911216358e-17,8.4708586897341439e-10,4.4343447305562994e-18,5.1143162419620939e-07,1.89390426394091e-14,2.9005294673634307e-22,4.1305226420413561e-15,5.7057684121149192e-25,1.0234129658910973e-13,2.2203515642830937e-12,2.4489570060713388e-11,7.8811752457554879e-11,8.9341684890256189e-13,3.8371927856863907e-09,1.1545550739139516e-15,5.4496639492722139e-15,3.001067975168102e-14,3.80277136387451e-13,5.6207211482986394e-15,1.3199031647913856e-14,2.1474830392491895e-17,1.1263218727561294e-17,3.3515826038229945e-17,5.7193575606722061e-23,1.230590699299061e-24,8.9911531405406099e-23,4.6211113113936215e-34,1.3138477229934365e-32,2.5258908160383241e-16,2.0215156101827755e-14,2.6138957422139525e-17,1.300883021039751e-17,5.3426231759333384e-25,6.2849959640890669e-15,1.9047842675566683e-20,1.5900576876626751e-27,2.8610025559748902e-12,1.6023906837506304e-13,5.4351010461112219e-15,2.487388424692947e-19,2.67934880596784e-25,8.7245979798602532e-31,3.2878240132990258e-25,0.88168480800000004,0.0,0.0094592167814617333,0.10884998851217673,1.7057226724414681e-07,7.3414144487225796e-08,2.521064220696819e-07,1.3695258591301897e-09,6.7122834008921517e-10,4.1335016165741421e-10,5.9440731826330274e-10,2.1437110076066425e-10,1.9011775481975351e-12,1.196104952884158e-12,6.4943114765358944e-10,7.2882355386351653e-13,3.895806113206437e-13,5.5537908431440137e-08,1.0439332400358152e-09,4.0363349412294522e-08,1.9821536535010075e-08,1.5992298049265201e-10
4.325511697906393e-09,0.012016963118509421,1.4698053721384636e-07,1.1992983728643401e-09,1.4142691325636935e-09,5.3730464289081007e-09,1.9273232540540968e-12,0.0,0.0,4.0261606433620483e-09,2.0873967552790664e-13,4.3841578946179628e-15,7.4207683843780585e-15,4.0593585898506406e-22,1.5283089329381297e-10,9.2376645456018092e-16,4.0933259213593741e-07,2.3397844250881505e-10,2.7012489803890407e-13,1.013722707681209e-16,9.0347248828083245e-07,3.7482362690046471e-16,4.7449258008076282e-15,8.8680706820375485e-15,1.7628652560143925e-12,2.2235494195401473e-17,8.9937879645066847e-10,4.9740989405291084e-18,5.2642795897464125e-07,2.0883277014664573e-14,3.2943331160361799e-22,4.4520963458345302e-15,6.5796725530035058e-25,1.1174560820874602e-13,2.2539242041835994e-12,2.5914170662948814e-11,8.3601306339771499e-11,9.2463231961923697e-13,4.0216726452412782e-09,1.2758776891576352e-15,5.8057232940772909e-15,3.2369488008398638e-14,4.0256258894060106e-13,5.9961402172590227e-15,1.3716131457702628e-14,2.4221497649286513e-17,1.2670087417496684e-17,3.7967026573034599e-17,6.6108088470694372e-23,1.4514823463432624e-24,1.0330296458757071e-22,5.7432930003508765e-34,1.6042329149971985e-32,2.8663059874329086e-16,2.136543228331769e-14,2.7862355143678053e-17,1.4158725879214784e-17,5.9175431110645422e-25,6.6805172955483211e-15,2.1001536812938133e-20,1.8017517829020514e-27,3.0760323793690346e-12,1.6564740898564638e-13,5.7370441681108744e-15,2.5692168322356891e-19,2.9746088007896435e-25,1.0339376291736307e-30,3.6253705972898876e-25,0.88168480800000004,0.0,0.009459196084286867,0.10884998797598845,1.7159545655659341e-07,7.3527793378363687e-08,2.5411109659611187e-07,1.4367630835482069e-09,7.0037550015849414e-10,4.3195516617349259e-10,5.9934649308448824e-10,2.1484937100502333e-10,1.9960979754754382e-12,1.249109408146755e-12,6.6250044399678528e-10,7.6244652963622673e-13,4.1130337579245483e-13,5.7684691535796297e-08,1.1170733037340558e-09,4.1751661419913391e-08,2.0679225373916817e-08,1.6228793916231899e-10
4.435671137232658e-09,0.012016963824178916,1.5277251278373409e-07,1.2805608379428816e-09,1.5078639223539611e-09,5.7376090649946844e-09,2.110196915608564e-12,0.0,0.0,4.2171134961403352e-09,2.2540094457234427e-13,4.9703962190035925e-15,8.3968610642471588e-15,4.4473054002632572e-22,1.6155765491675519e-10,1.0272310399074178e-15,4.255966706457751e-07,2.5024463140822387e-10,2.9820072241801034e-13,1.0760372191855259e-16,9.3781914928109143e-07,4.2753927102769399e-16,5.2316534751870538e-15,9.6780031552412511e-15,1.8672727958746398e-12,2.5017619573433515e-17,9.5306710521951484e-10,5.5662434733018131e-18,5.4141432254464079e-07,2.2969855226494641e-14,3.7278875397536194e-22,4.7898204425958384e-15,7.5594643311473394e-25,1.2169798439709939e-13,2.2857856285848041e-12,2.7382181846810015e-11,8.8548501447656423e-11,9.5607400180159076e-13,4.2090420313755289e-09,1.4070492994562577e-15,6.1735599698544403e-15,3.4848466565937651e-14,4.25487768071359e-13,6.386054011921545e-15,1.4238238847288071e-14,2.7236699474462109e-17,1.420961556901267e-17,4.2878393478408674e-17,7.6138282324436545e-23,1.7048116594454207e-24,1.1826405253747236e-22,7.0981716789023946e-34,1.9511301885458101e-32,3.2417046957334154e-16,2.254618001773989e-14,2.964325819732117e-17,1.5380564484886598e-17,6.5388674035835613e-25,7.0884956361265446e-15,2.3100266223838262e-20,2.03543405697542e-27,3.3004337415686054e-12,1.7108037300603396e-13,6.046857574187498e-15,2.6511482684718072e-19,3.294321856674328e-25,1.2200495878314058e-30,3.9880097398358808e-25,0.88168480800000004,0.0,0.0094591753724458643,0.10884998742914793,1.7255900402450966e-07,7.3629547970728467e-08,2.5599867593060368e-07,1.5053665055038307e-09,7.2991565737716403e-10,4.5083574701138048e-10,6.039991743885627e-10,2.1527761109996524e-10,2.0929975200150759e-12,1.3028513371341768e-12,6.7507233831380856e-10,7.9659096027024468e-13,4.3353270064611946e-13,5.9846014139763126e-08,1.1933441865836183e-09,4.3144586006740596e-08,2.154737889370699e-08,1.6452824180246276e-10
4.545830576558923e-09,0.012016964532988476,1.5862385670004741e-07,1.3649741101005341e-09,1.6049318561587978e-09,6.116334129337627e-09,2.3050146790721984e-12,0.0,0.0,4.4118788833488364e-09,2.429554854941244e-13,5.6162817191561526e-15,9.4704357647469501e-15,4.8609033170544577e-22,1.7049637266860195e-10,1.1395234516409044e-15,4.4197859826519827e-07,2.6714784727883034e-10,3.2825055722850908e-13,1.1401152378653866e-16,9.724025073383186e-07,4.8593418363184079e-16,5.7519316808762052e-15,1.0536484256914232e-14,1.9742882606957404e-12,2.805354469460801e-17,1.0081215345169207e-09,6.2146716121691157e-18,5.5638786267283532e-07,2.520498317886584e-14,4.203793577628937e-22,5.1441234951782319e-15,8.6547946506749059e-25,1.32210549665332e-13,2.3160139879328285e-12,2.8893727612889955e-11,9.365400956191355e-11,9.8773667868290201e-13,4.3991983522230551e-09,1.5486498722526931e-15,6.5531322045261364e-15,3.7450519317627632e-14,4.4905054163757378e-13,6.7905991965348524e-15,1.4765134668945391e-14,3.0538650239143531e-17,1.5890236838106724e-17,4.8284250504443076e-17,8.7390418317856137e-23,1.9943285373353137e-24,1.3493086048790458e-22,8.7262156474036076e-34,2.3641075115009938e-32,3.6545935108315981e-16,2.3757183172073914e-14,3.1481558573569951e-17,1.6677068441186694e-17,7.2091453960840452e-25,7.5089727259482366e-15,2.5350864284302778e-20,2.2927619329652551e-27,3.5342882425809231e-12,1.7653628552815854e-13,6.3644778207505065e-15,2.7332138578187866e-19,3.6399412342256248e-25,1.4337929639771204e-30,4.3769269030079979e-25,0.88168480800000004,0.0,0.0094591546457871989,0.10884998687174476,1.7346672470471535e-07,7.3720651312953654e-08,2.5777573448180934e-07,1.5753067605043869e-09,7.5983719591156384e-10,4.6998373747151502e-10,6.083827084889991e-10,2.1566104816942809e-10,2.1918338645438148e-12,1.357308561071602e-12,6.8715616994433988e-10,8.3124131071355034e-13,4.5625564027374472e-13,6.2021201752594052e-08,1.2727872522117458e-09,4.4541958080045205e-08,2.2425739194991416e-08,1.6664957874559909e-10
4.655990015885188e-09,0.012016965244799421,1.645331931783044e-07,1.4525697286729193e-09,1.7055023180519939e-09,6.5093644293050959e-09,2.5122144551350682e-12,0.0,0.0,4.6104320040285764e-09,2.6143021488443071e-13,6.325979970321073e-15,1.0648089695956001e-14,5.3011680695099068e-22,1.7964473690392535e-10,1.2611600787680883e-15,4.5847159512879752e-07,2.8469263233713121e-10,3.6034311645787948e-13,1.2059348474045701e-16,1.007211879669875e-06,5.5043780693177228e-16,6.3068896296296317e-15,1.1444881686401964e-14,2.0838542764262531e-12,3.1357695397378982e-17,1.0645124886583991e-09,6.9234825826968806e-18,5.7134593012205469e-07,2.7594942101836363e-14,4.7247211405671183e-22,5.5154413373348974e-15,9.8759287359660829e-25,1.4329500070001184e-13,2.3446859834589576e-12,3.0448925716542274e-11,9.8918455884142867e-11,1.0196153915125502e-12,4.5920407640478351e-09,1.7012806266746781e-15,6.9443934438106796e-15,4.017853828433114e-14,4.732486550838619e-13,7.209906414402618e-15,1.5296605530851117e-14,3.4146235380709737e-17,1.7720646500404979e-17,5.4220492796734073e-17,9.997772985816814e-23,2.324103601253675e-24,1.5344720704974754e-22,1.0673659357780399e-33,2.8541150198417921e-32,4.1075809632191921e-16,2.4998222722925149e-14,3.3377131051865164e-17,1.8050992017747658e-17,7.9310019155057776e-25,7.9419940990507301e-15,2.7760295226813022e-20,2.5754711302595428e-27,3.7776703451665032e-12,1.8201353921680016e-13,6.6898394857128849e-15,2.8154437125438323e-19,4.0129822761903091e-25,1.6784411268950375e-30,4.7933305080621313e-25,0.88168480800000004,0.0,0.0094591339041630688,0.10884998630386741,1.7432219298937839e-07,7.3802216540316802e-08,2.5944852601297449e-07,1.6465549334752619e-09,7.9012912340084002e-10,4.8939135979990311e-10,6.1251345196882774e-10,2.1600436350679458e-10,2.2925652838650072e-12,1.412460091365408e-12,6.9876213525662087e-10,8.6638275908915535e-13,4.794594109535895e-13,6.4209624139045451e-08,1.3554426579845696e-09,4.5943632704951455e-08,2.3314065826566501e-08,1.686575315758523e-10
