Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255)
7.861004448272081e-08,0.0035125723388083527,2.4171767544571216e-09,4.8026924027999688e-10,8.789616328303469e-10,2.2828066837044978e-09,4.2547275689201136e-11,0.0,0.0,7.2007132569164201e-09,4.5129075607201838e-12,6.2628938430359821e-15,5.0043411615095605e-15,3.7504826381770385e-22,2.590457784694165e-10,3.8224944529191601e-16,4.3241771757078215e-08,5.2572222664039387e-10,2.5589422596487184e-15,1.0862333845293584e-19,1.1097429428726743e-07,7.4676540150909973e-15,2.4001878938977943e-17,5.2247178397264229e-15,7.5532359354629437e-13,3.8215791804376797e-17,5.0983277675230857e-09,1.2344336927680209e-17,2.7312307232237725e-08,4.9283838400742743e-16,1.2614091155465695e-25,4.7764382179955166e-17,1.3982615113893204e-27,8.2948286511087017e-12,5.0171450617914361e-15,2.579508843002671e-11,1.8926810376480065e-10,5.4878366592496667e-13,1.200251305801579e-08,2.157331880860263e-15,4.0579827515207449e-18,7.5399716680816458e-14,1.4373827789912983e-13,1.3079490655384905e-13,8.8283902981792268e-15,1.356688308358061e-16,1.5211804528401426e-18,7.6984397866086759e-17,6.4494744385793102e-25,3.6832676141680418e-23,1.1036307013316129e-22,2.6351091056594183e-36,5.6752513280938581e-34,1.0867941300739657e-14,6.2138873673808605e-14,3.4010313659894288e-16,5.0257973911940619e-18,1.8240541798042705e-24,1.2331411089171776e-14,4.0333507617804607e-19,1.5613245371139539e-27,1.0518071891668814e-10,1.6207457270067924e-14,2.9739843731576148e-15,5.0268748147368158e-20,9.00830700440094e-26,2.8517131018319026e-27,7.3493435643942829e-25,0.88168480800000004,0.0,0.0094599399169159291,0.10884997340580517,4.503234710787146e-09,2.2043823982844759e-09,5.0682769108093862e-09,1.2253803162573605e-09,1.1878107616054646e-09,5.8535494922267292e-10,4.3732156313978691e-10,1.6369247413868973e-10,4.0212893404399624e-11,4.8860576807510099e-11,5.2600422016437281e-10,2.4030800420269014e-11,8.5583675278080934e-12
8.013632988032436e-08,0.0035125723497242186,2.4677719321592133e-09,5.0189773743812151e-10,9.180817839929626e-10,2.3861210220533105e-09,4.5404181909740336e-11,0.0,0.0,7.4768742374355452e-09,4.7856627126772004e-12,6.784221085342395e-15,5.3491738897503502e-15,3.9817921025720634e-22,2.7172935308572485e-10,4.0805392853713212e-16,4.4179551391961487e-08,5.4866900725478221e-10,2.6730420657432479e-15,1.1102454576659446e-19,1.1363527276152674e-07,8.1711936828856148e-15,2.515421767391704e-17,5.4335016479110681e-15,7.8382613406790414e-13,4.1093508681888649e-17,5.2378542153570392e-09,1.341385514189668e-17,2.7711663449761057e-08,5.2453074442300241e-16,1.31917638016644e-25,5.1471480235987678e-17,1.57600892324185e-27,8.6671401430917602e-12,5.1544947858541508e-15,2.6744474741316555e-11,1.9704723574962736e-10,5.673606788507272e-13,1.2241643315576109e-08,2.3079345767604977e-15,4.1589123900297125e-18,8.0279492437678701e-14,1.5007340204829173e-13,1.3639861974405909e-13,8.9968647833554884e-15,1.4594938865330042e-16,1.6216182978831223e-18,8.3745017420684291e-17,7.3661004245765269e-25,4.1987796946059252e-23,1.2300335725827475e-22,3.1239413065071962e-36,6.8224435857992626e-34,1.1836741087744762e-14,6.4534064835880011e-14,3.5534363827708845e-16,5.2832640718941337e-18,1.9693882384587172e-24,1.297052844445883e-14,4.2537055424319285e-19,1.7011574383802892e-27,1.0880305983504237e-10,1.6496402382459712e-14,3.0687577468583597e-15,5.1648172114026059e-20,9.8740226351871132e-26,3.1828211905771186e-27,7.7509059617769892e-25,0.88168480800000004,0.0,0.0094599386711833825,0.10884997269896513,4.5039819165518892e-09,2.2043996737453931e-09,5.0686194939645661e-09,1.2802818039303671e-09,1.2409944223518196e-09,6.1154665037438462e-10,4.3740677296327293e-10,1.6369402359964415e-10,4.201947995068009e-11,5.1055497260262959e-11,5.2612864578413753e-10,2.5110697938656515e-11,8.9504541759334686e-12
8.166261527792791e-08,0.003512572360656332,2.5179131907619864e-09,5.239663111653001e-10,9.5799895659417494e-10,2.4915659042387678e-09,4.8386761214636927e-11,0.0,0.0,7.7574540437475101e-09,5.0689825975821987e-12,7.3371453131009489e-15,5.7091637275227511e-15,4.2221169586725387e-22,2.8474688321456632e-10,4.3499710547874676e-16,4.511675643407789e-08,5.7210808735874714e-10,2.7892820652771551e-15,1.1342493553029547e-19,1.1630295601385447e-07,8.9234180511204788e-15,2.6334104484136267e-17,5.6456045160911051e-15,8.1271697235352526e-13,4.4112385781853928e-17,5.3774528665123336e-09,1.4554718070303924e-17,2.8106670508723176e-08,5.5753837327014812e-16,1.3780616560768065e-25,5.5395107183116914e-17,1.77224812305342e-27,9.0456959705193159e-12,5.2919157818037093e-15,2.7708095259893282e-11,2.049658828463072e-10,5.8600758107398093e-13,1.2478390465727498e-08,2.4661198387998656e-15,4.2601041699794551e-18,8.5348557116810432e-14,1.5648951578894677e-13,1.4210771001464727e-13,9.1636413432487309e-15,1.5675799844742278e-16,1.7263576621568657e-18,9.0946007000074052e-17,8.3911798127135936e-25,4.7725918554002619e-23,1.3674507080027456e-22,3.6905418618029986e-36,8.1703167110073605e-34,1.2867105241935584e-14,6.6945997138463431e-14,3.7078662677974492e-16,5.5489519735484275e-18,2.1228634952159561e-24,1.3626905113607918e-14,4.4815462547423854e-19,1.8504493245176169e-27,1.1243962053448234e-10,1.678238122810523e-14,3.1639936167969732e-15,5.3028362428467454e-20,1.0800945868382472e-25,3.5445532331834721e-27,8.1661128315509489e-25,0.88168480800000004,0.0,0.0094599374225042693,0.10884997198897917,4.5046396446703543e-09,2.2044138511641134e-09,5.068913246803996e-09,1.3363457281622419e-09,1.2952963967842654e-09,6.3828834365774379e-10,4.3748177963241933e-10,1.6369529573606188e-10,4.3864440428965166e-11,5.3296751777084304e-11,5.262358761810351e-10,2.6213389528701307e-11,9.351012262484611e-12
8.471518607313501e-08,0.0035125723825687517,2.6168265694225975e-09,5.6940669422955432e-10,1.0401958656209431e-09,2.7087702501052199e-09,5.4739012327238093e-11,0.0,0.0,8.3316875844275138e-09,5.6680247928114106e-12,8.5426585123905689e-15,6.4757325668166713e-15,4.7305155389892853e-22,3.1178601341723131e-10,4.9238939165613726e-16,4.6989467170207298e-08,6.2046197103796684e-10,3.0280875106963957e-15,1.1822334229694343e-19,1.2165806741074771e-07,1.0582541510199269e-14,2.8776497471819643e-17,6.0795261176563379e-15,8.7162687015405236e-13,5.0585642522236561e-17,5.6568073823855921e-09,1.7064214186237504e-17,2.8883857652861397e-08,6.2759463850328943e-16,1.4991355904913946e-25,6.3925781339270378e-17,2.2262847379974156e-27,9.8209306003227044e-12,5.566913041930262e-15,2.9677514277412946e-11,2.2121633272133328e-10,6.2347151984357865e-13,1.2944763796519142e-08,2.8062007829479736e-15,4.463258814613347e-18,9.6060923755279552e-14,1.6954634373655496e-13,1.538377641613111e-13,9.4921295593652138e-15,1.8001360856637325e-16,1.9490676573686421e-18,1.0674425010414861e-16,1.0808579406739682e-24,6.1154536462584521e-23,1.6779274120487841e-22,5.0995523709866752e-36,1.1590785736756979e-33,1.5121680819610224e-14,7.1813856549079097e-14,4.0223519068986087e-16,6.1054904315619866e-18,2.4552697372267655e-24,1.4991466405968606e-14,4.9601553329891875e-19,2.1791756165164611e-27,1.1974754232772941e-10,1.7345515039307282e-14,3.355698058144198e-15,5.5790456231207018e-20,1.2849425572553119e-25,4.3685188388373034e-27,9.0383167855306585e-25,0.88168480800000004,0.0,0.0094599349163796143,0.10884997055979916,4.5057281516185163e-09,2.2044349882966603e-09,5.0693809384488715e-09,1.4519331818447832e-09,1.4072267417953269e-09,6.9340757182674041e-10,4.3760591390120879e-10,1.6369719391072269e-10,4.7668569876456598e-11,5.7917082265706001e-11,5.2640781381327286e-10,2.8486570420826877e-11,1.0177327862456354e-11
8.746249978882139e-08,0.003512572402344119,2.7042822252231688e-09,6.1176540269282034e-10,1.1168269399104066e-09,2.9113469310094011e-09,6.0910923042833088e-11,0.0,0.0,8.8631552292248266e-09,6.2450580181470143e-12,9.7480586598218314e-15,7.2202612141992392e-15,5.2206867231266325e-22,3.3726828903107144e-10,5.4816037219706573e-16,4.8673000918906335e-08,6.6566120811469963e-10,3.2500962150779103e-15,1.2253930520184808e-19,1.2649969965351058e-07,1.226417287098423e-14,3.1068801754472345e-17,6.4808062402788012e-15,9.2588285492654224e-13,5.6924134142387331e-17,5.9083360554255342e-09,1.9602018926074855e-17,2.9568993643445577e-08,6.9538047395689996e-16,1.6118002562140469e-25,7.2429954679176146e-17,2.7141144086312359e-27,1.0538486226600057e-11,5.8145189616502913e-15,3.1497370293885925e-11,2.3630540997310847e-10,6.5733198143757524e-13,1.3356435394175188e-08,3.1406445920199474e-15,4.6469573890243659e-18,1.0636445199193404e-13,1.815290168078297e-13,1.6474456559240098e-13,9.7820429854616124e-15,2.0288503311804194e-16,2.1650313929061002e-18,1.2266004459367214e-16,1.3466155145447022e-24,7.5767502558856748e-23,2.001678974991152e-22,6.7494024592979908e-36,1.5693452982366971e-33,1.7384426247749661e-14,7.6236977913835223e-14,4.3112026890658903e-16,6.6357495597552381e-18,2.784874002574083e-24,1.6278660410000357e-14,5.4176897322428921e-19,2.5118980797771607e-27,1.26354198310864e-10,1.7842388087805566e-14,3.5294346817564018e-15,5.8277608559251402e-20,1.4930363885580224e-25,5.2372800212420906e-27,9.872124123611525e-25,0.88168480800000004,0.0,0.0094599326509745337,0.10884996926332825,4.5064964489417426e-09,2.204447955879323e-09,5.0696947088765541e-09,1.5598676976122536e-09,1.5117168779494509e-09,7.4486029642486423e-10,4.3769353345097376e-10,1.6369836017841298e-10,5.1221226342141135e-11,6.2230871498289019e-11,5.2652418343609562e-10,3.0608918415411106e-11,1.0949443043812721e-11
9.007991342285555e-08,0.0035125724212314528,2.7862212059401274e-09,6.5338632844108595e-10,1.1921329850830519e-09,3.1104882811065276e-09,6.7205431876848684e-11,0.0,0.0,9.382163872624261e-09,6.829156704986021e-12,1.1009675884215312e-14,7.9792138549847133e-15,5.7174316936160185e-22,3.6255834011209371e-10,6.0504389680046029e-16,5.0275282326360725e-08,7.1020286228503775e-10,3.4677247555433672e-15,1.2664899774061047e-19,1.3113136662419972e-07,1.4044907352556185e-14,3.3335650915558515e-17,6.8722633578122295e-15,9.7861522165120634e-13,6.3430491351352751e-17,6.1480092664501139e-09,2.2286703124069172e-17,3.0209386615403906e-08,7.6426204230259766e-16,1.722329931496558e-25,8.1309815776279947e-17,3.2586359308732031e-27,1.1238798268118831e-11,6.0504546636659963e-15,3.3272233060000439e-11,2.5108228758934722e-10,6.8966904660156529e-13,1.3741603428091053e-08,3.4856611735575963e-15,4.8227089541658695e-18,1.1677136352714286e-13,1.931250973541499e-13,1.7543807956383093e-13,1.0053259185054829e-14,2.2645966781873648e-16,2.3849046348435891e-18,1.3942921149113434e-16,1.6494071148599292e-24,9.2249339844012213e-23,2.3530638264548234e-22,8.7375153680467888e-36,2.0744676515192915e-33,1.9758981154635474e-14,8.0480274793440769e-14,4.5909298509444942e-16,7.1675275912377967e-18,3.127160781636283e-24,1.7557079022615682e-14,5.8778593805094837e-19,2.8640210832247797e-27,1.3266488568371172e-10,1.8307123458867795e-14,3.6958212266713406e-15,6.0647699116149044e-20,1.7138047995330449e-25,6.1907913027074929e-27,1.0710742403651951e-24,0.88168480800000004,0.0,0.0094599304840681259,0.1088499680194279,4.5070812355459747e-09,2.2044565927827125e-09,5.0699225605087517e-09,1.6661019554688538e-09,1.6145336922254576e-09,7.9548671078530391e-10,4.3776022675460984e-10,1.6369913852894084e-10,5.4718251750908147e-11,6.647606793901084e-11,5.2660933459477698e-10,3.2697500818313991e-11,1.1709803720382939e-11
9.269732705688972e-08,0.0035125724401639477,2.8668148783074389e-09,6.9621982450435673e-10,1.2696439639150773e-09,3.3155245919726042e-09,7.3916661096327644e-11,0.0,0.0,9.9133112885367598e-09,7.4476415836584327e-12,1.2388484669928046e-14,8.7879504797296174e-15,6.244162927052172e-22,3.8883758495560244e-10,6.6569579193364216e-16,5.1875977165899645e-08,7.5618680888112697e-10,3.6912092923975751e-15,1.3075661951044048e-19,1.3578113624472797e-07,1.6011894812753457e-14,3.5683385355253114e-17,7.2723572251681893e-15,1.0323207038674589e-12,7.0407364433577348e-17,6.3876741899035222e-09,2.5252006771283113e-17,3.083798091427096e-08,8.3745659462437976e-16,1.8359142994986209e-25,9.0995670169898911e-17,3.8911062723103986e-27,1.1954671293874057e-11,6.286382490143761e-15,3.5086525142007636e-11,2.6624396662751822e-10,7.2204041551431406e-13,1.4119977572180685e-08,3.8577330711134597e-15,4.9991652755650883e-18,1.2775984607703995e-13,2.0487540085065121e-13,1.8642138111773119e-13,1.0319665688301474e-14,2.5184325136141514e-16,2.6189567877356082e-18,1.5787051267814135e-16,2.0079975742740789e-24,1.1156617566104595e-22,2.7500857620636751e-22,1.1219306997874884e-35,2.7179508671831738e-33,2.2359090846194835e-14,8.4745477411710121e-14,4.8745561963049059e-16,7.7259125515027046e-18,3.4983708868898997e-24,1.8886325822823454e-14,6.3623312558371637e-19,3.2529799943541975e-27,1.3898334926918386e-10,1.8763543370339511e-14,3.8628808087660157e-15,6.3017875810201627e-20,1.9580629790912005e-25,7.2808283416888727e-27,1.1593657895324585e-24,0.88168480800000004,0.0,0.0094599283088497004,0.1088499667672333,4.507551061126579e-09,2.2044626475270919e-09,5.0700973728918335e-09,1.7756210467331232e-09,1.7205017068607524e-09,8.4766245623779682e-10,4.378138110445332e-10,1.6369968574221358e-10,5.8323719281403193e-11,7.0851831987043422e-11,5.2667513120344233e-10,3.4850298853769414e-11,1.2494038499896997e-11
9.531474069092389e-08,0.0035125724591409196,2.9460690373102533e-09,7.4024448495946116e-10,1.3493225814597196e-09,3.5263584782448688e-09,8.1056538055833936e-11,0.0,0.0,1.0456379910988085e-08,8.1013538920507227e-12,1.3891256998212385e-14,9.6477827580561933e-15,6.8018407015096908e-22,4.161065458196181e-10,7.3022196739862832e-16,5.3475106270209593e-08,8.0361165532565037e-10,3.9204418339517032e-15,1.3486223610539309e-19,1.4044863602154809e-07,1.8177204833935054e-14,3.8111965576862132e-17,7.6808074879702182e-15,1.0869579660465822e-12,7.7868394018664382e-17,6.6272944264693891e-09,2.8518751247628169e-17,3.1455013685949516e-08,9.1507649567364374e-16,1.9524958536028013e-25,1.0153503533769462e-16,4.6223781457167241e-27,1.268542107995575e-11,6.5222665609906965e-15,3.6939639423838087e-11,2.8178389671944521e-10,7.5440829353678707e-13,1.4491639350458993e-08,4.2581717446521005e-15,5.1763113988158629e-18,1.3933421896460504e-13,2.1675974141245477e-13,1.9768931841213009e-13,1.0581325121660139e-14,2.7910143621314006e-16,2.8675746061478278e-18,1.7809032333734113e-16,2.4304814629898799e-24,1.3407839579151105e-22,3.1965475914083928e-22,1.4295380916719553e-35,3.531343878158935e-33,2.5196692203130634e-14,8.9026427178881436e-14,5.1615858163081052e-16,8.3115605537325809e-18,3.899826377090382e-24,2.0266395023312645e-14,6.8717231833543236e-19,3.6813917091447513e-27,1.4530207378209514e-10,1.9211770047056349e-14,4.0304545492266337e-15,6.5387784906475884e-20,2.22734271541271e-25,8.5219283681541708e-27,1.2521997258644749e-24,0.88168480800000004,0.0,0.0094599261254124049,0.10884996550694741,4.5079284686277501e-09,2.2044668445561182e-09,5.0702313960361813e-09,1.8883896849597834e-09,1.829584673075498e-09,9.013695953514278e-10,4.3785685689950486e-10,1.6370006666842753e-10,6.2036464657556747e-11,7.5356662724517932e-11,5.2672593221989899e-10,3.7066569757837646e-11,1.3301872512588723e-11
9.793215432495806e-08,0.0035125724781616802,3.02399198023462e-09,7.8543902926204069e-10,1.4311314276860323e-09,3.7428930682975361e-09,8.8636786632178273e-11,0.0,0.0,1.1011155537970861e-08,8.7911216665783481e-12,1.5524919871850998e-14,1.055999868944854e-14,7.3914444992068792e-22,4.4436526007479782e-10,7.9872643724619467e-16,5.5072687771036763e-08,8.5247602622028694e-10,4.1553172993934057e-15,1.3896590374460894e-19,1.4513350916259033e-07,2.0553195336959232e-14,4.0621349179332906e-17,8.0973412288351701e-15,1.1424870483564269e-12,8.582682774793532e-17,6.8668398667443936e-09,3.2108704843986441e-17,3.2060713963173601e-08,9.9723207109064325e-16,2.0720186477560316e-25,1.129766350924615e-16,5.4642312577067248e-27,1.3430386890763935e-11,6.7580771961498595e-15,3.8830981608275555e-11,2.9769560528568971e-10,7.8673766906889075e-13,1.4856676598848101e-08,4.6883123362257662e-15,5.3541330855494506e-18,1.5149795705845494e-13,2.287588246563362e-13,2.092368093955898e-13,1.0838303600106397e-14,3.0829906440642222e-16,3.1311381052154924e-18,2.0019791122722108e-16,2.9258150547731799e-24,1.6017567845666088e-22,3.6963711481740692e-22,1.8082461710723555e-35,4.5519824778123466e-33,2.8283782724988641e-14,9.3317375620554061e-14,5.4515441547164375e-16,8.9251344901986217e-18,4.3328509496956974e-24,2.1697273804802983e-14,7.4066596180461074e-19,4.1519775600091801e-27,1.5161409664972767e-10,1.9651928960077438e-14,4.1983921153435651e-15,6.7757135649135537e-20,2.523209302137976e-25,9.9296729090328723e-27,1.3496899254685876e-24,0.88168480800000004,0.0,0.0094599239338490088,0.10884996423875835,4.5082315764470106e-09,2.2044697041295473e-09,5.0703340508174843e-09,2.004372723135172e-09,1.9417465020437833e-09,9.5659027222076143e-10,4.3789143036584532e-10,1.6370032787980543e-10,6.5855328036074481e-11,7.9989065606967591e-11,5.2676512183021301e-10,3.9345573975397751e-11,1.4133031780523494e-11
9.999999999999998e-08,0.0035125724972255444,3.0846192172866324e-09,8.2195757686953021e-10,1.4972448391894934e-09,3.9179303992754519e-09,9.4944407156317931e-11,0.0,0.0,1.1457586322698415e-08,9.3620925867855797e-12,1.6912770964322081e-14,1.1318553045258483e-14,7.8804821719672474e-22,4.6739019692221649e-10,8.5572754794730696e-16,5.6333747448091668e-08,8.9209752267060014e-10,4.3447996168821929e-15,1.422065938725043e-19,1.4884677648497005e-07,2.2587580276834423e-14,4.2660953023392035e-17,8.4319581267841606e-15,1.18696209680156e-12,9.247444007623244e-17,7.0560194832819346e-09,3.5188343560591089e-17,3.2531370639153467e-08,1.0654161822876599e-15,2.1684895981861437e-25,1.226866315541779e-16,6.2158644405613534e-27,1.4028567442545871e-11,6.9443073875075221e-15,4.0351853810494711e-11,3.1052507208662573e-10,8.1223037434661474e-13,1.5140445018571103e-08,5.0500324023287175e-15,5.4950869615396146e-18,1.6152624733971364e-13,2.3830752321802224e-13,2.1855409369585867e-13,1.1038060548495229e-14,3.3277966493901436e-16,3.3501758736483967e-18,2.1907211987566324e-16,3.3751180731461058e-24,1.8360342306809096e-22,4.131629251621828e-22,2.1665059564689962e-35,5.5335031434953088e-33,3.0907019361401791e-14,9.6710906772038074e-14,5.682393601383919e-16,9.4300650574926224e-18,4.6981480287337635e-24,2.2863631713466587e-14,7.8477546752699793e-19,4.5554328486562782e-27,1.5659181931269179e-10,1.9994048664218432e-14,4.3312320158087793e-15,6.9628449964484117e-20,2.7768027021841559e-25,1.1170593828258295e-26,1.4300785426773205e-24,0.88168480800000004,0.0,0.0094599221967542179,0.10884996323137358,4.5084281964960511e-09,2.204471269809399e-09,5.0703978099073162e-09,2.0982531594799006e-09,2.0325116084154334e-09,1.0012750238386462e-09,4.3791385892071859e-10,1.6370047217465229e-10,6.8946636591576453e-11,8.373804951560709e-11,5.2678962377448279e-10,4.1189939538938729e-11,1.4805989697134178e-11
1.0054956795899223e-07,0.0035125724972255444,3.1005940787187435e-09,8.3178233734727384e-10,1.5150330536058245e-09,3.9650321729798986e-09,9.6668926769839161e-11,0.0,0.0,1.1577427347314624e-08,9.517759837291508e-12,1.729655231978759e-14,1.1525863242219758e-14,8.0139727949402403e-22,4.7361331670306848e-10,8.7131133039684881e-16,5.6668737245821384e-08,9.0277856103855406e-10,4.3957334070248256e-15,1.4306766972794154e-19,1.4983541233098665e-07,2.3152503499465274e-14,4.3211490329791979e-17,8.5216932273120677e-15,1.1988693790811833e-12,9.4295522142095031e-17,7.1062856042556765e-09,3.6044598370960538e-17,3.2655303440059806e-08,1.0840315883176895e-15,2.1944282440112234e-25,1.2537037753664943e-16,6.4294147350344164e-27,1.4188931583192057e-11,6.9937898442082057e-15,4.075996979234463e-11,3.1397270129230643e-10,8.1899617132862343e-13,1.5215181897780325e-08,5.1495129888154179e-15,5.5326167025598835e-18,1.6425373870444822e-13,2.4085427114977452e-13,2.2105884517372226e-13,1.1090669797115215e-14,3.3950013174714278e-16,3.4100204815287468e-18,2.2430538695087854e-16,3.5038740781590893e-24,1.902778707315593e-22,4.2535898990367279e-22,2.2715276868471564e-35,5.8237959611130219e-33,3.1632404834983106e-14,9.7612969003998138e-14,5.7439786745817836e-16,9.5673038911021997e-18,4.7987685402529034e-24,2.3178943556466512e-14,7.9677715861238168e-19,4.6675646158793199e-27,1.5791297974913108e-10,2.0084147729315383e-14,4.3665513766487103e-15,7.0125689405443292e-20,2.847260076430212e-25,1.1520728712662723e-26,1.4519514638872636e-24,0.88168480800000004,0.0,0.0094599217342517007,0.10884996296284186,4.5084749722621035e-09,2.2044716048524173e-09,5.0704126096023022e-09,2.1235352212093038e-09,2.0569513310176939e-09,1.0133067449547914e-09,4.3791919488079692e-10,1.6370050326803177e-10,6.9779156263103206e-11,8.4747555243494451e-11,5.2679533239794269e-10,4.1686576533737322e-11,1.498724377599e-11
