Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166)
2.4247435234171843e-07,0.0033505639952831194,9.3746090201101053e-11,4.1903053409974186e-11,1.6859141791405124e-10,2.1290498895713528e-10,2.0595138242139776e-11,0.0,0.0,2.0876211915003427e-09,2.1553935909242678e-12,4.8566575450772845e-16,1.779863538895435e-16,2.6711452945151244e-23,1.008780602546298e-10,1.4738421368042558e-17,6.0021960080615709e-09,1.3406668484473975e-10,2.810067595937712e-17,8.8829870621206635e-22,1.9513545184061516e-08,1.4669803947569286e-15,2.5015810107456611e-19,8.5622389214673263e-16,2.3500825396067434e-13,2.922549836237448e-18,2.2896939206301552e-09,2.614724384250033e-18,2.6405843908097725e-09,1.0145049365437038e-17,1.152394730187631e-28,9.9512939686350986e-19,1.8184521725599506e-30,6.0155026212957647e-12,4.9394778463278789e-16,4.5718130364063285e-12,4.7024517449160403e-11,1.4862115408115643e-13,3.8504728564281015e-09,1.8684997102191877e-16,3.3228991485007624e-20,2.1129132958476235e-14,2.9697479527351409e-14,6.4116646412191088e-14,1.6503504085081568e-15,1.0067351822736679e-17,3.6535037079596252e-20,5.2926381800961726e-18,8.6525157964707833e-27,4.4863929888766558e-24,5.8734446214768559e-24,5.7742860210103662e-40,1.6423480003066604e-36,2.0448158468887499e-15,1.1194271220920468e-14,2.1858867755560714e-16,3.1114665959175863e-19,1.8372492225455208e-25,3.4505530861722405e-15,8.8253305271199248e-20,3.5504304908481487e-29,5.5497356923380737e-11,1.1240291957519103e-15,4.5170802981124339e-16,5.7890782187423412e-21,3.8019806394633162e-27,7.1945312051043038e-28,3.4925912679402543e-26,0.88168480800000004,0.0,0.0094599896054691542,0.10884999096744284,6.5869430119366955e-10,3.4964593455530053e-10,7.7276666638090404e-10,1.8498904761380433e-10,1.7155644831371718e-10,9.5115459081092457e-11,1.8939899072144515e-10,7.5449579383386534e-11,1.7135196393041002e-11,1.9719612323934759e-11,2.4963650381843683e-10
2.4837933627645613e-07,0.0033505639972200027,9.5552918799069332e-11,4.3900175996818279e-11,1.7743588074399849e-10,2.2310733089433859e-10,2.2251065589867182e-11,0.0,0.0,2.1797703754352326e-09,2.3078244138566807e-12,5.3223060505273186e-16,1.9242743387099817e-16,2.8542167796364234e-23,1.0708660836582922e-10,1.576626204681111e-17,6.1614916309310667e-09,1.4127526274898663e-10,2.957746320479238e-17,9.1198143100149388e-22,2.0101305103568552e-08,1.6355173614801897e-15,2.6588543681266584e-19,9.0101078815402178e-16,2.4713080046020887e-13,3.1853633227189649e-18,2.3629071255612354e-09,2.8707350575013312e-18,2.6845370661406361e-09,1.0961191264307385e-17,1.2133717274358386e-28,1.0895941490985992e-18,2.0884106808845898e-30,6.3376007964225275e-12,5.0974337358106786e-16,4.7706970699554473e-12,4.9324371015356408e-11,1.5436101850461197e-13,3.9345868142753349e-09,2.0057458616729744e-16,3.4241576220788611e-20,2.272058353251529e-14,3.1102244082681352e-14,6.7353791771642372e-14,1.6853155604447376e-15,1.0994254104864458e-17,3.9515482378641234e-20,5.8672509681146548e-18,1.0070761943711659e-26,5.2335328451537342e-24,6.660474526964447e-24,7.0030656852924501e-40,2.0196997191023068e-36,2.2610602140276801e-15,1.1648521135761006e-14,2.290508506657907e-16,3.2729230872106009e-19,2.0219529297893433e-25,3.6652579948435747e-15,9.3112082361468531e-20,3.9406984689079144e-29,5.7645794582658506e-11,1.1464281393033943e-15,4.6908334449787446e-16,5.9744211690064059e-21,4.2449064449704229e-27,8.1254970440741495e-28,3.6848848074290977e-26,0.88168480800000004,0.0,0.0094599893391197221,0.10884999070278564,6.5884044888450828e-10,3.4965017632900372e-10,7.7289008901402738e-10,1.9450253418453539e-10,1.8037531412541415e-10,9.9992279789808785e-11,1.8944690663798596e-10,7.5450640075295785e-11,1.8018111996358029e-11,2.0735665025189636e-11,2.4973062160859213e-10
2.542843202111938e-07,0.003350563999162191,9.7334303168892585e-11,4.593433656661888e-11,1.8648242273490184e-10,2.3350305425718998e-10,2.3992623311164801e-11,0.0,0.0,2.273474743045976e-09,2.4668980269953967e-12,5.8196611464533255e-16,2.0761704396637653e-16,3.0446286185031863e-23,1.1349741815876768e-10,1.6837205518277868e-17,6.3206484070884064e-09,1.4867257364618036e-10,3.1089355325687538e-17,9.3564384726937574e-22,2.0690882550913794e-08,1.8180778817668529e-15,2.8218272585477857e-19,9.4663667659085846e-16,2.5947425502552393e-13,3.4632603482582815e-18,2.4360959206646916e-09,3.1449521943287289e-18,2.7278342682842155e-09,1.1820326137468705e-17,1.2758104815281584e-28,1.1908816303941967e-18,2.3910467779344697e-30,6.6657304471474761e-12,5.25533700310889e-16,4.9728888834729932e-12,5.1671025324176914e-11,1.6010424046623539e-13,4.0174807448818116e-09,2.1494908581394056e-16,3.5257324677660758e-20,2.4379027813382875e-14,3.2516630080645696e-14,7.0658299256221172e-14,1.7197721395571971e-15,1.1979265178378142e-17,4.2655770441022402e-20,6.4885791069854605e-18,1.167736870034613e-26,6.0791974371097928e-24,7.5254286113064358e-24,8.4541423342177328e-40,2.4705205036213911e-36,2.493282615388436e-15,1.2103525605073309e-14,2.395881168566228e-16,3.4384130041246395e-19,2.2196316932298445e-25,3.8867189973184476e-15,9.8100394647801455e-20,4.3634396928083893e-29,5.9795511449174714e-11,1.1684993842427518e-15,4.8655954686404691e-16,6.1597076890270722e-21,4.7251919295332455e-27,9.1483294330383051e-28,3.8823055198873213e-26,0.88168480800000004,0.0,0.0094599890721705129,0.10884999043749302,6.5896534200261333e-10,3.4965352120143661e-10,7.7299398132698235e-10,2.0424378384771685e-10,1.8940506305908987e-10,1.0498470570083832e-10,1.8948785406344612e-10,7.5451476516804295e-11,1.8922208085008223e-11,2.1776073332207802e-11,2.4981002782507522e-10
2.601893041459315e-07,0.003350564001109607,9.9090637662615036e-11,4.8004968055189575e-11,1.9572813929993437e-10,2.4408943787312769e-10,2.5821732016524325e-11,0.0,0.0,2.3687111361537565e-09,2.6327248791335933e-12,6.3500317740387354e-16,2.2357281728703722e-16,3.2424982490517961e-23,1.2011063730637057e-10,1.7951866055719124e-17,6.4796667202025129e-09,1.5625845367195869e-10,3.2636180962709322e-17,9.5928601587671924e-22,2.1282241494919785e-08,2.0153883528711781e-15,2.9905580980584815e-19,9.9307569660743913e-16,2.7203165232730592e-13,3.7565909682112754e-18,2.5092545815395919e-09,3.4382083977961695e-18,2.7704861896298725e-09,1.2723443494180235e-17,1.3397040073010435e-28,1.2993262827267187e-18,2.7294334437583564e-30,6.9996992863468777e-12,5.4131752918462986e-16,5.1783419595698393e-12,5.4063850770749451e-11,1.6584672054716913e-13,4.0991686447662529e-09,2.2998837959646872e-16,3.62761730706889e-20,2.6104699603636463e-14,3.3939213714698509e-14,7.4029187405416081e-14,1.7537261915935098e-15,1.3024193802884702e-17,4.5959702625035095e-20,7.1591325138327093e-18,1.3491639808423374e-26,7.0329775072498864e-24,8.4732075957251858e-24,1.0160810778039284e-39,3.0066130315019081e-36,2.7421427580799854e-15,1.2558932241311654e-14,2.5018970089774761e-16,3.607929193039205e-19,2.430788704497471e-25,4.1149335685499413e-15,1.0321800437457666e-19,4.8204934861221138e-29,6.194496969721945e-11,1.1902470935705707e-15,5.0412666967611686e-16,6.3449234708636368e-21,5.2447765136780649e-27,1.0269345034307297e-27,4.0848440271865658e-26,0.88168480800000004,0.0,0.0094599888046239151,0.1088499901715793,6.5907207127607405e-10,3.4965615837811825e-10,7.7308142255058774e-10,2.1421190152333653e-10,1.9864487709180096e-10,1.1009223674267232e-10,1.8952284632014884e-10,7.5452136014342343e-11,1.9847401369263791e-11,2.2840742697852979e-11,2.4987700351096056e-10
2.660942880806692e-07,0.00335056400306218,1.0082230572351124e-10,5.0111512091412811e-11,2.0517009054238469e-10,2.5486380247845931e-10,2.7740284348468243e-11,0.0,0.0,2.4654567499069096e-09,2.8054137699190455e-12,6.9147461359731048e-16,2.4031230773022879e-16,3.4479447780610513e-23,1.2692633701678204e-10,1.9110846507346059e-17,6.6385469100199475e-09,1.6403273939252803e-10,3.4217770119578764e-17,9.8290799102723357e-22,2.1875347833479954e-08,2.228188909436354e-15,3.1651033761545834e-19,1.040302592411045e-15,2.8479619492003514e-13,4.0656963390175996e-18,2.5823782438593691e-09,3.7513545954921493e-18,2.8125028035048375e-09,1.3671514936106626e-17,1.4050453734650056e-28,1.4152700636707437e-18,3.1068476199745834e-30,7.3393198145781008e-12,5.5709381021522132e-16,5.3870105224381231e-12,5.6502223290048926e-11,1.7158459711551262e-13,4.1796649000174733e-09,2.4570740406684433e-16,3.7298061153580413e-20,2.7897775923901617e-14,3.5368636879256689e-14,7.7465486633872358e-14,1.7871838913920848e-15,1.4130829243818372e-17,4.943101443061269e-20,7.8814818359293658e-18,1.5534275667353743e-26,8.1050550079430081e-24,9.5088176706472458e-24,1.2160320482414464e-39,3.6412809416374455e-36,3.0083024974930584e-15,1.3014408568452258e-14,2.6084531980958613e-16,3.7814646292384865e-19,2.6559273169484514e-25,4.3498986959266246e-15,1.0846467768434608e-19,5.313753214218289e-29,6.4092720714683237e-11,1.2116754944811013e-15,5.2177508739663424e-16,6.5300563990607624e-21,5.8056317156921657e-27,1.1495106589014654e-27,4.2924911056422258e-26,0.88168480800000004,0.0,0.0094599885364822847,0.10884998990505773,6.5916327796508457e-10,3.4965823710905585e-10,7.7315500870062493e-10,2.2440600342106461e-10,2.0809394825925976e-10,1.1531437880582048e-10,1.8955274936801424e-10,7.5452655884401177e-11,2.0793609610819755e-11,2.3929579739647611e-11,2.4993348000697254e-10
2.7790425595014465e-07,0.003350564006982511,1.0421312692353846e-10,5.4430146503222984e-11,2.2463078830876628e-10,2.7696596072494385e-10,3.1853148884262847e-11,0.0,0.0,2.6633861456559649e-09,3.1718047662032276e-12,8.1526131369856215e-16,2.7621226260583268e-16,3.8820531405094784e-23,1.4116510629068432e-10,2.1564122914299273e-17,6.9558940320726582e-09,1.8014587598326941e-10,3.7484565058533429e-17,1.0300915410658173e-21,2.3066674595771158e-08,2.7032870864094743e-15,3.5318533829366521e-19,1.1370220511921121e-15,3.1092037276950048e-13,4.7325511119824037e-18,2.7285047075157449e-09,4.4408124607417088e-18,2.8946689799573149e-09,1.5706315248200346e-17,1.5400441232047896e-28,1.6710595917601062e-18,3.9929298624155489e-30,8.0347899385473737e-12,5.8862030414675723e-16,5.8138146221610972e-12,6.1513142118858339e-11,1.8303222279650697e-13,4.3371414612336742e-09,2.7924452579672782e-16,3.9350730618422116e-20,3.168658359443738e-14,3.8242890834668676e-14,8.4530500449704566e-14,1.8526353932025419e-15,1.6536272652882737e-17,5.6890382164662221e-20,9.4921483447311711e-18,2.039477249739696e-26,1.0647856458920905e-23,1.1864042821564662e-23,1.7208736694888901e-39,5.267922892989529e-36,3.5951753669323079e-15,1.392433519345486e-14,2.8227994222210741e-16,4.1405657587649558e-19,3.1501614744706316e-25,4.8400665324737136e-15,1.1934429916975008e-19,6.4167334442639544e-29,6.8377730403074303e-11,1.2535913482800376e-15,5.5727896250437694e-16,6.9000343917203139e-21,7.0591934344044564e-27,1.4288358688122263e-27,4.7230748554597817e-26,0.88168480800000004,0.0,0.0094599879984232516,0.10884998937023921,6.5930780070681662e-10,3.4966116115336084e-10,7.7326899562673451e-10,2.454686794203235e-10,2.2761667845209486e-10,1.2610054824064177e-10,1.8960013270274268e-10,7.5453387234708433e-11,2.27487471081267e-11,2.6179388914187036e-11,2.5002120177832055e-10
2.897142238196201e-07,0.0033505640109226303,1.075096484969719e-10,5.8885938599184482e-11,2.4484046319055627e-10,2.9978889259714351e-10,3.6345787836268038e-11,0.0,0.0,2.8670872997390537e-09,3.5669093526247958e-12,9.5442600682435694e-16,3.1545577504561734e-16,4.3479389129300442e-23,1.5621292810705762e-10,2.4201638336761724e-17,7.2726914429197625e-09,1.9701068234283074e-10,4.0888402592052784e-17,1.0771947735134366e-21,2.426462021432344e-08,3.2495529237815337e-15,3.9224894237238678e-19,1.2366053392588629e-15,3.3779581013515029e-13,5.4663737909974662e-18,2.8744491501672616e-09,5.2205006721606217e-18,2.9744086627156795e-09,1.7932131194973705e-17,1.6807521004481435e-28,1.9611309387297584e-18,5.0798649063846426e-30,8.7507369135401673e-12,6.2010753504539252e-16,6.2529492335704731e-12,6.6698907188030492e-11,1.9442060573090331e-13,4.4900301218930361e-09,3.1568048027526058e-16,4.1414906306360819e-20,3.5745840295811067e-14,4.112979620027647e-14,9.1845828292560024e-14,1.9161774557481892e-15,1.9209472419616492e-17,6.5062393950523384e-20,1.1342319588950913e-17,2.6454587152105577e-26,1.3801323454292519e-23,1.4633007694896847e-23,2.3989968613119695e-39,7.4924286047784824e-36,4.2592165479214632e-15,1.4831013876908418e-14,3.0381925029102036e-16,4.515662585015945e-19,3.7063492313758337e-25,5.3571911766968141e-15,1.3073746654845656e-19,7.6886036058935188e-29,7.264059529686585e-11,1.2942808982734709e-15,5.9300067692147273e-16,7.2695772685003353e-21,8.5022432058070472e-27,1.7585570679044734e-27,5.1739860812438401e-26,0.88168480800000004,0.0,0.0094599874580117461,0.10884998883312604,6.5941330819475799e-10,3.4966296875790022e-10,7.7334963254752482e-10,2.6742495626585552e-10,2.4796697857962109e-10,1.3733937325535482e-10,1.8963472455741957e-10,7.5453839444061451e-11,2.4786982674660155e-11,2.8524775640917167e-11,2.5008346810377011e-10
3.0152419168909553e-07,0.0033505640148820113,1.1071462657893647e-10,6.3474713530941607e-11,2.6577477345982762e-10,3.2331256876524735e-10,4.1232308693304194e-11,0.0,0.0,3.0763898186334054e-09,3.9915410080183269e-12,1.110097146545144e-15,3.5818047368135781e-16,4.846611873249568e-23,1.7206804225283342e-10,2.702782843294057e-17,7.5889399560697844e-09,2.1462586038188285e-10,4.4427959981630843e-17,1.1242178348720225e-21,2.5468960599492308e-08,3.8733610223684579e-15,4.3373920426279319e-19,1.3388726067817661e-15,3.6537423549946849e-13,6.2695684615982089e-18,3.0201925936120089e-09,6.0978889108030773e-18,3.0517949056050782e-09,2.0356064704951793e-17,1.8271151990386826e-28,2.2884761204588333e-18,6.4019499022891664e-30,9.4858327249836407e-12,6.5155140641070364e-16,6.7040733513125386e-12,7.205474282468507e-11,2.0572642051452675e-13,4.6384521291860671e-09,3.551357092563371e-16,4.3490195188285585e-20,4.0075205408196426e-14,4.4020721996107982e-14,9.9404156219036792e-14,1.9778612489809711e-15,2.2163919589831072e-17,7.3974446297872728e-20,1.3454641601442486e-17,3.3935496759896141e-26,1.7669335383525326e-23,1.7858873047883477e-23,3.298169205538931e-39,1.0490629415740149e-35,5.0057390634650456e-15,1.5732421726223096e-14,3.2539776964587347e-16,4.9067029860625459e-19,4.3284811776597731e-25,5.9012372042393891e-15,1.4264244674048183e-19,9.1464430509995333e-29,7.6872565509641565e-11,1.3337779569703037e-15,6.2887465973902484e-16,7.6386389621823554e-21,1.0151574334906643e-26,2.1448261326807919e-27,5.6451564504911923e-26,0.88168480800000004,0.0,0.0094599869152656793,0.10884998829379652,6.5949034158363783e-10,3.4966408556262707e-10,7.7340666733568875e-10,2.9026814021739605e-10,2.691387137823881e-10,1.4902709670726117e-10,1.8965998093942345e-10,7.5454118934245295e-11,2.6907693485428438e-11,3.0965030941758173e-11,2.5012763943457426e-10
3.1333415955857097e-07,0.0033505640188601477,1.1383070809776893e-10,6.8192417729847632e-11,2.8740920397416857e-10,3.4751754194834577e-10,4.6526351179460175e-11,0.0,0.0,3.2911283649433469e-09,4.4464890779262442e-12,1.2834308051604007e-15,4.0452275973309642e-16,5.3791047184242617e-23,1.8872783892902912e-10,3.0046967438283319e-17,7.9046396046671478e-09,2.3299011300083224e-10,4.8101927473485441e-17,1.1711607515465799e-21,2.66794864964657e-08,4.5812674316018034e-15,4.7769106064266244e-19,1.4436536796607058e-15,3.9361002420343839e-13,7.1443942868210507e-18,3.1657212359907584e-09,7.0807423807371761e-18,3.1268981859952742e-09,2.2984911019327244e-17,1.9790797622866335e-28,2.6561938022795919e-18,7.9974323979732998e-30,1.0238823186084254e-11,6.8294893910093323e-16,7.1668565182831957e-12,7.7575975124734004e-11,2.1692924214777232e-13,4.782528899107148e-09,3.9773103405304231e-16,4.5576231116601336e-20,4.467368881365385e-14,4.6907944974587827e-14,1.0719836895304563e-13,2.0377378018435311e-15,2.5412690793694354e-17,8.3652790118743231e-20,1.5852630445561325e-17,4.3087191840796996e-26,2.2366203028771709e-23,2.1585842262916797e-23,4.4762279118190191e-39,1.447791819051624e-35,5.8400372808340104e-15,1.6626781081060305e-14,3.4695686616712518e-16,5.3136362484685955e-19,5.0205105333662928e-25,6.4721661988756684e-15,1.5505755996419276e-19,1.0808181313638355e-28,8.1065979161695427e-11,1.3721159618802445e-15,6.6484000224869916e-16,8.0071866231540934e-21,1.2024362872133549e-26,2.5942020353276143e-27,6.1365197415572677e-26,0.88168480800000004,0.0,0.009459986370202584,0.10884998775232109,6.5954660384506193e-10,3.4966477653496208e-10,7.7344701857596185e-10,3.1399169002289786e-10,2.9112587980239804e-10,1.6116003960742203e-10,1.8967842733616779e-10,7.5454291953755102e-11,2.9110270922286819e-11,3.3499460963201339e-11,2.5015896976610336e-10
3.251441274280464e-07,0.0033505640228565425,1.1686044325609577e-10,7.3035114440552088e-11,3.0971916815345987e-10,3.7238492503457504e-10,5.2241085037857024e-11,0.0,0.0,3.5111424897975642e-09,4.9325194751667599e-12,1.4756096541340171e-15,4.5461781567732256e-16,5.9464712351496848e-23,2.0618896064547755e-10,3.3263173808595921e-17,8.2197897398922683e-09,2.5210214233157902e-10,5.1909006682029895e-17,1.2180234458987589e-21,2.7896000797989912e-08,5.3799971829394113e-15,5.2413637480722099e-19,1.5507877665983623e-15,4.2246011216847022e-13,8.0929664131422853e-18,3.3110250044527177e-09,8.1771224278377823e-18,3.1997865913019911e-09,2.5825155729011365e-17,2.1365925154765698e-28,3.0674845908525765e-18,9.908729567162358e-30,1.1008525264423197e-11,7.142979589188446e-16,7.6409784613352678e-12,8.3258033699043706e-11,2.2801127922881784e-13,4.9223810364847308e-09,4.4358760877654893e-16,4.7672669850408166e-20,4.9539725269298397e-14,4.9784588777032344e-14,1.152215484393474e-13,2.0958576500971412e-15,2.8968424945163609e-17,9.4122515815735848e-20,1.8560636361645114e-17,5.4189140927106018e-26,2.8016890631384407e-23,2.5858952506035385e-23,6.0025490928216637e-39,1.971549248108137e-35,6.767371870747451e-15,1.7512537443429191e-14,3.6844429491272742e-16,5.7364127848702209e-19,5.7863417608897047e-25,7.069937536043885e-15,1.6798117191068374e-19,1.269259121356641e-28,8.5214162265390787e-11,1.4093278247342116e-15,7.0084020483746707e-16,8.3751969295555508e-21,1.4138126699283805e-26,3.1136538408034431e-27,6.6480115336839785e-26,0.88168480800000004,0.0,0.0094599858228396217,0.10884998720876408,6.5958770217633368e-10,3.4966520241865844e-10,7.7347556716275314e-10,3.3858920803633947e-10,3.1392259414666339e-10,1.7373459609743869e-10,1.8969190211350236e-10,7.5454398693442595e-11,3.1394119746522497e-11,3.6127385952628548e-11,2.5018118672578524e-10
3.3695409529752185e-07,0.0033505640268707165,1.1980629538990571e-10,7.7998979668410158e-11,3.3268009854672945e-10,3.9789637132447524e-10,5.8389209557988919e-11,0.0,0.0,3.7362764749267014e-09,5.4503753592985342e-12,1.6878419661913666e-15,5.0859961285298685e-16,6.5497843654134251e-23,2.2444739480418411e-10,3.6680415522848877e-17,8.5343891237755536e-09,2.7196064825607167e-10,5.584790967929627e-17,1.2648057493671997e-21,2.9118316473303553e-08,6.2764320546591834e-15,5.7310400167991322e-19,1.6601231123291683e-15,4.5188389657897871e-13,9.1172574991273164e-18,3.4560964619565345e-09,9.3953870237157768e-18,3.2705259745753063e-09,2.8882973420914484e-17,2.2996005202897143e-28,3.525646294533581e-18,1.2182640642416438e-29,1.1793824121784597e-11,7.4559686063850668e-16,8.1261287493733718e-12,8.9096452689870726e-11,2.3895712622771953e-13,5.0581276085154007e-09,4.9282686266055512e-16,4.97791852256538e-20,5.4671242917990953e-14,5.264456253212417e-14,1.2346697142082021e-13,2.1522705769032658e-15,3.2843304244398762e-17,1.0540754421129795e-19,2.1603807416338313e-17,6.7552448765561559e-26,3.4757190002753316e-23,3.072387154237184e-23,7.9596257026015402e-39,2.6517143071640307e-35,7.7929559983079457e-15,1.838833888686557e-14,3.8981374271209845e-16,6.1749838360260291e-19,6.6298197307992554e-25,7.6945089691963454e-15,1.8141168521373709e-19,1.4819280930770208e-28,8.9311335775323705e-11,1.4454458233452392e-15,7.368229336587622e-16,8.7426532983697794e-21,1.651068334127203e-26,3.7105630563969268e-27,7.1795688691611733e-26,0.88168480800000004,0.0,0.009459985273193609,0.10884998666318514,6.5961771678939132e-10,3.4966546082164526e-10,7.7349575262667704e-10,3.6405443191903698e-10,3.375230880058838e-10,1.8674722885221937e-10,1.8970174300124507e-10,7.5454463558602273e-11,3.3758657325541242e-11,3.8848139321902245e-11,2.5019692973112282e-10
