Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332)
2.8910644455129405e-10,0.0015989240675440366,-8.141865973954824e-20,-7.6130407353284148e-15,5.8413678153587042e-16,4.9322339582144277e-16,4.3429369333640901e-13,1.1263046205474012e-19,-8.1932521733256757e-30,4.190122148275197e-24,6.0696194774634182e-31,1.7314238985295557e-15,2.7448592896335265e-16,5.7752839705873465e-19,6.0681438886175478e-20,-1.3823009166666724e-31,5.3573250395472502e-32,6.5636378557954123e-29,1.6116293205271225e-30,5.8475167258606174e-41,-3.2939450993212269e-31,-8.9257945710261793e-16,-6.4353608918019208e-41,-1.106858601378855e-16,-5.8930659008652895e-33,1.0383203974271992e-33,1.3767998738820741e-19,2.3491373572143329e-16,-4.7518176524236746e-40,-7.5347537191446188e-22,-9.1692379026207914e-26,-3.3442519992128249e-33,3.6304483045082442e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899491016457095,0.10880298815065741,9.9999999999999815e-05,2.5536230432043592e-09,2.3662994531252285e-08,1.2734504936607774e-08,6.83869187424258e-14,1.1388740156430197e-08,3.2251346324888601e-13,4.6009480083165834e-10,5.466653117536249e-16,1.3211650296363856e-17,3.8137682906605873e-15,2.5865896162590101e-13,5.261520292914394e-11,6.7171181211853493e-12,1.6296577321155021e-21,4.0939639879854305e-20,1.8335063054274899e-24,1.1680501829869615e-22,3.8410564293321259e-11,1.2889263265259846e-24,9.8487302889335728e-26,1.3660904292177706e-28
2.8915948308650304e-10,0.0015989240675387672,-8.1412981894410981e-20,-7.6125127036460305e-15,5.8453508622532455e-16,4.9323728230243432e-16,4.3444059196648056e-13,1.1270081015673083e-19,-8.1904541495648563e-30,1.83869995263904e-25,6.0699944884497385e-31,1.7309768803016972e-15,2.7399106541205405e-16,5.7755100628952661e-19,6.0692630265898857e-20,-1.38161248998782e-31,5.3594164343642838e-32,6.5675652039158283e-29,1.6117525519026072e-30,5.8467191275304842e-41,-3.292521550893241e-31,-8.9209541846608134e-16,-6.4353488160753687e-41,-1.1069897193033608e-16,-5.8946274771784779e-33,1.0385618430066463e-33,1.3768517965810516e-19,2.3492377061687842e-16,-4.7527298842767801e-40,-7.5360036694444074e-22,-9.1732630662299266e-26,-3.3469283720573955e-33,3.6307229704180841e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899490923069107,0.1088029881473617,9.9999999999999815e-05,2.5540915071089216e-09,2.3667334352060903e-08,1.27357205774673e-08,6.8399461003486898e-14,1.1391950042708911e-08,3.2251346295052489e-13,4.6018045584465255e-10,5.4681938845785176e-16,1.3214109887430576e-17,3.8159293073709323e-15,2.5875428973091917e-13,5.2624888832930906e-11,6.7195822436217864e-12,1.6299741300997094e-21,4.0961616314726704e-20,1.8343670682142336e-24,1.16878860144988e-22,3.8417635273642546e-11,1.2899443350583671e-24,9.8582091175696969e-26,1.3674079173313943e-28
2.89265560156921e-10,0.0015989240675282287,-8.1402794756934181e-20,-7.6115658322566083e-15,5.9531096723161781e-16,4.9327140288004387e-16,4.3473331915795893e-13,1.1284160380553516e-19,-8.1853015873947824e-30,2.9691824197485838e-25,6.0708974170687387e-31,1.7257261702759686e-15,2.6862616324946636e-16,5.7760958153463535e-19,6.0715464176704762e-20,-1.3669746491925969e-31,5.363624547896976e-32,6.5754189683321858e-29,1.6120383899319527e-30,5.8452788741029778e-41,-3.2875112697259494e-31,-8.8676035442251573e-16,-6.4353264062722171e-41,-1.1072626575645255e-16,-5.8977257170552607e-33,1.0390623128704905e-33,1.3769728955607365e-19,2.3494674314944157e-16,-4.7545511850963361e-40,-7.5386051623262826e-22,-9.1813142091444244e-26,-3.3522634417673795e-33,3.6313604975932254e-34,0.88129999999999997,0.0,0.0,0.0,0.009889949073629313,0.1088029881407697,9.9999999999999815e-05,2.5550284349009486e-09,2.3676013993492366e-08,1.2738151276558797e-08,6.8424545525069349e-14,1.1398370397849365e-08,3.2251346235380268e-13,4.6035176587105714e-10,5.4712756983086361e-16,1.3219029069575974e-17,3.8202537751658854e-15,2.5894499920701941e-13,5.2644260640476968e-11,6.7245118441325792e-12,1.6306069407444676e-21,4.1005592202745627e-20,1.836089396095176e-24,1.1702664728964626e-22,3.8431777234265506e-11,1.2919822388522525e-24,9.8771891576774125e-26,1.3700460137523617e-28
2.89371637227339e-10,0.0015989240675176888,-8.139348363655469e-20,-7.6107008189154348e-15,6.2435083646127512e-16,4.9331020037397222e-16,4.3502402214621255e-13,1.1298252578478552e-19,-8.1807140190104396e-30,6.6310870118052456e-24,6.0719115825348898e-31,1.7124501642457054e-15,2.5522233361509311e-16,5.7768102780015322e-19,6.0738630407464029e-20,-1.327819130848465e-31,5.3678516060190007e-32,6.5832719518301997e-29,1.6123528720813269e-30,5.8439911542191208e-41,-3.2793231754370754e-31,-8.7339239635419092e-16,-6.4353054732547593e-41,-1.1075434771511459e-16,-5.9008045358040304e-33,1.0395756563249216e-33,1.3771067065345309e-19,2.3497185432497844e-16,-4.756368577885658e-40,-7.5412814108869053e-22,-9.1893666000658301e-26,-3.3575885313792168e-33,3.6320621828004023e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899490549517136,0.10880298813417694,9.9999999999999815e-05,2.5559653626701773e-09,2.3684693634742014e-08,1.2740581199269575e-08,6.8449630046122708e-14,1.1404791529311464e-08,3.2251346175708037e-13,4.6052307589788768e-10,5.4743578846807763e-16,1.3223948251733603e-17,3.8245814897521557e-15,2.5913577970530542e-13,5.2663632447985871e-11,6.7294432521605319e-12,1.6312397709670266e-21,4.1049598789845866e-20,1.8378127939979217e-24,1.1717457244108323e-22,3.8445919194862294e-11,1.2940226601692604e-24,9.8961990721211344e-26,1.3726882747102925e-28
2.8958379136817496e-10,0.001598924067496606,-8.1375058474097998e-20,-7.6089892155860289e-15,6.5344968809309527e-16,4.9338852462264798e-16,4.3560895563405665e-13,1.132647489214132e-19,-8.1719161140858857e-30,4.7372895220946073e-25,6.0739553123106346e-31,1.6987667224717126e-15,2.4128109721558483e-16,5.7781740701315884e-19,6.0785018389764403e-20,-1.2872268665237059e-31,5.376312162729252e-32,6.598979601359035e-29,1.6129858199159598e-30,5.8416761291064487e-41,-3.2655726255208935e-31,-8.595238427911808e-16,-6.4352627608614787e-41,-1.1081063667472514e-16,-5.9069537134515271e-33,1.0406046512510955e-33,1.3773763139504857e-19,2.3502241111451687e-16,-4.7599956624938026e-40,-7.5466469787315716e-22,-9.2054769715546528e-26,-3.3682542641636623e-33,3.6334744601041428e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899490175965114,0.10880298812098908,9.9999999999999815e-05,2.5578392181402393e-09,2.3702052916903391e-08,1.2745438717734291e-08,6.8499799087244359e-14,1.1417636119016361e-08,3.225134605636355e-13,4.6086569595178357e-10,5.4805233743026694e-16,1.3233786616055627e-17,3.8332466639005712e-15,2.5951755377210191e-13,5.2702376062892194e-11,6.7393114907672854e-12,1.6325054900988322e-21,4.1137704099918975e-20,1.8412628012057004e-24,1.1747083710372087e-22,3.8474203115977378e-11,1.2981110644247518e-24,9.9343086708478144e-26,1.3779853107978988e-28
2.897959455090109e-10,0.0015989240674755174,-8.1359265692205573e-20,-7.6075235937172636e-15,4.5978099498998104e-16,4.9348109866610384e-16,4.3621969793216092e-13,1.1354748391988883e-19,-8.1633251765894297e-30,-3.0538647566426809e-23,6.0763507938387947e-31,1.7838542131990385e-15,3.2606920927022087e-16,5.7791705002681541e-19,6.0832428858160735e-20,-1.5412636958063993e-31,5.3848348504957127e-32,6.6146903671058523e-29,1.6137093983416338e-30,5.8404673409604362e-41,-3.2755387281624545e-31,-9.4440301383962147e-16,-6.4352199816374908e-41,-1.1086933762213004e-16,-5.9130440991228246e-33,1.0416744217445048e-33,1.3776846662038595e-19,2.3507948752380635e-16,-4.7636136075145731e-40,-7.5522448809184532e-22,-9.2215955757903312e-26,-3.3788911220616806e-33,3.6350897037941297e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899489802413022,0.10880298810779811,9.9999999999999815e-05,2.5597130735191074e-09,2.37194121983411e-08,1.2750293137228505e-08,6.8549968126267034e-14,1.1430483807455909e-08,3.2251345937019043e-13,4.6120831600521122e-10,5.4866903513476621e-16,1.3243624980364229e-17,3.8419248390176195e-15,2.5989961193864346e-13,5.274111967764989e-11,6.7491869594414178e-12,1.6337712873599747e-21,4.1225932322198344e-20,1.84471709251136e-24,1.1776765481189855e-22,3.8502487036987798e-11,1.3022095659379483e-24,9.9725382076840418e-26,1.383299066754468e-28
2.9009036893817303e-10,0.0015989240674462416,-8.1355797875399841e-20,-7.6072135395811308e-15,-3.0142609992576347e-16,4.937119237488344e-16,4.3712396361115577e-13,1.1394074171639571e-19,-8.1521052348164167e-30,-6.9984817955422237e-23,6.0822071274709746e-31,2.1210354636617388e-15,6.625365027139628e-16,5.7809273085716357e-19,6.0905535901632218e-20,-2.5434019012334749e-31,5.3970796184920468e-32,6.636499726512946e-29,1.6153657684894736e-30,5.8417641565207316e-41,-3.3366310911309319e-31,-1.2811286795268738e-15,-6.4351711143529428e-41,-1.1096810421615756e-16,-5.9211142192818331e-33,1.043449243716217e-33,1.3783908545681981e-19,2.3520551692939501e-16,-4.7686198171342608e-40,-7.5616694357553748e-22,-9.2439807357878769e-26,-3.3933152172235152e-33,3.6387920145404326e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899489284004528,0.10880298808948674,9.9999999999999815e-05,2.5623135737599747e-09,2.3743503072106397e-08,1.2757024880672739e-08,6.8619591744627297e-14,1.1448318707945789e-08,3.2251345771394987e-13,4.6168379751113087e-10,5.4952512238067006e-16,1.3257278472710828e-17,3.8539898012142945e-15,2.6043029562783631e-13,5.2794887319506418e-11,6.7629039237947474e-12,1.6355280657692429e-21,4.1348577541800796e-20,1.8495179945772847e-24,1.1818049029797241e-22,3.8541738917457507e-11,1.3079141510359032e-24,1.0025791694016997e-25,1.3907011745356744e-28
2.9038479236733515e-10,0.0015989240674169573,-8.1380558242973223e-20,-7.6095411563916311e-15,-1.0566903347693205e-15,4.9409990653029815e-16,4.3802840026320261e-13,1.1433504466598019e-19,-8.1430952849040063e-30,-4.0819402143817192e-23,6.0919558242120115e-31,2.4570267095612796e-15,9.9735554128794491e-16,5.7853237798703774e-19,6.0989875241375835e-20,-3.5387136218703053e-31,5.4099634209868119e-32,6.6583219852354691e-29,1.618024805846896e-30,5.8448046830616961e-41,-3.383511390100043e-31,-1.6164087683508127e-15,-6.435137460750775e-41,-1.1109344467508298e-16,-5.9286023636667717e-33,1.0456706685310408e-33,1.3795243125110259e-19,2.3540343844576333e-16,-4.7736097902761886e-40,-7.5736379455899081e-22,-9.2663885061222612e-26,-3.4072048151493805e-33,3.6447399152573887e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899488765595931,0.10880298807116942,9.9999999999999815e-05,2.56491407382521e-09,2.3767593942416306e-08,1.2763750675729304e-08,6.8689215352975375e-14,1.1466159556359199e-08,3.2251345605770891e-13,4.6215927901008079e-10,5.503814951327511e-16,1.3270931964857395e-17,3.8660798447331149e-15,2.6096152650844104e-13,5.2848654961076676e-11,6.7766348127874084e-12,1.6372849948952915e-21,4.1471459837499586e-20,1.854327159833475e-24,1.1859439403980807e-22,3.8580990797725648e-11,1.3136382662647015e-24,1.0079277529467187e-25,1.3981356736023583e-28
2.9067921579649727e-10,0.001598924067387664,-8.1419842801819943e-20,-7.6132259392110208e-15,-1.153324071913772e-15,4.9456870329923601e-16,4.3885964282812423e-13,1.1473036178866252e-19,-8.1357763258437753e-30,4.3531351389194514e-23,6.1037130766581078e-31,2.5015161484180578e-15,1.0404371314603852e-15,5.7928151851213786e-19,6.1080018616093366e-20,-3.6783638388918254e-31,5.4231848212357479e-32,6.6801660474451951e-29,1.6212013920259773e-30,5.8462379741407201e-41,-3.3500269487063324e-31,-1.6600556119070004e-15,-6.4351038650748004e-41,-1.1123247732968888e-16,-5.9357867634910079e-33,1.0481243982649005e-33,1.3808775196014924e-19,2.3563833834571556e-16,-4.7785865450614689e-40,-7.5869222792296022e-22,-9.288822002497532e-26,-3.4208374352986126e-33,3.6518468357201647e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899488247187212,0.10880298805284623,9.9999999999999815e-05,2.5675145737148113e-09,2.3791684810739697e-08,1.2770470534016927e-08,6.8758838955543778e-14,1.1484006341083463e-08,3.2251345440146765e-13,4.6263476049956673e-10,5.5123815283358975e-16,1.3284585456732252e-17,3.8781949941579635e-15,2.6149330460014921e-13,5.2902422602360666e-11,6.7903796264179857e-12,1.639042075152237e-21,4.1594579415606264e-20,1.8591445954250197e-24,1.1900936785642408e-22,3.8620242677792203e-11,1.3193819602503742e-24,1.0132996505137749e-25,1.4056026747406138e-28
2.9100449152530587e-10,0.0015989240673552913,-8.144152332775817e-20,-7.6152672906596913e-15,4.8588272215597347e-17,4.9496574695575057e-16,4.3962878756233074e-13,1.1516818924682835e-19,-8.1248025191638841e-30,1.1086666205130482e-22,6.1137171442473707e-31,1.9703473613877296e-15,5.0806540321686594e-16,5.8026294036767203e-19,6.1171052656507769e-20,-2.097365007313738e-31,5.4373293887016403e-32,6.7043344996919484e-29,1.6239423015437301e-30,5.8404911139705071e-41,-3.1784172099872311e-31,-1.1281524265926235e-15,-6.4350316651711458e-41,-1.1136571967252496e-16,-5.9441497840992918e-33,1.0504983087981916e-33,1.3820440028251662e-19,2.3584258619194287e-16,-4.7840709318716084e-40,-7.5996607964810069e-22,-9.3136365653122266e-26,-3.4363872511571627e-33,3.6579770900271319e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899487674454865,0.10880298803259626,9.9999999999999815e-05,2.570387576855701e-09,2.3818300135517587e-08,1.2777887670135942e-08,6.8835758341279573e-14,1.1503730158321942e-08,3.2251345257167012e-13,4.6316006714755217e-10,5.5218490936291981e-16,1.3299669682319664e-17,3.8916088960110581e-15,2.6208144337111539e-13,5.2961824493904209e-11,6.8055809334026488e-12,1.6409834539527796e-21,4.1730876685891621e-20,1.8644764689669458e-24,1.1946907264982459e-22,3.8663607717942327e-11,1.3257503517382161e-24,1.0192616651233215e-25,1.4138900573468326e-28
2.913297672541145e-10,0.0015989240673229068,-8.1420290983165988e-20,-7.6132988776078545e-15,1.0757892609832057e-15,4.9512347678164345e-16,4.4041779982369203e-13,1.1560710799390527e-19,-8.1117148767506704e-30,2.3082691032829106e-23,6.117795589533589e-31,1.5146944116801293e-15,5.1907203802898818e-17,5.8079994879859952e-19,6.1245077322080078e-20,-7.373473506594361e-32,5.4505376383763602e-32,6.7285341253275822e-29,1.6251572733279604e-30,5.8331797916535294e-41,-3.0444859992365865e-31,-6.7215408231485123e-16,-6.4349090866728311e-41,-1.1145858596771246e-16,-5.9533674480003134e-33,1.0521977302491995e-33,1.3825599763284285e-19,2.3593739136330702e-16,-4.7895396611821712e-40,-7.6085448059386352e-22,-9.3384770508762251e-26,-3.4528665996465075e-33,3.6606897539671625e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899487101722309,0.10880298801233904,9.9999999999999815e-05,2.5732605797822211e-09,2.3844915463333159e-08,1.2785297589866524e-08,6.8912677735771788e-14,1.1523461191416376e-08,3.2251345074187209e-13,4.636853737870011e-10,5.5313201226043035e-16,1.3314753907661838e-17,3.9050535042375927e-15,2.6267025009607288e-13,5.3021226385098359e-11,6.8207992362222832e-12,1.6429250166515259e-21,4.1867464103045843e-20,1.8698184552925335e-24,1.1993008821014696e-22,3.8706972757846416e-11,1.3321427654163303e-24,1.0252523397352111e-25,1.4222173961457426e-28
2.916064918020913e-10,0.0015989240672953447,-8.1418305977102283e-20,-7.6131266418301831e-15,-6.3600746362777904e-16,4.9534650784697395e-16,4.4138723312726945e-13,1.1598149731650407e-19,-8.1010959820518282e-30,-2.2941034997544993e-22,6.1234741023310982e-31,2.2716427153580836e-15,8.0816639151392282e-16,5.8070331842594954e-19,6.1314406967600147e-20,-3.017845947105188e-31,5.4621411258947411e-32,6.7491309342259958e-29,1.6267599070984728e-30,5.8385754399896749e-41,-3.2146215501366794e-31,-1.428663841468107e-15,-6.4348118888477988e-41,-1.1155261995795715e-16,-5.9608736416054404e-33,1.0538948958951856e-33,1.3832404823979369e-19,2.3605868886890483e-16,-4.7941768889829253e-40,-7.617548290583719e-22,-9.3596284569272851e-26,-3.4666002598515214e-33,3.664271707218754e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899486614476631,0.10880298799509948,9.9999999999999815e-05,2.5757047534812396e-09,2.3867558141335385e-08,1.2791595823552237e-08,6.8978116008579511e-14,1.1540252807644433e-08,3.2251344918519229e-13,4.6413227230210409e-10,5.5393802116740907e-16,1.332758663696831e-17,3.9165155467814451e-15,2.6317169644242755e-13,5.3071761853761822e-11,6.833759410496007e-12,1.6445769217915108e-21,4.1983892886851887e-20,1.8743710565742763e-24,1.2032332557986473e-22,3.8743865061635594e-11,1.3375999977734659e-24,1.0303714794455689e-25,1.4293333508492146e-28
2.9167567293908554e-10,0.0015989240672884526,-8.1426395034323972e-20,-7.6138857994967994e-15,-1.1267534028125597e-15,4.9544995027613307e-16,4.4163695557242365e-13,1.1607525180948983e-19,-8.0992205433562608e-30,-4.3430098459668944e-23,6.1260771443767171e-31,2.4890969793286272e-15,1.025309567483386e-15,5.8074163576017976e-19,6.1335140481221263e-20,-3.6718341993933435e-31,5.4652339209422024e-32,6.7542802461802883e-29,1.6274653746029563e-30,5.8407697941301127e-41,-3.2599573869172836e-31,-1.6459311611257275e-15,-6.4347943062106341e-41,-1.1158418476838077e-16,-5.9625748807026663e-33,1.0544545304855383e-33,1.3835402416620226e-19,2.3611082429923484e-16,-4.7953335174816784e-40,-7.6205714975378358e-22,-9.3649191491407466e-26,-3.469864304919685e-33,3.6658498013569567e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899486492665199,0.10880298799078877,9.9999999999999815e-05,2.5763157968817516e-09,2.3873218809899315e-08,1.2793169568772585e-08,6.8994475574066892e-14,1.1544451524836487e-08,3.2251344879602224e-13,4.6424399692970355e-10,5.5413956242543494e-16,1.3330794819261182e-17,3.91938453603485e-15,2.6329713357068632e-13,5.3084395720888185e-11,6.8370013760695615e-12,1.6449899188080573e-21,4.2013032946085418e-20,1.8755103523019655e-24,1.20421783608335e-22,3.875308813755507e-11,1.3389670346617535e-24,1.0316545253533722e-25,1.4311168859298197e-28
2.9171026350758266e-10,0.0015989240672850062,-8.1432001329475419e-20,-7.6144113106783994e-15,-1.2346151926205113e-15,4.9551035928725803e-16,4.4174600291477236e-13,1.1612215333199631e-19,-8.0985110757227415e-30,1.0459618493372457e-25,6.1275943723229221e-31,2.5370853487799158e-15,1.0731170081174788e-15,5.8081262598432192e-19,6.1346127177855837e-20,-3.8159531303911286e-31,5.4668152956778673e-32,6.7568550829889427e-29,1.6278736689779117e-30,5.8414253013996383e-41,-3.2662555181915471e-31,-1.6938118783763139e-15,-6.4347866838313794e-41,-1.1160143508557022e-16,-5.9633936385182699e-33,1.0547591671014578e-33,1.3837137398601518e-19,2.361408659383196e-16,-4.7959114322575125e-40,-7.6222238710961455e-22,-9.3675650464795199e-26,-3.4714652318833948e-33,3.6667632729324201e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899486431759491,0.1088029879886333,9.9999999999999815e-05,2.5766213185783717e-09,2.3876049144054904e-08,1.2793956319505029e-08,6.9002655356443144e-14,1.1546551005300223e-08,3.2251344860143724e-13,4.6429985924323566e-10,5.5424033890421792e-16,1.3332398910399934e-17,3.9208195526730226e-15,2.6335986346623917e-13,5.3090712654445427e-11,6.8386226471570656e-12,1.6451964205241052e-21,4.2027607907031846e-20,1.8760801720405881e-24,1.2047103494176924e-22,3.8757699675510624e-11,1.3396509628629267e-24,1.0322965381687514e-25,1.4320093364314398e-28
2.917794446445769e-10,0.0015989240672781141,-8.144443238317434e-20,-7.6155761874958444e-15,-1.3255189349732979e-15,4.9563797479419395e-16,4.4194975945232529e-13,1.1621600019912004e-19,-8.0973296459546856e-30,-6.5191453612938564e-25,6.1307981224917458e-31,2.57791818789153e-15,1.1135680776878826e-15,5.8099983659428333e-19,6.1368587436233807e-20,-3.9382004145602962e-31,5.4700059476796565e-32,6.7620058880686613e-29,1.6287338732131155e-30,5.8423392318389548e-41,-3.2640185702176144e-31,-1.7344182667735978e-15,-6.4347718345047147e-41,-1.1163708606925563e-16,-5.9650060275516278e-33,1.0553880067973672e-33,1.3840792182867862e-19,2.3620405912517049e-16,-4.7970667617980406e-40,-7.6256392201915601e-22,-9.3728581108479202e-26,-3.4746436129467054e-33,3.6686878855800701e-34,0.88129999999999997,0.0,0.0,0.0,0.0098899486309948059,0.10880298798432217,9.9999999999999815e-05,2.5772323619643384e-09,2.3881709812252489e-08,1.2795529577308295e-08,6.9019014920865967e-14,1.155075020987009e-08,3.2251344821226719e-13,4.6441158386967018e-10,5.544419035568582e-16,1.3335607092659364e-17,3.9236906301719586e-15,2.6348534592035765e-13,5.3103346521548073e-11,6.8418657659334811e-12,1.6456094302999353e-21,4.2056767693253797e-20,1.8772201553252777e-24,1.2056958226186203e-22,3.8766922751413401e-11,1.3410196391774805e-24,1.0335815441737827e-25,1.4337956042695278e-28
