Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272)
1.9898885101650524e-10,0.00162935914119023,-3.8751170104243138e-20,-3.0077284381157098e-15,-4.6280839788217946e-16,-3.8551700123223371e-20,4.7354018153303443e-13,1.0407593796844895e-19,-3.3267141570711567e-34,7.5707205838418034e-24,2.5376857724853425e-38,-1.8102254842663529e-21,-2.8570653484770384e-27,-1.0377911335058275e-18,-6.0868400886902677e-26,-7.38028386558813e-34,-2.3332763737265362e-34,-4.0613363174945945e-28,-1.6948091953196318e-34,2.7214109124615152e-45,2.1332090960561814e-29,2.148851127393363e-26,1.8735732928207903e-27,1.9036157872881366e-21,5.1518695854592842e-15,8.4168188767442843e-26,6.8778113945244259e-28,-2.2358402689631706e-22,-3.7087737532133771e-44,2.5030969219941889e-32,2.0920772705476435e-29,9.7654107413066077e-37,-2.0790238448773363e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899395341347455,0.10880298887312835,0.00010000000000000118,2.9300769030158283e-09,2.8221214957200319e-08,1.7999074145509704e-08,6.7759998626523511e-14,1.0674257785810232e-08,8.7505620976036735e-13,4.5206893273532593e-10,4.4013016978886703e-16,1.1308829886922157e-17,3.1752341318096443e-15,2.6945251443809838e-13,1.0126108223099767e-10,6.8447482746315081e-12,2.2249737174699306e-21,4.9712736419572009e-20,3.0783319651448411e-24,1.7869597988835356e-22,7.9765138009529584e-11,1.5822088918459127e-24,8.3684760818450539e-26,1.7405232036476983e-28,2.8333544430099961e-30,1.4941862028704231e-31,8.0062656967799729e-14,5.1378901639775041e-15,8.1154727543423899e-18,5.8637919794013838e-18,4.3318684794467283e-16,1.5683480799242507e-22,-1.0794781044355376e-22,1.1694304507400726e-17
2.0720317121694432e-10,0.0016293591399790433,-3.8999941944909042e-20,-3.0279136746766629e-15,2.4651649583286855e-16,-3.8781675118568323e-20,5.102465628163763e-13,1.1971860871754469e-19,-3.2064527948225036e-34,8.092271312213734e-23,-8.633616831577442e-38,-1.862854378780913e-21,-2.1235850131012527e-24,-1.0276305546360333e-18,-6.4265508074333033e-26,-7.3913879043501505e-34,-2.549889814025235e-34,-4.2422910948091055e-28,-1.8819715095523548e-34,2.6766692118589092e-45,2.1236495285635283e-29,2.159399588320211e-24,2.0293533154723058e-27,1.8877901607567057e-21,5.7545851652188493e-15,9.804565496033359e-26,8.3247737652484147e-28,-2.3971994595270661e-22,-3.7788158908327735e-44,4.0224997527633947e-32,2.329020257701266e-29,1.1305212445194361e-36,-2.51332449244447e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899370378174225,0.10880298812966914,0.00010000000000000118,3.0510276103786244e-09,2.9385835017763922e-08,1.8458284584900295e-08,7.0556292445641639e-14,1.1398674215377912e-08,8.7505599392313411e-13,4.7107178193168105e-10,4.7000003308137721e-16,1.1784200266835809e-17,3.6066479282804756e-15,2.9223778312983858e-13,1.0546085387252371e-10,7.4213479668808318e-12,2.3222460690558449e-21,5.5984804353619746e-20,3.4025548704971399e-24,2.0471654812566874e-22,8.3073372060654671e-11,1.878377024538345e-24,1.0321949338844896e-25,2.1464111803707231e-28,3.6342732513517113e-30,1.9065508166568586e-31,8.5623362898228499e-14,5.7389596448512229e-15,9.0667582775554269e-18,6.5585761750041388e-18,4.5654141441762823e-16,1.8601602434160701e-22,-1.1498312072017676e-22,1.2681445370977803e-17
2.154174914173834e-10,0.001629359138747125,-3.5700618169553645e-20,-2.7735055075323271e-15,4.7013206901525408e-15,-3.5461757091418888e-20,5.4427264720362797e-13,1.3691952579071624e-19,-3.0912740079183168e-34,8.4937619875276956e-22,-3.0278121215207028e-37,-2.2566838566849817e-21,1.8591883491172505e-22,-9.7777192146527836e-19,-6.7871528046179185e-26,-7.4685003914904374e-34,-2.7752167328573519e-34,-4.418509189878086e-28,-2.0806239186137881e-34,2.3850241968383461e-45,1.9410611366971394e-29,-1.8735294508462254e-22,2.1911899841846101e-27,1.7123119352484298e-21,6.3981726978840604e-15,1.1350278287592618e-25,1.3185866570764893e-27,-2.5478329492494414e-22,-3.842141480678586e-44,-1.3748022142497742e-30,2.5828847756605133e-29,1.3024318510759911e-36,-3.0094670286596994e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899345414783443,0.1088029873734867,0.00010000000000000113,3.1719780198596447e-09,3.0550453895473174e-08,1.8904767967190015e-08,7.3352583382918063e-14,1.213581652149965e-08,8.7505577808400861e-13,4.9007460935012215e-10,5.0039462525070245e-16,1.2259570101956147e-17,4.0758791627869498e-15,3.1595654783142226e-13,1.0966062443381583e-10,8.0212612987311337e-12,2.4198230375728439e-21,6.2752102197309859e-20,3.7485795560145399e-24,2.3341656365498668e-22,8.6381605258278945e-11,2.2160609120323194e-24,1.2632095994523013e-25,2.6263021625994201e-28,4.6178980360752205e-30,2.4105643139781849e-31,9.1296172489364001e-14,6.3807886926934034e-15,1.0082683231524143e-17,7.3011029165850379e-18,4.8046285538277424e-16,2.191593013118652e-22,-1.2279695857764693e-22,1.3708332627699802e-17
2.158333413775306e-10,0.001629359138684233,-3.5330194112212054e-20,-2.7448830828567856e-15,4.9320727851151674e-15,-3.5090219500323878e-20,5.4600888136504311e-13,1.3783092338914621e-19,-3.0855248560202405e-34,4.0966407204493459e-24,-3.1474046040784247e-37,-1.3870907650945745e-21,1.9915214126981611e-22,-9.7490088345037669e-19,-6.8042842384641723e-26,-7.4727568559243652e-34,-2.7868496050725756e-34,-4.4271716909622591e-28,-2.0909866717785698e-34,2.3678244775604242e-45,1.9302751769359809e-29,-2.0076469602378005e-22,2.1995437757688918e-27,1.701981359332475e-21,6.4318559148495708e-15,1.1432919036417143e-25,1.3660916035363498e-27,-2.5546370382188336e-22,-3.8451771642405154e-44,-1.6067059640096623e-30,2.5961690786936971e-29,1.3116348512506242e-36,-3.03586267651567e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899344151005923,0.10880298733487977,0.00010000000000000112,3.1781011264177768e-09,3.0609412702235569e-08,1.8927045998254979e-08,7.3494145553077401e-14,1.2173459509764682e-08,8.7505576715710176e-13,4.9103662700883867e-10,5.0194675883281747e-16,1.228363568786792e-17,4.1006684023154471e-15,3.1718215622982551e-13,1.098732377897534e-10,8.0522519121889684e-12,2.4247709804802672e-21,6.3108179499995352e-20,3.766690410334139e-24,2.3494392863390163e-22,8.654908454121196e-11,2.2343332213837415e-24,1.2759398859010127e-25,2.6527440465895257e-28,4.6731277338215624e-30,2.4387978181550698e-31,9.158624797160512e-14,6.4143798569001742e-15,1.0135856686478379e-17,7.33998043162701e-18,4.8168864525210584e-16,2.2094888874747064e-22,-1.2316195107225967e-22,1.3761375295793064e-17
2.1666504129782507e-10,0.0016293591385582922,-3.4543241474386532e-20,-2.6840698329318137e-15,5.1885960513571341e-15,-3.430102622052437e-20,5.4969024620810633e-13,1.3966515427685493e-19,-3.0739444374332522e-34,3.5073645807438751e-23,-3.3322462742040628e-37,-1.3839143184767439e-21,2.1982492754496021e-22,-9.7130930169998207e-19,-6.8356749431406125e-26,-7.477925207750692e-34,-2.8101787091543679e-34,-4.444430491585006e-28,-2.1117991595895768e-34,2.3471386861276454e-45,1.9181519625539565e-29,-2.2182811462795424e-22,2.2162975838147192e-27,1.6899857045538662e-21,6.4995431571508207e-15,1.1599500629503359e-25,1.4685209749138201e-27,-2.5678906218553401e-22,-3.8511985357969484e-44,-2.1941511890430987e-30,2.6228667070846327e-29,1.3301871808180891e-36,-3.0886786289043327e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899341623449218,0.10880298725757381,0.00010000000000000112,3.1903473372437291e-09,3.0727330305337359e-08,1.8971510131688042e-08,7.3777269868022701e-14,1.2248837406015739e-08,8.7505574530327351e-13,4.9296066220331433e-10,5.050548161431917e-16,1.2331766856615651e-17,4.1505505890499246e-15,3.1964055968685508e-13,1.1029846449332291e-10,8.1144123897641498e-12,2.4346692100019628e-21,6.3824282704985848e-20,3.8030858696677282e-24,2.3802070027040782e-22,8.688404310051625e-11,2.2712303868361388e-24,1.3017145260602051e-25,2.7062792659928554e-28,4.7852580685890573e-30,2.4960992813663162e-31,9.2167219872279982e-14,6.4818821113796396e-15,1.024271098727863e-17,7.4181103417876909e-18,4.841427797172691e-16,2.2456141547043816e-22,-1.2380076123069138e-22,1.3867765997502344e-17
2.170808912579723e-10,0.001629359138495247,-3.4138934160864838e-20,-2.6528250436197086e-15,5.1944002420488517e-15,-3.3895596217947559e-20,5.5165613815630631e-13,1.4058823436421172e-19,-3.0681184042654271e-34,-3.1245775728888493e-25,-3.3941909227415619e-37,-1.340993050495961e-21,2.2550329555677181e-22,-9.707255290721764e-19,-6.8498498273095664e-26,-7.4785131581130394e-34,-2.8218746919778482e-34,-4.4530400069148494e-28,-2.1222487345904982e-34,2.3443755979741139e-45,1.9173906986386315e-29,-2.2771462432293396e-22,2.224697567935069e-27,1.6888500276269223e-21,6.5335473836674296e-15,1.1683444142451107e-25,1.5225853281224934e-27,-2.5743416735866062e-22,-3.854183870111968e-44,-2.545556247504533e-30,2.6362831826742877e-29,1.3395367655449348e-36,-3.1151244392394729e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899340359670032,0.10880298721887495,0.00010000000000000112,3.1964704415115494e-09,3.078628910058068e-08,1.8993696414288007e-08,7.3918832010190831e-14,1.228657213376854e-08,8.7505573437635171e-13,4.939226797363633e-10,5.0661073243985471e-16,1.2355832439383836e-17,4.1756439440530871e-15,3.208733550419428e-13,1.1051107784095483e-10,8.1455822538737884e-12,2.4396194973351196e-21,6.4184313035464537e-20,3.821370668522331e-24,2.3957015342638996e-22,8.7051522376887539e-11,2.2898563382368522e-24,1.3147602159995199e-25,2.7333753672222755e-28,4.8421678467727189e-30,2.5251716870949397e-31,9.2458115042116031e-14,6.5157934022746657e-15,1.0296392152180249e-17,7.4573629762918483e-18,4.8537098773663111e-16,2.2638444870632112e-22,-1.2407157140993843e-22,1.3921114023804126e-17
2.172888162380459e-10,0.0016293591384637057,-3.3938321318703752e-20,-2.6373219831742888e-15,5.175021849969624e-15,-3.3694423079442843e-20,5.5266250121366795e-13,1.4105140161846512e-19,-3.0652044919275131e-34,-1.2811264851728556e-26,-3.4202934044135759e-37,-1.3399961845042249e-21,2.2665764264981194e-22,-9.7063004950105016e-19,-6.8567062561682693e-26,-7.4784463714124891e-34,-2.8277305024989844e-34,-4.457344573209654e-28,-2.1274843802598024e-34,2.3441727843726949e-45,1.9178610779045771e-29,-2.2897435696088227e-22,2.2289033375179198e-27,1.689062739986476e-21,6.5505896921610701e-15,1.1725579624136392e-25,1.5499271401109998e-27,-2.5775284036794927e-22,-3.8556701482576192e-44,-2.7288718010453938e-30,2.6430094424591085e-29,1.3442301093389767e-36,-3.1283906818543844e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899339727780249,0.10880298719951408,0.00010000000000000112,3.1995319933591705e-09,3.0815768496416783e-08,1.9004778148851676e-08,7.3989613076947205e-14,1.2305450903258087e-08,8.750557289128892e-13,4.9440368848509726e-10,5.0738916087835047e-16,1.2367865230322896e-17,4.1882287761416735e-15,3.2149065119102593e-13,1.1061738451373259e-10,8.1611895922567502e-12,2.4420949342252372e-21,6.4364823850830223e-20,3.8305348776523204e-24,2.4034765702896919e-22,8.7135262014252982e-11,2.2992138965059439e-24,1.3213229472565988e-25,2.7470061488806897e-28,4.8708359027412022e-30,2.5398142880679347e-31,9.2603664659661431e-14,6.5327891324079833e-15,1.0323296307868214e-17,7.4770362656288113e-18,4.8598544351030014e-16,2.2730017837714593e-22,-1.2419953286374235e-22,1.394782620421688e-17
2.1770466619819312e-10,0.0016293591384005865,-3.3541710904848442e-20,-2.6066732447299844e-15,5.1285582039567072e-15,-3.3296695954481463e-20,5.5468571136748663e-13,1.419811425957176e-19,-3.0593872549614102e-34,-1.1198274892940722e-26,-3.4714560820723629e-37,-1.3402863736363207e-21,2.2626700834827949e-22,-9.7048601794945297e-19,-6.8703727479158398e-26,-7.4781888702875255e-34,-2.8394578049983721e-34,-4.4659551397896439e-28,-2.1379775531723469e-34,2.3439995287749905e-45,1.9189983287631432e-29,-2.2879439821686169e-22,2.237326476732514e-27,1.6896674007723511e-21,6.5847547622327046e-15,1.181017881209567e-25,1.6046491044646192e-27,-2.5838375103889753e-22,-3.858630083896422e-44,-3.0965951485531959e-30,2.6564984491950328e-29,1.3536543676070654e-36,-3.1550672558389729e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899338464000282,0.10880298716076955,0.00010000000000000112,3.205655096481835e-09,3.087472728478667e-08,1.902691886053796e-08,7.4131175202449847e-14,1.2343231197432252e-08,8.7505571798596043e-13,4.9536570594427052e-10,5.0894695602532302e-16,1.2391930811243071e-17,4.2134748767820085e-15,3.2272704052491149e-13,1.1082999785721169e-10,8.1924490816740766e-12,2.4470463943735916e-21,6.4726838164124846e-20,3.8489069758532324e-24,2.41908232869963e-22,8.7302741287343452e-11,2.3180185227929188e-24,1.3345286038855348e-25,2.7744340468075573e-28,4.9286012351726853e-30,2.5693136903002442e-31,9.2894967571770137e-14,6.5668608244860708e-15,1.0377231865018219e-17,7.5164768629757225e-18,4.8721530931004964e-16,2.2914009330266442e-22,-1.2445393370513182e-22,1.4001326897280598e-17
2.1791259117826673e-10,0.001629359138369008,-3.3344820297076004e-20,-2.5914584368803143e-15,5.1136107182404029e-15,-3.3099249223416804e-20,5.5569046556019688e-13,1.424477311633917e-19,-3.0564860511178219e-34,1.2802249700978601e-27,-3.4990739927707735e-37,-1.3404284508842303e-21,2.2576727375375748e-22,-9.7033468301153848e-19,-6.8772999345312319e-26,-7.4781936302749914e-34,-2.8453293237021707e-34,-4.4702601551417401e-28,-2.1432351399491986e-34,2.3434215143896753e-45,1.9192217355122567e-29,-2.2839933893249417e-22,2.241543862058243e-27,1.6896522837734571e-21,6.6018775488225253e-15,1.1852642845315831e-25,1.6318981042595722e-27,-2.5869639729637199e-22,-3.8601038297205705e-44,-3.2774041581196497e-30,2.6632609905564668e-29,1.3583854315050839e-36,-3.1684887417878342e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899337832110083,0.10880298714138595,0.00010000000000000112,3.2087166477568783e-09,3.0904206677504646e-08,1.9037977860035327e-08,7.4201956261638268e-14,1.2362132699742793e-08,8.7505571252249438e-13,4.9584671465404313e-10,5.0972632181124443e-16,1.24039636012075e-17,4.2261361962291727e-15,3.2334613374675826e-13,1.1093630452791304e-10,8.2081012327065348e-12,2.4495224176620546e-21,6.4908342214779113e-20,3.8581148891328874e-24,2.4269131095049456e-22,8.7386480923068493e-11,2.3274657289669983e-24,1.3411716984033892e-25,2.7882315131810345e-28,4.9576996703180256e-30,2.5841710551070203e-31,9.3040720711295554e-14,6.5839368113732278e-15,1.0404263306146784e-17,7.5362442007468118e-18,4.8783079755616338e-16,2.3006429037648852e-22,-1.2458417143689827e-22,1.4028115409017388e-17
2.1832844113841395e-10,0.0016293591383058146,-3.2953014018668946e-20,-2.5611818172240931e-15,5.0941734479138556e-15,-3.2706335068003077e-20,5.5769225031307292e-13,1.4338431459736373e-19,-3.0506961123837225e-34,3.1518338165091932e-27,-3.5568951882159695e-37,-1.3399386057188061e-21,2.2511857539868098e-22,-9.6993233803438563e-19,-6.8912709654182606e-26,-7.4783713978929716e-34,-2.8570880763572555e-34,-4.4788686516750725e-28,-2.1537723014465689e-34,2.3416491064202281e-45,1.9192353465037868e-29,-2.2795882786859944e-22,2.2499902562615959e-27,1.6892233024265311e-21,6.6362036874717798e-15,1.1937900658707489e-25,1.6862068622020567e-27,-2.5931596780357329e-22,-3.8630388985362799e-44,-3.6348731629769869e-30,2.676821982785703e-29,1.3678854881731866e-36,-3.1954864279162913e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899336568329266,0.10880298710259612,0.00010000000000000112,3.2148397497343873e-09,3.0963165460007553e-08,1.9060073202077732e-08,7.4343518372891318e-14,1.2399958359072713e-08,8.7505570159555875e-13,4.9680873203347464e-10,5.1128598750969747e-16,1.2428029180132898e-17,4.2515355006456847e-15,3.245861173929672e-13,1.1114891786723932e-10,8.2394503474159683e-12,2.4544750507168178e-21,6.5272345485386413e-20,3.8765745046155042e-24,2.442630620523669e-22,8.7553960192878145e-11,2.3464502735081086e-24,1.3545388444963678e-25,2.8159943596745864e-28,5.0163309987208342e-30,2.6141025318764969e-31,9.3332429971007086e-14,6.6181691290322477e-15,1.0458453612410834e-17,7.5758730286865917e-18,4.8906284314858121e-16,2.3192119336512187e-22,-1.2484844624179845e-22,1.4081768760615422e-17
2.1874429109856117e-10,0.001629359138242572,-3.2562483408740537e-20,-2.5310041050506141e-15,5.0722252949644461e-15,-3.2314701918178e-20,5.5969991764827932e-13,1.4432537481288349e-19,-3.0449172761839625e-34,-3.5923704221221146e-24,-3.6143934009888448e-37,-1.3363442009645134e-21,2.2405115486675807e-22,-9.695471444222811e-19,-6.905217350380802e-26,-7.4785086742133022e-34,-2.8688677500011578e-34,-4.4874734827176793e-28,-2.1643387374130877e-34,2.3399701968941952e-45,1.919323851007122e-29,-2.2709877334314777e-22,2.2584521273251488e-27,1.6888616209092859e-21,6.6706373297279451e-15,1.202359930710701e-25,1.7404192510497637e-27,-2.5992754388650914e-22,-3.8659574075935479e-44,-3.9920743287075105e-30,2.6904305707643211e-29,1.3774361259422801e-36,-3.2226644168528492e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899335304547895,0.10880298706377613,0.00010000000000000112,3.2209628509484582e-09,3.1022124238537995e-08,1.908213840897524e-08,7.4485080474498089e-14,1.2437814150557872e-08,8.7505569066861797e-13,4.9777074935917621e-10,5.1284689565395801e-16,1.2452094757714212e-17,4.2770371954085119e-15,3.2582849743285e-13,1.1136153120379704e-10,8.270859212314187e-12,2.459428465754094e-21,6.5637677489318032e-20,3.8950925860863943e-24,2.4584229259720121e-22,8.7721439460500603e-11,2.3655554570122648e-24,1.3680145018122315e-25,2.8439822677654701e-28,5.0755455201133802e-30,2.6443249081941826e-31,9.3624409357854081e-14,6.6525086546212528e-15,1.0512813948950514e-17,7.6156274918923551e-18,4.9029620661340928e-16,2.3378948104915604e-22,-1.2511201106299457e-22,1.4135523879998982e-17
2.191601410587084e-10,0.0016293591381792809,-3.2173670831394428e-20,-2.5009595439618184e-15,5.0433913008573986e-15,-3.192479208164231e-20,5.6171782219279135e-13,1.4527091688136179e-19,-3.0391479416245863e-34,-3.4627975002324718e-26,-3.670350524033956e-37,-1.3402115003126749e-21,2.2293979151961127e-22,-9.6922718404172906e-19,-6.9190853854389251e-26,-7.4785319867654402e-34,-2.880668315101349e-34,-4.4960750866888336e-28,-2.1749344417692408e-34,2.3386922193933704e-45,1.9196979672401907e-29,-2.2619406840025444e-22,2.266929469234793e-27,1.6887606845749872e-21,6.7051785749723308e-15,1.2109740163066873e-25,1.7945599268022924e-27,-2.6053103029606872e-22,-3.8688593611437623e-44,-4.3506931727849578e-30,2.7040869434427329e-29,1.3870374895419338e-36,-3.2500167256944951e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899334040766004,0.10880298702492606,0.00010000000000000112,3.2270859513990931e-09,3.1081083013009184e-08,1.910417356945119e-08,7.462664256625003e-14,1.2475699985476185e-08,8.7505567974167265e-13,4.9873276663003499e-10,5.1440904258572915e-16,1.2476160333923608e-17,4.302641484044503e-15,3.270732740148589e-13,1.1157414453758621e-10,8.3023278273959563e-12,2.4643826628070758e-21,6.6004340434743493e-20,3.9136692304552639e-24,2.4742902604455564e-22,8.7888918725935879e-11,2.3847818361666376e-24,1.3815993552409266e-25,2.8721966549739997e-28,5.1353479586045625e-30,2.6748404801156003e-31,9.391665825684954e-14,6.6869554872456536e-15,1.056734447337518e-17,7.6555077086136678e-18,4.9153085053434417e-16,2.356692009918638e-22,-1.2537312443174239e-22,1.4189380763511673e-17
2.1999184097900285e-10,0.0016293591380525517,-3.140174576162894e-20,-2.4413121399821235e-15,4.9613277127578176e-15,-3.1150687653782371e-20,5.6578808910595921e-13,1.4717550795713602e-19,-3.0276364757899117e-34,1.0507898655236177e-25,-3.7769792899304528e-37,-1.3416091375237037e-21,2.2098897648171288e-22,-9.6880966679393041e-19,-6.9465547212191858e-26,-7.4781776959980539e-34,-2.9043320748589003e-34,-4.5132690740523457e-28,-2.1962137526066518e-34,2.3374877078008067e-45,1.9214181659993553e-29,-2.2465492442245022e-22,2.2839305567605536e-27,1.6894466722460747e-21,6.7745842708700794e-15,1.2283353959738022e-25,1.9027290973038674e-27,-2.6171378850305794e-22,-3.8746137662493237e-44,-5.073469970737234e-30,2.7315434953931788e-29,1.4063931436725506e-36,-3.3052471692630208e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899331513200555,0.10880298694713618,0.00010000000000000112,3.2393321500100516e-09,3.1199000549706079e-08,1.914815410478632e-08,7.4909766720027147e-14,1.2551561431969741e-08,8.7505565788776705e-13,5.0065680100239331e-10,5.1753703822998227e-16,1.2524291482105788e-17,4.354158656701285e-15,3.2957001739931598e-13,1.1199937119685887e-10,8.3654443080877144e-12,2.4742934031390712e-21,6.6741667977389848e-20,3.9509985955104581e-24,2.506250956764928e-22,8.8223877250244911e-11,2.4236004164356559e-24,1.4090994053815033e-25,2.9293105685675603e-28,5.2567356243730892e-30,2.7367604617756163e-31,9.4501962139656869e-14,6.7561714689443235e-15,1.0676916714601799e-17,7.7356458743110567e-18,4.9400395581076838e-16,2.3946312841237953e-22,-1.258869651717081e-22,1.4297399808299545e-17
