Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411)
1.4488370398326242e-07,0.002986099974544182,6.1106087267771309e-12,4.0139674207186459e-08,3.1124066951036136e-11,2.8904877943075747e-07,9.7881968546102038e-06,1.5835414873379971e-05,3.99934577354162e-24,2.8142991419550171e-29,1.1089870127085172e-18,1.2905629747117706e-15,3.8649153640768558e-17,1.8624090404188857e-11,7.5575572897585086e-15,2.3438865776993898e-18,3.4481282699490497e-17,4.2696822304126593e-14,3.0529720461033787e-14,-7.1257515256142279e-38,-3.3759713738598901e-29,1.1706646403483362e-24,3.1192181962262504e-31,-1.757974180016843e-22,2.2877117673077786e-24,1.9151908479166499e-23,2.7382616001647559e-19,6.6889295394108814e-07,5.3392446514998489e-31,-5.9070927634080785e-25,-1.178626060843851e-27,2.1436544853765928e-24,1.7619671526218534e-32,0.88129999999999997,0.0,0.0,0.0,0.008082616029627206,0.10857032679769467,9.9999981293758019e-05,7.6835600994967516e-05,0.00043755730173766186,0.00032811962363386155,1.7121706347891004e-10,7.1352142827295378e-05,1.1462417142778459e-09,1.119935242712288e-06,9.8980138506462364e-13,1.0498911981165475e-14,0.00013348631982256371,0.0001359416142682967,0.00013222394214040931,0.00030100215604445386,1.0417705144989488e-13,3.7999233760898511e-09,3.6098147903485462e-12,4.5142842287694766e-08,0.00018878253854565132,6.9709971456613934e-07,1.0058088182027308e-07,8.2222375486318809e-08,3.2627204308471192e-08
1.467382491722723e-07,0.0029860897274740458,6.2777721877143717e-12,4.094517579970561e-08,3.1306239127226621e-11,2.973942141719239e-07,9.8275911718455015e-06,1.6285761682184851e-05,4.371557543134974e-24,2.645783907184817e-29,1.1804253426551978e-18,1.3935616734442779e-15,4.1047843593973349e-17,1.9216361546544108e-11,8.0466776377400694e-15,2.538896106067318e-18,3.6109848194700735e-17,4.4607521213715732e-14,3.2659031459599654e-14,-6.8560502125450791e-38,-3.3572969748859277e-29,8.3526398695721649e-25,3.514210511414936e-31,-1.749269345876675e-22,2.4977905585421218e-24,2.0505227895801509e-23,2.9596905830665717e-19,7.0020142228150987e-07,5.957650107067025e-31,-5.6691463956589842e-25,-1.1352427074487724e-27,2.429024411281588e-24,1.9850774535557486e-32,0.88129999999999997,0.0,0.0,0.0,0.0080634676207635859,0.10856636539506873,9.9999980696850404e-05,7.7600062306678821e-05,0.00043909435158637748,0.00032873978379440561,1.7181283467094966e-10,7.1484682990656837e-05,1.1437558963034265e-09,1.1238322982898009e-06,9.9163999049807897e-13,1.0535445203754093e-14,0.00013677624566339549,0.00013936347191970897,0.00013373503903690644,0.00030663001327470882,1.0679454643272718e-13,3.8957800016726874e-09,3.6989505512674621e-12,4.6307226514148441e-08,0.00019098236566143936,7.2639226868115282e-07,1.0481046464134316e-07,8.5756972396870269e-08,3.4047614955799334e-08
1.4859279436128216e-07,0.0029860794687377326,6.4490633685796478e-12,4.1753416656572802e-08,3.1484632339351644e-11,3.0581515004708387e-07,9.8651225970606242e-06,1.6739114803809878e-05,4.7704850517758539e-24,2.8047221416311054e-29,1.2549950982673512e-18,1.5027955736476478e-15,4.3546925123605369e-17,1.9816375268681747e-11,8.5575910380568022e-15,2.7463374543885331e-18,3.777753253462135e-17,4.6558784675249761e-14,3.4890385310203455e-14,-7.2871438845099387e-38,-3.189298265053111e-29,7.6822631189229724e-25,3.9513091861309044e-31,-1.6581404730148256e-22,2.723276056799526e-24,2.1928659348023118e-23,3.1948089205750648e-19,7.3240196059417041e-07,6.6348244151172265e-31,-5.1645429650621491e-25,-1.0626252249168052e-27,2.7466646675790966e-24,2.232205515678198e-32,0.88129999999999997,0.0,0.0,0.0,0.0080444107910675033,0.10856239797216891,9.9999980092029415e-05,7.8359772014649054e-05,0.00044056998211996123,0.00032931280556517387,1.7238452526154644e-10,7.1606963215521929e-05,1.1412823698772181e-09,1.1275718393678662e-06,9.9333626942333305e-13,1.0570501795549236e-14,0.00014008035644945903,0.00014280509425847605,0.00013524210618706659,0.000312263896472047,1.0942698804555467e-13,3.9921934533901161e-09,3.7884762272196033e-12,4.7478358825870747e-08,0.00019317742674206413,7.5641293180545207e-07,1.0914517193059628e-07,8.9381960988526783e-08,3.5504882996130712e-08
1.5044733955029204e-07,0.0029860692000744245,6.6246172856662962e-12,4.256428592169262e-08,3.1659310874160904e-11,3.1430960904902989e-07,9.9008693017240445e-06,1.7195336396815369e-05,5.197442785102575e-24,3.0702825841619623e-29,1.3327615946206143e-18,1.6185151654854563e-15,4.6148329337377073e-17,2.0424034570816979e-11,9.0907690920904997e-15,2.9667489124837393e-18,3.9484095310141656e-17,4.8550148656324445e-14,3.7226139352931703e-14,-6.8693463533955681e-38,-3.0815917680482756e-29,1.0133238432069504e-24,4.4341505797125219e-31,-1.6043100249371612e-22,2.9650087606765329e-24,2.3424489682533603e-23,3.4441895278433986e-19,7.6550057551564103e-07,7.375100333978503e-31,-4.7961354047624471e-25,-9.698327816983175e-28,3.0995704606521249e-24,2.5054882940485488e-32,0.88129999999999997,0.0,0.0,0.0,0.0080254446886482231,0.10855842516738144,9.9999979479389431e-05,7.91147562248969e-05,0.00044198574022414906,0.00032984018034669914,1.7293274370160351e-10,7.1719309208259483e-05,1.1388210182632785e-09,1.1311578458922007e-06,9.9489474005948758e-13,1.0604119066833445e-14,0.0001433977391004258,0.00014626560951360996,0.00013674516202818958,0.00031790300235185674,1.1207370759151493e-13,4.0891392358161628e-09,3.878367127629064e-12,4.8655930901811402e-08,0.00019536774529552067,7.8716494588232114e-07,1.1358546547718948e-07,9.3097785094577692e-08,3.69991959792551e-08
1.523018847393019e-07,0.0029860589231804177,6.8045711059590832e-12,4.3377675748402061e-08,3.1830099222024221e-11,3.2287565140983709e-07,9.9349071104210729e-06,1.765429260819711e-05,5.6537718196092156e-24,3.3443289135363884e-29,1.4137894080252428e-18,1.7409751907030043e-15,4.885396466707113e-17,2.1039243751702648e-11,9.6466786621537262e-15,3.2006797811485554e-18,4.122929166966054e-17,5.0581148117107511e-14,3.9668620767595669e-14,-6.9506521528171477e-38,-2.8989291892391345e-29,1.1855547411629642e-24,4.9666128047071082e-31,-1.5075817907358038e-22,3.2238588023450091e-24,2.4995037179393028e-23,3.7084165619395516e-19,7.995029708213416e-07,8.1830027799723503e-31,-4.2414453470663009e-25,-8.4047579793047883e-28,3.490952821886242e-24,2.8072138799663458e-32,0.88129999999999997,0.0,0.0,0.0,0.0080065684689744655,0.10855444760287193,9.9999978859023584e-05,7.9865040856836071e-05,0.00044334314307894156,0.00033032336429357202,1.7345808673847811e-10,7.1822038950039596e-05,1.1363717257332278e-09,1.1345942212554679e-06,9.9631981346121218e-13,1.063633361023677e-14,0.00014672750322220708,0.00014974416440730946,0.00013824422483076285,0.00032354655268482599,1.1473405066611185e-13,4.1865933715862127e-09,3.9685991737512507e-12,4.9839641579518141e-08,0.00019755334460646836,8.1865134841278362e-07,1.1813177737667575e-07,9.6904862091322906e-08,3.853073037766747e-08
1.5415642992831178e-07,0.0029860486397066464,6.9890640704611332e-12,4.4193480619530709e-08,3.1997269021941508e-11,3.3151137579177881e-07,9.967309481128258e-06,1.8115853551488507e-05,6.1408491791018809e-24,3.4482654379043262e-29,1.4981423647971533e-18,1.8704346049049678e-15,5.166571515582103e-17,2.1661908459742285e-11,1.0225781850596781e-14,3.4486902451998597e-18,4.3012873913522788e-17,5.2651318811035524e-14,4.2220126027726541e-14,-6.5982780380001673e-38,-2.7589685069598342e-29,1.3296975754553438e-24,5.5528225704698258e-31,-1.4352213091064318e-22,3.5007263861218507e-24,2.6642651783733745e-23,3.9880853104174825e-19,8.3441455382022231e-07,9.0632780522426774e-31,-3.714256241682931e-25,-6.8714560563946418e-28,3.924249302601201e-24,3.1398294858326635e-32,0.88129999999999997,0.0,0.0,0.0,0.0079877812953843882,0.10855046588463851,9.9999978231023681e-05,8.0610651644783506e-05,0.00044464367806306039,0.00033076377845669286,1.7396113937460705e-10,7.1915462733537961e-05,1.1339343776376804e-09,1.1378847920264182e-06,9.9761579402791041e-13,1.0667181298197208e-14,0.00015006878105131117,0.00015323992421438558,0.00013973931269993802,0.00032919379368849527,1.1740737718386958e-13,4.2845324032222248e-09,4.0591488972645096e-12,5.1029196865818659e-08,0.00019973424773820625,8.5087497742561208e-07,1.2278451075860537e-07,1.0080358351650774e-07,4.0099651842122783e-08
1.5601097511732166e-07,0.0029860383512607005,7.1782375067225292e-12,4.5011597536397617e-08,3.2161249180205671e-11,3.4021491941502248e-07,9.9981474924059481e-06,1.8579893277873206e-05,6.6600834574009456e-24,3.799305999063163e-29,1.5858835317499579e-18,2.0071564697763673e-15,5.4585437903786237e-17,2.2291935739314079e-11,1.0828535997118079e-14,3.7113512420824277e-18,4.4834593038236817e-17,5.4760199026089947e-14,4.4882920452776276e-14,-6.5697173455662988e-38,-2.5699940086872126e-29,1.407398783041674e-24,6.1971687998002303e-31,-1.3348406729132178e-22,3.7965422536344749e-24,2.8369715371487149e-23,4.2838020583840753e-19,8.7024044194728523e-07,1.0020935940856562e-30,-3.0430368954619752e-25,-4.92867588578864e-28,4.4031352830752846e-24,3.5059498532467539e-32,0.88129999999999997,0.0,0.0,0.0,0.007969082339567465,0.10854648060258572,9.9999977595480074e-05,8.1351614139557027e-05,0.0004458888026977541,0.00033116280896908619,1.7444247483991786e-10,7.1999883206567058e-05,1.1315088604736327e-09,1.141033307769285e-06,9.98786880108947e-13,1.0696697281270046e-14,0.00015342072737151182,0.0001567520727966063,0.00014123044357713271,0.00033484399540923429,1.2009306140432208e-13,4.3829333943227176e-09,4.1499934381085179e-12,5.2224309936842045e-08,0.00020191047753482383,8.8383847655014846e-07,1.2754404053467058e-07,1.0479431570290442e-07,4.1706115463730564e-08
1.5786552030633153e-07,0.002986028059405703,7.3722346596868636e-12,4.5831927087730957e-08,3.2321529345081051e-11,3.489844580534316e-07,1.0027489846281124e-05,1.9046289734140834e-05,7.2129061860715e-24,3.957899128293429e-29,1.6770752101019009e-18,2.1514078962537784e-15,5.7614963835349617e-17,2.2929234067776561e-11,1.1455393700716729e-14,3.9892443315565887e-18,4.6694200089299248e-17,5.6907331078437514e-14,4.7659237942778498e-14,-6.1743566300849631e-38,-2.3698962924394042e-29,1.7527869188995511e-24,6.9043117806793485e-31,-1.2305879283707294e-22,4.1122681355048166e-24,3.0178642054946579e-23,4.5961839659231698e-19,9.0698546930729071e-07,1.1061193776997815e-30,-2.3262863590803925e-25,-2.6822034169714924e-28,4.9315352059395389e-24,3.9083658451725565e-32,0.88129999999999997,0.0,0.0,0.0,0.0079504707819554599,0.10854249233064116,9.9999976952481887e-05,8.2087953710098242e-05,0.00044707994467381798,0.00033152180731554643,1.7490265461516875e-10,7.2075595424137828e-05,1.1290950619395033e-09,1.1440434411965033e-06,9.9983716472587001e-13,1.072491598955807e-14,0.00015678251937670173,0.00016027981258254586,0.00014271763524169789,0.00034049645112759879,1.2279049193699282e-13,4.48177392901671e-09,4.2411105408605123e-12,5.342470111840134e-08,0.00020408205662344561,9.1754429997469286e-07,1.3241071411873592e-07,1.0887740039886887e-07,4.3350266031219887e-08
1.597200654953414e-07,0.0029860177656617134,7.5712005236507539e-12,4.6654371866680199e-08,3.2478180996308943e-11,3.5781820597474181e-07,1.0055402876856648e-05,1.9514924715183135e-05,7.8007800319122329e-24,4.2338620554720415e-29,1.7717789304538742e-18,2.3034599540602507e-15,6.0756099836100083e-17,2.3573713387789067e-11,1.2106802856455998e-14,4.2829615630476577e-18,4.8591447446185871e-17,5.9092262732638322e-14,5.0551280800526605e-14,-5.5496800841435226e-38,-2.1741052980503799e-29,2.1596455614207943e-24,7.6791958652068061e-31,-1.1296343060948847e-22,4.448897202224936e-24,3.2071878511443404e-23,4.9258589323687403e-19,9.4465419332254908e-07,1.218948029376187e-30,-1.5087015924723565e-25,-1.1100102214708583e-29,5.513634316520771e-24,4.3500533960097252e-32,0.88129999999999997,0.0,0.0,0.0,0.0079319458120872908,0.10853850162687721,9.9999976302116614e-05,8.2819695545153368e-05,0.00044821850191049386,0.00033184209062625411,1.753422284538525e-10,7.214288691862272e-05,1.1266928709864546e-09,1.146918788311927e-06,1.0007706365457467e-12,1.0751871134051152e-14,0.00016015335651007432,0.00016382236452502422,0.00014420090531267057,0.0003461504767616474,1.2549907167497536e-13,4.581032110801418e-09,4.3324785504709845e-12,5.4630097857451024e-08,0.00020624900741659626,9.51994717446957e-07,1.3738485215262274e-07,1.130531553953532e-07,4.5032238291111611e-08
1.6138915616545028e-07,0.0029860085008978957,7.7546393063821752e-12,4.7396301752097028e-08,3.2616591817008601e-11,3.6582203302947383e-07,1.0079355465437554e-05,1.9938515496261391e-05,8.3610707870434882e-24,4.496598808522556e-29,1.8600653066602402e-18,2.4472035136003893e-15,6.3680021648543366e-17,2.4159811292806415e-11,1.2714429027910888e-14,4.5613343897928257e-18,5.0330949840955193e-17,6.1090651469060239e-14,5.3254859277693026e-14,-5.2883105554186905e-38,-1.9762085152562276e-29,2.2969922929857081e-24,8.4388347877583387e-31,-1.0250450247459018e-22,4.7705821330293095e-24,3.3849924888936673e-23,5.2378794804221655e-19,9.7934935457493947e-07,1.3284911693443322e-30,-6.1201378935716048e-26,2.6150139541885354e-28,6.0871150570117652e-24,4.7837654610247165e-32,0.88129999999999997,0.0,0.0,0.0,0.0079153467094549828,0.10853490836287112,9.9999975710560269e-05,8.3474352807507988e-05,0.0004491993749581431,0.00033209830545147495,1.7572067177924833e-10,7.2196481195012518e-05,1.1245407328708867e-09,1.1493942688675023e-06,1.0015140996997667e-12,1.0775077701254223e-14,0.00016319419962419206,0.00016702269664581657,0.00014553250984840902,0.00035123989449830116,1.2794584396160617e-13,4.6707038820952174e-09,4.4149068661358571e-12,5.5719015112901279e-08,0.00020819532429076725,9.8363845228680486e-07,1.4195370250184612e-07,1.1689081183813896e-07,4.6578454351443758e-08
1.6305824683555917e-07,0.0029859992368468547,7.9423298543505367e-12,4.8139800322566725e-08,3.2752492447714493e-11,3.7387520626316184e-07,1.0102247198908106e-05,2.036374593442489e-05,8.9520722304946926e-24,4.7549927789553497e-29,1.9512894164234615e-18,2.5976913270429123e-15,6.6697070920297879e-17,2.4751590524595378e-11,1.3342620924550403e-14,4.8534588292315509e-18,5.2100565903714808e-17,6.3118977379687742e-14,5.6055494537820633e-14,-5.1177706195293224e-38,-1.7676995019655211e-29,2.2347060231146547e-24,9.261616606834704e-31,-9.1326603088431842e-23,5.110798187714981e-24,3.5700100943250112e-23,5.5648972093601258e-19,1.0147991291356345e-06,1.4460609010831949e-30,3.6212784965976464e-26,5.7430520218160148e-28,6.7111463857726576e-24,5.2543049671426572e-32,0.88129999999999997,0.0,0.0,0.0,0.0078988165166143289,0.10853131395323438,9.9999975113168192e-05,8.412532427472804e-05,0.00045013974010230703,0.00033232511298552411,1.7608324447704014e-10,7.2243680746562154e-05,1.1223978288847738e-09,1.1517659374148705e-06,1.0021688548310265e-12,1.079731107546035e-14,0.0001662411859968986,0.00017023386849476671,0.00014686096465859193,0.0003563295796307895,1.3040075966065329e-13,4.7606813943453625e-09,4.4975064052049676e-12,5.6811583075230921e-08,0.00021013792626944515,1.0158884062808566e-06,1.4661003520201117e-07,1.2080396892393133e-07,4.8155491814057423e-08
1.6472733750566805e-07,0.0029859899745276666,8.1343813735646675e-12,4.8884802425608334e-08,3.2885226353830255e-11,3.8197650308662956e-07,1.0124121608105374e-05,2.0790537613957546e-05,9.574906969759085e-24,4.9792328310943291e-29,2.0454945071807616e-18,2.7551289250615142e-15,6.9808510973577682e-17,2.5348988566874285e-11,1.3991695546568515e-14,5.1597877504734925e-18,5.3900122155350135e-17,6.5176926699539388e-14,5.8954726508730224e-14,-4.8288241584218341e-38,-1.5172744271263222e-29,2.3683269726300127e-24,1.0151782217724136e-30,-7.7938231714323606e-23,5.4703365187357194e-24,3.7624259475515091e-23,5.9073916641458905e-19,1.0510062909677533e-06,1.5721044359634418e-30,1.3870363536375799e-25,9.3237516619924874e-28,7.389369502431069e-24,5.7642636740335482e-32,0.88129999999999997,0.0,0.0,0.0,0.0078823546627470528,0.10852771877251108,9.9999974510001086e-05,8.4772627941913657e-05,0.00045104055515925488,0.00033252340354466447,1.7643032318510709e-10,7.2284679885065281e-05,1.120264080828861e-09,1.1540362575889814e-06,1.0027375974449159e-12,1.0818594352185697e-14,0.0001692937773827144,0.00017345535023739446,0.00014818628226176948,0.00036141907819693117,1.3286341287246077e-13,4.8509497535064348e-09,4.5802626054013375e-12,5.7907617649374936e-08,0.00021207682925544188,1.0487458703919132e-06,1.5135403124259084e-07,1.2479281100984917e-07,4.9763429068915423e-08
1.6639642817577693e-07,0.0029859807149312874,8.3309040647883353e-12,4.9631242811947586e-08,3.3015805621064983e-11,3.9012472558902405e-07,1.0145020738556067e-05,2.1218814485617835e-05,1.0230719735116449e-23,5.2646799659642023e-29,2.142723318929884e-18,2.9197242474041988e-15,7.3015589416283994e-17,2.5951943913051378e-11,1.4661966991160757e-14,5.4807805736091846e-18,5.5729448488634589e-17,6.7264191904769025e-14,6.1954074605512164e-14,-4.2608307787621535e-38,-1.2272051465383204e-29,2.7635638678505577e-24,1.1113788542351287e-30,-6.2515105998940169e-23,5.8500100378525529e-24,3.962427564505415e-23,6.2658491157631864e-19,1.0879734490486033e-06,1.7070860696841209e-30,2.5003428816160612e-25,1.3355454166932226e-27,8.1256274225268293e-24,6.3163790205500003e-32,0.88129999999999997,0.0,0.0,0.0,0.0078659605836252366,0.10852412318526858,9.9999973901118716e-05,8.5416281690291789e-05,0.00045190275884333844,0.00033269404589667613,1.7676227699317603e-10,7.2319668215547792e-05,1.1181394114118369e-09,1.1562076436524637e-06,1.0032229577541859e-12,1.0838950164107432e-14,0.00017235144954995526,0.00017668662390248963,0.00014950847507598619,0.00036650794966242841,1.3533340682453784e-13,4.9414943984467077e-09,4.6631612827462855e-12,5.9006939271396977e-08,0.00021401204901710409,1.0822120267170485e-06,1.5618585583020004e-07,1.2885750826924786e-07,5.1402338555812221e-08
1.678011529184526e-07,0.0029859729247735125,8.4998463386333815e-12,5.026052365829784e-08,3.3124017530214226e-11,3.9701786112901139e-07,1.0161883704189391e-05,2.1580353706630483e-05,1.0809068989364883e-23,5.5348239633356441e-29,2.2269264164106297e-18,3.063950703380614e-15,7.5789721292586997e-17,2.6463659901575063e-11,1.524272992372852e-14,5.7626373360577648e-18,5.7291977716892786e-17,6.9043354446669734e-14,6.4557045332247716e-14,-3.6079278916558665e-38,-9.7181771863251574e-30,3.1195578992038931e-24,1.1982526237915636e-30,-4.8934380116270513e-23,6.1857635736332026e-24,4.1367689886265165e-23,6.58026309691622e-19,1.1196761766824051e-06,1.8279697436343703e-30,3.5482250371453124e-25,1.708347901071722e-27,8.7932131360286689e-24,6.8158313350000255e-32,0.88129999999999997,0.0,0.0,0.0,0.0078522152627298111,0.10852109704582781,9.9999973384290843e-05,8.5955172145480609e-05,0.00045259915222302079,0.00033281685682296907,1.7703019738797295e-10,7.2344592534404027e-05,1.116358246165975e-09,1.1579601734647069e-06,1.003568709464773e-12,1.0855379378537825e-14,0.0001749283818357953,0.00017941331515548839,0.00015061883429446,0.00037078999877140613,1.3741758436238285e-13,5.0179014045257705e-09,4.733029971190471e-12,5.9934558910542139e-08,0.00021563790800903745,1.1108500103316669e-06,1.6032054562402621e-07,1.3233730126759971e-07,5.2805713802648243e-08
1.6920587766112826e-07,0.0029859651377873134,8.6721012209368158e-12,5.0890742794686052e-08,3.3230152111457148e-11,4.0394271669578289e-07,1.0178108052573001e-05,2.1942849934651655e-05,1.1412301361052205e-23,5.7611493764049037e-29,2.3133260668159958e-18,3.2135225940012687e-15,7.8633191389343762e-17,2.6979233809571637e-11,1.5838911296745396e-14,6.0554917841236303e-18,5.8875378693517351e-17,7.0842893059339816e-14,6.7232873987630517e-14,-2.9130807416393748e-38,-7.0541906366785215e-30,3.4239449473444104e-24,1.290837761008096e-30,-3.4706925570311778e-23,6.5368800543031305e-24,4.3167322495997669e-23,6.9066302803875141e-19,1.1519203262111138e-06,1.9558244241885699e-30,4.7134333887651385e-25,2.1150059964211616e-27,9.5073080738882361e-24,7.3489974915550648e-32,0.88129999999999997,0.0,0.0,0.0,0.0078385172235809208,0.10851807107601601,9.9999972863490941e-05,8.6491500449600118e-05,0.00045326938665146482,0.00033292117870155905,1.7728787249417822e-10,7.2365498167824662e-05,1.1145834122743327e-09,1.159645687387444e-06,1.0038587137197735e-12,1.0871180347781721e-14,0.00017750825435374664,0.00018214628797000421,0.00015172699621440882,0.00037507105291291227,1.395064604671492e-13,5.0944857161191471e-09,4.8029817582969604e-12,6.0864280765542665e-08,0.00021726117846670938,1.1399204849487623e-06,1.6451763267423217e-07,1.3587101996283834e-07,5.4231110885989488e-08
