Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445)
2.0371881180886667e-12,0.00246770378855191,6.7354478767476508e-21,1.3333651473093663e-16,-1.122387927978906e-17,6.6894068050690419e-21,3.5782523914473733e-14,2.0075806995460845e-22,-1.8369521015981843e-30,-6.1594913955282281e-19,7.0981072969975026e-35,6.1528650468495474e-19,9.9770410811286211e-30,-3.4158086437854789e-18,7.0487121820340095e-25,-1.8397818120217502e-30,-6.719011296931965e-36,-1.2037350789060641e-28,-1.9787988189358639e-37,4.4736960442653679e-43,6.393367034866803e-29,1.4485655757606449e-28,2.3341759920101203e-23,2.2808743905426438e-23,3.462449867281687e-16,9.6446961801833276e-27,1.1865500376297601e-30,3.2878842558530278e-25,-1.0004340688180516e-41,3.5885189434127182e-37,1.2992578287925811e-27,2.2161388319023415e-36,-3.0445576562450682e-47,0.88129999999999997,0.0,0.0,0.0,0.009889955994065806,0.10880299989190186,0.00010000000000000347,1.6973238899429748e-09,1.7111860997766126e-08,1.7060222896848927e-08,7.579162829903756e-15,7.9803127378373945e-11,2.088040210703908e-09,2.8251685850214594e-11,1.0412856293401258e-18,2.5078015759370727e-19,6.2368506134014873e-19,8.4998972287252288e-15,2.4204902082668648e-09,2.0078432830999478e-13,1.5054063853228963e-21,9.7026296860960387e-22,8.5986713078925073e-24,3.724422824286753e-23,3.519640810718493e-09,8.8617056611225997e-27,3.4824888310997805e-30,2.75188216074502e-31,2.9488145341876279e-35,7.2562824475659896e-36,7.8880878092227262e-14,3.4608952413622507e-16,1.1489120034509986e-19,4.0594306941210774e-20,2.1798093229011601e-16,4.3860857865351215e-25,6.3912204435721613e-22,2.4763598420371779e-16,3.6348886417833405e-33,3.1300825507752027e-15,6.8267216614932923e-16,2.0859313584228316e-18
2.0685715650547575e-12,0.002467703788544214,6.7364284537892864e-21,1.3331341788231347e-16,-4.0828822040217418e-17,6.6882418833233329e-21,3.6598780031625985e-14,2.0865826065135164e-22,-1.8368293461644653e-30,-1.7668428914628798e-18,7.1740030652584166e-35,1.7661679034358984e-18,1.0164141793901405e-29,-3.4792144883729712e-18,7.177675491031998e-25,-1.8398535135176265e-30,-8.1932423272153235e-36,-1.3040149629619937e-28,-2.3595279262075286e-37,5.4779461736119095e-43,6.7293428273570883e-29,1.4476781366053106e-28,2.4227054400430808e-23,2.3377437047399882e-23,3.6246330844115329e-16,1.0252157239161713e-26,1.2807306052358003e-30,3.3925577808368113e-25,-1.1070174567510218e-41,3.8430226851497739e-37,1.3710119382559396e-27,2.3789817434647616e-36,-3.4241675278830771e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899553167024964,0.1088029998887821,0.00010000000000000353,1.7234715245635008e-09,1.7375245536470015e-08,1.7321810637222387e-08,7.6958262178533503e-15,8.2259672968560436e-11,2.0907277360692077e-09,2.8913969477519494e-11,1.0733396049622634e-18,2.5665905279360303e-19,6.5370491906756943e-19,8.7636764674854438e-15,2.4695622786037954e-09,2.0701575185054064e-13,1.5408558467584918e-21,1.0157426928653058e-21,8.8829476066946542e-24,3.9103175380499581e-23,3.590996641481459e-09,9.4545075698887872e-27,3.7750713692351811e-30,2.9831717865523025e-31,3.2478059039893801e-35,7.9297635209558763e-36,8.1320575382406917e-14,3.6229983854861739e-16,1.2062136361810801e-19,4.2872302280006868e-20,2.1807274014224973e-16,4.6663158519395669e-25,6.5089357751554779e-22,2.5702722145220784e-16,3.940425399716352e-33,3.1722428245082939e-15,7.0355215324016538e-16,2.1854094546560182e-18
2.099955012020848e-12,0.0024677037885364197,6.7421685650858654e-21,1.3338388409566443e-16,1.6272177349420424e-16,6.6917713586398362e-21,3.7422467814217467e-14,2.1676123873980742e-22,-1.8371547218150187e-30,1.2164610120801469e-18,7.0111161236810729e-35,-1.2171332821615816e-18,1.0258301245250782e-29,-3.4614353499547993e-18,7.1472286169291059e-25,-1.8403448668172286e-30,-9.7945069271240167e-36,-1.4044468070379234e-28,-2.7715219297346587e-37,5.2470221579351203e-43,7.0621603906224443e-29,1.4476294375199614e-28,2.5130119241009282e-23,2.3329888372329792e-23,3.7917936012617608e-16,1.0887848374566229e-26,1.3807962311558327e-30,3.4972622086192814e-25,-1.2136025939189981e-41,4.0984100055483155e-37,1.445463816921733e-27,2.5518790574933669e-36,-3.8305248892966377e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899546393418653,0.1088029998856227,0.00010000000000000353,1.7496191558524539e-09,1.7638627238548e-08,1.7583361708037695e-08,7.8124883483676168e-15,8.4752810566770092e-11,2.0932619118569902e-09,2.9579277803258173e-11,1.1058710553668601e-18,2.6256479768703863e-19,6.846954157267275e-19,9.0314848323046442e-15,2.5186956441922328e-09,2.1334235557612808e-13,1.5764709289950876e-21,1.0626203792713179e-21,9.1718110184917397e-24,4.1023061319138991e-23,3.6624416023082092e-09,1.0076647750613297e-26,4.0870507823060429e-30,3.229803722710315e-31,3.5717157769031667e-35,8.6542061517837619e-36,8.379714196626975e-14,3.7900760728671544e-16,1.2653948034821552e-19,4.5238006965009131e-20,2.1835189718960046e-16,4.9598770802213142e-25,6.4822619248459524e-22,2.6660691276206933e-16,4.2662327771998076e-33,3.2141869034813564e-15,7.247066860622444e-16,2.2879041595066207e-18
2.131338458986939e-12,0.002467703788528531,6.7578349174921328e-21,1.3365087513283893e-16,5.8580690205076404e-16,6.705160971406565e-21,3.8253410962814787e-14,2.2506970947048132e-22,-1.8368814150242356e-30,2.4177325088518793e-18,6.5694255664553494e-35,-2.4183873727987175e-18,1.0240308386738149e-29,-3.3652355247948115e-18,6.9628176845770922e-25,-1.8402090138811156e-30,-1.1524016716393675e-35,-1.5034751149301556e-28,-3.2147692150916553e-37,3.8257644279101565e-43,7.3893569972708636e-29,1.4481583420391544e-28,2.6050975692039565e-23,2.2556936890844488e-23,3.9640060311364098e-16,1.1552628115403678e-26,1.4870177026598416e-30,3.6021014695216153e-25,-1.3201785081273868e-41,4.3547535932581357e-37,1.5226670744999605e-27,2.7353539748646583e-36,-4.2546910432911636e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899539619837582,0.10880299988242381,0.00010000000000000345,1.7757667838098424e-09,1.7902006189654789e-08,1.7844876137771598e-08,7.9291492605947088e-15,8.7282511702130333e-11,2.095651513436972e-09,3.0247517508405309e-11,1.1388796090486494e-18,2.6849656389813313e-19,7.1667332127906684e-19,9.3033223155296912e-15,2.5678867972221179e-09,2.1976413843610608e-13,1.6122466422718185e-21,1.110917096236495e-21,9.4652585398652258e-24,4.3004860331198743e-23,3.7339705924850156e-09,1.0729078453606388e-26,4.4193759444662755e-30,3.4925292202722521e-31,3.9221780711441717e-35,9.4326144934745523e-36,8.6310565131402788e-14,3.9622028683532232e-16,1.3264857653380363e-19,4.7693240578284235e-20,2.1878056675879462e-16,5.2671936390353222e-25,6.3161142624569443e-22,2.7637528127269491e-16,4.6133036064012232e-33,3.2559466330024166e-15,7.4613429064663251e-16,2.3934547722059154e-18
2.1627219059530296e-12,0.002467703788520544,6.7887909684369251e-21,1.3422127437004788e-16,1.1108933970902216e-15,6.7337732045940588e-21,3.9092009936985133e-14,2.3358638633229609e-22,-1.840628415630881e-30,2.4674349515455003e-18,5.9958323406992588e-35,-2.4680655373892766e-18,1.0165527491653203e-29,-3.2324176336373658e-18,6.7065653554405408e-25,-1.8440802359320721e-30,-1.3380964367865604e-35,-1.5994770354971609e-28,-3.6887579859108618e-37,1.8292671778931675e-43,7.7204214977470622e-29,1.4519034515597545e-28,2.6989643669752299e-23,2.1432021342491703e-23,4.1413449850141762e-16,1.224736905372569e-26,1.5996747142476516e-30,3.7072651956805351e-25,-1.4268636005802489e-41,4.6124159382630264e-37,1.6026754051576191e-27,2.9291181554825185e-36,-4.689455369437822e-47,0.88129999999999997,0.0,0.0,0.0,0.00988995328462813,0.10880299987918556,0.0001000000000000033,1.8019144084356727e-09,1.8165382362640904e-08,1.8106353954886668e-08,8.045808942396523e-15,8.9848747917941557e-11,2.0979047779619082e-09,3.091859834577203e-11,1.172364894687302e-18,2.7445355031916603e-19,7.4965547568498443e-19,9.5791889071728925e-15,2.61713244502679e-09,2.2628109941767141e-13,1.6481781625656882e-21,1.1606539156050468e-21,9.763287171300792e-24,4.5049546315782106e-23,3.8055788241386068e-09,1.1412768521855429e-26,4.7730289310616374e-30,3.7721258669913756e-31,4.3009128579402587e-35,1.0268133186970855e-35,8.8860832168358001e-14,4.1394533344271285e-16,1.3895167807609924e-19,5.0239826791426446e-20,2.1922464831702291e-16,5.5886975543090854e-25,6.0848384709918472e-22,2.8633253603606023e-16,4.9826655435763754e-33,3.2975470840515977e-15,7.6783369402720663e-16,2.5021003895319283e-18
2.1941053529191204e-12,0.0024677037885124592,6.8344023944956795e-21,1.3508241945321134e-16,1.4096766267633205e-15,6.7769727553573791e-21,3.9939359841682274e-14,2.4231412494019737e-22,-1.8447346514305919e-30,-9.30637339589139e-19,5.6945034519191121e-35,9.3001630500504515e-19,1.0196735677613595e-29,-3.1784228212920895e-18,6.6051847896968565e-25,-1.8483394506521567e-30,-1.5361617185424477e-35,-1.6926191086651062e-28,-4.1927635935568348e-37,1.0130345854686783e-43,8.0814649006671767e-29,1.4553421142466415e-28,2.7946142058595446e-23,2.0999787703804657e-23,4.3238850569832475e-16,1.2972955142150643e-26,1.7190543307569925e-30,3.8129785425876069e-25,-1.5337750536467883e-41,4.8716629587547395e-37,1.6855425727204263e-27,3.1317502675627592e-36,-5.1365393256388905e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899526072751629,0.10880299987590801,0.00010000000000000324,1.8280620297299517e-09,1.8428755520795905e-08,1.836779518782778e-08,8.1624672893918001e-15,9.2451490774839915e-11,2.1000295266190676e-09,3.1592432507175194e-11,1.2063265411886968e-18,2.8043497749308248e-19,7.8365877285752469e-19,9.859084567120608e-15,2.6664294612149657e-09,2.328932374738357e-13,1.6842607975147262e-21,1.2118519077403222e-21,1.0065893917114628e-23,4.7158092670788396e-23,3.877261751177076e-09,1.2128700212610254e-26,5.1490193232958186e-30,4.0693930719440422e-31,4.709712978947823e-35,1.1164025158252079e-35,9.1447930372664314e-14,4.3219020166597734e-16,1.4545181018903019e-19,5.2879592094601734e-20,2.1940400248391416e-16,5.9248272365030341e-25,5.9937495238212648e-22,2.9647887521777688e-16,5.3753750994306301e-33,3.3389655261837741e-15,7.8980364410142971e-16,2.6138799491525415e-18
2.225488799885211e-12,0.002467703788504276,6.8836260418090447e-21,1.3601418272895879e-16,1.230691569602873e-15,6.8237154940351037e-21,4.0796513267252623e-14,2.5125604225426313e-22,-1.8550326768854203e-30,-4.9241776729282418e-18,6.021132707932304e-35,4.9235344968784013e-18,1.0481543026632021e-29,-3.2933081581397397e-18,6.8354949788288648e-25,-1.8588530755768994e-30,-1.7460670615762916e-35,-1.7862031875907701e-28,-4.7265397872226658e-37,2.7146848179989516e-43,8.4957862157407025e-29,1.4609911837769312e-28,2.8920488491997207e-23,2.2191319475330821e-23,4.5117008127566813e-16,1.3730284819805489e-26,1.8454531692457721e-30,3.9193835370287553e-25,-1.6411358950015426e-41,5.1327434835460179e-37,1.7713224297843767e-27,3.3420294863957224e-36,-5.6139659824180404e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899519299249661,0.10880299987259129,0.00010000000000000337,1.8542096476926868e-09,1.8692125495507759e-08,1.8629199865014403e-08,8.2791242263194104e-15,9.5090711858243889e-11,2.1020330738218348e-09,3.2268935226500723e-11,1.2407641777820882e-18,2.864400929666968e-19,8.1870017430044675e-19,1.0143009212013922e-14,2.7157749219699112e-09,2.3960055148342769e-13,1.720490026012308e-21,1.2645321390149604e-21,1.0373075786823689e-23,4.9331472064494115e-23,3.9490151220725745e-09,1.2877872890296706e-26,5.5483923804396809e-30,4.3851585513027013e-31,5.1504670994834409e-35,1.2123708398100368e-35,9.407184704736837e-14,4.5096234322256879e-16,1.5215199693286713e-19,5.5614366254457102e-20,2.1917250578425301e-16,6.2760292673897857e-25,6.2030184882932244e-22,3.0681448372108547e-16,5.7925262161866646e-33,3.3801127721957899e-15,8.1204253587498994e-16,2.7288321556176061e-18
2.256872246851302e-12,0.002467703788495997,6.9222935391158248e-21,1.3673414581864888e-16,6.9280271307960948e-16,6.8598320900437768e-21,4.1662852937804477e-14,2.6041532657347823e-22,-1.8593403412517666e-30,-4.870861779123753e-18,6.7768350579301273e-35,4.870172435593295e-18,1.0945079515741409e-29,-3.5368084447082592e-18,7.3183431230181002e-25,-1.8634231196094732e-30,-1.9675732115318188e-35,-1.8844984471972633e-28,-5.2908162107400301e-37,6.5066467103557937e-43,8.9512972460904671e-29,1.461523055484761e-28,2.991269957431973e-23,2.4508724259838064e-23,4.704866790698958e-16,1.4520269454737439e-26,1.9791765141951778e-30,4.0264575332870111e-25,-1.748801603244262e-41,5.3951616049853397e-37,1.8600688871061158e-27,3.5611669764786213e-36,-6.146214625155407e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899512525772986,0.10880299986923556,0.00010000000000000358,1.8803572623238855e-09,1.8955492481788887e-08,1.8890568014842954e-08,8.3957798386118811e-15,9.7766382776473233e-11,2.103922308970965e-09,3.294802438417461e-11,1.2756774339955582e-18,2.9246816777957073e-19,8.5479670144470072e-19,1.0430962756919264e-14,2.7651660733667177e-09,2.4640304032204452e-13,1.7568614788891646e-21,1.3187156715690019e-21,1.0684829794690443e-23,5.1570656487850313e-23,4.0208349323373087e-09,1.3661301179596327e-26,5.972225768002642e-30,4.7202757350719145e-31,5.6251524296636565e-35,1.315074354930968e-35,9.6732569502566477e-14,4.7026920709349247e-16,1.590552612562257e-19,5.8445981737323531e-20,2.1872985090060962e-16,6.6427575502377304e-25,6.6410363707286726e-22,3.1733953532674671e-16,6.2352468393628085e-33,3.4208977580362152e-15,8.3454824727811526e-16,2.8469954541507226e-18
2.2882556938173925e-12,0.0024677037884876228,6.9482191763924973e-21,1.3719872471282621e-16,4.9092997949442612e-16,6.8831358930356875e-21,4.2535866772846417e-14,2.6979490537558806e-22,-1.8584818689056436e-30,1.2607816358623914e-18,7.0601594055153241e-35,-1.2614951777355095e-18,1.1218283460714732e-29,-3.6636579819898076e-18,7.5720335763027514e-25,-1.8627840250931089e-30,-2.2011898912521299e-35,-1.9882117128437021e-28,-5.8871507054731569e-37,8.4454717982008377e-43,9.3906392075033467e-29,1.4603296828615666e-28,3.092279096913879e-23,2.5626035016169379e-23,4.9034575021221319e-16,1.5343833090839674e-26,2.1205382873798478e-30,4.1340388302098649e-25,-1.8566791823028463e-41,5.6586575871896816e-37,1.9518358737137343e-27,3.7934830088647498e-36,-6.7394852364929232e-47,0.88129999999999997,0.0,0.0,0.0,0.009889950575231345,0.10880299986584087,0.0001000000000000037,1.9065048736235523e-09,1.9218857248617708e-08,1.9151899665687957e-08,8.5124344664499793e-15,1.0047847516037788e-10,2.1057037332358637e-09,3.3629620399336516e-11,1.3110659396511793e-18,2.9851849550679654e-19,8.9196543438935676e-19,1.0722945188053038e-14,2.8146003166695839e-09,2.5330070301868224e-13,1.7933709174216092e-21,1.3744235634295248e-21,1.1001152959652275e-23,5.3876617265572424e-23,4.0927174031442772e-09,1.4480014651437326e-26,6.4216294822856503e-30,5.0756237100024512e-31,6.1358361219353217e-35,1.4248835347686944e-35,9.9430085055298597e-14,4.9011823955315268e-16,1.6616462500819648e-19,6.1376273465805292e-20,2.1870771435086251e-16,7.0254731944150766e-25,6.8715930089758756e-22,3.2805419365564475e-16,6.7046988432853706e-33,3.4613374227320683e-15,8.573183571255293e-16,2.968407971872179e-18
2.3196391407834832e-12,0.002467703788479154,6.9713461952759577e-21,1.3760608555209564e-16,7.4509809911225091e-16,6.9035692112802928e-21,4.3415203303518631e-14,2.7939743226931896e-22,-1.8558330942198474e-30,1.6942611449578872e-18,6.7335718525569417e-35,-1.6949682220625969e-18,1.1243987050534895e-29,-3.6270864205514272e-18,7.5047649583965259e-25,-1.860294689000897e-30,-2.4478503314610949e-35,-2.0943657623045293e-28,-6.5170991485608473e-37,7.8490994795110254e-43,9.8049822777219991e-29,1.459634176133171e-28,3.1950777437265997e-23,2.5176918965997292e-23,5.1075474327602604e-16,1.6201912155919812e-26,2.2698609652017792e-30,4.2419656835889658e-25,-1.9644950523861274e-41,5.9229261158893438e-37,2.0466773323244741e-27,4.0399788985189079e-36,-7.3780537974170585e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899498978868589,0.10880299986240738,0.00010000000000000368,1.9326524815916934e-09,1.9482220004848972e-08,1.9413194845902968e-08,8.6290882047598355e-15,1.0322696066247708e-10,2.1073834905309381e-09,3.4313646094528281e-11,1.3469293248537751e-18,3.0459039105818729e-19,9.3022351064218616e-19,1.1018956551329098e-14,2.8640751959495331e-09,2.6029353875848055e-13,1.8300141895646735e-21,1.4316768691081953e-21,1.1322042305184691e-23,5.6250325083547973e-23,4.1646589633221731e-09,1.533505747189994e-26,6.8977455629291067e-30,5.4521069937934939e-31,6.6846758073281611e-35,1.5421833045929558e-35,1.0216438102923487e-13,5.105168843169163e-16,1.7348310899825844e-19,6.4407078638282401e-20,2.1912586740187115e-16,7.4246443737511742e-25,6.811503762390271e-22,3.3895861297937425e-16,7.2020777333330948e-33,3.5015369116294524e-15,8.8035066084308758e-16,3.0931075045656122e-18
2.351022587749574e-12,0.0024677037884705895,7.0024555578975806e-21,1.3817109163395991e-16,1.0901520892651404e-15,6.9319120566133895e-21,4.4303511676068522e-14,2.8922571459177453e-22,-1.8867029458586568e-30,-1.946600799504816e-18,6.5817117494899679e-35,1.9459058147357929e-18,1.1349573414566545e-29,-3.5563908806404219e-18,7.3705684323886494e-25,-1.8913188221041371e-30,-2.708110031718375e-35,-2.1996886889484317e-28,-7.1812256623883826e-37,6.7834116073588961e-43,1.0244461366299503e-28,1.4799060562785108e-28,3.2996672865050805e-23,2.5176083497699832e-23,5.3172110433306266e-16,1.7095455604483378e-26,2.427475818866077e-30,4.3502447230358614e-25,-2.0731671112850581e-41,6.1899221937460437e-37,2.1446472557489434e-27,4.2976219912922842e-36,-8.0455979058737096e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899492205440902,0.10880299985893516,0.00010000000000000361,1.9588000862283125e-09,1.9745580462114811e-08,1.9674453583819994e-08,8.745740925510803e-15,1.0601181095687112e-10,2.1089673863442225e-09,3.5000026609046297e-11,1.3832672199897746e-18,3.1068318990910175e-19,9.695881258612659e-19,1.1318996881571141e-14,2.9135883905579781e-09,2.6738154676367974e-13,1.8667872806036387e-21,1.4904966400492308e-21,1.164749485932431e-23,5.86927499935152e-23,4.236656238411182e-09,1.6227488571937359e-26,7.4017490066747322e-30,5.8506562630154188e-31,7.2739237467081444e-35,1.6673736496643355e-35,1.0493544475459833e-13,5.3147258259731828e-16,1.8101373301908104e-19,6.7540236623213417e-20,2.1956134311958587e-16,7.8407464361926909e-25,6.6907225236832034e-22,3.5005293871292556e-16,7.728613609564393e-33,3.5415795826733012e-15,9.0364362862644936e-16,3.221131573528768e-18
2.3824060347156647e-12,0.002467703788461928,7.0406235858537743e-21,1.3887531351022731e-16,1.0596232708359924e-15,6.9672397909787831e-21,4.5200622726088252e-14,2.992827238817596e-22,-1.9054082604159939e-30,-3.3680828328117044e-18,6.7831420551206619e-35,3.3673751880919738e-18,1.1603798929547406e-29,-3.6196015435178435e-18,7.4993715797294713e-25,-1.910226021852838e-30,-2.981884133843601e-35,-2.3044258375670652e-28,-7.8795301651489349e-37,7.9233193362130803e-43,1.0720763774264032e-28,1.4915448992519576e-28,3.4060490377357481e-23,2.6085680314179967e-23,5.5325227691202553e-16,1.8025425119312032e-26,2.593723143354016e-30,4.4589793316289651e-25,-2.1827249770140412e-41,6.4599607866358976e-37,2.2457996965052134e-27,4.5660213136619868e-36,-8.7510300713859594e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899485432034067,0.10880299985542427,0.00010000000000000368,1.9849476875334149e-09,2.0008938220642085e-08,1.9935675907748421e-08,8.8623924503354169e-15,1.0883299773959503e-10,2.1104608942470937e-09,3.5688689358799938e-11,1.4200792557318233e-18,3.1679624774400546e-19,1.0100765347359437e-18,1.1623066146030307e-14,2.9631377125245706e-09,2.7456472616027363e-13,1.9036863596712051e-21,1.550903924393409e-21,1.1977507654746376e-23,6.1204861403001944e-23,4.3087060468791763e-09,1.7158381890337584e-26,7.9348486369697708e-30,6.2722290450102908e-31,7.9059302938105956e-35,1.800870132952031e-35,1.0774326356826941e-13,5.5299277306277518e-16,1.8875951582975669e-19,7.0777588912574977e-20,2.1959540451536589e-16,8.274262036399357e-25,6.8080970728092458e-22,3.6133730758505061e-16,8.2855720823521349e-33,3.5814426895782012e-15,9.2719603905071327e-16,3.3525174840621967e-18
2.4137894816817554e-12,0.0024677037884531725,7.0759356276592217e-21,1.3952111660174148e-16,7.5334027645390455e-16,6.9996367997442606e-21,4.6105703559523429e-14,3.0957152000722257e-22,-1.8937409647364761e-30,-2.1202854732085237e-18,7.0978695693847063e-35,2.1195472466237768e-18,1.1909384222838533e-29,-3.7817740282083715e-18,7.8224818026286918e-25,-1.8987919879021903e-30,-3.2688189017312976e-35,-2.4115697737422328e-28,-8.6121380553897961e-37,1.0813628307427485e-42,1.1219055005255433e-28,1.4830230574884562e-28,3.5142242310682586e-23,2.729688052552821e-23,5.7535570198495827e-16,1.8992795172347112e-26,2.7689524061877104e-30,4.5682538950726289e-25,-2.2923423851794558e-41,6.7312010817421301e-37,2.3501887605493654e-27,4.8466103485174294e-36,-9.5132553615023485e-47,0.88129999999999997,0.0,0.0,0.0,0.0098899478658646227,0.10880299985187489,0.00010000000000000384,2.0110952855070057e-09,2.0272293448804998e-08,2.0196861845975093e-08,8.9790428536880828e-15,1.1169049272871885e-10,2.1118691708544568e-09,3.6379563992487392e-11,1.4573650630400926e-18,3.2292894006725986e-19,1.0517060512170151e-18,1.1931164269785013e-14,3.0127211005771109e-09,2.8184307600428405e-13,1.9407076705243811e-21,1.6129197667236597e-21,1.231207772878943e-23,6.3787628072763711e-23,4.3808053914260774e-09,1.8128826436414861e-26,8.498287681585245e-30,6.7178101785884946e-31,8.5831468388272712e-35,1.9431043168142842e-35,1.1058782481381435e-13,5.7508489182406293e-16,1.967234751503134e-19,7.4120979019195733e-20,2.1940982597281499e-16,8.7256811925779518e-25,7.1014809169123324e-22,3.7281184802978291e-16,8.8742548824553736e-33,3.6210383095668827e-15,9.5100651595982864e-16,3.4873023586623264e-18
