Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711)
2.274806740382655e-09,0.0019100857946148962,1.5765307352023574e-19,7.2167233445991897e-15,-5.0150642149169011e-16,4.4898863147836267e-17,1.5303793364703043e-10,3.201526056583083e-15,9.0699262645558584e-32,-2.6267127674887011e-26,5.6650991265937612e-33,1.4942245938698846e-16,1.0981978838555075e-18,2.4249272085557189e-18,5.2479236132778084e-20,-2.4655274304212855e-31,5.2692940559631928e-30,4.1976810136387934e-26,1.043672709280056e-30,-1.1307483407537028e-41,-5.1179425507745385e-30,-3.550006257713883e-17,-9.8690452216972649e-39,-3.9814711243849359e-17,4.4822953924500739e-33,5.4776405124196886e-33,1.5237402193257747e-20,2.9416894041223137e-17,2.3493688375023001e-40,-2.1275854319088784e-21,-2.4108649645418857e-24,-3.9406192243799648e-30,4.388012125994102e-36,0.88129999999999997,0.0,0.0,0.0,0.0098869631860349864,0.10880218818524673,9.9999999999997769e-05,1.4715472669537835e-07,1.4323807886185596e-06,6.4493928950815081e-07,1.81946830636035e-12,7.9947507638238057e-07,6.7744813540212996e-10,1.2184816210414699e-08
2.2928185664100303e-09,0.0019100857817253042,1.5547676639071972e-19,7.1171511708122024e-15,-1.8062928567459819e-16,4.4820421967517272e-17,1.553673011949379e-10,3.2975258480646352e-15,8.7074004182583778e-32,2.4222373294867959e-25,5.6472541676134476e-33,1.4932960185573954e-16,1.0527454237986542e-18,2.4348422808761161e-18,5.3003221999180559e-20,-2.4466143515180022e-31,5.3580842588533207e-30,4.2477200940720724e-26,1.069753030651817e-30,-1.0898531039753407e-41,-5.1171711620159246e-30,-3.5201354978784313e-17,-9.9069398113110053e-39,-4.004451972504478e-17,4.4881561254202242e-33,5.5455240108434076e-33,1.5245233395543778e-20,2.9469704630698162e-17,2.2838849328879585e-40,-2.1493306368941065e-21,-2.450410948570352e-24,-4.0581316490944305e-30,4.39252327575339e-36,0.88129999999999997,0.0,0.0,0.0,0.0098869391552260117,0.10880218143412068,9.9999999999997755e-05,1.4831898510675661e-07,1.4437186724933349e-06,6.4971916125823668e-07,1.8338700474805595e-12,8.0612731589691131e-07,6.7744648881607371e-10,1.2281358879469173e-08
2.3288422184647817e-09,0.0019100857559463714,1.5163365938128864e-19,6.9413231119537142e-15,-3.1100515048595161e-16,4.4662394454152166e-17,1.6007919794802612e-10,3.4959649811877382e-15,8.0281958827733803e-32,-1.4916677360622397e-24,5.6109268292514906e-33,1.4914833392135806e-16,9.7305946809391227e-19,2.4546122621222435e-18,5.4050345329796014e-20,-2.520393724683034e-31,5.5373022017064791e-30,4.3490162531514888e-26,1.1234040946788417e-30,-1.0165718045223634e-41,-5.1194348779062705e-30,-3.4617500147811453e-17,-9.981536443839456e-39,-4.0498406164556283e-17,4.4992476453084834e-33,5.6814832516681701e-33,1.525999597939588e-20,2.9573594745613829e-17,2.1572684410691933e-40,-2.1927334084881651e-21,-2.5301773813485459e-24,-4.300315723167489e-30,4.401033575386802e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868910940432212,0.10880216793194715,9.9999999999997742e-05,1.506474592152561e-07,1.4663942717135746e-06,6.5927881257498374e-07,1.8626733108706607e-12,8.1943166466398217e-07,6.7744319567376855e-10,1.2474442750750853e-08
2.3369475401771007e-09,0.0019100857501461567,1.5038736513401625e-19,6.8842990311445161e-15,-4.0719663054970663e-16,4.4626187602780139e-17,1.6114908990550993e-10,3.5418168993715191e-15,7.8810147186899905e-32,-4.9390045895057234e-25,5.6026464362510358e-33,1.4910807515687433e-16,9.567995508273499e-19,2.4590591036857071e-18,5.4285791694765993e-20,-2.5497029862453437e-31,5.5779244574860592e-30,4.3720340184173995e-26,1.1357538307492883e-30,-9.9658468760199896e-42,-5.120383479157785e-30,-3.4488272270277397e-17,-9.9981118642992216e-39,-4.0599489455530134e-17,4.5016348274902103e-33,5.7121048917531516e-33,1.5263161992444486e-20,2.9596668549845446e-17,2.1295828710457975e-40,-2.2024824297614275e-21,-2.5482475477993982e-24,-4.3561389300865317e-30,4.4028597775705791e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868802803570837,0.1088021648939726,9.9999999999997742e-05,1.5117135804102297e-07,1.4714962505440717e-06,6.6142971718045184e-07,1.869154004885665e-12,8.2242511919769983e-07,6.7744245472222724e-10,1.2517886352027321e-08
2.3410002010332604e-09,0.0019100857472460564,1.4976372558766987e-19,6.8557644423032198e-15,-4.0305922990025409e-16,4.4608046567324802e-17,1.6168531038052679e-10,3.5649107027259085e-15,7.8084777327956117e-32,3.8573412936483726e-27,5.5984917647275839e-33,1.4908749440834363e-16,9.4837548797156324e-19,2.4612979204877888e-18,5.4403492748582054e-20,-2.556596980274199e-31,5.5982763846692537e-30,4.3835743865188251e-26,1.1419674949752431e-30,-9.8661408754973854e-42,-5.1205944460929643e-30,-3.4423428659640352e-17,-1.0006369373508368e-38,-4.0649887981971956e-17,4.5028142979810707e-33,5.7274202150614471e-33,1.5264723584636928e-20,2.9608163974367972e-17,2.1158515917787664e-40,-2.2073545094396747e-21,-2.5572994060215454e-24,-4.3842357333033869e-30,4.4037606610284132e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868748735250322,0.10880216337498737,9.9999999999997742e-05,1.5143330637272605e-07,1.4740472356915716e-06,6.6250516714929995e-07,1.8723943463511706e-12,8.2392184316651016e-07,6.7744208424721102e-10,1.2539608115504699e-08
2.3430265314613403e-09,0.0019100857457960074,1.494725589849481e-19,6.842442281761272e-15,-3.8479160614136547e-16,4.459898705349961e-17,1.6195373514786852e-10,3.5764997237745414e-15,7.7725726221073819e-32,-9.2473750984149193e-28,5.5964107401783535e-33,1.4907705487878128e-16,9.4405445924986895e-19,2.4624222773946359e-18,5.4462337661437411e-20,-2.5574904116560716e-31,5.6084625292798017e-30,4.389352475598455e-26,1.1450840616709502e-30,-9.8184796484591115e-42,-5.1206130782840394e-30,-3.4390913477401822e-17,-1.0010490168542978e-38,-4.0675051404678502e-17,4.5034005132877307e-33,5.7350791444750134e-33,1.5265498926858545e-20,2.9613901140208129e-17,2.1090136221253264e-40,-2.2097899235721715e-21,-2.5618295196484459e-24,-4.3983305634547686e-30,4.4042079895499083e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868721701117629,0.10880216261549529,9.9999999999997742e-05,1.5156428026828326e-07,1.4753227271992908e-06,6.6304289155024001e-07,1.8740145156995768e-12,8.2467020432637814e-07,6.7744189900989166e-10,1.2550468987957571e-08
2.3470791923175e-09,0.0019100857428959131,1.489414923353322e-19,6.8181440276703305e-15,-3.4129367770096522e-16,4.4580900581389612e-17,1.6249123870887975e-10,3.5997622426869813e-15,7.7014870681425949e-32,4.5494800512777084e-27,5.5922414605324325e-33,1.4905608038641214e-16,9.3539615495562317e-19,2.4646749364509273e-18,5.4580016325765609e-20,-2.5578883152975715e-31,5.6288551554501978e-30,4.4009244877777682e-26,1.1513367185035542e-30,-9.7286346868771245e-42,-5.1206031039794252e-30,-3.4325898719422402e-17,-1.0018715907246255e-38,-4.0725306784668732e-17,4.504565824947999e-33,5.7503996007384479e-33,1.5267038860800141e-20,2.9625354615402044e-17,2.0953920749357504e-40,-2.2146595043559687e-21,-2.5708981037073966e-24,-4.4266132660556866e-30,4.4050965111351561e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868667632907251,0.10880216109651213,9.9999999999997742e-05,1.5182622751881025e-07,1.4778737080830459e-06,6.6411833918512885e-07,1.8772548516281745e-12,8.2616692499700617e-07,6.7744152853563046e-10,1.2572190714299717e-08
2.34910552274558e-09,0.0019100857414458684,1.4870342515657423e-19,6.8072518098182094e-15,-3.2009724440857009e-16,4.4571875590555853e-17,1.6276032145022744e-10,3.6114358328523957e-15,7.6663051113088003e-32,-6.2083976102779954e-29,5.5901532426653334e-33,1.4904557765791781e-16,9.3109071094063628e-19,2.4658022978648939e-18,5.4638850080876796e-20,-2.5579806960882903e-31,5.6390616260706279e-30,4.4067184223848572e-26,1.1544728294150359e-30,-9.6866440883534657e-42,-5.1205944929551203e-30,-3.4293431115195834e-17,-1.0022820851019133e-38,-4.0750398796313603e-17,4.5051449268130443e-33,5.7580611363242645e-33,1.5267803489676074e-20,2.9631070983775565e-17,2.0886083509122768e-40,-2.2170936692505265e-21,-2.5754365689633908e-24,-4.4408012121487946e-30,4.405537725282434e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868640598829619,0.10880216033702104,9.9999999999997742e-05,1.5195720087378045e-07,1.4791491974591384e-06,6.6465606241906821e-07,1.8788750182084369e-12,8.2691528450775214e-07,6.774413432986885e-10,1.2583051568191171e-08
2.3531581836017395e-09,0.0019100857385457805,1.4827470049172167e-19,6.7876369403962051e-15,-2.7767741153584817e-16,4.4553854910836562e-17,1.6329914806738859e-10,3.6348679004652664e-15,7.5966184182728652e-32,-1.9363130049137575e-28,5.5859697467537351e-33,1.4902453622162201e-16,9.2252123275020096e-19,2.4680592269590796e-18,5.4756506427198609e-20,-2.5578364660228875e-31,5.659494852956745e-30,4.4183221767924132e-26,1.1607646665474502e-30,-9.6077114487201503e-42,-5.1205661327685004e-30,-3.422856983573753e-17,-1.0031014983955211e-38,-4.0800511584907759e-17,4.5062961229828958e-33,5.7733867560360642e-33,1.5269322167689686e-20,2.9642483155508002e-17,2.0750951610353256e-40,-2.2219607417478773e-21,-2.5845218324283756e-24,-4.4692704772009324e-30,4.4064141141838074e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868586530729396,0.10880215881803988,9.9999999999997742e-05,1.5221914704313528e-07,1.4817001740793498e-06,6.6573150771991276e-07,1.8821153486003811e-12,8.2841200188007252e-07,6.77440972825182e-10,1.260477325741499e-08
2.3612635053140585e-09,0.0019100857327456178,1.4759676505698443e-19,6.7566221275816208e-15,-2.0161546005020002e-16,4.4517922352670573e-17,1.6437945518052832e-10,3.6820728650558361e-15,7.4598524012841367e-32,3.4322845657449226e-27,5.5775750284037569e-33,1.4898238777977023e-16,9.0562111375786727e-19,2.4725795960690871e-18,5.4991774433940215e-20,-2.5576243520808014e-31,5.7004422906022071e-30,4.4415933888309043e-26,1.1734270891646261e-30,-9.4689146144208493e-42,-5.1205122221546271e-30,-3.409921807562932e-17,-1.004734045793908e-38,-4.0900452898938899e-17,4.508570834150369e-33,5.8040480528816442e-33,1.5272317693697286e-20,2.9665226077567695e-17,2.0482854234154765e-40,-2.2316898238084274e-21,-2.6027256170635635e-24,-4.5265835276079428e-30,4.408143008917494e-36,0.88129999999999997,0.0,0.0,0.0,0.009886847839474926,0.10880215578008161,9.9999999999997742e-05,1.5274303721950926e-07,1.4868021187910813e-06,6.6788239365333067e-07,1.8885959983089261e-12,8.3140543002782852e-07,6.774402318796789e-10,1.2648216561622217e-08
2.3774741487386965e-09,0.0019100857211453441,1.4682555527834646e-19,6.7213477639183501e-15,-7.6211186672866244e-17,4.4446371486765926e-17,1.6655068261137434e-10,3.7778563375573925e-15,7.1958149762242089e-32,-6.6132182450001459e-26,5.5606784781702343e-33,1.4889782532742657e-16,8.7273542626204154e-19,2.4816461633682049e-18,5.5462131173721647e-20,-2.5571579495586914e-31,5.7826598238672192e-30,4.4883919399198697e-26,1.1990692203028912e-30,-9.2529023422820571e-42,-5.1204035355176266e-30,-3.3841970669415853e-17,-1.007974213673011e-38,-4.1099203471059474e-17,4.5130128017723232e-33,5.8654093998454419e-33,1.5278145004786699e-20,2.9710392495866058e-17,1.9955324114702285e-40,-2.2511274258397246e-21,-2.6392656215160651e-24,-4.6427159369667615e-30,4.4115072652899812e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868262123670315,0.10880214970418112,9.9999999999997728e-05,1.5379080892296415e-07,1.4970059740910805e-06,6.7218414684601035e-07,1.9015572534135998e-12,8.3739225993421159e-07,6.7743874999471101e-10,1.2735102873004128e-08
2.3936847921633345e-09,0.0019100857095451372,1.4644492420867107e-19,6.7039470081605658e-15,-5.7945168080732976e-17,4.4374882537720324e-17,1.6873615023628173e-10,3.8754908137753755e-15,6.9422391834680062e-32,-3.7662273981627702e-25,5.5436484895418243e-33,1.4881360991150826e-16,8.4167572030181264e-19,2.4907242091338838e-18,5.5932249229128053e-20,-2.5698046703172632e-31,5.8653051584123472e-30,4.5355342767985935e-26,1.2251388076578693e-30,-9.0789034428814136e-42,-5.1207369754977352e-30,-3.3587306868858267e-17,-1.0111820645658541e-38,-4.1296456325063977e-17,4.5173166030917314e-33,5.9268186758909333e-33,1.5283762976189589e-20,2.9755148299685717e-17,1.9439270830731228e-40,-2.2705372472644813e-21,-2.6759810813354812e-24,-4.76087244427e-30,4.4147518808105659e-36,0.88129999999999997,0.0,0.0,0.0,0.0098868045853766785,0.10880214362830194,9.9999999999997714e-05,1.5483856909412352e-07,1.5072097838703958e-06,6.7648587513773763e-07,1.9145184494061899e-12,8.4337905465207273e-07,6.7743726811779501e-10,1.2821988788162852e-08
2.4098954355879725e-09,0.001910085697944999,1.4638012714935628e-19,6.7009995425224923e-15,1.1987426123867347e-17,4.4303404114680028e-17,1.7093570263430706e-10,3.9749999051694774e-15,6.6989616685120785e-32,1.796400922980032e-25,5.5264929409870893e-33,1.4872845791444026e-16,8.1108994683795652e-19,2.4998507804761033e-18,5.6402127219463796e-20,-2.5723608374303305e-31,5.9483754497134752e-30,4.5830234302819638e-26,1.2516411720112391e-30,-8.9395909598496116e-42,-5.1207203093221467e-30,-3.3333898930693051e-17,-1.0143578287000705e-38,-4.1492221926388967e-17,4.5214879460892081e-33,5.9882742697519938e-33,1.5289178324691066e-20,2.9799504902674608e-17,1.8934594496493014e-40,-2.2899185316116236e-21,-2.7128706543016145e-24,-4.8810718875362084e-30,4.417880606012338e-36,0.88129999999999997,0.0,0.0,0.0,0.0098867829585038772,0.10880213755244429,9.9999999999997701e-05,1.5588631773310133e-07,1.5174135481196871e-06,6.8078757852608078e-07,1.9274795862748473e-12,8.4936581417779957e-07,6.7743578624893171e-10,1.2908874306983249e-08
2.4261060790126106e-09,0.0019100856863449294,1.4699119204984575e-19,6.7289806505125417e-15,1.8689719384847363e-16,4.4232307392072584e-17,1.7314926986474048e-10,4.0764073228726102e-15,6.4664671037367772e-32,4.69473355395136e-25,5.5092163462063247e-33,1.4864222238899337e-16,7.8079579786189352e-19,2.509040548444332e-18,5.6871762354843791e-20,-2.5552118476264681e-31,6.0318679139417016e-30,4.6308628053508467e-26,1.2785816818375739e-30,-8.8670116104278028e-42,-5.1200531167378626e-30,-3.3081574006251216e-17,-1.0175007234107738e-38,-4.168650793149788e-17,4.5255323154218001e-33,6.0497776985337512e-33,1.5294394486300056e-20,2.98434682831063e-17,1.8441197067246517e-40,-2.3092702398401383e-21,-2.749933007130842e-24,-5.0033331239363704e-30,4.4208952975835233e-36,0.88129999999999997,0.0,0.0,0.0,0.009886761331748626,0.10880213147660818,9.9999999999997687e-05,1.5693405484001184e-07,1.5276172668492943e-06,6.850892570086695e-07,1.940440664032723e-12,8.5535253850779709e-07,6.7743430438812174e-10,1.2995759429527437e-08
2.4423167224372486e-09,0.0019100856747449265,1.488772801888594e-19,6.8153088951857445e-15,4.760221676719985e-16,4.4162193509577794e-17,1.7537681506611326e-10,4.1797368944877912e-15,6.2460034106051115e-32,8.8798825589944605e-25,5.4918207186730914e-33,1.4855464137721848e-16,7.5052322819420121e-19,2.5183045288321308e-18,5.734115077581074e-20,-2.5129362881799744e-31,6.1157798158738188e-30,4.6790561131190448e-26,1.3059657590862843e-30,-8.9163900557913483e-42,-5.1185529930231766e-30,-3.2830060731092236e-17,-1.0206092073375034e-38,-4.1879319899479573e-17,4.529455474764617e-33,6.1113321859136278e-33,1.5299412503482568e-20,2.9887040726287158e-17,1.7959008486571636e-40,-2.3285911477604847e-21,-2.787166813242915e-24,-5.1276750295817211e-30,4.4237964400680785e-36,0.88129999999999997,0.0,0.0,0.0,0.0098867397051109092,0.10880212540079373,9.9999999999997674e-05,1.5798178041496924e-07,1.5378209400803782e-06,6.8939091058315611e-07,1.9534016827067136e-12,8.6133922763848826e-07,6.774328225353655e-10,1.3082644155971248e-08
2.4747380092865246e-09,0.0019100856515451275,1.5553814234325242e-19,7.1201562509165388e-15,7.6405250852131504e-16,4.4024110921169591e-17,1.7987451436313245e-10,4.3923018503516218e-15,5.8328826842429734e-32,4.6665202077101174e-25,5.4567131704841222e-33,1.4838031503477084e-16,6.9450708545469617e-19,2.5368928437855318e-18,5.8279183052219432e-20,-2.4521075514860754e-31,6.2848463229760246e-30,4.7765228152684156e-26,1.3620965444146057e-30,-9.2762438386878799e-42,-5.1163728337814373e-30,-3.2334073572795845e-17,-1.0267237782810019e-38,-4.2260584786059457e-17,4.5369694681657819e-33,6.234581495557154e-33,1.5308893410552189e-20,2.9973082761965659e-17,1.7027652521408665e-40,-2.3671367218201019e-21,-2.8621412069450352e-24,-5.3827099205352667e-30,4.429280192628848e-36,0.88129999999999997,0.0,0.0,0.0,0.00988669645218819,0.10880211324922899,9.999999999999766e-05,1.6007719696968393e-07,1.5582281499691542e-06,6.979941429933822e-07,1.9793235427042308e-12,8.7331250028138698e-07,6.7742985885401643e-10,1.3256412420076562e-08
2.50127141638448e-09,0.0019100856325587371,1.6133107793597908e-19,7.3852798693335104e-15,6.0900379248063627e-16,4.3910833072302303e-17,1.8359789842856107e-10,4.5721925404933388e-15,5.5140800178821988e-32,-2.9904592946983295e-25,5.427703206903117e-33,1.482394228524916e-16,6.5373861100297677e-19,2.5521093827300341e-18,5.9046131970628507e-20,-2.4563023675519405e-31,6.4244348203678025e-30,4.8573673945469558e-26,1.4094015551500778e-30,-9.5901526510220986e-42,-5.116368835193946e-30,-3.1935862837625251e-17,-1.0316326528094893e-38,-4.2568331148805009e-17,4.5427996973703009e-33,6.3355665067428334e-33,1.5316136615170418e-20,3.0042463541986251e-17,1.6297587092841518e-40,-2.3985865218157743e-21,-2.9239989866799441e-24,-5.5977836218983855e-30,4.4334719527491964e-36,0.88129999999999997,0.0,0.0,0.0,0.0098866610545785306,0.10880210330451712,9.9999999999997647e-05,1.6179204030653536e-07,1.574929165354867e-06,7.0503490805345352e-07,2.0005376776416947e-12,8.8311125753650318e-07,6.7742743341708904e-10,1.3398622254033641e-08
2.5278048234824356e-09,0.0019100856135725285,1.6291431018161061e-19,7.4577622298730655e-15,1.9276570260582528e-17,4.379302110784439e-17,1.8735981974259234e-10,4.7575482455652398e-15,5.2001509187105506e-32,-1.2177997018034235e-24,5.3985088500379057e-33,1.4810139464914578e-16,6.1814505839904656e-19,2.5672512277439722e-18,5.9812436953024719e-20,-2.5491947677792804e-31,6.5651126731371319e-30,4.939193848743542e-26,1.4579674341934914e-30,-9.5079625867388695e-42,-5.1192335881002556e-30,-3.1545436984401238e-17,-1.0364697830395557e-38,-4.287231101249897e-17,4.5483545770236597e-33,6.4366213090520248e-33,1.5322978309173402e-20,3.0111013572350083e-17,1.5594966605059211e-40,-2.4299499535718458e-21,-2.9862994283117362e-24,-5.8186757178819073e-30,4.437433144393096e-36,0.88129999999999997,0.0,0.0,0.0,0.0098866256572842561,0.10880209335986211,9.9999999999997633e-05,1.6350685274984542e-07,1.591630058421849e-06,7.1207560634954482e-07,2.0217516537495904e-12,8.9290992044391837e-07,6.7742500800175685e-10,1.3540831023423913e-08
2.554338230580391e-09,0.001910085594586501,1.6094872682378043e-19,7.3678472072230776e-15,-3.9926716511113344e-16,4.3671412655545419e-17,1.9115964189005123e-10,4.9484582775116821e-15,4.8955103301006958e-32,-8.1796788936601782e-25,5.3691585263233357e-33,1.4796333552465096e-16,5.8461239452580162e-19,2.5824538991316229e-18,6.0578098616218874e-20,-2.6407927260829331e-31,6.7068708275038558e-30,5.0220126680459695e-26,1.5078149152852257e-30,-9.1051537156022488e-42,-5.1220549608057658e-30,-3.1159752578503911e-17,-1.0412367042287376e-38,-4.3172564082916412e-17,4.5536431217671535e-33,6.5377478983310192e-33,1.5329440142277358e-20,3.0178766413203308e-17,1.4918921138589013e-40,-2.4612251300694734e-21,-3.0490380102973265e-24,-6.045454453158878e-30,4.4411760615929025e-36,0.88129999999999997,0.0,0.0,0.0,0.0098865902603053873,0.10880208341526464,9.999999999999762e-05,1.6522163430002383e-07,1.6083308291787661e-06,7.1911623787288985e-07,2.0429654710390169e-12,9.027084889908668e-07,6.7742258260802565e-10,1.3683038728157208e-08
2.5808716376783467e-09,0.001910085575600657,1.5768007452148058e-19,7.2183025949811558e-15,-4.1850951099615783e-16,4.3548316116818858e-17,1.9499703316998886e-10,5.1450374583450812e-15,4.6067604236382101e-32,-1.9976697340298383e-25,5.3396786011016858e-33,1.4782405072886151e-16,5.5176396717652307e-19,2.5977930231292589e-18,6.134311466196048e-20,-2.6851502265575579e-31,6.8496980532997576e-30,5.1058385745325718e-26,1.5589708206078053e-30,-8.5972800256152403e-42,-5.1233726955363081e-30,-3.0777480052250869e-17,-1.0459320729778812e-38,-4.3469133693111175e-17,4.5586776465429743e-33,6.6389590408622574e-33,1.5335540416392761e-20,3.0245749844498148e-17,1.4268480422068207e-40,-2.492408911112965e-21,-3.1122090234693347e-24,-6.2782071021123625e-30,4.4447110154885505e-36,0.88129999999999997,0.0,0.0,0.0,0.0098865548636418686,0.10880207347072503,9.9999999999997606e-05,1.6693638495759494e-07,1.6250314776999595e-06,7.2615680261246626e-07,2.0641791296044537e-12,9.1250696316107602e-07,6.774201572359001e-10,1.3825245368778798e-08
