Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683)
4.287118455509681e-08,0.0032041536224294634,4.6379322227427371e-14,3.8379521954203178e-10,1.3594777679948716e-12,4.0956148385865694e-10,6.3942068283698145e-07,2.8780414872715426e-08,4.8672945542608684e-32,-4.5896215547992129e-29,9.8429764006180277e-25,1.6166416640323844e-16,6.2934725053139083e-23,2.2877168794197071e-14,4.9270394781940808e-16,4.254222545381889e-25,3.0881084105985823e-22,1.1787129452456602e-18,2.6957649180820521e-20,2.7409002776814607e-29,2.2223833790229737e-17,1.9589982472526107e-23,7.3680585984729348e-16,5.2377537965069951e-17,1.5384400538731191e-06,5.9417039144118839e-14,1.3739997686886539e-13,1.3688739365942308e-10,4.5201161518630581e-40,5.9686813356794647e-20,4.9124295036768366e-16,5.7433783001754361e-19,2.4913951232710925e-26,0.88129999999999997,0.0,0.0,0.0,0.009695158582362199,0.10878148131445833,9.9999999977122024e-05,1.1429886588809419e-05,7.7774628585359915e-05,5.656642118986511e-05,3.7254669682543017e-11,1.9434411231652444e-05,2.5095329394946102e-10,2.4623424562470511e-07,3.4341381145687353e-13,2.8665690600288811e-15,1.1681421721003232e-06,1.2895513455729804e-06,7.5829914685725299e-06,8.4768870540262342e-06,6.5556342591091487e-16,1.9790115949449745e-11,1.2715763885228052e-14,1.0982966118268063e-10,9.311441269047743e-06,3.167662818770762e-10,7.432520407473838e-11,2.0582969239498155e-11,1.2996097719185008e-11,9.0818379676966976e-12,1.8882729043032616e-08,1.5286225815207945e-06,6.1512269640240837e-10,4.0319476110805076e-10,1.1497075929243714e-14,8.7993534587454937e-09,2.3257404552167664e-16,4.6085142443090765e-10,2.8466974732823762e-12,2.1500764653262415e-12,3.5168214113849032e-11,2.1386457859596068e-09,1.6894828895343558e-12,1.2219272881387174e-12,4.1734104167818761e-12,1.8036784139121945e-18,8.074088681398979e-13
4.337140071285675e-08,0.003204152938205664,4.7452655304689419e-14,3.9253991188527679e-10,1.3745334985339207e-12,4.2720242702488182e-10,6.5337815189568557e-07,3.0095259195539064e-08,5.1245448831023329e-32,-1.7489024930635393e-28,1.0724289440563609e-24,1.694690040994749e-16,6.8342661874788969e-23,2.3788139668648048e-14,5.1983483554758408e-16,4.6818605922673177e-25,3.3213680894030075e-22,1.2637271260385463e-18,2.9502137352253867e-20,3.0274641604622252e-29,2.3464554054178919e-17,1.6447209476919871e-23,7.7040178819394134e-16,5.2406357160391584e-17,1.5737940683623659e-06,6.0955820487349982e-14,1.42739413475501e-13,1.446833202840313e-10,4.7927541594686093e-40,5.9686825542139118e-20,5.1818371654943434e-16,6.1859669182936688e-19,2.6848513303145838e-26,0.88129999999999997,0.0,0.0,0.0,0.0096928617619565418,0.10878121709543322,9.9999999976210996e-05,1.1558742138504964e-05,7.8628960824603657e-05,5.71656638691356e-05,3.7663818226694924e-11,1.9640724139958309e-05,2.5089771621918795e-10,2.4893860556149139e-07,3.4705944298564742e-13,2.8980522296706535e-15,1.2080180114684214e-06,1.3299747195191264e-06,7.6705013164639384e-06,8.6711904024563159e-06,6.7601056760707131e-16,2.0414410383068095e-11,1.3150504152828152e-14,1.1380879966145825e-10,9.4190638083792998e-06,3.3197775755294919e-10,7.7923000172344025e-11,2.1659761171949556e-11,1.372632808216862e-11,9.7412363179522472e-12,1.9084184893629828e-08,1.5635446486608887e-06,6.2917411865229278e-10,4.1240522405698412e-10,1.1622628666848791e-14,9.2080458900858998e-09,2.5225306014342995e-16,4.6642137047650766e-10,3.0272152972261013e-12,2.17377819241235e-12,3.5558005869063865e-11,2.1882843561513956e-09,1.7286927694534745e-12,1.2502860271174257e-12,4.2702992705252737e-12,1.8455521612582147e-18,8.4639753966688989e-13
4.387161687061669e-08,0.003204152254301971,4.8538190581306525e-14,4.0137855167767378e-10,1.3895808692545484e-12,4.4536471634764117e-10,6.6745343258172065e-07,3.1453047587257573e-08,5.3986812740780216e-32,4.2533768463813583e-29,1.1673693540865356e-24,1.7758093153806254e-16,7.414723151229651e-23,2.4726392833401382e-14,5.4819964279913288e-16,5.1475041269940666e-25,3.5697244080225514e-22,1.3539493638582402e-18,3.2258536589791474e-20,3.3404085231899731e-29,2.4762795360723917e-17,1.3814131918595872e-23,8.0525686237362327e-16,5.2437036202483924e-17,1.6095227459171459e-06,6.2513564617519135e-14,1.4821499461819978e-13,1.5282084068336034e-10,5.0843714590821203e-40,5.9686832195647984e-20,5.4634329987108516e-16,6.6576864690727464e-19,2.8911476878913808e-26,0.88129999999999997,0.0,0.0,0.0,0.0096905647594744664,0.10878095243994229,9.999999997527266e-05,1.1687495200827972e-05,7.9481765889733938e-05,5.7763242291867073e-05,3.8072233275675291e-11,1.9846461903071712e-05,2.5084213280867131e-10,2.5163811739962474e-07,3.5069491146906285e-13,2.9294789595204454e-15,1.2487482941854742e-06,1.3711954895722975e-06,7.7579887089779252e-06,8.8675685740953879e-06,6.9685970923469527e-16,2.1051101164138338e-11,1.3594577595222511e-14,1.1787921678068174e-10,9.5266626033777493e-06,3.477156088308302e-10,8.1646331282555468e-11,2.2777882377394453e-11,1.4486935606123301e-11,1.0439520045108505e-11,1.9285082894610225e-08,1.5988273741471911e-06,6.4337060682156217e-10,4.2171077718863379e-10,1.1747945791846253e-14,9.6305030435404274e-09,2.7287799703343835e-16,4.7199008907233414e-10,3.2168187716000895e-12,2.1974375590405511e-12,3.5947121973979543e-11,2.238466495358887e-09,1.7683318815444857e-12,1.2789552102575508e-12,4.3682491354032454e-12,1.8878844599264993e-18,8.8684731431127933e-13
4.437183302837663e-08,0.0032041515707010196,4.9635948716945304e-14,4.1031115391379561e-10,1.4046012043309929e-12,4.640562763609798e-10,6.8164524116826486e-07,3.2854603690570333e-08,5.6911168262546147e-32,-1.5377319556977508e-28,1.2695560869703066e-24,1.8600987888228516e-16,8.0372153119006293e-23,2.569239027234521e-14,5.778445437926553e-16,5.6540679070180153e-25,3.833977642341188e-22,1.4496369852738116e-18,3.5242061881472259e-20,3.6818485803221056e-29,2.6120766581961624e-17,1.1608068474963448e-23,8.4140982480407499e-16,5.2469676703181148e-17,1.6456250453157354e-06,6.4090222715354183e-14,1.5382833856010762e-13,1.613104001616942e-10,5.3966236133539612e-40,5.9686834162229688e-20,5.7576699086610373e-16,7.1601519171414155e-19,3.110984252687901e-26,0.88129999999999997,0.0,0.0,0.0,0.0096882675861819523,0.10878068734404944,9.9999999974306595e-05,1.1816145829372817e-05,8.0333035003736093e-05,5.8359149140757634e-05,3.8479910623897848e-11,2.005162201022448e-05,2.5078654400909587e-10,2.5433275334078445e-07,3.5432017254084318e-13,2.9608489259603665e-15,1.2903399340942671e-06,1.4132198857227602e-06,7.8454536449519597e-06,9.0660167674802089e-06,7.1811398707798645e-16,2.1700286026124513e-11,1.4048059985906197e-14,1.220417364742298e-10,9.6342376523527577e-06,3.6399082814400422e-10,8.5497843647793434e-11,2.393832738202618e-11,1.5278727306601486e-11,1.1178452881725639e-11,1.948542057586875e-08,1.634469431377971e-06,6.5771162591972775e-10,4.3111106982321236e-10,1.1873026110460072e-14,1.0067011186489722e-08,2.9448594492427174e-16,4.7755758010803654e-10,3.4158475493139712e-12,2.2210543377632706e-12,3.6335558667652869e-11,2.2891911830731033e-09,1.8083994162189173e-12,1.3079342520203405e-12,4.4672580105814791e-12,1.9306744451898197e-18,9.2879928612277198e-13
4.487204918613657e-08,0.0032041508873855715,5.074594494251403e-14,4.1933754422287265e-10,1.4195630138480786e-12,4.8328500461961166e-10,6.9595228934563246e-07,3.43007539004432e-08,6.0034523700084899e-32,3.1596395150885981e-28,1.3794482812686862e-24,1.9476603039729082e-16,8.704241872832958e-23,2.6686593295973145e-14,6.0881713236501389e-16,6.2046515531940251e-25,4.1149599849272637e-22,1.5510565744923277e-18,3.8468836130937853e-20,4.054045623705732e-29,2.7540746810706968e-17,9.7596354928292605e-24,8.7890032026277705e-16,5.2504384661221696e-17,1.6820999207682638e-06,6.5685745678647935e-14,1.5958105808987737e-13,1.7016261817727598e-10,5.7313236152713351e-40,5.9686832158868885e-20,6.0650145959579549e-16,7.6950527920805435e-19,3.3450903312975984e-26,0.88129999999999997,0.0,0.0,0.0,0.0096859702532912026,0.10878042180386424,9.9999999973312287e-05,1.1944694077861174e-05,8.118275946629573e-05,5.8953377194613525e-05,3.8886846102536575e-11,2.0256201983787579e-05,2.5073095011026024e-10,2.5702248582961967e-07,3.5793518242029288e-13,2.9921618082011019e-15,1.3327997676358586e-06,1.4560540859572636e-06,7.9328961233251297e-06,9.266530162205641e-06,7.3977651116380807e-16,2.2362061892595498e-11,1.4511026252434118e-14,1.2629717424819224e-10,9.741788953730868e-06,3.8081446867700413e-10,8.9480198450346848e-11,2.5142098779508704e-11,1.6102518185101489e-11,1.1959854114421766e-11,1.9685195499554489e-08,1.6704694872111957e-06,6.7219663832409914e-10,4.4060574955550429e-10,1.1997868439654316e-14,1.0517858562823421e-08,3.1711518876437176e-16,4.8312384347943177e-10,3.6246495526637854e-12,2.2446283024491462e-12,3.6723312204670374e-11,2.3404573936265436e-09,1.8488945598054495e-12,1.3372225639141126e-12,4.567323885132686e-12,1.9739212479589229e-18,9.7229542520413569e-13
4.537226534389651e-08,0.0032041502043385164,5.1868197461511044e-14,4.2845759334564371e-10,1.4345746482868149e-12,5.030587702190514e-10,7.1037328403092314e-07,3.5792327203819416e-08,6.3374314817397935e-32,-5.58299760644023e-28,1.4975277154677784e-24,2.0385982731400132e-16,9.4183995085125476e-23,2.7709462492929744e-14,6.4116645361245714e-16,6.8025507408239438e-25,4.4135362905573653e-22,1.6584841459745601e-18,4.1955930558711879e-20,4.4594152051992381e-29,2.9025087005475255e-17,8.210998470957689e-24,9.1776890410270318e-16,5.2541271074654862e-17,1.7189463219743585e-06,6.7300084123808878e-14,1.6547476050177862e-13,1.7938828824012278e-10,6.0904819482095488e-40,5.9686826792624317e-20,6.3859478586951337e-16,8.2641559039143012e-19,3.5942252530934258e-26,0.88129999999999997,0.0,0.0,0.0,0.0096836727719599933,0.10878015581554237,9.9999999972289342e-05,1.2073140000141221e-05,8.2030930654309041e-05,5.954591932849192e-05,3.9293035579770453e-11,2.0460199379319465e-05,2.5067535140056089e-10,2.5970728755536233e-07,3.6153989791315361e-13,3.02341728830067e-15,1.3761345537168128e-06,1.4997042160323319e-06,8.0203161431377029e-06,9.4691039191359243e-06,7.6185036514772059e-16,2.3036524873631659e-11,1.4983550474948448e-14,1.3064633715917729e-10,9.8493165060548905e-06,3.9819764258304482e-10,9.3596071381038001e-11,2.6390207060743539e-11,1.6959131086402871e-11,1.2785599460274473e-11,1.9884405260119836e-08,1.7068262020549429e-06,6.8682510381620208e-10,4.5019446227874139e-10,1.2122471620689115e-14,1.0983335360115251e-08,3.4080523892405647e-16,4.8868887908847216e-10,3.8435810549356484e-12,2.2681592304776953e-12,3.7110378886646847e-11,2.3922640962234919e-09,1.8898164945738472e-12,1.3668195545115489e-12,4.6684447380935418e-12,2.0176239948071588e-18,1.0173785920269653e-12
4.587248150165645e-08,0.003204149521542878,5.3002717860081342e-14,4.3767094925882026e-10,1.4494370159696325e-12,5.2338541227405269e-10,7.2490692828772055e-07,3.7330155014505456e-08,6.6948869955754872e-32,1.1361638346704725e-27,1.6242995608745536e-24,2.1330197198926887e-16,1.0182434510520864e-22,2.8761457602320852e-14,6.7494303683741593e-16,7.4512623206237658e-25,4.7306048491099241e-22,1.7722053216565565e-18,4.5721407515736084e-20,4.9005359821572233e-29,3.057621170619372e-17,6.9133907817906938e-24,9.5805705055858725e-16,5.2580451289251674e-17,1.7561631941827881e-06,6.8933188382195759e-14,1.7151104757490568e-13,1.8899837777788745e-10,6.4762957977846644e-40,5.9686818577744099e-20,6.7209649068824668e-16,8.869308218325929e-19,3.8591791757491502e-26,0.88129999999999997,0.0,0.0,0.0,0.0096813751532916041,0.10877988937528497,9.9999999971237246e-05,1.2201483650186832e-05,8.2877540021894673e-05,6.0136768513837747e-05,3.9698474960790328e-11,2.0663611785612735e-05,2.5061974816698966e-10,2.6238713145189491e-07,3.6513427641242632e-13,3.0546150511652308e-15,1.4203509735794837e-06,1.5441763492451354e-06,8.1077137035306117e-06,9.6737331806231663e-06,7.8433860619849951e-16,2.3723770262191867e-11,1.5465705884738971e-14,1.3509002379271093e-10,9.9568203079832962e-06,4.1615151914336732e-10,9.7848152193784645e-11,2.768367043760462e-11,1.7849396550561504e-11,1.3657621969260248e-11,2.0083047484368115e-08,1.7435382299609292e-06,7.0159647961945077e-10,4.5987685220929224e-10,1.2246834479702622e-14,1.1463733675675204e-08,3.6559686171811182e-16,4.9425268684321172e-10,4.0730067639386831e-12,2.2916468995812265e-12,3.7496755049287351e-11,2.4446102549908889e-09,1.9311643987751993e-12,1.3967246294788148e-12,4.770618538564729e-12,2.0617818080136951e-18,1.064092552307775e-12
4.637269765941639e-08,0.0032041488389817894,5.4149538483953174e-14,4.4697780534707918e-10,1.4645671767406288e-12,5.4427273842901158e-10,7.39551919839786e-07,3.8915071004471289e-08,7.0777155392611765e-32,-2.3791570280767639e-27,1.7602931592450553e-24,2.2310342937217863e-16,1.0999128896789361e-22,2.9843037536759897e-14,7.1019892947337024e-16,8.1545044535462299e-25,5.0670981772167736e-22,1.8925155107330769e-18,4.9784365372173376e-20,5.3801591406986483e-29,3.2196620803891389e-17,5.8267555888604345e-24,9.9980716082150031e-16,5.2622047138439138e-17,1.7937494782524872e-06,7.0585008472595078e-14,1.7769151555048053e-13,1.9900402796819003e-10,6.8911156014568954e-40,5.9686807950594243e-20,7.0705756859528233e-16,9.5124398691451925e-19,4.1407739152178413e-26,0.88129999999999997,0.0,0.0,0.0,0.009679077408333632,0.10877962247934034,9.9999999970155578e-05,1.2329725082096724e-05,8.3722579101436518e-05,6.0725917818616937e-05,4.0103160188298804e-11,2.0866436824738758e-05,2.5056414069510313e-10,2.6506199070100551e-07,3.6871827589916273e-13,3.0857547845869599e-15,1.4654556306774851e-06,1.5894765062047155e-06,8.1950888037449534e-06,9.8804130707315236e-06,8.0724426488327856e-16,2.4423892530486704e-11,1.5957564862859273e-14,1.3962902424206034e-10,1.006430035828959e-05,4.3468732288842808e-10,1.0223914425088812e-10,2.9023514662488881e-11,1.877415266108195e-11,1.4577912942555518e-11,2.0281119831499491e-08,1.7806042187201792e-06,7.1651022043767996e-10,4.6965256191192423e-10,1.2370955909584176e-14,1.1959347481839188e-08,3.9153211087973659e-16,4.9981526665777338e-10,4.3132999064692989e-12,2.3150910940819919e-12,3.7882437087569282e-11,2.497494829046528e-09,1.972937446695783e-12,1.4269371916144993e-12,4.87384324584285e-12,2.1063938056205542e-18,1.1124819922300654e-12
4.687291381717633e-08,0.003204148156638553,5.5308650067685064e-14,4.5637714424424409e-10,1.4790252825853416e-12,5.6572852331982569e-10,7.5430695501252873e-07,4.0547910936705021e-08,7.4882422631939194e-32,5.2600097857476185e-27,1.9060628111763532e-24,2.3327543459241145e-16,1.1871578066145899e-22,3.0954660023629127e-14,7.4698773122056006e-16,8.9162037864114629e-25,5.4239838096487693e-22,2.0197200870409251e-18,5.4164984602325066e-20,5.901218222560014e-29,3.3888891324780553e-17,4.9155485896804222e-24,1.0430625721847209e-15,5.2666182751489878e-17,1.8317041107134512e-06,7.2255494219413889e-14,1.8401775511244508e-13,2.0941655353492613e-10,7.3375223040867569e-40,5.9686795281224109e-20,7.4353052019924416e-16,1.0195567249194684e-18,4.4398637812576582e-26,0.88129999999999997,0.0,0.0,0.0,0.0096767795480794099,0.1087793551240003,9.9999999969043851e-05,1.2457864350093619e-05,8.4566039502100311e-05,6.1313360407430124e-05,4.05070872418008e-11,2.1068672152087107e-05,2.5050852926906006e-10,2.6773183872780663e-07,3.7229185494315837e-13,3.1168361791907402e-15,1.5114550505610012e-06,1.6356106546106086e-06,8.2824414431214994e-06,1.0089138695460305e-05,8.3057034505574894e-16,2.5136985326465357e-11,1.6459198938851225e-14,1.4426412008820175e-10,1.0171756655861658e-05,4.538163317279811e-10,1.0677176407043166e-10,3.0410772848092315e-11,1.9734244892913712e-11,1.5548522843059563e-11,2.0478619993151721e-08,1.8180228099584653e-06,7.3156577849359534e-10,4.7952123232500288e-10,1.2494834694056936e-14,1.247047259136289e-08,4.1865435943237638e-16,5.0537661845231654e-10,4.5648423114159757e-12,2.3384915907476393e-12,3.8267421375890333e-11,2.5509167725376284e-09,2.0151348086876765e-12,1.4574566408717707e-12,4.9781168095008596e-12,2.1514591014673422e-18,1.1625925339052843e-12
4.7323108359160274e-08,0.0032041475427021485,5.6362382486762847e-14,4.6491562265366976e-10,1.492606647892686e-12,5.855311571936311e-10,7.6767949037983795e-07,4.2059134308202364e-08,7.8829851919164412e-32,-2.6025923128224876e-28,2.0460948614196002e-24,2.4275657968827313e-16,1.2706889262076411e-22,3.1981184118475221e-14,7.8145399649288769e-16,9.6551855355373716e-25,5.7634476816076018e-22,2.1403602756160954e-18,5.8396822783432658e-20,6.4081926156272628e-29,3.5475576179388679e-17,4.2232393600040347e-24,1.0833161193579046e-15,5.2708187082101315e-17,1.8661773350684585e-06,7.3774848686006401e-14,1.8983731518296478e-13,2.1914521003482456e-10,7.7685856625397639e-40,5.9686782388344592e-20,7.7769358421314306e-16,1.0846324054430044e-18,4.7247386005980344e-26,0.88129999999999997,0.0,0.0,0.0,0.0096747113843079907,0.10877911410838996,9.999999996801722e-05,1.2573102386069293e-05,8.5323797227349182e-05,6.1840593931411543e-05,4.0869970061844261e-11,2.1250177834839497e-05,2.5045847583837688e-10,2.7013039561472802e-07,3.7549913288394421e-13,3.1447593015309195e-15,1.5536248749380507e-06,1.6778493361308605e-06,8.3610396140869877e-06,1.0278736800136088e-05,8.5192573652468462e-16,2.5789935311142973e-11,1.6919085680141347e-14,1.485185063361623e-10,1.0268447014270284e-05,4.7154899679231868e-10,1.109744700805041e-10,3.1700704368900475e-11,2.06292454733926e-11,1.6466842336968891e-11,2.0655879040946503e-08,1.8519998891246133e-06,7.4523657958252377e-10,4.8848221892276705e-10,1.2606117315137251e-14,1.2943993442278529e-08,4.4411631343700403e-16,5.1038078504961577e-10,4.8011718673939055e-12,2.3595145060305858e-12,3.8613307744680952e-11,2.5994551037929355e-09,2.0534745338595001e-12,1.4851860352598933e-12,5.0728580857925917e-12,2.1924047016276706e-18,1.2092021121052886e-12
4.7728283446945825e-08,0.003204146990288835,5.7319309347255429e-14,4.7266480396335772e-10,1.5047895284177197e-12,6.0375721742810421e-10,7.7978928418153178e-07,4.345351094606118e-08,8.2606515793072113e-32,1.0871769317507117e-28,2.179660355002639e-24,2.5156128613888683e-16,1.3501256893690818e-22,3.2926452752797081e-14,8.1360765159047528e-16,1.0366306484140497e-24,6.0844082149029841e-22,2.254125667851802e-18,6.2453746546853316e-20,6.8973281968779949e-29,3.6956846142304852e-17,3.6882485889879554e-24,1.120644686405334e-15,5.2747925205940889e-17,1.8974569514619555e-06,7.5155129071603066e-14,1.9517792296755957e-13,2.2819775937707814e-10,8.182180144733073e-40,5.9686769749437625e-20,8.0955827626355135e-16,1.1462484538212373e-18,4.9944113131180904e-26,0.88129999999999997,0.0,0.0,0.0,0.0096728499711960306,0.10877889687147357,9.9999999967071877e-05,1.267674593528117e-05,8.600467514744072e-05,6.2313913445341215e-05,4.1196034390658813e-11,2.1413121570325092e-05,2.5041342537757323e-10,2.7228559234384054e-07,3.7837841379949745e-13,3.1698493138889097e-15,1.5922056900879776e-06,1.7164493594945368e-06,8.4317624120339058e-06,1.0450785496587774e-05,8.7144059178123048e-16,2.6386692768650193e-11,1.7339844533384579e-14,1.5241500107743561e-10,1.0355451885653847e-05,4.8793392038695031e-10,1.1485853134905188e-10,3.2895830535204023e-11,2.1460326408349581e-11,1.7330946455886261e-11,2.081501298811294e-08,1.8828216847474709e-06,7.5763780213963801e-10,4.9661101881420247e-10,1.2706102224145286e-14,1.3381291014523003e-08,4.6791284391525268e-16,5.1488368442971931e-10,5.0221699087694624e-12,2.3784045949636521e-12,3.892411771466941e-11,2.6435103935370168e-09,2.088273063541101e-12,1.5103542425527584e-12,5.15884894661034e-12,2.2295685180990723e-18,1.2524035503540885e-12
4.8133458534731376e-08,0.003204146437989124,5.8284365726812535e-14,4.8047501630999973e-10,1.5168302747913121e-12,6.2236995123921011e-10,7.9196894349374746e-07,4.4880822514396378e-08,8.6609566341210152e-32,5.2384125499352245e-30,2.3207114727652877e-24,2.6062997529551273e-16,1.4337821666288011e-22,3.3892242726065584e-14,8.4686763441403789e-16,1.1123583205821645e-24,6.4205876781530753e-22,2.3729910929787445e-18,6.6758776787670922e-20,7.419516552658222e-29,3.8490109471671831e-17,3.224986607046327e-24,1.1590410377770779e-15,5.2789573840508366e-17,1.92897633643542e-06,7.6547565844867457e-14,2.006169813950845e-13,2.3753794689389943e-10,8.6219107646117773e-40,5.9686756259941123e-20,8.4251337978011699e-16,1.2108771772732536e-18,5.2771927679595635e-26,0.88129999999999997,0.0,0.0,0.0,0.0096709885017981709,0.10877867932671034,9.9999999966105988e-05,1.2780322551562706e-05,8.6684502637059604e-05,6.2786101347668503e-05,4.1521594257517731e-11,2.1575674336858914e-05,2.5036837282288196e-10,2.744374547823076e-07,3.8125078613745492e-13,3.1949005096542693e-15,1.6313849050491986e-06,1.7556070003334288e-06,8.5024704725780669e-06,1.0624167639603351e-05,8.9123653813460911e-16,2.6992123970622697e-11,1.7767141204331802e-14,1.5637590559651066e-10,1.0442441171263918e-05,5.0472826417129417e-10,1.188403855627543e-10,3.4123925169161225e-11,2.231611816132187e-11,1.8231909802637448e-11,2.0973767526894696e-08,1.9138723878476025e-06,7.7013108906224457e-10,5.0480016658776384e-10,1.2805925986861122e-14,1.3829297391152138e-08,4.9256979034579952e-16,5.1938577798360718e-10,5.2512562024866562e-12,2.3972656386416707e-12,3.9234463657125398e-11,2.6879163757879107e-09,2.1233484978638935e-12,1.5357227224124381e-12,5.2455242850162502e-12,2.2670281543718621e-18,1.2968184771404571e-12
