Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132)
9.099679412741807e-09,0.0036993861629975814,4.8702500759088435e-13,3.8501969190660975e-09,4.7265345054833793e-11,3.7398193433463434e-10,5.3769503183727251e-07,7.3599725867065505e-09,3.6508039056447301e-28,9.9867802601910874e-28,7.952560408532396e-25,1.7897311499001028e-15,4.472269962168475e-23,2.6480317251358421e-14,2.7940951430783248e-15,2.0236768265400714e-25,3.3411005271047366e-22,2.6888180482721551e-19,2.2428319823804261e-21,3.2323100711725374e-28,1.6720677043737444e-16,3.3059257414026277e-28,1.4419415511165532e-14,8.9984308797253365e-19,5.6543249646290047e-06,1.1684669438275112e-12,6.9002642695756108e-13,3.2230110428328862e-11,8.4963563041372194e-36,9.0400932218199643e-29,3.2263843272321926e-15,1.6337494831346096e-18,1.1149198980462492e-25,0.88129999999999997,0.0,0.0,0.0,0.0094392550598204044,0.10879225072371346,9.9999999973523896e-05,1.653776381994598e-05,0.00011943904727857582,0.00010402324068524676,2.7678183368763333e-11,9.8408059803597221e-06,9.7061811258458381e-09,1.7812458531538323e-07,1.0363463016547783e-13,1.30709602744507e-15,1.8279172553208222e-07,4.7799939470039454e-07,7.0709600211200176e-05,6.2904396227106427e-06,4.6336322855848884e-16,2.5701007638496575e-11,1.4157037201542919e-14,1.4135621928270822e-10,0.00011725745239324383,1.4797933221514114e-10,8.4005133199937814e-12,1.5192918552253409e-11,1.4704588782138886e-12,1.2425010917636314e-12,1.2507835116148332e-07,5.6424071518497864e-06,1.2687376012129363e-09,7.6599829093984279e-10,1.4800200001343325e-13,9.8849559969849892e-09,1.0138008099848273e-15,1.1692851772108404e-08,2.5136311523129755e-13,1.0014609464657621e-11,2.0915987561109143e-10,6.1699024699048254e-09,2.2940848733294961e-12,1.478213926480676e-12,6.1080206723888219e-12,7.4545190775953516e-19,8.637981809656035e-14,8.1182145942337082e-15,1.2033266006138159e-22,5.2626821913381642e-17,6.9138482247725586e-23,6.5512791312071699e-17,1.7567507092928237e-13,1.0275067575135303e-11,2.4978465033192216e-17,2.6713634164125748e-15,5.9165866232536768e-20,5.0453944007337099e-17,9.0250800383741851e-11,9.5869199994058433e-13,1.552921677615566e-17
9.207415421065247e-09,0.0036993862322795682,4.9817769922214517e-13,3.9361541108992378e-09,4.7793006431905062e-11,3.8927813092383927e-10,5.4996658595279977e-07,7.7034408474085708e-09,3.7843125054889211e-28,1.6193483284192907e-27,8.5339317298901305e-25,1.8383192542582787e-15,4.8021817087686705e-23,2.7244820289986076e-14,2.8824435371138728e-15,2.1716081630175616e-25,3.5498638705633452e-22,2.8503656885828235e-19,2.4264158311341304e-21,3.4969740876447036e-28,1.7264775296219436e-16,3.8608000147836333e-28,1.472313291848309e-14,9.4618194325638165e-19,5.785854230081461e-06,1.2040444520256764e-12,7.1995943715514543e-13,3.3920456940225929e-11,8.8597206709654635e-36,9.7076605751101318e-29,3.3281847687596782e-15,1.7232530431681061e-18,1.1932881299292969e-25,0.88129999999999997,0.0,0.0,0.0,0.009434051037780682,0.10879212520550149,9.9999999972759628e-05,1.6726421474039262e-05,0.0001207749392891713,0.00010512487312242102,2.7987723220363063e-11,9.9453702967943013e-06,9.701208575714767e-09,1.8011682979094405e-07,1.0473580869789756e-13,1.3217153167311515e-15,1.8907292178643904e-07,4.9160952126438207e-07,7.1524918073489195e-05,6.4352498036393093e-06,4.7635775707423079e-16,2.6443653516309036e-11,1.4646068367200171e-14,1.4695098391589659e-10,0.00011861553876362433,1.5569686789099348e-10,8.8430781701734747e-12,1.6062851791440547e-11,1.5598456112581694e-12,1.3383106922214686e-12,1.2641993106362131e-07,5.7734240864862613e-06,1.2981966244223087e-09,7.8378495023611269e-10,1.4965003570938414e-13,1.0350107140787888e-08,1.0540309025463627e-15,1.183731261838835e-08,2.6849397630237722e-13,1.0128079740274797e-11,2.1155956091930162e-10,6.3162043229818707e-09,2.3484810920848351e-12,1.5132644225539804e-12,6.2529724279163379e-12,7.6314250955027383e-19,8.9495810210387595e-14,8.4117209250806444e-15,1.2468317299380192e-22,5.4525269683733371e-17,7.1638118347923434e-23,6.8305266491645804e-17,1.832014439368144e-13,1.0393148194962123e-11,2.5265486870416473e-17,2.8138766485273435e-15,6.2322282469069336e-20,5.1033698859231098e-17,9.2407553496946638e-11,9.8166106806694177e-13,1.5901259062791806e-17
9.315151429388688e-09,0.0036993863072961966,5.0945167458878529e-13,4.0230176674582628e-09,4.8320461491411473e-11,4.0503455517285466e-10,5.6236194400574979e-07,8.0585017939045404e-09,3.9209546751365726e-28,4.8754945144906373e-27,9.1532173082570825e-25,1.887698701239331e-15,5.1536921229676865e-23,2.8028916712043771e-14,2.9726513692015671e-15,2.3288643517058943e-25,3.7699043370366725e-22,3.0201943888626777e-19,2.6230837784769203e-21,3.7801704458728265e-28,1.7820982715779758e-16,4.3063607782321062e-28,1.5031569992566805e-14,9.9436351599367336e-19,5.918784857906778e-06,1.2402073355751847e-12,7.5078112996716768e-13,3.568149228007263e-11,9.2338531769214143e-36,1.0427469803788507e-28,3.4321198306734055e-15,1.8165505656690457e-18,1.2763533861426362e-25,0.88129999999999997,0.0,0.0,0.0,0.0094288501898124773,0.10879199969939041,9.9999999971975791e-05,1.6914915292000738e-05,0.00012210895978454411,0.00010622355059102553,2.8296828611131198e-11,1.0049653572151858e-05,9.6962390558262422e-09,1.8210627805306103e-07,1.0583402755524639e-13,1.3363140871232225e-15,1.9548940412054951e-07,5.0545500271583062e-07,7.2339732285378535e-05,6.5815891191906034e-06,4.8957451658948211e-16,2.7199325746873416e-11,1.5145716121573975e-14,1.5268967970550893e-10,0.00011997292920297338,1.6371111269835811e-10,9.3028373565603364e-12,1.6970054343334777e-11,1.6533243487966985e-12,1.4401759591222208e-12,1.2775791718247598e-07,5.9058260129920909e-06,1.3279670106214555e-09,8.0175961251729181e-10,1.5129574294840169e-13,1.0831130905036312e-08,1.09534728735795e-15,1.1981699403937081e-08,2.8656351974114918e-13,1.0241407726731737e-11,2.1395652069425048e-10,6.4641549913752415e-09,2.4034902664665678e-12,1.5487098776748631e-12,6.3995589641838195e-12,7.8103262775691497e-19,9.2697392087679846e-14,8.713302350753214e-15,1.2915337944152331e-22,5.6475864465838011e-17,7.4206525702553979e-23,7.1188952827665809e-17,1.9097474574685901e-13,1.0511098324423831e-11,2.5552190779193311e-17,2.9624471653286702e-15,6.5612857094038874e-20,5.1612811528018133e-17,9.4588936662602987e-11,1.0049006147026746e-12,1.6277681750289668e-17
9.422887437712129e-09,0.003699386388028369,5.2084676250331993e-13,4.1107860413773022e-09,4.8847892750162449e-11,4.2125980592039064e-10,5.7488055690018265e-07,8.4253961110372213e-09,4.0607623476893683e-28,3.2283471217766328e-28,9.8126212077795131e-25,1.9378814340024751e-15,5.5280457269396595e-23,2.8833050397751578e-14,3.0647477418049271e-15,2.4959552242741981e-25,4.0017512548994718e-22,3.1986671398234006e-19,2.8336424870874455e-21,4.0829882841702603e-28,1.8389506004499169e-16,4.6193719553056549e-28,1.5344847706599066e-14,1.0444417705803449e-18,6.0531130909879254e-06,1.2769560291936639e-12,7.825053094247532e-13,3.7515423560730626e-11,9.618935500884819e-36,1.1201756260848496e-28,3.5382228093917074e-15,1.9137599675845676e-18,1.3643545039463691e-25,0.88129999999999997,0.0,0.0,0.0,0.0094236525179921867,0.10879187420427011,9.9999999971171936e-05,1.7103245388552745e-05,0.00012344110761687414,0.00010731927603767937,2.8605499275127795e-11,1.015365608889632e-05,9.6912725684448279e-09,1.8409292838997972e-07,1.0692928971218359e-13,1.3508923260602576e-15,2.0204230046253159e-07,5.1953742564685512e-07,7.3154043154650925e-05,6.7294535962525542e-06,5.0301500419778886e-16,2.7968113407246788e-11,1.5656070478895829e-14,1.585739200880202e-10,0.00012132962413635705,1.7202934743394305e-10,9.7802176527529108e-12,1.7915573284530768e-11,1.7510193903563185e-12,1.5483958164183997e-12,1.2909231308900334e-07,6.0396088391965872e-06,1.3580478384026102e-09,8.1992172143693505e-10,1.5293912060339646e-13,1.1328363835567938e-08,1.1377676426832271e-15,1.2126012173338254e-08,3.0561079015295285e-13,1.0354593323059421e-11,2.1635075243185875e-10,6.6137521421986836e-09,2.4591115266218521e-12,1.5845497313516261e-12,6.5477779615577757e-12,7.9912197928035666e-19,9.5986378723531243e-14,9.0231301704365102e-15,1.3374581849567463e-22,5.8479712078949861e-17,7.6845163174961777e-23,7.4166051501347676e-17,1.9900095235961388e-13,1.0628918799874391e-11,2.5838578792423049e-17,3.1172719387588409e-15,6.9041952702265982e-20,5.2191286119948299e-17,9.6794922733814844e-11,1.0284107295232652e-12,1.6658486274094047e-17
9.53062344603557e-09,0.0036993864744570043,5.3236281924904575e-13,4.1994580937960326e-09,4.9375198017700219e-11,4.3796252727426437e-10,5.8752187369920444e-07,8.8043661495465221e-09,4.2037675458595984e-28,3.5783370103916494e-27,1.051446086153254e-24,1.988879880117228e-15,5.9265479355702636e-23,2.9657669826176626e-14,3.158762502735333e-15,2.6734238157219057e-25,4.2459556365629337e-22,3.3861604446070907e-19,3.0589415352708045e-21,4.4065696611676946e-28,1.8970557106013608e-16,4.9081762692666226e-28,1.5663090289727944e-14,1.0964719329387448e-18,6.1888351759508226e-06,1.3142909116308864e-12,8.1514576689903252e-13,3.9424502379837194e-11,1.0015149285794199e-35,1.2032472771207602e-28,3.6465278588162449e-15,2.0150018136332438e-18,1.4575405467949041e-25,0.88129999999999997,0.0,0.0,0.0,0.0094184580243779868,0.10879174871903913,9.9999999970347577e-05,1.7291411878425315e-05,0.00012477138165155555,0.00010841205242015607,2.8913734949475864e-11,1.0257378130541913e-05,9.6863091158164716e-09,1.8607677910966546e-07,1.0802159815442927e-13,1.3654500211259383e-15,2.0873272908300607e-07,5.3385837078735594e-07,7.3967850989249031e-05,6.8788392656834113e-06,5.166807114489106e-16,2.8750105247792761e-11,1.6177220691446585e-14,1.646053071042153e-10,0.00012268562398915227,1.8065892339124258e-10,1.0275650033157503e-11,1.890046847562816e-11,1.8530567440377317e-12,1.6632797833031001e-12,1.3042312236776561e-07,6.1747684740656361e-06,1.3884381866146951e-09,8.3827072080356382e-10,1.5458016751990865e-13,1.1842145084119558e-08,1.1813099174359201e-15,1.2270250971266274e-08,3.2567594301302788e-13,1.0467636428734852e-11,2.1874225367672619e-10,6.7649934414098163e-09,2.5153440022657656e-12,1.6207834228141609e-12,6.697627099249817e-12,8.174102808805457e-19,9.9364620622694746e-14,9.3413790352033349e-15,1.3846307893091577e-22,6.0537939977175537e-17,7.9555518174722446e-23,7.7238805144696372e-17,2.0728615222039252e-13,1.0746610473319738e-11,2.612465298104469e-17,3.278552666064791e-15,7.2614036546164421e-20,5.2769126818105967e-17,9.9025484740026973e-11,1.0521915112095781e-12,1.7043674215470153e-17
9.63835945435901e-09,0.0036993865665630975,5.4399969915385313e-13,4.2890326411446039e-09,4.9902292182321362e-11,4.5515140755857011e-10,6.002853418064233e-07,9.1956559018487714e-09,4.3500027647300016e-28,-2.7070767058822822e-27,1.1261171789531978e-24,2.0407069603214377e-15,6.3505687853356178e-23,3.0503227906331586e-14,3.2547262637760064e-15,2.8618378601995107e-25,4.5030908747729467e-22,3.5830646878050343e-19,3.2998752445549957e-21,4.7521115754726969e-28,1.9564353341187734e-16,5.2623732368433531e-28,1.5986425277209354e-14,1.1505104177470776e-18,6.3259473631775803e-06,1.3522123071708589e-12,8.4871627981500432e-13,4.141102512959606e-11,1.0422678134750186e-35,1.2923028657683583e-28,3.7570700117057194e-15,2.1203993694115549e-18,1.556171133747708e-25,0.88129999999999997,0.0,0.0,0.0,0.0094132667110103183,0.10879162324260438,9.9999999969502333e-05,1.7479414876355828e-05,0.00012609978076673567,0.00010950188270733464,2.922153537425437e-11,1.0360819981648496e-05,9.6813487001689991e-09,1.8805782853910821e-07,1.0911095587871515e-13,1.3799871600435493e-15,2.1556179862431219e-07,5.4841941299551562e-07,7.4781156097274037e-05,7.0297421623258121e-06,5.3057312433983573e-16,2.9545389691641077e-11,1.6709255251707646e-14,1.7078543139118546e-10,0.00012404092918704443,1.8960726160382421e-10,1.0789569628265005e-11,1.9925812445744877e-11,1.9595641125260515e-12,1.7851481805422923e-12,1.3175034861687079e-07,6.3113008277412789e-06,1.4191371343722085e-09,8.5680605458603494e-10,1.562188825607192e-13,1.2372816381969251e-08,1.2259923412987644e-15,1.2414415842476009e-08,3.4680026014955891e-13,1.0580536943920678e-11,2.2113102198019458e-10,6.9178765538294399e-09,2.5721868226884797e-12,1.6574103910185696e-12,6.8491040553381284e-12,8.3589724917910049e-19,1.0283400448517975e-13,9.6682270117023416e-15,1.4330780014945825e-22,6.2651697667208136e-17,8.2339107200040337e-23,8.0409498628819737e-17,2.1583654835741905e-13,1.0864174212427992e-11,2.6410415454060288e-17,3.4464958521069042e-15,7.6333682358742823e-20,5.3346337882458971e-17,1.0128059589007034e-10,1.0762430676135304e-12,1.7433247304186263e-17
9.74609546268245e-09,0.0036993866643276682,5.557572471150641e-13,4.3795083420672103e-09,5.0429169102401844e-11,4.7283517812898738e-10,6.1317040705040314e-07,9.5995109742979643e-09,4.4995008786476562e-28,7.6385383105845365e-27,1.2055313045609353e-24,2.0933760984646227e-15,6.8015466999030847e-23,3.1370181881776807e-14,3.3526704224773215e-15,3.0617873004623487e-25,4.7737535628588298e-22,3.7897845643319472e-19,3.5573848260065935e-21,5.1208682883331211e-28,2.0171117566848945e-16,5.64417760929978e-28,1.6314983566150898e-14,1.2066148143780382e-18,6.464445906821753e-06,1.3907204872804355e-12,8.8323061019842701e-13,4.3477333350714279e-11,1.0841707199621309e-35,1.3877186863790739e-28,3.8698852046678307e-15,2.2300786636010549e-18,1.6605168233728482e-25,0.88129999999999997,0.0,0.0,0.0,0.009408078579912018,0.10879149777388136,9.9999999968635703e-05,1.7667254497088641e-05,0.00012742630385319202,0.0001105887698791441,2.9528900292470074e-11,1.0463981927816255e-05,9.6763913237122844e-09,1.9003607502413954e-07,1.1019736589272883e-13,1.3945037306746356e-15,2.2253060813432881e-07,5.6322212124695823e-07,7.5593958786984044e-05,7.1821583250232569e-06,5.4469372330452985e-16,3.0354054834071161e-11,1.7252261894860539e-14,1.7711587217564702e-10,0.00012539554015602474,1.9888185197034273e-10,1.1322415672929944e-11,2.0992690258277652e-11,2.0706708767711001e-12,1.9143323694601438e-12,1.330739954479057e-07,6.449201811587419e-06,1.4501437610655287e-09,8.7552716691975878e-10,1.5785526461721789e-13,1.2920722009483087e-08,1.2718334366210949e-15,1.2558506831795326e-08,3.6902616761020762e-13,1.0693294769662005e-11,2.2351705489279797e-10,7.0723991431570692e-09,2.6296391167610727e-12,1.6944300746509152e-12,7.0022065067834577e-12,8.5458260066126397e-19,1.0639645397511321e-13,1.0003855653448079e-14,1.4828267323776541e-22,6.482215717680119e-17,8.5197476444887758e-23,8.3680459988163378e-17,2.2465846089058062e-13,1.0981610900545249e-11,2.6695868358573455e-17,3.6213129062901039e-15,8.0205572500465163e-20,5.3922923649936446e-17,1.0356022957569339e-10,1.1005655159520812e-12,1.7827207421654651e-17
9.853831471005891e-09,0.0036993867677317903,5.6763530793329327e-13,4.47088384132597e-09,5.0955901847913982e-11,4.9102261237025644e-10,6.2617651356867607e-07,1.0016178563092954e-08,4.6522941072600916e-28,-9.0059628788494735e-27,1.2899572248428261e-24,2.1469012303549062e-15,7.2809885614524297e-23,3.2258993309298197e-14,3.4526271814986972e-15,3.2738954993475421e-25,5.0585642312285618e-22,4.006739462303838e-19,3.8324603592223176e-21,5.5141534909180958e-28,2.079107831740275e-16,6.1386090883698913e-28,1.6648899465788658e-14,1.264844023175363e-18,6.6043270648214995e-06,1.4298156719743746e-12,9.1870250347136496e-13,4.5625814033207e-11,1.127242319512856e-35,1.4899448132586991e-28,3.9850103003415582e-15,2.3441685447563676e-18,1.7708594601914315e-25,0.88129999999999997,0.0,0.0,0.0,0.0094028936330881868,0.10879137231179396,9.9999999967747199e-05,1.7854930855374714e-05,0.00012875094981446667,0.00011167271692651557,2.9835829450088959e-11,1.0566864255681247e-05,9.6714369886380999e-09,1.9201151692963529e-07,1.1128083121506678e-13,1.4089997210204932e-15,2.2964024709583699e-07,5.7826805862547136e-07,7.6406259366792488e-05,7.3360837966338162e-06,5.5904398320519657e-16,3.1176188441985464e-11,1.7806327600968684e-14,1.8359819727132359e-10,0.00012674945732238775,2.0849025249514014e-10,1.1874631461476305e-11,2.2102199393647004e-11,2.1865080816601253e-12,2.0511749606066006e-12,1.3439406648587865e-07,6.5884673382292126e-06,1.4814571463697889e-09,8.9443350211205945e-10,1.5948931261017897e-13,1.3486208769852684e-08,1.3188520290036998e-15,1.27025239841193e-08,3.9239725116543942e-13,1.0805909808479749e-11,2.2590034998958543e-10,7.2285588719716911e-09,2.6877000129358228e-12,1.7318419121274049e-12,7.1569321294285036e-12,8.7346605167582566e-19,1.1005393040296476e-13,1.0348450066730187e-14,1.5339044194349539e-22,6.7050513470434567e-17,8.8132202360318163e-23,8.705406124469671e-17,2.3375832926883726e-13,1.1098921436690724e-11,2.6981013879777408e-17,3.8032202289348266e-15,8.4234499872223287e-20,5.4498888534404624e-17,1.0586435937462388e-10,1.1251589829780635e-12,1.822555660369775e-17
9.961567479329332e-09,0.0036993868767565843,5.7963372408807796e-13,4.5631577352007817e-09,5.1482443723469542e-11,5.0972252459863206e-10,6.3930310407237896e-07,1.044590742820381e-08,4.8084143091506015e-28,2.0198252462925927e-26,1.3796771127139403e-24,2.2012968134281429e-15,7.7904761126448689e-23,3.3170127999513722e-14,3.5546295698762869e-15,3.4988042340666241e-25,5.3581681612882183e-22,4.2343638822056965e-19,4.1261429820998578e-21,5.9333426798295259e-28,2.1424469960603219e-16,6.5562420934835537e-28,1.6988310752670466e-14,1.3252581045532388e-18,6.7455870989138383e-06,1.4694980312968508e-12,9.5514568716877127e-13,4.7858899940171036e-11,1.1715014028445309e-35,1.5994095392803569e-28,4.1024831117766707e-15,2.4628007439689725e-18,1.8874925551598543e-25,0.88129999999999997,0.0,0.0,0.0,0.0093977118725262626,0.10879124685527441,9.9999999966836402e-05,1.8042444065971268e-05,0.00013007371756682212,0.00011275372685133007,3.0142322596025619e-11,1.066946725291049e-05,9.6664856971201505e-09,1.9398415263945195e-07,1.1236135487518242e-13,1.4234751192217014e-15,2.3689179545848051e-07,5.9355878231301838e-07,7.7218058145266737e-05,7.491514624045223e-06,5.7362537332286876e-16,3.2011877953342651e-11,1.8371538597358009e-14,1.9023396307774548e-10,0.00012810268111272885,2.1844008846252514e-10,1.2446664298878193e-11,2.3255449621355699e-11,2.307208420346282e-12,2.1960300410734993e-12,1.3571056536915588e-07,6.7290933215958406e-06,1.5130763702544735e-09,9.1352450464796896e-10,1.6112102545644972e-13,1.4069625960569628e-08,1.3670672589699893e-15,1.2846467344404402e-08,4.1695827314533196e-13,1.091838196349384e-11,2.2828090487246833e-10,7.3863534017437134e-09,2.7463686392506051e-12,1.7696453415972233e-12,7.3132785980094425e-12,8.9254731843652862e-19,1.1380843346678949e-13,1.0702198981501303e-14,1.5863390372624063e-22,6.9337984900917642e-17,9.1144892258180569e-23,9.0532719315067419e-17,2.4314271473351767e-13,1.1216106735558996e-11,2.7265854240960146e-17,3.9924393066831594e-15,8.8425370028422481e-20,5.5074237026677222e-17,1.0819295905390227e-10,1.1500236051705938e-12,1.8628297043631849e-17
9.999999999999999e-09,0.0036993869913832054,5.8394299998531608e-13,4.5962916436859788e-09,5.1670239801537067e-11,5.1651901658277386e-10,6.4401478488439054e-07,1.0602412285359618e-08,4.8649177258498114e-28,2.3345894762958391e-26,1.4130197342624756e-24,2.2209147515991851e-15,7.9798076647306437e-23,3.3500647125199508e-14,3.5915181840223757e-15,3.5822636062109905e-25,5.4687520631664715e-22,4.3182310487683345e-19,4.2356171722737444e-21,6.0894197577550876e-28,2.1653714582934624e-16,6.7312721177699118e-28,1.7110745075424459e-14,1.3473499242049425e-18,6.7963115669181908e-06,1.4837959818385393e-12,9.6838366595205134e-13,4.8676449271499746e-11,1.1875808261636527e-35,1.6402976667337148e-28,4.1449645012510184e-15,2.5062449649476253e-18,1.9306788801696012e-25,0.88129999999999997,0.0,0.0,0.0,0.0093958641615076947,0.10879120210248545,9.9999999966506005e-05,1.8109295941592472e-05,0.00013054513200425793,0.00011313864387336881,3.0251551923238411e-11,1.0706001140543567e-05,9.6647201665139398e-09,1.9468716892965905e-07,1.1274609733933645e-13,1.4286339230961538e-15,2.3951317523129101e-07,5.9907295292037037e-07,7.7507528653347771e-05,7.5473247862715516e-06,5.7888318300045658e-16,3.2313289333204889e-11,1.8575878895683415e-14,1.9263855632574852e-10,0.00012858524709661231,2.2207356484227865e-10,1.2655606033539946e-11,2.3677644922275383e-11,2.351468014418485e-12,2.2497121351376337e-12,1.3617933449783203e-07,6.7795870816890913e-06,1.5244296888993437e-09,9.2037939462766882e-10,1.6170253888796614e-13,1.4282153403316223e-08,1.3845602802413913e-15,1.2897798216288158e-08,4.2601654861592576e-13,1.0958469408539283e-11,2.2912945343913504e-10,7.4430383951291907e-09,2.7674443190375737e-12,1.7832255631839985e-12,7.3694436520016315e-12,8.9940196880054907e-19,1.1517163832710076e-13,1.0830643136797277e-14,1.6053777393304175e-22,7.0168532296301528e-17,9.2238782282847174e-23,9.1799545981911196e-17,2.4656051186068592e-13,1.1257879958849186e-11,2.7367391540570782e-17,4.0617514903545124e-15,8.9960513194894777e-20,5.5279332020917258e-17,1.090295538297166e-10,1.158959173151688e-12,1.8773029188362407e-17
