Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997)
3.171257160615127e-10,0.0021797186237424867,1.485160723163377e-19,8.4347825987630319e-15,2.7314193744316792e-15,-3.1464664287527145e-16,2.4572507822231494e-12,1.5388056444503619e-18,-1.7833563712679741e-29,-3.6871323076361989e-23,2.4166581320294237e-31,-3.2016625604606947e-15,-2.3819603769362107e-15,1.1761911593706109e-18,-4.077230761881718e-20,1.6000669639501951e-31,-8.5054209665122723e-32,1.8006279823774402e-27,5.4871934320038615e-31,3.1652690326761808e-40,9.0014867669953436e-29,2.768983528686024e-15,2.159918083978298e-25,7.4658377795084303e-17,1.3202130554677213e-13,7.9085214738746538e-24,-8.632449867313394e-20,-1.4654146910593213e-16,-9.9421812586295641e-40,1.556124431729116e-21,1.0539637514614617e-25,1.4331579371896125e-33,1.4049047370544301e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898211038887952,0.10880296722944609,9.9999999999998622e-05,1.0453003665010228e-08,8.2666196459090736e-08,5.1425872060693066e-08,1.1429048286535556e-13,3.2003865916232085e-08,4.2036661856639121e-12,7.6408968690071571e-10,1.0405108732078826e-15,1.5412127684342273e-17,2.5938743126969154e-14,1.4202555949873585e-12,8.1620168670835202e-10,3.4808926037319398e-11,5.1892311739424643e-21,8.7171493503460829e-19,4.7749936256707887e-23,6.2662919945118256e-21,7.2531944345370604e-10,1.0254598066067362e-22,6.3679843349469372e-24,3.4061111294857069e-26,6.5604215578130758e-28,3.230946327325114e-29,8.5135345563661496e-13,1.3180182590992321e-13,1.2847643002844356e-16,9.0992254555161546e-17,2.7481578728015091e-18,1.0960485571359969e-20,-1.0327726449951093e-16,3.7662529037344811e-16,7.452835724470209e-27,6.4909258380225394e-16,3.2855674449693543e-15,4.5769755213558913e-16,1.0601290344722169e-18,8.7702205256002148e-19,1.916229358366639e-18,3.5160795535262834e-24,3.4175468636837637e-22,1.3428911554762512e-22
3.177070030703745e-10,0.0021797186235479648,1.4887004696734092e-19,8.4544778202516684e-15,2.7269802831875877e-15,-3.1643008938583089e-16,2.4658569441153172e-12,1.549022112388581e-18,-1.790685101259356e-29,-1.340727990202755e-25,2.4443903504278037e-31,-3.218003706178286e-15,-2.3937073989434116e-15,1.1732976317325932e-18,-4.1029621507332643e-20,1.6728767357719661e-31,-8.5890831725894597e-32,1.8031568466209783e-27,5.550242432694703e-31,3.1786676953130677e-40,9.0510479053044806e-29,2.7829051945187911e-15,2.1676939385867828e-25,7.510764616057429e-17,1.3267119203507906e-13,7.9625885548700191e-24,-8.6816564667371163e-20,-1.4737960730709278e-16,-1.0022522213774379e-39,1.5672015828216254e-21,1.0638437868747744e-25,1.4805436346065234e-33,1.4210571413524197e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898207759194594,0.10880296714018679,9.9999999999998622e-05,1.0472162501558431e-08,8.2817704737972723e-08,5.1490954370473986e-08,1.1449995136874888e-13,3.209170339353184e-08,4.203666051115637e-12,7.6550254878780267e-10,1.0433666520510175e-15,1.5440625928847517e-17,2.6090310828357833e-14,1.4255019888228634e-12,8.1770174084621898e-10,3.49366390523258e-11,5.1996887929359852e-21,8.7632430711111867e-19,4.7978546093735623e-23,6.306158167542664e-21,7.2665247004375952e-10,1.0335972075253408e-22,6.4291307924104357e-24,3.4388921891349592e-26,6.6351442174676902e-28,3.2673534857718773e-29,8.5385508561615154e-13,1.3245062860126026e-13,1.2910949456504991e-16,9.1442900480899058e-17,2.7528183375389125e-18,1.1047048745190771e-20,-1.0392879503431839e-16,3.7800053749369846e-16,7.524892826084352e-27,6.5046707143852566e-16,3.2955389541289856e-15,4.598564394428441e-16,1.0651395804145076e-18,8.8116921615962744e-19,1.9259114489086285e-18,3.5338451775180221e-24,3.4302738654579607e-22,1.3498347856692827e-22
3.1886957708809806e-10,0.002179718623158628,1.4957796248838284e-19,8.4938596062485227e-15,2.690125856553104e-15,-3.2003550481516998e-16,2.4830726813056913e-12,1.5696037801453922e-18,-1.8056543792713197e-29,-1.2200155962550296e-24,2.5008502977348391e-31,-3.2172292705211398e-15,-2.3836449181205891e-15,1.1676121745763566e-18,-4.1549471791309192e-20,1.6436439106263969e-31,-8.7578921136314052e-32,1.808196032630016e-27,5.6786013382372764e-31,3.2057148299777004e-40,9.1510802851614387e-29,2.777239201004445e-15,2.183286195537883e-25,7.6015551802668888e-17,1.339766894659492e-13,8.0715164915203158e-24,-8.7811286598035473e-20,-1.4907388723086439e-16,-1.0184046539783499e-39,1.5896261193471593e-21,1.0837803379183212e-25,1.5769871183073053e-33,1.4539406986115378e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898201199801809,0.10880296696153376,9.9999999999998622e-05,1.0510480159580625e-08,8.3120721236648909e-08,5.1620984535927233e-08,1.1491888829279836e-13,3.2267512743684298e-08,4.2036657820188298e-12,7.6832827200904409e-10,1.0490825792267422e-15,1.5497622406705031e-17,2.6395230717076494e-14,1.4360242472320366e-12,8.2070184896785979e-10,3.5192766633416841e-11,5.2206137228795971e-21,8.8558978897777518e-19,4.8437999515823542e-23,6.3864590883503209e-21,7.2931852308870279e-10,1.05002466286681e-22,6.5528675194650823e-24,3.5052308573581158e-26,6.7867499478274418e-28,3.3412098126479938e-29,8.5886456027561778e-13,1.3375394885910664e-13,1.3038120580995612e-16,9.2348187675690582e-17,2.762031224392477e-18,1.1221744965714074e-20,-1.0524507366761188e-16,3.8075843675076435e-16,7.6707251011680389e-27,6.5321975016878058e-16,3.3155260014440608e-15,4.6419385828936464e-16,1.0752063499508469e-18,8.8950136755087378e-19,1.9453699532250894e-18,3.5695494988172156e-24,3.4558086510316626e-22,1.3637914352413565e-22
3.200321511058216e-10,0.0021797186227689035,1.5027632951770242e-19,8.5326792088056975e-15,2.6625737700422517e-15,-3.2361632376537844e-16,2.5003328851979436e-12,1.5903842620844637e-18,-1.8203225675140251e-29,5.1938018327435402e-24,2.5575647340588811e-31,-3.2148730576511848e-15,-2.3720688947314726e-15,1.1620246825027486e-18,-4.2068286060772633e-20,1.5638805458717003e-31,-8.9289121419861357e-32,1.8132112470098369e-27,5.8075680877550098e-31,3.2322037092150772e-40,9.2518863261068169e-29,2.7700278998582288e-15,2.1989324903616389e-25,7.6919771672962767e-17,1.3528983001042517e-13,8.1815078858729905e-24,-8.879949895251167e-20,-1.5075734786835758e-16,-1.0346744237128737e-39,1.6120212730675238e-21,1.1039556696416708e-25,1.6762699143931177e-33,1.486978764903208e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898194640400852,0.10880296678270272,9.9999999999998622e-05,1.0548797797503869e-08,8.3423737655752531e-08,5.1750836613049736e-08,1.1533782510543995e-13,3.2443500104116028e-08,4.2036655129216786e-12,7.7115399449161674e-10,1.0548042939007964e-15,1.5554618869663175e-17,2.6702537608765863e-14,1.4465858058674986e-12,8.237019568840429e-10,3.5449829615642899e-11,5.2415515774075154e-21,8.9491773400809285e-19,4.8900440007403639e-23,6.4675221628779344e-21,7.3198457595342895e-10,1.0666572215833511e-22,6.6785490891958218e-24,3.5726156038090001e-26,6.9412740782277198e-28,3.4164735900966053e-29,8.6388229240649507e-13,1.3506489944076972e-13,1.3166037021218666e-16,9.3258809395597605e-17,2.7712285448572448e-18,1.1398548900062512e-20,-1.0655871978056542e-16,3.8352620799642636e-16,7.8188719989249108e-27,6.5597703496753838e-16,3.335571760123945e-15,4.685575335893196e-16,1.0853341724142756e-18,8.9788407495607887e-19,1.9649545517062665e-18,3.6054851897866301e-24,3.4814513375770463e-22,1.3778408510142939e-22
3.211947251235452e-10,0.0021797186223787937,1.5096069923279706e-19,8.5706788526715525e-15,2.6093914209671361e-15,-3.2715236778432215e-16,2.5176760210648086e-12,1.6113647088399052e-18,-1.8344426983969503e-29,-2.1966168279684898e-23,2.6142468477141316e-31,-3.2126895456532165e-15,-2.3607873202633734e-15,1.1563794158788649e-18,-4.2583920975015977e-20,1.587504077355348e-31,-9.1021904768010839e-32,1.8182028024187468e-27,5.936499245804804e-31,3.2579294708539283e-40,9.3530167737021869e-29,2.7630541367262366e-15,2.2146327974842676e-25,7.7815989672681157e-17,1.3661062623110357e-13,8.2925688602865726e-24,-8.9775719074469271e-20,-1.5242073224185423e-16,-1.0510582554378971e-39,1.6342835810081666e-21,1.1243688039250297e-25,1.7785812422498106e-33,1.5200062843634674e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898188080991777,0.10880296660369494,9.9999999999998622e-05,1.0587115415328174e-08,8.3726753994764966e-08,5.1880512012345978e-08,1.1575676180595644e-13,3.261966406435116e-08,4.2036652438241792e-12,7.7397971623057118e-10,1.0605317502155651e-15,1.5611615317622124e-17,2.7012240725949517e-14,1.4571866718221081e-12,8.2670206459476809e-10,3.5707827998637257e-11,5.2625023587705158e-21,9.043083173833003e-19,4.936587805595322e-23,6.5493522705974512e-21,7.3465062863794027e-10,1.0834967721958712e-22,6.8061994011621768e-24,3.6410593463694213e-26,7.0987625225801198e-28,3.4931667769921979e-29,8.6890824765621875e-13,1.3638349288771287e-13,1.3294700003997227e-16,9.4174774488283003e-17,2.7804340566433139e-18,1.1577478079142069e-20,-1.0786430592923698e-16,3.8630384959073722e-16,7.9693623838043258e-27,6.5873869827318295e-16,3.3556762191359429e-15,4.729475423226884e-16,1.0955232271117244e-18,9.0631748691377834e-19,1.9846656401884871e-18,3.6416529767448997e-24,3.5072021562592325e-22,1.3919833300426577e-22
3.2235729914126873e-10,0.002179718621988302,1.5163824734659488e-19,8.6082742923111548e-15,2.6144874512978814e-15,-3.3068972703747695e-16,2.5350974958095419e-12,1.6325466112893742e-18,-1.8483484027373733e-29,-9.7640287510821244e-24,2.671553916899596e-31,-3.250557877369102e-15,-2.3895570444086161e-15,1.1506630604817448e-18,-4.3101225802362169e-20,1.7255970727714114e-31,-9.2775897955212743e-32,1.8231704371425958e-27,6.0668697660338848e-31,3.2834130185389499e-40,9.4547322438908819e-29,2.7961322263725327e-15,2.2303871070627202e-25,7.8714017689525082e-17,1.3793909063763419e-13,8.4047055542766382e-24,-9.0752464251955697e-20,-1.5408516995182608e-16,-1.0675501290642492e-39,1.6566507434180861e-21,1.1450177502431357e-25,1.8836033695909796e-33,1.5534013932582059e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898181521574532,0.10880296642451193,9.9999999999998622e-05,1.0625433013053545e-08,8.402977025419135e-08,5.2010012132980544e-08,1.1617569839504498e-13,3.2796003225256179e-08,4.203664974726334e-12,7.7680543722160112e-10,1.0662649026821987e-15,1.5668611750494996e-17,2.7324349287111613e-14,1.4678268521913139e-12,8.2970217210003517e-10,3.5966761782032026e-11,5.2834660693324125e-21,9.1376171397393704e-19,4.9834324149970434e-23,6.6319543076288728e-21,7.373166811422385e-10,1.1005452147718098e-22,6.9358425709973134e-24,3.7105751206554806e-26,7.2592617632892255e-28,3.5713116029562003e-29,8.7394239190019734e-13,1.3770974168854129e-13,1.3424110750980575e-16,9.5096091763980519e-17,2.7896649410486684e-18,1.1758550114943223e-20,-1.0917411119544937e-16,3.8909135989402485e-16,8.1222253876090929e-27,6.6150479913151603e-16,3.3758393569135401e-15,4.7736396145446743e-16,1.1057736933489858e-18,9.1480175196577093e-19,2.0045036145162735e-18,3.6780535860257051e-24,3.5330613399417741e-22,1.4062191697459403e-22
3.235198731589923e-10,0.0021797186215974326,1.5231478093369688e-19,8.6458019817480809e-15,2.606570538687836e-15,-3.3427249796062757e-16,2.5525970025023479e-12,1.6539314818460441e-18,-1.8625078780141717e-29,-4.2799031118342107e-23,2.7302757480302987e-31,-3.2929307606353725e-15,-2.4227139694365245e-15,1.1447581221760957e-18,-4.3624861197845971e-20,1.9430798419425129e-31,-9.4549712749177309e-32,1.828113463456741e-27,6.2004525115871079e-31,3.3094577399892563e-40,9.5569857897630026e-29,2.8336530345470973e-15,2.2461954108056402e-25,7.962326327676586e-17,1.3927523568775051e-13,8.5179241180273475e-24,-9.1741712282899749e-20,-1.5577088210812773e-16,-1.0841482518468467e-39,1.6793635605163672e-21,1.1659031967044746e-25,1.9910679811274025e-33,1.587618281978232e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898174962149168,0.10880296624515501,9.9999999999998622e-05,1.0663750590679984e-08,8.4332786434309747e-08,5.2139338363022787e-08,1.1659463487309024e-13,3.2972516198792212e-08,4.2036647056281447e-12,7.7963115746326911e-10,1.0720037061725583e-15,1.5725608168252813e-17,2.7638872506710635e-14,1.4785063540728114e-12,8.3270227939984392e-10,3.6226630965460344e-11,5.3044427113457836e-21,9.2327809834355764e-19,5.0305788778870087e-23,6.7153331865966285e-21,7.3998273346632592e-10,1.1178044608850002e-22,7.0675029306636528e-24,3.7811760801746647e-26,7.4228188548840026e-28,3.6509305700052365e-29,8.7898469123696011e-13,1.3904365828003173e-13,1.3554270478744992e-16,9.6022769996224363e-17,2.7988786513319983e-18,1.1941782699658959e-20,-1.1049993538503852e-16,3.9188873726688975e-16,8.2774904099340982e-27,6.6427534907691527e-16,3.3960611520389621e-15,4.8180686791917111e-16,1.116085750377006e-18,9.2333701861464406e-19,2.024468870534365e-18,3.7146877439631244e-24,3.5590291224015328e-22,1.4205486679151498e-22
3.2468244717671585e-10,0.0021797186212061856,1.5300029612926945e-19,8.6838410921012747e-15,2.6733134006918088e-15,-3.379429901382484e-16,2.5701550504802704e-12,1.6755206807341207e-18,-1.8772198613370022e-29,-1.246110097205551e-23,2.7909996661730518e-31,-3.3741394927878472e-15,-2.4944771715824411e-15,1.1387454862916198e-18,-4.4159325891452158e-20,2.2022142401491444e-31,-9.6342632430616192e-32,1.8330311973357843e-27,6.3385665306830463e-31,3.3364400183044839e-40,9.6602324900789547e-29,2.9098883601266019e-15,2.2620577044240706e-25,8.0552781105639295e-17,1.4061907378788496e-13,8.6322307108133653e-24,-9.2754959794296953e-20,-1.5749728039114908e-16,-1.1008563591904057e-39,1.7026388046591185e-21,1.1870292313833679e-25,2.1006804007240693e-33,1.6229952441235616e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898168402715616,0.10880296606562558,9.9999999999998622e-05,1.0702068148207503e-08,8.4635802535900475e-08,5.2268492079597499e-08,1.1701357124116972e-13,3.3149201607865514e-08,4.2036644365296097e-12,7.8245687695711651e-10,1.0777481159143544e-15,1.5782604570926644e-17,2.7955819595190643e-14,1.4892251845664344e-12,8.3570238649419382e-10,3.6487435548557658e-11,5.3254322871998334e-21,9.3285764475078227e-19,5.0780282432899096e-23,6.7994938365562421e-21,7.4264878561020429e-10,1.1352764336056016e-22,7.2012050289691997e-24,3.8528754966198559e-26,7.5894814274867877e-28,3.7320464541815617e-29,8.8403511198523713e-13,1.403852550477458e-13,1.3685180398853799e-16,9.6954817922284242e-17,2.8081307850698721e-18,1.2127193605344019e-20,-1.1185317029442141e-16,3.9469598007020395e-16,8.4351871188924383e-27,6.6705045351104484e-16,3.4163415890099014e-15,4.8627633862242221e-16,1.1264595773727237e-18,9.3192343530413946e-19,2.0445618040801014e-18,3.7515561768776577e-24,3.5851057384524488e-22,1.434972122716694e-22
3.258450211944394e-10,0.0021797186208145675,1.5369668326072462e-19,8.7225011401036806e-15,2.7085855008861686e-15,-3.4169474179822813e-16,2.5877400359620568e-12,1.6973153031731162e-18,-1.8925439263983706e-29,7.5153986071690014e-24,2.8537679971252205e-31,-3.4253080559368173e-15,-2.5359879104574324e-15,1.1327354416601952e-18,-4.4703980164504766e-20,2.3333563787107754e-31,-9.8155098764707378e-32,1.83792334796017e-27,6.481308214153327e-31,3.364260936121534e-40,9.7646152464937954e-29,2.9559713821442817e-15,2.2779739922913016e-25,8.1501235494415434e-17,1.4197061728672735e-13,8.7476314990945496e-24,-9.3790457004030739e-20,-1.5926141534079986e-16,-1.1176814091198891e-39,1.7264541420589921e-21,1.2084015961798007e-25,2.2125503216802672e-33,1.6595567352889602e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898161843273946,0.10880296588592506,9.9999999999998622e-05,1.0740385685636106e-08,8.4938818559195063e-08,5.2397474647523642e-08,1.1743250749960391e-13,3.3326058087685991e-08,4.2036641674307282e-12,7.8528259570597041e-10,1.0834980875353154e-15,1.5839600958573516e-17,2.8275199758445928e-14,1.4999833507742125e-12,8.3870249338308499e-10,3.6749175530961268e-11,5.3464347991652685e-21,9.425005271096248e-19,5.1257815603188994e-23,6.884441205164931e-21,7.4531483757387568e-10,1.1529630690561026e-22,7.3369736615709812e-24,3.9256867762337461e-26,7.7592977684394678e-28,3.8146823443314769e-29,8.8909362071136233e-13,1.417345443195998e-13,1.3816841717227979e-16,9.7892244238612324e-17,2.817396241389277e-18,1.2314800694391849e-20,-1.1323219471977545e-16,3.9751308666514694e-16,8.5953454883504464e-27,6.698302217593903e-16,3.4366806597099034e-15,4.9077245044960441e-16,1.1368953534496224e-18,9.4056115042325069e-19,2.0647828109765655e-18,3.7886596110636501e-24,3.6112914237934968e-22,1.4494898327451806e-22
3.2700759521216297e-10,0.0021797186204225785,1.5439884827762634e-19,8.7614869665544946e-15,2.7108808122779043e-15,-3.4549100472054379e-16,2.6053563068924118e-12,1.7193163403566415e-18,-1.9081695071999573e-29,1.0278725037905393e-23,2.917955865035694e-31,-3.4476993048038526e-15,-2.5486065199870959e-15,1.1267642517686253e-18,-4.5254971039699728e-20,2.3524622513767987e-31,-9.9988659978935408e-32,1.8427900163066304e-27,6.6272764608195886e-31,3.3924430951513593e-40,9.8700023692248467e-29,2.9732166080351968e-15,2.2939442628407767e-25,8.2460817401282034e-17,1.4332987849375815e-13,8.8641326486810789e-24,-9.4838225456165915e-20,-1.6104644454741795e-16,-1.1346281216348978e-39,1.7506116724099251e-21,1.2300244639891848e-25,2.32697067214576e-33,1.6969437445837933e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898155283824087,0.1088029657060548,9.9999999999998622e-05,1.0778703202965795e-08,8.524183450384934e-08,5.2526287423276848e-08,1.1785144364791668e-13,3.3503084281804876e-08,4.2036638983315017e-12,7.8810831371137764e-10,1.0892535769343655e-15,1.5896597331224642e-17,2.8597022199258905e-14,1.5107808597995928e-12,8.4170260006651711e-10,3.7011850912308191e-11,5.3674502495438731e-21,9.5220691909894772e-19,5.1738398781441106e-23,6.9701802528004662e-21,7.4798088935734226e-10,1.1708663123158478e-22,7.4748337940683813e-24,3.9996234178994128e-26,7.9323166192142612e-28,3.8988615455600637e-29,8.9416018414959733e-13,1.4309153838436675e-13,1.3949255635957151e-16,9.8835057613944841e-17,2.8266488611443352e-18,1.2504621890785142e-20,-1.1462725341890608e-16,4.0034005541310871e-16,8.7579957027384242e-27,6.7261462595588253e-16,3.45707835780849e-15,4.952952802823306e-16,1.147393257705768e-18,9.4925031234551453e-19,2.0851322870350765e-18,3.8259987727938511e-24,3.6375864142553701e-22,1.4641020968893169e-22
3.281701692298865e-10,0.0021797186200302222,1.5510045174898157e-19,8.8004312542616403e-15,2.6909352568743855e-15,-3.4929955555796349e-16,2.6230225233712467e-12,1.7415248858647335e-18,-1.9238241261824127e-29,1.8756774754303738e-24,2.9830857997583141e-31,-3.4558652366931459e-15,-2.5469704405909136e-15,1.1207954513356951e-18,-4.5808906624583114e-20,2.3369355704542937e-31,-1.0184440585582091e-31,1.8476313204299965e-27,6.7754005850373834e-31,3.4206800233375973e-40,9.9761558383570152e-29,2.9762213015563423e-15,2.3099684989426607e-25,8.3424665475703026e-17,1.4469686966582065e-13,8.9817403343210851e-24,-9.5889513379242771e-20,-1.628375946733975e-16,-1.1516979349927141e-39,1.7749437363852489e-21,1.2518998783734636e-25,2.4442202658416416e-33,1.7348817520181989e-34,0.88129999999999997,0.0,0.0,0.0,0.0098898148724366093,0.10880296552601608,9.9999999999998622e-05,1.0817020700196581e-08,8.5544850369362059e-08,5.2654931752143001e-08,1.1827037968541428e-13,3.3680278844962591e-08,4.2036636292319287e-12,7.9093403097280218e-10,1.0950145403742119e-15,1.5953593688869202e-17,2.8921296116247873e-14,1.5216177187481562e-12,8.4470270654448966e-10,3.7275461692234054e-11,5.3884786406849252e-21,9.6197699408115258e-19,5.2222042460116004e-23,7.0567159569779672e-21,7.5064694096060578e-10,1.1889881205516625e-22,7.6148106217623043e-24,4.0746990457232463e-26,8.1085873361962743e-28,3.9846076558306447e-29,8.9923476925950612e-13,1.4445624947827085e-13,1.4082423351987465e-16,9.9783266679809885e-17,2.8359000300705022e-18,1.2696675202000191e-20,-1.1602975774451641e-16,4.0317688467576199e-16,8.9231682311392956e-27,6.754035385832949e-16,3.4775346728493769e-15,4.9984490499182982e-16,1.1579534692165558e-18,9.5799106942468695e-19,2.1056106280512344e-18,3.8635743883121782e-24,3.6639909465785808e-22,1.4788092144349401e-22
