Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60)
3.458992434530031e-08,0.0018869522545127402,3.5329487671936214e-13,2.5233206045125561e-09,5.7987797520558026e-12,5.6607745087636356e-09,2.4092188079589331e-06,3.5821502750175913e-07,2.5172775707850829e-29,-1.9813594924193728e-29,2.3693128866407649e-22,1.4795176394770778e-14,1.177448870255714e-20,3.0464078286446859e-13,1.4755423798793559e-14,1.4385312168589134e-22,2.3607331181517457e-20,7.6064318222024353e-17,5.3659756750041074e-18,1.9695216073314655e-26,7.7415131466796532e-16,2.8014855010458033e-25,1.8562831102859804e-14,3.4788123987630961e-17,5.233308961652645e-06,4.1345164865124951e-13,1.5190154401436445e-12,3.1328081836654985e-09,6.4671209862790378e-37,3.6385646046246154e-24,1.503452054750072e-14,5.0272752256531343e-17,3.1377570507467076e-24,0.88129999999999997,0.0,0.0,0.0,0.0094186560881716671,0.10873838275816401,9.9999999695291056e-05,1.5624288177172915e-05,0.00018073195175011942,0.00012110109723367996,1.2422453439642166e-10,5.096867642507044e-05,6.9243222503685208e-10,8.1600209946565223e-07,7.7489133779026447e-13,8.3022925759624306e-15,1.0049504717798197e-05,9.5318236371216407e-06,1.7684837213489991e-05,3.5903139026373657e-05,1.0164180199966752e-14,2.0995350282422104e-10,1.9109806779894327e-13,1.8637035149559399e-09,2.3631229940086284e-05,4.6105309535451787e-09,1.2894932563111284e-09,3.5593754437847865e-10,2.4983419144212111e-10,4.2321093141646526e-10,5.8216963933797175e-08,5.2281439716645942e-06,3.1496447349571678e-09,2.0173269587049286e-09,1.3395561828565319e-11
3.4968249234845995e-08,0.0018869510806065676,3.6109858024350596e-13,2.5757645826616372e-09,5.8539632197427289e-12,5.8707178297579163e-09,2.4516124264233898e-06,3.724627800638726e-07,2.7921506788179116e-29,8.6320972083113475e-28,2.5615123096519247e-22,1.5660677644297122e-14,1.2682174438254486e-20,3.1607118012560362e-13,1.5619986447373558e-14,1.5739811460641794e-22,2.5304077019743299e-20,8.1134923036309564e-17,5.8424517469824002e-18,2.169989545621826e-26,8.2055367096274944e-16,3.0891659107212822e-25,1.9480417868468728e-14,3.7459469537005738e-17,5.3410917155133876e-06,4.2272050508358833e-13,1.5713215080132381e-12,3.2934161521121118e-09,7.2419655359966056e-37,3.6416566456702845e-24,1.5909342657380139e-14,5.4165522956268383e-17,3.3675112794291604e-24,0.88129999999999997,0.0,0.0,0.0,0.009413555737247269,0.10873759577069052,9.9999999683855799e-05,1.5786671133699197e-05,0.00018237544318516974,0.00012210074673444987,1.2535334467968154e-10,5.1389856660352476e-05,6.9207385149013874e-10,8.2341732624212457e-07,7.8129466115548755e-13,8.3777377032401799e-15,1.0350709052517132e-05,9.8080781829031362e-06,1.787320861710629e-05,3.6642498060679802e-05,1.0457821116465649e-14,2.1608326677401945e-10,1.9683854472522713e-13,1.923687759326433e-09,2.3883627236080951e-05,4.8084620656301178e-09,1.3452539155710374e-09,3.7268134740692544e-10,2.6232379889944462e-10,4.5080758004236787e-10,5.870156235814094e-08,5.3358204067473087e-06,3.2144924309063823e-09,2.0588623264546525e-09,1.351577614652817e-11
3.534657412439168e-08,0.001886949905061416,3.6900234183223121e-13,2.6286765165378226e-09,5.9090959447788275e-12,6.0855447858626904e-09,2.4940955000805284e-06,3.8708529105985058e-07,3.0943654626239581e-29,-5.9830793584920686e-28,2.7665682074323406e-22,1.6568821430895343e-14,1.3646960242048354e-20,3.2778418982169503e-13,1.6527260448125432e-14,1.7203457107659159e-22,2.7101081826121818e-20,8.6474598079244922e-17,6.3548984815780301e-18,2.3884655117463038e-26,8.6931206513725119e-16,3.5246866126570103e-25,2.0434579920957324e-14,4.0308690552715083e-17,5.4497644328717947e-06,4.3207558712181386e-13,1.6247650793225106e-12,3.4601763960575162e-09,8.1022864874490037e-37,3.6451062397553616e-24,1.6826961193087433e-14,5.8319397529529937e-17,3.6111403982797258e-24,0.88129999999999997,0.0,0.0,0.0,0.0094084585090534831,0.10873680654892248,9.9999999672137634e-05,1.5948874099414554e-05,0.00018401051744110645,0.0001230925453793318,1.2647635212879608e-10,5.1807715885144723e-05,6.9171569796740738e-10,8.3079443465018364e-07,7.8764749425012645e-13,8.4527950008206864e-15,1.0657028589645936e-05,1.0088967411724111e-05,1.8061471777676982e-05,3.7388132470007892e-05,1.0756375329679651e-14,2.2231677700838537e-10,2.02676824671956e-13,1.9847915280708826e-09,2.4135894635103089e-05,5.0122247501537375e-09,1.4026705723977602e-09,3.8998033114236693e-10,2.752582367675174e-10,4.7983130330311974e-10,5.9182367789391821e-08,5.4443859294903432e-06,3.2798748256125389e-09,2.1007401813787747e-09,1.3635350135921569e-11
3.5724899013937366e-08,0.0018869487278506262,3.770074077994614e-13,2.68205314879552e-09,5.9637159001558194e-12,6.3052895725190315e-09,2.5366604364763822e-06,4.0208660405800904e-07,3.4262676162221533e-29,2.0520583721655457e-27,2.9851461440153351e-22,1.7521301327880831e-14,1.4671608727395229e-20,3.3978239406243366e-13,1.7478949976980696e-14,1.8783503862750709e-22,2.9002939687494226e-20,9.2093569332541713e-17,6.9055265254206823e-18,2.6263501643806763e-26,9.2052370664471892e-16,3.7889796532703228e-25,2.1426370785690117e-14,4.3345824926003748e-17,5.5593201205566925e-06,4.4151625494342625e-13,1.6793557010475755e-12,3.6332406998886863e-09,9.0564017858842019e-37,3.6489410696905098e-24,1.7789057499946103e-14,6.2749212545584712e-17,3.869296347620408e-24,0.88129999999999997,0.0,0.0,0.0,0.0094033644459033238,0.10873601508907847,9.9999999660133971e-05,1.6110897228338497e-05,0.00018563716094383654,0.00012407649385427313,1.2759354746006055e-10,5.2222254519754037e-05,6.913577675783761e-10,8.3813336369150232e-07,7.9394984346422584e-13,8.527463848085493e-15,1.0968470087670564e-05,1.0374502488621239e-05,1.8249626761699795e-05,3.8140001051788482e-05,1.1059854542480229e-14,2.2865429386456615e-10,2.086130414423361e-13,2.0470177632974225e-09,2.4388032218334643e-05,5.2219046467602559e-09,1.461767819573212e-09,4.0784449165424765e-10,2.8864639615019759e-10,5.1033597614911173e-10,5.9659380359040624e-08,5.5538335536644263e-06,3.3457876957429344e-09,2.1429578183681666e-09,1.3754283309955104e-11
3.610322390348305e-08,0.001886947548948391,3.8511517243448461e-13,2.7358935436066669e-09,6.0186742455699141e-12,6.5299852970340247e-09,2.5792997192786598e-06,4.174706894891916e-07,3.7903713515453498e-29,-2.8470036508178057e-27,3.2179349072131912e-22,1.8519859481182265e-14,1.5758881864153566e-20,3.5206831872326049e-13,1.8476808566992293e-14,2.0487583562518117e-22,3.1014392252084561e-20,9.800226315130166e-17,7.49664849424231e-18,2.8851355974171886e-26,9.7428875044373577e-16,4.516141411645636e-25,2.2456858711310505e-14,4.6581388888320307e-17,5.6697517860956772e-06,4.5104186769547587e-13,1.7351028244598038e-12,3.8127621655241298e-09,1.0113302791318014e-36,3.653223456350341e-24,1.8797360127801915e-14,6.7470489640152766e-17,4.1426522790901768e-24,0.88129999999999997,0.0,0.0,0.0,0.0093982735892893729,0.10873522138785494,9.9999999647842316e-05,1.6272740675167611e-05,0.00018725536110468407,0.00012505259386188966,1.2870492206841168e-10,5.2633473413070155e-05,6.9100006337264588e-10,8.4543405682566693e-07,8.0020172170369743e-13,8.6017436697725345e-15,1.128503939114954e-05,1.0664693862397765e-05,1.8437673636511108e-05,3.8898062615015135e-05,1.1368269697210027e-14,2.3509606154128726e-10,2.1464731131904419e-13,2.1103691923519532e-09,2.4640040067953673e-05,5.4375868226196785e-09,1.5225700890547632e-09,4.2628379896831715e-10,3.0249716211388751e-10,5.4237668254822763e-10,6.0132600692192894e-08,5.6641562937382981e-06,3.4122268184419067e-09,2.1855125326186703e-09,1.3872575297829182e-11
3.644323329788481e-08,0.001886946487977832,3.9249056543693339e-13,2.7846746646008709e-09,6.0674497826238574e-12,6.7361752078300573e-09,2.6176779414997175e-06,4.3162652580214788e-07,4.1472814030927936e-29,4.0130930566838827e-28,3.4398591997953387e-22,1.9458077356000361e-14,1.6791901563831699e-20,3.633574888855303e-13,1.9414485220034722e-14,2.2131505298547376e-22,3.2919668931363244e-20,1.035684937483235e-16,8.0644441464865121e-18,3.1368520397847516e-26,1.0248722156053433e-15,5.2359456067503805e-25,2.3416891422531383e-14,4.9667606039779996e-17,5.7697409299719421e-06,4.5967470618119526e-13,1.7861985210877459e-12,3.9797388793662313e-09,1.1158872830818027e-36,3.6576042997604518e-24,1.9744432464506851e-14,7.1975654820889175e-17,4.4018646961643334e-24,0.88129999999999997,0.0,0.0,0.0,0.0093937010872317886,0.10873450615534476,9.9999999636547708e-05,1.6418039973185417e-05,0.00018870246172966845,0.0001259231434783712,1.296987674530926e-10,5.3000214007556631e-05,6.9067878171627288e-10,8.5196269341144651e-07,8.0577738366739932e-13,8.6681683163834823e-15,1.1573926805573367e-05,1.0929476470463734e-05,1.8606583560933545e-05,3.9584600196175155e-05,1.164966941038413e-14,2.4097456491669352e-10,2.2015419243864706e-13,2.1682667058185388e-09,2.4866414773058593e-05,5.6366162978274403e-09,1.5786892609982778e-09,4.4335455310088653e-10,3.1534718810941548e-10,5.7252936159719336e-10,6.0554660153466183e-08,5.7640468140508304e-06,3.4723827314434392e-09,2.2240428154627128e-09,1.3978339693878522e-11
3.6749241752846385e-08,0.0018869455319046418,3.9920109812971312e-13,2.8288934997262185e-09,6.1111151123818302e-12,6.9252059103070049e-09,2.6522601388469157e-06,4.4463610320283023e-07,4.4942978766409342e-29,3.9651378164063828e-28,3.6503371181518482e-22,2.0336633544981879e-14,1.7768711041498506e-20,3.7371959263243766e-13,2.0292633180753271e-14,2.3707251158443845e-22,3.4716499134286136e-20,1.0879199698925086e-16,8.6066030312371679e-18,3.3799350445155886e-26,1.0722954471073622e-15,5.7003007881565041e-25,2.4309049665425359e-14,5.2596665754868029e-17,5.8603270772412624e-06,4.6750209583083541e-13,1.8329953345768278e-12,4.1346770760418707e-09,1.2183848565224581e-36,3.662017307262441e-24,2.0631025827854563e-14,7.6252925846029258e-17,4.6465611946736907e-24,0.88129999999999997,0.0,0.0,0.0,0.0093895881018318961,0.10873386089480833,9.9999999626180486e-05,1.6548685456213235e-05,0.00018999900696935605,0.00012670122212177988,1.3058919870824388e-10,5.332798984387972e-05,6.9038978825137216e-10,8.5781199622879129e-07,8.1076065328820221e-13,8.7276811821186284e-15,1.1837472561373244e-05,1.1171008577373158e-05,1.8758527922548154e-05,4.0206707680662641e-05,1.1906350587534061e-14,2.4633749799754192e-10,2.2517821797227714e-13,2.2211546418794949e-09,2.50700625232007e-05,5.8199965964177379e-09,1.6304052006807085e-09,4.5912823180812104e-10,3.2724312958596471e-10,6.0080084980906158e-10,6.0931896499987229e-08,5.8545436138131501e-06,3.5268810284337972e-09,2.2589493617359721e-09,1.4073084442255439e-11
3.705525020780796e-08,0.0018869445746821298,4.059812861443743e-13,2.8734100312259899e-09,6.1548228886184228e-12,7.1175308140128521e-09,2.6868779363200565e-06,4.579028944813403e-07,4.8674136804954326e-29,4.1170665819635409e-28,3.8714098228313507e-22,2.1248584093156979e-14,1.8791796458567056e-20,3.8427422228216557e-13,2.1204257739659976e-14,2.5378944849411044e-22,3.6593925872984629e-20,1.1422415766156116e-16,9.1796986146288794e-18,3.6396581870819752e-26,1.1215764829462486e-15,6.0633615637412392e-25,2.5228464276116039e-14,5.5675733017104774e-17,5.9514739445228972e-06,4.7538392460102872e-13,1.8805652080016254e-12,4.2941151391350213e-09,1.3294483173163386e-36,3.6668126577778914e-24,2.1551068324805378e-14,8.0750734139070867e-17,4.9024654657494513e-24,0.88129999999999997,0.0,0.0,0.0,0.0093854772851348026,0.10873321416353385,9.9999999615620519e-05,1.667921366021009e-05,0.00019129000910071735,0.00012747417225607692,1.3147580874915021e-10,5.3653596648894316e-05,6.9010094797313765e-10,8.6363619774180148e-07,8.157109465067876e-13,8.7869386583482375e-15,1.2104380554990221e-05,1.1415603220463326e-05,1.8910401676738746e-05,4.0832793953120172e-05,1.2166277987456267e-14,2.5176901667908633e-10,2.3026654356348684e-13,2.2747828650357058e-09,2.5273625545157913e-05,6.0074525244892287e-09,1.6832793527955576e-09,4.7529575360120348e-10,3.3945742996316773e-10,6.3017880709206885e-10,6.1306654502250419e-08,5.9456005819514507e-06,3.5817161447805618e-09,2.2940716488619486e-09,1.4167409213942905e-11
3.736125866276954e-08,0.0018869436162983646,4.128319571570577e-13,2.918223521930019e-09,6.1984231196941375e-12,7.3131653659978141e-09,2.7215275165443449e-06,4.7142885620324774e-07,5.2683144873374171e-29,3.24699884031973e-28,4.1034875198915071e-22,2.2194946742229908e-14,1.9862798010973645e-20,3.9502260539526101e-13,2.2150384287418365e-14,2.7151396879172311e-22,3.8554752744784599e-20,1.198708635252379e-16,9.7851621884540317e-18,3.9170073150787257e-26,1.1727741569491212e-15,6.4790180142420612e-25,2.6175727659767186e-14,5.8911320629517388e-17,6.0431778368045903e-06,4.8331985326650617e-13,1.9289129606103012e-12,4.4581364544219469e-09,1.4497059261213716e-36,3.6719564865357232e-24,2.250556751900458e-14,8.5478707756545538e-17,5.169975710736098e-24,0.88129999999999997,0.0,0.0,0.0,0.0093813686575570081,0.1087325659606536,9.9999999604866575e-05,1.6809624668266472e-05,0.0001925754633028197,0.00012824199666944532,1.3235859428990827e-10,5.397703566725811e-05,6.8981226238246727e-10,8.694352763583654e-07,8.206282822460417e-13,8.845940525386576e-15,1.2374652179480721e-05,1.1663264586814218e-05,1.906220486066973e-05,4.1462837255889629e-05,1.2429455975502023e-14,2.572692199313415e-10,2.3541919815508008e-13,2.3291524171626965e-09,2.5477103884232485e-05,6.1990279003809766e-09,1.7373243088228061e-09,4.9186233014556573e-10,3.5199476558755716e-10,6.606947026608026e-10,6.1678935407586188e-08,6.0372140271212483e-06,3.6368858491173133e-09,2.3294082476149657e-09,1.426131392471415e-11
3.766726711773112e-08,0.001886942656741775,4.1975394615327306e-13,2.963332881987279e-09,6.2418096744669025e-12,7.5121245517120195e-09,2.7562050994355464e-06,4.8521591168537919e-07,5.6987666066439233e-29,4.9381829453775514e-28,4.3469909050142798e-22,2.3176761291692428e-14,2.0983412218718949e-20,4.0596594490100053e-13,2.3132060670329449e-14,2.902960290043229e-22,4.0601851910843513e-20,1.2573808228041332e-16,1.0424474138564773e-17,4.2130170047317882e-26,1.2259486508512418e-15,6.9674047120572965e-25,2.7151438057858993e-14,6.2310168073833597e-17,6.1354350610623998e-06,4.9130954248418313e-13,1.9780433710109222e-12,4.6268249056741731e-09,1.5798244373959305e-36,3.6774774304524712e-24,2.3495552290418609e-14,9.0446814146660651e-17,5.4494998248053949e-24,0.88129999999999997,0.0,0.0,0.0,0.0093772622391753817,0.10873191628549154,9.9999999593917421e-05,1.6939918563734036e-05,0.00019385536515838239,0.00012900469856069795,1.3323755232261714e-10,5.4298308316681187e-05,6.8952373295536918e-10,8.75209212312607e-07,8.2551268205981478e-13,8.9046865821286486e-15,1.264828845734402e-05,1.1913996568762457e-05,1.921393751183352e-05,4.2096815843887786e-05,1.2695888604099594e-14,2.6283820007808403e-10,2.4063620358345698e-13,2.3842642522274889e-09,2.5680497586114827e-05,6.3947662536396562e-09,1.7925525786797195e-09,5.0883315577183766e-10,3.6485980426469395e-10,6.9238052611302932e-10,6.2048740662805768e-08,6.1293802599643697e-06,3.6923879113019909e-09,2.3649577295533308e-09,1.4354798513510301e-11
3.79732755726927e-08,0.0018869416960011702,4.2674809853789005e-13,3.0087367270502196e-09,6.2850629488054373e-12,7.7144228963060062e-09,2.7909069424692006e-06,4.9926595068393916e-07,6.1606306697752364e-29,4.2732845215017723e-28,4.6023512556743484e-22,2.4195089824218763e-14,2.2155375011719733e-20,4.1710541909290651e-13,2.4150357431143378e-14,3.1018748939833266e-22,4.2738165164626271e-20,1.3183186030549768e-16,1.1099164963813533e-17,4.5287725477203907e-26,1.281161510158153e-15,7.5265951980485834e-25,2.8156199454051335e-14,6.5879248779864681e-17,6.2282419265680904e-06,4.993526529296941e-13,2.0279611772409285e-12,4.8002648621063549e-09,1.7205108360852685e-36,3.68343373881984e-24,2.4522073032760196e-14,9.5665369193784468e-17,5.7414555081611415e-24,0.88129999999999997,0.0,0.0,0.0,0.0093731580497291734,0.10873126513756134,9.9999999582771904e-05,1.7070095430220381e-05,0.00019512971065053353,0.0001297622815345475,1.3411268011514616e-10,5.4617416185922363e-05,6.8923536114311015e-10,8.8095798765020745e-07,8.3036417010246049e-13,8.9631766459009064e-15,1.292529004450991e-05,1.2167802766238174e-05,1.9365599668044833e-05,4.2734707985994342e-05,1.2965579615244388e-14,2.6847604284856221e-10,2.4591757465459145e-13,2.4401192370761423e-09,2.5883806696876409e-05,6.5947108173282891e-09,1.848976588481805e-09,5.2621340636357535e-10,3.7805720417965184e-10,7.2526878751126987e-10,6.2416071911925492e-08,6.2220955934160487e-06,3.7482201026025052e-09,2.4007186671382281e-09,1.4447862959921527e-11
3.8279284027654275e-08,0.0018869407340657255,4.3381528291815871e-13,3.0544336645022274e-09,6.3281812164822645e-12,7.9200744661030762e-09,2.8256293411106959e-06,5.1358082910074976e-07,6.6558657271097907e-29,5.2697298218577834e-28,4.8700105188284236e-22,2.5251016928479144e-14,2.338045955312041e-20,4.2844218168096139e-13,2.5206368046247745e-14,3.3124216324597865e-22,4.4966705004016518e-20,1.3815832134390644e-16,1.1810816290365352e-17,4.8654119726323341e-26,1.3384756597941158e-15,8.1265872810264609e-25,2.9190621478403959e-14,6.9625776173375419e-17,6.3215947451926192e-06,5.074488453844621e-13,2.0786710768411622e-12,4.9785411657981261e-09,1.8725148955630424e-36,3.6898784509766163e-24,2.5586201846512479e-14,1.0114504637541994e-16,6.0462703756627079e-24,0.88129999999999997,0.0,0.0,0.0,0.0093690561086218049,0.10873061251656445,9.9999999571428859e-05,1.7200155351583809e-05,0.00019639849615975388,0.00013051474959684689,1.3498397520903245e-10,5.4934361032774721e-05,6.8894714837234762e-10,8.86681586214626e-07,8.3518277309820814e-13,9.0214105523210109e-15,1.3205657234354057e-05,1.2424686489134432e-05,1.9517191367435027e-05,4.3376491966422345e-05,1.3238532443023129e-14,2.7418282743003278e-10,2.5126331922055074e-13,2.4967181522312174e-09,2.6087031262962867e-05,6.7989045205261415e-09,1.9066086783595207e-09,5.4400823826438605e-10,3.9159161283323823e-10,7.5939251730910398e-10,6.2780930993875488e-08,6.3153563430081123e-06,3.8043801958800062e-09,2.4366896338511044e-09,1.4540507270965869e-11
3.858529248261585e-08,0.001886939770924977,4.4095639613432647e-13,3.1004224128954809e-09,6.3711647728253858e-12,8.1290928702019974e-09,2.8603686290255094e-06,5.2816236871610532e-07,7.1865287157132587e-29,4.2769573827072031e-28,5.1504213912868922e-22,2.6345649910578256e-14,2.4660470143084172e-20,4.3997736180910785e-13,2.6301209152564035e-14,3.5351586826813017e-22,4.7290555679874898e-20,1.4472366516901223e-16,1.2561061853782367e-17,5.2241280542710291e-26,1.3979554190985692e-15,8.7915294577183398e-25,3.0255319311052555e-14,7.3557210831971676e-17,6.4154898316972655e-06,5.155977806541155e-13,2.1301777269286661e-12,5.161739119419015e-09,2.0366312698559515e-36,3.6968553870807735e-24,2.6689032721955137e-14,1.068968858063832e-16,6.3643820617409639e-24,0.88129999999999997,0.0,0.0,0.0,0.0093649564349228883,0.10872995842238803,9.9999999559887106e-05,1.7330098411928216e-05,0.00019766171846069761,0.00013126210714992217,1.3585143541729241e-10,5.5249144782089745e-05,6.8865909604527338e-10,8.9237999363271559e-07,8.3996852031112454e-13,9.0793881551515036e-15,1.3489389961638294e-05,1.2684650759650139e-05,1.9668712648446608e-05,4.4022146086034233e-05,1.3514750216110287e-14,2.7995862651976763e-10,2.5667343825459983e-13,2.554061692679298e-09,2.6290171331187197e-05,7.0073899812393317e-09,1.965461100393706e-09,5.62222787235384e-10,4.0546766602378189e-10,7.9478526610572521e-10,6.3143319940250965e-08,6.4091588271598142e-06,3.8608659657646853e-09,2.4728692043062788e-09,1.4632731478331004e-11
3.889130093757743e-08,0.0018869388065688238,4.4817235669605568e-13,3.1467016421186335e-09,6.4139811276558802e-12,8.3414912622059982e-09,2.895121178662027e-06,5.4301235694271809e-07,7.7547773686799978e-29,5.8004397927906621e-28,5.4440473946773298e-22,2.7480119000950954e-14,2.5997253819829673e-20,4.5171206402983589e-13,2.7436020767656745e-14,3.7706647239138364e-22,4.971287424252028e-20,1.5153416621558196e-16,1.3351588462048693e-17,5.6061703468460015e-26,1.4596665163973639e-15,9.5000967922800118e-25,3.1350913587462703e-14,7.7681265343383935e-17,6.5099235040168643e-06,5.2379911963383678e-13,2.1824857442698924e-12,5.3499444740987106e-09,2.2137016432362346e-36,3.7044048353190284e-24,2.7831681715201602e-14,1.129323032777163e-16,6.6962383221500892e-24,0.88129999999999997,0.0,0.0,0.0,0.0093608590473704522,0.10872930285510274,9.9999999548145576e-05,1.7459924695598216e-05,0.00019891937471873988,0.00013200435898794093,1.3671505882204583e-10,5.5561769523816046e-05,6.8837120553978153e-10,8.9805319729912363e-07,8.4472144351529425e-13,9.137109326141092e-15,1.3776487806424763e-05,1.2947698314633394e-05,1.9820163549827876e-05,4.4671648663623235e-05,1.3794235760264964e-14,2.8580350637707419e-10,2.6214792592582075e-13,2.612150468657369e-09,2.6493226948723234e-05,7.2202094996020981e-09,2.0255460166343898e-09,5.808621674464297e-10,4.1968998685884302e-10,8.3148110424534934e-10,6.3503240973080866e-08,6.5034993674607982e-06,3.9176751888268659e-09,2.5092559543605265e-09,1.4724535640418833e-11
