Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246)
9.29874945492029e-10,0.0021403811080139548,2.6009141599104784e-15,2.1280426225284802e-11,1.4158197093655099e-12,5.0114127554824753e-14,6.9660317798221717e-09,1.6186359500996948e-12,-1.2423812619045007e-31,2.6675741736066323e-29,2.9453125140787212e-29,7.1435976939652603e-19,4.0011502470692955e-27,5.6968904651177508e-16,7.1452021618030508e-19,-2.4512633045139984e-30,6.0995769870543821e-27,4.2615163520304202e-23,7.7660538836849716e-27,4.1675342783069174e-36,3.6697063611583784e-20,1.0300001825002681e-27,2.1904751885411352e-17,3.944420621552409e-23,2.157251973844007e-08,5.0456586536914883e-16,4.0146146401942629e-17,5.6433388295836145e-16,-6.5845804770641454e-39,6.0013528258539956e-31,7.953740345992209e-19,7.3556222495484884e-24,1.8350615237176776e-31,0.88129999999999997,0.0,0.0,0.0,0.0098585349162012732,0.10880081150072826,9.9999999999430446e-05,1.0062844875073507e-06,1.2006925109140756e-05,9.8707987890792952e-06,5.6635273779136535e-12,2.1441178285081721e-06,3.5266412721060302e-09,3.6750843554742936e-08,2.6077338953708071e-14,3.064282385050616e-16,6.5720697232639615e-10,4.1175426685795451e-09,2.4960704848575054e-06,8.4829242463998854e-08,8.116651684978885e-18,1.0872075603396116e-13,2.8633336760699355e-17,4.6301484888851814e-14,3.7823272593233007e-06,4.2049333836612262e-15,3.6215165246410611e-16,5.8741075955378642e-17,2.7653206880635691e-18,5.6509484236584199e-19,7.0999934899567439e-09,2.1572520306603169e-08
9.469819450912004e-10,0.002140381021312952,2.6916603294356871e-15,2.1928408306097501e-11,1.435877018165228e-12,5.3882244735756247e-14,7.2236188357605208e-09,1.7402205373793495e-12,-1.163869852469071e-31,2.6427767232481664e-24,3.1382152893132959e-29,7.5246394802414088e-19,4.0311805213714166e-27,5.8653636078460138e-16,7.5262591566050255e-19,-2.3814771771845333e-30,6.5556548407653057e-27,4.5237524669312337e-23,8.526786697193843e-27,4.6376304686952035e-36,3.8660271543934038e-20,1.0179487218122163e-27,2.2640718157428026e-17,4.0344235706457071e-23,2.2476167424063441e-08,5.3527835859385267e-16,4.34295775621535e-17,6.1764516550308418e-16,-6.4070324662426632e-39,6.1765408607526382e-31,8.3777986500856846e-19,8.0184981754938915e-24,2.0435385781616331e-31,0.88129999999999997,0.0,0.0,0.0,0.0098579562333820665,0.10880076982774708,9.9999999999413587e-05,1.0247484110522565e-06,1.2227002232886409e-05,1.0049785056476727e-05,5.7673332401680198e-12,2.1848214351110225e-06,3.5264447490199861e-09,3.7425118539543871e-08,2.6572387203621853e-14,3.1205033797184423e-16,6.9448969215901824e-10,4.2806576793524268e-09,2.5419359176783526e-06,8.7971889229744263e-08,8.3803478200643432e-18,1.1372565258520099e-13,3.0244794934617974e-17,4.9709403881324394e-14,3.851842339654092e-06,4.5933673640231145e-15,3.9870536612624589e-16,6.5188614123524796e-17,3.1185348942077809e-18,6.4000646313788726e-19,7.2504944259224739e-09,2.2476168027040898e-08
9.64088944690372e-10,0.0021403809346694884,2.7839461301775893e-15,2.2585476016423586e-11,1.4558829703443058e-12,5.7859619379985745e-14,7.4858622324005628e-09,1.868520864226571e-12,-1.0893620586840992e-31,-1.9564639395950042e-24,3.3401632667681161e-29,7.9184402213094322e-19,4.0609879335685798e-27,6.0355120823175398e-16,7.9199971189472294e-19,-2.3058665972039608e-30,7.0378360453963959e-27,4.7983214913476421e-23,9.3487477601274634e-27,5.1541831999549311e-36,4.0689243076914936e-20,1.0060379005584004e-27,2.3386746298385092e-17,4.1300130393186826e-23,2.3398768081799062e-08,5.6719983367568157e-16,4.6910615652001323e-17,6.7494153203177881e-16,-6.2321025966776346e-39,6.3527903426978776e-31,8.8159596345129948e-19,8.7276448456605408e-24,2.2710471687324525e-31,0.88129999999999997,0.0,0.0,0.0,0.0098573775578583954,0.10880072815802544,9.9999999999396579e-05,1.0432105732944205e-06,1.2447049364475137e-05,1.0228731127151743e-05,5.8711248843848137e-12,2.2255158318155454e-06,3.5262482278816009e-09,3.8099301176083945e-08,2.7067323440266481e-14,3.1767166743956185e-16,7.331518746065359e-10,4.4473030448665054e-09,2.5877984460879378e-06,9.1171424793914087e-08,8.6486619535445045e-18,1.1885918727646213e-13,3.1915781610049976e-17,5.3299565295124496e-14,3.9213535465189314e-06,5.009762734019034e-15,4.3816055344874448e-16,7.2208027867739003e-17,3.5092038776546525e-18,7.232477200346125e-19,7.4009782068228629e-09,2.3398768721010269e-08
9.811959442895434e-10,0.00214038084808352,2.8777688952883441e-15,2.3251583627805253e-11,1.475845375047247e-12,6.2053826958616808e-14,7.7527608848673609e-09,2.0037790148158787e-12,-1.0186149070689971e-31,1.9640142566903562e-24,3.5514222912168307e-29,8.3250146412883982e-19,4.0906399614488572e-27,6.2073115751194189e-16,8.3265878746249346e-19,-2.2277468784538525e-30,7.5472103864046473e-27,5.0856518304670434e-23,1.0235891987044132e-26,5.7212185212582338e-36,4.2784891348695029e-20,9.9427028045384895e-28,2.4142772930549478e-17,4.2295630479026524e-23,2.4340319423785e-08,6.0035162479256753e-16,5.0596941702416735e-17,7.3644349531204838e-16,-6.0598830358563306e-39,6.5300525133503289e-31,9.2684138726314897e-19,9.4853806680927703e-24,2.5189079406901216e-31,0.88129999999999997,0.0,0.0,0.0,0.0098567988896681551,0.10880068649154584,9.9999999999379421e-05,1.061670974311988e-06,1.2667066474544139e-05,1.0407636972989249e-05,5.974902296728609e-12,2.2662010122652317e-06,3.5260517087044385e-09,3.8773391374489037e-08,2.7562147586332369e-14,3.2329222615884482e-16,7.7321828372009874e-10,4.6174985520611978e-09,2.6336580701336915e-06,9.4427834729000994e-08,8.9216198844263475e-18,1.2412216884785396e-13,3.364737537240524e-17,5.7078098938503423e-14,3.9908608799632732e-06,5.455575108001336e-15,4.8068588725034246e-16,7.9838240400000159e-17,3.9405030722930137e-18,8.1557207067235437e-19,7.5514428552969691e-09,2.434032010067834e-08
9.983029438887148e-10,0.002140380761555,2.9731283972522765e-15,2.3926730194036003e-11,1.4958810845507791e-12,6.6472576094256076e-14,8.0243135486176036e-09,2.1462413034512082e-12,-9.5139757045631418e-32,-3.2910907430169565e-24,3.7722621897190038e-29,8.7447101412884678e-19,4.1202339146875483e-27,6.3807373286138423e-16,8.7462021911621582e-19,-2.1368993910011958e-30,8.0848992349566932e-27,5.3861818291280342e-23,1.1192373068918003e-26,6.3430641154357768e-36,4.4948124588055646e-20,9.8263360105324117e-28,2.4908737097592601e-17,4.3398515888076126e-23,2.5300818927707519e-08,6.3475492227349724e-16,5.4496369740452447e-17,8.023795681947793e-16,-5.8904512284065714e-39,6.7082792632343386e-31,9.7353507460620842e-19,1.0294095750764005e-23,2.788504441307741e-31,0.88129999999999997,0.0,0.0,0.0,0.0098562202288491711,0.10880064482829097,9.999999999936206e-05,1.0801296141831729e-06,1.2887053533790325e-05,1.0586502565897166e-05,6.0786654633920987e-12,2.3068769701087061e-06,3.5258551915020396e-09,3.9447389045065207e-08,2.805685956457237e-14,3.2891201338182573e-16,8.1471366859454381e-10,4.791263979618835e-09,2.6795147898632203e-06,9.7741104601369154e-08,9.1992474009087676e-18,1.2951540226426365e-13,3.5440654452192926e-17,6.1051217822456488e-14,4.0603643400328148e-06,5.9323072647913645e-15,5.2645627035060456e-16,8.812002959813262e-17,4.4158103116937816e-18,9.1778591241145476e-19,7.7018866258831385e-09,2.5300819643760364e-08
9.999999999999999e-10,0.0021403806750838854,2.982672092391734e-15,2.3994199583352839e-11,1.4978686797007491e-12,6.6923468944627361e-14,8.0515059409308004e-09,2.1607762722003049e-12,-9.4491369652362341e-32,-3.6639576740264942e-24,3.794702877878151e-29,8.787060360815086e-19,4.1231689663895971e-27,6.3980293772892026e-16,8.7885454943069056e-19,-2.1274907134607536e-30,8.1398272104190926e-27,5.4167319631187188e-23,1.1291206068815419e-26,6.407920093208767e-36,4.5166441905036126e-20,9.8148656740936467e-28,2.4985262201840443e-17,4.3511872741930896e-23,2.5397135805160825e-08,6.3823684995050713e-16,5.4895125029169918e-17,8.0917141303976706e-16,-5.8737975562001173e-39,6.7260105611671022e-31,9.7824688183046458e-19,1.0377196058930878e-23,2.8164897100048034e-31,0.88129999999999997,0.0,0.0,0.0,0.0098561628246869957,0.10880064069536954,9.9999999999360339e-05,1.0819606602903786e-06,1.2908875147422897e-05,1.060424427351769e-05,6.0889582455415811e-12,2.3109116213248014e-06,3.5258356966241293e-09,3.9514246210733179e-08,2.8105930081665159e-14,3.2946946789804738e-16,8.1890896590281186e-10,4.8086973267572957e-09,2.6840637300308326e-06,9.8072888613226891e-08,9.2270443056188067e-18,1.3005755630631082e-13,3.5621956426837894e-17,6.1456210631937209e-14,4.0672590417191115e-06,5.9813454555686039e-15,5.3118067593023372e-16,8.897876651286664e-17,4.465499349341551e-18,9.284981364852255e-19,7.716809818941112e-09,2.5397136525180041e-08
1.0154099434878863e-09,0.0021403806750838854,3.0700250077414613e-15,2.4610925735004843e-11,1.5158854393221164e-12,7.1123723666767284e-14,8.3005191838803409e-09,2.2961588281535303e-12,-8.8749506234914884e-32,-7.1762012948281904e-25,4.0029572666738409e-29,9.1775271657378483e-19,4.1498333738713387e-27,6.5557663822372447e-16,9.1790096874803093e-19,-2.0411236027133962e-30,8.6520604186055207e-27,5.7003611688863905e-23,1.2222578161266801e-26,7.024412508334698e-36,4.7179845717946732e-20,9.7113347777326872e-28,2.5684580540219208e-17,4.4558803081705005e-23,2.6280263839328344e-08,6.7043075441006013e-16,5.8616863180893484e-17,8.729874899907492e-16,-5.7238696454989109e-39,6.8874228551053226e-31,1.0216958343075221e-18,1.1156262340983269e-23,3.0812931869243023e-31,0.88129999999999997,0.0,0.0,0.0,0.0098556415754392519,0.10880060316824329,9.9999999999344564e-05,1.0985864929862664e-06,1.3107010512939332e-05,1.0765327877809407e-05,6.1824143705815003e-12,2.3475436990004415e-06,3.5256586762879401e-09,4.0121294098218189e-08,2.855145929781047e-14,3.345310283614685e-16,8.5766276138437237e-10,4.9686190968644303e-09,2.7253686053243295e-06,1.0111121997046383e-07,9.4815702789458226e-18,1.3503968860439928e-13,3.7296696674270497e-17,6.5225228121941782e-14,4.1298639267735374e-06,6.4415160714181405e-15,5.7565376987565462e-16,9.7096332824311229e-17,4.9387428883540279e-18,1.0307586600740791e-18,7.8523080020981622e-09,2.6280264596047026e-08
1.0325169430870578e-09,0.00214038058867013,3.1684586620855034e-15,2.5304172282919067e-11,1.5358938926625461e-12,7.6015226658601178e-14,8.5813766143922993e-09,2.4537859488925234e-12,-8.2670049176879497e-32,-4.1733323217327393e-24,4.2437849556256855e-29,9.6237733072147818e-19,4.1795252835774368e-27,6.7323753583119238e-16,9.6251792396298922e-19,-1.9367041590947821e-30,9.2498772363997438e-27,6.0286473602346187e-23,1.3331061602375153e-26,7.7702240781170754e-36,4.9480954244929725e-20,9.5976525356103225e-28,2.6470246806245183e-17,4.5799817275567734e-23,2.7278651270074136e-08,7.0740003952715166e-16,6.296648644854206e-17,9.485114398313118e-16,-5.5601913303217439e-39,7.0674363713463792e-31,1.0713423914626199e-18,1.2074409674069268e-23,3.3987822067200297e-31,0.88129999999999997,0.0,0.0,0.0,0.0098550629294761952,0.10880056151138545,9.9999999999326905e-05,1.117041610799612e-06,1.3326937382720513e-05,1.0944112880677596e-05,6.2861490045047344e-12,2.3882011925989501e-06,3.5254621630756635e-09,4.0795106444358325e-08,2.9045946708919809e-14,3.4014927035077469e-16,9.0209028267061707e-10,5.1495836667258338e-09,2.7712195165649607e-06,1.045381663910196e-07,9.7686142860931506e-18,1.4069582658224945e-13,3.9216579583312434e-17,6.9606498767414862e-14,4.1993596402316153e-06,6.9847958895874488e-15,6.2846543537565001e-16,1.0681161169142085e-16,5.5130903434743628e-18,1.1554055977887873e-18,8.0027055997427462e-09,2.7278652068993951e-08
1.0496239426862292e-09,0.002140380502313689,3.2684278907226093e-15,2.6006446096886782e-11,1.5557877982413378e-12,8.1155175996430426e-14,8.866884838524945e-09,2.6193814197969787e-12,-7.688205383241736e-32,4.7279820588290122e-24,4.4950268315793507e-29,1.0083433729524925e-18,4.2093686278107606e-27,6.91054228964609e-16,1.0084878743421172e-18,-1.8358664483896439e-30,9.8795676310141647e-27,6.371508510808919e-23,1.4522607407531862e-26,8.5858328357937534e-36,5.1852345179207333e-20,9.4853888545418837e-28,2.7265681858820363e-17,4.7046586532573125e-23,2.8295978160103124e-08,7.4568354817293668e-16,6.7553439574205269e-17,1.0292043490799954e-15,-5.3994574687270293e-39,7.2482745440708507e-31,1.1224933607069146e-18,1.3051144244312321e-23,3.74254980702754e-31,0.88129999999999997,0.0,0.0,0.0,0.009854484290997818,0.10880051985769991,9.9999999999309083e-05,1.1354949677016247e-06,1.354683411385388e-05,1.1122857546477198e-05,6.3898693513652912e-12,2.4288494445681712e-06,3.5252656518787514e-09,4.1468825993874334e-08,2.9540321720839466e-14,3.4576673860256702e-16,9.4802093743325964e-10,5.3341774435049864e-09,2.8170675236332382e-06,1.080219294114208e-07,1.0060405178616544e-17,1.4648461185087603e-13,4.1201380344700187e-17,7.4201482813939526e-14,4.2688514804534888e-06,7.5637919084186781e-15,6.8508507882205145e-16,1.1731240901856122e-16,6.1428792429204383e-18,1.292705461286789e-18,8.1530782031059561e-09,2.8295979002788324e-08
1.0667309422854007e-09,0.002140380416014515,3.3699323769938529e-15,2.6717744649033408e-11,1.575801904729898e-12,8.6551800739071588e-14,9.1570424736579809e-09,2.7932084457322019e-12,-7.1367040015973362e-32,-8.3112596654536347e-24,4.7569689024809092e-29,1.0557017437585373e-18,4.2394878739469544e-27,7.0902435922220655e-16,1.0558275139595453e-18,-1.7175709063781715e-30,1.0542385234739145e-26,6.7294235312627908e-23,1.5802239944402383e-26,9.4769692322417117e-36,5.4294909164639416e-20,9.3743427987275511e-28,2.8070834080115625e-17,4.8428855814688593e-23,2.93322412940545e-08,7.8530190174608427e-16,7.2386059156880661e-17,1.1153281563409474e-15,-5.2416976141012263e-39,7.4298934109155566e-31,1.1751672489317099e-18,1.4089151678800468e-23,4.1142470748804242e-31,0.88129999999999997,0.0,0.0,0.0,0.0098539056600419079,0.10880047820716947,9.9999999999291113e-05,1.1539465637707901e-06,1.3766700677096252e-05,1.1301561847208034e-05,6.4935753973839614e-12,2.4694884485775569e-06,3.5250691427107267e-09,4.2142452657248392e-08,3.0034584256575647e-14,3.5138343237044569e-16,9.9547941482682926e-10,5.5224201727492797e-09,2.8629126265774715e-06,1.1156249457361948e-07,1.0356968701311412e-17,1.5240683718971601e-13,4.3252175736211703e-17,7.901671781385918e-14,4.3383394474858582e-06,8.1802013844260536e-15,7.4571345429689834e-16,1.2864742605636186e-16,6.832385197086469e-18,1.4437041093224778e-18,8.3034247491476472e-09,2.9332242182098275e-08
1.0838379418845722e-09,0.0021403803297725637,3.4729700369257815e-15,2.7438032880639876e-11,1.5955499697346799e-12,9.2213459587890393e-14,9.4518487864064586e-09,2.9755345057208002e-12,-6.6108049647534016e-32,1.5757356869162112e-23,5.0299014004487138e-29,1.1044102658797853e-18,4.2699005494984179e-27,7.2714596555446857e-16,1.1045534494259851e-18,-1.6193200494513359e-30,1.1239618669207666e-26,7.1028817849587603e-23,1.7175223644742098e-26,1.0449777941655959e-35,5.6809532873662776e-20,9.2648280674362884e-28,2.8885654136603879e-17,4.9721587317450502e-23,3.0387437327131804e-08,8.2627557922400157e-16,7.7472812013083954e-17,1.2071536195041666e-15,-5.0869320579587587e-39,7.6122497803769768e-31,1.2293824644466511e-18,1.5191194642855362e-23,4.5155967649056793e-31,0.88129999999999997,0.0,0.0,0.0,0.0098533270366462609,0.10880043655977638,9.9999999999272993e-05,1.1723963990856638e-06,1.3986537043188741e-05,1.1480225754893224e-05,6.5972671287741345e-12,2.510118198301861e-06,3.5248726355851206e-09,4.2815986344947061e-08,3.052873423919897e-14,3.5699935090788247e-16,1.0444903887805446e-09,5.7143315915781753e-09,2.9087548254461474e-06,1.1515984741339071e-07,1.0658330587941885e-17,1.5846329287380838e-13,4.5370042159337786e-17,8.4058821621606037e-14,4.4078235413756914e-06,8.8357722679198345e-15,8.1055809206848189e-16,1.4086749703631652e-16,7.586133782762529e-18,1.609515295658304e-18,8.4537443014922424e-09,3.038743826215628e-08
1.1009449414837437e-09,0.002140380243587784,3.5775394418669966e-15,2.8167287954450666e-11,1.6154236633365129e-12,9.8148649152091651e-14,9.751302246198083e-09,3.166631551313364e-12,-6.1088591078114493e-32,-1.4328266303470185e-24,5.3141190310426518e-29,1.154563663413795e-18,4.3007598512827009e-27,7.4541669694175794e-16,1.1546822007757244e-18,-1.5074875410081926e-30,1.1972593919623404e-26,7.4923837044972447e-23,1.864708407039738e-26,1.1510847030225803e-35,5.9397099064676526e-20,9.1565384966725204e-28,2.9710095048690327e-17,5.1127267635837658e-23,3.1461562797981792e-08,8.686249111785017e-16,8.2822300108755311e-17,1.3049609016818726e-15,-4.9351711534321596e-39,7.7953034748970703e-31,1.2851573177165036e-18,1.6360117422041801e-23,4.9483986602989005e-31,0.88129999999999997,0.0,0.0,0.0,0.0098527484208486577,0.10880039491550358,9.9999999999254724e-05,1.1908444737248736e-06,1.4206343182899796e-05,1.1658849241580463e-05,6.7009445317619908e-12,2.5507386874214034e-06,3.5246761305154566e-09,4.3489426967482836e-08,3.10227715918478e-14,3.6261449346873043e-16,1.095078517274878e-09,5.9099314282786459e-09,2.9545941202879416e-06,1.1881397346004976e-07,1.0964516560683653e-17,1.6465476680838255e-13,4.7556055617784312e-17,8.9334495148386505e-14,4.4773037621702174e-06,9.5323062591908902e-15,8.7983372536758686e-16,1.5402575221160301e-16,8.4089239362163347e-18,1.7913275748099391e-18,8.6040360373895914e-09,3.1461563781638017e-08
1.1180519410829151e-09,0.002140380157460136,3.6836419213264709e-15,2.8905537461108158e-11,1.6353701783778114e-12,1.043659851793233e-13,1.0055401712165943e-08,3.366775324391639e-12,-5.6293137328429962e-32,1.7853585986672245e-24,5.609920794648846e-29,1.2061167699775141e-18,4.3321545183675968e-27,7.6383446830965588e-16,1.2062302180578356e-18,-1.3840060716033941e-30,1.2742669303229346e-26,7.8984391001535061e-23,2.0223577100914697e-26,1.2667186909985437e-35,6.2058487357435709e-20,9.0494772734691239e-28,3.0544111805837857e-17,5.2635856891975739e-23,3.2554614158747737e-08,9.1237010319092309e-16,8.8443239327857435e-17,1.4090382971386934e-15,-4.7864183759068621e-39,7.9790121831863295e-31,1.3425100402146908e-18,1.7598834580729236e-23,5.4145195079533935e-31,0.88129999999999997,0.0,0.0,0.0,0.0098521698126868094,0.10880035327433377,9.9999999999236306e-05,1.2092907877671077e-06,1.442611906706273e-05,1.1837432279338442e-05,6.8046075926043444e-12,2.5913499096212459e-06,3.5244796275152355e-09,4.4162774435579312e-08,3.1516696237718144e-14,3.6822885930860427e-16,1.1472684447277952e-09,6.1092394036197313e-09,3.0004305111516832e-06,1.2252485823743994e-07,1.1275552331920577e-17,1.709820450589974e-13,4.9811291774120212e-17,9.4850509094370696e-14,4.5467801099169038e-06,1.0271651259251859e-14,9.5376129275007295e-16,1.6817732278766892e-16,9.305796298598176e-18,1.9903962164291542e-18,8.754299218082717e-09,3.2554615192715668e-08
1.1351589406820866e-09,0.0021403800713895678,3.7912786241564858e-15,2.9652805708428838e-11,1.655359538237645e-12,1.1087421152985551e-13,1.0364146018527156e-08,3.5762457527479063e-12,-5.1707017611575849e-32,9.0158630012726077e-31,5.9176100760903104e-29,1.2591114145318435e-18,4.3641793296962471e-27,7.8239722389257582e-16,1.2592138770359034e-18,-1.2489267906157863e-30,1.3551239298775898e-26,8.3215682553409756e-23,2.1910719809008277e-26,1.3926280683975354e-35,6.4794574054988288e-20,8.943633784050684e-28,3.1387661544763602e-17,5.4247438942946761e-23,3.3666587774475215e-08,9.5753122324290066e-16,9.434447060100394e-17,1.519683188121646e-15,-4.640669779862815e-39,8.1633345030227317e-31,1.4014587794638232e-18,1.891033890965549e-23,5.9159013100856155e-31,0.88129999999999997,0.0,0.0,0.0,0.0098515912121984253,0.10880031163624952,9.9999999999217739e-05,1.2277353412911226e-06,1.4645864666522962e-05,1.2015974840258893e-05,6.9082562975636334e-12,2.6319518585916966e-06,3.524283126597954e-09,4.4836028660006618e-08,3.2010508100069824e-14,3.7384244768350564e-16,1.2010848005766198e-09,6.3122752300650388e-09,3.0462639980863817e-06,1.2629248726337179e-07,1.1591463603110299e-17,1.7744591178205724e-13,5.2136825911868128e-17,1.0061371059035055e-13,4.6162525846634675e-06,1.105570659593666e-14,1.032568650992418e-15,1.8337958943986784e-16,1.0282066101740454e-17,2.2080528199547901e-18,8.9045331891278965e-09,3.3666588860463714e-08
