Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539)
1.9132824918502308e-10,0.002249749601790156,1.3928640085527132e-19,4.3507640946678822e-15,3.0580432090511239e-15,-9.3425553902980315e-17,5.6145795446155496e-12,4.3082925236821308e-18,-1.462591631121162e-29,5.5168617262558916e-22,2.1216519980836584e-32,-4.773092599446369e-17,1.8875555561051629e-16,1.3956663308119043e-18,-2.2617937097753523e-20,-1.2667817341066017e-30,-6.7171559420269743e-31,2.3374900611163174e-27,4.7977574515795081e-32,5.6638014262645089e-40,4.3345911083619902e-27,-8.2292551462281162e-17,1.6965317189843948e-23,3.207222724553775e-17,7.1575713645653401e-13,1.1840266177281096e-22,-2.6093653131885981e-20,-4.4877524215930362e-17,-7.7740994935017598e-39,4.0572834929698239e-22,5.0557506010387473e-25,6.1547217781534841e-32,1.2814502878706416e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896268586453305,0.10880295480833004,9.999999999999869e-05,1.9596533637302448e-08,1.7078353690836852e-07,1.2769582884243027e-07,1.5912795080924876e-13,4.4134434282521562e-08,3.7875573811177621e-11,1.0514178006083119e-09,1.0325071596363862e-15,1.5754229326479979e-17,4.2509652130259211e-14,3.0403467032085881e-12,4.7510806222877661e-09,7.2387231698770716e-11,1.5412859630298652e-20,3.5584764794982468e-18,3.1710384922777589e-22,4.5606220313496664e-20,5.0097593654477246e-09,6.1490758383828739e-22,2.3243442131797565e-23,3.2152941363264589e-25,3.6824428474862359e-27,2.5531503427627504e-28,4.5199615875727711e-12,7.1489501836033206e-13,5.1510971677639865e-16,3.4693570742986899e-16,1.5147909894470444e-17,7.2808574014945102e-20,-4.0459708575518308e-17,4.855136558715303e-15,2.6818831101471375e-26,2.1431754048525776e-15,1.2754177957283597e-14,1.8533450426840299e-15,2.8601241731996254e-18,2.2001693517632937e-18,5.3885290073437218e-18
1.915338234039638e-10,0.0022497496016224364,1.3960913922085297e-19,4.3602614923201733e-15,3.0605686371797783e-15,-9.3373626178338558e-17,5.6262715433033329e-12,4.3254534538957279e-18,-1.4601281334552409e-29,6.373481710109373e-24,2.1192416555213328e-32,-4.8161291701840068e-17,1.881748613304483e-16,1.3965145922711175e-18,-2.2619831062145614e-20,-1.2682470188073373e-30,-6.7265989902740738e-31,2.340823444929309e-27,4.7937553365385196e-32,5.661978440399934e-40,4.3485108036362789e-27,-8.1779471399263235e-17,1.700131480148267e-23,3.206661472532868e-17,7.1788209155736317e-13,1.1888572179030568e-22,-2.6080402229248067e-20,-4.4855949245454808e-17,-7.7785232784646978e-39,4.0548771203619065e-22,5.0645096049980322e-25,6.1749157575997651e-32,1.2801462422923781e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896264576619486,0.10880295473375906,9.999999999999869e-05,1.9617587530479984e-08,1.7096701495375534e-07,1.2780702119526338e-07,1.5929890698258242e-13,4.4207852083562911e-08,3.7875572342025301e-11,1.0525589555953185e-09,1.0342247408131466e-15,1.5771328163603266e-17,4.266023171511266e-14,3.0469206278926111e-12,4.7562047265240704e-09,7.2542855001651443e-11,1.5431197229313724e-20,3.5695509845379302e-18,3.1793999472787058e-22,4.5768026177034249e-20,5.0151624623349043e-09,6.1767148328317914e-22,2.3370481010395952e-23,3.2329730792172122e-25,3.7065230696514285e-27,2.5697262659872306e-28,4.5282136175154863e-12,7.1701740476857609e-13,5.1664089494685591e-16,3.4797287688554523e-16,1.5159757272868802e-17,7.3154058016540281e-20,-4.0463088269001869e-17,4.8655190118717599e-15,2.6966832394052746e-26,2.1453501132304257e-15,1.2774214238703381e-14,1.8581662620046804e-15,2.8675824460610687e-18,2.2059077971376959e-18,5.4037771378411366e-18
1.9194497184184528e-10,0.0022497496012868143,1.4025381645417398e-19,4.3792093399565769e-15,3.0557747117926133e-15,-9.3269814230623842e-17,5.6496989927785625e-12,4.359926474920301e-18,-1.4552116436286896e-29,-1.1321476351610874e-22,2.1144263650313154e-32,-4.833453140490806e-17,1.8770207508181934e-16,1.3980896812305436e-18,-2.2623607283393669e-20,-1.2691837752575447e-30,-6.7454838458939046e-31,2.3474957471194659e-27,4.7857667770934952e-32,5.6584285032143608e-40,4.3764378841870398e-27,-8.1441850430270336e-17,1.7073420712664191e-23,3.2055385857260787e-17,7.2214363568613253e-13,1.1985612699776835e-22,-2.6053910693013862e-20,-4.4812815398511544e-17,-7.7873276942078498e-39,4.0500565129924885e-22,5.0820474931990262e-25,6.215425651752965e-32,1.277541108545298e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896256556948014,0.10880295458453561,9.999999999999869e-05,1.9659695305472967e-08,1.7133397097808669e-07,1.2802932435955617e-07,1.5964081926660734e-13,4.4354769139233163e-08,3.7875569403719189e-11,1.0548412651548635e-09,1.0376618087451095e-15,1.5805525831639531e-17,4.2962486853810008e-14,3.0600900598622315e-12,4.7664529343436969e-09,7.2854602892300232e-11,1.5467883025998808e-20,3.5917664398664411e-18,3.196167999640548e-22,4.6092910007264154e-20,5.0259686554483183e-09,6.2322836770100718e-22,2.3626250596937551e-23,3.2685684227799558e-25,3.7550808367304481e-27,2.6031501308682146e-28,4.5447331163867879e-12,7.2127379739398201e-13,5.1971164535743132e-16,3.5005293611706752e-16,1.5183377376337074e-17,7.384883365472191e-20,-4.0469826735383503e-17,4.8863165710081113e-15,2.726483332583517e-26,2.149701741242272e-15,1.2814324081413174e-14,1.8678314097336738e-15,2.8825342006278481e-18,2.2174117826833326e-18,5.4343516522063313e-18
1.9235612027972674e-10,0.0022497496009509493,1.4089668614028139e-19,4.3980655475762415e-15,3.0378970771152876e-15,-9.3165749869349677e-17,5.6731833350335657e-12,4.3946017001827105e-18,-1.4502977184322498e-29,-1.3352260894873041e-22,2.1096035960393084e-32,-4.7107065616359953e-17,1.8862945468065892e-16,1.399470130190805e-18,-2.2627321015086268e-20,-1.266963426632903e-30,-6.7643669808826547e-31,2.3541750950725547e-27,4.7777689926745281e-32,5.6549783199864327e-40,4.404481959840766e-27,-8.2504682883669692e-17,1.7145674186037504e-23,3.2044069159307254e-17,7.2642070782332989e-13,1.2083226296580017e-22,-2.6027348322697011e-20,-4.4769559988434834e-17,-7.7960745556548281e-39,4.0451897602768168e-22,5.0996118855139274e-25,6.2560987447796975e-32,1.274931645833068e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896248537271424,0.10880295443520388,9.999999999999869e-05,1.9701803065316504e-08,1.7170092691373937e-07,1.2825151916145587e-07,1.5998273146702773e-13,4.4501794440264463e-08,3.7875566465411132e-11,1.0571235741610958e-09,1.0411014090397662e-15,1.5839723491385076e-17,4.3266206372812568e-14,3.0732882708365774e-12,4.7767011412926802e-09,7.3167019162575741e-11,1.5504582955130089e-20,3.614070614911092e-18,3.212996348683363e-22,4.6419495000858421e-20,5.0367748476804831e-09,6.28824198908508e-22,2.3884288867108679e-23,3.3044822124837809e-25,3.8041723107079684e-27,2.636939382271343e-28,4.5612731697121767e-12,7.2554569918390273e-13,5.2279359950071958e-16,3.5214063043596671e-16,1.5206641358574898e-17,7.4548708069988177e-20,-4.0476453676963798e-17,4.9071576629114926e-15,2.7565514292215439e-26,2.1540565281033023e-15,1.2854483615085115e-14,1.8775268675114587e-15,2.8975329489898702e-18,2.228951932093642e-18,5.4650306197739356e-18
1.9317841715548965e-10,0.0022497496002784924,1.4217624129786838e-19,4.435473167448026e-15,3.000334642007193e-15,-9.295686691624512e-17,5.7202956786833126e-12,4.4645618537609571e-18,-1.4404665768923422e-29,-5.6717411367268024e-23,2.099936465204799e-32,-4.5128986073059359e-17,1.9000556887109142e-16,1.4022565527751417e-18,-2.2634561129810283e-20,-1.2627331173350488e-30,-6.8021278345205502e-31,2.3675548280588639e-27,4.7617467738880789e-32,5.6480476261502568e-40,4.4609260233019326e-27,-8.4152562646082425e-17,1.729062372773805e-23,3.2021172757772706e-17,7.3502151320180953e-13,1.2280180989815333e-22,-2.5974011675421538e-20,-4.4682685469252261e-17,-7.8133956983407128e-39,4.0353168524877857e-22,5.1348203021645621e-25,6.3379359539576514e-32,1.2697000018969153e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896232497902858,0.1088029541362172,9.999999999999869e-05,1.9786018539555244e-08,1.7243483852002983e-07,1.2869558539214736e-07,1.6066655561800508e-13,4.4796168064414593e-08,3.7875560588789117e-11,1.0616881905117213e-09,1.0479881666188304e-15,1.5908118785975498e-17,4.3878053375174663e-14,3.0997710403772904e-12,4.797197552578719e-09,7.3793856840937713e-11,1.5578025215863737e-20,3.6589457282881677e-18,3.2468344501513268e-22,4.7077792684456488e-20,5.058387229501078e-09,6.4013350341568645e-22,2.4407233938783359e-23,3.3772740156122886e-25,3.9039755232721078e-27,2.7056271307364956e-28,4.5944147922834667e-12,7.3413610724202242e-13,5.2899117469165057e-16,3.5633896259261846e-16,1.5253590156926537e-17,7.5963859018265309e-20,-4.0489373212783901e-17,4.9489704242351918e-15,2.8174991709244738e-26,2.1627749050291624e-15,1.2934951708163741e-14,1.8970088632367352e-15,2.9276716602442954e-18,2.2521409019763759e-18,5.5267024681222567e-18
1.9400071403125255e-10,0.0022497495996050727,1.4344394940249732e-19,4.4723333024946969e-15,2.9505140269803284e-15,-9.2745745252695992e-17,5.7676052712822783e-12,4.5353401622699121e-18,-1.4305998168614261e-29,-1.3438548728848503e-22,2.0901819521106558e-32,-4.1816183601449077e-17,1.9271042577925547e-16,1.4049044831570128e-18,-2.2641364876112602e-20,-1.2560586179931822e-30,-6.8398809556280498e-31,2.3809613024838916e-27,4.7455688897813074e-32,5.6411115050202508e-40,4.517845201065883e-27,-8.7131809044356672e-17,1.7436163198017025e-23,3.1997596670359729e-17,7.4368466162934584e-13,1.2479452816739411e-22,-2.5920056526082086e-20,-4.4594757540564511e-17,-7.8304865429842275e-39,4.0251172445312121e-22,5.1701349611527221e-25,6.4204314312615003e-32,1.2644183802230661e-35,0.88129999999999997,0.0,0.0,0.0,0.009889621645851384,0.10880295383680248,9.999999999999869e-05,1.9870233953196229e-08,1.7316874977250402e-07,1.2913922330462467e-07,1.6135037943539803e-13,4.5090969538876984e-08,3.7875554712159237e-11,1.0662528046432675e-09,1.0548849336076193e-15,1.5976514047315687e-17,4.4495802368516957e-14,3.1263689576754823e-12,4.817693960382181e-09,7.4423368034598037e-11,1.5651524021723366e-20,3.7041775320689454e-18,3.2809152787243254e-22,4.7742967720841193e-20,5.0799996077967304e-09,6.5160100467089717e-22,2.4939441684219311e-23,3.4513663315443407e-25,4.0059712086320764e-27,2.7758158305429681e-28,4.6276381910115296e-12,7.4278878269161042e-13,5.3523373177222487e-16,3.6056794975887582e-16,1.5300601896883393e-17,7.7399722942466051e-20,-4.0501514111571534e-17,4.9909572542785029e-15,2.8795416028030117e-26,2.1715052577381075e-15,1.3015618400864533e-14,1.9166125491557482e-15,2.9579990459587379e-18,2.2754750655877074e-18,5.5887937899002489e-18
1.9482301090701546e-10,0.0022497495989306985,1.4470281438645641e-19,4.5087634301408035e-15,2.9277606110307485e-15,-9.2533386270258999e-17,5.8150815132863947e-12,4.6069426899967151e-18,-1.4207116204355776e-29,7.5304328359634186e-23,2.0803894514673925e-32,-4.1183555406239853e-17,1.9273223469352539e-16,1.4079102527797446e-18,-2.2647882527140901e-20,-1.2549193444458177e-30,-6.8776256240751814e-31,2.3943958416264901e-27,4.7293363095127207e-32,5.6339480843238724e-40,4.5752449605425695e-27,-8.7429430568690284e-17,1.7582292398368077e-23,3.1973607143751478e-17,7.5241030649944887e-13,1.268105837531656e-22,-2.586575564803993e-20,-4.4506237667535204e-17,-7.8473469478957346e-39,4.0146991946516285e-22,5.2055560331550397e-25,6.5035872368984077e-32,1.2591145036443727e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896200419104317,0.10880295353696315,9.999999999999869e-05,1.9954449306239464e-08,1.7390266067212351e-07,1.2958243628951943e-07,1.6203420292009909e-13,4.5386195473170259e-08,3.7875548835521493e-11,1.070817416554158e-09,1.061791630686997e-15,1.6044909275382015e-17,4.5119482997752497e-14,3.1530820439042404e-12,4.8381903647030629e-09,7.5055552741419136e-11,1.5725079383147683e-20,3.7497672314927917e-18,3.3152398623322216e-22,4.8415068800691039e-20,5.1016119825674866e-09,6.6322832141541344e-22,2.5481038787881857e-23,3.5267771813185025e-25,4.1101983938710162e-27,2.847532162745635e-28,4.6609430733133495e-12,7.5150387873897107e-13,5.4152138160233321e-16,3.6482766806772523e-16,1.5347792344659445e-17,7.8856513174584698e-20,-4.0513144522227439e-17,5.0331181114868391e-15,2.9426940162547791e-26,2.1802481210423225e-15,1.3096483594290065e-14,1.9363382250934344e-15,2.9885155718197982e-18,2.2989547813571443e-18,5.6513056916400949e-18
1.964676046585413e-10,0.002249749597579115,1.4720264308932326e-19,4.5806709585758088e-15,2.8864411412973774e-15,-9.210671995803459e-17,5.9105915108477372e-12,4.7526448500572411e-18,-1.4009540038856002e-29,5.4702839561651205e-23,2.0607702341547896e-32,-3.9394313689049695e-17,1.9329461659317563e-16,1.4139762490339277e-18,-2.266032471351035e-20,-1.2530396192989171e-30,-6.9530878495025026e-31,2.421352611457828e-27,4.696872917181672e-32,5.6195634798042618e-40,4.6914868951786983e-27,-8.8545588111140574e-17,1.7876319001018487e-23,3.1924857258564113e-17,7.7004969537994987e-13,1.3091337345709355e-22,-2.5756598022195867e-20,-4.4328236363284032e-17,-7.8803779297325306e-39,3.9934246516432148e-22,5.2767186528233069e-25,6.6718899184577147e-32,1.2484852425331325e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896168340223845,0.10880295293602385,9.999999999999869e-05,2.0122879830532761e-08,1.7537048141126799e-07,1.3046760085508583e-07,1.6340184888999102e-13,4.5977907343314276e-08,3.7875537082222423e-11,1.0799466337112329e-09,1.0756345021453619e-15,1.6181699631652057e-17,4.6384757733357556e-14,3.2068538079306018e-12,4.8791831628970674e-09,7.6327942685993921e-11,1.5872359813722865e-20,3.8420251231846488e-18,3.3846244124787102e-22,4.978024523582621e-20,5.1448367215344867e-09,6.869689527586672e-22,2.6592916454463034e-23,3.6816278234655325e-25,4.3255071020755109e-27,2.9956570115393978e-28,4.7277961296038566e-12,7.6912194169536491e-13,5.542324002306934e-16,3.7343960077227548e-16,1.5442054933449529e-17,8.1833734638719097e-20,-4.0535346798800463e-17,5.1179617412484573e-15,3.0723910342974211e-26,2.1977704967562459e-15,1.3258809085931683e-14,1.9761567452821846e-15,3.0501179049908669e-18,2.3463523016981222e-18,5.7775956577314352e-18
1.9811219841006713e-10,0.002249749596223804,1.4964607924347818e-19,4.650034134828345e-15,2.733754662758536e-15,-9.1669121204306333e-17,6.0069441755049274e-12,4.9017189401139971e-18,-1.3810256517181236e-29,-3.589356892810339e-22,2.0407201856079567e-32,-2.8747427452861912e-17,2.0268569439864806e-16,1.4188277787044474e-18,-2.267071229628925e-20,-1.230555890318082e-30,-7.0285094524266005e-31,2.4484161762412911e-27,4.6636227427016768e-32,5.6056018703155781e-40,4.809654994397236e-27,-9.85033041307215e-17,1.8172701543539265e-23,3.1872852499656024e-17,7.879408961700555e-13,1.3511151439082276e-22,-2.5644426086737464e-20,-4.4145106493522329e-17,-7.912487019857343e-39,3.9705632616868415e-22,5.3483089741106333e-25,6.8428746574257162e-32,1.2376106924715087e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896136261261477,0.10880295233342586,9.999999999999869e-05,2.0291310112435272e-08,1.7683830073325444e-07,1.3135110568535432e-07,1.6476949352373927e-13,4.6571277079502128e-08,3.7875525328891888e-11,1.0890758419699705e-09,1.0895161588050618e-15,1.6318489854591211e-17,4.7674114708956223e-14,3.2610865020825522e-12,4.9201759471606995e-09,7.761102665754562e-11,1.6019866589971967e-20,3.9357290019033329e-18,3.4549963414803491e-22,5.1173715508904053e-20,5.1880614464024282e-09,7.1136856863593764e-22,2.7743905492339983e-23,3.8419737564454904e-25,4.5502247083712827e-27,3.1502225853440204e-28,4.7949716529597914e-12,7.8699151095348651e-13,5.6712510963061549e-16,3.8217536438212867e-16,1.5536134582132565e-17,8.4897255358190746e-20,-4.0553883593623694e-17,5.2035009812802937e-15,3.2067156918698441e-26,2.2153397876771737e-15,1.3421927238875639e-14,2.0164668191562809e-15,3.1124823802648705e-18,2.3943363265167838e-18,5.9055812087531032e-18
1.9893449528583003e-10,0.0022497495955447677,1.5084041779060127e-19,4.683517313427624e-15,2.6734304116769357e-15,-9.1444606348206696e-17,6.0553892108503014e-12,4.9775362415146249e-18,-1.3709360858823213e-29,-2.1897142346223252e-24,2.0304597170835389e-32,-2.4724592666047883e-17,2.0606618280631613e-16,1.4214426112850896e-18,-2.2674888981314839e-20,-1.221971378810849e-30,-7.0662028279039174e-31,2.4619861445091018e-27,4.6465500765730226e-32,5.5984584104390981e-40,4.8694710152222938e-27,-1.0217387167671371e-16,1.8321775771485714e-23,3.1845196540661937e-17,7.9698130457081371e-13,1.3724675999368523e-22,-2.5586768960179012e-20,-4.4050872330574913e-17,-7.9281942312115394e-39,3.9583440938962213e-22,5.3842644427683231e-25,6.9293816858256228e-32,1.2320395044138723e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896120221749588,0.10880295203151315,9.999999999999869e-05,2.037552516249002e-08,1.7757220986362665e-07,1.3179224393506143e-07,1.6545331534030975e-13,4.6868575412412647e-08,3.787551945221484e-11,1.0936404427595327e-09,1.0964713389316157e-15,1.6386884916017791e-17,4.8327898133212436e-14,3.2883757509978744e-12,4.9406723340686155e-09,7.8256578898088213e-11,1.6093704883780938e-20,3.9831261796520383e-18,3.4905551508107045e-22,5.1881184390460548e-20,5.2096738035493628e-09,7.238196440923956e-22,2.8334394998391071e-23,3.9242541834430085e-25,4.6662144007048186e-27,3.2299907795001839e-28,4.8286796231556689e-12,7.9602098852330919e-13,5.7363987194435942e-16,3.8658987064727897e-16,1.5583483967793316e-17,8.6461922861385447e-20,-4.0561337533403661e-17,5.2465313513512456e-15,3.2756530535811212e-26,2.2241424624461088e-15,1.3503783262952812e-14,2.0368069367612414e-15,3.1439515830834532e-18,2.418549172365006e-18,5.970212590389013e-18
2.0057908903735587e-10,0.0022497495941839725,1.5319676186811255e-19,4.7489642153501326e-15,2.6030263327523837e-15,-9.0989615506350151e-17,6.1527998847675354e-12,5.1317621274054589e-18,-1.3506535493631736e-29,2.7474890473278632e-23,2.009727734828877e-32,-2.0356185019095256e-17,2.0913377682818191e-16,1.4272642514955699e-18,-2.2682027271664314e-20,-1.2137452803894519e-30,-7.1415491294340549e-31,2.4892103536316017e-27,4.6120438938585966e-32,5.5838416785027992e-40,4.9905783375007921e-27,-1.0582857613541801e-16,1.8621689014181726e-23,3.1788030710195257e-17,8.1525248564347915e-13,1.4159044469646339e-22,-2.5469803758300004e-20,-4.3859588351392497e-17,-7.9589096277370757e-39,3.9329604372794112e-22,5.4564956203757068e-25,7.1044350268385875e-32,1.2207757338173716e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896088142664297,0.10880295142647627,9.999999999999869e-05,2.0543955080806596e-08,1.7904002706426644e-07,1.3267330814614976e-07,1.6682095797389368e-13,4.7464382966038757e-08,3.787550769883713e-11,1.1027696376619702e-09,1.1104100274851245e-15,1.6523674938828822e-17,4.9653823014500514e-14,3.3433001587831118e-12,4.9816650974366263e-09,7.955570387801359e-11,1.6241551334367441e-20,4.0790169627614626e-18,3.5624236284984045e-22,5.3317840064859757e-20,5.2528985072693789e-09,7.4923281161712905e-22,2.9546041536345747e-23,4.0931264820424598e-25,4.9056698827099811e-27,3.3946445994870872e-28,4.8963345736734133e-12,8.1427007689098493e-13,5.8680675257072893e-16,3.9551250344837044e-16,1.5678040833601849e-17,8.9658183024648413e-20,-4.0574077760475484e-17,5.333113384173451e-15,3.4171598210256317e-26,2.2417847745263259e-15,1.3668088688087478e-14,2.0778588265682121e-15,3.2074662384590135e-18,2.4674183160649049e-18,6.1007580810287488e-18
2.022236827888817e-10,0.0022497495928195956,1.5552066828318994e-19,4.8128022446599379e-15,2.5539451045042314e-15,-9.0530368230418425e-17,6.2509443300096288e-12,5.2894848039509603e-18,-1.3303470757967446e-29,-8.1469508714747081e-24,1.988888076156785e-32,-1.8571447240756237e-17,2.0960687857717555e-16,1.4335012144868842e-18,-2.2688097344374894e-20,-1.2114206422492145e-30,-7.2168368179546522e-31,2.5165526070507091e-27,4.5774151206864149e-32,5.5689579806637733e-40,5.1136623706420383e-27,-1.0689362997575898e-16,1.8923953725260771e-23,3.1729372337366829e-17,8.3377848145534601e-13,1.4603284640511994e-22,-2.5351642646934385e-20,-4.3666250820609845e-17,-7.9886924471607508e-39,3.9067456456022831e-22,5.5291548044073223e-25,7.2822239279272786e-32,1.2094481906970808e-35,0.88129999999999997,0.0,0.0,0.0,0.0098896056063497075,0.1088029508198454,9.999999999999869e-05,2.0712384756732711e-08,1.8050784285104079e-07,1.3355277726942942e-07,1.681885992743516e-13,4.8061783741038319e-08,3.7875495945427955e-11,1.1118988236629464e-09,1.1243859889003163e-15,1.6660464828262142e-17,5.1004422807633532e-14,3.3986859215816196e-12,5.0226578468741803e-09,8.0865522842135561e-11,1.6389624338192441e-20,4.176377575573507e-18,3.635300146909186e-22,5.4783787632416881e-20,5.296123196891219e-09,7.7533868843240309e-22,3.0799486768323593e-23,4.2678768382005797e-25,5.1553816199675831e-27,3.5663187829597572e-28,4.9643063342739914e-12,8.3277367072512655e-13,6.0015749413380965e-16,4.0456045743093027e-16,1.577259367609209e-17,9.2945162900945969e-20,-4.0584912280562656e-17,5.4203901973679377e-15,3.5636192786020746e-26,2.2594754545411439e-15,1.3833184558994321e-14,2.1194082462878905e-15,3.2717523183844321e-18,2.5168811085494223e-18,6.233021226173534e-18
