Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388)
9.210864593586852e-08,0.0028858835615819924,5.9342439547243946e-13,3.6864165706278644e-09,5.1057348612541661e-12,1.6188499481057827e-08,3.8055616004428268e-06,1.2856818699109619e-06,5.6163812981724432e-28,5.2637140453190586e-29,2.2818331507712264e-21,2.5627155115499389e-14,1.0379538661415171e-19,8.9487280506298553e-13,1.3013899428110959e-13,2.574636593219334e-21,2.6807020021627612e-19,6.0391920414372502e-16,9.3890949961844583e-17,4.5893818280903748e-25,6.8180663832348849e-15,-5.7021589493254661e-23,9.9498724817645715e-14,-1.5394017261691528e-15,1.2675934441562705e-05,7.6645261376671293e-13,4.7782321765794828e-12,1.6797076246082039e-08,1.4536508885845316e-35,-2.4712232358641455e-18,1.2853133132156346e-13,8.3983569872974032e-16,3.1318548708127649e-23,0.88129999999999997,0.0,0.0,0.0,0.0092739232671980604,0.10872862671319548,9.9999999104504494e-05,2.9980793796358202e-05,0.00021257330749833593,0.00014550244575800434,1.0439073931508719e-10,4.7630113810549089e-05,3.9312666261836333e-10,6.8804574395362785e-07,7.8393393679215152e-13,7.5157560912209859e-15,2.0916954118550749e-05,2.0689916747053502e-05,2.6398059247743302e-05,6.5095438887202486e-05,1.2828548244349124e-14,3.8032976226730716e-10,2.9691037518141227e-13,3.024391702246981e-09,3.381387429836184e-05,1.8563158255742272e-08,4.1636709807319173e-09,1.6721279966387151e-09,1.1426212688092669e-09,3.8224541171538642e-09,5.7864831618316057e-08,1.217779320150637e-05,5.1257663221124658e-09,3.3235775142038672e-09,4.1338334791734852e-14,4.8969780857141736e-07,1.1119944733680522e-13,1.8916378444084105e-09,5.9277725872697047e-10,6.8206704938924511e-12,1.1605391354966075e-10,1.7945769470824633e-08,1.44914203969299e-11,1.0317594607819395e-11,3.6230668502122625e-11,1.3205097746209035e-17,7.2453524480386522e-11,2.3647562650601041e-11,5.598748068910776e-19,1.5764290652315836e-14,3.1862293109755959e-19,8.0561768471414855e-14
9.284428897506078e-08,0.0028858821978443388,6.0591594887833632e-13,3.7405362891743702e-09,5.1373026293106989e-12,1.6576842142090339e-08,3.8440614049765311e-06,1.319440674304441e-06,6.0372413989424534e-28,7.1309902934218302e-28,2.4010837016477732e-21,2.662335934840475e-14,1.0897820128967399e-19,9.1713201308765377e-13,1.3606623057946734e-13,2.7365955449585586e-21,2.8128039531576537e-19,6.3003875985107934e-16,9.9486810874692976e-17,4.9248688327145422e-25,7.1361813536243375e-15,-5.7497788735066227e-23,1.0318429451996375e-13,-1.5091985424493786e-15,1.2856200948931867e-05,7.7798317485875921e-13,4.8916853149880222e-12,1.738172498713096e-08,1.5755292813369241e-35,-2.4712214585370035e-18,1.3433322312940545e-13,8.8957979483831013e-16,3.2888960865764607e-23,0.88129999999999997,0.0,0.0,0.0,0.0092691381892065182,0.10872790058892359,9.9999999082216293e-05,3.0198718897062185e-05,0.00021379515033649908,0.00014618928221086293,1.0499011172572554e-10,4.7854796851054223e-05,3.929366583062823e-10,6.9199633142662999e-07,7.8763194728598968e-13,7.5589096927582747e-15,2.134094392659987e-05,2.1108315228483712e-05,2.6601534943367369e-05,6.6035693779555493e-05,1.3087583937644572e-14,3.880463624674341e-10,3.0293547786262268e-13,3.0879019760284273e-09,3.4075787605592597e-05,1.9081697198343105e-08,4.2803806496232646e-09,1.721472362586033e-09,1.1775536921679393e-09,3.9885335498281776e-09,5.8139247580962162e-08,1.2343906292476886e-05,5.1956530585617272e-09,3.3688929193208381e-09,4.1574730779310002e-14,5.0373616369489264e-07,1.1626758178282305e-13,1.9065538790072159e-09,6.1649727981473612e-10,6.8603955741077597e-12,1.1673735344589305e-10,1.8211156006452135e-08,1.4705632751263073e-11,1.0470109373361906e-11,3.6766311998346211e-11,1.3400325297997749e-17,7.533277166478972e-11,2.4587972848419423e-11,5.8213976442334782e-19,1.6390754148960763e-14,3.312938459922284e-19,8.3763316606798419e-14
9.357993201425304e-08,0.0028858808313168517,6.1865704894924962e-13,3.7949622830143232e-09,5.1689785854795133e-12,1.6970250761129357e-08,3.8823872725255499e-06,1.3537190397124369e-06,6.4848151367735827e-28,-3.7023575133779116e-28,2.5252134538386501e-21,2.7648846466943118e-14,1.1436130175975113e-19,9.3970744345374371e-13,1.42212624542836e-13,2.9070175917486385e-21,2.9501806690348172e-19,6.569824426343462e-16,1.0535431451976938e-16,5.2815495554553483e-25,7.4664167791067098e-15,-5.7728324774931421e-23,1.0697148997174258e-13,-1.4774765154141764e-15,1.3037315767615303e-05,7.8957335377970008e-13,5.006779972281789e-12,1.7980931604419201e-08,1.7062784962222084e-35,-2.4712196843813789e-18,1.4034668806843414e-13,9.418340894719026e-16,3.4522322525393871e-23,0.88129999999999997,0.0,0.0,0.0,0.0092643570830470423,0.10872717228403865,9.9999999059610867e-05,3.0416319079556913e-05,0.00021500890764909424,0.00014686878366088155,1.0558550407326645e-10,4.8077072200939564e-05,3.9274681497033802e-10,6.9592068570258159e-07,7.9129033011076342e-13,7.601776740222234e-15,2.1769179859877698e-05,2.1531161271808639e-05,2.6804896825824124e-05,6.6980835623765101e-05,1.334936795004555e-14,3.9584535592421621e-10,3.0902102920194555e-13,3.1520842336277608e-09,3.4337574907827318e-05,1.9609286581908335e-08,4.3991355838626232e-09,1.7717439813631691e-09,1.2131724682993141e-09,4.1601321751836052e-09,5.8410737784615458e-08,1.2510601476748616e-05,5.2657838349153445e-09,3.4143665662407109e-09,4.1809576960474693e-14,5.1804033680249474e-07,1.2153179053170922e-13,1.9214627323519525e-09,6.4093661586322447e-10,6.8998722403276954e-12,1.1741664448709491e-10,1.8478058086423159e-08,1.4921065977174933e-11,1.0623493373867569e-11,3.7305008949446501e-11,1.3596665751413628e-17,7.8304054276979752e-11,2.5558465514775219e-11,6.0511694826534044e-19,1.7037242713569244e-14,3.4437008656260469e-19,8.7067205636544606e-14
9.424201074952606e-08,0.0028858795990546085,6.3034207988851262e-13,3.8442055933080317e-09,5.1971368749433442e-12,1.7328643084214462e-08,3.9167286920909819e-06,1.3850142381659275e-06,6.9115984586261729e-28,2.4282321012501918e-28,2.6412170722266475e-21,2.8597266765801276e-14,1.1938187515971374e-19,9.602957842303223e-13,1.4793675635633226e-13,3.0679217291360092e-21,3.0784651496103999e-19,6.8194840758251274e-16,1.1087553684178137e-16,5.6216087368248221e-25,7.7742795503007665e-15,-5.7894364108613578e-23,1.104682394449711e-13,-1.447576473836146e-15,1.320103691419363e-05,8.0005498121380636e-13,5.1117744897138159e-12,1.8532832597987897e-08,1.83198783426494e-35,-2.4712180891937913e-18,1.4594440547814358e-13,9.9109472314230143e-16,3.6047704710502507e-23,0.88129999999999997,0.0,0.0,0.0,0.0092600574985379751,0.10872651495449058,9.9999999038994668e-05,3.0611881770264385e-05,0.00021609438904006721,0.00014747409062178512,1.0611796062581584e-10,4.8275070376469173e-05,3.9257609424541754e-10,6.9943021730622523e-07,7.9454914007359414e-13,7.6401125395030726e-15,2.2158206919392929e-05,2.1915517453570263e-05,2.6987825286227589e-05,6.7835607989740019e-05,1.3587318412156828e-14,4.0293475202720031e-10,3.1454948624611315e-13,3.2104206512173985e-09,3.4573075832270187e-05,2.0091889593908811e-08,4.5077715857009379e-09,1.8177856751708858e-09,1.2458198781447783e-09,4.3193909500760065e-09,5.8652588194491176e-08,1.2661115636607729e-05,5.3291063105644986e-09,3.4554256311727859e-09,4.2019616385664921e-14,5.3114307273144445e-07,1.2644196457340019e-13,1.9348745652724774e-09,6.6355885196862831e-10,6.9351892984513435e-12,1.1802446649067354e-10,1.8719557518251844e-08,1.5115993051701253e-11,1.0762277418471617e-11,3.7792430218606982e-11,1.3774317607052924e-17,8.1058670804827217e-11,2.645820903698187e-11,6.2641908998923676e-19,1.7636589384236268e-14,3.5649306611316914e-19,9.0130177593091872e-14
9.490408948479909e-08,0.0028858783645290993,6.4223800727395252e-13,3.8936931432523352e-09,5.2251634303712931e-12,1.7691125665257519e-08,3.9509234399333335e-06,1.4167310488326877e-06,7.3621578604538311e-28,3.2470610197045149e-28,2.7613884006165037e-21,2.9570235990007211e-14,1.2457301818470573e-19,9.8114039215081756e-13,1.53847774282826e-13,3.2362243537384936e-21,3.211276942519389e-19,7.0760425883048484e-16,1.166322258921708e-16,5.9805881243194277e-25,8.0924998580280793e-15,-5.8067512887378025e-23,1.140498826997009e-13,-1.4163488580241046e-15,1.3365431259801665e-05,8.1058395625788773e-13,5.2181094246404042e-12,1.9096838293265683e-08,1.9657373414985571e-35,-2.4712164949348466e-18,1.5172231142999531e-13,1.0425499288917719e-15,3.7626954550623873e-23,0.88129999999999997,0.0,0.0,0.0,0.0092557611589874876,0.10872585587606816,9.9999999018121337e-05,3.0807181894623758e-05,0.00021717334563363844,0.0001480735069806582,1.0664720542691766e-10,4.847113506654465e-05,3.9240550509229462e-10,7.0291857976508953e-07,7.9777612720956809e-13,7.6782171010642515e-15,2.2550643799346102e-05,2.2303461128920513e-05,2.717066170056706e-05,6.869427623524261e-05,1.3827485600780085e-14,4.1009061287851368e-10,3.2012648799118949e-13,3.2692973059433794e-09,3.4808474854397288e-05,2.0581886718942235e-08,4.6180786884813287e-09,1.8645866116108425e-09,1.2790300166424755e-09,4.4833091872195893e-09,5.8892088885922259e-08,1.2812084210384527e-05,5.3926192564966212e-09,3.4966082020342963e-09,4.2228406090588908e-14,5.4446428165254313e-07,1.3151985568328081e-13,1.9482805904860953e-09,6.8678580491489334e-10,6.9703059993455371e-12,1.1862894178917819e-10,1.8962269229878076e-08,1.531189661680566e-11,1.0901756703889675e-11,3.8282293736974035e-11,1.3952859596401625e-17,8.3891151911508102e-11,2.7383404039332859e-11,6.4832381569849199e-19,1.8252877834217133e-14,3.6895897424935628e-19,9.3279732988423358e-14
9.556616822007211e-08,0.0028858771277388774,6.5434907639521762e-13,3.9434231400399176e-09,5.2530413678734876e-12,1.8057691582701145e-08,3.9849688890842002e-06,1.4488697434173436e-06,7.8375644841811078e-28,6.7996675212721409e-28,2.8858313619349175e-21,3.0568148863555009e-14,1.2993865449871317e-19,1.0022412849524306e-12,1.5995021165848697e-13,3.4121927133409741e-21,3.3487404685542213e-19,7.3396051289659864e-16,1.2263190702383131e-16,6.3593637165766607e-25,8.4213393889834318e-15,-5.8298706858550756e-23,1.1771764137679535e-13,-1.3837457129550375e-15,1.3530492243896557e-05,8.2115983431265915e-13,5.325789790346036e-12,1.9673096693889908e-08,2.1079580626325512e-35,-2.4712149017126397e-18,1.5768466517240347e-13,1.0962792060834956e-15,3.9261466857930279e-23,0.88129999999999997,0.0,0.0,0.0,0.0092514680769825216,0.1087251950572586,9.9999998996990846e-05,3.1002219745185026e-05,0.00021824578962055343,0.00014866705725699242,1.0717324450127331e-10,4.8665274359276423e-05,3.9223504804642832e-10,7.063858127861711e-07,8.009714246391793e-13,7.7160908586387047e-15,2.2946476094396092e-05,2.2694984756278536e-05,2.7353406136759318e-05,6.9556810859697295e-05,1.4069864796954826e-14,4.1731280093479825e-10,3.257518302144921e-13,3.3287121993087136e-09,3.5043772051243923e-05,2.1079306592183562e-08,4.730063428770903e-09,1.9121505198545615e-09,1.312805991653536e-09,4.6519773638769394e-09,5.9129249594524488e-08,1.2963499170251281e-05,5.4563192880729582e-09,3.5379120841648081e-09,4.2435948852988725e-14,5.5800543644502721e-07,1.3676977841298273e-13,1.9616808123336137e-09,7.1062802506789483e-10,7.0052227683669706e-12,1.1923007727011301e-10,1.9206185991410441e-08,1.5508770810059887e-11,1.1041927056195168e-11,3.8774584843378963e-11,1.4132286375860711e-17,8.6803093341456663e-11,2.8334572521011257e-11,6.7084348413792299e-19,1.8886455267853504e-14,3.8177484429263352e-19,9.6517646317826943e-14
9.622824695534514e-08,0.0028858758886854225,6.6667963110912487e-13,3.9933945721685089e-09,5.2809005682153125e-12,1.8428333433810427e-08,4.018862491627389e-06,1.481430528328546e-06,8.3389188959346836e-28,3.9086155958829416e-28,3.0146511566317661e-21,3.1591401213706592e-14,1.3548258479856761e-19,1.0235984503767365e-12,1.6624867064055177e-13,3.596101311510988e-21,3.4909829203111895e-19,7.6102763336675736e-16,1.2888225918952162e-16,6.7588455941635396e-25,8.7610640888591853e-15,-5.8423014084565261e-23,1.2147273731218608e-13,-1.3497177097063085e-15,1.3696213334637135e-05,8.3178217271743333e-13,5.4348205311651976e-12,2.0261755654129963e-08,2.2591017317065838e-35,-2.4712133091326541e-18,1.6383578625790102e-13,1.1523643167338621e-15,4.0952658950491255e-23,0.88129999999999997,0.0,0.0,0.0,0.0092471782647061199,0.10872453250671389,9.9999998975603197e-05,3.119699561455728e-05,0.0002193117336122845,0.00014925476630508672,1.0769608408060871e-10,4.8857496452129186e-05,3.9206472362623844e-10,7.0983195744103306e-07,8.0413516728275919e-13,7.753734260864989e-15,2.3345689110719968e-05,2.3090080496971818e-05,2.7536058662977503e-05,7.0423182456908794e-05,1.4314451098063161e-14,4.246011731142526e-10,3.3142530457435912e-13,3.3886632831827084e-09,3.5278967500141509e-05,2.1584176897085709e-08,4.8437321270636118e-09,1.9604810285250659e-09,1.3471508353197543e-09,4.8254866534980002e-09,5.9364080190300444e-08,1.3115352534534248e-05,5.5202030401619904e-09,3.5793350955525309e-09,4.2642247540965475e-14,5.7176799250375359e-07,1.4219611957642085e-13,1.975075235173991e-09,7.3509612969924882e-10,7.0399400446931154e-12,1.1982788004953763e-10,1.9451300589818535e-08,1.5706609782782689e-11,1.1182784311249157e-11,3.9269288911012266e-11,1.431259261435414e-17,8.9796108692905616e-11,2.9312242327423905e-11,6.939905924663321e-19,1.953767277419636e-14,3.9494778833541734e-19,9.9845711932024551e-14
9.689032569061817e-08,0.002885874647366804,6.7923405987572886e-13,4.0436059408062463e-09,5.308554713909945e-12,1.8803043368554081e-08,4.0526017758427141e-06,1.5144135485786269e-06,8.8673567663631657e-28,6.4019961843404455e-28,3.1479542061556616e-21,3.2640389862992108e-14,1.412088665566379e-19,1.0452118481641627e-12,1.7274781870490669e-13,3.7882315126625489e-21,3.6381341291702394e-19,7.8881602894524622e-16,1.3539110722406056e-16,7.1799762003009519e-25,9.1119439506503752e-15,-5.8484778535819343e-23,1.2531639265326191e-13,-1.3142142187848309e-15,1.3862588027773696e-05,8.4245053053270497e-13,5.545206526404799e-12,2.0862962865695572e-08,2.4196376132149089e-35,-2.4712117165304249e-18,1.7018005133860746e-13,1.210889201453829e-15,4.2701969543305314e-23,0.88129999999999997,0.0,0.0,0.0,0.0092428917339645606,0.10872386823323683,9.9999998953958415e-05,3.1391509795396122e-05,0.00022037119061123301,0.00014983665928802118,1.0821573058914296e-10,4.9047809643488653e-05,3.9189453233425074e-10,7.1325705607003807e-07,8.0726749172167773e-13,7.7911477702411919e-15,2.3748267887613609e-05,2.3488740235337923e-05,2.7718619347629997e-05,7.1293361711714275e-05,1.4561239430009371e-14,4.3195558117486151e-10,3.3714669891838082e-13,3.449148463455717e-09,3.5514061278693185e-05,2.2096524415731605e-08,4.9590908992406349e-09,2.0095816708487119e-09,1.3820675078148108e-09,5.0039288769347305e-09,5.9596590667161553e-08,1.3267636365843867e-05,5.5842671663666896e-09,3.6208750663332061e-09,4.2847305057840052e-14,5.8575338850003391e-07,1.4780333471257612e-13,1.988463863382862e-09,7.6020079815380563e-10,7.0744582756660035e-12,1.2042235740280327e-10,1.9697605828470196e-08,1.5905407699647413e-11,1.1324324314420879e-11,3.9766391346449884e-11,1.4493772992973984e-17,9.2871828409793295e-11,3.0316946817180832e-11,7.1777776837198291e-19,2.0206885107636741e-14,4.0848499275401569e-19,1.0326574291528361e-13
9.755240442589119e-08,0.0028858734037855533,6.9201683918926599e-13,4.0940563462795781e-09,5.3362122024885224e-12,1.918181308757908e-08,4.0861843455967197e-06,1.547818886997911e-06,9.4240548543247428e-28,1.8863354334124286e-29,3.2858481470015075e-21,3.3715512552949458e-14,1.4712139078609487e-19,1.0670814098331892e-12,1.7945239039935238e-13,3.9888719595457332e-21,3.7903266941176591e-19,8.1733604792504457e-16,1.4216642566763261e-16,7.6237323727887166e-25,9.474253128525099e-15,-5.8292104551163861e-23,1.2924982927192329e-13,-1.27718322742738e-15,1.4029609847746381e-05,8.5316446798539989e-13,5.6569525889480325e-12,2.1476865831880799e-08,2.5900548004850093e-35,-2.4712101225969111e-18,1.7672189554653396e-13,1.2719400771378887e-15,4.4510859317011489e-23,0.88129999999999997,0.0,0.0,0.0,0.0092386084961820544,0.10872320224578265,9.9999998932056555e-05,3.1585762580395271e-05,0.00022142417401443124,0.00015041276167654524,1.0873219064524409e-10,4.923622233217724e-05,3.9172447465687261e-10,7.1666115229324552e-07,8.1036853619037051e-13,7.8283318632439589e-15,2.4154197197658674e-05,2.3890955576832225e-05,2.7901088259358602e-05,7.2167319403852802e-05,1.4810224546406175e-14,4.3937587167491019e-10,3.4291579728541615e-13,3.5101655999484339e-09,3.5749053464771631e-05,2.2616375008328299e-08,5.076145651849132e-09,2.0594558821351795e-09,1.4175588953287468e-09,5.1873965042946847e-09,5.9826791142528758e-08,1.3420342772701924e-05,5.648508339690735e-09,3.6625298392222102e-09,4.3051124418723415e-14,5.9996304585178593e-07,1.5359595007746769e-13,2.0018467013524319e-09,7.8595277193551712e-10,7.1087779233939262e-12,1.2101351682346558e-10,1.9945094527999746e-08,1.6105158739410901e-11,1.1466542921106733e-11,4.0265877591467669e-11,1.4675822205641698e-17,9.6031900058218511e-11,3.1349224955466973e-11,7.4221777228324701e-19,2.0894450748091615e-14,4.2239371946670011e-19,1.0677957139395173e-13
9.821448316116422e-08,0.0028858721579431167,7.0503247826773671e-13,4.1447440477024053e-09,5.3636102826457626e-12,1.9564633854435657e-08,4.1196078814991426e-06,1.5816465653503685e-06,1.0010223702283642e-27,2.940168356427707e-28,3.428441804098985e-21,3.481716788532901e-14,1.5322438125725991e-19,1.0892070391461828e-12,1.8636718697795897e-13,4.1983184637562386e-21,3.9476960065517234e-19,8.4659797418748082e-16,1.4921633788161026e-16,8.0911258865065242e-25,9.8482699203383355e-15,-5.7995583933823359e-23,1.3327426850728713e-13,-1.2385713552834855e-15,1.4197272347891179e-05,8.6392354765880972e-13,5.7700634660157225e-12,2.2103611847111727e-08,2.7708646702848277e-35,-2.471208525811475e-18,1.8346581202052974e-13,1.3356054626256632e-15,4.6380810810633112e-23,0.88129999999999997,0.0,0.0,0.0,0.0092343285624099537,0.10872253455345178,9.9999998909897699e-05,3.1779754262276553e-05,0.00022247069760230977,0.00015098309923802938,1.092454710560221e-10,4.9422743013894777e-05,3.9155455106478107e-10,7.2004429097480102e-07,8.1343844051775876e-13,7.8652870299395025e-15,2.4563461555380841e-05,2.4296717854908088e-05,2.8083465467029112e-05,7.3045026408917726e-05,1.5061401032573655e-14,4.4686188610161217e-10,3.4873238002893741e-13,3.5717125078085356e-09,3.5983944136508243e-05,2.3143753621378291e-08,5.1949020839480934e-09,2.1101070003734441e-09,1.4536278103946487e-09,5.3759826363275051e-09,6.0054691852925247e-08,1.3573463909753127e-05,5.712923252642464e-09,3.7042972695818426e-09,4.3253708654894495e-14,6.1439836871776281e-07,1.5957856241610707e-13,2.0152237534908316e-09,8.1236285281203922e-10,7.1428994569866533e-12,1.2160136596263959e-10,2.019375952661398e-08,1.630585709514304e-11,1.1609435996893728e-11,4.0767733123625563e-11,1.4858734959321102e-17,9.9277988087730072e-11,3.2409621233908843e-11,7.6732349547138589e-19,2.1600731849038625e-14,4.3668130485400547e-19,1.1038904827016064e-13
9.887656189643724e-08,0.0028858709098403272,7.1828554501864466e-13,4.1956672161396956e-09,5.3908597020900048e-12,1.995149651854244e-08,4.1528701363163149e-06,1.6158965469051053e-06,1.062711410423508e-27,3.7895525434318742e-28,3.5758451553867547e-21,3.5945755200321932e-14,1.595219607599973e-19,1.1115886136839575e-12,1.9349707427027924e-13,4.4168739891114838e-21,4.1103801900647444e-19,8.76612024940646e-16,1.5654911126686753e-16,8.5832027683586524e-25,1.0234276640185776e-14,-5.7653932285551959e-23,1.3739093119999335e-13,-1.1983238574071801e-15,1.4365569109847029e-05,8.7472733351669169e-13,5.884543841616426e-12,2.2743347984018386e-08,2.9625975276897356e-35,-2.4712069250814646e-18,1.9041634991296519e-13,1.4019761381645964e-15,4.8313327752962139e-23,0.88129999999999997,0.0,0.0,0.0,0.0092300519433430577,0.10872186516548285,9.9999998887481955e-05,3.1973485133780181e-05,0.00022351077552032957,0.00015154769801852197,1.0975557880827359e-10,4.9607380275354474e-05,3.9138476201361089e-10,7.2340651816320955e-07,8.1647734603073309e-13,7.9020137733312051e-15,2.4976045232045519e-05,2.4706018144484972e-05,2.8265751039716805e-05,7.3926453696663582e-05,1.5314763313927132e-14,4.5441346112319422e-10,3.5459622402807249e-13,3.6337869599869159e-09,3.6218733372276303e-05,2.3678684319391787e-08,5.3153656942981389e-09,2.1615382694218586e-09,1.4902769941891077e-09,5.5697809709050784e-09,6.0280303146772038e-08,1.3726991976733452e-05,5.777508616798413e-09,3.7461752251383957e-09,4.3455060902637731e-14,6.2906074443702638e-07,1.657558368514681e-13,2.0285950242211051e-09,8.3944189948751077e-10,7.1768233589717775e-12,1.2218591266580854e-10,2.0443593679916603e-08,1.6507496974090027e-11,1.1752999417462115e-11,4.1271943455918076e-11,1.5042505973890932e-17,1.0261177317751445e-10,3.3498685456002432e-11,7.9310795497038557e-19,2.2326094095264585e-14,4.5135515686762363e-19,1.1409604249495754e-13
