Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432)
1.2852567428942876e-08,0.0038289179639730917,8.241390430606304e-14,7.12906200504094e-10,7.7128006067538695e-12,1.3669804251321252e-10,2.6828656280505103e-07,2.758688750770554e-09,2.7506661707863788e-30,6.993589518080846e-27,1.0013110091445126e-25,1.1783410116214211e-16,6.9529362092901021e-24,9.5931700770012419e-15,2.0110969426914074e-16,1.6533623801267546e-26,3.8389452896842213e-23,6.6750623680376319e-20,4.249283094691738e-22,5.3485459069563205e-30,1.0339665144488833e-17,-1.6709255433582865e-29,8.4844657448495098e-16,4.8530035398337981e-20,1.6535472549332088e-06,1.4434259220930588e-13,9.7292877018637957e-14,1.573639936436793e-11,3.2093622897976023e-38,3.6862741152010441e-30,2.1846827471077316e-16,7.8570963312851914e-20,7.0432702979087046e-27,0.88129999999999997,0.0,0.0,0.0,0.0096916048232049152,0.10879396758514609,9.9999999990407214e-05,1.0416009078224893e-05,6.7432842918185962e-05,5.732841766922507e-05,1.9280749181665118e-11,8.5170323413571161e-06,2.0735536405750318e-09,1.257250227010074e-07,1.1130060248819206e-13,1.1175041874900698e-15,1.1772289334420576e-07,2.4561735527447339e-07,2.0084498532718839e-05,3.1922669565004528e-06,1.6526543415916142e-16,7.6904536530297848e-12,3.9405424380962336e-15,3.4455165357909371e-11,2.9235462674638857e-05,4.1751693235996418e-11,3.8870154372407697e-12,3.1913008339955197e-12,5.5972534945202689e-13,2.6550512032399814e-13,3.9762060270247366e-08,1.6506669665189165e-06,4.3155623717086457e-10,2.6989130160298911e-10,3.2225141019135206e-14,2.1790837900266278e-09,8.4140083123983326e-17,2.1176164372452402e-09,8.6147943207333335e-14,3.3489731759303345e-12,6.2945056227384469e-11,1.8229410586394197e-09,8.4761185512122877e-13,5.7335589385868352e-13,2.1926305298412999e-12,4.5684897485438621e-19,2.8353072010547657e-14,4.1758323134397225e-15,7.7624681320067115e-23,1.0408472362571918e-17,4.4393096172662512e-23,1.4169729922049157e-17,4.5372015976151772e-14,7.9597867823074974e-12,1.9299871997915748e-17,8.4476532546461834e-16,1.4953546108075595e-20,4.0362122033130032e-17,6.8239770214965059e-11,1.8111602764955143e-13
1.2999145856170366e-08,0.0038289177348956364,8.4256452742914232e-14,7.2848707827492285e-10,7.7965620617575509e-12,1.4144279559920625e-10,2.7428658632668939e-07,2.8844402097117432e-09,2.847695252050932e-30,1.2782741901566343e-27,1.0669980839931254e-25,1.2155545502408035e-16,7.3958286437414536e-24,9.8433390049300325e-15,2.082776838233952e-16,1.7751938108581287e-26,4.079256370472087e-23,7.0581522720937603e-20,4.5843386092539799e-22,5.7610440380092218e-30,1.0714154248553547e-17,-1.9672471365459411e-29,8.7201175916503108e-16,5.1118227457316184e-20,1.6912512716136349e-06,1.4858443693468155e-13,1.0138182394645276e-13,1.6442533517476842e-11,3.3416537221612989e-38,3.7948391329084782e-30,2.2624156022404598e-16,8.3043663971354824e-20,7.5126078550450637e-27,0.88129999999999997,0.0,0.0,0.0,0.0096893519271886754,0.10879386390084171,9.9999999990157062e-05,1.0532134325403853e-05,6.8180297475441945e-05,5.794633515859378e-05,1.9494447865448007e-11,8.6091908535572539e-06,2.0731096649140135e-09,1.2711861221443556e-07,1.1250493018700172e-13,1.1298910782206959e-15,1.2170727525474125e-07,2.5245787227107292e-07,2.0310944021779263e-05,3.2643442531685788e-06,1.6979442964166413e-16,7.9075761849831547e-12,4.0743978013790043e-15,3.5774741975762788e-11,2.9565749261077938e-05,4.3853303036931123e-11,4.0850947226658646e-12,3.3691321498037516e-12,5.9349934730235033e-13,2.8532497439911315e-13,4.0196193244874866e-08,1.6882547971969339e-06,4.4138305115238188e-10,2.7603715963230222e-10,3.2580663914661058e-14,2.279305490132595e-09,8.7629426828370775e-17,2.1434287283959816e-09,9.1735373585736974e-14,3.3864631430587061e-12,6.3656410143996117e-11,1.8649504050362639e-09,8.6714453535605375e-13,5.8656847500398628e-13,2.2431968142561446e-12,4.6738479228772212e-19,2.9417957797645128e-14,4.3331739486292542e-15,8.054951004766321e-23,1.0799402012865793e-17,4.6065788424404459e-23,1.4801457639517713e-17,4.7405316973388131e-14,8.0507755771109601e-12,1.9520472572847347e-17,8.9172764217044549e-16,1.5784847159605021e-20,4.0823467508103519e-17,6.9834258901141386e-11,1.8533242547831529e-13
1.3145724283397855e-08,0.003828917507530011,8.6118904742413026e-14,7.4423269168272857e-10,7.8804192191119152e-12,1.4631042058665137e-10,2.8034862737697782e-07,3.0143841386185305e-09,2.9469569402243981e-30,-3.9426315478984744e-26,1.1364861409877878e-25,1.2536750149567368e-16,7.8635266142322796e-24,1.0098900924727209e-14,2.1564450991811364e-16,1.9049190795425143e-26,4.3321995937948726e-23,7.4596589478029813e-20,4.9422632054875313e-22,6.2014364359868327e-30,1.1099300116521406e-17,-7.5319998044732591e-30,8.9612560969317948e-16,5.3819622972892884e-20,1.729364441984907e-06,1.5289425433050646e-13,1.0558921585369407e-13,1.7173648408895045e-11,3.4777833491476522e-38,3.9132582399062059e-30,2.3422998402188132e-16,8.7724357941196253e-20,8.0082143116433191e-27,0.88129999999999997,0.0,0.0,0.0,0.0096870993093273999,0.10879376018797839,9.9999999989901515e-05,1.0648200045110609e-05,6.8927223275188322e-05,5.856342605171517e-05,1.9707994968631423e-11,8.7012256755067687e-06,2.0726657389859135e-09,1.2851121324967419e-07,1.1370764150126627e-13,1.1422691828839742e-15,1.2577835485799487e-07,2.5941605476759911e-07,2.0537330639357341e-05,3.3371989843307432e-06,1.7440042732598338e-16,8.1284824474076369e-12,4.2111807241242482e-15,3.7127610336031192e-11,2.9895965136354565e-05,4.6033322052812031e-11,4.2906584276686528e-12,3.55444020566071e-12,6.2882668047237183e-13,3.0636248214717404e-13,4.0629746530181896e-08,1.7262482298930872e-06,4.5131589157196937e-10,2.8224933132140148e-10,3.2935929069502852e-14,2.382906710243572e-09,9.1228574132536171e-17,2.1692355006442815e-09,9.7613678673118596e-14,3.4239289753387601e-12,6.4367345659473729e-11,1.907428912084516e-09,8.8689533387384105e-13,5.9992859841449555e-13,2.2943282003982529e-12,4.7803835237581323e-19,3.0512333291558166e-14,4.4948852435194185e-15,8.3555566520396714e-23,1.120115780475134e-17,4.7784934343204426e-23,1.5454567559717995e-17,4.9507784375681226e-14,8.1417130792994617e-12,1.9740948372089965e-17,9.4078001326569726e-16,1.66531452608007e-20,4.1284552037692229e-17,7.14468655766076e-11,1.8959816192621902e-13
1.3292302710625345e-08,0.0038289172818713455,8.8001246681051268e-14,7.6014294215640308e-10,7.9641279628381928e-12,1.5130304581166855e-10,2.8647251836471399e-07,3.1486092478503864e-09,3.0484727765800269e-30,-9.0068039772994487e-27,1.2099702950914565e-25,1.292722488728833e-16,8.3572690250819492e-24,1.0359961938840865e-14,2.2321480738703433e-16,2.0429748494057279e-26,4.5983277350288311e-23,7.8803213191208729e-20,5.3243961846860558e-22,6.6713767361762598e-30,1.149535979207282e-17,8.4879174600946552e-30,9.2080013849461404e-16,5.6638149844451021e-20,1.7678862190825532e-06,1.5727213168482133e-13,1.09916898192361e-13,1.7930412782420404e-11,3.6178187529443239e-38,4.0458577161588878e-30,2.4243854968800291e-16,9.2620862296233367e-20,8.5313122984006142e-27,0.88129999999999997,0.0,0.0,0.0,0.0096848469715155247,0.10879365644590777,9.9999999989640467e-05,1.0764206257108543e-05,6.9673618997373644e-05,5.9179689632107371e-05,1.9921390113637864e-11,8.7931367013210786e-06,2.0722218631967475e-09,1.2990282334440448e-07,1.1490873504728555e-13,1.1546384795936365e-15,1.2993696499950291e-07,2.6649275642853646e-07,2.0763658393580169e-05,3.4108302228270927e-06,1.7908398522056469e-16,8.3532002299682508e-12,4.350919574799889e-15,3.8514164131224253e-11,3.0226110308664741e-05,4.8293649899351961e-11,4.503890338776689e-12,3.7474356476052188e-12,6.6575605084221458e-13,3.286766075923421e-13,4.1062719620303425e-08,1.7646466449668847e-06,4.6135459611811819e-10,2.8852771515465888e-10,3.329093587105648e-14,2.4899603921604194e-09,9.4940200443856184e-17,2.195036754082672e-09,1.0379434771092695e-13,3.4613706080459307e-12,6.5077861541293328e-11,1.9503762393555397e-09,9.0686409174919931e-13,6.1343615658784357e-13,2.3460242766034038e-12,4.8880956934571606e-19,3.1636760081708705e-14,4.6610495568464295e-15,8.66444002965058e-23,1.1613945908871266e-17,4.9551420112254589e-23,1.6129565511027007e-17,5.1681061577032894e-14,8.2325994845274089e-12,1.9961299869810456e-17,9.9199306629981973e-16,1.7559690625510186e-20,4.1745376613528344e-17,7.3077580045785772e-11,1.9391329870602314e-13
1.3438881137852834e-08,0.003828917057914783,8.9903452521174788e-14,7.7621748542358068e-10,8.0476949671495702e-12,1.5642281348051698e-10,2.9265809079118095e-07,3.2872049763102383e-09,3.1522586209928521e-30,-2.5291579903577363e-27,1.2876541686228384e-25,1.3327174720622406e-16,8.8783434958606803e-24,1.0626629129760146e-14,2.3099330868754512e-16,2.1898198688823694e-26,4.878212965324409e-23,8.3209020680214439e-20,5.7321411550146342e-22,7.1726012207914821e-30,1.1902595920853441e-17,1.780427756551405e-29,9.4604757570363405e-16,5.9577852609975159e-20,1.8068160554869151e-06,1.617181512142417e-13,1.1436671743705772e-13,1.8713507202467565e-11,3.7618269258199284e-38,4.1942574360086872e-30,2.5087236598030915e-16,9.7741225796326217e-20,9.0831695719846954e-27,0.88129999999999997,0.0,0.0,0.0,0.0096825949156442923,0.10879355267398401,9.9999999989373807e-05,1.0880152981178114e-05,7.0419483325258225e-05,5.9795125188381965e-05,2.0134632923835004e-11,8.8849238258746519e-06,2.0717780379518549e-09,1.3129344004246522e-07,1.1610820945127899e-13,1.1669989465181455e-15,1.3418393535194577e-07,2.7368882929815178e-07,2.0989927292617165e-05,3.4852370406042058e-06,1.8384566027136304e-16,8.581757270023221e-12,4.4936426144940724e-15,3.9934795763345915e-11,3.0556184786265665e-05,5.0636205482677807e-11,4.7249761406502896e-12,3.9483318453884154e-12,7.0433689420862745e-13,3.5232831929296063e-13,4.1495112012948835e-08,1.8034494216752784e-06,4.7149900219098862e-10,2.9487220943610824e-10,3.3645683735600836e-14,2.6005401255202973e-09,9.8767038242456462e-17,2.2208324888761165e-09,1.1028916814446531e-13,3.4987879771909368e-12,6.578795654756461e-11,1.9937920456721243e-09,9.2705064970789876e-13,6.2709104178569495e-13,2.3982846303042448e-12,4.9969835723631415e-19,3.2791807173438575e-14,4.8317513456719101e-15,8.9817581351035048e-23,1.2037975218368613e-17,5.136614359099802e-23,1.6826964576788249e-17,5.39268155758373e-14,8.3234349945557467e-12,2.0181527554977234e-17,1.0454390285661117e-15,1.8505761785490615e-20,4.2205942258198851e-17,7.4726392151406811e-11,1.982778994835583e-13
1.3585459565080324e-08,0.003828916835655463,9.1825489384927616e-14,7.9245584101211664e-10,8.1310712873430041e-12,1.6167187985515995e-10,2.9890517542946089e-07,3.430261505229685e-09,3.2583289074503009e-30,6.5629488884714656e-26,1.3697504283941805e-25,1.3736808966701888e-16,9.4280998491995577e-24,1.0899010606113162e-14,2.3898484812049807e-16,2.3459248440577728e-26,5.1724478892238042e-23,8.7821888466426702e-20,6.1669702016882888e-22,7.7069346550057475e-30,1.2321276997662733e-17,-4.2661596039683366e-31,9.7188037928231255e-16,6.2642807858336045e-20,1.8461534033143408e-06,1.6623239006501827e-13,1.1894052098677435e-13,1.9523624452362994e-11,3.9098732333638355e-38,4.3521109615422466e-30,2.5953665136604803e-16,1.0309374063816288e-19,9.6651014935984376e-27,0.88129999999999997,0.0,0.0,0.0,0.0096803431436015674,0.10879344887156368,9.9999999989101428e-05,1.0996040237117262e-05,7.1164814945624247e-05,6.0409732014377869e-05,2.0347723023596015e-11,8.976586944821017e-06,2.0713342636558613e-09,1.3268306089425321e-07,1.1730606334964652e-13,1.1793505618842558e-15,1.385200923314965e-07,2.8100512375172543e-07,2.1216137344681087e-05,3.5604185086966486e-06,1.8868600833017101e-16,8.814181251055681e-12,4.639377994072042e-15,4.1389896306228903e-11,3.088618857747721e-05,5.3062927393179759e-11,4.954103454954261e-12,4.15734495184248e-12,7.4461939695346247e-13,3.7738068347138606e-13,4.1926923209496084e-08,1.8426559381500616e-06,4.8174894689652349e-10,3.0128271228576369e-10,3.4000172075440511e-14,2.7147201615988601e-09,1.0271187967961024e-16,2.2466227052563778e-09,1.1711023732722167e-13,3.5361810189357852e-12,6.6497629440558111e-11,2.0376759890864899e-09,9.4745484811670234e-13,6.4089314602687058e-13,2.4511088480031034e-12,5.1070462989265262e-19,3.397805130611148e-14,5.0070762131346871e-15,9.307670096349514e-23,1.2473457465678915e-17,5.3230014822775906e-23,1.754728536561445e-17,5.6246737852124446e-14,8.4142198175390041e-12,2.0401631932055993e-17,1.1011917902125597e-15,1.9492666707567062e-20,4.2666250026700417e-17,7.6393291776616587e-11,2.0269202995581639e-13
1.3732037992307813e-08,0.0038289166150885425,9.376734760358457e-14,8.0885798502183246e-10,8.2147025107300919e-12,1.6705241536797314e-10,3.0521360116987177e-07,3.5778697659337875e-09,3.3667064763319367e-30,-4.8672633278886844e-27,1.4564811917970551e-25,1.41563413686872e-16,1.0007895418116452e-23,1.117721561424047e-14,2.4719436486113364e-16,2.5118392944158496e-26,5.4816463134305698e-23,9.2649951631806225e-20,6.6304270747263368e-22,8.276294760285715e-30,1.2751677544542338e-17,-1.6885381010505962e-29,9.9831124228160368e-16,6.5837643426416565e-20,1.8858977142120596e-06,1.7081492034208203e-13,1.2364015708268967e-13,2.0361469805008979e-11,4.0620224190293425e-38,4.5129762423233541e-30,2.6843673728019868e-16,1.0868695109119726e-19,1.0278472862279036e-26,0.88129999999999997,0.0,0.0,0.0,0.0096780916572711713,0.10879334503800704,9.9999999988823249e-05,1.1111868044741673e-05,7.1909612549433274e-05,6.1023509409248977e-05,2.0560660038487768e-11,9.0681259546057696e-06,2.0708905407125363e-09,1.340716834579369e-07,1.1850229538913887e-13,1.1916933039877998e-15,1.4294625904399542e-07,2.8844248846314113e-07,2.1442288558028684e-05,3.6363736972163138e-06,1.9360558413344597e-16,9.0504998016266116e-12,4.7881537523450969e-15,4.2879855480798174e-11,3.1216121690682874e-05,5.5575774139577242e-11,5.1914618634175869e-12,4.3746939388431136e-12,7.8665450626897019e-13,4.0389893077025914e-13,4.2358152715052955e-08,1.8822655713843847e-06,4.921042670429208e-10,3.0775912163741352e-10,3.4354400359697308e-14,2.8325754216773842e-09,1.0677757845004263e-16,2.2724074035176497e-09,1.2426997070737201e-13,3.573549672734856e-12,6.7206879017438151e-11,2.0820277268790597e-09,9.6807652698276532e-13,6.548423610869442e-13,2.5044965152690037e-12,5.2182830096531661e-19,3.5196077176016676e-14,5.1871109421988541e-15,9.6423372345206826e-23,1.2920607304362012e-17,5.5143956393601946e-23,1.8291056200819587e-17,5.8642544982346333e-14,8.5049541681769498e-12,2.0621613521377564e-17,1.1593269487073633e-15,2.0521743580740327e-20,4.312630100720869e-17,7.8078268846540916e-11,2.0715575790741395e-13
1.3878616419535303e-08,0.0038289163962091895,9.5729028609158502e-14,8.2542410622571449e-10,8.2984302823349408e-12,1.7256660448394236e-10,3.1158319636456339e-07,3.7301214385133002e-09,3.4774372740109408e-30,8.8917731333503796e-27,1.548078484072886e-25,1.4585990192136139e-16,1.0619169041312709e-23,1.146135450376355e-14,2.5562690583119014e-16,2.6881161642646702e-26,5.8064440729265222e-23,9.77016129198116e-20,7.1241308484263344e-22,8.8826973245784321e-30,1.3194078281430026e-17,-2.3829024999204918e-29,1.0253530997463463e-15,6.9166941259240434e-20,1.9260484393587268e-06,1.7546580926155353e-13,1.284674746640235e-13,2.1227761219857263e-11,4.2183428297090295e-38,4.6786710200583782e-30,2.7757807121013705e-16,1.1452966237642542e-19,1.0924699871412492e-26,0.88129999999999997,0.0,0.0,0.0,0.0096758404585330828,0.10879324117267661,9.999999998853912e-05,1.1227636423884832e-05,7.2653874831618209e-05,6.1636456677501198e-05,2.0773443595211054e-11,9.1595407524722782e-06,2.070446869524836e-09,1.3545930529909484e-07,1.1969690422693212e-13,1.204027151190474e-15,1.4746325526087694e-07,2.9600177038521165e-07,2.1668380940960877e-05,3.7131016753524503e-06,1.9860494128926009e-16,9.2907404947333818e-12,4.9399978152412946e-15,4.4405061640887736e-11,3.154598413433009e-05,5.817672415300941e-11,5.4372429082802969e-12,4.6006006022331226e-12,8.3049393230608455e-13,4.3195052102787758e-13,4.2788800038483853e-08,1.9222776972323247e-06,5.0256479914050583e-10,3.1430133523854027e-10,3.4708367993017365e-14,2.9541814980153653e-09,1.1096705162079699e-16,2.2981865840082385e-09,1.3178110886359536e-13,3.6108938760562797e-12,6.7915704087135307e-11,2.1268469155669177e-09,9.8891552595753611e-13,6.6893857850087752e-13,2.5584472167486115e-12,5.3306928391271188e-19,3.6446477636920112e-14,5.3719435254463427e-15,9.9859231193115688e-23,1.3379642382730224e-17,5.7108903748885659e-23,1.9058813278316725e-17,6.1115979151045577e-14,8.5956382677666979e-12,2.084147285926434e-17,1.2199218477581019e-15,2.159436150511585e-20,4.3586096321342765e-17,7.9781313329985246e-11,2.1166915326111517e-13
1.4025194846762792e-08,0.00382891617901257,9.7710527185136422e-14,8.4215426325792383e-10,8.3820914372002378e-12,1.7821664727095062e-10,3.1801378845821375e-07,3.8871090436417095e-09,3.590547025285667e-30,-1.1890719822039405e-26,1.6447859541552484e-25,1.5025978978950089e-16,1.126343586875409e-23,1.1751538768960177e-14,2.6428764247059726e-16,2.8753316649748564e-26,6.1475027453666766e-23,1.0298558620224963e-19,7.6497895769753772e-22,9.5282737712245009e-30,1.3648767096433964e-17,-2.0498205269001766e-29,1.0530191632583963e-15,7.2635375990020202e-20,1.9666050294070936e-06,1.8018511861040471e-13,1.3342432328650571e-13,2.2123231143143932e-11,4.378906177129257e-38,4.8539208541978771e-30,2.8696623474684812e-16,1.206309833513795e-19,1.160525869530949e-26,0.88129999999999997,0.0,0.0,0.0,0.0096735895492632926,0.10879313727493779,9.9999999988248947e-05,1.1343345394400306e-05,7.3397600491247319e-05,6.2248573129698029e-05,2.0986073321647648e-11,9.250831236566847e-06,2.0700032504948706e-09,1.3684592399100702e-07,1.2088988853200186e-13,1.2163520819224289e-15,1.5207189697825262e-07,3.0368381451418589e-07,2.1894414501828495e-05,3.7906015112573318e-06,2.0368463212335473e-16,9.5349308401845033e-12,5.0949379808621053e-15,4.596590158747961e-11,3.187577591693847e-05,6.0867778259326604e-11,5.6916403355572249e-12,4.8352899169131193e-12,8.7619024505212119e-13,4.6160549341304064e-13,4.3218864692904325e-08,1.9626916902671682e-06,5.1313037936468745e-10,3.2090925062715128e-10,3.5062074382164306e-14,3.0796147383006363e-09,1.1528328967513497e-16,2.3239602471282609e-09,1.3965676594657541e-13,3.6482135655576205e-12,6.8624103441891814e-11,2.1721332108080157e-09,1.0099716842922571e-12,6.8318168953291963e-13,2.6129605360525342e-12,5.4442749197737495e-19,3.7729854888992814e-14,5.5616633443077066e-15,1.0338593902151942e-22,1.3850783780399495e-17,5.9125807098827596e-23,1.9851101828725906e-17,6.3668811931775353e-14,8.6862723449143511e-12,2.1061210499755319e-17,1.283055839954987e-15,2.2711925141090644e-20,4.4045637127772757e-17,8.1502415246840732e-11,2.1623228840173202e-13
1.4171773273990282e-08,0.0038289159634938646,9.9711826721190459e-14,8.5904828957246961e-10,8.4656820789889819e-12,1.8400475467066504e-10,3.2450520422753905e-07,4.0489256938982971e-09,3.7060534511711741e-30,-2.211653726536374e-26,1.7468559737020985e-25,1.5476535067486439e-16,1.1942265039452465e-23,1.2047880680534499e-14,2.7318183720608591e-16,3.0740812548065229e-26,6.5055029805747303e-23,1.0851081496354521e-19,8.2091782799697321e-22,1.0215243216480315e-29,1.4116037122164149e-17,-9.6233927576194832e-30,1.0813228470182985e-15,7.6247703177383843e-20,2.0075669346393025e-06,1.8497290646666377e-13,1.3851255279639492e-13,2.3048622452822329e-11,4.5437835572948299e-38,5.043633565254059e-30,2.9660690746022116e-16,1.2700024707565233e-19,1.2321670016094578e-26,0.88129999999999997,0.0,0.0,0.0,0.0096713389313350853,0.10879303334415806,9.9999999987952621e-05,1.1458994976155927e-05,7.4140788230212036e-05,6.2859858080718218e-05,2.1198548846485105e-11,9.3419973056788337e-06,2.0695596840241806e-09,1.38231537112204e-07,1.2208124698172716e-13,1.2286680746604854e-15,1.567729975022707e-07,3.1148946444451898e-07,2.2120389249017843e-05,3.8688722723509687e-06,2.0884520804202172e-16,9.7830983025258938e-12,5.253001956217649e-15,4.7562761011103516e-11,3.2205497047078972e-05,6.3650953092779249e-11,5.9548494471792817e-12,5.0789891064074119e-12,9.2379662347222167e-13,4.929357778587677e-13,4.3648346194458369e-08,2.0035069241578591e-06,5.2380084365437859e-10,3.2758276519333618e-10,3.5415518952144549e-14,3.2089520243354704e-09,1.1972933690211297e-16,2.3497283933078299e-09,1.4791032727532618e-13,3.685508678509452e-12,6.9332075863743078e-11,2.2178862676387408e-09,1.0312448409484153e-12,6.9757158525131822e-13,2.6680360560414794e-12,5.5590283824559513e-19,3.9046817956108265e-14,5.7563607900809988e-15,1.0700517611717495e-22,1.4334255081996142e-17,6.1195627389486721e-23,2.0668473630078699e-17,6.6302836193521842e-14,8.7768566335522412e-12,2.1280827009798832e-17,1.3488097375920269e-15,2.3875864988049123e-20,4.4504924612166208e-17,8.3241564654831922e-11,2.2084523750371655e-13
