Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860)
9.35794390684597e-08,0.0025153364088908595,-1.0921398594023486e-18,-1.2407563534283483e-13,3.9450525441519091e-15,6.5552332818825961e-17,5.767090390463464e-09,1.6917737651512412e-11,1.3566482569800285e-36,2.1890765261347738e-31,4.611464043370313e-32,4.2061825239016725e-15,1.8710167551443968e-31,1.9223726351840515e-17,2.8879308710659163e-17,2.6211750606818964e-30,3.4182041626595886e-28,3.8279421930910484e-23,7.4648923425914516e-26,-6.2647532485930112e-47,-4.2415970604581548e-28,-2.2073388995795425e-25,-3.9815036583596078e-38,-2.1186085212566907e-15,8.3834999652830094e-31,8.2734057952573487e-30,5.3887844845238535e-19,2.0497869337600786e-15,9.3060521569436776e-47,-7.780530639188699e-20,-4.2603016553063967e-22,-7.6385350816824914e-26,5.5258262015412624e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837385733061157,0.10880061534396497,9.9999999999982563e-05,4.9127152233569334e-07,2.7622691790221545e-06,4.7757556554927151e-07,6.0003791874177398e-12,2.3285552309216282e-06,1.9479188350780715e-13,4.1186543565397033e-08,1.3027523599443996e-13,1.3592819025554089e-15,9.1241182998039888e-09,1.3359062427966989e-08,1.0005074557356101e-08,1.2807407037209948e-07,1.9853780621750416e-18
9.358880150724295e-08,0.002515336408291289,-1.0898065308204911e-18,-1.2381169911643926e-13,3.6688287459173943e-15,6.5535974981325763e-17,5.7682361828739119e-09,1.6924467207001368e-11,1.3208686062625839e-36,2.5398147467051957e-31,4.6124023353744271e-32,4.206179560884381e-15,1.8429604683489022e-31,1.9225724699883563e-17,2.8882271721873746e-17,2.6207165952745434e-30,3.4191938210693665e-28,3.829470105740099e-23,7.4693571945320077e-26,-6.2651197517900665e-47,-4.2415970814478408e-28,-2.2022590155957874e-25,-3.9815039015118539e-38,-2.1186085212086444e-15,8.3852659010358317e-31,8.2743201663663422e-30,5.3887844845238429e-19,2.0498056628350285e-15,9.7371416035494743e-47,-7.7805306385577728e-20,-4.2607135802462576e-22,-7.6407782430259794e-26,5.5258262015412679e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837379354591616,0.10880061510442487,9.9999999999982563e-05,4.913202753856411e-07,2.762543014833509e-06,4.7762234917763494e-07,6.0009740194431464e-12,2.3287868120034598e-06,1.9479187149442719e-13,4.1190626712287444e-08,1.3028819221728586e-13,1.3594166588912039e-15,9.1268410391783577e-09,1.3362587503906777e-08,1.0006075244381507e-08,1.2809963149592247e-07,1.9858913217962667e-18
9.360752638480945e-08,0.002515336407092148,-1.0855066793594572e-18,-1.2332533070637949e-13,3.1576031571740148e-15,6.5502902001155511e-17,5.7705280228306979e-09,1.693793086748816e-11,1.2513171345555652e-36,3.4454584190700238e-33,4.6142762405455381e-32,4.2061736348053876e-15,1.7877122580523603e-31,1.9229718922059692e-17,2.8888197788733812e-17,2.6197869003796708e-30,3.4211734434720142e-28,3.8325269682106786e-23,7.478291953189813e-26,-6.2658244613350302e-47,-4.2415971209560479e-28,-2.1921263236295615e-25,-3.9815043060507646e-38,-2.1186085211125682e-15,8.3887982223321332e-31,8.2761487516803727e-30,5.3887844845238217e-19,2.0498431102078329e-15,1.0550333192492243e-46,-7.7805306372957891e-20,-4.2615374130183742e-22,-7.6452655381144703e-26,5.5258262015412789e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837366597602644,0.1088006146253445,9.9999999999982563e-05,4.9141778130548157e-07,2.7630906848460745e-06,4.7771591617370764e-07,6.002163679989125e-12,2.3292499728755878e-06,1.9479184746756886e-13,4.1198792981989936e-08,1.3031410459072042e-13,1.3596861707681345e-15,9.1322877430078293e-09,1.3369639033108901e-08,1.0008076618285175e-08,1.2815075950115492e-07,1.9869180390279887e-18
9.362625126237595e-08,0.0025153364058930075,-1.0817619596437796e-18,-1.2290177541539149e-13,2.7090206499777694e-15,6.5469289576869616e-17,5.772820276022904e-09,1.695140190370001e-11,1.185008984057111e-36,-1.4739571911125573e-31,4.6161461413013337e-32,4.2061677086543965e-15,1.7339265117035997e-31,1.9233709400391366e-17,2.8894123927611031e-17,2.6188448144294036e-30,3.4231535920597726e-28,3.8355855118583676e-23,7.4872349083626432e-26,-6.2664864279273885e-47,-4.2415971562926428e-28,-2.1820374172831219e-25,-3.9815045869308699e-38,-2.1186085210165086e-15,8.392331272641971e-31,8.2779770991316777e-30,5.3887844845238005e-19,2.0498805399635227e-15,1.1286729675162557e-46,-7.78053063603359e-20,-4.2623612181687339e-22,-7.6497544094975369e-26,5.5258262015412898e-33,0.88129999999999997,0.0,0.0,0.0,0.009883735384053266,0.10880061414626389,9.9999999999982563e-05,4.9151528693347324e-07,2.7636383522529553e-06,4.7780948274728559e-07,6.0033533348656844e-12,2.3297131316540752e-06,1.9479182344055072e-13,4.1206959212736583e-08,1.3034001684702242e-13,1.3599556813594031e-15,9.1377364327549188e-09,1.337669279498591e-08,1.0010077991950348e-08,1.2820189683876944e-07,1.9879450771009499e-18
9.364497613994245e-08,0.002515336404693867,-1.0785419421899858e-18,-1.225375901455232e-13,2.3201912403821756e-15,6.5435169698198523e-17,5.7751129698723558e-09,1.6964880818610393e-11,1.1221506476915189e-36,-7.5397438985045707e-32,4.6180123466258581e-32,4.2061617824265055e-15,1.6818220456224844e-31,1.9237696340419642e-17,2.8900050143389517e-17,2.6179056390362165e-30,3.4251343558733761e-28,3.8386458508097278e-23,7.4961866220255318e-26,-6.2671081376144724e-47,-4.2415971867752161e-28,-2.1719950791920401e-25,-3.9815047510847951e-38,-2.1186085209204463e-15,8.395865101331932e-31,8.2798052210150119e-30,5.3887844845237794e-19,2.0499179506525114e-15,1.1945852362230848e-46,-7.7805306347711658e-20,-4.263184994010005e-22,-7.6542449643447652e-26,5.5258262015413008e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837341083376148,0.10880061366718295,9.9999999999982563e-05,4.9161279224982179e-07,2.7641860168846173e-06,4.7790304886970204e-07,6.0045429837042801e-12,2.3301762881965448e-06,1.9479179941336196e-13,4.1215125402002583e-08,1.3036592897822643e-13,1.3602251905816832e-15,9.1431872434788378e-09,1.3383748941316295e-08,1.0012079365360839e-08,1.282530441417138e-07,1.9889724578102095e-18
9.368242589507544e-08,0.0025153364022955874,-1.073350766763523e-18,-1.2195052793565382e-13,1.6855994756507897e-15,6.5365736360733656e-17,5.7796997035594993e-09,1.69918627456181e-11,1.0062034160811116e-36,7.9776877836428691e-32,4.6217364691482173e-32,4.2061499297356692e-15,1.5826844199703378e-31,1.9245661799936668e-17,2.8911902809979325e-17,2.6160569077568883e-30,3.429098042180906e-28,3.8447720170050844e-23,7.5141168568241336e-26,-6.2682565546056627e-47,-4.2415972347694123e-28,-2.152051537336343e-25,-3.9815048024254265e-38,-2.1186085207282853e-15,8.4029351372982777e-31,8.2834609235054114e-30,5.388784484523737e-19,2.0499927124510109e-15,1.3055934789136523e-46,-7.7805306322456301e-20,-4.2648324570849509e-22,-7.6632312208922242e-26,5.5258262015413227e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837315568798198,0.10880061270902021,9.9999999999982549e-05,4.9180780193003225e-07,2.7652813377030505e-06,4.780901797354825e-07,6.0069222630089929e-12,2.3311025944451284e-06,1.9479175135846189e-13,4.1231457654337356e-08,1.3041775285816203e-13,1.3607642048613497e-15,9.1540953496434275e-09,1.3397868523858122e-08,1.0016082111403429e-08,1.2835536920483372e-07,1.9910282667153529e-18
9.371987565020842e-08,0.0025153363998973097,-1.0695583182482319e-18,-1.2152173153395182e-13,1.2109407647169784e-15,6.5294979646643982e-17,5.7842882268001968e-09,1.7018876718366651e-11,9.0228213675391652e-37,1.6006641171767917e-31,4.6254517870167343e-32,4.2061380767324211e-15,1.4898946011444317e-31,1.9253617829270422e-17,2.8923755788965231e-17,2.6142330644212563e-30,3.4330648032833538e-28,3.8509054798446136e-23,7.532082760197133e-26,-6.269299294261452e-47,-4.2415972687464177e-28,-2.1322944558089949e-25,-3.9815045443585792e-38,-2.1186085205360911e-15,8.4100083345241724e-31,8.2871160156061675e-30,5.3887844845236946e-19,2.0500673941118324e-15,1.391315508125265e-46,-7.7805306297191855e-20,-4.2664798031008356e-22,-7.6722243200355056e-26,5.5258262015413446e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837290053867839,0.10880061175085624,9.9999999999982536e-05,4.9200281034422502e-07,2.7663766473235738e-06,4.7827730876804839e-07,6.0093015179514166e-12,2.332028891604824e-06,1.9479170330286682e-13,4.1247789739351834e-08,1.3046957622960335e-13,1.3613032136189338e-15,9.1650120773018052e-09,1.3411997797992971e-08,1.0020084856411382e-08,1.28457734750716e-07,1.9930854682226381e-18
9.37947751604744e-08,0.00251533639510076,-1.0646354453407303e-18,-1.2096534643068946e-13,5.6561809416216312e-16,6.5151041296704442e-17,5.7934706466520109e-09,1.7073000994868969e-11,7.2438733823049579e-37,2.2595746334656236e-31,4.6328690013278121e-32,4.2061143697881341e-15,1.3211498891183705e-31,1.926951194597729e-17,2.8947462684716047e-17,2.6106214264877736e-30,3.4410087693655389e-28,3.8631943278642207e-23,7.5681219361135876e-26,-6.2711886233894886e-47,-4.2415973106898789e-28,-2.0933311304895257e-25,-3.9815034448556256e-38,-2.1186085201516406e-15,8.4241642173097086e-31,8.2944250090771019e-30,5.3887844845236089e-19,2.0502165114199818e-15,1.5032137159025286e-46,-7.780530624663605e-20,-4.269774147944568e-22,-7.6902310718267257e-26,5.5258262015413883e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837239022947498,0.1088006098345248,9.9999999999982522e-05,4.9239282337206859e-07,2.7685672331017872e-06,4.7865156132771092e-07,6.0140599550338204e-12,2.3338814586224439e-06,1.9479160718958674e-13,4.1280453409477543e-08,1.3057322144503909e-13,1.3623812146357658e-15,9.1868714314658812e-09,1.3440285456696908e-08,1.002809034332126e-08,1.2866258736930314e-07,1.9972040541563789e-18
9.386967467074037e-08,0.002515336390304214,-1.0622681217438866e-18,-1.2069812149231858e-13,2.1236967671569898e-16,6.500487039833288e-17,5.802660231012859e-09,1.7127253846987776e-11,5.8135189407245764e-37,2.8471237595269981e-31,4.640276713001862e-32,4.2060906615934954e-15,1.173054253078055e-31,1.9285388842242664e-17,2.897117083080518e-17,2.6070498856365895e-30,3.4489674525418825e-28,3.8755124285894807e-23,7.6043045736014615e-26,-6.2728943219257934e-47,-4.2415973272832966e-28,-2.0550931791527947e-25,-3.9815017907586876e-38,-2.1186085197671087e-15,8.4383327501144774e-31,8.3017328297746553e-30,5.3887844845235232e-19,2.0503652973881236e-15,1.54935395141732e-46,-7.7805306196044807e-20,-4.2730680326155257e-22,-7.7082652407457602e-26,5.5258262015414321e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837187990613237,0.10880060791818859,9.9999999999982508e-05,4.9278283133256075e-07,2.7707577743550243e-06,4.7902580654397367e-07,6.0188182952464542e-12,2.3357339892203703e-06,1.9479151107351783e-13,4.1313116414507363e-08,1.3067686462290915e-13,1.3634591937023988e-15,9.2087653351577382e-09,1.3468611946171209e-08,1.0036095826089672e-08,1.2886760202134745e-07,2.0013282197336469e-18
9.394457418100634e-08,0.002515336385507677,-1.0613764343101006e-18,-1.2059786477321017e-13,2.9043288197104179e-17,6.485755414445326e-17,5.8118569793004678e-09,1.718163547538937e-11,4.6689473265388352e-37,4.5778234879509576e-31,4.6476839942484842e-32,4.2060669521484555e-15,1.0434321593408333e-31,1.9301255798457191e-17,2.8994880227253201e-17,2.6035342850170762e-30,3.4569417200827056e-28,3.8878598193609714e-23,7.6406311172769371e-26,-6.2745008516437452e-47,-4.2415973271426564e-28,-2.0175677043119284e-25,-3.9814998244341371e-38,-2.1186085193824676e-15,8.4525139324936069e-31,8.3090399284429329e-30,5.3887844845234375e-19,2.05051374858747e-15,1.5468385261891513e-46,-7.7805306145418669e-20,-4.2763614600843343e-22,-7.7263268462499439e-26,5.5258262015414759e-33,0.88129999999999997,0.0,0.0,0.0,0.009883713695686391,0.10880060600184764,9.9999999999982495e-05,4.9317283422547617e-07,2.7729482711743618e-06,4.7940004441213645e-07,6.0235765387871505e-12,2.3375864833717184e-06,1.9479141495465789e-13,4.1345778755872628e-08,1.307805057617094e-13,1.3645371508660719e-15,9.2306938158367005e-09,1.3496977292854486e-08,1.0044101304716287e-08,1.2907277871250442e-07,2.0054579687472892e-18
9.401947369127231e-08,0.0025153363807111444,-1.0612777558346648e-18,-1.205873371431455e-13,-5.9457126588892385e-17,6.4709779414398584e-17,5.8210608887743625e-09,1.7236146081424711e-11,3.7606202374750589e-37,9.0573641589606363e-31,4.6550964577627961e-32,4.2060432414529526e-15,9.3073172476829892e-32,1.9317117411291423e-17,2.9018590874033147e-17,2.6001415758487938e-30,3.4649321289181113e-28,3.900236540748762e-23,7.677102019369141e-26,-6.2760612883580005e-47,-4.2415973121762157e-28,-1.9807416427821162e-25,-3.9814976986553819e-38,-2.1186085189976305e-15,8.4667077640301933e-31,8.3163465898754166e-30,5.3887844845233518e-19,2.0506618632017136e-15,1.5097811284749158e-46,-7.7805306094758286e-20,-4.2796544322577426e-22,-7.7444159072680417e-26,5.5258262015415197e-33,0.88129999999999997,0.0,0.0,0.0,0.0098837085921698788,0.10880060408550192,9.9999999999982481e-05,4.9356283205077823e-07,2.7751387236075156e-06,4.7977427492729854e-07,6.0283346857595776e-12,2.339438941050391e-06,1.9479131883300551e-13,4.1378440434330043e-08,1.3088414485997984e-13,1.3656150861517578e-15,9.2526569003852263e-09,1.352538152241641e-08,1.005210677920091e-08,1.2927811744235957e-07,2.0095933048802908e-18
9.416927271180425e-08,0.002515336371118101,-1.0621783998318599e-18,-1.2069052118998347e-13,-5.1501902370385008e-17,6.4414141126348446e-17,5.8394901439181257e-09,1.7345554964137219e-11,2.5904412175293297e-37,5.4803712840712961e-30,4.6699454552604661e-32,4.2059958163091881e-15,7.6011703570897927e-32,1.934883315949735e-17,2.9066015918416733e-17,2.5949624652227745e-30,3.4809624509180391e-28,3.9250781349118719e-23,7.7504785687764048e-26,-6.2791408207946341e-47,-4.2415971722500952e-28,-1.9091406334800334e-25,-3.9814932501329859e-38,-2.1186085182258374e-15,8.495133374076419e-31,8.3309591337207803e-30,5.3887844845231814e-19,2.0509570816900215e-15,1.3710788946909789e-46,-7.7805305993336805e-20,-4.2862390144090079e-22,-7.7806764642432038e-26,5.5258262015416073e-33,0.88129999999999997,0.0,0.0,0.0,0.0098836983847120103,0.10880060025279623,9.9999999999982454e-05,4.943428124986978e-07,2.7795194953557512e-06,4.8052271387994781e-07,6.0378506900875564e-12,2.3431437468955782e-06,1.94791126581321e-13,4.1443761803186026e-08,1.3109141692966487e-13,1.3677708911111076e-15,9.2966869785184536e-09,1.3582306722872908e-08,1.0068117715743729e-08,1.2968928100729804e-07,2.0178807518065131e-18
9.43190717323362e-08,0.002515336361525083,-1.0624372583251093e-18,-1.2072108783626254e-13,9.7790702062486702e-17,6.4120496307124886e-17,5.8579478442573873e-09,1.7455482090901026e-11,2.2780088247597326e-37,1.8310271940981817e-29,4.684835817607671e-32,4.2059483861576162e-15,6.8085587938964248e-32,1.9380552833775424e-17,2.9113445963585857e-17,2.5955171246150472e-30,3.4970605499750564e-28,3.9500375623352698e-23,7.8244378401205245e-26,-6.2823201256074606e-47,-4.2415966812966422e-28,-1.8401894467319606e-25,-3.9814889904990049e-38,-2.1186085174467884e-15,8.523609580215048e-31,8.3455715106560252e-30,5.3887844845230109e-19,2.0512509539982017e-15,1.2127253315010099e-46,-7.7805305891784974e-20,-4.2928217864026506e-22,-7.817047059655074e-26,5.5258262015416962e-33,0.88129999999999997,0.0,0.0,0.0,0.0098836881766875117,0.10880059642007171,9.9999999999982427e-05,4.9512277267664862e-07,2.7839000896607119e-06,4.8127112336134036e-07,6.0473663083628964e-12,2.3468484065523025e-06,1.9479093431846044e-13,4.1509080522070342e-08,1.3129868082057162e-13,1.3699266086132862e-15,9.3408557803573914e-09,1.3639387748115192e-08,1.0084128635717117e-08,1.3010109269293563e-07,2.0261905892975207e-18
9.446887075286814e-08,0.002515336351932091,-1.0605007958153102e-18,-1.2050325337122083e-13,2.9827092998986244e-16,6.3830393641993821e-17,5.8764339004065478e-09,1.7565929139204283e-11,2.6467152866732155e-37,2.3985743100430279e-29,4.6997617530944518e-32,4.2059009509958436e-15,6.9100264661066109e-32,1.9412286242710046e-17,2.9160881009131945e-17,2.6040913853900599e-30,3.5132277565384602e-28,3.9751152099807156e-23,7.8989836553867166e-26,-6.2857018972075169e-47,-4.2415957118843806e-28,-1.7737855959216004e-25,-3.9814852231737431e-38,-2.1186085166576794e-15,8.5521363850926443e-31,8.3601843533644665e-30,5.3887844845228405e-19,2.0515434906688124e-15,1.0973910710893405e-46,-7.7805305790107441e-20,-4.2994027529334766e-22,-7.8535278487906207e-26,5.5258262015417845e-33,0.88129999999999997,0.0,0.0,0.0,0.009883677968096298,0.10880059258732842,9.99999999999824e-05,4.9590271258505241e-07,2.788280506463315e-06,4.8201950332811454e-07,6.0568815404572785e-12,2.3505529198069704e-06,1.9479074204442163e-13,4.1574396590148851e-08,1.3150593652075103e-13,1.3720822386307704e-15,9.3851635272257633e-09,1.3696624808642841e-08,1.0100139539120079e-08,1.305135524724035e-07,2.0345228475619352e-18
9.461866977340008e-08,0.0025153363423391258,-1.0569662261226961e-18,-1.2010459113042443e-13,2.3788436762148565e-16,6.3543217405492213e-17,5.8949486893471638e-09,1.7676897773968322e-11,2.6446640303813847e-37,1.8254042566109561e-30,4.7147038863153155e-32,4.2058535108368312e-15,6.7485053438792172e-32,1.9444028839321904e-17,2.9208321054631717e-17,2.6105471881163598e-30,3.5294637480739407e-28,4.000311473282446e-23,7.9741198220955098e-26,-6.2892255214849418e-47,-4.2415948904174979e-28,-1.7098319181757878e-25,-3.9814817800499189e-38,-2.1186085158710375e-15,8.580713792868896e-31,8.3747974000418625e-30,5.38878448452267e-19,2.051834708201409e-15,1.0366429612805438e-46,-7.780530568830867e-20,-4.3059819128408377e-22,-7.8901189850811362e-26,5.5258262015418741e-33,0.88129999999999997,0.0,0.0,0.0,0.0098836677589385219,0.10880058875456597,9.9999999999982373e-05,4.9668263222439919e-07,2.792660745467249e-06,4.8276785373641057e-07,6.0663963857270741e-12,2.3542572864482091e-06,1.9479054975920839e-13,4.1639710003178393e-08,1.3171318401837547e-13,1.3742377810235104e-15,9.4296104379982709e-09,1.3754018112545088e-08,1.0116150425951681e-08,1.3092666031676055e-07,2.0428775564479758e-18
9.476846879393202e-08,0.0025153363327461817,-1.0575084131266838e-18,-1.201672118262687e-13,-8.0999554925881623e-16,6.3253265778545769e-17,5.9134935799987512e-09,1.7788389632870602e-11,-3.8722256390526556e-38,-1.1194142599820324e-28,4.7296547067765269e-32,4.205806065726288e-15,3.0315919830151069e-32,1.9475743695162981e-17,2.9255766099666128e-17,2.5782048819726414e-30,3.5457644972537395e-28,4.0256267230059724e-23,8.0498500693818881e-26,-6.2924830779062413e-47,-4.2415964469251334e-28,-1.6482380493145738e-25,-3.981477478984426e-38,-2.1186085151320985e-15,8.6093418040468252e-31,8.3894083125117867e-30,5.3887844845224996e-19,2.05212461287397e-15,9.2513449227417976e-47,-7.7805305586392839e-20,-4.312559251128264e-22,-7.9268206175752199e-26,5.5258262015419631e-33,0.88129999999999997,0.0,0.0,0.0,0.0098836575492149189,0.108800584921783,9.9999999999982346e-05,4.97462531595187e-07,2.7970408058160842e-06,4.8351617454166478e-07,6.0759108423118302e-12,2.3579615062694239e-06,1.947903574628335e-13,4.1705020748794961e-08,1.3192042330189059e-13,1.3763932353834813e-15,9.4741967256624869e-09,1.3811567862299723e-08,1.0132161296211034e-08,1.3134041619707573e-07,2.0512547449686931e-18
9.491826781446397e-08,0.0025153363231532567,-1.0676528815452812e-18,-1.2131633238796759e-13,-1.6420300126842268e-15,6.2955019917859822e-17,5.9320679943984495e-09,1.7900406343185778e-11,-4.0594931310508286e-37,-5.9849613632395113e-29,4.7446671482068815e-32,4.2057586156452726e-15,-1.9366845336455268e-32,1.9507396984589037e-17,2.9303216143827966e-17,2.522472392810937e-30,3.5621263690284675e-28,4.0510612646183372e-23,8.1261780801584829e-26,-6.2951270463037741e-47,-4.2415993679545842e-28,-1.58891930155379e-25,-3.9814713042958825e-38,-2.1186085144218054e-15,8.6380204086098194e-31,8.4040148627941748e-30,5.3887844845223291e-19,2.0524131773269128e-15,6.266223285540709e-47,-7.7805305484363871e-20,-4.3191347532008655e-22,-7.9636328924868364e-26,5.525826201542052e-33,0.88129999999999997,0.0,0.0,0.0,0.009883647338926202,0.10880058108898012,9.9999999999982319e-05,4.9824241069788246e-07,2.801420686674936e-06,4.8426446570158354e-07,6.0854249083980511e-12,2.3616655790661947e-06,1.9479016515531334e-13,4.1770328813946227e-08,1.3212765435985431e-13,1.3785486012798812e-15,9.5189225994458114e-09,1.3869274256842611e-08,1.0148172149897245e-08,1.317548200854955e-07,2.059654441698195e-18
