Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595)
2.2957350097935074e-06,0.002743829980283518,5.3230188751064737e-11,6.0258719842046911e-09,2.8525121000308783e-13,9.7524270036739452e-08,3.5812826816781592e-06,4.4812948881102324e-05,1.5455533697800189e-25,4.3061131404726817e-28,5.3881782860720034e-19,6.744702207711738e-13,5.2300716592339816e-18,6.8301461459764297e-12,8.9569219764709957e-11,5.0621981392954678e-17,8.5435946414158754e-17,3.7391581962189718e-14,2.0783330899234112e-13,5.6904549250178506e-22,3.1929974732678284e-12,1.1063318982705197e-18,1.2068397594200843e-12,4.0775344959298211e-12,2.6843411997877018e-05,2.7638062474515076e-13,4.2005967781254851e-11,3.5583558364953351e-06,5.2235020206393001e-33,1.9014160084915438e-18,3.1063814899007121e-11,4.9680476669820696e-12,4.2805841480539443e-21,0.88129999999999997,0.0,0.0,0.0,0.0076046623622800843,0.10815405056191289,9.9999993375716879e-05,7.8699147816815889e-05,0.00012416394022094485,4.0578991536722157e-05,1.0527296186069177e-10,3.6423851866289192e-05,1.5122470303332258e-11,7.0497046585708907e-07,9.4142532841569056e-13,1.155668164236996e-14,0.00055939776479953642,0.0006090784970033497,2.4945339005910149e-05,0.00075542093120645117,2.1200032137163628e-13,3.8823757064129413e-09,1.5483762341084383e-12,1.1497552561893244e-08,2.5311359371696191e-05,3.8926852684537937e-07,2.652268537044229e-07,2.6761285370941339e-08,9.3677154325110477e-08,2.2980244844546476e-06,5.5412828902341789e-09,1.215639476913717e-05,7.7735593302286976e-09,5.3927880251293079e-09,5.6927714005855613e-15,1.4674045106563708e-05,1.2417226757116394e-10,7.9237756165627583e-10,5.7079482780328886e-07,2.3064118803382662e-12,3.258704918703301e-11,1.0301521736774667e-07,1.4604405010068134e-10,1.1492214823555991e-10,3.3729020541663098e-10,3.5996403042213653e-16
2.3139370875757566e-06,0.002743820287084153,5.4453192430999212e-11,6.071742424863712e-09,2.848704271771352e-13,9.8366580124671148e-08,3.5818231917136233e-06,4.5190062718061816e-05,1.5906654460938221e-25,4.3885114113215623e-28,5.6022623629700094e-19,6.8701764003191502e-13,5.33095375236873e-18,6.9019921192281604e-12,9.1931459377325165e-11,5.3201470886478721e-17,8.7902421735729581e-17,3.7863278427804733e-14,2.1200936892610774e-13,5.8867911592930793e-22,3.2746391019769751e-12,1.1495666299374688e-18,1.2272242425071029e-12,4.1946199447335536e-12,2.7037668412626702e-05,2.7838062467646396e-13,4.2626115324224174e-11,3.6168722185359117e-06,5.4078719515133861e-33,2.0211986145697522e-18,3.1704135611744414e-11,5.110295312819792e-12,4.394295677338835e-21,0.88129999999999997,0.0,0.0,0.0,0.0075906324182135687,0.10814988819731884,9.9999993318818952e-05,7.8889234950468013e-05,0.00012392159545376774,4.0499666353493407e-05,1.0506381633220671e-10,3.6351476449817802e-05,1.5096426485059713e-11,7.0356990272005022e-07,9.3955468468275738e-13,1.1533722010614114e-14,0.00056319342320472357,0.00061358184442170593,2.5117422361541287e-05,0.0007607532631259817,2.1356022379453953e-13,3.9110883075072293e-09,1.5588836354331929e-12,1.1576055400966776e-08,2.5488755563109186e-05,3.9298340806551587e-07,2.6774972298502917e-07,2.7020894205901282e-08,9.4588662041421359e-08,2.3392029965222151e-06,5.530454094605792e-09,1.2183208313272463e-05,7.7904332841312676e-09,5.404494086447809e-09,5.6878341839317396e-15,1.4841463927575893e-05,1.2759105036302023e-10,7.9794242175351946e-10,5.8147580632873176e-07,2.3057056361418544e-12,3.2585890007177485e-11,1.0386484955179123e-07,1.4724342206626782e-10,1.1586593476817945e-10,3.4006019528645709e-10,3.629202286801862e-16
2.332139165358006e-06,0.002743810634354642,5.5692527332307205e-11,6.1174642571989638e-09,2.8443909379529296e-13,9.9208425997586705e-08,3.5823658635333704e-06,4.5566499100898275e-05,1.6367243302154181e-25,4.4752424636415575e-28,5.8232270627185801e-19,6.996844418869296e-13,5.4329115122836948e-18,6.9740239708983402e-12,9.4334831822763535e-11,5.5890243676912444e-17,9.0416979813284783e-17,3.8337432497432014e-14,2.1623152318760863e-13,6.0881169453851663e-22,3.3576326913055802e-12,1.1940739033147897e-18,1.2477718577055775e-12,4.313897286355609e-12,2.723154571712295e-05,2.8037660475669981e-13,4.3249579285654509e-11,3.6757896835408216e-06,5.597265501548766e-33,2.1453956668449347e-18,3.235140704942054e-11,5.2551812804722983e-12,4.5100273818525353e-21,0.88129999999999997,0.0,0.0,0.0,0.007576656795021253,0.10814574122883074,9.9999993262312936e-05,7.9075488057487136e-05,0.00012367984386153522,4.0420740559283312e-05,1.0485520141338238e-10,3.6279468463554098e-05,1.5070486280054674e-11,7.021728928515227e-07,9.3769353769677148e-13,1.1510820628097015e-14,0.00056697359145882118,0.00061806965002456765,2.5289165811558471e-05,0.00076606540127274172,2.1511463520196249e-13,3.9397018130295895e-09,1.5693481660161205e-12,1.1654241790970793e-08,2.5665846374733989e-05,3.9669646885644369e-07,2.7027120914789962e-07,2.7280376874026508e-08,9.5499674948867255e-08,2.3806916624958437e-06,5.5196798249353708e-09,1.2209603432913981e-05,7.8070394855743302e-09,5.4160143983326214e-09,5.6829142164150357e-15,1.5008922585474973e-05,1.310730268984767e-10,8.0349769708187622e-10,5.922512735655732e-07,2.3050048838493526e-12,3.2584798224278096e-11,1.0471370918553531e-07,1.4844163357199553e-10,1.1680880813421788e-10,3.4282750502741519e-10,3.6587356664174977e-16
2.350341243140255e-06,0.0027438010218634144,5.6948239789199095e-11,6.1630372104877359e-09,2.840316686521242e-13,1.0004980788110637e-07,3.5829107092459951e-06,4.5942260299891472e-05,1.6837455570087361e-25,4.5607605800958443e-28,6.0512333021052979e-19,7.1247063398021044e-13,5.5359492318624147e-18,7.0462415180790745e-12,9.677968615678141e-11,5.8691921937513489e-17,9.2980089828565061e-17,3.8814047787740007e-14,2.2049990392433926e-13,6.2944717369043783e-22,3.441988518715307e-12,1.2398758276044773e-18,1.2684824128790846e-12,4.4353847343420417e-12,2.7425045813628589e-05,2.8236858493428706e-13,4.3876338751900217e-11,3.7351065969738586e-06,5.7918151965465923e-33,2.2741248230486646e-18,3.3005633157457594e-11,5.4027266106035871e-12,4.6277978978143196e-21,0.88129999999999997,0.0,0.0,0.0,0.0075627351708222115,0.10814160956898825,9.9999993206212074e-05,7.9257954267077715e-05,0.00012343869871158313,4.0342207575049252e-05,1.0464712814784422e-10,3.6207821911472361e-05,1.5044649068122807e-11,7.0077951020677761e-07,9.3584173248207115e-13,1.1487978707177993e-14,0.00057073836229351615,0.00062254199064837464,2.5460570637916402e-05,0.00077135744729592488,2.1666358334100839e-13,3.9682167128479132e-09,1.5797700824900496e-12,1.1732113621461322e-08,2.5842633022250105e-05,4.0040770028232116e-07,2.7279130699681804e-07,2.7539732731036405e-08,9.6410191075828195e-08,2.4224890207135012e-06,5.5089591823717357e-09,1.2235588138985473e-05,7.8233830858380753e-09,5.4273525344114805e-09,5.6780117173737478e-15,1.5176414963386454e-05,1.3461879274375009e-10,8.0904342581529598e-10,6.0312107152552961e-07,2.3043097106697685e-12,3.2583775059140002e-11,1.0556179889552765e-07,1.4963868880757093e-10,1.1775077163055758e-10,3.455921443156564e-10,3.6882405463344311e-16
2.3685433209225043e-06,0.0027437914493754958,5.8220375097817788e-11,6.2084602443381534e-09,2.8366668117728368e-13,1.0089072598322958e-07,3.5834577406110005e-06,4.6317348604476873e-05,1.7317438632522183e-25,4.6435906053456574e-28,6.2864444356707784e-19,7.2537622246363162e-13,5.6400704698637403e-18,7.1186445801233506e-12,9.9266371083806762e-11,6.1610231756430532e-17,9.5592220939289295e-17,3.9293127908543279e-14,2.2481464335325303e-13,6.5059278301493691e-22,3.5277168398423873e-12,1.2869889646979725e-18,1.2893557167405776e-12,4.5591004095447127e-12,2.761817056668079e-05,2.8435662960550177e-13,4.4506373010975934e-11,3.7948213361716605e-06,5.9916460682354657e-33,2.4075059696169709e-18,3.3666817699533664e-11,5.5529522154921269e-12,4.7476259056944961e-21,0.88129999999999997,0.0,0.0,0.0,0.0075488672261224922,0.10813749313107433,9.9999993150529931e-05,7.9436680061636538e-05,0.00012319817222683103,4.0264061102359615e-05,1.04439606687743e-10,3.6136531052985963e-05,1.5018914233672268e-11,6.9938982277120778e-07,9.3399912066517773e-13,1.1465197362351308e-14,0.00057448782741725531,0.00062699894301575015,2.5631638113449043e-05,0.00077662950279970533,2.18207095907268e-13,3.9966334961099821e-09,1.5901496386560068e-12,1.1809672761139665e-08,2.6019116712490071e-05,4.0411709353727722e-07,2.7531001142202044e-07,2.7798961145899384e-08,9.7320208499360029e-08,2.4645936204073896e-06,5.498291306419556e-09,1.2261170216940771e-05,7.8394690901492721e-09,5.4385119669896775e-09,5.6731268843848775e-15,1.5343935132427214e-05,1.3822894345930642e-10,8.1457964584990933e-10,6.1408504292231875e-07,2.3036201957043165e-12,3.258282162276072e-11,1.064091213468324e-07,1.5083459201298756e-10,1.1869182859365197e-10,3.4835412294347593e-10,3.7177170310583385e-16
2.3867453987047535e-06,0.002743781916665226,5.9508977535676058e-11,6.2537337419809038e-09,2.8322657686570142e-13,1.0173118052011565e-07,3.5840069672909764e-06,4.6691766317923299e-05,1.7807291171640629e-25,4.7328084440185353e-28,6.5290258400714926e-19,7.3840121134023084e-13,5.7452755832736742e-18,7.1912329767274067e-12,1.0179523501781386e-10,6.4648984924515747e-17,9.8253841297047768e-17,3.9774676480423361e-14,2.2917587373122291e-13,6.7226081147712206e-22,3.6148278924405772e-12,1.3354441327137156e-18,1.3103915753717738e-12,4.685062357767154e-12,2.7810921811362319e-05,2.8634074612790984e-13,4.5139661489067342e-11,3.8549322880010998e-06,6.1968131650914165e-33,2.5456610055574666e-18,3.4334964293701465e-11,5.7058789027730758e-12,4.8695301237797978e-21,0.88129999999999997,0.0,0.0,0.0,0.0075350526433758521,0.10813339182897615,9.9999993095280045e-05,7.9611711404189159e-05,0.00012295827582311716,4.0186295061864493e-05,1.0423264650493996e-10,3.606559034457766e-05,1.4993281164867373e-11,6.9800389397456039e-07,9.321655589661456e-13,1.1442477633429882e-14,0.00057822207772048031,0.00063144058373716021,2.5802369503627221e-05,0.00078188166931994116,2.1974520054757491e-13,4.0249526512508272e-09,1.6004870860512448e-12,1.1886921062053867e-08,2.6195298645145173e-05,4.0782464001891356e-07,2.778273174448652e-07,2.8058061499855737e-08,9.8229725336286382e-08,2.5070040194201408e-06,5.4876753665163856e-09,1.2286357274552025e-05,7.855302389928987e-09,5.4494960894213863e-09,5.6682598916349509e-15,1.5511477312133792e-05,1.419040745909025e-10,8.2010639485758725e-10,6.2514303102689995e-07,2.3029364092407337e-12,3.2581938906107672e-11,1.0725567923250731e-07,1.5202934746451711e-10,1.1963198238850163e-10,3.5111345078696604e-10,3.747165225989196e-16
2.4049474764870028e-06,0.0027437724235019317,6.081409036709189e-11,6.2988588319396987e-09,2.8271241184825245e-13,1.0257117170028086e-07,3.5845583972273035e-06,4.7065515756309281e-05,1.8307135079437304e-25,4.8286524052567225e-28,6.7791448466406273e-19,7.5154560273932719e-13,5.851566691532008e-18,7.2640065263215942e-12,1.0436662606439308e-10,6.7812084792676402e-17,1.009654184464093e-16,4.0258697118217255e-14,2.3358372736862409e-13,6.9445829026341069e-22,3.7033318955713025e-12,1.3852805458158842e-18,1.3315897933136029e-12,4.8132885457018847e-12,2.8003301353072311e-05,2.8832088249145808e-13,4.5776183788277277e-11,3.9154378492731158e-06,6.4073968212874945e-33,2.6887138808963483e-18,3.5010076409467434e-11,5.8615273704824598e-12,4.9935292445387367e-21,0.88129999999999997,0.0,0.0,0.0,0.0075212911071147592,0.10812930557721549,9.9999993040476268e-05,7.978309371799855e-05,0.00012271902012475614,4.0108903591143304e-05,1.0402625640393815e-10,3.5994994438208897e-05,1.496774925388261e-11,6.9662178277751225e-07,9.3034090915744531e-13,1.1419820486964518e-14,0.00058194120324707368,0.00063586698927337157,2.5972766066224312e-05,0.00078711404826823533,2.2127792484460814e-13,4.0531746657534813e-09,1.6107826738701624e-12,1.1963860358994178e-08,2.6371180012442366e-05,4.1153033124808368e-07,2.8034322016061583e-07,2.8317033183914396e-08,9.9138739738231914e-08,2.5497187847136082e-06,5.4771105617449428e-09,1.2311156738961323e-05,7.8708877606665283e-09,5.4603082146345791e-09,5.663410899375847e-15,1.5679035873185231e-05,1.456447816598323e-10,8.2562371027578861e-10,6.3629487970207777e-07,2.3022584160545314e-12,3.2581127823350647e-11,1.0810147527198945e-07,1.5322295947153679e-10,1.2057123640615803e-10,3.5387013779869857e-10,3.7765852373431846e-16
2.423149554269252e-06,0.0027437629696615987,6.2135756224931409e-11,6.3438341854811659e-09,2.8232932074323399e-13,1.0341069974067624e-07,3.5851120399501325e-06,4.7438599245718418e-05,1.8817180226375248e-25,4.9146273554048274e-28,7.0369710114013397e-19,7.648093974619835e-13,5.9589512956076535e-18,7.3369650494422993e-12,1.0698089204520421e-10,7.110351869007266e-17,1.037274196009147e-16,4.0745193448262085e-14,2.3803833661042325e-13,7.1718968681836975e-22,3.7932390512548043e-12,1.4365100785506709e-18,1.3529501756459417e-12,4.9437968684748655e-12,2.8195310971542828e-05,2.9029710294709869e-13,4.6415919669745643e-11,3.9763364256620713e-06,6.6236004090421031e-33,2.8367902635014252e-18,3.5692157383425375e-11,6.0199182175966603e-12,5.1196419745219057e-21,0.88129999999999997,0.0,0.0,0.0,0.0075075823037555603,0.10812523429087893,9.9999992986132396e-05,7.9950871945582786e-05,0.00012248041507506219,4.0031881013007838e-05,1.03820444607644e-10,3.5924738154860014e-05,1.4942317896527495e-11,6.9524354424602391e-07,9.2852503738008168e-13,1.1397226825659381e-14,0.00058564529329051588,0.0006402782359330449,2.6142829052119102e-05,0.00079232674091654317,2.2280529631660176e-13,4.0813000261347557e-09,1.6210366492304914e-12,1.2040492471481404e-08,2.6546761999923354e-05,4.1523415893427717e-07,2.8285771479159951e-07,2.8575875601183875e-08,1.0004724989456559e-07,2.592736491246859e-06,5.4665961165357769e-09,1.2335575879679592e-05,7.8862298755171851e-09,5.4709515845646345e-09,5.658580063208637e-15,1.58466053183978e-05,1.4945166015405056e-10,8.3113162933202676e-10,6.4754043333356154e-07,2.3015862790565567e-12,3.2580389262526302e-11,1.0894651220595476e-07,1.544154323692414e-10,1.2150959405798879e-10,3.5662419399087101e-10,3.8059771719728323e-16
2.4413516320515012e-06,0.0027437535549183854,6.3474016981575276e-11,6.3886574278822295e-09,2.8204338120594446e-13,1.0424976486221353e-07,3.585667905571199e-06,4.7811019121876852e-05,1.9337588683046904e-25,4.9928097612894873e-28,7.3026762467808687e-19,7.7819259520893458e-13,6.0674329042550728e-18,7.4101083712668051e-12,1.0963838048050868e-10,7.4527364066386687e-17,1.0654031154086552e-16,4.1234169108870131e-14,2.425398338470957e-13,7.4046609991188196e-22,3.8845595435860834e-12,1.4891332420890236e-18,1.3744725281253985e-12,5.0766051453969727e-12,2.8386952420015215e-05,2.922695536196931e-13,4.7058849034618437e-11,4.0376264321883253e-06,6.8455768055857297e-33,2.9900177187710383e-18,3.6381210415408619e-11,6.1810719384417374e-12,5.2478871363167122e-21,0.88129999999999997,0.0,0.0,0.0,0.0074939259217261644,0.10812117788565298,9.9999992932262496e-05,8.0115090523687817e-05,0.00012224246993059118,3.9955221839455686e-05,1.0361521875486897e-10,3.5854816487340113e-05,1.4916986492493579e-11,6.9386922953459364e-07,9.2671781421621243e-13,1.1374697488097471e-14,0.00058933443635699433,0.00064467439984547653,2.6312559704909208e-05,0.00079751984835877917,2.2432734240967685e-13,4.1093292177710338e-09,1.6312492570711641e-12,1.2116819202998203e-08,2.6722045786070606e-05,4.1893611492588182e-07,2.8537079665077816e-07,2.8834588165114284e-08,1.0095525402918664e-07,2.6360557225107e-06,5.4561312811676591e-09,1.2359621802801378e-05,7.9013333020790269e-09,5.4814293679181688e-09,5.6537675168817472e-15,1.6014180287692018e-05,1.5332530552210464e-10,8.3663018903211654e-10,6.5887953686560345e-07,2.3009200533887084e-12,3.2579724008925551e-11,1.0979079279590438e-07,1.5560677051880991e-10,1.2244705877580794e-10,3.5937562943568609e-10,3.8353411373710537e-16
2.4595537098337504e-06,0.0027437441790505853,6.4828913157653319e-11,6.4333309336291908e-09,2.8149650565098489e-13,1.0508836728862874e-07,3.5862259989662055e-06,4.818277773016939e-05,1.9868344000193547e-25,5.0935219679255599e-28,7.5764344514712449e-19,7.9169519327065389e-13,6.1770047006047887e-18,7.4834363152494051e-12,1.1233943854978302e-10,7.8087800089324463e-17,1.0940456002169793e-16,4.1725627746581477e-14,2.4708835151232634e-13,7.6429788754408218e-22,3.9773035365463141e-12,1.5432186492175922e-18,1.3961566527117917e-12,5.2117311120033195e-12,2.8578227423054848e-05,2.9423809870472051e-13,4.7704951987464708e-11,4.0993062942157724e-06,7.0732223689859104e-33,3.148525903533658e-18,3.7077238553610553e-11,6.3450089105495114e-12,5.378283522663563e-21,0.88129999999999997,0.0,0.0,0.0,0.0074803216516946642,0.10811713627789726,9.9999992878880745e-05,8.0275793330372491e-05,0.00012200519321654259,3.9878920787743077e-05,1.0341058587325539e-10,3.578522461189964e-05,1.4891754445795993e-11,6.9249888570487913e-07,9.2491911498929055e-13,1.1352233245767277e-14,0.0005930087200854327,0.00064905555692671574,2.6481959260117207e-05,0.00080269347146881337,2.2584409048549353e-13,4.1372627246803492e-09,1.6414207399310193e-12,1.2192842339371974e-08,2.689703254153862e-05,4.2263619127242436e-07,2.8788246117703713e-07,2.9093170302431214e-08,1.018627504113123e-07,2.6796750713576595e-06,5.4457153339103187e-09,1.2383301436428032e-05,7.9162024946403821e-09,5.4917446547942521e-09,5.6489733635681237e-15,1.618175557049697e-05,1.5726631315929366e-10,8.4211942613602691e-10,6.7031203585894731e-07,2.3002597826314621e-12,3.2579132690109439e-11,1.106343198238937e-07,1.567969783070621e-10,1.2338363401160652e-10,3.6212445426459361e-10,3.8646772416630553e-16
2.475572572990768e-06,0.0027437359597381546,6.6035092705063819e-11,6.4725223544678103e-09,2.8109713899280852e-13,1.0582600249775706e-07,3.5867190006628539e-06,4.8509401252561924e-05,2.0344212440379395e-25,5.1755231611895684e-28,7.8241588564173161e-19,8.0367702156870231e-13,6.2743446870533586e-18,7.5481216682779326e-12,1.1475284296057212e-10,8.1337559012027757e-17,1.1196811747537264e-16,4.2160196295682513e-14,2.5113030981422512e-13,7.8573504224938117e-22,4.0601092154140253e-12,1.5920408577997862e-18,1.4153735891400551e-12,5.3325810592926404e-12,2.8746258501507403e-05,2.9596730457756809e-13,4.8276169000774563e-11,4.1539093529579902e-06,7.2784642611499825e-33,3.2924953216986525e-18,3.7695555578643124e-11,6.4916014108456936e-12,5.4948343274654506e-21,0.88129999999999997,0.0,0.0,0.0,0.0074683919873904398,0.10811359160887715,9.9999992832316945e-05,8.041434696793948e-05,0.00012179693560264608,3.9812063696982467e-05,1.0323099312288846e-10,3.572424889778705e-05,1.4869630535549518e-11,6.9129622552399419e-07,9.2334311248697126e-13,1.1332517865467499e-14,0.00059623007497265396,0.00065289886954505354,2.6630767565415457e-05,0.00080723051490958484,2.2717455375374896e-13,4.1617670243438126e-09,1.6503383926110388e-12,1.2259497272310166e-08,2.7050786032100906e-05,4.2589090756734449e-07,2.9009169263920655e-07,2.9320628934595652e-08,1.0266097740911803e-07,2.718309746134161e-06,5.4365885930131517e-09,1.2403843247637313e-05,7.9290979302259729e-09,5.5006906763426839e-09,5.6447695498341575e-15,1.6329227543262202e-05,1.6079082409337719e-10,8.4694258350857238e-10,6.8045042658591169e-07,2.2996836727914555e-12,3.2578674020837529e-11,1.1137605037289875e-07,1.5784349718913515e-10,1.2420714035932982e-10,3.645414247355712e-10,3.8904717182923542e-16
