Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509)
5.962078922105682e-06,0.0018750343460841356,1.9357903465807312e-09,4.9291386564096135e-09,1.4290504966787222e-15,4.9285831980195605e-07,3.9864436907499786e-06,0.00016335733485450829,6.0165493883882054e-23,1.609704591829306e-23,4.5633424959775241e-16,7.4804601373214273e-09,1.6260511969239423e-16,6.748135718641797e-11,1.1991174833203151e-08,4.4730540210657821e-13,1.1677154382061538e-14,6.3850181959247174e-13,9.1846807960131107e-12,2.5379028181421618e-19,2.3643637050423563e-10,1.6359441983076494e-15,2.172414646215922e-11,3.7653287737022579e-10,6.8566842256608947e-05,9.5134045911688595e-13,4.2294089153345024e-10,5.158906805103487e-05,8.276300519505542e-30,9.2300222654959147e-15,8.6380898965971132e-10,3.9163528729667958e-10,5.8232391281629011e-19,0.88129999999999997,0.0,0.0,0.0,0.0039397747241702715,0.10698601835826944,0.0001000001633293072,6.7683645275607045e-05,6.7562290255552315e-05,2.1002218235837486e-05,7.6299343089734595e-11,2.3285813170766337e-05,1.3676425964325627e-11,5.0971204422602008e-07,5.5819837782366327e-13,7.8070281311635767e-15,0.001570664797053049,0.0018873292435340203,7.4324940661982052e-05,0.0020354934268443157,1.0514473657902601e-12,1.4343347534445152e-08,5.6876906114563642e-12,4.5682724208862593e-08,8.1708862699202356e-05,2.731393934428877e-06,2.2646412178749065e-06,2.0361119360405185e-07,8.1034627270197318e-07,4.6007772537432221e-05,3.4210243801151124e-09,1.2446412964688686e-05,1.0830020345933394e-08,7.4304486315653405e-09,3.8604994756336002e-12,5.6114339227922491e-05
6.048899057166009e-06,0.0018750208863082516,1.9949769030299145e-09,4.9299399865562174e-09,1.4208364201853958e-15,4.9925359710466029e-07,3.9863208547265941e-06,0.00016491983882579501,6.3657532598420988e-23,1.6769838528276492e-23,4.8410885271066935e-16,7.7933698890613118e-09,1.6573575199855522e-16,6.8970972131500974e-11,1.253648741577963e-08,4.8554685435361583e-13,1.2178185519460339e-14,6.5660815191118011e-13,9.5210300577974535e-12,2.6780080455750147e-19,2.4625930153083232e-10,1.7395171597711389e-15,2.2289774677322718e-11,3.915003328584787e-10,6.9214255515589703e-05,9.6019119019520611e-13,4.3103045738150987e-10,5.2757795933115467e-05,8.862289381520381e-30,9.8967499994290167e-15,8.892799939153548e-10,4.0655644992417705e-10,6.0963981965160702e-19,0.88129999999999997,0.0,0.0,0.0,0.0039057191592469635,0.10697546432717825,0.00010000017561739555,6.7116378501811747e-05,6.6892619335462062e-05,2.0809857326869721e-05,7.5536161347049654e-11,2.3070637149254402e-05,1.3573586534970714e-11,5.0461366487557586e-07,5.5304026265391182e-13,7.7289385677261061e-15,0.0015786542104555185,0.0018999578932313531,7.4995723725192944e-05,0.0020472808378058653,1.0583858999789624e-12,1.4439332641548668e-08,5.7166512160117276e-12,4.5926148636132296e-08,8.2515246414289952e-05,2.7734945458869602e-06,2.2993411546269977e-06,2.0676504284300526e-07,8.2284320759726857e-07,4.7089587752143358e-05,3.3896994780852077e-09,1.245550245263913e-05,1.0836938043700497e-08,7.43519484699089e-09,3.8485598819836798e-12,5.6753161379041447e-05
6.135719192226336e-06,0.001875007745039521,2.054831499351696e-09,4.9307277300572037e-09,1.4121186292687652e-15,5.0562466934826744e-07,3.9862113026775406e-06,0.00016646696795365545,6.7303398646155915e-23,1.7459622975140847e-23,5.1303705684524583e-16,8.1142279102801003e-09,1.6881859832936978e-16,7.0473464735100559e-11,1.3097382360527243e-08,5.2636303910779286e-13,1.2691674510259749e-14,6.7498801040992421e-13,9.8648922969978244e-12,2.8234528736531987e-19,2.5632792250137331e-10,1.8475625877997702e-15,2.2860290132200159e-11,4.0679493352608224e-10,6.9855744988970702e-05,9.6895852565992201e-13,4.3912341592844426e-10,5.3932451608890669e-05,9.4811706679525616e-30,1.0598417894568962e-14,9.1504414992147094e-10,4.2176528745300366e-10,6.378128334091453e-19,0.88129999999999997,0.0,0.0,0.0,0.0038722419534334188,0.10696509527657697,0.00010000018845100777,6.6553153579169318e-05,6.6234501065979035e-05,2.0620691511430924e-05,7.4786278723014124e-11,2.2859070275585734e-05,1.3472548339387251e-11,4.9960412932535668e-07,5.4796866456031846e-13,7.6522097844693268e-15,0.0015864643877415603,0.0019123954845835511,7.5659786252993066e-05,0.0020588504736451249,1.0652183892328812e-12,1.4533865525903424e-08,5.7449630830019134e-12,4.6164477608820924e-08,8.3315593074022155e-05,2.8156065674147751e-06,2.3340477980954242e-06,2.0991973336310823e-07,8.353424809040495e-07,4.8177278735251504e-05,3.3588947099787124e-09,1.2464436029221238e-05,1.0843735552294121e-08,7.4398586008734675e-09,3.8367750515998199e-12,5.7386229070181419e-05
6.222539327286663e-06,0.001874994913956846,2.1153431548363869e-09,4.9315032053718296e-09,1.4068509758244129e-15,5.1197168751807079e-07,3.986114871568975e-06,0.00016799898625956803,7.1107817988203207e-23,1.8166539757752818e-23,5.4314255488324377e-16,8.443102613489608e-09,1.7185243704222259e-16,7.1988792975045728e-11,1.3674027452756897e-08,5.698804944559235e-13,1.3217677619107621e-14,6.9364202966243454e-13,1.0216336919222653e-11,2.974347087685629e-19,2.6664413950340058e-10,1.9601707457290352e-15,2.3435613556682173e-11,4.2241751526748981e-10,7.0491408251875475e-05,9.7764389666941612e-13,4.4721897715659036e-10,5.5112903032127791e-05,1.0134322428791129e-29,1.1336090848002957e-14,9.4109777132508232e-10,4.3726078916687925e-10,6.6685676983357142e-19,0.88129999999999997,0.0,0.0,0.0,0.0038393280983099057,0.10695490654270984,0.0001000002018416908,6.5994206951872257e-05,6.5587632656062284e-05,2.0434639029636987e-05,7.4049343475133534e-11,2.2651019384693297e-05,1.3373263884899602e-11,4.9468108778455538e-07,5.429813502264466e-13,7.5768057907135201e-15,0.0015940999554854487,0.0019246468018008956,7.6317238526150025e-05,0.0020702079942868964,1.071947517253432e-12,1.4626982553530338e-08,5.7726429590247768e-12,4.6397842996068942e-08,8.4110007967119754e-05,2.8577304842668944e-06,2.3687616186563955e-06,2.1307530167824763e-07,8.4784426305190894e-07,4.9270712235865122e-05,3.3285967700744208e-09,1.2473222617608572e-05,1.085042028279323e-08,7.4444449779397432e-09,3.8251399136075374e-12,5.8013631061924506e-05
6.30935946234699e-06,0.0018749823850177775,2.1765010019131716e-09,4.9322644074827451e-09,1.3926498587049975e-15,5.1829479996625819e-07,3.9860314070372878e-06,0.0001695161508401274,7.5075592363033021e-23,1.8890726753276495e-23,5.7444884615045888e-16,8.7800615304187064e-09,1.7483624211473513e-16,7.3516915160997515e-11,1.4266588090100252e-08,6.1622962167494576e-13,1.3756247966251353e-14,7.1257082869612483e-13,1.0575433236128735e-11,3.1308005043449995e-19,2.7720982535859418e-10,2.0774304307613058e-15,2.4015666621574849e-11,4.3836887689430503e-10,7.1121340391032525e-05,9.862486900237117e-13,4.5531638172622925e-10,5.6299021553654976e-05,1.0823159836282607e-29,1.2110835327725994e-14,9.6743718870915592e-10,4.53041888116613e-10,6.9678545218603782e-19,0.88129999999999997,0.0,0.0,0.0,0.003806963112967915,0.10694489361966217,0.00010000021580094713,6.5439750195739888e-05,6.4951722065492029e-05,2.0251620968305875e-05,7.3325016447566012e-11,2.2446394579755756e-05,1.3275687360623114e-11,4.8984227454662508e-07,5.3807616468096334e-13,7.5026918836594288e-15,0.0016015653825999752,0.0019367164667760263,7.6968188019780584e-05,0.0020813588647105611,1.0785758758005825e-12,1.4718718856580116e-08,5.7997070200063099e-12,4.6626372176339636e-08,8.4898593615250745e-05,2.8998667772311549e-06,2.4034830806407906e-06,2.162317839765805e-07,8.6034872233450185e-07,5.0369758415988897e-05,3.2987928157992374e-09,1.2481870509929883e-05,1.0856999106558759e-08,7.4489586926168525e-09,3.8136496213562631e-12,5.8635454256680079e-05
6.387497583901284e-06,0.0018749713608667206,2.2320866687573668e-09,4.9329390476340681e-09,1.3921045789076474e-15,5.2396528250535133e-07,3.9859672488304847e-06,0.00017086910612439799,7.879028383168769e-23,1.9557374287183597e-23,6.0367044599351807e-16,9.0902916736411e-09,1.7747809890598612e-16,7.4903129807308553e-11,1.4813635241963063e-08,6.6047583320847132e-13,1.425174769385696e-14,7.2984218373187717e-13,1.0905219331664573e-11,3.2764524730821049e-19,2.8693375993917385e-10,2.1870139394081844e-15,2.4541694253044972e-11,4.530068410439554e-10,7.1683455855159906e-05,9.9392524186739778e-13,4.6260501808333041e-10,5.7371269912957528e-05,1.1474824193711331e-29,1.2840683749084887e-14,9.9138400130077189e-10,4.6748813740368229e-10,7.2448915466371765e-19,0.88129999999999997,0.0,0.0,0.0,0.003778292348747176,0.10693602870511781,0.00010000022885987684,6.4944734134883723e-05,6.4388538402348103e-05,2.0089436120272712e-05,7.268363155778806e-11,2.2265089783456461e-05,1.3189292205016167e-11,4.855575501518707e-07,5.3372999723364296e-13,7.437064704032833e-15,0.0016081423683987624,0.0019474275470458082,7.7548569329072056e-05,0.0020912223282537456,1.08445731160291e-12,1.4800129092271552e-08,5.8235510811206692e-12,4.6828015287126595e-08,8.5603419272833994e-05,2.9378004161018306e-06,2.4347393086874037e-06,2.1907342912956805e-07,8.7160516195440224e-07,5.13635941705333e-05,3.272381358119809e-09,1.2489541411871289e-05,1.0862834775783023e-08,7.4529625307723036e-09,3.8034283694146067e-12,5.9190395614634504e-05
6.457821893300149e-06,0.0018749616384746543,2.2825474272254903e-09,4.9335391138230516e-09,1.387007491766252e-15,5.2905234855557186e-07,3.9859182914676746e-06,0.00017207679969760033,8.2252988603306488e-23,2.016949284137874e-23,6.3083155108002666e-16,9.3751833898038228e-09,1.798200092040378e-16,7.6159529874354042e-11,1.531720982191776e-08,7.0243458134507769e-13,1.4706464032387758e-14,7.4557747453577759e-13,1.1207415592028078e-11,3.4115315019170089e-19,2.9586043594210436e-10,2.2889735502053661e-15,2.5018294899352259e-11,4.6640967620609287e-10,7.2185509441239764e-05,1.0007800784515546e-12,4.6916513766276861e-10,5.8340057568451153e-05,1.2087937404124986e-29,1.352460379483658e-14,1.0131293410896987e-09,4.8068607206410803e-10,7.5005313236528547e-19,0.88129999999999997,0.0,0.0,0.0,0.0037528509453567519,0.10692816647970213,0.00010000024102148743,6.4502561414683067e-05,6.3888902445340457e-05,1.9945474005983762e-05,7.2114699649289556e-11,2.2104177470934589e-05,1.3112662991140866e-11,4.8175684255979161e-07,5.2987267040704872e-13,7.3788509901802242e-15,0.001613949337295267,0.0019569474185629518,7.8066543250539884e-05,0.0020999630674961678,1.0896840121488382e-12,1.4872485429878525e-08,5.8446042070381336e-12,4.7006301903031742e-08,8.6233853220533084e-05,2.9719498757995284e-06,2.4628757957963229e-06,2.2163158894438093e-07,8.8173802548178974e-07,5.226177128499037e-05,3.2489373307733763e-09,1.249635886317618e-05,1.0868021538566021e-08,7.4565211558052898e-09,3.794323668777216e-12,5.9686088443508929e-05
6.528146202699013e-06,0.0018749521009011072,2.3334132084615021e-09,4.9341331189414367e-09,1.3824029993099309e-15,5.3412398624014483e-07,3.9858775783960701e-06,0.00017327518341096979,8.5831642407662638e-23,2.0793181636508861e-23,6.5882160022003454e-16,9.6654964096803726e-09,1.8212766973244132e-16,7.7424250775431005e-11,1.5831512913558643e-08,7.4649590537284903e-13,1.5169510174515776e-14,7.6149409684096984e-13,1.1514755065788652e-11,3.5504531811474683e-19,3.0495401173638496e-10,2.3941392888853427e-15,2.5497862444670942e-11,4.800295330397497e-10,7.2683964184512337e-05,1.0075844150561617e-12,4.7572521072542999e-10,5.9312345215306906e-05,1.2727102054537615e-29,1.4234744553934784e-14,1.0350557258575628e-09,4.9406931739410986e-10,7.7622219185948621e-19,0.88129999999999997,0.0,0.0,0.0,0.0037277455197046228,0.10692041207558174,0.00010000025357643131,6.4063638116774617e-05,6.339596949142777e-05,1.9803371168491236e-05,7.1553475387262282e-11,2.194536316202028e-05,1.3037078034184363e-11,4.7800762534108412e-07,5.2606563609984627e-13,7.3214259310159908e-15,0.0016196521400093104,0.0019663558287986221,7.8580433089190022e-05,0.0021085773437978092,1.0948489246588812e-12,1.4943994561305119e-08,5.8652803105279501e-12,4.7181628214718371e-08,8.6860636311323787e-05,3.0061082942378495e-06,2.491018101508511e-06,2.2419041156575184e-07,8.9187293731336722e-07,5.316341062752539e-05,3.2257959889784583e-09,1.2503098246416101e-05,1.0873149485458185e-08,7.4600394273791717e-09,3.7853060647669934e-12,6.0178269629439698e-05
6.598470512097877e-06,0.0018749427443503267,2.3846784606811922e-09,4.9347199828953708e-09,1.3774448997977154e-15,5.3918027021220787e-07,3.9858450378022874e-06,0.00017446438164851074,8.9528931836360369e-23,2.1428510177983504e-23,6.8765267236628872e-16,9.9612649863016913e-09,1.8440077778974487e-16,7.8697270954747629e-11,1.6356627889770626e-08,7.9273669037354953e-13,1.5640908566903597e-14,7.7759234947045372e-13,1.1827274412388083e-11,3.6932758409184786e-19,3.1421542078134089e-10,2.5025561595094051e-15,2.598035705604959e-11,4.9386677371650973e-10,7.3178866208764719e-05,1.0143389258156787e-12,4.8228488720352598e-10,6.0288070513096185e-05,1.3393141731305368e-29,1.4971672986099296e-14,1.0571612407608234e-09,5.0763720833061376e-10,8.0300369128768792e-19,0.88129999999999997,0.0,0.0,0.0,0.0037029692902547629,0.10691276337265875,0.00010000026653072439,6.3628036406233085e-05,6.2909602951345092e-05,1.9663090608305945e-05,7.0999800306020923e-11,2.1788604747443883e-05,1.2962515901751214e-11,4.7430883987700705e-07,5.2230788488514366e-13,7.2647733121571537e-15,0.0016252528773956353,0.001975654951750172,7.9090290990849137e-05,0.002117067722801846,1.0999532667590631e-12,1.5014673011559344e-08,5.8855869959748378e-12,4.7354054108522052e-08,8.7483818133242308e-05,3.0402759175593074e-06,2.5191664607288996e-06,2.2674991551724533e-07,9.0200998256959504e-07,5.4068449257711258e-05,3.2029513111145943e-09,1.2509762967729124e-05,1.0878221414643563e-08,7.4635192653224088e-09,3.7763733654984493e-12,6.0666981945551995e-05
6.668794821496742e-06,0.001874933565162813,2.4363376832816797e-09,4.9352992898086595e-09,1.3729753471045317e-15,5.4422127419513363e-07,3.9858205989181079e-06,0.00017564451625511602,9.3347572019078187e-23,2.2075547161408301e-23,7.1733674795310428e-16,1.0262523017598966e-08,1.8663909396187547e-16,7.9978568840359014e-11,1.6892637122270246e-08,8.4123555516376516e-13,1.6120680401460099e-14,7.9387252504088261e-13,1.2145010252761324e-11,3.840057785818768e-19,3.2364558310631308e-10,2.6142686367035842e-15,2.6465739271701643e-11,5.0792174821251789e-10,7.3670260721934023e-05,1.0210442763596132e-12,4.8884382795114356e-10,6.1267172375740819e-05,1.408689604908067e-29,1.5735955541499666e-14,1.0794439795333294e-09,5.2138905981596663e-10,8.3040499095624522e-19,0.88129999999999997,0.0,0.0,0.0,0.0036785156613353956,0.10690521830684308,0.00010000027989035863,6.3195820821241726e-05,6.2429670016572844e-05,1.9524596330692107e-05,7.0453520360808767e-11,2.1633861270127761e-05,1.288895575349731e-11,4.7065945708252213e-07,5.1859843495594427e-13,7.2088773715750683e-15,0.0016307535944082739,0.0019848469038384955,7.9596168068904173e-05,0.002125436701135124,1.1049982235123936e-12,1.5084536867980539e-08,5.90553166542506e-12,4.7523637878512876e-08,8.8103447258666416e-05,3.0744529899298804e-06,2.5473211058941495e-06,2.2931011917514313e-07,9.1214924548363775e-07,5.4976825496039557e-05,3.1803974390404412e-09,1.2516356246640372e-05,1.0883239965603927e-08,7.4669624805781462e-09,3.7675234557845052e-12,6.1152267435286508e-05
6.739119130895606e-06,0.0018749245597580256,2.4883854270582587e-09,4.9358713345463461e-09,1.3684988906725637e-15,5.492470709802305e-07,3.9858041921107445e-06,0.00017681570661556476,9.7290305496917285e-23,2.2734360399691576e-23,7.4788570570085627e-16,1.0569304050872342e-08,1.8884242332361911e-16,8.1268122975045269e-11,1.7439621987235956e-08,8.920728658320595e-13,1.6608845642870647e-14,8.1033490961090606e-13,1.2467999169759935e-11,3.9908572855845989e-19,3.3324540547962244e-10,2.7293207096859728e-15,2.69539700187425e-11,5.2219479501346825e-10,7.415819204402206e-05,1.027701117154367e-12,4.9540170434401022e-10,6.2249590934085255e-05,1.4809220654865928e-29,1.6528157952275004e-14,1.1019020446545849e-09,5.353241675779512e-10,8.5843345316055754e-19,0.88129999999999997,0.0,0.0,0.0,0.0036543782158944662,0.10689777486794697,0.00010000029366130115,6.2767048795103785e-05,6.1956041510362206e-05,1.9387853306912789e-05,6.991448575169501e-11,2.1481092880270227e-05,1.2816377317950693e-11,4.6705847622985624e-07,5.1493633104843574e-13,7.1537227815764503e-15,0.0016361562822102241,0.0019939337460762969,8.0098114435792972e-05,0.0021336867090330737,1.1099849486621758e-12,1.5153601796722416e-08,5.9251215262225412e-12,4.7690436286556552e-08,8.8719571275806055e-05,3.1086397534969422e-06,2.5754822669545049e-06,2.3187104076607945e-07,9.2229080940040545e-07,5.5888478886492484e-05,3.158128671787784e-09,1.2522881129595995e-05,1.0888207630771653e-08,7.4703707831992231e-09,3.7587542926200335e-12,6.1634167426766705e-05
6.809443440294471e-06,0.0018749157246416384,2.5408162942548774e-09,4.9364368849861539e-09,1.3650797137148522e-15,5.5425773236711543e-07,3.9857957492646332e-06,0.00017797806971219979,1.0135990154275811e-22,2.3405016911548113e-23,7.7931131998720862e-16,1.0881641286199195e-08,1.9101062224003058e-16,8.2565912041155969e-11,1.7997662869603823e-08,9.4533074574458045e-13,1.7105423046177759e-14,8.2697978257401157e-13,1.2796277708345161e-11,4.1457325674351289e-19,3.4301578153423329e-10,2.8477558618114995e-15,2.7445010607864809e-11,5.3668624163138074e-10,7.4642703627519593e-05,1.0343100844344189e-12,5.019581979834706e-10,6.3235267508542377e-05,1.5560987190660377e-29,1.7348845074202964e-14,1.1245335474566499e-09,5.4944180869898853e-10,8.8709644199416541e-19,0.88129999999999997,0.0,0.0,0.0,0.003630550710274588,0.10689043109816471,0.0001000003078494936,6.2341771027443353e-05,6.1488591780005551e-05,1.9252827446320159e-05,6.9382550795943929e-11,2.1330260802922872e-05,1.2744760875797571e-11,4.6350492409586969e-07,5.1132064366476693e-13,7.099294635744008e-15,0.0016414628796966664,0.0020029174856341062,8.0596179226037588e-05,0.0021418201122341673,1.1149145655322827e-12,1.5221883054658005e-08,5.9443635965221866e-12,4.7854504605658225e-08,8.9332236811725616e-05,3.142836448251855e-06,2.603650171295307e-06,2.3443269835698207e-07,9.3243475674801431e-07,5.6803350169338707e-05,3.1361394610233762e-09,1.2529340499299744e-05,1.0893126763610318e-08,7.4737457878922328e-09,3.7500639031769646e-12,6.2112722543877219e-05
6.879767749693335e-06,0.0018749070564265718,2.5936249385548986e-09,4.9369957967855746e-09,1.3601371379674198e-15,5.592533292723376e-07,3.9857952050650668e-06,0.00017913172019398354,1.0555915513761825e-22,2.4087582763252453e-23,8.1162525934899747e-16,1.119956758047384e-08,1.9314359164073409e-16,8.3871914747229144e-11,1.8566839168505398e-08,1.0010930877141084e-12,1.7610430164260971e-14,8.4380741670307911e-13,1.312988237578677e-11,4.3047418119127262e-19,3.5295759192149595e-10,2.9696171476279513e-15,2.7938822715962603e-11,5.5139640523258012e-10,7.512383808177678e-05,1.0408718014325579e-12,5.0851300032861462e-10,6.4224144576247743e-05,1.6343083212465296e-29,1.819858071650908e-14,1.1473366082637141e-09,5.6374124230558181e-10,9.164013231345946e-19,0.88129999999999997,0.0,0.0,0.0,0.0036070270679900186,0.10688318509025753,0.00010000032246085137,6.1920031919753058e-05,6.1027198567556322e-05,1.9119485562748566e-05,6.885757377774142e-11,2.118132729965818e-05,1.2674087239976562e-11,4.5999785395816529e-07,5.0775046815415915e-13,7.045578433560298e-15,0.0016466752753115984,0.0020118000777077376,8.1090410623728946e-05,0.0021498392142389371,1.119788168077238e-12,1.5289395503575026e-08,5.9632647118653393e-12,4.8015896671689886e-08,8.9941489559809045e-05,3.1770433120480808e-06,2.6318250437742337e-06,2.3699510985306839e-07,9.4258116903389092e-07,5.7721381248293479e-05,3.1144244055816268e-09,1.2535737085559934e-05,1.0897999587981589e-08,7.4770890204441824e-09,3.7414503815899761e-12,6.2587972719777436e-05
