Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832)
2.3950103558573967e-08,0.002727591676793579,7.5149345935726727e-19,5.9635946085288154e-14,5.0703958507130743e-16,-5.4385512971686798e-16,1.6951979019703896e-09,8.9163005732838143e-13,2.0099749737890371e-37,-2.3204808341727415e-29,1.5997115067108885e-31,-3.9641026024603698e-15,9.4608750761276243e-26,2.0723772760208083e-17,-8.4938878677898077e-18,6.2379628419782475e-30,-1.2392509978651091e-28,2.9945192300310213e-24,1.0439673653177198e-27,1.2856888251151897e-43,5.8737387278539648e-29,5.6607409902543079e-18,1.9782205241926807e-38,1.9814584689826691e-15,-1.3584644235339361e-31,-5.6648984750115749e-30,-4.8512118487022998e-19,-1.4407034030845772e-15,2.5379782405803083e-47,1.6181588967810544e-19,2.5747011677972271e-22,8.1153154265005297e-27,4.4704629240248923e-33,0.88129999999999997,0.0,0.0,0.0,0.0098858247595700385,0.10880162103597392,9.9999999999978321e-05,3.2884533750557365e-07,1.8932081498533355e-06,5.5516317986243925e-07,2.7748362032986284e-12,1.3574461523681212e-06,1.340709969172784e-12,1.8866048355701048e-08,5.7088544543897591e-14,4.8048212490048212e-16,9.5290546431466446e-10,2.0676620989805778e-09,1.8686821339736256e-08
2.496800519277655e-08,0.002727591515832744,8.0203580466596091e-19,6.3648001179646144e-14,4.5259221396573257e-16,-5.2700423428788817e-16,1.8415274301679876e-09,1.0517961534959224e-12,6.3585274346202839e-38,-3.0323877528338524e-29,1.4642547830307204e-31,-3.9630236524126739e-15,3.3863147173703154e-26,2.1743976518207296e-17,-8.8532348983921546e-18,6.2229589231032455e-30,-1.2471417442842036e-28,3.5455516771931368e-24,1.3391859617154121e-27,1.9837048276457542e-44,5.8737397364174892e-29,4.3357572516526483e-18,1.9784747090188728e-38,1.9824231902378698e-15,-1.4991688827092731e-31,-6.0072279463537574e-30,-4.8512118488205885e-19,-1.4571429115318406e-15,3.1158793127609172e-47,1.6226481467977082e-19,2.7042823015160557e-22,9.2464081787120905e-27,4.4704629242491117e-33,0.88129999999999997,0.0,0.0,0.0,0.0098856474790544064,0.10880156187200202,9.9999999999977304e-05,3.4277304032852047e-07,1.9734973167524582e-06,5.7819774115465317e-07,2.89251298197545e-12,1.4155371626419033e-06,1.3406874582457087e-12,1.9666254616023134e-08,5.9531611111337348e-14,5.0086184618624543e-16,1.0790509737705886e-09,2.2851780916516854e-09,1.9480907805079608e-08
2.5985906826979133e-08,0.0027275913548781825,8.5612958028723803e-19,6.7942744611650759e-14,3.6254751194188051e-16,-5.1074113936708377e-16,1.9938919252910268e-09,1.232617414965246e-12,-3.3322798815908676e-37,1.2250136816167673e-28,1.3659201028647544e-31,-3.9621135653651899e-15,-3.8700029644542076e-25,2.2763978753327394e-17,-9.2131983954237169e-18,6.1870039518019612e-30,-1.2455578360970087e-28,4.16936596371722e-24,1.7018554454337443e-27,1.8887904148259272e-42,5.8737675188545629e-29,3.3228300807168211e-18,1.9786410882451043e-38,1.983160686004081e-15,-1.6482061645464283e-31,-6.3517668495334049e-30,-4.8512118488409042e-19,-1.4730756645072596e-15,-3.7984865189409077e-47,1.6262264894120306e-19,2.8336973123264129e-22,1.0477171548370355e-26,4.4704629242927723e-33,0.88129999999999997,0.0,0.0,0.0,0.0098854702138638263,0.10880150270427541,9.9999999999976288e-05,3.5669679534844334e-07,2.0537686654285511e-06,6.0122727165265592e-07,3.0101635306709425e-12,1.4736153967735875e-06,1.3406649493693791e-12,2.0466282527223389e-08,6.1974140367325418e-14,5.2123702526138266e-16,1.2158501492625281e-09,2.5164809847022077e-09,2.0274979988815299e-08
2.7003808461181716e-08,0.002727591193929793,9.1127255951144276e-19,7.2320892169629624e-14,5.0048931691771169e-16,-4.9502988445554842e-16,2.1522881429839753e-09,1.4357924452954782e-12,-4.6217389032731372e-37,3.7800629651505754e-29,1.2987432647015998e-31,-3.9613306178810872e-15,-3.9022415805251443e-25,2.3783778168607302e-17,-9.5737920236142661e-18,6.1398511949388532e-30,-1.2336119033227412e-28,4.8721270255170924e-24,2.1437299466233738e-27,2.7775995249610737e-42,5.8738126109030493e-29,2.5451609505801226e-18,1.9787528051223001e-38,1.9837268807830752e-15,-1.8056324035949978e-31,-6.6982535841381972e-30,-4.8512118494296831e-19,-1.4885192239027139e-15,-1.3487590249853897e-46,1.6290813837737494e-19,2.9629321947832908e-22,1.18116491187617e-26,4.4704629253841717e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852929641595269,0.10880144353275494,9.9999999999975271e-05,3.7061660363495118e-07,2.134021769021927e-06,6.2425161888414595e-07,3.1277872237705386e-12,1.5316804702875058e-06,1.3406424425656646e-12,2.1266127835012667e-08,6.4416116142412362e-14,5.4160755377729467e-16,1.3637323277488363e-09,2.7619472073721516e-09,2.1069037892181339e-08
2.725828386973236e-08,0.0027275911536936447,9.2515752792146831e-19,7.342315537862371e-14,5.2883554272913643e-16,-4.9118470805127924e-16,2.1928293183351522e-09,1.4902844387955471e-12,-2.9964131329342158e-37,-8.1863696468531851e-30,1.2862516396121398e-31,-3.9611513010668948e-15,-2.5765225232199865e-25,2.4038696887822896e-17,-9.664040006458667e-18,6.1308695470350469e-30,-1.2288984892726538e-28,5.0608992369958182e-24,2.2680819799405173e-27,2.3771056154091915e-42,5.8738185910597554e-29,2.3811608221567503e-18,1.9787739612037652e-38,1.9838462817676921e-15,-1.8463056482012066e-31,-6.7851524006386529e-30,-4.8512118496667911e-19,-1.4923055997027635e-15,-1.3895826621323813e-46,1.6296982343442089e-19,2.9952116243567795e-22,1.2161945999758736e-26,4.4704629258227371e-33,0.88129999999999997,0.0,0.0,0.0,0.0098852486541720422,0.10880142873927739,9.9999999999975014e-05,3.7409593915482156e-07,2.1540821441519864e-06,6.3000687795054817e-07,3.1571888776155673e-12,1.5461946372935366e-06,1.34063681619114e-12,2.1466060132132644e-08,6.502652171119003e-14,5.4669944657215698e-16,1.4024848713221556e-09,2.8255708695529715e-09,2.1267550136861414e-08
2.776723468683365e-08,0.0027275910732224755,9.5327786030954139e-19,7.5655457400126716e-14,5.2754307115508695e-16,-4.8359007725488457e-16,2.2750418807710425e-09,1.6039032470270882e-12,-1.6942654305883905e-38,-8.1857305265086844e-30,1.2659413722058682e-31,-3.960809425441564e-15,-5.994129847926518e-26,2.4548498840224963e-17,-9.8446564175244415e-18,6.1157214153915675e-30,-1.2172941188055682e-28,5.4548578168962203e-24,2.5349946054835684e-27,1.5523182071172604e-42,5.8738238562248162e-29,2.0842386568247334e-18,1.9788094706652741e-38,1.9840624550700174e-15,-1.9292373761950966e-31,-6.9592587655193045e-30,-4.8512118499772318e-19,-1.4997906755825477e-15,-1.0123366586935686e-46,1.6308303522980657e-19,3.0597343567142353e-22,1.288299240676996e-26,4.4704629263980234e-33,0.88129999999999997,0.0,0.0,0.0,0.0098851600371409644,0.10880139915160113,9.9999999999974499e-05,3.810538704494334e-07,2.194199366898971e-06,6.415163861383648e-07,3.2159869937049275e-12,1.5752204076620797e-06,1.3406255638361596e-12,2.1865889426257257e-08,6.6247225032550821e-14,5.5688233313553717e-16,1.4821752546593951e-09,2.9555678445152169e-09,2.1664571948965413e-08
2.839948931161087e-08,0.002727590973257587,9.833080422753407e-19,7.8039971396223477e-14,3.4379908736182682e-16,-4.7433450234806474e-16,2.3792709116637943e-09,1.7539481259224089e-12,1.1306712341090075e-36,-2.597910477057103e-28,1.2487528543114308e-31,-3.9604122457186621e-15,3.816944685266649e-26,2.5181715144100968e-17,-1.0069255695742399e-17,6.1275374899927233e-30,-1.1986776193199575e-28,5.9758064529679514e-24,2.9027800997475086e-27,7.7046349158523071e-43,5.8737623903398291e-29,1.7664716094341866e-18,1.9788402801915293e-38,1.9842938008241505e-15,-2.0352118740318518e-31,-7.1760855019342918e-30,-4.8512118500773657e-19,-1.5089288548915772e-15,9.1489007179844903e-47,1.632066609477119e-19,3.1398207668753676e-22,1.3817346093667227e-26,4.4704629265864433e-33,0.88129999999999997,0.0,0.0,0.0,0.0098850499563035363,0.10880136239435555,9.9999999999973862e-05,3.8969613022755317e-07,2.2440291934848073e-06,6.5581240981152495e-07,3.2890204224428934e-12,1.6112734463671551e-06,1.3406115861019708e-12,2.2362519361461532e-08,6.7763466067111907e-14,5.6953054668186802e-16,1.5852985791671902e-09,3.1222251808898515e-09,2.2157775492744741e-08
2.8439005225659446e-08,0.0027275909670098583,9.8478204582834723e-19,7.8157070525340155e-14,3.5796709887181675e-16,-4.7376270983738947e-16,2.3858624099813906e-09,1.7636625777339489e-12,1.1564445264082897e-36,-1.930152267614641e-29,1.247955923896533e-31,-3.9603883329462747e-15,3.9796861193919323e-26,2.5221286480654417e-17,-1.0083301454655478e-17,6.1286155737324102e-30,-1.1973545723991304e-28,6.0095598763196457e-24,2.9271761992101055e-27,7.386553916957032e-43,5.8737576758206375e-29,1.7483037991102143e-18,1.9788416646210851e-38,1.9843070275104992e-15,-2.0419440547108597e-31,-7.1896559990445242e-30,-4.8512118500770575e-19,-1.5094941701158496e-15,1.1152099071771954e-46,1.6321381540019211e-19,3.1448236216934166e-22,1.3877183855857767e-26,4.470462926586117e-33,0.88129999999999997,0.0,0.0,0.0,0.0098850430764540961,0.10880136009697798,9.9999999999973821e-05,3.9023622093559684e-07,2.2471433120090057e-06,6.5670584064651569e-07,3.2935846502517332e-12,1.6135265819898301e-06,1.3406107125207473e-12,2.239355627447959e-08,6.7858223591310683e-14,5.7032099742968684e-16,1.5918977183782159e-09,3.1328331826917205e-09,2.2188600531333566e-08
2.8518037053756598e-08,0.0027275909545144256,9.8793246584570289e-19,7.8407320138067338e-14,4.1154523598376099e-16,-4.7262110957404279e-16,2.3990726004951773e-09,1.783212392526359e-12,1.0746034261772477e-36,-9.4201313337724516e-30,1.2464558930953873e-31,-3.9603408058026997e-15,3.8885095780438988e-26,2.5300429595634444e-17,-1.0111395910730941e-17,6.1286193245519956e-30,-1.1946511015293714e-28,6.0774958007345181e-24,2.976484046354733e-27,6.9148738391204076e-43,5.8737528117051132e-29,1.7125230248891498e-18,1.9788442917152492e-38,1.9843330769008529e-15,-2.0554468539581689e-31,-7.2168035322219699e-30,-4.8512118500721551e-19,-1.5106227629265556e-15,1.4893154093485081e-46,1.6322793474086049e-19,3.1548284256841361e-22,1.3997372296060093e-26,4.4704629265775641e-33,0.88129999999999997,0.0,0.0,0.0,0.0098850293168269727,0.10880135550220534,9.999999999997374e-05,3.9131638451943004e-07,2.2533714619156943e-06,6.584926772141557e-07,3.3027129776317881e-12,1.6180327895277562e-06,1.340608965367907e-12,2.2455629228555043e-08,6.8047735960438678e-14,5.7190187671815576e-16,1.6051508016375451e-09,3.1541173396709112e-09,2.2250250543960616e-08
2.8557552967805174e-08,0.0027275909482667227,9.8969368647268019e-19,7.8547193114737835e-14,4.4336576930134033e-16,-4.7205121420180236e-16,2.4056912931201595e-09,1.793047977074268e-12,9.7869523110339559e-37,-7.5434751418186992e-30,1.245752431012538e-31,-3.9603171893877399e-15,3.6682330565751732e-26,2.5340001871117996e-17,-1.0125444608540631e-17,6.1275907458759014e-30,-1.1932705736782944e-28,6.1116791088154789e-24,3.0013977164731923e-27,6.7507327219868241e-43,5.8737525789279591e-29,1.6949062984754215e-18,1.9788455502520685e-38,1.9843459023444559e-15,-2.062217477308557e-31,-7.230380573107401e-30,-4.851211850067972e-19,-1.5111860422203606e-15,1.6435888435202092e-46,1.6323490065711004e-19,3.1598303743101119e-22,1.405772344192179e-26,4.4704629265700958e-33,0.88129999999999997,0.0,0.0,0.0,0.009885022437049305,0.10880135320481024,9.9999999999973699e-05,3.9185645739534466e-07,2.2564854932550303e-06,6.5938608292903241e-07,3.3072770771397554e-12,1.6202858613981394e-06,1.3406080917962925e-12,2.2486665269185731e-08,6.8142490803480953e-14,5.7269230524793891e-16,1.6118047957969773e-09,3.1647935387934204e-09,2.2281075517998986e-08
2.8636584795902326e-08,0.002727590935771343,9.9356775229840152e-19,7.8854815778224925e-14,4.9032828591022699e-16,-4.7091324764655892e-16,2.418955900454635e-09,1.8128410543786317e-12,7.8161949079981269e-37,-7.1146453251250056e-30,1.2444379106512626e-31,-3.960270247284848e-15,3.170952127727606e-26,2.5419147678131225e-17,-1.0153544944805755e-17,6.1249546170233994e-30,-1.1904516434074038e-28,6.1804784391682853e-24,3.0517492400374438e-27,6.469930379710417e-43,5.8737533671179072e-29,1.6602135684435861e-18,1.9788479799121991e-38,1.9843711595296312e-15,-2.0757971827888406e-31,-7.2575411472902092e-30,-4.8512118500593101e-19,-1.5123105704442853e-15,1.8621260495427616e-46,1.6324864671296599e-19,3.1698333636580838e-22,1.4178940754085232e-26,4.4704629265546138e-33,0.88129999999999997,0.0,0.0,0.0,0.0098850086775658045,0.10880134861000247,9.9999999999973618e-05,3.9293658531548263e-07,2.2627134685795405e-06,6.6117286917636948e-07,3.316405147606689e-12,1.6247919412295758e-06,1.3406063446626805e-12,2.2548736476385763e-08,6.8331997801804608e-14,5.7427314004683594e-16,1.6251678144649109e-09,3.1862142881772535e-09,2.2342725401525803e-08
2.8676100709950902e-08,0.002727590929523667,9.9562753785903681e-19,7.9018358398520141e-14,5.0033744453081169e-16,-4.7034522728837289e-16,2.4256018241139789e-09,1.8227987693216349e-12,7.1167092092915718e-37,-7.5842019203885528e-30,1.2438265617250508e-31,-3.9602469200847475e-15,2.9825630704958571e-26,2.5458720872739164e-17,-1.0167596583728898e-17,6.1238353975333399e-30,-1.1890131164373811e-28,6.2150952727592824e-24,3.0771889940561193e-27,6.3232777920046114e-43,5.8737533445311149e-29,1.6431347825672413e-18,1.9788491540918848e-38,1.9843835932959049e-15,-2.0826062694412894e-31,-7.2711246442130072e-30,-4.8512118500557683e-19,-1.5128718208708683e-15,1.9270438541209118e-46,1.6325542761642385e-19,3.1748344038238519e-22,1.4239807387898272e-26,4.4704629265483284e-33,0.88129999999999997,0.0,0.0,0.0,0.009885001797859996,0.10880134631258978,9.9999999999973577e-05,3.9347664035983123e-07,2.2658274125107396e-06,6.6206624969100561e-07,3.3209691184865481e-12,1.6270449491457627e-06,1.340605471100686e-12,2.2579771642418667e-08,6.8426749955199109e-14,5.7506354630228774e-16,1.6318768890849399e-09,3.196958882384323e-09,2.2373550311014389e-08
2.8755132538048054e-08,0.0027275909170283406,9.9988034133662613e-19,7.9356006570963591e-14,5.0863032754140138e-16,-4.6921121816790976e-16,2.4389209041110843e-09,1.8428371100393738e-12,6.0060606996981656e-37,-7.1199121296034155e-30,1.2426947456535641e-31,-3.9602005480961677e-15,2.6620787435250011e-26,2.5537867170617948e-17,-1.0195702804841134e-17,6.1216674549183306e-30,-1.186077618807774e-28,6.2847653107675263e-24,3.1286014359071735e-27,6.034648043149082e-43,5.8737531432372989e-29,1.6095026292472611e-18,1.9788514163247978e-38,1.9844080782687518e-15,-2.0962629223014956e-31,-7.2982979702506147e-30,-4.8512118500495379e-19,-1.513992298333329e-15,1.9936811412593436e-46,1.6326880805312905e-19,3.1848355732523342e-22,1.4362057780065584e-26,4.4704629265373261e-33,0.88129999999999997,0.0,0.0,0.0,0.0098849880385203162,0.10880134171774675,9.9999999999973496e-05,3.9455673261740031e-07,2.272055212777727e-06,6.6385298545769249e-07,3.3300969313436836e-12,1.6315509008669113e-06,1.3406037239863292e-12,2.2641841098016665e-08,6.8616251565736346e-14,5.7664433649123529e-16,1.645350294147849e-09,3.2185166196700418e-09,2.2435200065442321e-08
2.8834164366145206e-08,0.0027275909045330502,1.0041877865391605e-18,7.9697988131427041e-14,5.1247069249536199e-16,-4.6808003225198124e-16,2.4522762915878178e-09,1.8630400776417424e-12,5.136732536338441e-37,-8.0368967496377436e-30,1.24168289044932e-31,-3.9601545460719833e-15,2.3862234811246711e-26,2.5617012606395888e-17,-1.0223812952394942e-17,6.1195203338883481e-30,-1.1830637753682573e-28,6.3550198936827202e-24,3.1807310676950116e-27,5.7581172504879542e-43,5.873752870040925e-29,1.5765589140536713e-18,1.9788535577071471e-38,1.984432061987258e-15,-2.1099708966043844e-31,-7.3254796322102816e-30,-4.8512118500440538e-19,-1.5151100833461394e-15,2.0060184919892158e-46,1.6328195024429592e-19,3.1948355258279641e-22,1.4484999229906213e-26,4.4704629265277024e-33,0.88129999999999997,0.0,0.0,0.0,0.0098849742792766239,0.10880133712288023,9.9999999999973415e-05,3.9563680110054922e-07,2.2782828960751937e-06,6.6563968748158757e-07,3.3392245720732926e-12,1.6360567669568768e-06,1.3406019768848238e-12,2.270390938323701e-08,6.880574957498182e-14,5.7822509687290452e-16,1.6588975406364434e-09,3.2401659019016836e-09,2.2496849733805075e-08
2.8913196194242358e-08,0.0027275908920377945,1.0085086466049274e-18,8.0041035200350767e-14,5.1817758723884702e-16,-4.6695170020547649e-16,2.4656679818588683e-09,1.8834085691413163e-12,4.3444258503866509e-37,-6.3748172735499416e-30,1.2407895301376382e-31,-3.9601089062196458e-15,2.1212687848120231e-26,2.5696156935301399e-17,-1.0251927028857966e-17,6.1172344465764096e-30,-1.1799710970746456e-28,6.4258622881809067e-24,3.233585884310324e-27,5.5020843074667309e-43,5.8737528571487807e-29,1.544289293082425e-18,1.9788555781447715e-38,1.9844555548963712e-15,-2.1237302106569126e-31,-7.352669535163615e-30,-4.8512118500389174e-19,-1.516225182610089e-15,1.9848808827132464e-46,1.6329485843340985e-19,3.2048342589585955e-22,1.4608633606926198e-26,4.4704629265187198e-33,0.88129999999999997,0.0,0.0,0.0,0.0098849605201289954,0.10880133252799018,9.9999999999973333e-05,3.9671684580977833e-07,2.2845104622007353e-06,6.674263556915259e-07,3.3483520403787278e-12,1.640562547236204e-06,1.3406002297961795e-12,2.2765976496060563e-08,6.899524397538838e-14,5.7980582739587284e-16,1.672518828932337e-09,3.26190690480956e-09,2.2558499316103242e-08
2.9071259850436662e-08,0.0027275908670473903,1.0171551647228692e-18,8.0727515386203466e-14,5.3200124234387194e-16,-4.6470359145863081e-16,2.4925602701838637e-09,1.924645722953967e-12,3.0834580441331298e-37,-6.8561710449775009e-30,1.239352619940868e-31,-3.9600186834361016e-15,1.6536373148736747e-26,2.5854442049062983e-17,-1.0308166977847104e-17,6.1125644681815423e-30,-1.1735473008802815e-28,6.5693236201523177e-24,3.3415032983931306e-27,5.0343852443666026e-43,5.8737529333156323e-29,1.4817178609688027e-18,1.9788592709574678e-38,1.9845011079501765e-15,-2.1514029302321904e-31,-7.4070737297747609e-30,-4.8512118500299204e-19,-1.5184473507730375e-15,1.8803644641441152e-46,1.6331998888965233e-19,3.2248280572417225e-22,1.485798861769626e-26,4.4704629265030996e-33,0.88129999999999997,0.0,0.0,0.0,0.0098849330021222453,0.10880132333813941,9.9999999999973171e-05,3.9887686390847946e-07,2.2969652421366248e-06,6.709995903849174e-07,3.3666064585454348e-12,1.6495738496452002e-06,1.3405967356575187e-12,2.2890107196550961e-08,6.9374221919499492e-14,5.8296719866281775e-16,1.6999843324134053e-09,3.3056647755278403e-09,2.2681798222508262e-08
2.9229323506630966e-08,0.0027275908420571243,1.0259263918641042e-18,8.142388950607744e-14,5.3422877861484045e-16,-4.6246670221317136e-16,2.5195977632139807e-09,1.9665557941426703e-12,2.3166371144696124e-37,-1.7998860681913047e-29,1.238372773495762e-31,-3.9599298216408288e-15,1.2615807697825865e-26,2.6012723147272442e-17,-1.0364422670115394e-17,6.108012723232834e-30,-1.1668023702072966e-28,6.7151756101833073e-24,3.4524188461600514e-27,4.6214553689552169e-43,5.8737526250448138e-29,1.4216813818778076e-18,1.9788625316636681e-38,1.9845448153058895e-15,-2.1792812241240376e-31,-7.461509946982832e-30,-4.8512118500224882e-19,-1.5206588568101131e-15,1.7195898910327125e-46,1.6334423115432083e-19,3.2448169494339023e-22,1.5110137757806408e-26,4.4704629264903682e-33,0.88129999999999997,0.0,0.0,0.0,0.0098849054845006543,0.1088013141481943,9.9999999999973008e-05,4.0103678691750808e-07,2.3094195510006189e-06,6.7457268896874596e-07,3.3848601835211388e-12,1.6585848066585497e-06,1.3405932415704277e-12,2.3014233183698542e-08,6.9753185337704784e-14,5.8612844988994622e-16,1.727748407379061e-09,3.3497916374541111e-09,2.2805096784662171e-08
2.938738716282527e-08,0.002727590817067,1.034789626331207e-18,8.2127565063362762e-14,5.2894902244533157e-16,-4.6024098396532883e-16,2.5467804461400679e-09,2.009146043795243e-12,1.9112022180409219e-37,-1.2537718045717619e-29,1.237839118055878e-31,-3.9598422651898035e-15,9.6254822068096618e-27,2.6171000031686565e-17,-1.0420694123140528e-17,6.1035203218237227e-30,-1.1597323990372967e-28,6.8634447071791968e-24,3.5663987636899086e-27,4.2467099299175679e-43,5.8737520611383664e-29,1.364077432256152e-18,1.9788653855689008e-38,1.9845867515431543e-15,-2.2073652330945878e-31,-7.5159775487696129e-30,-4.8512118500167037e-19,-1.522859754041978e-15,1.5329389414413287e-46,1.6336761582963184e-19,3.2648009175150702e-22,1.5365095964511942e-26,4.4704629264806693e-33,0.88129999999999997,0.0,0.0,0.0,0.009884877967264831,0.1088013049581547,9.9999999999972846e-05,4.0319661484086846e-07,2.3218733871972298e-06,6.7814565087388274e-07,3.4031132129674724e-12,1.6675954168411423e-06,1.3405897475349877e-12,2.3138354441601228e-08,7.0132134169649455e-14,5.8928958067226296e-16,1.7558126563925963e-09,3.3942888960367659e-09,2.2928395002569784e-08
