Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663)
5.330166299745375e-06,0.0017362521549353668,3.4041002262746699e-10,1.8961029416632178e-09,6.9350011122889078e-16,1.9944472188622878e-07,3.3200910559229034e-06,0.00011412784186872978,2.0933469105156218e-24,1.2903590137348043e-24,1.3098352832447889e-17,1.132640088980597e-09,2.9752418160353349e-17,2.1203833649065047e-11,1.767604545556253e-09,1.1345444353344642e-14,7.4415951538736022e-16,1.7654808741708428e-13,2.2177099658610859e-12,1.1823458018415297e-20,3.4096199343825719e-11,7.0951925587103453e-17,3.4669279850322206e-12,5.5375238325846449e-11,3.1185387278585944e-05,2.8139571990311925e-13,1.2778663952937696e-10,2.1542794443789801e-05,1.2018928510426162e-31,3.6071617665766633e-16,1.3362266166601758e-10,5.4248007458523035e-11,5.2230515165363089e-20,0.88129999999999997,0.0,0.0,0.0,0.005012600351453885,0.1072538587092292,9.9999992393533794e-05,6.8089218716041783e-05,6.9440335720378702e-05,1.8513569022954959e-05,9.5507608300456779e-11,2.7821461465360875e-05,8.2474527668786724e-12,6.4021042840777358e-07,7.4192440182588584e-13,1.0795523167520877e-14,0.0013794773316232114,0.0015406963343707063,3.6954681755359651e-05,0.0016453748809563086,8.0628063547730181e-13,9.1325115671912355e-09,3.4174617620180498e-12,2.481409101574569e-08,3.7455607547986122e-05,1.2577456141475041e-06,1.4436588551265058e-06,8.4438743364599509e-08,5.1482918245977097e-07,1.8411685082345989e-05,2.3498475506845074e-09,3.1132935290675352e-05,3.2010377911197742e-08,2.230861169724596e-08
5.371195515255966e-06,0.0017362434079998478,3.4630711030708653e-10,1.896353038517758e-09,6.8848127556570307e-16,2.0089619788100805e-07,3.3199331997646311e-06,0.00011479091155119385,2.1491134828073881e-24,1.3189889483785009e-24,1.3533336404583667e-17,1.1577327073555255e-09,3.0226909150267945e-17,2.1439297764731462e-11,1.8112035007056806e-09,1.1864948809944018e-14,7.616970745889707e-16,1.7899896710762018e-13,2.2587635015882752e-12,1.217905448331384e-20,3.4865692458611136e-11,7.3484020522372725e-17,3.5175124597580851e-12,5.6591688214137131e-11,3.1361290844756014e-05,2.829671808454962e-13,1.2923277520257747e-10,2.1821557986530556e-05,1.2414337250502623e-31,3.7522937646234508e-16,1.3578995614650814e-10,5.5414857393302705e-11,5.3520641452477858e-20,0.88129999999999997,0.0,0.0,0.0,0.0049937861143809353,0.10724770824032406,9.9999992645551371e-05,6.7918508918584272e-05,6.9153390337779819e-05,1.844332708329288e-05,9.5107971111550766e-11,2.7714598332368195e-05,8.219032930559006e-12,6.3753156385709302e-07,7.3907464621103575e-13,1.075035091940301e-14,0.001384777581893348,0.0015473495402263259,3.7156163453577755e-05,0.0016520025748193343,8.0971995162546683e-13,9.1719535052131315e-09,3.430596656439446e-12,2.4911096408058438e-08,3.7668545447174019e-05,1.2682641581745045e-06,1.4556581332532744e-06,8.5152029482780053e-08,5.1916266420422793e-07,1.8664154978244816e-05,2.3409365933063136e-09,3.1308576694836639e-05,3.2189285732006911e-08,2.243329583008505e-08
5.412224730766557e-06,0.0017362347367007257,3.5224888006037645e-10,1.8966004012346349e-09,6.8379057951540976e-16,2.0234577091466071e-07,3.3197772817538441e-06,0.00011545125036841388,2.2059073801353235e-24,1.3480093757850199e-24,1.3978740276866518e-17,1.1831682838492237e-09,3.0703872525648269e-17,2.1675732133450869e-11,1.8555048547065092e-09,1.2403582720367609e-14,7.7949115059856099e-16,1.8146742229407468e-13,2.3002646285635684e-12,1.2542287290987346e-20,3.5646074469031566e-11,7.6084582013115095e-17,3.5683944257030696e-12,5.7823653272719822e-11,3.1536527788330629e-05,2.8453247265809408e-13,1.3068147842210132e-10,2.2101393845516076e-05,1.2819554631539231e-31,3.9019733496740481e-16,1.3797289417911564e-10,5.6595802423156867e-11,5.4832329227795286e-20,0.88129999999999997,0.0,0.0,0.0,0.0049751142108566014,0.10724160361244692,9.999999290857772e-05,6.7746572879965713e-05,6.8868634968491122e-05,1.8373607165117105e-05,9.4711423327803472e-11,2.7608539051118179e-05,8.1908333226661697e-12,6.34873408339625e-07,7.3624632718477375e-13,1.070552787654314e-14,0.0013900328265154288,0.0015539563767088527,3.7356821875478128e-05,0.0016585781522810484,8.1313495255267666e-13,9.211120540533234e-09,3.4436200819990323e-12,2.5007302514671589e-08,3.7880750703276225e-05,1.278783026881537e-06,1.467657083096119e-06,8.586533619874246e-08,5.2349601444286788e-07,1.8917695466968024e-05,2.332091832155155e-09,3.1483553235214066e-05,3.236750353777278e-08,2.2557499078765837e-08
5.453253946277149e-06,0.0017362261402037566,3.5823510724031814e-10,1.8968449881517194e-09,6.789668555557557e-16,2.0379344560581618e-07,3.3196232868877328e-06,0.00011610887925190652,2.2637387225947941e-24,1.3774222225575547e-24,1.4434709818300697e-17,1.2089485365495831e-09,3.1183253981690132e-17,2.1913135190775814e-11,1.9005136540601193e-09,1.2961877148461696e-14,7.9754301186837297e-16,1.8395347265386918e-13,2.3422150699222299e-12,1.291325330192639e-20,3.6437404654234653e-11,7.8754830209633404e-17,3.6195724326560011e-12,5.907117563607764e-11,3.1711103040125269e-05,2.8609164162903539e-13,1.3213269869708718e-10,2.2382292952774279e-05,1.3234742301341805e-31,4.0563012216123875e-16,1.4017142016903502e-10,5.7790861979568951e-11,5.6165768788810516e-20,0.88129999999999997,0.0,0.0,0.0,0.0049565829838904623,0.10723554431392672,9.9999993182778887e-05,6.7573475384436689e-05,6.8586044030096623e-05,1.8304403255766513e-05,9.4317928446939795e-11,2.7503274264405844e-05,8.1628513532050749e-12,6.3223571717169869e-07,7.3343919521532278e-13,1.0661049912972508e-14,0.0013952435748690647,0.0015605173636578,3.7556663092369693e-05,0.0016651022099176864,8.1652591452384945e-13,9.2500157551790599e-09,3.456533300334508e-12,2.5102718389406188e-08,3.809222898092866e-05,1.2893022320638395e-06,1.479655725719001e-06,8.6578664312373862e-08,5.2782924080587417e-07,1.9172297433431971e-05,2.3233125051204079e-09,3.16578698372135e-05,3.2545036566608088e-08,2.2681225093825742e-08
5.49428316178774e-06,0.001736217617646277,3.6426556732658823e-10,1.8970870067934631e-09,6.7477634464940513e-16,2.0523922642348818e-07,3.3194712001549061e-06,0.00011676381888765222,2.3226176267478671e-24,1.4072294276058158e-24,1.490139064243372e-17,1.2350751746608687e-09,3.1664998810712818e-17,2.2151505362267425e-11,1.9462349262545701e-09,1.3540372890968321e-14,8.1585391323947636e-16,1.8645713762689246e-13,2.3846165462913563e-12,1.3292049663627963e-20,3.7239741972757884e-11,8.1495992792698235e-17,3.6710450326369629e-12,6.0334296729817937e-11,3.1885021474443186e-05,2.8764473383912699e-13,1.3358638631724565e-10,2.2664246342586743e-05,1.3660063083702706e-31,4.2153792631029296e-16,1.423854784429806e-10,5.9000054689361319e-11,5.7521150596248428e-20,0.88129999999999997,0.0,0.0,0.0,0.0049381908025583655,0.10722952984082336,9.9999993468321242e-05,6.739927935257495e-05,6.8305592341746363e-05,1.8235709436711001e-05,9.3927450545720835e-11,2.739879476288946e-05,8.1350844731170016e-12,6.2961824955106269e-07,7.3065300471402692e-13,1.061691296817259e-14,0.0014004103285949786,0.0015670330130230193,3.7755693105930133e-05,0.0016715753351743993,8.1989310955845328e-13,9.2886421843997589e-09,3.4693375539157911e-12,2.5197352948525851e-08,3.8302985878447978e-05,1.2998217854866473e-06,1.4916540820389503e-06,8.7292014626248459e-08,5.3216235090814042e-07,1.942795186498618e-05,2.3145978620193131e-09,3.1831531369818122e-05,3.2721889995050381e-08,2.2804477482889361e-08
5.5353123772983314e-06,0.0017362091682016384,3.7034003593592161e-10,1.8973263285484524e-09,6.6993806894513031e-16,2.0668311782803061e-07,3.3193210070694963e-06,0.00011741608972744881,2.3825542144708982e-24,1.4374328811952182e-24,1.5378928614365677e-17,1.2615498988170226e-09,3.2149052026893917e-17,2.2390841094232943e-11,1.9926736802887222e-09,1.4139620282164881e-14,8.3442509607087644e-16,1.8897843641683761e-13,2.4274707758782905e-12,1.3678773830465722e-20,3.8053145073342331e-11,8.4309305052952249e-17,3.722810784273769e-12,6.1613057302604493e-11,3.2058287911666212e-05,2.8919179446004391e-13,1.35042492313128e-10,2.2947245146716155e-05,1.4095681047744163e-31,4.3793104987893693e-16,1.4461501325204793e-10,6.0223398410478165e-11,5.8898665265668792e-20,0.88129999999999997,0.0,0.0,0.0,0.0049199360606887689,0.10722355969654133,9.999999376537132e-05,6.7224045946929372e-05,6.8027255103418022e-05,1.816751987869754e-05,9.353995425093565e-11,2.7295091477688714e-05,8.1075301722141203e-12,6.2702076836243994e-07,7.2788751383796113e-13,1.0573113043796375e-14,0.0014055335819815058,0.0015735038292584965,3.7953917851399005e-05,0.0016779981068219514,8.2323680563534746e-13,9.3270028190006404e-09,3.4820340670022829e-12,2.5291214977602907e-08,3.8513026930883774e-05,1.3103416989277838e-06,1.5036521728658399e-06,8.8005387944836454e-08,5.3649535233421024e-07,1.9684649846708464e-05,2.3059471639779124e-09,3.2004542648175344e-05,3.2898068940645867e-08,2.2927259812469074e-08
5.576341592808923e-06,0.0017362007910453542,3.7645828888228232e-10,1.8975630968477871e-09,6.6598982567318997e-16,2.0812512434091024e-07,3.3191726930958488e-06,0.00011806571198854813,2.4435586146066265e-24,1.4680345164510677e-24,1.5867469829490848e-17,1.2883744010108299e-09,3.2635358351838078e-17,2.2631140852807843e-11,2.0398349063752508e-09,1.4760179406310872e-14,8.5325778910118992e-16,1.9151738802158022e-13,2.4707794744428662e-12,1.4073523554286781e-20,3.887767229177605e-11,8.7196010000038822e-17,3.7748682530306268e-12,6.2907497424451706e-11,3.223090711816942e-05,2.9073286855469092e-13,1.3650096845668891e-10,2.3231280594528232e-05,1.4541761527173978e-31,4.5481991079280657e-16,1.4685996878072993e-10,6.1460910229638517e-11,6.0298503568377411e-20,0.88129999999999997,0.0,0.0,0.0,0.0049018171768093434,0.1072176333918182,9.9999994074095977e-05,6.7047834584721438e-05,6.7751007895817188e-05,1.8099828841670672e-05,9.3155404737880818e-11,2.7192155479936831e-05,8.0801859790938035e-12,6.2444304016733704e-07,7.2514248447798954e-13,1.0529646203496445e-14,0.0014106138219774462,0.0015799303093352241,3.8151343197473656e-05,0.0016843710949724228,8.2655726671056106e-13,9.3651006054199161e-09,3.4946240456747673e-12,2.5384313131765237e-08,3.8722357609927876e-05,1.3208619842037498e-06,1.5156500189497771e-06,8.8718785073670813e-08,5.4082825263358241e-07,1.9942382561528561e-05,2.297359683422946e-09,3.2176908433510828e-05,3.3073578462202004e-08,2.3049575608141103e-08
5.617370808319514e-06,0.0017361924853703898,3.8262010223910016e-10,1.8977975586023668e-09,6.6217067655481107e-16,2.0956525039889719e-07,3.3190262438762373e-06,0.00011871270562249468,2.5056409530832726e-24,1.4990362109625076e-24,1.6367160591965314e-17,1.3155503633488968e-09,3.3123862208210665e-17,2.2872403086931285e-11,2.0877235730530987e-09,1.5402621676186117e-14,8.7235320736619517e-16,1.9407401120411685e-13,2.5145443549515403e-12,1.4476396842783145e-20,3.9713381605110436e-11,9.0157357248855385e-17,3.8272160055538603e-12,6.4217656395461767e-11,3.2402883799139144e-05,2.9226800044912447e-13,1.3796176735814467e-10,2.3516344026180827e-05,1.4998471018487299e-31,4.7221505930539625e-16,1.4912028914356387e-10,6.2712606358096789e-11,6.1720856452091393e-20,0.88129999999999997,0.0,0.0,0.0,0.004883832597319419,0.10721175044567138,9.99999943946624e-05,6.6870702727826818e-05,6.7476826729252794e-05,1.8032630686440721e-05,9.2773767798388669e-11,2.7089977998518048e-05,8.0530494661181215e-12,6.2188483566004796e-07,7.2241768273177708e-13,1.0486508580614351e-14,0.0014156515272448404,0.0015863129417754459,3.8347974937460011e-05,0.0016906948599624354,8.2985475221783789e-13,9.4029384400033628e-09,3.5071086754893202e-12,2.5476655918868249e-08,3.893098331550079e-05,1.3313826531056252e-06,1.5276476409220835e-06,8.9432206817692238e-08,5.4516105931962086e-07,2.0201141303414555e-05,2.28883470556387e-09,3.2348633425956471e-05,3.324842355264396e-08,2.3171428349567139e-08
5.6584000238301055e-06,0.0017361842503677177,3.8882525229818105e-10,1.8980297415327537e-09,6.5820027017935312e-16,2.1100350047785079e-07,3.3188816454383183e-06,0.00011935709039234686,2.5688113644305254e-24,1.5304398435611938e-24,1.6878147398356185e-17,1.343079460870184e-09,3.3614507798377394e-17,2.3114626283079471e-11,2.1363446331618034e-09,1.6067526778555635e-14,8.9171255348359455e-16,1.9664832460099612e-13,2.5587671283575665e-12,1.4887492013075827e-20,4.0560330732813674e-11,9.3194603240448722e-17,3.8798526178578837e-12,6.5543572968443824e-11,3.2574222616336074e-05,2.9379723390654333e-13,1.3942484221882651e-10,2.3802426860403361e-05,1.5465977263957438e-31,4.901271406747477e-16,1.5139591841783193e-10,6.3978502384320594e-11,6.3165914989749224e-20,0.88129999999999997,0.0,0.0,0.0,0.0048659807882890579,0.10720591038296483,9.9999994727237892e-05,6.6692706468029779e-05,6.7204687917023031e-05,1.7965919844464325e-05,9.239500966470389e-11,2.6988550374143605e-05,8.0261182365343094e-12,6.1934592848705675e-07,7.1971287767911695e-13,1.0443696358272836e-14,0.0014206471705942155,0.0015926522091352163,3.8543818811160395e-05,0.0016969699552265331,8.3312951835163259e-13,9.4405191837218388e-09,3.5194891275089142e-12,2.5568251742758925e-08,3.913890939659817e-05,1.3419037175068292e-06,1.5396450593743895e-06,9.014565398575016e-08,5.4949377988275707e-07,2.0460917445027745e-05,2.2803715245593705e-09,3.2519722282288285e-05,3.342260915658464e-08,2.3292821482739179e-08
5.699429239340697e-06,0.0017361760852685445,3.9507351564796791e-10,1.8982596715505211e-09,6.5443813891957894e-16,2.1243987909058242e-07,3.3187388840159281e-06,0.0001199988858341596,2.6330799907411713e-24,1.5622472941905011e-24,1.740057693607086e-17,1.3709633600411221e-09,3.4107239142131052e-17,2.3357808933022833e-11,2.1857030204964633e-09,1.6755484494355616e-14,9.1133701721274644e-16,1.9924034667842002e-13,2.6034495032124588e-12,1.5306907654023105e-20,4.1418577082574975e-11,9.6309011651064735e-17,3.9327766705709493e-12,6.6885285237964249e-11,3.2744928179215626e-05,2.9532061235200646e-13,1.4089014695143347e-10,2.4089520610595113e-05,1.5944449285791065e-31,5.0856691513719944e-16,1.5368680063908127e-10,6.5258613147388641e-11,6.4633870405182185e-20,0.88129999999999997,0.0,0.0,0.0,0.004848260239426137,0.10720011273559071,9.9999995071990033e-05,6.6513900256204211e-05,6.6934568136873748e-05,1.7899690832643419e-05,9.2019097092747069e-11,2.6887864081334901e-05,7.99938993070244e-12,6.1682609580518112e-07,7.1702784196816339e-13,1.0401205778787496e-14,0.0014256012178026408,0.0015989485867992166,3.8738880493934281e-05,0.001703196925903389,8.3638181746234127e-13,9.4778456550270795e-09,3.5317665553760225e-12,2.5659108882293966e-08,3.9346141140883952e-05,1.3524251893408591e-06,1.5516422948838329e-06,9.0859127389339929e-08,5.538264217933603e-07,2.0721702453835632e-05,2.2719694453926216e-09,3.2690179607058251e-05,3.3596140162112289e-08,2.3413758414256083e-08
5.740458454851288e-06,0.001736167989292293,4.0136466921645711e-10,1.8984872996340835e-09,6.5040017252198757e-16,2.1387439076812697e-07,3.3185979461146542e-06,0.00012063811125241844,2.698456979987071e-24,1.5944604166451745e-24,1.7934596068631816e-17,1.3992037185293644e-09,3.4602000024365431e-17,2.3601949543110575e-11,2.2358036491241725e-09,1.7467095125060665e-14,9.3122777563505132e-16,2.0185009574525748e-13,2.6485931855991522e-12,1.5734742633439825e-20,4.2288177741109165e-11,9.9501852489486026e-17,3.9859867508243548e-12,6.8242830626210485e-11,3.2915005043862245e-05,2.9683817865538063e-13,1.4235763619253478e-10,2.437761688681309e-05,1.643405731499234e-31,5.2754526130302016e-16,1.5599287980995955e-10,6.6552952720439666e-11,6.6124914076645171e-20,0.88129999999999997,0.0,0.0,0.0,0.0048306694644655191,0.1071943570425888,9.9999995429086601e-05,6.6334336885270486e-05,6.6666444437021855e-05,1.7833938254588799e-05,9.1645997372243565e-11,2.6787910730736712e-05,7.9728622267045798e-12,6.1432511834945969e-07,7.1436235187711913e-13,1.0359033144811551e-14,0.0014305141274947601,0.0016052025428593285,3.8933165595386234e-05,0.001709376308696056,8.3961189797926408e-13,9.5149206291314291e-09,3.543942095017978e-12,2.5749235489229118e-08,3.9552683773450679e-05,1.3629470806246682e-06,1.5636393680124772e-06,9.1572627844250106e-08,5.5815899250692128e-07,2.0983487894053844e-05,2.2636277840344523e-09,3.2860009951530757e-05,3.3769021399232052e-08,2.3534242510237528e-08
5.7814876703618796e-06,0.0017361599616749802,4.0769849031623404e-10,1.8987128668826591e-09,6.4752841272742769e-16,2.1530704001026207e-07,3.3184588181668443e-06,0.00012127478572601891,2.7649524847440667e-24,1.6270810904577419e-24,1.8480351819243116e-17,1.4278021853618825e-09,3.5098734053252633e-17,2.3847046629832209e-11,2.2866514135545031e-09,1.8202969475682059e-14,9.5138599309447611e-16,2.0447758995944124e-13,2.6941998791846291e-12,1.6171096082151323e-20,4.3169189479000513e-11,1.0277440207289301e-16,4.0394814508089561e-12,6.9616245899646221e-11,3.3084457714362292e-05,2.9834997551829491e-13,1.4382726528320028e-10,2.4666707393380533e-05,1.6934972805294015e-31,5.4707317428415631e-16,1.5831409990825958e-10,6.7861534429080936e-11,6.7639237533618398e-20,0.88129999999999997,0.0,0.0,0.0,0.004813207000451891,0.1071886428499378,9.9999995798695566e-05,6.6154067551499432e-05,6.6400294225566357e-05,1.7768656798115501e-05,9.1275678310392229e-11,2.6688682064950349e-05,7.9465328392168292e-12,6.118427803236842e-07,7.1171618720311753e-13,1.0317174817489925e-14,0.0014353863513523605,0.0016114145383282347,3.9126679661058016e-05,0.0017155086321197755,8.4282000453398215e-13,9.5517468392745343e-09,3.5560168651660211e-12,2.5838639591941079e-08,3.9758542458439849e-05,1.3734694034296864e-06,1.5756362992913951e-06,9.2286156170159423e-08,5.6249149946787145e-07,2.1246265424242911e-05,2.2553458671245598e-09,3.3029217815052546e-05,3.3941257641640155e-08,2.3654277097560494e-08
5.822516885872471e-06,0.0017361520016747213,4.1407475659922822e-10,1.8989362756503026e-09,6.4343393177306228e-16,2.1673783132186518e-07,3.3183214871100789e-06,0.00012190892814090907,2.832576667756717e-24,1.660111114335886e-24,1.9037991344669448e-17,1.4567604020950543e-09,3.5597384716592486e-17,2.4093098712915391e-11,2.3382511913039563e-09,1.8963727553568613e-14,9.7181282132352932e-16,2.0712284732847752e-13,2.7402712855708762e-12,1.6616067391420543e-20,4.406166879352911e-11,1.0612794253864268e-16,4.0932593671891555e-12,7.100556726412137e-11,3.3253290650311309e-05,2.9985604458628135e-13,1.4529899016398233e-10,2.4956783915281161e-05,1.7447368471106511e-31,5.6716174969142218e-16,1.6065040489262147e-10,6.9184370959333265e-11,6.9177032434101168e-20,0.88129999999999997,0.0,0.0,0.0,0.0047958714042862947,0.10718296970952988,9.9999996180985117e-05,6.5973142100301483e-05,6.6136095216626879e-05,1.7703841222602519e-05,9.0908108156077291e-11,2.6590169939110945e-05,7.9203995140859308e-12,6.0937886889237128e-07,7.0908913074426858e-13,1.0275627207892654e-14,0.0014402183351402288,0.0016175850281852952,3.931942818167939e-05,0.0017215944177123512,8.4600637850794906e-13,9.5883269829239709e-09,3.567991969896134e-12,2.5927329113653571e-08,3.9963722307851887e-05,1.3839921698963661e-06,1.5876331092342313e-06,9.2999713191027069e-08,5.6682395011203681e-07,2.1510026783689476e-05,2.2471230303699413e-09,3.3197807652549204e-05,3.4112853614385944e-08,2.3773865469199033e-08
5.863546101383062e-06,0.0017361441085282149,4.2049324620804046e-10,1.8991575359362818e-09,6.4012884957828474e-16,2.1816676923067863e-07,3.3181859399884605e-06,0.00012254055713969227,2.9013397004661165e-24,1.6935523583980105e-24,1.9607661953374978e-17,1.4860800008493235e-09,3.609789532917546e-17,2.4340104352449709e-11,2.3906078381404535e-09,1.9750001194263887e-14,9.925093996143783e-16,2.0978588574086139e-13,2.7868091037182174e-12,1.7069756241061779e-20,4.4965671834627916e-11,1.0956376261043745e-16,4.1473191067001323e-12,7.2410830216693635e-11,3.3421508255185874e-05,3.0135642747464822e-13,1.4677276753052071e-10,2.5247838339262076e-05,1.7971418262996714e-31,5.8782221091636967e-16,1.6300173871462712e-10,7.0521474188086464e-11,7.073849059931514e-20,0.88129999999999997,0.0,0.0,0.0,0.0047786612578278763,0.10717733718069429,9.9999996576123588e-05,6.5791608688875149e-05,6.5873825509615239e-05,1.7639486377554055e-05,9.054325571231259e-11,2.6492366349616574e-05,7.8944600363362517e-12,6.0693317493450596e-07,7.0648096906579063e-13,1.0234386789724841e-14,0.0014450105171825974,0.0016237144598228832,3.9511416578843288e-05,0.0017276341782381157,8.4917125721179762e-13,9.6246637125639161e-09,3.5798684948555381e-12,2.6015311845376887e-08,4.0168228367927967e-05,1.3945153922748367e-06,1.59962981836649e-06,9.3713299736843556e-08,5.7115635186830818e-07,2.177476381348149e-05,2.2389586208963783e-09,3.3365783862913817e-05,3.428381398171883e-08,2.3893010875754575e-08
