Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355)
7.620500749674602e-09,0.0022818801643444183,1.5504767420217988e-12,8.9788409511579555e-09,7.7970000541648841e-11,2.2209946147498641e-09,1.4968203026858072e-06,5.0873094217773466e-08,2.0812916662478622e-30,-7.8250286661687196e-28,2.173354814090182e-23,2.2906249390835051e-21,1.2651896063705957e-21,1.223749103840731e-13,9.684549402943341e-19,2.635757430987547e-24,3.8563316428682553e-21,3.9999646520507808e-18,7.5328252746505679e-20,8.4011462645179952e-41,4.401074427637718e-30,4.0050166867154286e-28,1.0475588120142093e-36,7.3450277235226508e-24,2.174134592671717e-30,3.1958781647029634e-28,5.0076782849094091e-25,2.5425272363166756e-10,6.4986660249819553e-38,1.6972650321410472e-29,1.3830388721737357e-28,2.6750118418146951e-31,1.0895734945212713e-40,0.88129999999999997,0.0,0.0,0.0,0.0091427831929080453,0.10877528865740642,9.9999999877619831e-05,1.8160966667137815e-05,0.00021394114655768349,0.00018964732981896409,7.3932654596475963e-11,2.4566929858516918e-05,1.6228308158988965e-08,4.7322039397905023e-07,2.4050779597314225e-13,3.2556649324755544e-15,1.1208569815874636e-06,1.8315515125996901e-06,0.0001022457824668785,1.7654501889512759e-05,3.216748951644195e-15,1.1832256855493401e-10,1.1606365118658665e-13,1.1805095114620101e-09,0.0001775556249722705,1.202733935944472e-09,9.180296254504846e-11
7.711268350978062e-09,0.002281879462560212,1.586285380573061e-12,9.1799640968124714e-09,7.8848150799691678e-11,2.3224644344648397e-09,1.5302070439767463e-06,5.3229437467611881e-08,2.3284842260043935e-30,4.0975360883351443e-28,2.3730350734924105e-23,2.5194480141272358e-21,1.3784764058663674e-21,1.2711454021654834e-13,1.0126177207170644e-18,2.9016306028440353e-24,4.1441027302511448e-21,4.2771408401294429e-18,8.2145031014066156e-20,8.9278534037762921e-41,4.3624545722959747e-30,3.3084102319949802e-28,1.0545591128366e-36,7.2806128236627919e-24,2.3660177752720611e-30,3.4591991708272658e-28,5.4911185613444599e-25,2.6959010040628736e-10,7.3292803757325567e-38,1.7561955271374012e-29,1.4012207764605196e-28,2.7703442723714315e-31,1.2297668969923367e-40,0.88129999999999997,0.0,0.0,0.0,0.0091342842085605537,0.10877494502844043,9.9999999872879861e-05,1.8366053211170794e-05,0.00021623912328933749,0.00019167961838100731,7.4726564214131939e-11,2.4830962554468475e-05,1.6214011398392036e-08,4.7830250554563599e-07,2.43092649769636e-13,3.2906288787339053e-15,1.1595054757154412e-06,1.8862029720906669e-06,0.00010341177051376011,1.8053318463312014e-05,3.3115518804509571e-15,1.2191185946323488e-10,1.2009033164600132e-13,1.227931891162603e-09,0.00017959193121703843,1.2671368830563813e-09,9.6767626555831113e-11
7.802035952281523e-09,0.0022818787605407625,1.6224795546278042e-12,9.3831501846774323e-09,7.9725711220672948e-11,2.4272120108624644e-09,1.5638896784417474e-06,5.5663645833468466e-08,2.6028788640040368e-30,-5.7106265535753389e-28,2.5891376307298356e-23,2.7685608071360919e-21,1.5007133366777225e-21,1.3201089762840977e-13,1.0585987081776381e-18,3.1918211994617603e-24,4.4508085402458979e-21,4.5711665149461633e-18,8.9511917517555675e-20,9.4231855718159789e-41,4.3721470687635034e-30,3.1967946513700191e-28,1.0620586568899993e-36,7.2968026202984136e-24,2.573966347809336e-30,3.7429470449223764e-28,6.0168195002053295e-25,2.8565169357513951e-10,8.258922097980914e-38,1.807562918364993e-29,1.4196240945753296e-28,2.8682079500421428e-31,1.3873461695075567e-40,0.88129999999999997,0.0,0.0,0.0,0.009125794941694446,0.10877460091655479,9.9999999867983171e-05,1.8570883916121561e-05,0.00021853108852501262,0.00019370645278828818,7.5518391565956183e-11,2.5094283106037037e-05,1.6199731077437979e-08,4.8337128806238814e-07,2.4567053174355274e-13,3.3255011237031674e-15,1.1989844054995315e-06,1.9418463029036133e-06,0.00010457657380498917,1.8456017366461866e-05,3.4080607775960315e-15,1.255674131876283e-10,1.2420435623380688e-13,1.2765946919587399e-09,0.00018162644298122478,1.3341010257425512e-09,1.0193175528313793e-10
7.892803553584984e-09,0.0022818780582717344,1.6590584126443799e-12,9.5883937111773948e-09,8.0602679533406009e-11,2.5352980111835252e-09,1.5978654751779423e-06,5.8177230431268333e-08,2.9072248599902937e-30,1.4897264722826418e-27,2.8228454689630536e-23,3.039696339347535e-21,1.6325089086302776e-21,1.3706760998808841e-13,1.1064649795707372e-18,3.5083190048421091e-24,4.7775308385926278e-21,4.88291517994425e-18,9.7468078127397007e-20,9.9839436104389181e-41,4.3469540184987897e-30,2.7200550860327092e-28,1.066847524404576e-36,7.2547815437568843e-24,2.7992474886902641e-30,4.0485703140493061e-28,6.5880653877157658e-25,3.0246225836716346e-10,9.2985368922505647e-38,1.8529254123518391e-29,1.4374704818344347e-28,2.9686490190157221e-31,1.5643696472807863e-40,0.88129999999999997,0.0,0.0,0.0,0.0091173153990564554,0.10877425631660224,9.9999999862926072e-05,1.8775459080987308e-05,0.00022081704036907283,0.00019572783038749385,7.6308136001228081e-11,2.5356891185523166e-05,1.6185467208896244e-08,4.8842673736211543e-07,2.4824143868674627e-13,3.3602816387138679e-15,1.2393003792334268e-06,1.9984878102407882e-06,0.00010574019368446877,1.8862580025559006e-05,3.5062864732209497e-15,1.2928966104288966e-10,1.2840643575985627e-13,1.3265119976884579e-09,0.0001836591623300744,1.4036924685222209e-09,1.0730055386348347e-10
7.983571154888444e-09,0.0022818773557389017,1.6960211095814902e-12,9.7956892911002619e-09,8.1479100305053596e-11,2.6467832583383098e-09,1.632131696379627e-06,6.0771708081708871e-08,3.2445240270813247e-30,-2.6546110970211195e-27,3.0754138468213445e-23,3.3344017481163998e-21,1.7745055803579535e-21,1.4228833254316796e-13,1.1562856232928977e-18,3.8532571494914588e-24,5.1254028718168277e-21,5.2132964977113366e-18,1.0605509434929167e-19,1.0484925878963138e-40,4.3886524860710319e-30,3.0279460126259913e-28,1.0740258219168052e-36,7.3243684287058072e-24,3.0432204825636407e-30,4.3776076360854092e-28,7.2083620815363313e-25,3.2004706736097396e-10,1.046018698072175e-37,1.8964168036241649e-29,1.4559433656945681e-28,3.0717342206981093e-31,1.7631264925004751e-40,0.88129999999999997,0.0,0.0,0.0,0.0091088455872643682,0.10877391122349354,9.9999999857704948e-05,1.897977900483091e-05,0.00022309697702772261,0.00019774374862691107,7.7095796904395274e-11,2.5618786478380689e-05,1.617121980530913e-08,4.9346884950271786e-07,2.5080536751983841e-13,3.3949703966451035e-15,1.2804599342913709e-06,2.0561337380589195e-06,0.00010690263149685139,1.9272987908431683e-05,3.6062396919375205e-15,1.3307903020927477e-10,1.3269727354851704e-13,1.377697779255867e-09,0.00018569009133041704,1.4759780432311414e-09,1.1287928554206391e-10
8.074338756191905e-09,0.0022818766529281945,1.7333667885799765e-12,1.0005031396538498e-08,8.2354934346959755e-11,2.7617287224186234e-09,1.6666855979943064e-06,6.34486010895061e-08,3.6180504097802511e-30,4.8612715629984957e-27,3.3481733429361314e-23,3.6547318254419687e-21,1.9273815049161748e-21,1.4767674792990822e-13,1.2081317761167023e-18,4.2289194444067215e-24,5.4956108705674641e-21,5.5632571290494393e-18,1.1531706871574327e-19,1.1101396966593194e-40,4.3468381611986335e-30,2.3187132333965155e-28,1.0780277691169059e-36,7.2546145392600375e-24,3.3073417264162424e-30,4.7316918588176999e-28,7.8814477775131776e-25,3.3843191294114031e-10,1.1757146800052e-37,1.940924238397576e-29,1.4737050578143818e-28,3.1775416763685314e-31,1.9861584874216322e-40,0.88129999999999997,0.0,0.0,0.0,0.0091003855128074743,0.10877356563219691,9.9999999852316138e-05,1.9183843986778515e-05,0.00022537089680853251,0.00019975420505622407,7.7881373694897687e-11,2.5879968683190563e-05,1.6156988878991457e-08,4.9849762076612205e-07,2.5336231529197116e-13,3.4295673719172621e-15,1.3224695372714493e-06,2.1147902691129313e-06,0.00010806388858752501,1.9687222524245232e-05,3.7079310528957586e-15,1.3693594373522577e-10,1.3707756545186938e-13,1.4301658943439517e-09,0.00018771923205064409,1.5510253037153451e-09,1.1867327125097921e-10
8.165106357495365e-09,0.0022818759498256466,1.771094609551383e-12,1.021641476969306e-08,8.3230179738950659e-11,2.8801955086702593e-09,1.7015244295632379e-06,6.6209436929085705e-08,4.0313721504969832e-30,-1.0177893894918393e-26,3.6425338425498925e-23,4.0023241437044818e-21,2.0918514619627245e-21,1.5323656561222472e-13,1.2620766753245641e-18,4.6377507070893302e-24,5.8893961740658994e-21,5.9337819059844173e-18,1.2530076643852606e-19,1.1610498773315267e-40,4.4244534902972394e-30,3.1755741107329739e-28,1.085950023743991e-36,7.3841271669312781e-24,3.5931716755597941e-30,5.1125552437773358e-28,8.6113071118703696e-25,3.5764311093208316e-10,1.3204019617829515e-37,1.9840922136304961e-29,1.492475467093046e-28,3.286145108124481e-31,2.2362877697313659e-40,0.88129999999999997,0.0,0.0,0.0,0.0090919351820464029,0.10877321953773836,9.9999999846755888e-05,1.9387654326016044e-05,0.00022763879812057086,0.00020175919732625674,7.8664865827216453e-11,2.6140437511627496e-05,1.6142774442030832e-08,5.0351304765860732e-07,2.5591227918047016e-13,3.4640725404942405e-15,1.3653355841808352e-06,2.1744635250017405e-06,0.00010922396630259392,2.0105265423666188e-05,3.8113710698633725e-15,1.4086082054020708e-10,1.4154799986651885e-13,1.4839300869776585e-09,0.00018974658656067546,1.6289025184324395e-09,1.246878890215906e-10
8.255873958798826e-09,0.0022818752464174503,1.8092037021050752e-12,1.0429833743791577e-08,8.4104778588745314e-11,3.0022448492882637e-09,1.7366454352528971e-06,6.905574802919383e-08,4.4883752533501677e-30,2.2266521698230281e-26,3.9599878015624245e-23,4.3797508010447982e-21,2.2686692898547946e-21,1.5897152130688166e-13,1.3181956968296464e-18,5.0823648268441921e-24,6.3080567775547837e-21,6.3258946787752274e-18,1.3605572924574039e-19,1.2323582284283736e-40,4.2780528085382326e-30,9.4408616669328962e-29,1.0876260212578395e-36,7.1398768019844623e-24,3.902380415152691e-30,5.5220338626874329e-28,9.4021830343760669e-25,3.7770750284143392e-10,1.4816850423755183e-37,2.0248989657298154e-29,1.5098005032519521e-28,3.3976546763139644e-31,2.5166432267664159e-40,0.88129999999999997,0.0,0.0,0.0,0.0090834946012139876,0.10877287293520076,9.9999999841020472e-05,1.959121032178676e-05,0.00022990067947350478,0.00020375872318876173,7.9446272790591895e-11,2.6400192688433163e-05,1.612857650629101e-08,5.0851512690888107e-07,2.5845525649057347e-13,3.4984858798701347e-15,1.409064400583885e-06,2.2351595662181502e-06,0.00011038286598886517,2.0527098198961094e-05,3.9165701513275713e-15,1.44854075417821e-10,1.46109257747551e-13,1.5390039873101021e-09,0.00019177215693193608,1.7096786651684313e-09,1.3092857356429768e-10
8.346641560102287e-09,0.002281874542689893,1.8476932358478291e-12,1.0645283247579701e-08,8.4978906989677945e-11,3.1279380916104129e-09,1.7720458529310813e-06,7.1989071460515763e-08,4.9932880084653365e-30,-5.0543876798535142e-26,4.3021144721643569e-23,4.7882651945057181e-21,2.4586276009470017e-21,1.6488537655728602e-13,1.3765664092495705e-18,5.5655559994092389e-24,6.7529495275456538e-21,6.7406595098816765e-18,1.4763442656397409e-19,1.2766678500985401e-40,4.5674447012144226e-30,5.1222660893507783e-28,1.0979844898743132e-36,7.6227202743632466e-24,4.2367552818748182e-30,5.9620731766436376e-28,1.0258591645561908e-24,3.9865245933763395e-10,1.6613262471713607e-37,2.0644725134137219e-29,1.5292410148025343e-28,3.5121221495976906e-31,2.8306931909547478e-40,0.88129999999999997,0.0,0.0,0.0,0.0090750637764145381,0.10877252581972498,9.9999999835106122e-05,1.979451227338783e-05,0.0002321565394783155,0.00020575278049615676,8.0225594109250635e-11,2.6659233951381827e-05,1.6114395083408054e-08,5.1350385546957552e-07,2.6099124465512244e-13,3.5328073690796324e-15,1.4536622417916218e-06,2.296884392199085e-06,0.0001115405889938293,2.0952702484159346e-05,4.0235386005708183e-15,1.4891611903893449e-10,1.5076201262602002e-13,1.5954011112501742e-09,0.00019379594523732295,1.7934234236017681e-09,1.3740081567774014e-10
8.437409161405747e-09,0.0022818738386294344,1.8865623669602388e-12,1.0862758034568293e-08,8.5852414554136762e-11,3.2573366893837953e-09,1.8077229157767223e-06,7.5010948704268872e-08,5.5507079017225497e-30,-1.5535096833540049e-26,4.6705835593058018e-23,5.2299083053256398e-21,2.6625615085456902e-21,1.7098191811621879e-13,1.4372686163084863e-18,6.0903080619050725e-24,7.2254918363836211e-21,7.1791815988353984e-18,1.6009238436727813e-19,1.3004081277437059e-40,5.345838742971525e-30,1.6037939458831176e-27,1.127364867537473e-36,8.9214768320123422e-24,4.5982073495220766e-30,6.4347329812017747e-28,1.1185335716131799e-24,4.2050588259743856e-10,1.8612588811033587e-37,2.2049443588582168e-29,1.5532598015923786e-28,3.629864042283621e-31,3.1822776160707118e-40,0.88129999999999997,0.0,0.0,0.0,0.0090666427136248066,0.10877217818650822,9.9999999829009084e-05,1.9997560480167684e-05,0.00023440637684629201,0.00020774136720129905,8.1002829342022449e-11,2.6917561051251224e-05,1.6100230184790543e-08,5.1847923051504392e-07,2.6352024123426811e-13,3.5670369886829173e-15,1.4991352930202839e-06,2.3596439413786748e-06,0.00011269713666564578,2.1382059955160644e-05,4.1322866157394638e-15,1.5304735795501881e-10,1.5550693062396908e-13,1.6531348602608868e-09,0.00019581795355118009,1.8802071696212742e-09,1.4411016179686167e-10
8.528176762709208e-09,0.0022818731342226306,1.9258102040926861e-12,1.1082252219018208e-08,8.6725195847212425e-11,3.3905021918155409e-09,1.8436738527207815e-06,7.8122925361881655e-08,6.1656333269197756e-30,-5.7289359048007324e-27,5.0671597475344393e-23,5.7084380173245391e-21,2.8813504292660642e-21,1.7726495723581923e-13,1.5003844111924979e-18,6.6598065915521096e-24,7.7271638636967561e-21,7.6426084463026212e-18,1.7348834716562644e-19,1.3656003686031845e-40,5.9345641055268407e-30,2.3548227866635493e-27,1.1643717458421872e-36,9.9038353581811071e-24,4.9887798051643755e-30,6.9421934978623126e-28,1.2187521740179825e-24,4.4329620928310751e-10,2.0836040906299522e-37,2.5092685389426739e-29,1.5792772850918022e-28,3.7513018128094778e-31,3.5756492921432271e-40,0.88129999999999997,0.0,0.0,0.0,0.0090582314186947403,0.10877183003080404,9.9999999822725496e-05,2.0200355241522799e-05,0.00023665019038827639,0.00020972448135721063,8.1777978082175764e-11,2.7175173751787182e-05,1.608608182162747e-08,5.234412494398575e-07,2.6604224391508855e-13,3.6011747207550583e-15,1.5454896695847485e-06,2.4234440912499589e-06,0.00011385251035312497,2.1815152329876154e-05,4.2428242900047835e-15,1.5724819460202495e-10,1.6034467047277255e-13,1.7122185211093376e-09,0.00019783818394926748,1.9701009682035925e-09,1.5106221342655597e-10
8.618944364012668e-09,0.002281872429456171,1.9654358546980084e-12,1.1303759947645727e-08,8.759719417558238e-11,3.5274962345488726e-09,1.8798958880582832e-06,8.1326550913021876e-08,6.8434895690518341e-30,1.0703953663916421e-25,5.4937064958574515e-23,6.2273904575537678e-21,3.1159185796404315e-21,1.8373832932211973e-13,1.5659982225749903e-18,7.2774493496476467e-24,8.2595103590754897e-21,8.132130828395151e-18,1.878844150635589e-19,1.4579908648895991e-40,5.7244255384215792e-30,1.7785387412547078e-27,1.1983636638875677e-36,9.5533914411482253e-24,5.4106551824669453e-30,7.4867604765635954e-28,1.3270573810440061e-24,4.6705241299305052e-10,2.330685197482256e-37,2.8428660916006129e-29,1.6050478234396533e-28,3.8766391179661986e-31,4.0155099047007216e-40,0.88129999999999997,0.0,0.0,0.0,0.0090498298973470098,0.10877148134792242,9.9999999816251575e-05,2.0402896856894925e-05,0.00023888797901509069,0.00021170212111685166,8.2551039957487965e-11,2.7432071829674252e-05,1.607195000488117e-08,5.2838990985957848e-07,2.6855725051135044e-13,3.6352205488915872e-15,1.5927314170597088e-06,2.4882906584163313e-06,0.00011500671140571278,2.225196136834895e-05,4.3551616116081956e-15,1.6151902730362646e-10,1.6527588352846912e-13,1.7726652656741513e-09,0.00019985663850873492,2.0631765674602943e-09,1.5826262666828362e-10
8.709711965316129e-09,0.0022818717243168877,2.0054384628543446e-12,1.15272758825474e-08,8.8468815186248749e-11,3.6683805317093851e-09,1.916386240808291e-06,8.4623378499706132e-08,7.5901581226866422e-30,-8.3314398391733905e-27,5.9521896664808743e-23,6.7888027827800158e-21,3.3672343942368715e-21,1.9040589362404322e-13,1.634196856246613e-18,7.9468559799277673e-24,8.8241423330970626e-21,8.648983677230924e-18,2.0334617362599159e-19,1.5602040218862624e-40,5.3757370857501147e-30,1.0535445767840033e-27,1.2220037491605937e-36,8.9717501021640899e-24,5.866162164498997e-30,8.0708701445262587e-28,1.4440246746128332e-24,4.9180400634259577e-10,2.6050435281800607e-37,3.0917444998255877e-29,1.628943928309472e-28,4.0059844757453368e-31,4.5070467279639479e-40,0.88129999999999997,0.0,0.0,0.0,0.0090414381551767453,0.10877113213323097,9.9999999809583393e-05,2.0605185625768666e-05,0.00024111974173779294,0.00021367428473290825,8.3322014630339172e-11,2.7688255074508529e-05,1.6057834745287135e-08,5.3332520961135303e-07,2.710652589632331e-13,3.6691744582125583e-15,1.6408665114295946e-06,2.554189398642853e-06,0.00011615974117347712,2.2692468872856121e-05,4.469308463951037e-15,1.6586025027446283e-10,1.7030121378614671e-13,1.8344881508001926e-09,0.00020187331930809845,2.159506393294095e-09,1.6571711179476642e-10
8.80047956661959e-09,0.00228187101879173,2.0458171899028161e-12,1.1752794927685327e-08,8.9339905242055629e-11,3.8132168639998412e-09,1.9531421263941639e-06,8.8014964604914323e-08,8.4120172346810194e-30,1.5804360395085553e-26,6.4446829796671731e-23,7.3948881800152418e-21,3.6363156385673506e-21,1.9727153253689348e-13,1.7050695585448546e-18,8.6718830599296875e-24,9.422739588884515e-21,9.1944474048562459e-18,2.1994289045352749e-19,1.6705788642711988e-40,5.1280375051006446e-30,5.6979562508865114e-28,1.2338904578773285e-36,8.5585389169482774e-24,6.3577861277954143e-30,8.6970966209051665e-28,1.5702646495147392e-24,5.1758104402060615e-10,2.9094600343704007e-37,3.2418258528938307e-29,1.6505087054544811e-28,4.1393383523493408e-31,5.0559893143420903e-40,0.88129999999999997,0.0,0.0,0.0,0.0090330561976521145,0.108770782382153,9.9999999802717114e-05,2.0807221847667839e-05,0.00024334547766706498,0.00021564097055747311,8.4090901797565931e-11,2.7943723288756325e-05,1.604373605336018e-08,5.3824714675273924e-07,2.7356626733688817e-13,3.7030364353542744e-15,1.6899008593132797e-06,2.621146006933936e-06,0.00011731160100708754,2.3136656688061805e-05,4.5852746257648555e-15,1.7027225362508782e-10,1.7542129790160272e-13,1.89770011810543e-09,0.00020388822842720556,2.2591635413974823e-09,1.7343143261352148e-10
8.89124716792305e-09,0.002281870312867776,2.0865711908079663e-12,1.1980311939120593e-08,9.021032165079951e-11,3.9620670690860024e-09,1.990160756675682e-06,9.150286879200792e-08,9.3159780389534399e-30,-2.0206133495676231e-26,6.9733726708905735e-23,8.0486589288563591e-21,3.9242305143977344e-21,2.043391509663144e-13,1.7787080698556345e-18,9.4566371889755494e-24,1.005705283925267e-20,9.7698489967554946e-18,2.3774768442813617e-19,1.7704218980198719e-40,5.1901830334807156e-30,6.5491424647091201e-28,1.2431299309566522e-36,8.6622486020157847e-24,6.8881783858488232e-30,9.3681582915131587e-28,1.7064247704041621e-24,5.4441412516921205e-10,3.2469757691422336e-37,3.3336504371541422e-29,1.6716223190477735e-28,4.2767008872394025e-31,5.6686618919119677e-40,0.88129999999999997,0.0,0.0,0.0,0.0090246840301148896,0.10877043209016785,9.9999999795648807e-05,2.1009005822152468e-05,0.00024556518601264094,0.00021760217704177738,8.4857701190195075e-11,2.8198476287719422e-05,1.6029653939389847e-08,5.4315571956028163e-07,2.7606027382414276e-13,3.7368064684597182e-15,1.7398402981515053e-06,2.6891661176009273e-06,0.00011846229225779872,2.358450670114044e-05,4.7030697711883907e-15,1.7475542336626555e-10,1.8063676520955162e-13,1.9623139938579222e-09,0.0002059013679472067,2.3622217706886824e-09,1.8141140594460037e-10
