Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873)
1.3152534458086328e-06,0.001677812711193478,2.5102390993254115e-12,1.3148790702914928e-09,7.2966871648594462e-14,2.3264532611458831e-08,2.9361426310543472e-06,2.2620864454335554e-05,1.7656306316653878e-27,1.0675372252182991e-29,5.5133051018544755e-21,2.9813922362995982e-14,2.7094048779576275e-19,1.4719159366633102e-12,3.7511175621797867e-12,3.3186376161441901e-19,1.1641935029978467e-18,8.2961513091486127e-15,2.9972404577971621e-14,4.170346455007078e-24,1.244510631047757e-13,9.3361905132488801e-21,5.3439634481759671e-14,1.4938775890592846e-13,5.3147712296132528e-06,3.4612375175041696e-14,4.7054272500372208e-12,7.8181824801089305e-07,2.576688384174495e-35,-1.0038275972154243e-18,1.3580352899906667e-12,1.4478572995720022e-13,1.0815631732452491e-22,0.88129999999999997,0.0,0.0,0.0,0.0083755255177306188,0.10832286145371985,9.9999998478676207e-05,4.384272248098709e-05,9.7866621236875799e-05,2.3529114399144347e-05,1.538789936262032e-10,4.381116575811629e-05,7.7773993040241795e-12,1.0341288711155122e-06,1.2672962297015766e-12,1.8767041617459273e-14,0.00040870174887363729,0.0004220550164336414,6.9470993549265625e-06,0.00045390009610338271,2.0744875539189915e-13,2.0706353381909003e-09,7.5938584111432336e-13,5.0770245855055533e-09,6.5912790609332251e-06,1.044515335797245e-07,1.5087140130595775e-07,6.0281989947757051e-09,4.9176727243212077e-08,3.6672703488545568e-07,2.4701064466617178e-09,3.1002780755093997e-06,3.5611347921542382e-09,2.5114258715815734e-09,4.1998794024932296e-15,2.20843161514561e-06,5.1333409811625099e-12,1.7801748442230677e-10,1.2264533503385662e-07,2.0070462248708975e-12,2.6340529581766963e-11,4.3350011901560595e-08,1.1439845630409806e-10,9.2314310759519044e-11,2.5854392312137143e-10,3.6003192525658229e-16,1.5091933386281357e-09,2.8147863866357595e-09,1.2032722101055545e-16,9.5305339969805667e-14,6.7665595201548848e-17,4.5930209407636977e-13,2.7819044519798302e-09,5.8236996545019652e-09,3.6367985375963481e-14,1.4073725414007759e-08
1.3343260762863035e-06,0.0016778032690729224,2.6172655989132387e-12,1.3353832479348545e-09,7.2960265005191495e-14,2.3632874200032194e-08,2.9365714876660368e-06,2.3011217884692236e-05,1.8553917914113323e-27,1.1266561383459479e-29,5.7480546117971625e-21,3.0829437709982949e-14,2.8024069466061291e-19,1.498611430310921e-12,3.9342418464237984e-12,3.5328050760002719e-19,1.2180994723570966e-18,8.4725489134243231e-15,3.110939435718722e-14,4.4377831911809699e-24,1.3035863291265575e-13,1.0034780141839864e-20,5.5091408822195858e-14,1.5777721999129179e-13,5.3897822602235532e-06,3.5101746346930636e-14,4.8415299972509919e-12,8.0693159733354316e-07,2.7206249461519594e-35,-1.0025231685919744e-18,1.4098295246847109e-12,1.5271241083964857e-13,1.1350104390877434e-22,0.88129999999999997,0.0,0.0,0.0,0.0083565122652876581,0.10831674452105358,9.9999998450396108e-05,4.4235512342835636e-05,9.7664012574409239e-05,2.3469276069092711e-05,1.5355261784718397e-10,4.3697717002718264e-05,7.7603157329943013e-12,1.0319354964564851e-06,1.2640145735870111e-12,1.8727236952240841e-14,0.00041451284912125385,0.00042837881532936705,7.0394366058603098e-06,0.00046048116554747444,2.1054599865094623e-13,2.1016758362040134e-09,7.7018418988991518e-13,5.1496378007039002e-09,6.6793312446775272e-06,1.0663430482567817e-07,1.5401986291968836e-07,6.1647362913046141e-09,5.0309779595930861e-08,3.8075428839483579e-07,2.4638283347290577e-09,3.1211322512202119e-06,3.5849066794802087e-09,2.5281905972634755e-09,4.1915230562838894e-15,2.2625483682983971e-06,5.3946812527888682e-12,1.8040623900729409e-10,1.274225913898941e-07,2.0038486064250206e-12,2.6303702476772756e-11,4.3995735365904883e-08,1.1609658541580378e-10,9.3684623256689337e-11,2.6238182318972716e-10,3.6537634230498057e-16,1.5583813665371428e-09,2.9064069028746598e-09,1.2424383868384859e-16,9.8411559938624151e-14,6.9868091559571194e-17,4.7455768548798194e-13,2.8743255770387555e-09,5.9067063942941514e-09,3.6884472564224425e-14,1.4782332594470766e-08
1.3533987067639742e-06,0.0016777938713242813,2.7270031273747848e-12,1.3558411300202755e-09,7.2943454895299811e-14,2.4000481004301092e-08,2.9369971378927034e-06,2.3400784973666305e-05,1.9481138119181033e-27,1.1385055526142096e-29,5.9904070224972673e-21,3.186190735889533e-14,2.8970019991645999e-19,1.5253660769077388e-12,4.1231844746803972e-12,3.7584269675068079e-19,1.2737332907306767e-18,8.6499150868549307e-15,3.2268200184545704e-14,4.7173529590502729e-24,1.3644566595265151e-13,1.0774039841664294e-20,5.6766506072416616e-14,1.6646495886920573e-13,5.4646034740942458e-06,3.5589848156366556e-14,4.9792288410504374e-12,8.3240457947871915e-07,2.8701721438225538e-35,-1.0011255603804661e-18,1.4626264508301282e-12,1.6092115774386799e-13,1.1901826945967891e-22,0.88129999999999997,0.0,0.0,0.0,0.008337586766714155,0.10831065464574381,9.9999998422040494e-05,4.4622955436432039e-05,9.746029132256433e-05,2.3410115597394454e-05,1.532245594173641e-10,4.3585551418445624e-05,7.7433121206118687e-12,1.0297308135359865e-06,1.2607700349036262e-12,1.8687227068292277e-14,0.00042029602494699511,0.00043467607884327603,7.1315577041686311e-06,0.00046703366674219249,2.1362993315290015e-13,2.1325860857450629e-09,7.8093065457568815e-13,5.2219044279962939e-09,6.7671900497706475e-06,1.0881850934799542e-07,1.5717012400972756e-07,6.3014229139279013e-09,5.1444084392576168e-08,3.9504084803362957e-07,2.4576213964965601e-09,3.1415558917537859e-06,3.6081824506959709e-09,2.5446054452326005e-09,4.1832115811419354e-15,2.3169066965903641e-06,5.6648339554535582e-12,1.8278974368948951e-10,1.322950858599934e-07,2.0006704978130973e-12,2.6267118936096076e-11,4.4640156151573414e-08,1.1779113014244281e-10,9.5052043319052203e-11,2.6621162224424686e-10,3.7070947839356159e-16,1.6082586689686826e-09,2.999305051683244e-09,1.2821507292675754e-16,1.0156130759898225e-13,7.2101301355999995e-17,4.9003460236180291e-13,2.9680880742287021e-09,5.989379495344932e-09,3.739883207143586e-14,1.5513672974637925e-08
1.3724713372416448e-06,0.001677784517673158,2.8394687517299674e-12,1.376252975074408e-09,7.2974132680656646e-14,2.4367355859599187e-08,2.9374203585957725e-06,2.3789563844346696e-05,2.043846651153719e-27,1.1930480163453164e-29,6.2405799393387496e-21,3.2911305017225864e-14,2.9931818962440468e-19,1.5521797047763703e-12,4.3180323717111397e-12,3.9960241442068408e-19,1.3311222716304954e-18,8.8282540330545947e-15,3.3448858070441331e-14,5.0106912721597721e-24,1.4271459567576233e-13,1.1548333595435961e-20,5.8464858287769687e-14,1.7545575049979641e-13,5.5392369919305066e-06,3.6076697419477813e-14,5.1185116972611423e-12,8.582354697536119e-07,3.0255051815053615e-35,-9.9962989577879511e-19,1.5164253511204595e-12,1.6941638600839583e-13,1.2471071181465199e-22,0.88129999999999997,0.0,0.0,0.0,0.0083187485362371024,0.10830459166504842,9.9999998393610179e-05,4.5005108429634731e-05,9.7255580065327385e-05,2.3351606137204967e-05,1.528950108970551e-10,4.3474618594583053e-05,7.7263880231299161e-12,1.0275161164491002e-06,1.2575611554544362e-12,1.8647035450439396e-14,0.00042605149107354917,0.00044094691291048376,7.2234636338602586e-06,0.00047355765894509314,2.1670061474744084e-13,2.1633666062801834e-09,7.9162563405865757e-13,5.2938271037201212e-09,6.8548563837578455e-06,1.1100398653109901e-07,1.6032195313404639e-07,6.4382450000345388e-09,5.2579519521160076e-08,4.0958559313355084e-07,2.4514828109450404e-09,3.1615601815099386e-06,3.6309750367648483e-09,2.5606795348416507e-09,4.1749447454099922e-15,2.3714975143917072e-06,5.9439442616627828e-12,1.8516802311420763e-10,1.3726274269414098e-07,1.9975117999108627e-12,2.6230777730178844e-11,4.5283281183589735e-08,1.1948211025563484e-10,9.6416586901399388e-11,2.7003336497010305e-10,3.7603139574807079e-16,1.6588198043183795e-09,3.0934705414295029e-09,1.3224048378991852e-16,1.0475423931394146e-13,7.4364977186836376e-17,5.0573124233737627e-13,3.0631822422963549e-09,6.071721941918641e-09,3.7911083142090207e-14,1.6268042793234573e-08
1.3915439677193155e-06,0.0016777752078456097,2.9546790072208222e-12,1.3966187563343166e-09,7.2971239642543907e-14,2.473350151479307e-08,2.9378418264689953e-06,2.4177553015616626e-05,2.1426125089513081e-27,1.2715698715362185e-29,6.4987966247210046e-21,3.3977603593158039e-14,3.0909550842581682e-19,1.579052138083974e-12,4.5188722448729441e-12,4.2461370331525517e-19,1.3902935418990694e-18,9.007569548530636e-15,3.465140439839036e-14,5.3165359137026787e-24,1.4916784640508197e-13,1.2363922583614372e-20,6.01863975123534e-14,1.8475433549570954e-13,5.6136848511144989e-06,3.6562307424745947e-14,5.2593666209111995e-12,8.8442255674819885e-07,3.1866878097450143e-35,-9.9803131255183316e-19,1.5712254520233623e-12,1.7820247373737251e-13,1.3058108920355487e-22,0.88129999999999997,0.0,0.0,0.0,0.0082999970840724833,0.10829855541618298,9.9999998365105989e-05,4.538202743121084e-05,9.7049993739410691e-05,2.3293722351903162e-05,1.5256415278191885e-10,4.3364870948371427e-05,7.7095429930656185e-12,1.025292618207772e-06,1.254386558844879e-12,1.8606684112036613e-14,0.00043177945919216192,0.00044719142692804451,7.3151553734721273e-06,0.00048005320902734343,2.1975810093997207e-13,2.1940179343073196e-09,8.0226952159814148e-13,5.3654084284965895e-09,6.9423311489752402e-06,1.1319058552933301e-07,1.6347513306271695e-07,6.5751895575906016e-09,5.371597062630487e-08,4.2438738987790085e-07,2.445409915622335e-09,3.1811559455154427e-06,3.6532969525814e-09,2.5764216920176697e-09,4.1667223000073581e-15,2.4263120128319108e-06,6.2321570973782772e-12,1.875411017858028e-10,1.4232547991354358e-07,1.9943724063632164e-12,2.6194677546521912e-11,4.5925117350707861e-08,1.2116954541425073e-10,9.7778269867540835e-11,2.738470957982973e-10,3.8134215624031487e-16,1.7100593721528555e-09,3.1888931605983082e-09,1.3631963474882595e-16,1.0799001404649858e-13,7.6658873574040584e-17,5.2164601456161189e-13,3.159598449611355e-09,6.1537366168254497e-09,3.8421244378436076e-14,1.7045735052063549e-08
1.408709335149219e-06,0.0016777668662437805,3.060728122514364e-12,1.414908020784071e-09,7.2952924061429152e-14,2.5062411345629979e-08,2.9382201383399525e-06,2.4526067145927187e-05,2.2341590103664998e-27,1.2755531107710741e-29,6.7382577935563842e-21,3.4951699856002538e-14,3.180316752094105e-19,1.6032874586352909e-12,4.7048227578318253e-12,4.4824023439751733e-19,1.4450938136561659e-18,9.1697913178832148e-15,3.5752441047376135e-14,5.6030106883412545e-24,1.551353628940561e-13,1.3136645958800779e-20,6.1755551531446687e-14,1.9339011566447158e-13,5.6805308067001272e-06,3.6998304324236343e-14,5.3874704051787982e-12,9.082940793106494e-07,3.3368885554356334e-35,-9.9650049934503591e-19,1.6214008868672978e-12,1.8636222613273711e-13,1.3601880971990756e-22,0.88129999999999997,0.0,0.0,0.0,0.0082831945649892765,0.10829314551341737,9.9999998339389798e-05,4.5716825396864979e-05,9.6864307070698919e-05,2.324214209959428e-05,1.5226540083968326e-10,4.3267074212596894e-05,7.6944496962074169e-12,1.0232848861037622e-06,1.2515576582120906e-12,1.8570248428821228e-14,0.00043691129229283138,0.00045278907886338511,7.3974956109231099e-06,0.00048587494703943533,2.2249860518247716e-13,2.2214941258756977e-09,8.1180565739697141e-13,5.4295418871386906e-09,7.0208953879314189e-06,1.1515936645784616e-07,1.6631398108810728e-07,6.6985342891187407e-09,5.4739556596788673e-08,4.3792783965340889e-07,2.4399983947351809e-09,3.1984515119403081e-06,3.6729942748106222e-09,2.5903128984362176e-09,4.1593598590093246e-15,2.4758292435118806e-06,6.4994508913367612e-12,1.8967244608488133e-10,1.4696316472182388e-07,1.9915633712485113e-12,2.6162392368969125e-11,4.650167358546282e-08,1.2268522227573814e-10,9.9001351746475048e-11,2.7727263988274569e-10,3.8611235240980771e-16,1.7567506132855229e-09,3.275839989183492e-09,1.40036460405965e-16,1.1093856235103043e-13,7.8749017585054492e-17,5.3615450727611944e-13,3.2474954765701232e-09,6.2272718909066513e-09,3.8878617604359438e-14,1.7765838349921357e-08
1.4258747025791227e-06,0.0016777585597183896,3.1690246972105879e-12,1.4331595639537144e-09,7.2979574086553714e-14,2.5390734580954974e-08,2.938597885944044e-06,2.48739401285664e-05,2.3282558262260968e-27,1.2932672519152977e-29,6.9845891838114342e-21,3.5939443300994159e-14,3.270965777788421e-19,1.6275701341427039e-12,4.8957597284442585e-12,4.729681793578969e-19,1.501379079017849e-18,9.3328091501344413e-15,3.6871264030956124e-14,5.9014425325375752e-24,1.6125589026797906e-13,1.394256608902248e-20,6.3343382424326736e-14,2.0228242786987899e-13,5.7472293426244561e-06,3.743331639861589e-14,5.5168294762167457e-12,9.3245151628378437e-07,3.492096920400261e-35,-9.948785051160768e-19,1.6723859865743603e-12,1.9476423035650586e-13,1.4160484043173679e-22,0.88129999999999997,0.0,0.0,0.0,0.0082664615752394855,0.10828775701307984,9.99999983136151e-05,4.6047468953712744e-05,9.6678072848002639e-05,2.3191032742000004e-05,1.5196584126428735e-10,4.3170170041092123e-05,7.6794197484499046e-12,1.0212717262730927e-06,1.24875457618774e-12,1.8533714244950002e-14,0.00044202117132719897,0.00045836558673815071,7.4796638481243418e-06,0.00049167376513634619,2.2522851289314794e-13,2.2488665307252504e-09,8.2130100193089665e-13,5.4934027773919844e-09,7.0993058332385205e-06,1.1712884374078963e-07,1.6915361779465195e-07,6.8219599932242669e-09,5.5763805240315486e-08,4.5167473153455416e-07,2.4346363105233792e-09,3.2154320743119663e-06,3.692328737082323e-09,2.6039482038594938e-09,4.1520330100015817e-15,2.5255146863806883e-06,6.7743402155951052e-12,1.9179961517100578e-10,1.5167772591681176e-07,1.9887698133737112e-12,2.6130300423781223e-11,4.7077196359410765e-08,1.2419805772354887e-10,1.0022214073453138e-10,2.8069176213143787e-10,3.9087360593673842e-16,1.8039831669547071e-09,3.3637895583821689e-09,1.4379615147983085e-16,1.1392129454778947e-13,8.0863266814422964e-17,5.5083726503681475e-13,3.3364486910557692e-09,6.30054591695571e-09,3.9334325487865308e-14,1.850527664862233e-08
1.4430400700090263e-06,0.0016777502880707946,3.2795797313838604e-12,1.4513731722360849e-09,7.2947547138788213e-14,2.5718473069443875e-08,2.9389754026574302e-06,2.5221171585620473e-05,2.4248961830317691e-27,1.3540902625894322e-29,7.2379641098366824e-21,3.6940813203768222e-14,3.3629056343287345e-19,1.6519000303396155e-12,5.0917459101987347e-12,4.9884118311983376e-19,1.5591687304646612e-18,9.4966251046434348e-15,3.8007900479413908e-14,6.2105625908748201e-24,1.6753117701557111e-13,1.4784505824016286e-20,6.4949840619530821e-14,2.1143465661766462e-13,5.8137817889330514e-06,3.7867353536483877e-14,5.6474353969974569e-12,9.5689364690026381e-07,3.6523051735429753e-35,-9.9316148260520562e-19,1.7241800807005783e-12,2.0341160122308004e-13,1.4734116281228398e-22,0.88129999999999997,0.0,0.0,0.0,0.0082497977515706908,0.10828238979677368,9.999999828778256e-05,4.6373997862217949e-05,9.649136077600031e-05,2.3140378597591244e-05,1.516655834221373e-10,4.3074128972981276e-05,7.664452817787381e-12,1.0192538737069767e-06,1.2459764605768464e-12,1.84970948988091e-14,0.0004471092446668836,0.00046392103632802859,7.5616607869126465e-06,0.00049744972571068758,2.2794786886003333e-13,2.2761355696080192e-09,8.3075583083697162e-13,5.5569929247021475e-09,7.1775631317688737e-06,1.1909892521986034e-07,1.7199391071819713e-07,6.9454587827318182e-09,5.6788647298483409e-08,4.6562721757524992e-07,2.4293220151050573e-09,3.2321048313333894e-06,3.7113086607606334e-09,2.6173334767947817e-09,4.1447415582581968e-15,2.5753624586743576e-06,7.0569301919966079e-12,1.9392262661189778e-10,1.5646909249981917e-07,1.9859916512541054e-12,2.609840071577458e-11,4.7651690617139969e-08,1.2570806585022701e-10,1.014406482037479e-10,2.8410449439490202e-10,3.9562596117414153e-16,1.8517531845135241e-09,3.4527345951960073e-09,1.4759839706239915e-16,1.1693796759497674e-13,8.3001446424099079e-17,5.6569315296032844e-13,3.4264512219649307e-09,6.3735606289054355e-09,3.9788380525764662e-14,1.9264256927872126e-08
1.4602054374389299e-06,0.0016777420511029184,3.3924038447459682e-12,1.4695476849374228e-09,7.2860792270209158e-14,2.604562861749635e-08,2.9393529841962799e-06,2.5567761328511692e-05,2.5241463906394365e-27,1.3638706391318479e-29,7.4985594686667968e-21,3.7955788553997423e-14,3.4561407412897906e-19,1.6762770111038668e-12,5.2928439112138732e-12,5.2590428914243319e-19,1.618482039636102e-18,9.6612410548261159e-15,3.9162377669492021e-14,6.5307202745947347e-24,1.7396296571040268e-13,1.5666004196060391e-20,6.6574876522601082e-14,2.2085016390802855e-13,5.8801894317024668e-06,3.830041965068546e-14,5.7792798105769754e-12,9.816192586510789e-07,3.817640375712625e-35,-9.913454997289479e-19,1.7767824680232667e-12,2.1230742947368094e-13,1.5322975823204417e-22,0.88129999999999997,0.0,0.0,0.0,0.0082332027293643712,0.10827704374628482,9.9999998261892802e-05,4.6696451527787031e-05,9.6304236614480699e-05,2.3090164766101005e-05,1.5136473047780277e-10,4.2978923016138884e-05,7.6495485709323646e-12,1.0172320217182583e-06,1.2432225016699376e-12,1.846040297241966e-14,0.00045217565890514613,0.00046945551498841527,7.6434871254529606e-06,0.0005032028948562437,2.3065671861184334e-13,2.3033016710493252e-09,8.4017041645039648e-13,5.6203141333946512e-09,7.2556679269187569e-06,1.2106952367181966e-07,1.7483473456849935e-07,7.0690232084281642e-09,5.7814017411092902e-08,4.7978444469649767e-07,2.424053942894235e-09,3.248476778540638e-06,3.7299421319912084e-09,2.6304744198651371e-09,4.1374853282702112e-15,2.625366837227744e-06,7.3473257705003563e-12,1.9604149788111882e-10,1.6133719039709348e-07,1.9832288058729677e-12,2.6066692241796219e-11,4.8225161278204694e-08,1.2721526066995093e-10,1.0265688546292649e-10,2.8751086834650392e-10,4.0036946222834321e-16,1.9000568457552912e-09,3.5426678815950575e-09,1.51442888595446e-16,1.1998834024677485e-13,8.5163382897435514e-17,5.8072104424095933e-13,3.5174962470768293e-09,6.4463179183333497e-09,4.0240794942729553e-14,2.0042984110860342e-08
1.4773708048688335e-06,0.001677733848617161,3.507507499049601e-12,1.4876838985248495e-09,7.2950171041462992e-14,2.6372202992522782e-08,2.9397308904291637e-06,2.5913709344232099e-05,2.6260787858370137e-27,1.3863648120631718e-29,7.7665552552736504e-21,3.8984348211810947e-14,3.5506622583903995e-19,1.7007009394210001e-12,5.4991161936633942e-12,5.5420396631468936e-19,1.679338161777539e-18,9.8266587040464096e-15,4.0334723005302078e-14,6.8647618398795848e-24,1.805529930277437e-13,1.6583172843672252e-20,6.8218440551574286e-14,2.3053228926623598e-13,5.9464535152644316e-06,3.8732529740542173e-14,5.9123544522525543e-12,1.0066271471842258e-06,3.9883966583767922e-35,-9.8942640511135976e-19,1.8301924178194782e-12,2.2145478187236151e-13,1.5927260817079155e-22,0.88129999999999997,0.0,0.0,0.0,0.0082166761428897079,0.10827171874362823,9.9999998235946543e-05,4.7014869003558065e-05,9.6116762401999252e-05,2.304037708584368e-05,1.5106337973183506e-10,4.2884525565675024e-05,7.6347066735500049e-12,1.0152068242136238e-06,1.2404919298851522e-12,1.8423650332672632e-14,0.00045722055890267587,0.00047496911151402897,7.725143558225435e-06,0.0005089333421021329,2.3335510835402207e-13,2.3303652706574551e-09,8.4954502788943741e-13,5.6833681871833603e-09,7.3336208586000606e-06,1.2304055650953336e-07,1.7767597079344618e-07,7.1926462320030463e-09,5.8839853874218634e-08,4.9414555538499462e-07,2.4188306060524055e-09,3.2645547153360944e-06,3.7482370098649652e-09,2.6433765755666644e-09,4.1302641626657734e-15,2.6755222536516167e-06,7.6456317269212984e-12,1.9815624635782552e-10,1.6628194266591066e-07,1.9804812053577647e-12,2.6035174078638708e-11,4.8797613237196413e-08,1.2871965612007494e-10,1.038708637588747e-10,2.9091091548541572e-10,4.0510415296309651e-16,1.9488903595526969e-09,3.6335822556469727e-09,1.5532931991882202e-16,1.2307217309372516e-13,8.7348904066332081e-17,5.9591982027348902e-13,3.6095769937918967e-09,6.5188196376249569e-09,4.0691580712927314e-14,2.0841661080484488e-08
