Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727)
2.450630589074843e-07,0.0017929726116851868,-1.0876225820256259e-18,-8.9416818829583664e-14,-5.5400320504965943e-16,1.8482381842789555e-17,6.5053241568557811e-08,1.202595101710186e-09,-1.0970263465976264e-38,-2.297657524136236e-29,2.0300694892297041e-29,4.8298109780943543e-16,5.1077126760155185e-32,3.5859957266404932e-16,1.6005101892319565e-17,2.0620181162611876e-28,2.7582986675946025e-25,2.7842257170898627e-20,3.4671504204895554e-22,1.3125698103740317e-47,2.8828075194543023e-30,-3.3050269572492705e-27,1.3328653058583601e-39,-2.4960587378056558e-16,7.5221465285120575e-30,1.5938572288950226e-29,6.1116917970964854e-20,2.8787742083874919e-16,5.4828263571156157e-48,-6.6753620884225586e-21,-4.2280576319216026e-22,-5.0442757996498861e-25,7.00919947728601e-35,0.88129999999999997,0.0,0.0,0.0,0.0098317082656585921,0.10878061821555118,9.9999999999641446e-05,3.0957186833532737e-06,2.7473298024726411e-05,5.4071618486356129e-06,6.2303818235250503e-11,2.1360568176187203e-05,2.7172646210176306e-11,4.2387442253959815e-07,9.124915926381497e-13,1.0949460334001943e-14,5.3102278604138428e-07
2.4542901238394247e-07,0.0017929725542539432,-1.1164043882996728e-18,-9.1734299383113296e-14,-6.5278014306517013e-16,1.8569639689631162e-17,6.523845984594798e-08,1.2095529618713619e-09,-2.1161709989644584e-38,-1.9257772279984633e-29,2.0359657910173483e-29,4.8295629133145525e-16,4.7426588743760354e-32,3.5909768726173293e-16,1.602994454937936e-17,2.0712511456272667e-28,2.7739103512560008e-25,2.7998791029973202e-20,3.4969515559087954e-22,1.3142805931489778e-47,2.881521029598583e-30,-3.308750577148594e-27,1.3347342632219621e-39,-2.4960587306158848e-16,7.545545283450675e-30,1.5961022988154304e-29,6.1116917971373139e-20,2.8818668628222577e-16,-2.0169307354189912e-47,-6.6753619929940735e-21,-4.2326136809482668e-22,-5.0645616912071636e-25,7.0091994783561903e-35,0.88129999999999997,0.0,0.0,0.0,0.0098316238039305934,0.10878058598981311,9.9999999999640944e-05,3.1001848762508388e-06,2.751391322307255e-05,5.4145086236617123e-06,6.2395908708567697e-11,2.1389686129081866e-05,2.7172412774238428e-11,4.2450095567579538e-07,9.1373546813207701e-13,1.0965644843760733e-14,5.3331176862145702e-07
2.456841350315916e-07,0.0017929725142214808,-1.1313278225793335e-18,-9.2936847759602685e-14,-1.0876038022328478e-16,1.8636329117567694e-17,6.5367716830529419e-08,1.2144208912815665e-09,-1.2051825787693087e-38,6.3802603779168095e-30,2.0400806792089266e-29,4.8293899643504517e-16,4.9113662986586053e-32,3.5944488519984449e-16,1.6047264696604009e-17,2.0777325418932347e-28,2.7848308802246904e-25,2.8108285039596411e-20,3.5178502453089108e-22,1.3153964314173569e-47,2.8811839762612516e-30,-3.3113469611764716e-27,1.3360085799129757e-39,-2.4960587250411143e-16,7.5618792807530528e-30,1.5976669838075433e-29,6.1116917971658502e-20,2.8840315694009353e-16,-3.0797100854294826e-47,-6.6753619264618606e-21,-4.2357871097186743e-22,-5.0787323589335815e-25,7.009199479104032e-35,0.88129999999999997,0.0,0.0,0.0,0.0098315649277030664,0.10878056352668451,9.9999999999640592e-05,3.1032981903281533e-06,2.754222705487017e-05,5.4196287018223822e-06,6.246010716515377e-11,2.1409978866847501e-05,2.7172250051692037e-11,4.249377268081607e-07,9.1460234360586792e-13,1.097692744997216e-14,5.3491119830348102e-07
2.4593925767924075e-07,0.001792972474193493,-1.1284289247612499e-18,-9.2707373130013911e-14,3.9564962712516165e-16,1.8721596176786018e-17,6.5497082436770303e-08,1.2193030554011681e-09,3.6396823253694093e-39,1.7069308101342343e-29,2.0441993886179132e-29,4.829217005366215e-16,5.3533537450170651e-32,3.5979210338911294e-16,1.6064585839331779e-17,2.0842666251110224e-28,2.795781797724869e-25,2.8218081275489342e-20,3.5388503932415509e-22,1.3165554644586327e-47,2.8816082629177702e-30,-3.3139459273017253e-27,1.3372958345894368e-39,-2.4960587187006151e-16,7.5782310818676026e-30,1.599231345654714e-29,6.1116917971944466e-20,2.8862052194123976e-16,-2.3409207819559343e-47,-6.6753618599257643e-21,-4.2389582438294037e-22,-5.0929264165128152e-25,7.0091994798533299e-35,0.88129999999999997,0.0,0.0,0.0,0.0098315060562805413,0.10878054106592804,9.9999999999640239e-05,3.1064112825163175e-06,2.7570540187535465e-05,5.4247473909376859e-06,6.252430401380727e-11,2.1430266097568832e-05,2.7172087342424683e-11,4.2537448700111716e-07,9.1546898382694524e-13,1.0988209773598422e-14,5.3651365103602234e-07
2.461943803268899e-07,0.001792972434169979,-1.1195541478484109e-18,-9.1997719439306641e-14,1.9653396464690153e-16,1.8813174248750142e-17,6.5626558218374961e-08,1.2241994793158554e-09,7.2518800198814072e-39,-9.4064268108708037e-31,2.0483216403190506e-29,4.8290440372536901e-16,5.5693620948754248e-32,3.6013926397693626e-16,1.6081907977158431e-17,2.090807783248686e-28,2.8067631458730497e-25,2.8328180211294531e-20,3.5599523740806656e-22,1.3177802992443219e-47,2.8819127944544146e-30,-3.3165451410320042e-27,1.3386078381869603e-39,-2.4960587124803074e-16,7.5946006862916634e-30,1.6007953360033131e-29,6.1116917972231032e-20,2.88838907043438e-16,-7.8681223372895172e-48,-6.675361793385792e-21,-4.2421270824259439e-22,-5.1071438718861842e-25,7.0091994806040849e-35,0.88129999999999997,0.0,0.0,0.0,0.0098314471896665447,0.10878051860754348,9.9999999999639887e-05,3.1095241528313501e-06,2.7598852619848939e-05,5.4298646901287659e-06,6.2588499251767186e-11,2.1450547817780508e-05,2.7171924646445197e-11,4.2581123623636916e-07,9.1633538864727394e-13,1.0999491814166907e-14,5.3811912885415418e-07
2.464239907097741e-07,0.0017929723981526433,-1.1253481259696012e-18,-9.2466346442066264e-14,-5.1799893880050783e-16,1.8881668501497345e-17,6.5743182025359167e-08,1.2286184737931199e-09,-6.5041322240513329e-39,-2.7824690246779644e-29,2.0520342781614272e-29,4.82888835894917e-16,5.298068287102621e-32,3.6045154975788216e-16,1.6097498751677848e-17,2.0966595806514512e-28,2.8166724101190575e-25,2.8427528429969077e-20,3.5790315340343335e-22,1.3188774140226628e-47,2.8812925001310162e-30,-3.3188812912521032e-27,1.3397914163514623e-39,-2.4960587077816024e-16,7.6093485511934065e-30,1.6022025363775748e-29,6.1116917972489456e-20,2.8903628154773064e-16,-4.2136995983384215e-48,-6.675361733496508e-21,-4.2449770720671316e-22,-5.1199595933600831e-25,7.0091994812810117e-35,0.88129999999999997,0.0,0.0,0.0,0.0098313942138288958,0.10878049839702521,9.9999999999639575e-05,3.1123255464265941e-06,2.7624333208402922e-05,5.434469070290324e-06,6.2646273584874478e-11,2.1468796651620748e-05,2.7171778231434764e-11,4.2620430115259651e-07,9.1711495159556208e-13,1.1009645407975421e-14,5.3956664701866238e-07
2.466536010926583e-07,0.0017929723621389361,-1.1438063894492632e-18,-9.3952561100756022e-14,-6.7950141586911236e-16,1.8937495069885998e-17,6.5859895261963334e-08,1.2330490575118816e-09,-1.6977168573636558e-38,-1.7122767046532527e-29,2.0557494090781864e-29,4.8287326734182491e-16,5.0127440879609954e-32,3.6076369487867304e-16,1.6113090331604682e-17,2.1025086080783537e-28,2.8266063895534474e-25,2.8527122505841392e-20,3.5981937567082293e-22,1.3199195860964009e-47,2.8804177307926434e-30,-3.3212147220956905e-27,1.3409588429673894e-39,-2.4960587033395044e-16,7.6241108347779648e-30,1.6036093695418256e-29,6.1116917972748361e-20,2.8923431788418091e-16,-1.3699493202295721e-47,-6.675361673604092e-21,-4.2478252011701562e-22,-5.1327942791986331e-25,7.009199481959121e-35,0.88129999999999997,0.0,0.0,0.0,0.0098313412418915263,0.1087804781884302,9.9999999999639264e-05,3.1151267603292575e-06,2.7649813227854566e-05,5.4390723232698967e-06,6.2704046609206666e-11,2.1487041016618215e-05,2.7171631827203392e-11,4.2659735716430768e-07,9.1789432364155649e-13,1.1019798771763808e-14,5.4101661862858847e-07
2.468602504372541e-07,0.0017929723297297078,-1.1523657070893885e-18,-9.4643123657153446e-14,6.1498469888947754e-17,1.8996275781380473e-17,6.5965011659634831e-08,1.2370465067917202e-09,-7.1443426342401762e-39,1.8939701537041986e-29,2.059095576970853e-29,4.8285925492092996e-16,5.2220067987784607e-32,3.6104461786904595e-16,1.6127123441917871e-17,2.1078250123130091e-28,2.8355681358553923e-25,2.8616967651461906e-20,3.615511002814353e-22,1.3208476877399168e-47,2.8804629271162057e-30,-3.3233159179905943e-27,1.3420055751296598e-39,-2.4960586985049171e-16,7.6374092173572655e-30,1.6048752790873138e-29,6.1116917972981796e-20,2.8941311157350247e-16,-1.9659168644314494e-47,-6.6753616196982307e-21,-4.2503869310269041e-22,-5.1443617157637385e-25,7.0091994825704283e-35,0.88129999999999997,0.0,0.0,0.0,0.0098312935704826573,0.10878046000234191,9.9999999999638979e-05,3.1176476992141515e-06,2.7672744760103417e-05,5.4432142866914188e-06,6.2756041215111621e-11,2.1503457122176616e-05,2.7171500072612087e-11,4.2695109998163782e-07,9.1859559517268908e-13,1.1028936603026702e-14,5.4232369199482733e-07
2.470668997818499e-07,0.001792972297323421,-1.1509540765851953e-18,-9.4532546528981192e-14,2.1382268495034217e-16,1.9065478572383078e-17,6.6070199824484152e-08,1.2410533715241525e-09,3.9519113900619934e-40,-3.1362806779812035e-31,2.062444204255883e-29,4.8284524188279228e-16,5.4404568045994131e-32,3.6132554338891969e-16,1.6141157204156798e-17,2.1131561640003991e-28,2.8445499587597133e-25,2.8707012457019215e-20,3.6328959530185483e-22,1.3218003578262172e-47,2.8806256949014701e-30,-3.3254184858202075e-27,1.3430605632714582e-39,-2.496058693551767e-16,7.650719278184354e-30,1.606140968963447e-29,6.1116917973215628e-20,2.8959250589067921e-16,-1.7019764098670877e-47,-6.6753615657898266e-21,-4.2529471592504447e-22,-5.1559445223290003e-25,7.0091994831826956e-35,0.88129999999999997,0.0,0.0,0.0,0.0098312459022342567,0.10878044181781371,9.9999999999638694e-05,3.1201684925660279e-06,2.7695675832663987e-05,5.447355336122195e-06,6.2808034763828313e-11,2.1519869604105208e-05,2.7171368326754685e-11,4.2730483560687394e-07,9.1929671190776438e-13,1.1038074248504502e-14,5.436327549248561e-07
2.4725288419198613e-07,0.0017929722681602769,-1.1599031914286725e-18,-9.5254153834852141e-14,-7.074507479351518e-16,1.9117471388853721e-17,6.6164932572515778e-08,1.2446676110930994e-09,-1.332676304018548e-38,-4.5822903990948299e-29,2.0654596559105495e-29,4.8283262973348346e-16,5.1347439271779907e-32,3.6157826800591234e-16,1.6153788147391265e-17,2.1179085323434943e-28,2.8526507794597835e-25,2.878822368914549e-20,3.648600461421164e-22,1.3226346401539419e-47,2.8797538343807483e-30,-3.3273085975770151e-27,1.3440039913590187e-39,-2.4960586901177825e-16,7.662708317369027e-30,1.6072798290077317e-29,6.1116917973426409e-20,2.8975445368950636e-16,-1.8429105224393449e-47,-6.6753615172700939e-21,-4.2552500778097885e-22,-5.1663821930001103e-25,7.0091994837345573e-35,0.88129999999999997,0.0,0.0,0.0,0.0098312030035155387,0.10878042545307076,9.9999999999638437e-05,3.1224370821590237e-06,2.7716313403328148e-05,5.451081498760311e-06,6.2854828050134554e-11,2.1534637738123392e-05,2.7171249762956722e-11,4.2762319149600025e-07,9.1992758455402444e-13,1.1046297969959374e-14,5.4481261352726146e-07
2.4742027016110874e-07,0.0017929722419154854,-1.1813476062419984e-18,-9.6979489872978309e-14,-1.1209283230577936e-15,1.9150762741828576e-17,6.625024251697022e-08,1.2479269647848614e-09,-2.6558565825835391e-38,-3.3969326927562873e-29,2.0681748224984701e-29,4.8282127841634802e-16,4.7734480019855305e-32,3.6180560623306982e-16,1.6165156447515643e-17,2.1221727468525743e-28,2.8599554479130204e-25,2.8861452371919341e-20,3.6627816681322531e-22,1.3233286057881895e-47,2.8786097686363587e-30,-3.3290070962130839e-27,1.344834492103289e-39,-2.4960586873891708e-16,7.6735065394670291e-30,1.6083045728036301e-29,6.111691797361639e-20,2.8990053098559778e-16,-2.8703625655235242e-47,-6.6753614736005803e-21,-4.2573216616654838e-22,-5.1757867464493742e-25,7.0091994842318947e-35,0.88129999999999997,0.0,0.0,0.0,0.0098311643968608756,0.10878041072588279,9.9999999999638207e-05,3.1244787120148554e-06,2.7734886896770288e-05,5.4544344115481203e-06,6.289694127157912e-11,2.1547926546822277e-05,2.7171143061596759e-11,4.2790970678706949e-07,9.2049526263029272e-13,1.1053699189873294e-14,5.4587586553308934e-07
2.475709175333191e-07,0.0017929722182968314,-1.1907102968137143e-18,-9.7733883236365843e-14,1.2970511946413518e-16,1.9191098244938353e-17,6.6327059368960575e-08,1.2508656850221454e-09,-1.0162501563479397e-38,4.7404403780766228e-29,2.0706199551063198e-29,4.828110617600221e-16,5.1361277410561042e-32,3.620102416737032e-16,1.6175388283011841e-17,2.126083433035995e-28,2.8665409499927054e-25,2.8927470539255383e-20,3.6755830370222625e-22,1.3239520639609458e-47,2.8788901033346341e-30,-3.3305373974968847e-27,1.3455794342145426e-39,-2.496058683616798e-16,7.6832314894397747e-30,1.6092267367493256e-29,6.1116917973787593e-20,2.9003226859383827e-16,-3.3295976538139896e-47,-6.6753614342965925e-21,-4.259185246711206e-22,-5.1842594728519468e-25,7.0091994846800372e-35,0.88129999999999997,0.0,0.0,0.0,0.0098311296526462887,0.10878039747229221,9.9999999999638003e-05,3.1263160972589158e-06,2.7751602783119516e-05,5.4574515196486568e-06,6.2934842578111903e-11,2.1559884439165668e-05,2.7171047035278712e-11,4.2816756651503437e-07,9.2100608594602701e-13,1.1060360183590203e-14,5.4683391003108725e-07
2.477065001683084e-07,0.0017929721970413844,-1.1791981317859489e-18,-9.6810837355614205e-14,1.1411197041654249e-15,1.9247905425245861e-17,6.639622569358736e-08,1.2535148321729267e-09,1.3542736848867305e-38,4.6450836494707738e-29,2.0728220300890876e-29,4.8280186641353159e-16,5.7691996354567826e-32,3.6219450408958875e-16,1.6184597230848051e-17,2.1296490898070768e-28,2.8724770666219064e-25,2.898697798888943e-20,3.6871353453364994e-22,1.3245720243536319e-47,2.8799499684615632e-30,-3.3319180301984902e-27,1.346268116446203e-39,-2.4960586794092047e-16,7.6919892501030691e-30,1.610056643908664e-29,6.111691797394186e-20,2.9015114187124215e-16,-2.3696805126217098e-47,-6.675361398921841e-21,-4.260861795009478e-22,-5.1918919169342251e-25,7.0091994850838032e-35,0.88129999999999997,0.0,0.0,0.0,0.0098310983842900893,0.10878038554477218,9.9999999999637814e-05,3.127969677864187e-06,2.7766646872947638e-05,5.460166500926781e-06,6.2968953275869594e-11,2.1570644892927246e-05,2.7170960615564137e-11,4.2839963701735899e-07,9.214657564725248e-13,1.106635499390845e-14,5.4769705576669322e-07
2.478285245397988e-07,0.0017929721779125622,-1.1678254345790881e-18,-9.589879271964186e-14,2.9482474407770629e-16,1.9300072777299997e-17,6.6458503500990511e-08,1.2559025499956283e-09,1.0049553770670467e-38,-3.7940312907684566e-29,2.0748047340316357e-29,4.8279359047018866e-16,5.790890896746165e-32,3.6236032096065275e-16,1.6192885523519703e-17,2.1328144610146538e-28,2.8778269962843804e-25,2.9040608550759822e-20,3.6975576436928604e-22,1.3251634806032396e-47,2.8800002327637349e-30,-3.3331605142105427e-27,1.3469006334634732e-39,-2.4960586765302046e-16,7.6998755323496062e-30,1.6108034678465174e-29,6.111691797408084e-20,2.9025842155131809e-16,-1.1275449115191346e-47,-6.6753613670836303e-21,-4.2623701364062147e-22,-5.1987667797462746e-25,7.0091994854475472e-35,0.88129999999999997,0.0,0.0,0.0,0.0098310702439349685,0.10878037481057772,9.9999999999637651e-05,3.1294578468583464e-06,2.7780186384170073e-05,5.4626096469895103e-06,6.2999652513771141e-11,2.1580327964899707e-05,2.7170882841040292e-11,4.2860849781681825e-07,9.2187940285680634e-13,1.1071750254672462e-14,5.4847462079505971e-07
2.4793834647414016e-07,0.001792972160697498,-1.1752798108729984e-18,-9.6499258052812092e-14,-1.2667289020175956e-15,1.9328929817073226e-17,6.6514577165702023e-08,1.2580543216193477e-09,-1.5044182828227568e-38,-8.1677517831264482e-29,2.0765894368283747e-29,4.8278614206193282e-16,5.2281514739263306e-32,3.6250943310499414e-16,1.620034518097813e-17,2.135603310658606e-28,2.8826479459224783e-25,2.9088935917749406e-20,3.7069581769291823e-22,1.3256665057160711e-47,2.8788436658853324e-30,-3.3342753914696086e-27,1.3474628120659065e-39,-2.4960586751476248e-16,7.7069766672449435e-30,1.6114754628397792e-29,6.1116917974206038e-20,2.903551640408705e-16,-1.0021747368351901e-47,-6.6753613384284905e-21,-4.2637271931035177e-22,-5.2049587441156668e-25,7.0091994857752025e-35,0.88129999999999997,0.0,0.0,0.0,0.0098310449185611166,0.10878036515026664,9.9999999999637502e-05,3.1307971555786176e-06,2.7792371805385302e-05,5.4648082053191271e-06,6.3027281508537563e-11,2.1589041646856272e-05,2.7170812846580956e-11,4.2879647036433257e-07,9.2225163834626269e-13,1.1076605933253318e-14,5.4917502394137272e-07
2.4803718621504737e-07,0.0017929721452046529,-1.1961648281420527e-18,-9.8178679137856632e-14,-1.7459319274218377e-15,1.9340465212191467e-17,6.6565061019735838e-08,1.2599932065611394e-09,-3.2710664876126446e-38,-4.5980623705314604e-29,2.0781958972655599e-29,4.8277943836052372e-16,4.7552593886077545e-32,3.6264353905618962e-16,1.6207059029846624e-17,2.138109110222991e-28,2.8869916745066826e-25,2.9132479056101883e-20,3.7154352593920092e-22,1.3260701916283888e-47,2.8776850678827406e-30,-3.3352761813592372e-27,1.3479535014588568e-39,-2.4960586740224232e-16,7.7133705078745154e-30,1.6120801411449643e-29,6.1116917974318813e-20,2.9044232302095888e-16,-1.986339493857992e-47,-6.6753613126382543e-21,-4.2649481793030986e-22,-5.2105352287246513e-25,7.0091994860703238e-35,0.88129999999999997,0.0,0.0,0.0,0.0098310221264908734,0.10878035645636409,9.9999999999637366e-05,3.1320024982946385e-06,2.7803338571976229e-05,5.4667866865258373e-06,6.3052147345145515e-11,2.1596883083297484e-05,2.7170749853685358e-11,4.2896564389655307e-07,9.2258661280898535e-13,1.1080975998498026e-14,5.498058685536361e-07
2.481360259559546e-07,0.0017929721297124895,-1.2053101116742757e-18,-9.8914876634437758e-14,3.2312176551097192e-16,1.9364131488192714e-17,6.6615557799258092e-08,1.2619342629082034e-09,-9.0339887057425458e-39,1.1456212705233933e-28,2.0798031342399071e-29,4.8277273433154131e-16,5.2674480989083173e-32,3.6277770439945693e-16,1.6213773027574536e-17,2.1407148812648192e-28,2.891340030811293e-25,2.9176068174767903e-20,3.7239280936290479e-22,1.3264806143043927e-47,2.878410445863817e-30,-3.3362790615153569e-27,1.348444748008455e-39,-2.4960586710037764e-16,7.7197670192769863e-30,1.6126848065920869e-29,6.1116917974431684e-20,2.9052957707345437e-16,-2.5980272568632268e-47,-6.6753612868474343e-21,-4.2661688247372539e-22,-5.2161152349021944e-25,7.0091994863656654e-35,0.88129999999999997,0.0,0.0,0.0,0.0098309993351446516,0.10878034776282292,9.9999999999637231e-05,3.1332078077284648e-06,2.7814305233961314e-05,5.4687649580457103e-06,6.3077012941169213e-11,2.1604723688387897e-05,2.7170686862793142e-11,4.291348157901734e-07,9.2292155175764264e-13,1.1085346021414655e-14,5.5043716971088299e-07
2.481582648976587e-07,0.0017929721262268463,-1.2035610416205607e-18,-9.8774665816311502e-14,7.1766674237590605e-16,1.937336958906317e-17,6.6626921601055674e-08,1.2623712999776163e-09,-1.9272729579587043e-39,2.6559137472911937e-29,2.0801649180304136e-29,4.8277122589329182e-16,5.4393628344219817e-32,3.6280791261161539e-16,1.6215283697575546e-17,2.1413080872448647e-28,2.8923190496565853e-25,2.9185882066135769e-20,3.725841154395505e-22,1.3265797219767752e-47,2.8787010795153887e-30,-3.3365053902946587e-27,1.3485571103591311e-39,-2.4960586701963393e-16,7.7212066024116253e-30,1.612820863038711e-29,6.1116917974457095e-20,2.9054922608158106e-16,-2.5424620035556412e-47,-6.6753612810444193e-21,-4.2664434234218606e-22,-5.2173712216578943e-25,7.0091994864321467e-35,0.88129999999999997,0.0,0.0,0.0,0.0098309942071913708,0.10878034580682572,9.9999999999637204e-05,3.1334789977644689e-06,2.7816772718663282e-05,5.4692100402356955e-06,6.3082607667507473e-11,2.160648770994254e-05,2.7170672690118073e-11,4.2917287924326801e-07,9.2299690812594671e-13,1.1086329270811171e-14,5.5057927540081945e-07
