Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957)
1.043742148860769e-10,0.0028933380386735375,1.0130086525470582e-15,1.1910956492005368e-11,6.9713721947503557e-12,9.3309172164069996e-16,2.7367150614082773e-10,1.5490102748566248e-15,-1.3756239148083064e-29,-1.3477827484634299e-27,1.3365309216939263e-30,9.8947085711618896e-20,6.2757620576852243e-26,1.0991142087444976e-16,1.0017089479946566e-19,-1.8293198355684978e-29,1.7045201868419069e-28,1.599073182882723e-24,8.7449390320781502e-30,1.1296270621929562e-37,5.9819825334464506e-21,6.7059813225533165e-27,4.1195173205344383e-17,2.1378854654991718e-24,1.0268740337058398e-09,7.8357183272382754e-18,6.0388984115762106e-20,1.8183837791303145e-18,-8.9306903919872113e-38,7.5314378740394717e-32,1.2074209510083339e-19,4.2923426854240228e-26,4.3540397096100884e-35,0.88129999999999997,0.0,0.0,0.0,0.0098774934036241387,0.10880278165958428,9.9999999999890053e-05,3.1734066371403075e-07,3.1238785720336442e-06,2.9128052701922868e-06,8.0560763442850025e-13,2.1296068656708432e-07,2.5194429212977053e-08,5.1032970859727455e-09,1.9863844100540655e-15,3.3643712106291324e-17,1.5304856737001077e-12,1.340589945883333e-10,2.1227226028223289e-06,3.1452649039342892e-09,7.7683731533503384e-19,2.3498433893824861e-15,4.2874720348596927e-19,1.8729149277966934e-16,3.7800660744365798e-06,3.365963482306996e-18,5.0801463739702434e-20,1.7162827170757938e-20,8.5196466049710744e-23,1.2439801453767789e-23,2.1554975537975882e-09,1.0264535485919574e-09,2.6465203421961763e-13,1.551632050311579e-13,1.096380147150266e-14,7.1919279097376591e-16,1.2062670497332326e-21,5.5680113336012962e-11,6.9978524826423879e-23,5.0525318426507797e-12
1.06218724030116e-10,0.0028933380252345957,1.042697439823707e-15,1.2236986983011585e-11,7.0210940785311382e-12,9.614082579760812e-16,2.8328853273828916e-10,1.6582654274381916e-15,-1.3692088808742052e-29,-2.2174877705797873e-27,1.3930431690570433e-30,1.0428887771228768e-19,6.3779402076036584e-26,1.1230190193078657e-16,1.0556286043135707e-19,-1.828522697906955e-29,1.8153429387201369e-28,1.6618920728414235e-24,9.3946505357398621e-30,1.2230834911053275e-37,6.3042335435134279e-21,6.6980260476409954e-27,4.2650999642939903e-17,2.1661375596168903e-24,1.0767189060334848e-09,8.367104713065552e-18,6.5663570361650402e-20,1.9067171920783037e-18,-9.0574116975181645e-38,7.7913746363363047e-32,1.2724154757356067e-19,4.6444572491134691e-26,4.8352947346328537e-35,0.88129999999999997,0.0,0.0,0.0,0.0098772725541369528,0.10880277695452743,9.9999999999887668e-05,3.2294406081078297e-07,3.1790099109277926e-06,2.963309749125422e-06,8.1982526596595709e-13,2.1756534935387739e-07,2.5193895614549134e-08,5.1939514228650484e-09,2.029334270624614e-15,3.4241354865603597e-17,1.6183489401210188e-12,1.3887092021865617e-10,2.1603665440508159e-06,3.257314189481223e-09,7.9421676784028889e-19,2.4690030492465727e-15,4.4465906654778781e-19,1.9701843072180539e-16,3.8471064548819247e-06,3.5973372054794816e-18,5.498757830646476e-20,1.8646217617656261e-20,9.4111913909527579e-23,1.3755825388057101e-23,2.2177964639703105e-09,1.0762779357359876e-09,2.7751268407695243e-13,1.6273003764985737e-13,1.1155922918990713e-14,7.7889862994071005e-16,1.2559933543999958e-21,5.7591070038366358e-11,7.6104271897418595e-23,5.201197589211019e-12
1.080632331741551e-10,0.0028933380117951114,1.072676357001359e-15,1.2565307370569573e-11,7.0699754355400904e-12,9.9013903447195853e-16,2.930716715564554e-10,1.7731976190305262e-15,-1.362833340720957e-29,5.7251951285925508e-22,1.4510172119533188e-30,1.0924514979942539e-19,6.4799170801933914e-26,1.1470889554814707e-16,1.1114365401995681e-19,-1.8297605655748516e-29,1.9313867217254193e-28,1.7260936701504511e-24,1.0080697608918126e-29,1.3224086410666868e-37,6.6377871727485393e-21,6.6901423638962481e-27,4.4131433512178075e-17,2.1273557370137909e-24,1.1279896281019939e-09,8.9239221917112505e-18,7.1292368359591488e-20,1.9977149558517659e-18,-9.1830567669597779e-38,8.0553504022815089e-32,1.339686123939966e-19,5.0189644539231021e-26,5.3599581966079018e-35,0.88129999999999997,0.0,0.0,0.0,0.0098770517102248472,0.10880277224768266,9.9999999999885269e-05,3.2854729574739783e-07,3.2341386956390702e-06,3.0138081183717855e-06,8.3404223770143527e-13,2.2217163425273383e-07,2.5193362029614273e-08,5.2846015528504547e-09,2.0722992614118803e-15,3.483896989069453e-17,1.7095197867435844e-12,1.4376884366831747e-10,2.1980095630536011e-06,3.3713210788466717e-09,8.1172238867336289e-19,2.5918786917057508e-15,4.6097375068982391e-19,2.0710057661269712e-16,3.9141453854153741e-06,3.8405656923477458e-18,5.943767923381253e-20,2.022983648932924e-20,1.0378325814079593e-22,1.518572672884021e-23,2.2805962863427793e-09,1.1275275830315482e-09,2.907416565334352e-13,1.7051439861425668e-13,1.1349062824777375e-14,8.4239367842352153e-16,1.3076136217945604e-21,5.9531459914975064e-11,8.265150102120051e-23,5.3519195431388739e-12
1.0990774231819419e-10,0.0028933379983556214,1.102942671629002e-15,1.2895879922042368e-11,7.1180868447615494e-12,1.0192904521853953e-15,3.0302087053474456e-10,1.8939998295019298e-15,-1.3564847217459862e-29,-2.1507859904549587e-22,1.5104827174613759e-30,1.1575066141018412e-19,6.5815824242317526e-26,1.1712952101503717e-16,1.1691644010851772e-19,-1.8303212991523844e-29,2.0528079954581786e-28,1.7916882146840171e-24,1.0804475742794517e-29,1.4278668599031861e-37,6.9828336255434953e-21,6.6823844322966153e-27,4.5636441206811172e-17,2.1169668722163178e-24,1.1806975001217263e-09,9.5068828975332905e-18,7.7292133183840674e-20,2.0914162309355566e-18,-9.3076310358387165e-38,8.3233580450152403e-32,1.4092710186365644e-19,5.4168926181042972e-26,5.9311005970482933e-35,0.88129999999999997,0.0,0.0,0.0,0.0098768308718878671,0.10880276753922942,9.999999999988283e-05,3.3415036852810505e-07,3.2892649261180709e-06,3.0643005576236075e-06,8.4825854962281587e-13,2.2677936182262964e-07,2.5192828458172596e-08,5.3752474758315366e-09,2.1152777086836893e-15,3.5436557180921806e-17,1.8040585662688104e-12,1.4875282402669703e-10,2.2356516598539067e-06,3.4872853939465397e-09,8.2935426461956914e-19,2.7185125733949327e-15,4.7769838086577401e-19,2.1754673660854645e-16,3.9811828662059065e-06,4.0960750895051066e-18,6.4163664633846314e-20,2.1918701805839567e-20,1.1426024668371589e-22,1.673728661905291e-23,2.3438854736075577e-09,1.1802137858607069e-09,3.0434187585228443e-13,1.7851802499791993e-13,1.1543219590070783e-14,9.098455937302053e-16,1.3620767522520844e-21,6.1501150772354913e-11,8.9641895405811004e-23,5.5046973888882505e-12
1.1175225146223328e-10,0.0028933379849166,1.1334938246084648e-15,1.3228669319412333e-11,7.1654594626887298e-12,1.0488692599866755e-15,3.1313612501171921e-10,2.0208683201737225e-15,-1.3501621968832838e-29,8.9859951300486639e-23,1.5714565567274361e-30,1.2135582154576367e-19,6.6829486556356536e-26,1.1956370387992893e-16,1.2288437741021592e-19,-1.830586473131287e-29,2.1797654370677679e-28,1.8586848977738978e-24,1.1567412287080769e-29,1.5397213834859562e-37,7.3395628712917039e-21,6.6745981402440817e-27,4.716598916823547e-17,2.122215699569373e-24,1.2348535557995449e-09,1.0116704273357869e-17,8.3680094343325634e-20,2.1878608059633546e-18,-9.4311404533284479e-38,8.5953890828304225e-32,1.4812082294766449e-19,5.8393008154529781e-26,6.5519407152123091e-35,0.88129999999999997,0.0,0.0,0.0,0.0098766100391260367,0.10880276282933055,9.999999999988039e-05,3.3975327915713419e-07,3.3443886023283359e-06,3.1147872300521716e-06,8.6247420172128052e-13,2.3138836913656672e-07,2.5192294900224197e-08,5.4658891917422437e-09,2.1582680927420791e-15,3.6034116735849998e-17,1.9020255823904488e-12,1.5382292036117466e-10,2.273292834474955e-06,3.6052069567046629e-09,8.4711248243326438e-19,2.8489463824510939e-15,4.9484009565274953e-19,2.2836587150941257e-16,4.0482188974218663e-06,4.3643021863214583e-18,6.9177793073315345e-20,2.3718010759684231e-20,1.2559509271409658e-22,1.8418700166746009e-23,2.4076527521125631e-09,1.234347573207656e-09,3.1831619732701839e-13,1.8674261290402556e-13,1.1738393844086144e-14,9.814263578817516e-16,1.4194890706220632e-21,6.3500011020431012e-11,9.7097945805817922e-23,5.6595308190266108e-12
1.1359676060627238e-10,0.0028933379714785232,1.1643273830690781e-15,1.3563642014595857e-11,7.2121285827797147e-12,1.07888250615015e-15,3.2341742460313256e-10,2.1540026283564073e-15,-1.3438665541428251e-29,-1.0749342320173952e-22,1.6339569465815997e-30,1.2765853417630478e-19,6.7840178054789367e-26,1.2201146311145794e-16,1.2905062019991174e-19,-1.8304468883620066e-29,2.3124199020016482e-28,1.9270928066891427e-24,1.2370966260689864e-29,1.6582436451504741e-37,7.7081646457354046e-21,6.6668559474122669e-27,4.8720043889316334e-17,2.1426612920811104e-24,1.290468569690467e-09,1.0754108908038912e-17,9.0473957341909136e-20,2.28708912745196e-18,-9.553590713334919e-38,8.8714340673046489e-32,1.5555357730386799e-19,6.2872791688458259e-26,7.2258616245747077e-35,0.88129999999999997,0.0,0.0,0.0,0.0098763892119393872,0.10880275811813399,9.9999999999877937e-05,3.453560276387152e-07,3.3995097242355153e-06,3.1652682838876311e-06,8.7668919398852621e-13,2.3599850820239102e-07,2.5191761355769142e-08,5.5565267005322157e-09,2.2012690331935134e-15,3.6631648555147125e-17,2.0034810923192577e-12,1.5897919171813568e-10,2.3109330869399691e-06,3.7250855890530805e-09,8.649971288417366e-19,2.9832212492873381e-15,5.1240604574272005e-19,2.3956709624033305e-16,4.1152534792309907e-06,4.6456945558246289e-18,7.4492689153937768e-20,2.563314329933714e-20,1.3784254874741558e-22,2.023859070419529e-23,2.4718871138529361e-09,1.2899397150073245e-09,3.3266740918414948e-13,1.9518981859594379e-13,1.1934585165873562e-14,1.0573122823364476e-15,1.4799304489544392e-21,6.5527909667394968e-11,1.0504296787157061e-22,5.8164195269931645e-12
1.1544126975031147e-10,0.0028933379580417837,1.1954410047194319e-15,1.3900765733902078e-11,7.2581232307470595e-12,1.1093374799505758e-15,3.3386476462940422e-10,2.2936051460007086e-15,-1.3375987321534792e-29,-6.8394575668257122e-24,1.6980009918123367e-30,1.3386164815927488e-19,6.8848035740079178e-26,1.2447303933882427e-16,1.3541831882972867e-19,-1.8302159665666437e-29,2.450934135020899e-28,1.9969212105979243e-24,1.3216624463605877e-29,1.7837101295820595e-37,8.088828481309553e-21,6.6591236064039816e-27,5.0298571906793206e-17,2.1668144889136947e-24,1.3475530957359161e-09,1.1419823757592635e-17,9.7691845223572373e-20,2.3891422393196226e-18,-9.6749878066508507e-38,9.1514840294972884e-32,1.6322916197284013e-19,6.7619452243681043e-26,7.956393541243941e-35,0.88129999999999997,0.0,0.0,0.0,0.0098761683903279308,0.10880275340577583,9.9999999999875471e-05,3.509586139770774e-07,3.4546282918073835e-06,3.2157438555139816e-06,8.9090352641677236e-13,2.4060964286910293e-07,2.5191227824807484e-08,5.6471600021531286e-09,2.2442792600925626e-15,3.7229152638494561e-17,2.1084853146167255e-12,1.6422169712642007e-10,2.3485724172721704e-06,3.8469211129310963e-09,8.830082905457444e-19,3.1213778254618286e-15,5.3040339126208202e-19,2.5115966006530263e-16,4.1822866118004754e-06,4.9407093203248188e-18,8.0121302352032607e-20,2.7669642262865349e-20,1.510596516190076e-22,2.2205969139214498e-23,2.536577776610218e-09,1.3470007606682714e-09,3.473982425567169e-13,2.0386126442205664e-13,1.2131793509751673e-14,1.1376834699448661e-15,1.5434153174889903e-21,6.7584716240383568e-11,1.1350101353013745e-22,5.9753632062919577e-12
1.1728577889435057e-10,0.0028933379446068512,1.226832460090987e-15,1.4240009788512169e-11,7.3034756077056024e-12,1.1402417775100596e-15,3.4447813454933411e-10,2.4398819569238943e-15,-1.3313589285790464e-29,9.3402213846106303e-23,1.7636075382071049e-30,1.4026663538311129e-19,6.9853051479883802e-26,1.2694842183595413e-16,1.4199061885298937e-19,-1.8298057658407988e-29,2.5954733247168287e-28,2.0681796003825162e-24,1.4105909934194602e-29,1.9164063962642084e-37,8.4817436478961916e-21,6.6514479772630398e-27,5.1901539815145352e-17,2.1966314430505708e-24,1.4061174084967774e-09,1.2114581292408893e-17,1.0535242419833676e-19,2.4940619839172514e-18,-9.795337699727932e-38,9.4355300449626986e-32,1.7115136803228468e-19,7.2644523855864653e-26,8.7472642737492053e-35,0.88129999999999997,0.0,0.0,0.0,0.0098759475742916936,0.10880274869237812,9.9999999999872991e-05,3.565610381764508e-07,3.509744305012366e-06,3.2662140672324314e-06,9.0511719899838827e-13,2.4522165106252128e-07,2.5190694307339293e-08,5.7377890965562077e-09,2.2872976347950058e-15,3.782662898557079e-17,2.2170984195379344e-12,1.6955049559280765e-10,2.3862108254947815e-06,3.9707133502874602e-09,9.0114605421417571e-19,3.2634561514592261e-15,5.4883930332375135e-19,2.6315298600228358e-16,4.2493182952968369e-06,5.2498161314246531e-18,8.6077009356921109e-20,2.983326550418429e-20,1.653064786113262e-22,2.4330363253017459e-23,2.6017142437218499e-09,1.4055409803288503e-09,3.6251135627592918e-13,2.1275852978183212e-13,1.2330018616442421e-14,1.22272494670151e-15,1.6100354499202666e-21,6.9670300934923869e-11,1.2249710778092911e-22,6.1363615491700212e-12
1.1913028803838965e-10,0.002893337931174005,1.2584996102419899e-15,1.4581344761189481e-11,7.3482103471994702e-12,1.1716032576956146e-15,3.5525753078712628e-10,2.5930424314764664e-15,-1.3251472469758795e-29,-2.3887466147243497e-23,1.830793985905281e-30,1.4709373934504639e-19,7.08553662919279e-26,1.2943781013508041e-16,1.487706613433732e-19,-1.8296640766738101e-29,2.7462048367137287e-28,2.1408776469925235e-24,1.5040378355071008e-29,2.0566238089531756e-37,8.8870991819885969e-21,6.6437162717369704e-27,5.3528914259202722e-17,2.2194018977822143e-24,1.4661715402629648e-09,1.2839118746693281e-17,1.134748475509458e-19,2.6018909428814694e-18,-9.9146466234879094e-38,9.7235618519746598e-32,1.7932398126021516e-19,7.7959864274567159e-26,9.6023837743576312e-35,0.88129999999999997,0.0,0.0,0.0,0.0098757267638306962,0.10880274397805156,9.9999999999870497e-05,3.6216330024106469e-07,3.5648577638209669e-06,3.3166790300837727e-06,9.1933021172622868e-13,2.4983442196408179e-07,2.5190160803364634e-08,5.8284139836940299e-09,2.3303231236431437e-15,3.8424077596063164e-17,2.3293805369780727e-12,1.7496564610559757e-10,2.4238483116310247e-06,4.0964621230793755e-09,9.1941050648897834e-19,3.4094957327309657e-15,5.6772096166705279e-19,2.7555665177075089e-16,4.3163485298859743e-06,5.5734959962741738e-18,9.2373575179650774e-20,3.2129967233219423e-20,1.8064591183506601e-22,2.6621780023731558e-23,2.6672862657625795e-09,1.465570401951986e-09,3.780093464749727e-13,2.2188315683096823e-13,1.2529260341384683e-14,1.3126261418531269e-15,1.6798208154820231e-21,7.1784534538606885e-11,1.320571656293652e-22,6.2994142481847794e-12
1.2097479718242873e-10,0.0028933379177436052,1.2904404149694372e-15,1.4924742612023364e-11,7.3923572587271838e-12,1.2034300457173516e-15,3.6620294201507324e-10,2.7532991473724768e-15,-1.318963400470792e-29,-7.5011842486978326e-24,1.899579692619972e-30,1.5399476825929493e-19,7.1854952615126611e-26,1.3194111533973685e-16,1.5576158325174725e-19,-1.8296802291191443e-29,2.9032981613232642e-28,2.21502504447743e-24,1.6021617633592186e-29,2.2046622314219484e-37,9.3050838926808098e-21,6.6359532117427852e-27,5.5180661934070658e-17,2.2385453103699084e-24,1.5277252935039767e-09,1.3594177854228775e-17,1.2207874764507865e-19,2.7126724494559186e-18,-1.003292056314747e-37,1.0015567135264966e-31,1.8775078227085421e-19,8.3577651810825552e-26,1.0525849300300025e-34,0.88129999999999997,0.0,0.0,0.0,0.0098755059589449561,0.10880273926289723,9.999999999986799e-05,3.6776540017514895e-07,3.6199686682039883e-06,3.3671388453458945e-06,9.335425645932029e-13,2.5444785451394143e-07,2.5189627312883564e-08,5.9190346635207215e-09,2.3733547840035288e-15,3.9021498469669272e-17,2.4453917595464508e-12,1.8046720763591538e-10,2.4614848757041223e-06,4.2241672532723206e-09,9.3780173398692408e-19,3.5595355618436668e-15,5.8705555330206247e-19,2.8838038608712127e-16,4.3833773157331987e-06,5.9122412197199419e-18,9.9025152457487868e-20,3.4565898643100852e-20,1.97143677491029e-22,2.909071368256889e-23,2.7332838274633768e-09,1.52709882377068e-09,3.938947498112025e-13,2.3123665239569329e-13,1.2729518515542167e-14,1.4075808039807013e-15,1.7528897699345777e-21,7.3927288413815941e-11,1.4220799636064189e-22,6.4645209944869731e-12
1.2466381547050692e-10,0.002893337890891252,1.355135236549579e-15,1.5617620495442099e-11,7.4789931301274075e-12,1.2685132655940939e-15,3.8859177302274665e-10,3.0959671620150677e-15,-1.3066787017859115e-29,-1.2426512455082767e-29,2.0420246305755354e-30,1.6845706379748044e-19,7.3846036459159829e-26,1.3698948360624879e-16,1.7038859230184838e-19,-1.8304171388222266e-29,3.2372584990786399e-28,2.3677068919193535e-24,1.8130919088443582e-29,2.5254354610510533e-37,1.0179694979479453e-20,6.6202783680334731e-27,5.8557143996389246e-17,2.2595091691800817e-24,1.6553698022510316e-09,1.5198848822204667e-17,1.4081185521520052e-19,2.9432702818496819e-18,-1.0266387479868792e-37,1.0611451131854559e-31,2.0538204510592798e-19,9.5770870646135306e-26,1.2595140282466448e-34,0.88129999999999997,0.0,0.0,0.0,0.0098750643658993224,0.10880272983046867,9.9999999999862948e-05,3.7896911366864646e-07,3.730182813583638e-06,3.4680433977417987e-06,9.6196529071799057e-13,2.6367634077391214e-07,2.518856037240241e-08,6.1002634010693878e-09,2.4594332260678242e-15,4.0216257005093165e-17,2.6888417222911288e-12,1.9172979955570967e-10,2.5367552377537722e-06,4.4854458737637666e-09,9.7496486100733627e-19,3.8717695070831287e-15,6.2711231339980331e-19,3.1532770744878592e-16,4.5174305418603118e-06,6.6369532172208252e-18,1.1345189191677548e-19,3.988104802519219e-20,2.3389165895767737e-22,3.4605622332564666e-23,2.8665165989615826e-09,1.6546907893104641e-09,4.268376650895614e-13,2.5063611157786483e-13,1.3133083440724686e-14,1.6134466327200662e-15,1.9092500858091037e-21,7.8297845196103282e-11,1.6439373120754747e-22,6.8008953937816148e-12
1.283528337585851e-10,0.00289333786405185,1.4209023594667593e-15,1.6318443570018656e-11,7.5635963645513858e-12,1.335561488918983e-15,4.1164453599093696e-10,3.4696498479537148e-15,-1.2945027805504612e-29,4.9770534300865607e-23,2.191098970544205e-30,1.8374367507284905e-19,7.5826098858272199e-26,1.420928342320173e-16,1.8589665767587846e-19,-1.8312008249260261e-29,3.5987520553219174e-28,2.5263030253281524e-24,2.0447163730324554e-29,2.8812691456587722e-37,1.1107082906356025e-20,6.6046263950636676e-27,6.2030720540512985e-17,2.2845877507467975e-24,1.7891250158638471e-09,1.6934612412817228e-17,1.6171836368676025e-19,3.1862178869601339e-18,-1.04957855234333e-37,1.122308782227022e-31,2.2407529986005402e-19,1.0932808651705482e-25,1.4991762730950636e-34,0.88129999999999997,0.0,0.0,0.0,0.0098746227951549137,0.10880272039573834,9.9999999999857825e-05,3.9017217869078011e-07,3.8403867409424735e-06,3.5689283723640089e-06,9.9038537732203506e-13,2.7290646357270238e-07,2.5187493485896226e-08,6.281475308873912e-09,2.5455269329213021e-15,4.141090458967818e-17,2.9479283697024286e-12,2.0333874280654884e-10,2.6120219118295101e-06,4.7545477876505682e-09,1.0126361277543577e-18,4.200460090436631e-15,6.6906719519009931e-19,3.4407575681739781e-16,4.6514779749891153e-06,7.4281200924471989e-18,1.2947837092996617e-19,4.5831981261567503e-20,2.7613583041172296e-22,4.0969351837869101e-23,3.0013368475508432e-09,1.7883909258860779e-09,4.6135927256603332e-13,2.7096829498289102e-13,1.3540712108732262e-14,1.8419583273170395e-15,2.0800881657914685e-21,8.278095342468069e-11,1.8928725959467011e-22,7.1454822712958396e-12
