Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717)
4.553865336847551e-09,0.002657122816414776,3.8600943272493879e-15,3.3648904167787825e-11,8.418343261492129e-13,8.5604476795633755e-13,2.7934899714594925e-08,3.9214074426669562e-11,-2.4362599649229559e-29,-1.1055631342351741e-25,1.5468783914850064e-28,-1.8919172223747055e-15,-6.5849050101942815e-19,9.820898769564401e-16,-2.5520565440214e-18,-1.29089891457856e-28,6.769280937471536e-26,4.8307933299682675e-22,4.5778502094616166e-25,2.6795689236870728e-36,-5.4414773916180495e-30,1.3068405875679125e-16,-2.1967382662792892e-37,8.1639343212042637e-16,-6.8780949388063533e-30,-4.1260020511220681e-29,-1.9738256555455811e-19,3.4146560853187545e-14,-5.5377081700406826e-37,8.6785934076896415e-19,9.5752177861077434e-22,6.8009346235512796e-26,7.3233020652655925e-34,0.88129999999999997,0.0,0.0,0.0,0.0098437022182077446,0.10879858957841239,9.9999999999017501e-05,2.1618585275089419e-06,1.9002641043369776e-05,1.4669085921902835e-05,9.2621906311319393e-12,4.3135501809851364e-06,7.3134616030596637e-10,6.0822299967555055e-08,6.5463961471539895e-14,6.1784694208464248e-16,8.06473479402671e-09,2.104117350899107e-08,2.4129471208820417e-06,3.4801746606822743e-07,1.7989269333653011e-17,4.2191154239667193e-13,1.5181698862599939e-16,6.2854485637298136e-13,3.2203044587417554e-06,2.2004942650211049e-13,3.6193852826050606e-14,6.0139493606977103e-15,1.0013990902208046e-15,1.830060692307029e-16,7.8706876035438924e-08
4.639465509323035e-09,0.0026571225965015743,4.0078931793429088e-15,3.4937082930682123e-11,8.5997075354237426e-13,9.2156986929645923e-13,2.898960995574967e-08,4.2230802201451053e-11,-2.1629398397258726e-29,1.7744109869905268e-25,1.6620445992656227e-28,-1.8901748956182563e-15,-5.7225955284405982e-19,1.0085624852013811e-15,-2.6072248427307729e-18,-1.347977216341486e-28,7.4365177079810434e-26,5.2146627812475106e-22,5.1209767211469632e-25,2.6624086824314273e-36,-5.2987375762997765e-30,1.2550540845232928e-16,-2.1688360529820171e-37,8.2067186705990361e-16,-6.8969909653685193e-30,-4.257912523422667e-29,-1.9739781266004604e-19,3.7509929463345502e-14,-5.015416378495461e-37,8.8142401658630977e-19,9.8456085102859748e-22,7.2606768625297492e-26,7.3244326995082473e-34,0.88129999999999997,0.0,0.0,0.0,0.0098428297991701268,0.10879850574831754,9.9999999998991033e-05,2.2022635348262533e-06,1.9357490716201785e-05,1.4940808077159561e-05,9.4351435425088728e-12,4.3947235688391246e-06,7.3128518350085903e-10,6.1958335313277666e-08,6.6695877496597204e-14,6.2938705101418275e-16,8.5274327270612648e-09,2.1961116157303985e-08,2.4581923199261499e-06,3.611749131307536e-07,1.8724753136572845e-17,4.4120961735591565e-13,1.6054645263712272e-16,6.731979866934007e-13,3.2807103641621929e-06,2.4008553788137635e-13,3.9638293813239541e-14,6.6499341375490514e-15,1.1238975526928813e-15,2.0732028853731053e-16,8.1648261492416937e-08
4.725065681798519e-09,0.0026571223766372965,4.15859823953317e-15,3.6252788294509596e-11,8.7830212618552371e-13,9.9075112753535486e-13,3.0063661441011408e-08,4.5417940435207867e-11,-1.9196150072522748e-29,9.392509728624173e-26,1.7841033564430919e-28,-1.8884913154940918e-15,-4.9731518126823337e-19,1.0352145056252136e-15,-2.6625759263838714e-18,-1.4066463598608798e-28,8.153953701630538e-26,5.6218984968855636e-22,5.7177651799723176e-25,2.6437931979504197e-36,-5.1537163511145065e-30,1.2053209418234387e-16,-2.1392779645915925e-37,8.2478036886407983e-16,-6.9158046024984046e-30,-4.3910608200896986e-29,-1.9741105701752884e-19,4.1129843837118594e-14,-4.5391273170025649e-37,8.946910824143808e-19,1.0117324895292631e-21,7.7415644631555272e-26,7.3254148951690167e-34,0.88129999999999997,0.0,0.0,0.0,0.0098419573083928565,0.10879842191709466,9.9999999998964388e-05,2.2426599944979432e-06,1.9712247067161801e-05,1.521241278103626e-05,9.6080507291960429e-12,4.4758615860077537e-06,7.3122420100930002e-10,6.3094070335077921e-08,6.7927256723632606e-14,6.4092410918408957e-16,9.0074139062412965e-09,2.2904930171113768e-08,2.5034331814529471e-06,3.7457457926637856e-07,1.9478313356008637e-17,4.610302628020373e-13,1.6960354192994038e-16,7.2005796645878705e-13,3.3411113288869342e-06,2.6151004770963634e-13,4.3332776616503527e-14,7.3387403871958659e-15,1.2584881759330481e-15,2.3431655140100209e-16,8.4642278659626868e-08
4.810665854274003e-09,0.0026571221568213823,4.312221496582e-15,3.7596319075876637e-11,8.9690001978189101e-13,1.0637188473144032e-12,3.1157040975155394e-08,4.8781742066940524e-11,-1.7031068741813673e-29,2.6415809675327339e-26,1.9133991089643701e-28,-1.886865241708916e-15,-4.3221791190810544e-19,1.0620470929319005e-15,-2.7181109939247443e-18,-1.4668938477961633e-28,8.9243008130818595e-26,6.0534969519656025e-22,6.3724624240729817e-25,2.6238330259359274e-36,-5.0027151181379243e-30,1.1575600774796722e-16,-2.1080541387284879e-37,8.2872570457935771e-16,-6.9345993519559372e-30,-4.5254273543531842e-29,-1.9742256342013113e-19,4.5020596110788654e-14,-4.1052294918383677e-37,9.0766274930245887e-19,1.0390310982282494e-21,8.2441099072088686e-26,7.3262682594170361e-34,0.88129999999999997,0.0,0.0,0.0,0.0098410847462829815,0.10879833808453852,9.9999999998937541e-05,2.2830479072740374e-06,2.006690973700265e-05,1.5483899706562636e-05,9.7809120161534905e-12,4.5569641350758245e-06,7.3116321286150324e-10,6.4229503883195203e-08,6.9158097674238609e-14,6.5245810491482896e-16,9.5049889380027316e-09,2.3872858490232196e-08,2.5486697051651358e-06,3.8821635760476579e-07,2.0250133535969421e-17,4.8137896139200482e-13,1.7899421235280798e-16,7.6918608886706898e-13,3.4015073549774609e-06,2.8438933009561981e-13,4.7289867870587095e-14,8.0835639232363311e-15,1.4060783819303729e-15,2.6423073571488806e-16,8.7688855919611338e-08
4.896266026749487e-09,0.002657121937053272,4.4687777975977225e-15,3.8968041174435998e-11,9.1574213806608832e-13,1.1406053868810547e-12,3.2269735245707531e-08,5.2328569170680386e-11,-1.5105383759793479e-29,-1.1408850305441324e-25,2.0502923741643809e-28,-1.8852953374426077e-15,-3.757027636457419e-19,1.0890617279355298e-15,-2.7738312280660742e-18,-1.5287046946123746e-28,9.7503637493515348e-26,6.5104802609929021e-22,7.0895710673512696e-25,2.6026242234287548e-36,-4.8426033725429961e-30,1.1116934626980086e-16,-2.0750995476851159e-37,8.3251437478406076e-16,-6.9534324487603023e-30,-4.6609934684862019e-29,-1.9743256301507785e-19,4.9196991515884835e-14,-3.7103278912595992e-37,9.2034152326866746e-19,1.0664513030099826e-21,8.7688259662644833e-26,7.3270099122545225e-34,0.88129999999999997,0.0,0.0,0.0,0.0098402121132473517,0.10879825425044407,9.9999999998910531e-05,2.3234272739061391e-06,2.0421478366884804e-05,1.5755268527228527e-05,9.9537272285392819e-12,4.6380311187661141e-06,7.3110221908766782e-10,6.53646348091769e-08,7.0388398872101686e-14,6.6398902654015452e-16,1.0020468072222822e-08,2.4865143850743336e-08,2.5939018907672845e-06,4.0210014104271546e-07,2.1040397065824169e-17,5.0226119126203005e-13,1.8872441403454581e-16,8.206439340752612e-13,3.4618984445232662e-06,3.087915023137468e-13,5.1522484153139572e-14,8.8877217959511529e-15,1.5676221793564672e-15,2.9731437361396152e-16,9.0787921624421198e-08
4.9818661992249706e-09,0.002657121717332404,4.6282755660099458e-15,4.0368169224293443e-11,9.3463108874309499e-13,1.221545208853503e-12,3.3401731118516182e-08,5.6064896564466247e-11,-1.3393644859918784e-29,-4.9457426170458649e-26,2.1951608414575235e-28,-1.8837801070493774e-15,-3.2659613747013415e-19,1.1162602018976125e-15,-2.8297377901797317e-18,-1.5920621180968035e-28,1.0635044664757539e-25,6.9938975472162707e-22,7.873869616775777e-25,2.5802541630593537e-36,-4.6766420663485258e-30,1.0676454021975064e-16,-2.0403523141809379e-37,8.3615261242090428e-16,-6.9723552666834797e-30,-4.7977413592923709e-29,-1.9744125503136787e-19,5.3674374088536896e-14,-3.3512535747940597e-37,9.3273019679594736e-19,1.0939879510127572e-21,9.3162256838437731e-26,7.3276546145313479e-34,0.88129999999999997,0.0,0.0,0.0,0.009839339409692803,0.1087981704146062,9.9999999998883344e-05,2.3637980951474901e-06,2.0775952598171931e-05,1.602651891700067e-05,1.0126496191609868e-11,4.7190624399444545e-06,7.3104121971799308e-10,6.6499461965227749e-08,7.1618158843079358e-14,6.7551686240049757e-16,1.0554161188668195e-08,2.5882028777002459e-08,2.6391297379658899e-06,4.1622582223643019e-07,2.1849287174222502e-17,5.2368242584903883e-13,1.9880009112553181e-16,8.7449336682935919e-13,3.5222845996427547e-06,3.3478648987390589e-13,5.6043905269106119e-14,9.7546580695072729e-15,1.7441229139127139e-15,3.3383592959854515e-16,9.3939404094734482e-08
5.0674663717004545e-09,0.002657121497658214,4.7907220745810647e-15,4.1796890687059715e-11,9.5366564366370929e-13,1.3066748529609036e-12,3.4553015043558941e-08,5.9997310526596824e-11,-1.1872783676107136e-29,-1.850288205194989e-25,2.3483999939470599e-28,-1.8823180732371907e-15,-2.8394511733918148e-19,1.1436445779370176e-15,-2.8858318182131742e-18,-1.6569448799668211e-28,1.1581343911327996e-25,7.5048250274841008e-22,8.7304202063240682e-25,2.5568013949418285e-36,-4.5029681701897873e-30,1.0253439333894781e-16,-2.0037470097608787e-37,8.3964639673618119e-16,-6.9914139212057526e-30,-4.935654090541504e-29,-1.9744881160545372e-19,5.8468630668020285e-14,-3.0250509245556398e-37,9.4483180155342475e-19,1.1216360992568025e-21,9.8868222417339904e-26,7.3282151214594105e-34,0.88129999999999997,0.0,0.0,0.0,0.0098384666360260432,0.10879808657682032,9.9999999998855941e-05,2.4041603717529514e-06,2.1130332072552774e-05,1.6297650550320296e-05,1.0299218730779511e-11,4.8000580016188275e-06,7.3098021478266772e-10,6.763398420457012e-08,7.2847376115186471e-14,6.8704160084662635e-16,1.1106377799075708e-08,2.6923755582517341e-08,2.6843532464693593e-06,4.3059329360416777e-07,2.2676986929807723e-17,5.4564813390941064e-13,2.0922718178393472e-16,9.3079651971212641e-13,3.5826658224829036e-06,3.6244601486627389e-13,6.086777213080554e-14,1.0687944448043368e-14,1.9366341318276946e-15,3.7408131126642514e-16,9.7143231620356729e-08
5.153066544175938e-09,0.0026571212780301464,4.9561180936360146e-15,4.3254239087304245e-11,9.7264770800466252e-13,1.3961328925339693e-12,3.5723573777339284e-08,6.413250722485064e-11,-1.0521684858687703e-29,5.8347137293685213e-26,2.5104236474830141e-28,-1.8809076197676679e-15,-2.4682779601776087e-19,1.17121721167922e-15,-2.9421144231272822e-18,-1.7233313653361303e-28,1.2592360572919034e-25,8.0443662819027177e-22,9.6645792836991469e-25,2.5322984333682012e-36,-4.3280391360618813e-30,9.8471895953869558e-17,-1.9652743646957664e-37,8.4300146561750003e-16,-7.0106499037130343e-30,-5.0747154967305137e-29,-1.9745538095774876e-19,6.3596193642744238e-14,-2.7289672715462296e-37,9.5664959564066789e-19,1.1493910030584605e-21,1.0481128945835535e-25,7.328702419043527e-34,0.88129999999999997,0.0,0.0,0.0,0.0098375937926537781,0.10879800273688167,9.9999999998828362e-05,2.4445141044789836e-06,2.1484616431912184e-05,1.6568663102098632e-05,1.0471894671557402e-11,4.8810177069380822e-06,7.3091920431188093e-10,6.8768200381068339e-08,7.4076049218575733e-14,6.9856323023583072e-16,1.1677427050230921e-08,2.7990566371402556e-08,2.729572415987984e-06,4.4520244732947694e-07,2.3523679242291432e-17,5.6816377955022597e-13,2.2001161817990512e-16,9.8961577621518907e-13,3.6430421152188323e-06,3.9184357897290256e-13,6.6008083591398607e-14,1.1691280527216894e-14,2.1462603024002326e-15,4.1835457452590386e-16,1.0039933246080258e-07
5.238666716651422e-09,0.002657121058447634,5.1244663982444745e-15,4.474029595012536e-11,9.9174679158506019e-13,1.4900599184793178e-12,3.6913393516795445e-08,6.8477291853823621e-11,-9.3217171327809999e-30,4.1415006221537313e-26,2.6816646109215384e-28,-1.8795472107850042e-15,-2.1453437805034716e-19,1.1989807086016828e-15,-2.9985866878592532e-18,-1.79119357512377e-28,1.3671293560214929e-25,8.6136524957174352e-22,1.0682006820260601e-24,2.5068143217739973e-36,-4.1506105222305131e-30,9.4570413971977226e-17,-1.9249490749738275e-37,8.4622332801510572e-16,-7.0301005296378795e-30,-5.2149102182263249e-29,-1.9746109140770231e-19,6.9074046449955298e-14,-2.4604425781379676e-37,9.6818702156176561e-19,1.177248106544044e-21,1.1099659116840548e-25,7.3291260187898002e-34,0.88129999999999997,0.0,0.0,0.0,0.009836720879982502,0.10879791889458619,9.9999999998800593e-05,2.4848592940836357e-06,2.1838805318531766e-05,1.6839556247716283e-05,1.0644523839645464e-11,4.9619414591916247e-06,7.3085818833580618e-10,6.9902109349829528e-08,7.5304176685532998e-14,7.1008173893802478e-16,1.2267617724791506e-08,2.9082703038559039e-08,2.7747872462339316e-06,4.6005317536299086e-07,2.4389546862584548e-17,5.9123482223271982e-13,2.3115932646666234e-16,1.0510137566054039e-12,3.7034134800535644e-06,4.2305445718641202e-13,7.1479195378870798e-14,1.2768494718735592e-14,2.374157785251021e-15,4.669785218218229e-16,1.0370763484567723e-07
5.324266889126906e-09,0.0026571208389101213,5.295775720423938e-15,4.625528338268777e-11,1.0110628670603333e-12,1.5885985281924083e-12,3.812246024415682e-08,7.3038578222420809e-11,-8.2563853451640903e-30,-3.6450505335190935e-28,2.8625754388341499e-28,-1.8782353238894893e-15,-1.86463631129682e-19,1.2269379598815961e-15,-3.0552496673072821e-18,-1.8604992668858292e-28,1.4821443130055035e-25,9.2138429438585917e-22,1.1788678662045319e-24,2.480433514237063e-36,-3.9681300843952602e-30,9.0823591972781869e-17,-1.8827673458435423e-37,8.4931727456324801e-16,-7.0497994599797149e-30,-5.3562236966779012e-29,-1.9746605482079383e-19,7.4919731325125275e-14,-2.2171028241168581e-37,9.7944769623011322e-19,1.2052030347505422e-21,1.1742926046422118e-25,7.3294942134664148e-34,0.88129999999999997,0.0,0.0,0.0,0.0098358478984184195,0.10879783504973005,9.9999999998772634e-05,2.5251959413265422e-06,2.2192898375183144e-05,1.7110329663024218e-05,1.0817106060983867e-11,5.0428291618097462e-06,7.3079716688459618e-10,7.1035709967528908e-08,7.6531757050482197e-14,7.2159711533905188e-16,1.2877258240531707e-08,3.0200407268939955e-08,2.8199977369212372e-06,4.751453694232352e-07,2.5274772382312103e-17,6.1486671675577499e-13,2.426762267286925e-16,1.1150533058438205e-12,3.7637799192179089e-06,4.5615569884473735e-13,7.7295820505536618e-14,1.3923545651111454e-14,2.6215359726694682e-15,5.2029549611895967e-16,1.070680669749165e-07
5.40986706160239e-09,0.0026571206194170496,5.4700565520161614e-15,4.7799464770368976e-11,1.0305483968657454e-12,1.691893309979437e-12,3.9350759904831635e-08,7.782338854806396e-11,-7.3109197268390636e-30,-3.7985225869485074e-27,3.0536291759920064e-28,-1.8769704175210623e-15,-1.6206988783909484e-19,1.255092129587451e-15,-3.1121043877562982e-18,-1.9312130472297798e-28,1.6046212592565184e-25,9.846125523701752e-22,1.2990899251518473e-24,2.4532306166491202e-36,-3.7800042587922746e-30,8.7225302216845611e-17,-1.8387041671117281e-37,8.5228838629725739e-16,-7.0697771144560078e-30,-5.4986421249481016e-29,-1.9747036882416544e-19,8.1151357827251536e-14,-1.9967518537416013e-37,9.9043539480415235e-19,1.2332515864384118e-21,1.2411442946689327e-25,7.3298142412421281e-34,0.88129999999999997,0.0,0.0,0.0,0.0098349748483675253,0.10879775120210963,9.9999999998744485e-05,2.5655240469689214e-06,2.2546895245030533e-05,1.7380983024345094e-05,1.0989641161703494e-11,5.1236807183641144e-06,7.3073613998838729e-10,7.2169001092104728e-08,7.775878884999291e-14,7.3310934783758535e-16,1.3506656648979364e-08,3.1343920536479269e-08,2.8652038877658058e-06,4.9047892099703145e-07,2.6179538232938917e-17,6.3906491323176627e-13,2.545682329218582e-16,1.1817974825219094e-12,3.8241414349703987e-06,4.9122613133457589e-13,8.3473030199299151e-14,1.5160523732738052e-14,2.8896584938352358e-15,5.7866819257183557e-16,1.1048055701897279e-07
5.495467234077874e-09,0.002657120399967861,5.6473178457245451e-15,4.9373067223059016e-11,1.0501524636765157e-12,1.800090593167826e-12,4.0598278358321598e-08,8.2838840362904838e-11,-6.471945329964491e-30,-4.0374147539420308e-28,3.2553176053816228e-28,-1.8757509527897095e-15,-1.4086331153470553e-19,1.2834465978458325e-15,-3.1691518495356704e-18,-2.0032965057834028e-28,1.7349097453248862e-25,1.051171382011739e-21,1.4295273664272554e-24,2.4252736770782079e-36,-3.5863058430135776e-30,8.3769624129093539e-17,-1.7927266259115288e-37,8.5514156622829897e-16,-7.090061332238998e-30,-5.6421523207128308e-29,-1.9747411985722625e-19,8.7787542173202904e-14,-1.7973426547534644e-37,1.0011540133238759e-18,1.2613897077060072e-21,1.3105722912866719e-25,7.3300925113978488e-34,0.88129999999999997,0.0,0.0,0.0,0.0098341017302357083,0.10879766735152151,9.9999999998716133e-05,2.6058436117733868e-06,2.2900795571512864e-05,1.7651516008418158e-05,1.1162128968068469e-11,5.2044960325513108e-06,7.3067510767730841e-10,7.3301981582370807e-08,7.8985270622530422e-14,7.4461842484119288e-16,1.4156120677908056e-08,3.2513484128328466e-08,2.9104056984851879e-06,5.06053721367433e-07,2.7104026704091647e-17,6.6383485762556792e-13,2.6684125355493179e-16,1.2513095246360744e-12,3.8844980295939228e-06,5.283461507889987e-13,9.0026211886529386e-14,1.6483636687959172e-14,3.1798377237898941e-15,6.4247794349815351e-16,1.1394503312248752e-07
5.581067406553358e-09,0.002657120180561998,5.8275664278352292e-15,5.0976267772305384e-11,1.0698596192644026e-12,1.9133389589427334e-12,4.1865001315753384e-08,8.8092174915008328e-11,-5.7277274339863611e-30,-1.3131661613379556e-27,3.4681576316747012e-28,-1.874575407173723e-15,-1.2242577582374344e-19,1.3120050151826478e-15,-3.2263930187303847e-18,-2.0767065826085343e-28,1.8733714835886076e-25,1.1211855339261724e-21,1.5708810420630906e-24,2.3966242869691526e-36,-3.3873592457040458e-30,8.0450904668169484e-17,-1.7448010686170565e-37,8.5788149367976237e-16,-7.1106768948307757e-30,-5.7867418949556641e-29,-1.9747738130179209e-19,9.4847567505477529e-14,-1.6170124104121913e-37,1.0116075878501353e-18,1.2896135296149288e-21,1.382627884353701e-25,7.3303344655921661e-34,0.88129999999999997,0.0,0.0,0.0,0.0098332285444287307,0.1087975834977625,9.9999999998687578e-05,2.6461546365043636e-06,2.3254598998424708e-05,1.7921928292525788e-05,1.1334569306515641e-11,5.2852750082306776e-06,7.306140699814798e-10,7.4434650298272851e-08,8.0211200909030098e-14,7.5612433476894063e-16,1.4825957632953107e-08,3.3709339087826715e-08,2.955603168799072e-06,5.2186966155294024e-07,2.8048419900466322e-17,6.8918199048663237e-13,2.7950119000013444e-16,1.323652893183249e-12,3.944849705402965e-06,5.6759819567485766e-13,9.6971164809823395e-14,1.7897246223997176e-14,3.4934505757951555e-15,7.1213110486527084e-16,1.1746142339673245e-07
5.666667579028842e-09,0.002657119961198903,6.010808688984907e-15,5.2609233202018938e-11,1.0896942943074743e-12,2.0317889874440025e-12,4.3150914313286146e-08,9.3590743672182391e-11,-5.0678321049203006e-30,-3.6493517747680411e-28,3.6926895201311278e-28,-1.8734422819839121e-15,-1.0639774652075484e-19,1.3407712695158921e-15,-3.2838288305060804e-18,-2.1513952288708003e-28,2.0203792488209303e-25,1.1947828518810919e-21,1.7238893424588265e-24,2.3673409542371425e-36,-3.1830760757698272e-30,7.7263722897115062e-17,-1.6948963189298274e-37,8.6051265693247825e-16,-7.1316461732888995e-30,-5.9323991555593019e-29,-1.9748021649287454e-19,1.0235132181753872e-13,-1.4540519362246219e-37,1.0218002627698096e-18,1.3179193410962669e-21,1.4573623417161114e-25,7.3305448008302847e-34,0.88129999999999997,0.0,0.0,0.0,0.0098323552913521777,0.10879749964062975,9.999999999865882e-05,2.6864571219278918e-06,2.3608305169914144e-05,1.8192219554437095e-05,1.1506962003653545e-11,5.3660175494073508e-06,7.305530269310075e-10,7.5567006100881571e-08,8.143657825263999e-14,7.6762706605132178e-16,1.5516474441411987e-08,3.4931726239482853e-08,3.000796298429054e-06,5.3792663233626235e-07,2.9012899760716791e-17,7.151117475028656e-13,2.9255393719574313e-16,1.3988912369104662e-12,4.0051964647401485e-06,6.0906653093069129e-13,1.043240566852392e-13,1.940585317077841e-14,3.8319329032583791e-15,7.8805732537386329e-16,1.2102965592339941e-07
