Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664)
9.999999999999999e-10,0.0025160279340049976,2.1020363358204669e-18,3.9490011942598046e-14,3.5806634768747605e-15,-2.982812687709241e-15,1.0551978009670915e-10,1.3205581503050819e-15,-2.5206365045135436e-28,8.6294821266255661e-25,2.353565514184707e-29,-1.0187956384328674e-14,-1.0535738306088633e-15,6.4348907053279823e-20,-1.4932144086064647e-18,-5.075462648147548e-30,-1.1317718068098229e-28,-3.4121714846644432e-26,5.1980631493776467e-29,1.543540737248773e-38,4.1956414369941069e-25,4.1158605115252725e-15,3.4704211886332775e-22,1.5072761883080452e-15,4.3648587028404857e-11,3.3307027409687935e-20,-8.8168941586541952e-19,-1.5713628593370579e-15,-2.8906246862741344e-37,1.1935821758574569e-19,6.517597508594594e-23,5.8958599599451239e-29,1.4712884668185014e-32,0.88129999999999997,0.0,0.0,0.0,0.0098883254116017231,0.10880268932853672,9.9999999999998216e-05,9.7939051367913169e-08,7.5991572772388156e-07,4.5783785226695267e-07,6.4211848709150953e-13,3.0628075875158463e-07,3.4751981163538056e-11,4.2795613859892653e-09,7.2573471269381689e-15,6.486599923643546e-17,4.9487239563070234e-12,6.4788565270522293e-11,2.2793061836376539e-08,1.4730165968128031e-09,7.7055223032667978e-20,2.4922684238085398e-16,1.9276383402725355e-20,1.1393538630397069e-17,2.387282984444192e-08,6.3293353830928645e-19,8.5143004582352956e-20,1.4177032504074679e-21,6.9086843610645885e-23,4.4564803504391037e-24,4.7750922673976726e-11,4.3620110173039385e-11,2.8476890405240277e-14
1.0057553241332183e-09,0.0025160279340049976,2.1231983647532768e-18,3.9767788287375753e-14,3.6271017287080223e-15,-2.9872533397272257e-15,1.0671475292577086e-10,1.3502144761670086e-15,-2.509829203850885e-28,1.1731929366867724e-24,2.3618197244959239e-29,-1.0194501732969919e-14,-1.0431122495788172e-15,1.3227018165283728e-19,-1.5031427065819045e-18,-5.0956802632780563e-30,-1.1449332722636658e-28,-3.4114806755876163e-26,5.2197382475051434e-29,1.5496790092126737e-38,4.2670617916376926e-25,4.1068786047330262e-15,3.509514825946906e-22,1.5143074575588757e-15,4.4265337283342857e-11,3.3975342636470324e-20,-8.8350395638627345e-19,-1.5751577489892479e-15,-2.8941512341906578e-37,1.2049798856094971e-19,6.5941851942129367e-23,6.0169166154637713e-29,1.4774525543844723e-32,0.88129999999999997,0.0,0.0,0.0,0.0098883157673070269,0.1088026873210855,9.9999999999998148e-05,9.850248628879818e-08,7.6428809137891673e-07,4.6025258004507279e-07,6.4581306524726594e-13,3.0826225088413854e-07,3.4751948884093737e-11,4.304233453128986e-09,7.3042987496429823e-15,6.523995773821151e-17,5.0365958060291512e-12,6.5559538981752967e-11,2.2924327053666643e-08,1.4900181526147558e-09,7.7670887672811441e-20,2.5299207034107251e-16,1.9607739748070899e-20,1.16493971757503e-17,2.4010314626054507e-08,6.5037200483474487e-19,8.7877238248090663e-20,1.4642509358659731e-21,7.174554553921524e-23,4.6301688845727841e-24,4.812420144775227e-11,4.4236457953303384e-11,2.8879365787623422e-14
1.0270806769038368e-09,0.0025160279153087486,2.2028440357759306e-18,4.0814396408292369e-14,3.7314307081642053e-15,-3.0030605497174322e-15,1.112008862197456e-10,1.4644643921599792e-15,-2.4695544818489692e-28,1.1178609860136664e-24,2.3915607689563869e-29,-1.0217105149824337e-14,-1.0044378740963766e-15,3.871511134933241e-19,-1.5399911147824236e-18,-5.1410499709371098e-30,-1.1943314679962947e-28,-3.4049687336530622e-26,5.2984870830202133e-29,1.5727426371553956e-38,4.5387319085533008e-25,4.0729527788250378e-15,3.656353646220561e-22,1.5402251972168844e-15,4.659252360321129e-11,3.6532373405694393e-20,-8.9006044338349791e-19,-1.5889556967040225e-15,-2.9057951291827818e-37,1.2475265133580522e-19,6.8821186717278985e-23,6.4816673374532552e-29,1.499863944884421e-32,0.88129999999999997,0.0,0.0,0.0,0.0098882800314034798,0.10880267988272956,9.9999999999997891e-05,1.0059017286258022e-07,7.8048900694382437e-07,4.6919975022416535e-07,6.5950258168195352e-13,3.1560435324011495e-07,3.4751829275939115e-11,4.3956508368523675e-09,7.478270482369409e-15,6.6625585770912807e-17,5.3712110380014127e-12,6.8458339160408628e-11,2.3410706316206554e-08,1.5538646250277152e-09,7.9970266962830463e-20,2.6723139923186656e-16,2.0868926473642482e-20,1.2635097494796734e-17,2.4519739465313956e-08,7.183483881886278e-19,9.8644688381336087e-20,1.6479063995499847e-21,8.2373274744811969e-23,5.3252827812147346e-24,4.9510754747038671e-11,4.6562125606626955e-11,3.0398035044526713e-14
1.0484060296744552e-09,0.0025160278966126124,2.2842408116059471e-18,4.1880729599366029e-14,3.7782466771861773e-15,-3.0178647059926651e-15,1.1577890665290627e-10,1.5857984756633069e-15,-2.4288370802056344e-28,5.7505686894242783e-25,2.4199720457721913e-29,-1.0237872407742624e-14,-9.6661705590152607e-16,6.4702064702472554e-19,-1.5769302670633229e-18,-5.159684432623254e-30,-1.2447182302768526e-28,-3.3920834317950448e-26,5.3747640623376211e-29,1.5959444934990437e-38,4.821660723236515e-25,4.0387498261538483e-15,3.8063360776353854e-22,1.5659282688741282e-15,4.8985934565496477e-11,3.92190916762838e-20,-8.9635777377786921e-19,-1.6023453558675454e-15,-2.9152418515700753e-37,1.2905536150618478e-19,7.1766126701271936e-23,6.9726487191137462e-29,1.521598402219418e-32,0.88129999999999997,0.0,0.0,0.0,0.0098882442944817194,0.10880267244424709,9.9999999999997606e-05,1.0267782234855717e-07,7.9668973700312446e-07,4.7814665341026947e-07,6.7319193969777011e-13,3.2294647676703989e-07,3.4751709664183504e-11,4.4870671628296853e-09,7.6522427167474833e-15,6.8011197771186419e-17,5.7202627377095732e-12,7.1423606447235656e-11,2.3897083729477055e-08,1.6190500439732639e-09,8.229829276169842e-20,2.8192682712693625e-16,2.218356959319835e-20,1.3681915529933163e-17,2.5029162553996275e-08,7.9185433293719778e-19,1.1047057913408823e-19,1.8502106472582401e-21,9.4315231713425936e-23,6.1077680013766722e-24,5.0902519571054922e-11,4.8953974674550683e-11,3.1959932258459392e-14
1.0697313824450736e-09,0.002516027877916594,2.3673099507708978e-18,4.2963659429410121e-14,3.8321858006518267e-15,-3.0316918731505872e-15,1.2044875258473484e-10,1.7145029760522089e-15,-2.3877210759215567e-28,6.8457737818311111e-25,2.4470696269973301e-29,-1.0257702942243108e-14,-9.3046920308126689e-16,9.1178033756183046e-19,-1.6139545822651004e-18,-5.1799584966014793e-30,-1.2960870360866091e-28,-3.3726256057230135e-26,5.4485950427445151e-29,1.6191566381071193e-38,5.1160880690634369e-25,4.0051293356279197e-15,3.9594883450013854e-22,1.5914165174185201e-15,5.1445812811905314e-11,4.2038910730273959e-20,-9.0240251464552842e-19,-1.615337898314935e-15,-2.9225483477262694e-37,1.3340477885676294e-19,7.4776973936435227e-23,7.4908370332613016e-29,1.5426625610721305e-32,0.88129999999999997,0.0,0.0,0.0,0.0098882085565419661,0.10880266500566145,9.9999999999997335e-05,1.0476543474703869e-07,8.1289028126090964e-07,4.870933126856548e-07,6.8688113904478317e-13,3.3028859795319388e-07,3.4751590048827667e-11,4.5784824293856537e-09,7.8262148956642971e-15,6.9396793713639788e-17,6.0840525506614423e-12,7.445557296870749e-11,2.4383459293428407e-08,1.6855743846080208e-09,8.4655064587615099e-20,2.9708171849769687e-16,2.3552789506176013e-20,1.479228353933294e-17,2.5538583892068899e-08,8.712146019041603e-19,1.2343381036042885e-19,2.0726234378614268e-21,1.0770277412236779e-22,6.9865435849476249e-24,5.2299250527476219e-11,5.1412247640320827e-11,3.3565215893927231e-14
1.091056735215692e-09,0.002516027859220754,2.4521185849683599e-18,4.4065853491614491e-14,3.8960650677242392e-15,-3.0445629922455842e-15,1.2521041516761501e-10,1.8508691348501304e-15,-2.3462814226714568e-28,9.0332265497563734e-25,2.4728650472734845e-29,-1.0275832782359627e-14,-8.9516462556709642e-16,1.1813764032468321e-18,-1.6510579192425948e-18,-5.2201755924670169e-30,-1.3484311682943265e-28,-3.3463934971210946e-26,5.5199973978625446e-29,1.6424868364724035e-38,5.422255564501082e-25,3.9712957608826845e-15,4.1158378685642435e-22,1.6166886686951709e-15,5.3972390797532287e-11,4.4995244252062168e-20,-9.081998986342908e-19,-1.6279422705079927e-15,-2.9277716356507013e-37,1.3779948071985945e-19,7.7854031797577426e-23,8.037225853884695e-29,1.5630604395375338e-32,0.88129999999999997,0.0,0.0,0.0,0.0098881728175844331,0.10880265756699208,9.9999999999997064e-05,1.0685301005833446e-07,8.2909063942710838e-07,4.9603974741833895e-07,7.0057017947798437e-13,3.3763069700092636e-07,3.4751470429872334e-11,4.6698966348804684e-09,8.0001865500122354e-15,7.0782373573418126e-17,6.4628820995472317e-12,7.755447083696598e-11,2.4869833008010907e-08,1.7534376220670766e-09,8.7040681952964678e-20,3.1269936485253029e-16,2.4977706640876171e-20,1.5968671725197554e-17,2.6048003479498926e-08,9.5676444910704602e-19,1.376168360787613e-19,2.3166760570372043e-21,1.2267616990086668e-22,7.9711541664858326e-24,5.3700712592611129e-11,5.393717680722441e-11,3.5214037762367701e-14
1.1123820879863105e-09,0.0025160278405251565,2.5384757579151205e-18,4.5179724340507672e-14,3.924237099909336e-15,-3.0565220269567291e-15,1.3006394779526054e-10,1.9951947117948107e-15,-2.3045140489108557e-28,1.6595168925070861e-25,2.4974013433493653e-29,-1.0293313923209595e-14,-8.6162272599380311e-16,1.4556381827035269e-18,-1.6882380224949536e-18,-5.2273446529823748e-30,-1.4017437411610505e-28,-3.313184266150647e-26,5.5890526580557059e-29,1.6655534149750903e-38,5.7404072952062709e-25,3.938229655397631e-15,4.2754136021848588e-22,1.6417498921774294e-15,5.6565888373350079e-11,4.8091505705487382e-20,-9.1376138391835264e-19,-1.6401780136066708e-15,-2.9309662641460092e-37,1.4223850780605677e-19,8.0997615539193543e-23,8.6128314392356268e-29,1.5828141597529499e-32,0.88129999999999997,0.0,0.0,0.0,0.0098881370776093512,0.10880265012825441,9.9999999999996766e-05,1.0894054828275426e-07,8.4529081120132861e-07,5.0498597295838006e-07,7.1425906074363645e-13,3.4497275813028483e-07,3.4751350807318313e-11,4.7613097776261184e-09,8.1741573058835037e-15,7.2167937324936036e-17,6.8570529793957584e-12,8.0720532146835225e-11,2.5356204873174834e-08,1.8226397314568113e-09,8.9455244361801073e-20,3.2878296787433131e-16,2.6459441466390955e-20,1.7213599055094854e-17,2.6557421316252985e-08,1.0488528656705226e-18,1.5310681597502661e-19,2.5839949813082283e-21,1.3938776932139143e-22,9.0719917291113445e-24,5.5106683547984301e-11,5.6528981882658619e-11,3.6906541443243855e-14
1.1230447643716197e-09,0.002516027831177452,2.5821403932691335e-18,4.573727774171274e-14,3.9186391673072259e-15,-3.0621746355110531e-15,1.3252517553370483e-10,2.0704369798810263e-15,-2.2835179330867705e-28,-2.4880067325625805e-27,2.5092164991628342e-29,-1.0302160390068271e-14,-8.4581646662151173e-16,1.5944636907153027e-18,-1.7068564848500394e-18,-5.2053899823630694e-30,-1.4287609984855633e-28,-3.2938994568706593e-26,5.6227373516627752e-29,1.6768183456620138e-38,5.9040541614470262e-25,3.922308758426874e-15,4.3564207318585928e-22,1.6542034813655611e-15,5.7887797608571344e-11,4.9693175950527534e-20,-9.164576215019575e-19,-1.6461644072614697e-15,-2.9318197583007957e-37,1.4447459188458914e-19,8.2594455816099177e-23,8.9119137915872587e-29,1.5924592632920497e-32,0.88129999999999997,0.0,0.0,0.0,0.0098881192072402986,0.10880264640886389,9.9999999999996617e-05,1.0998430348748243e-07,8.5339082709619724e-07,5.0945901116869945e-07,7.2110344160816797e-13,3.4864377045363659e-07,3.4751290994692051e-11,4.8070159499330478e-09,8.2611422515901199e-15,7.2860713151988827e-17,7.0599856602417666e-12,8.2328821617894094e-11,2.5599390112209305e-08,1.85774285533924e-09,9.0673411050634329e-20,3.370004816191142e-16,2.7221965670913369e-20,1.7862564354986731e-17,2.6812129578115984e-08,1.0974615938882544e-18,1.6137035659368976e-19,2.7269120397412552e-21,1.4844614260378744e-22,9.6694637610007534e-24,5.5811293564846817e-11,5.7850028444224432e-11,3.7769216805675124e-14
1.1443701171422382e-09,0.0025160278124822535,2.6703799033577335e-18,4.6851163386342296e-14,3.9068991003017075e-15,-3.0728505271984395e-15,1.3751651494709463e-10,2.2272727308950577e-15,-2.2414189175581294e-28,-3.2828618303651644e-27,2.5319747419754739e-29,-1.0319326375581559e-14,-8.1531987078035455e-16,1.8754740002912346e-18,-1.7441489361308719e-18,-5.1487378575976913e-30,-1.4835130936795502e-28,-3.2498410565045171e-26,5.6884871410000093e-29,1.6987556042923451e-38,6.2406449664335154e-25,3.8909122749947733e-15,4.5208930431647915e-22,1.6789595289706654e-15,6.0582063517434232e-11,5.300572735638911e-20,-9.2168749526900761e-19,-1.6578852404430725e-15,-2.9320756534523967e-37,1.4897984464089718e-19,8.5838444265769443e-23,9.5332943571130933e-29,1.6113028753417849e-32,0.88129999999999997,0.0,0.0,0.0,0.0098880834657393089,0.10880263897004666,9.9999999999996332e-05,1.1207178608216904e-07,8.6959071871612613e-07,5.1840494553045526e-07,7.3479208364409256e-13,3.5598575128834907e-07,3.475117136674144e-11,4.8984274953617808e-09,8.4351111048758527e-15,7.4246252692716594e-17,7.4777339784306679e-12,8.5596063237977848e-11,2.6085759203152209e-08,1.9289532258936345e-09,9.3131577581798441e-20,3.5378885807140167e-16,2.8791028004125893e-20,1.9215118150050083e-17,2.7321544788792671e-08,1.2000395463942498e-18,1.7899368444159609e-19,3.0323733699282733e-21,1.6807583140412775e-22,1.0965894571967961e-23,5.7223634787910369e-11,6.0542536076209257e-11,3.952749721684495e-14
1.1656954699128566e-09,0.002516027793787355,2.7598474082130143e-18,4.79639912484708e-14,3.9156959955873157e-15,-3.0827148428002723e-15,1.4259967559223278e-10,2.3928372511100817e-15,-2.1992836249476101e-28,1.1824641077068006e-25,2.553604177378931e-29,-1.0335428669365418e-14,-7.8586490306780839e-16,2.1609021228537634e-18,-1.7815132466982622e-18,-5.0972964443759165e-30,-1.5392161378150212e-28,-3.1982913471684007e-26,5.7521441482713834e-29,1.7199505857948117e-38,6.5898403814122362e-25,3.8597030283650994e-15,4.6886697596312888e-22,1.7035169126044877e-15,6.3343754181348034e-11,5.6466734662842761e-20,-9.267077709848338e-19,-1.6692825741506596e-15,-2.9304477855626926e-37,1.5352868869250484e-19,8.9149800203004137e-23,1.0186519949711835e-28,1.6295679369876442e-32,0.88129999999999997,0.0,0.0,0.0,0.0098880477232213253,0.10880263153118902,9.999999999999602e-05,1.1415923159075413e-07,8.8579042319965302e-07,5.2735069819610021e-07,7.4848056588361105e-13,3.6332766563283982e-07,3.4751051735194091e-11,4.9898379738346253e-09,8.6090783826716945e-15,7.5631776061421873e-17,7.9115775230653961e-12,8.8931048480427722e-11,2.6572126444552327e-08,2.0015024060351012e-09,9.5618937893191967e-20,3.7105088167996245e-16,3.0419709388968383e-20,2.0642693594887177e-17,2.7830958248708338e-08,1.3100825467178201e-18,1.9816074510186957e-19,3.3655528635596094e-21,1.8987528686244447e-22,1.2408101000954412e-23,5.863997438926838e-11,6.3302424451685341e-11,4.132978934988099e-14
1.187020822683475e-09,0.0025160277750927718,2.8506585301445569e-18,4.9080356002184195e-14,3.9399067043329554e-15,-3.0917922466251328e-15,1.4777465614354677e-10,2.5674479491668389e-15,-2.1572164035632273e-28,-1.7719445751650354e-27,2.5741318377548307e-29,-1.0350428131229987e-14,-7.573340794801928e-16,2.450665899823997e-18,-1.8189458769639036e-18,-5.0524516424437293e-30,-1.5958631193933609e-28,-3.1390405008794632e-26,5.8137619352513277e-29,1.7406198793342231e-38,6.9518927919923664e-25,3.8286012008575704e-15,4.8597843942729154e-22,1.7278771511377576e-15,6.6173055635172956e-11,6.0079605331252449e-20,-9.3152487420355998e-19,-1.6803676227723672e-15,-2.9270008098560476e-37,1.5812010950374428e-19,9.2528881267732135e-23,1.0872676774534111e-28,1.6472674579716519e-32,0.88129999999999997,0.0,0.0,0.0,0.0098880119796865579,0.10880262409229899,9.9999999999995722e-05,1.1624664001354766e-07,9.0198994025864166e-07,5.3629627704519058e-07,7.621688880833108e-13,3.7066950517728868e-07,3.4750932100050724e-11,5.0812473837266827e-09,8.7830438880754974e-15,7.7017283233475845e-17,8.3618178197402501e-12,9.2334009397941006e-11,2.7058491836359992e-08,2.07539037078402e-09,9.8135591471593447e-20,3.8878951658567165e-16,3.21091304496686e-20,2.2147955071266374e-17,2.8340369957828383e-08,1.4279826844966181e-18,2.1897390334996751e-19,3.7283890352286865e-21,2.1403853954155707e-22,1.400941520895875e-23,6.0060124367697955e-11,6.6129879484023246e-11,4.3176214698399586e-14
1.229671528224712e-09,0.0025160277377046384,3.0367086811407685e-18,5.133947440206997e-14,4.0348508305738304e-15,-3.1076705493673278e-15,1.5840005393088563e-10,2.9451057231107095e-15,-2.0735198285113783e-28,-1.9180948858746965e-26,2.6119714700710722e-29,-1.0377139274736501e-14,-7.027931721429548e-16,3.0428940500780605e-18,-1.8940010016963537e-18,-4.9954640119526974e-30,-1.7119603409666216e-28,-2.9965819322517775e-26,5.931061926861595e-29,1.7810179158321247e-38,7.7155914626861122e-25,3.7666009196322133e-15,5.2121678646400324e-22,1.7760096326217069e-15,7.2035192566504085e-11,6.7774550617924853e-20,-9.4057143884052968e-19,-1.7016394435142214e-15,-2.9149130241665932e-37,1.6742603952651214e-19,9.9491687004826864e-23,1.234823250019216e-28,1.6810123120276949e-32,0.88129999999999997,0.0,0.0,0.0,0.0098879404895675337,0.10880260921444734,9.9999999999995112e-05,1.2042134560299955e-07,9.3438841094792949e-07,5.5418693839294544e-07,7.895450513874453e-13,3.8535293304540985e-07,3.4750692818978892e-11,5.2640629912531666e-09,9.1309689461885857e-15,7.9788248888876835e-17,9.3126946843882514e-12,9.9344786417512034e-11,2.8031217070999335e-08,2.227182554065791e-09,1.0325717635446173e-19,4.2570818323213653e-16,3.5674674340912501e-20,2.5402398765236318e-17,2.9359188123541676e-08,1.6889868990080286e-18,2.6597130294848031e-19,4.5512718847645753e-21,2.7030115263261201e-22,1.7747573038032207e-23,6.2911146315788278e-11,7.1988190715022034e-11,4.7001923268428947e-14
1.2723222337659488e-09,0.0025160277003179483,3.2288789568067108e-18,5.3642374593770701e-14,4.0851289106855915e-15,-3.1206648194409552e-15,1.6939279116422478e-10,3.3628980311633575e-15,-1.9907351265669925e-28,-7.7254567286828632e-25,2.6457105509057197e-29,-1.0401577769780081e-14,-6.5323681273858025e-16,3.6514114119448277e-18,-1.9692887306522446e-18,-4.8740175864100099e-30,-1.8317468397589519e-28,-2.8207347127776241e-26,6.0408372164282179e-29,1.8205197627809648e-38,8.5338138687433246e-25,3.7067279630784774e-15,5.5783369799088265e-22,1.8233693534802173e-15,7.8169795656619904e-11,7.6117755810836107e-20,-9.4887404331840823e-19,-1.7217835379652785e-15,-2.896349125210479e-37,1.7688965340213598e-19,1.0672989513528954e-22,1.3969065623330985e-28,1.7126427778516624e-32,0.88129999999999997,0.0,0.0,0.0,0.0098878689953839586,0.10880259433653153,9.9999999999994489e-05,1.2459590285300458e-07,9.6678612845614236e-07,5.7207696841618592e-07,8.1692057158987123e-13,4.000359926067316e-07,3.4750453523531992e-11,5.4468743048238695e-09,9.4788852772439517e-15,8.2559149460097579e-17,1.0332776434468619e-11,1.0663025051698037e-10,2.9003934906673098e-08,2.3843295754202508e-09,1.084971280362299e-19,4.6456741954837027e-16,3.9496625660852296e-20,2.9000581000142227e-17,3.0377999285649671e-08,1.9864460191699413e-18,3.2089861195416175e-19,5.518489659672024e-21,3.3869412658958606e-22,2.230683033935971e-23,6.5775365003572022e-11,7.8118790251508088e-11,5.1005485848964761e-14
1.3149729393071857e-09,0.0025160276629327704,3.4261953607431037e-18,5.5950365585095554e-14,4.0153720503600993e-15,-3.1309424812734896e-15,1.8075296546205391e-10,3.8235676730661354e-15,-1.9090541299446926e-28,7.1472754524200032e-26,2.6755786914134996e-29,-1.0422308525086959e-14,-6.0668600315439319e-16,4.2756550860388602e-18,-2.0447857632314909e-18,-4.677096886747569e-30,-1.9551634037358943e-28,-2.6097260979798781e-26,6.1435804137537245e-29,1.8577014045145242e-38,9.4086790233489886e-25,3.6472626094413961e-15,5.9586053039158398e-22,1.8699690812031589e-15,8.4578064039768415e-11,8.513634498542635e-20,-9.564762982035389e-19,-1.7408778932743167e-15,-2.8718351445690799e-37,1.8650410671198221e-19,1.1424668793128831e-22,1.5744619201696732e-28,1.7422701892673359e-32,0.88129999999999997,0.0,0.0,0.0,0.009887797497137623,0.10880257945857789,9.9999999999993852e-05,1.2877031176604339e-07,9.9918309040364653e-07,5.8996639252026809e-07,8.4429544668014873e-13,4.1471865501147273e-07,3.4750214213716241e-11,5.629681311024238e-09,9.8267921976427504e-15,8.532998474381153e-17,1.1424474676368092e-11,1.1419225776922012e-10,2.997664534298432e-08,2.5468312341359869e-09,1.1385624225549652e-19,5.0538895364057967e-16,4.3583951217624044e-20,3.2965281225643366e-17,3.1396803443865031e-08,2.3239652270083147e-18,3.8474716868884894e-19,6.6491698833631675e-21,4.2129213831411578e-22,2.7831131914654256e-23,6.865156789260381e-11,8.4522876444657584e-11,5.5187685544312488e-14
